country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
2004-11,,,,,,,,,,,,-2.298008,82.47687,5.307719,16.58794,-4.641145,16.00565,14.33506,4.074509,19.58785,,,,,,,,105.0209,0.8,73.0
2004-12,,,,,,,,,,,,-1.046812,83.36395,13.56693,4.444002,-8.680982,15.32308,9.984546,23.25949,6.923577,,,,,,,,107.8371,4.7,68.0
2005-01,,,,,,,,,,,,4.585319,77.63195,1.954019,-3.283957,0.4086514,15.99311,10.06335,-40.11798,0.204804,,,,,,,,108.1891,8.6,60.0
2005-02,,,,,,,,,,,,-2.177052,77.74191,-1.648431,25.41989,-6.661063,14.71766,25.5498,19.97197,10.49348,,,,,,,,107.9544,5.5,61.3
2005-03,,,,,,,,,,,,1.541623,78.87936,3.265581,-9.907922,-8.680982,8.247261,3.397929,63.98452,10.37721,,,,,,,,104.1995,0.5,58.8
2005-04,,,,,,,,,,,,-6.195542,78.06995,1.63861,16.58794,-13.73078,4.983201,11.73209,17.23503,8.754176,,,,,,,,102.2047,-2.9,62.1
2005-05,,,,,,,,,,,,2.010514,78.67876,1.147215,-4.387951,-8.680982,1.619492,10.32457,2.04837,-3.559632,,,,,,,,102.2047,-4.1,58.4
2005-06,,,,,,,,,,,,-0.7363718,78.37726,0.134918,16.58794,-3.631186,2.057216,18.01001,-17.54899,10.3924,,,,,,,,100.6792,-6.4,60.5
2005-07,,,,,,,,,,,,-5.479662,78.60806,1.709912,-9.907922,-17.77061,1.062798,-8.576293,-6.050573,10.24382,,,,,,,,100.9139,-5.8,58.2
2005-08,,,,,,,,,,,,7.370769,79.36374,0.6746247,-4.387951,-2.621226,1.514177,20.34558,2.906366,12.20078,,,,,,,,98.80177,-7.0,60.4
2005-09,,,,,,,,,,,,12.42643,80.13145,-0.3660159,-15.42789,-2.621226,4.194855,24.47262,3.371412,14.43633,,,,,,,,96.57228,-10.1,63.9
2005-10,,,,,,,,,,,,-6.652607,80.19579,1.967647,17.69193,-8.680982,6.751305,6.41509,39.04991,8.19505,,,,,,,,99.50582,-4.0,62.0
2005-11,,,,,,,,,,,,-1.384617,79.72283,2.374512,16.58794,-10.7009,10.65627,23.13498,1.414007,2.691797,,,,,,,,101.266,-4.3,59.0
2005-12,,,,,,,,,,,,7.872927,80.00829,3.318066,-13.2199,-10.7009,11.61619,21.09978,3.948101,17.02797,,,,,,,,101.1486,-5.2,56.0
2006-01,,,,,,,,,,,,1.021321,76.07419,1.41804,17.69193,-2.621226,17.26711,23.37712,-34.18056,7.56475,,,,,,,,103.8475,-2.5,58.0
2006-02,,,,,,,,,,,,5.426334,77.92117,2.779106,-2.179963,-11.71086,17.21845,25.8099,26.55568,10.87606,,,,,,,,103.1434,-2.4,56.0
2006-03,,,,,,,,,,,,3.349619,79.33022,5.682589,-3.283957,-4.641145,13.22296,11.40604,70.7709,-0.01531168,,,,,,,,103.8475,-3.3,52.0
2006-04,,,,,,,,,,,,1.007157,80.61082,1.690394,-3.283957,-11.71086,3.862771,11.44837,12.54946,7.51847,,,,,,,,104.4342,-2.8,53.0
2006-05,,,,,,,,,,,,4.680025,80.01814,4.816873,-9.907922,-5.651104,-0.282959,9.783257,-5.245884,10.86074,,,,,,,,101.8527,-6.9,58.9
2006-06,,,,,,,,,,,,-3.607176,80.01157,4.116538,-4.387951,-11.71086,-0.3276372,-3.498619,-15.89275,20.76665,,,,,,,,92.58266,-14.6,67.0
2006-07,,,,,,,,,,,,-0.2496241,79.64667,0.3723599,-7.699934,-6.661063,-1.996931,-1.787743,-17.98056,9.621109,,,,,,,,88.47569,-17.4,73.0
2006-08,,,,,,,,,,,,5.087821,78.98158,2.15643,-3.283957,-9.690941,-2.265537,21.67044,-11.48515,9.061278,,,,,,,,91.76127,-14.8,69.0
2006-09,,,,,,,,,,,,-0.1878614,80.35136,2.168514,-4.387951,-7.671022,1.254465,2.719487,9.829683,9.134151,,,,,,,,91.64392,-14.1,69.0
2006-10,,,,,,,,,,,,-6.108756,80.34737,7.3478,12.17196,-20.80049,6.1184,14.64618,5.687331,12.18827,,,,,,,,91.87861,-14.2,70.0
2006-11,,,,,,,,,,,,3.212509,81.21817,8.019246,-2.179963,-12.72082,11.21568,20.17838,39.77352,13.22583,,,,,,,,93.99076,-11.3,70.0
2006-12,,,,,,,,,,,,4.759838,81.06307,10.17151,-11.01192,-17.77061,11.18778,21.03821,-20.89051,15.86811,,,,,,,,92.46532,-12.8,69.0
2007-01,,,,,,,,,,,,8.416752,81.17786,16.16456,7.3,-6.6,27.27802,39.15025,37.12696,23.49544,-4.6,,,,,,,92.23064,-12.8,71.0
2007-02,,,,,,,,,,,,1.546613,80.7629,16.80572,15.0,-8.6,10.02041,28.23984,7.488041,20.86991,-5.5,,,,,,,93.28671,-12.1,69.0
2007-03,,,,,,,,,,,,9.558439,81.45459,13.78444,13.6,-8.6,16.44227,50.87532,14.26188,27.94277,-4.5,,,,,,,92.93468,-13.0,69.0
2007-04,,,,,,,,,,,,1.722545,82.06004,16.7718,19.5,-3.0,29.3299,27.66763,16.00793,21.47258,-6.6,,,,,,,94.34278,-10.6,70.0
2007-05,,,,,,,,,,,,1.100117,81.95657,12.73714,20.9,-5.4,20.48093,29.60035,19.77407,15.15236,-6.8,,,,,,,95.86823,-10.9,66.0
2007-06,,,,,,,,,,,,5.640112,82.17927,10.42228,-1.1,-8.9,15.24475,24.72034,23.33246,10.93839,-6.9,,,,,,,94.9295,-12.3,65.0
2007-07,,,,,,,,,,,,3.314001,82.98421,16.37763,8.8,-7.0,20.29161,25.742,24.95768,18.34896,-7.5,,,,,,,96.57228,-8.0,65.0
2007-08,,,,,,,,,,,,3.840829,82.37476,16.72657,10.4,-7.2,21.08285,29.12249,16.64051,17.93645,-6.8,,,,,,,99.74051,-2.4,69.0
2007-09,,,,,,,,,,,,5.917674,82.16147,14.64245,2.5,-5.1,9.712348,25.35302,4.753053,17.84878,-6.7,,,,,,,98.44975,-2.3,71.0
2007-10,,,,,,,,,,,,-0.01773744,82.32362,11.07635,13.3,-11.8,12.26683,25.04679,25.83173,19.0583,-7.5,,,,,,,97.39367,-7.1,71.0
2007-11,,,,,,,,,,,,7.166708,82.05698,8.158868,8.4,-10.7,9.252422,40.60012,22.49159,23.01333,-9.0,,,,,,,93.05202,-12.6,77.0
2007-12,,,,,,,,,,,,6.276151,81.31157,8.337583,2.6,-9.9,23.24889,31.32845,26.20428,14.24952,-9.4,,,,,,,94.69481,-9.9,74.0
2008-01,,,,,,,,,,,,0.3445934,81.11843,11.68505,9.5,-14.1,21.67014,24.63378,22.55499,21.26123,-9.6,,,,,,,92.58266,-12.6,77.0
2008-02,,,,,,,,,,,,0.8796611,81.23206,9.268399,8.4,-15.5,-4.722037,26.53898,11.44124,20.69594,-10.2,,,,,,,87.30228,-18.2,79.0
2008-03,,,,,,,,,,,,6.232671,79.218,5.912321,4.4,-7.0,10.16144,30.09801,12.15905,28.22705,-12.1,,,,,,,80.6138,-25.1,80.0
2008-04,,,,,,,,,,,,-2.876899,80.37332,6.312482,7.7,-17.8,4.665561,16.8693,13.40302,26.234,-13.3,,,,,,,73.92532,-34.2,84.0
2008-05,,,,,,,,,,,,-3.740594,80.22646,9.243518,13.8,-16.7,8.93219,19.27822,12.74798,29.82207,-16.2,,,,,,,72.86924,-34.2,86.0
2008-06,,,,,,,,,,,,-2.410082,80.64198,5.814493,9.9,-17.6,5.786822,20.26975,9.947286,25.17419,-17.8,,,,,,,72.51721,-35.3,86.0
2008-07,,,,,,,,,,,,-5.166423,80.30999,2.437969,13.7,-19.7,-1.264039,17.90073,5.404947,30.15026,-20.2,,,,,,,74.86405,-31.8,85.0
2008-08,,,,,,,,,,,,-6.344121,82.14711,-0.6589894,12.0,-23.5,-3.129405,16.46764,7.687704,6.529572,-23.3,,,,,,,78.14962,-25.1,83.0
2008-09,,,,,,,,,,,,-13.39139,78.98996,-13.86322,16.4,-30.3,-8.769812,6.525818,5.237911,7.278148,-26.5,,,,,,,79.2057,-24.5,82.0
2008-10,,,,,,,,,,,,-27.62631,77.18733,-19.99544,15.4,-46.0,-11.34506,-21.47892,0.00601946,4.859762,-38.9,,,,,,,71.57848,-32.2,83.0
2008-11,,,,,,,,,,,,-33.19361,73.39597,-41.18893,21.4,-53.6,-37.86016,-24.58084,-28.97801,2.053838,-56.2,,,,,,,65.35937,-37.0,79.0
2008-12,,,,,,,,,,,,-31.15835,67.07166,-35.25983,9.0,-61.7,-57.21514,-22.77506,-50.75549,-3.70882,-57.1,,,,,,,66.53278,-37.8,73.0
2009-01,,,,,,,,,,,,-30.49694,63.53271,-34.81773,8.8,-68.3,-52.27437,-14.39081,-50.08303,-9.446837,-59.4,,,,,,,68.41026,-36.1,72.0
2009-02,,,,,,,,,,,,-30.24835,64.05714,-37.5967,-0.9,-73.1,-53.31375,-18.54506,-54.15831,-12.51322,-59.4,,,,,,,71.3438,-34.6,66.0
2009-03,,,,,,,,,,,,-28.13723,62.33248,-26.62703,11.4,-71.1,-49.91273,-1.911692,-39.25249,-13.26211,-59.7,,,,,,,72.28253,-35.4,66.0
2009-04,,,,,,,,,,,,-14.18119,61.70543,-13.04695,-10.1,-60.3,-40.92848,7.656426,-33.46954,-0.4257478,-57.0,,,,,,,79.2057,-29.2,69.0
2009-05,,,,,,,,,,,,-4.42329,65.3168,-13.36062,-17.0,-50.1,-6.996754,19.83013,-19.24438,11.68034,-53.4,,,,,,,82.25658,-24.4,66.0
2009-06,,,,,,,,,,,,-7.950455,68.99299,-6.946403,-3.5,-44.5,4.099821,17.14863,16.9635,11.05259,-52.7,,,,,,,84.48608,-20.6,67.0
2009-07,,,,,,,,,,,,-4.910155,68.51987,-0.1133887,-16.5,-39.8,13.2954,8.569536,18.97249,13.6057,-49.3,,,,,,,81.08317,-22.9,72.0
2009-08,,,,,,,,,,,,-6.327417,71.44122,-3.848237,-14.9,-38.1,9.539194,4.217748,21.82181,16.38182,-45.9,,,,,,,79.90974,-24.2,73.0
2009-09,,,,,,,,,,,,-9.351372,68.82809,-4.351046,-1.7,-38.4,9.317472,8.645885,3.680083,14.65819,-42.9,,,,,,,80.6138,-23.7,73.0
2009-10,,,,,,,,,,,,-8.408789,68.68465,-1.026374,-12.6,-43.6,2.038592,5.773635,10.12242,9.730884,-40.7,,,,,,,78.85367,-23.8,73.0
2009-11,,,,,,,,,,,,-7.372558,70.01173,-2.172989,-10.9,-40.0,-1.90881,6.982326,8.873294,13.25,-38.2,,,,,,,76.50684,-26.5,75.0
2009-12,,,,,,,,,,,,-3.374323,68.95844,0.1311307,-12.5,-40.8,-3.868454,18.17703,-3.033992,19.99149,-36.1,,,,,,,76.9762,-27.0,74.8
2010-01,,,,,,,,,,,,-0.8436846,69.50532,1.550219,-11.4,-39.8,1.329158,25.86895,3.502112,23.13765,-32.2,,,,,,,77.44557,-25.8,75.9
2010-02,,,,,,,,,,,,-5.496755,69.87444,5.073339,2.5,-37.5,5.304298,23.50974,5.180157,25.81232,-30.0,,,,,,,80.49645,-21.7,75.0
2010-03,,,,,,,,,,,,-1.209947,69.87366,3.661321,-3.3,-32.4,10.29181,25.47016,5.568336,27.53506,-27.6,,,,,,,83.89937,-17.7,71.0
2010-04,,,,,,,,,,,,3.08913,75.39506,9.891749,1.4,-16.0,26.09698,26.66739,31.04765,25.3519,-25.2,,,,,,,85.19012,-17.1,71.0
2010-05,,,,,,,,,,,,-0.4690441,74.83374,9.955164,3.1,-18.9,17.37409,20.59287,27.66916,19.92288,-24.0,,,,,,,86.12886,-16.5,68.0
2010-06,,,,,,,,,,,,-1.427055,73.7793,12.45097,0.3,-21.2,9.775715,17.21883,22.05948,13.26379,-21.5,,,,,,,87.77164,-14.6,63.0
2010-07,,,,,,,,,,,,0.6262296,74.64052,10.14458,2.1,-14.5,9.02795,18.47869,19.77373,15.67785,-19.2,,,,,,,87.18494,-14.5,68.0
2010-08,,,,,,,,,,,,1.082395,74.67552,14.66716,0.7,-21.8,3.535665,25.74718,17.44436,16.68247,-20.3,,,,,,,86.95026,-13.2,69.0
2010-09,,,,,,,,,,,,3.121283,74.64539,14.47471,-1.2,-15.4,9.740876,23.56385,24.9119,18.25397,-16.6,,,,,,,90.58784,-6.9,70.0
2010-10,,,,,,,,,,,,0.9639959,75.37647,13.69082,5.7,-18.6,16.46333,27.19199,28.26502,22.89337,-17.1,,,,,,,88.94506,-10.5,73.0
2010-11,,,,,,,,,,,,4.539652,75.87032,14.44251,5.3,-8.9,23.70659,27.81896,30.75042,20.62846,-13.5,,,,,,,91.64392,-8.2,72.0
2010-12,,,,,,,,,,,,6.7006,76.57977,11.55151,2.3,-5.8,24.48757,28.2018,25.46844,25.29692,-12.0,,,,,,,91.2919,-8.3,73.0
2011-01,114.65,105.73,120.33,91.13,104.3,160.13,148.14,131.48,132.18,147.27,86.16,4.884894,76.60533,14.7297,4.4,-6.4,40.85127,25.45468,44.72827,29.74174,-12.2,126.94,131.18,144.31,122.29,124.62,112.63,91.64392,-9.1,73.0
2011-02,110.8,103.95,117.05,90.84,102.45,160.86,148.54,131.21,132.15,151.95,84.24,2.099658,76.86575,11.5845,2.0,-5.2,24.30541,13.49897,22.68108,23.39878,-11.2,125.16,129.55,142.04,121.47,122.11,112.65,94.22544,-6.8,71.0
2011-03,107.95,95.63,110.01,81.24,102.29,154.6,143.61,127.9,126.58,145.14,85.48,1.606445,76.88817,14.81213,2.8,-7.4,19.20724,15.01933,29.61746,17.00986,-10.9,127.44,129.78,138.04,123.86,121.31,114.0,94.1081,-7.5,71.0
2011-04,108.7,103.58,117.34,89.81,103.79,156.41,145.99,127.37,132.88,144.18,79.72,1.669029,77.06999,15.24834,5.6,-5.3,5.344954,15.90709,30.27409,15.73415,-10.8,126.39,129.72,139.46,123.32,120.98,113.24,94.1081,-6.7,69.0
2011-05,108.42,104.96,122.57,87.34,104.3,159.11,140.21,125.76,132.77,146.73,77.97,3.662179,76.9674,12.84242,3.6,-4.5,13.4735,19.08654,22.44996,17.06152,-10.9,126.93,130.61,140.76,124.13,123.76,113.73,93.40405,-6.9,68.0
2011-06,109.47,105.28,120.69,89.88,103.33,154.34,145.86,128.39,129.94,145.08,84.98,3.628006,77.69068,8.303235,8.7,-4.6,15.00274,24.18402,18.53625,24.17538,-10.4,125.52,130.81,143.17,123.74,124.28,113.07,97.62836,0.2,66.0
2011-07,113.84,107.45,123.52,91.39,109.8,149.31,147.85,125.72,129.9,145.09,80.0,3.088239,76.272,15.07213,5.3,-7.8,16.14807,22.36472,18.96585,20.76218,-11.1,126.58,129.27,137.44,123.79,123.86,115.74,95.75089,-1.5,70.0
2011-08,109.96,101.14,112.47,89.81,108.28,147.47,139.68,124.96,126.08,139.73,87.75,1.873272,77.21852,10.74836,4.6,-10.5,8.808309,20.71982,13.80141,24.55575,-9.3,120.61,125.71,134.36,122.17,121.85,111.81,92.11329,-7.0,72.0
2011-09,107.82,103.04,117.9,88.19,104.35,158.94,133.85,126.33,127.83,148.19,86.2,5.354676,77.2206,12.56154,1.7,-10.6,12.84707,28.36403,16.0527,23.83735,-10.6,124.26,128.19,136.97,123.34,122.21,112.56,94.46013,-3.4,71.0
2011-10,112.02,102.88,116.41,89.35,101.07,160.36,134.18,125.75,126.87,149.59,82.72,0.8049297,77.03905,11.96448,6.3,-9.9,9.190321,18.61479,12.23864,22.85731,-9.8,121.07,126.83,137.48,121.94,121.35,110.83,89.76646,-9.4,78.0
2011-11,105.87,101.18,116.11,86.24,99.36,151.04,139.95,124.34,125.84,146.05,82.03,1.70688,77.23507,13.89465,5.9,-10.2,12.27114,21.22064,17.90522,19.58894,-11.9,123.52,126.92,134.76,122.48,120.72,112.34,91.2919,-9.1,76.0
2011-12,111.28,101.13,115.44,86.81,101.41,151.8,134.84,124.68,121.5,142.98,87.39,0.8185995,76.47784,16.84869,4.3,-13.3,6.136918,20.0558,13.53164,17.23429,-13.0,121.11,126.93,138.66,121.02,122.75,112.43,92.46532,-6.6,76.0
2012-01,106.25,100.89,117.49,84.28,106.34,145.09,131.01,123.03,121.67,140.38,93.0,-1.171026,76.58717,12.68841,7.0,-14.7,6.728487,18.18692,11.3357,18.06468,-11.3,120.91,125.06,133.88,120.38,121.04,110.88,92.7,2.2,88.7
2012-02,102.8,97.72,115.59,79.86,102.28,150.86,126.81,123.05,125.84,141.95,91.5,1.251034,76.37142,11.20046,9.9,-13.6,6.925353,27.2531,15.32565,17.01169,-12.3,117.0,124.26,135.98,119.8,122.5,111.55,94.0,3.5,94.0
2012-03,97.56,100.08,115.88,84.27,105.69,155.09,128.57,124.0,125.5,143.36,88.35,1.73044,76.51629,10.98167,5.0,-10.4,10.63816,20.59132,14.94156,15.56142,-12.3,118.17,124.91,138.34,118.22,122.57,112.94,93.3,2.9,91.2
2012-04,107.42,102.55,118.44,86.66,109.91,153.84,131.08,123.43,120.8,143.17,85.36,0.9336669,78.08585,10.07704,6.5,-6.1,11.80386,15.401,18.33748,17.01631,-12.2,119.06,124.97,135.98,119.86,122.26,110.96,88.9,-5.2,80.3
2012-05,109.49,103.44,118.19,88.69,103.56,150.02,136.38,123.91,123.26,141.59,85.35,1.601851,76.63477,9.31661,6.1,-10.1,4.61957,21.00555,10.46182,14.94061,-12.9,119.7,125.4,137.22,119.29,121.41,111.56,91.8,2.2,85.6
2012-06,112.43,100.81,114.71,86.92,102.51,147.96,130.55,120.88,122.97,139.77,84.15,-4.454223,75.3905,5.716276,10.2,-16.5,1.456616,13.33733,12.01924,9.793892,-13.7,123.41,126.07,135.0,119.79,122.21,113.66,91.1,-2.0,90.5
2012-07,105.98,99.08,110.52,87.64,99.07,144.24,133.78,120.19,124.62,142.98,82.55,1.243853,76.18777,6.390975,4.4,-11.4,-0.6893491,19.53156,-3.896997,13.37344,-13.6,126.06,126.98,133.71,121.16,120.76,115.55,91.9,-0.6,93.4
2012-08,105.59,98.24,109.76,86.73,97.12,151.05,130.96,122.83,123.18,142.78,86.48,-0.7568954,76.41907,6.102782,6.7,-14.6,5.296587,19.02931,10.13235,11.76305,-14.4,119.71,124.89,135.53,119.41,122.65,111.56,89.9,-4.5,96.0
2012-09,105.33,99.19,109.27,89.12,97.19,152.92,137.41,126.98,126.04,143.16,90.6,-2.795022,76.39693,6.989191,6.6,-20.6,-1.875599,18.81493,7.77282,12.37474,-15.5,118.03,124.13,136.17,118.19,122.56,111.1,89.1,-9.5,88.2
2012-10,104.84,96.19,103.82,88.57,96.17,146.15,136.81,121.84,125.44,140.72,82.57,-1.739696,76.37147,8.279025,6.7,-15.5,17.41705,16.98091,12.78084,20.66124,-14.5,119.68,124.6,135.19,118.92,120.54,111.23,85.3,-14.3,79.3
2012-11,99.42,93.98,103.53,84.42,98.1,137.87,132.13,119.98,122.73,132.85,89.93,1.541677,76.31253,7.600586,6.4,-12.8,7.842696,23.82503,9.077016,17.80026,-15.4,115.97,122.0,133.36,116.66,120.62,111.57,89.9,-6.1,82.6
2012-12,97.32,91.15,100.31,82.0,95.13,144.14,131.6,121.28,125.31,137.72,88.1,-0.9036551,76.17516,7.355725,4.6,-13.8,2.160405,15.68903,4.424557,11.18681,-13.6,117.44,122.5,133.17,116.9,122.32,109.58,89.3,-5.7,83.8
2013-01,98.48,93.08,100.37,85.8,91.07,149.41,129.72,124.47,125.48,142.79,94.28,-4.673283,75.96824,7.776912,8.4,-18.0,10.18446,12.38015,12.68576,9.798335,-15.7,116.63,122.85,134.91,117.0,119.02,106.54,91.8,-2.6,86.2
2013-02,100.76,93.64,103.64,83.65,99.23,156.51,135.25,127.3,123.75,147.78,90.14,-2.784337,75.83086,14.89858,4.2,-13.5,8.031469,9.346991,23.22264,11.70983,-13.8,118.0,124.05,136.5,117.66,119.63,108.84,92.0,-1.0,90.3
2013-03,106.73,99.02,112.34,85.7,101.37,162.63,138.81,128.76,127.64,152.55,84.85,3.156559,75.95245,12.64063,3.2,-9.1,6.480059,21.76968,5.416647,11.7696,-14.4,116.13,123.6,137.6,117.06,120.59,106.36,92.2,-2.0,88.3
2013-04,103.08,95.69,105.11,86.27,97.64,159.21,134.95,125.55,125.55,147.58,82.48,1.313489,75.37934,8.573853,7.3,-9.4,-6.756356,20.64047,3.493542,1.86498,-14.3,120.96,125.27,136.97,117.88,120.91,109.98,92.8,1.3,88.6
2013-05,101.34,96.98,105.48,88.47,95.46,154.53,135.54,123.33,121.46,146.97,79.91,1.925603,76.52837,10.00222,12.9,-1.9,8.603222,20.57681,11.1573,3.799963,-14.3,119.73,124.28,134.2,118.89,120.44,110.14,95.4,4.7,89.4
2013-06,100.96,95.36,105.62,85.09,97.64,156.52,133.32,123.22,122.18,149.06,79.82,4.619896,76.59393,12.25672,2.6,-7.7,16.30327,24.15969,13.97381,14.04849,-12.7,115.87,122.43,134.15,117.27,118.81,110.83,94.4,2.0,91.0
2013-07,101.89,94.52,101.53,87.51,93.36,145.98,130.9,119.54,120.39,139.95,81.76,2.673548,77.27184,10.02716,1.4,-11.9,11.7537,21.32064,14.90834,24.45181,-13.3,114.49,121.25,132.76,116.51,116.97,108.16,95.9,5.1,89.3
2013-08,102.62,94.87,105.45,84.3,98.4,157.14,132.33,123.27,121.58,149.76,80.35,2.183315,78.32891,10.96696,3.6,-9.3,15.01842,19.44994,13.53051,16.2548,-12.0,117.98,124.35,138.57,116.49,117.85,108.61,94.9,3.0,87.8
2013-09,104.52,93.32,100.44,86.19,97.98,153.45,140.69,127.6,126.22,145.33,88.68,2.487821,77.18868,11.20107,-2.1,-11.4,15.86633,16.76346,3.479982,19.77791,-11.0,117.33,122.89,134.62,116.71,117.44,106.29,91.5,-4.2,83.2
2013-10,100.58,95.43,103.37,87.49,96.65,150.92,139.21,125.63,127.28,148.21,86.75,1.602835,77.54552,10.62176,4.7,-6.5,27.17949,16.00851,7.337664,18.76991,-11.4,119.89,124.3,136.14,116.87,121.58,109.22,93.7,1.6,85.7
2013-11,104.54,94.81,102.79,86.83,99.23,145.27,138.39,123.92,128.04,142.59,88.12,0.4040504,76.90914,8.789742,4.2,-8.7,-0.06156097,14.11215,0.1393193,20.23831,-10.1,122.22,124.42,133.23,117.82,119.97,109.36,96.8,7.3,85.5
2013-12,102.16,92.59,99.76,85.41,95.46,145.85,134.19,123.74,128.49,142.34,91.18,-0.7877335,77.40034,10.80357,7.5,-8.0,13.27762,13.1368,8.862755,19.52196,-11.7,121.07,123.04,130.46,117.59,115.76,111.99,94.4,1.9,84.4
2014-01,104.26,99.36,107.58,91.14,99.98,156.6,131.64,125.48,124.13,146.8,88.2,-3.480047,76.55599,7.915876,13.7,-11.6,3.93535,14.85986,3.661562,25.87875,-10.1,118.46,122.7,134.28,115.37,122.77,112.52,91.8,-6.0,75.9
2014-02,101.84,91.91,100.73,83.09,95.16,145.04,132.0,122.34,123.13,143.38,89.99,-4.698162,76.00908,11.66845,2.0,-14.3,11.20229,2.205515,9.524419,22.84879,-11.4,117.06,121.51,132.41,115.05,119.42,108.52,89.5,-9.6,75.1
2014-03,99.09,88.56,96.94,80.18,93.19,143.48,130.54,120.63,122.97,137.45,87.88,0.4112297,76.06001,8.500116,4.1,-12.3,8.798603,17.63369,15.70592,19.59194,-9.5,116.04,119.79,128.25,115.09,116.17,107.79,92.6,-4.1,77.2
2014-04,96.72,89.84,100.57,79.1,98.84,150.83,130.05,122.77,123.41,144.82,87.42,2.097216,75.36079,6.050021,3.9,-9.7,4.875137,19.89165,0.005025314,16.71395,-11.0,113.23,119.54,130.8,114.59,118.62,107.09,97.4,7.0,84.6
2014-05,97.33,91.78,100.93,82.63,97.32,147.03,131.88,123.18,118.96,140.36,90.63,4.950894,74.5528,10.15835,3.2,-9.2,6.393419,27.25268,7.339773,16.27775,-9.5,112.71,118.4,129.01,113.48,116.53,108.51,95.0,2.7,81.9
2014-06,98.65,91.8,100.11,83.5,96.14,145.55,136.1,121.7,121.19,142.48,83.46,3.481403,74.80472,13.35021,4.2,-8.2,4.103993,22.84421,-1.595365,17.58051,-10.8,114.8,119.47,128.44,115.17,116.33,108.55,93.2,-1.3,82.7
2014-07,95.76,90.15,101.51,78.78,96.68,139.75,131.94,120.5,114.41,133.3,89.81,1.74561,74.19168,11.42671,3.6,-14.8,9.976444,23.63683,-0.9806417,17.31997,-11.0,111.1,116.47,124.62,113.69,113.81,104.43,93.1,-1.6,81.7
2014-08,96.85,93.66,106.9,80.41,94.92,146.11,131.89,123.26,120.4,143.55,91.77,1.602113,74.39405,9.118649,3.2,-12.4,6.178019,20.40634,8.166964,17.65647,-11.9,114.64,119.44,129.3,114.37,119.2,104.82,93.2,-0.2,77.8
2014-09,97.87,95.07,107.95,82.19,97.11,152.58,137.35,125.64,124.61,146.39,86.98,0.5662454,74.4955,11.20758,3.4,-17.7,6.727797,22.79874,15.58213,18.96982,-12.7,116.41,120.13,128.56,115.41,114.7,107.51,94.1,2.1,78.7
2014-10,99.13,91.98,102.96,81.0,94.22,145.13,138.64,124.44,123.32,140.9,89.56,5.309155,74.56229,10.65403,1.8,-8.1,23.99769,25.82747,20.12321,16.66972,-12.3,117.43,119.67,127.12,114.47,115.03,110.48,91.7,-8.7,78.0
2014-11,103.24,93.69,106.18,81.2,98.99,143.42,134.74,123.01,119.33,141.54,90.88,1.051467,74.62463,10.03612,3.8,-12.1,-0.8044978,19.0544,17.04632,16.32946,-14.1,113.03,117.28,125.71,113.09,114.49,105.96,90.9,-9.5,79.4
2014-12,99.09,92.73,102.76,82.71,94.7,148.1,134.27,125.25,122.02,141.29,93.38,1.225441,74.94852,8.519535,6.3,-15.3,0.9342427,25.27632,12.54113,15.68165,-12.7,114.87,118.88,128.78,112.99,117.27,103.89,90.4,-8.2,80.3
2015-01,100.53,93.57,103.31,83.84,97.21,143.18,131.5,121.9,125.79,140.95,91.02,1.542834,75.2917,10.54564,6.1,-13.0,0.9314567,23.7285,6.339056,7.830291,-13.5,119.3,122.23,132.46,114.93,118.87,107.51,89.6,-8.5,81.0
2015-02,103.2,95.59,107.1,84.08,99.93,146.16,134.98,122.34,123.17,140.65,85.89,0.07082356,75.99946,6.889637,5.6,-14.7,-3.787322,20.51247,0.4841794,15.67145,-13.4,120.29,122.64,132.69,114.94,118.39,110.92,89.1,-9.1,80.7
2015-03,100.59,93.96,104.78,83.14,100.61,144.26,131.57,121.54,125.61,141.85,88.78,-2.769072,75.46285,9.078989,7.0,-16.4,-2.538182,15.09278,3.785299,11.04211,-14.9,115.97,120.28,130.37,114.5,119.4,110.14,86.7,-13.7,79.4
2015-04,96.89,91.91,101.16,82.65,98.09,144.01,135.34,121.3,123.26,141.02,84.55,2.760184,76.94215,11.67423,5.9,-9.1,2.603022,23.28055,12.23557,20.59806,-13.9,115.93,120.7,131.09,115.09,117.35,110.97,87.5,-13.9,81.4
2015-05,102.11,95.55,106.06,85.03,100.82,147.18,134.17,122.56,124.04,142.67,86.33,3.207497,77.20857,11.2617,11.0,-4.7,2.338085,25.32249,9.090583,23.77663,-14.8,114.46,120.38,131.49,115.19,119.35,109.23,86.7,-14.5,79.9
2015-06,100.9,96.27,105.23,87.31,102.65,145.45,140.54,123.94,125.04,139.82,85.84,-0.624428,76.91718,9.090116,14.4,-9.2,3.971904,21.72672,10.21232,21.62107,-14.6,115.53,118.52,125.58,114.47,114.39,108.83,89.3,-10.5,87.7
2015-07,95.71,93.31,102.37,84.25,97.3,146.48,127.08,120.35,124.76,140.74,87.5,-0.9676423,77.8916,6.461455,8.3,-8.0,5.96059,13.39707,11.23053,19.78553,-14.4,111.42,118.57,131.12,113.16,117.65,104.9,87.5,-15.7,83.0
