country,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK
1994-10,3.0,-40.7,-13.1,-68.3,18.0,20.7,-18.0,-6.1,-65.0,39.8,21.0,-4.4,-28.8,42.0,-35.0,63.7,27.3,50.0,1.0,,,,,,,,,
1994-11,-22.5,-43.9,-20.3,-67.6,38.0,-21.7,-29.0,-23.2,-58.2,11.0,19.0,2.8,-24.7,37.0,-19.0,64.3,16.2,66.0,-5.0,,,,,,,,,
1994-12,2.9,-32.7,-0.1,-65.2,39.0,1.5,-19.0,-11.2,-49.5,3.0,16.0,13.2,-23.0,14.0,29.0,24.6,30.3,69.0,8.0,,,,,,,,,
1995-01,17.5,-22.4,8.1,-52.9,60.0,25.3,-9.0,-1.6,-44.5,-0.2,21.0,7.8,-23.7,22.0,-7.0,52.3,-15.1,32.0,-10.0,,,,,,,,,
1995-02,-1.6,-27.2,-3.5,-50.9,48.0,35.3,-18.0,-1.9,-34.4,12.9,23.0,12.3,-24.5,14.0,-8.0,58.9,-16.2,59.0,-6.0,,,,,,,,,
1995-03,28.6,-27.9,-21.3,-34.4,11.0,21.3,0.0,-0.2,-39.2,11.2,22.0,2.6,-24.9,24.0,-11.0,42.8,42.5,58.0,-11.0,,,,,,,,,
1995-04,18.8,-39.6,-23.4,-55.8,61.0,24.6,-18.0,1.9,-18.4,6.8,1.0,23.1,-24.0,8.0,17.0,60.2,-17.7,76.0,-3.0,,,,,,,,,
1995-05,18.4,-30.4,-7.0,-53.8,19.0,18.7,-25.0,-3.8,-23.3,6.8,5.0,-4.1,-23.7,24.0,11.0,0.8,41.8,46.0,10.0,,,,,,,,,
1995-06,33.1,-15.9,-10.0,-21.7,14.0,9.0,-42.0,-12.7,-15.2,18.8,5.0,-1.9,-22.7,33.0,4.0,23.2,-5.5,47.0,2.0,,,,,,,,,
1995-07,2.9,-36.5,-17.9,-55.2,9.0,16.9,-24.0,-2.4,-50.2,20.6,0.0,-0.4,-20.6,31.0,-8.0,37.7,-18.4,45.0,-12.0,,,,,,,,,
1995-08,29.0,-34.0,-4.5,-63.6,15.0,28.1,-21.0,-3.0,-43.3,0.4,16.0,-1.7,-22.5,18.0,-8.0,20.9,6.2,47.0,-4.0,,,,,,,,,
1995-09,12.8,-29.0,-11.4,-46.6,14.0,21.6,-7.0,2.2,-55.6,24.1,8.0,12.8,-22.0,27.0,2.0,63.5,2.2,28.0,1.0,,,,,,,,,
1995-10,9.1,-29.0,-10.7,-47.3,9.0,47.5,-36.0,0.5,-30.2,7.7,10.0,2.7,-19.8,29.0,-4.0,41.0,10.8,37.0,-6.0,,,,,,,,,
1995-11,21.9,-27.8,-12.0,-43.6,6.0,40.4,-20.0,2.5,-29.5,-4.7,13.0,-4.2,-15.6,31.0,-12.0,30.3,-3.2,20.0,-13.0,,,,,,,,,
1995-12,8.7,-14.0,-8.9,-19.2,28.0,14.5,14.0,6.8,1.5,34.0,8.0,-28.7,-14.0,22.0,-26.0,-38.2,-17.4,41.0,-16.0,,,,,,,,,
1996-01,12.8,-30.8,-42.7,-18.8,28.0,5.7,8.0,1.6,-4.4,17.1,9.0,-6.0,-7.7,39.0,-21.0,42.1,25.9,52.0,-17.0,,,,,,,,,
1996-02,17.4,-23.8,-1.7,-45.9,35.0,43.2,-2.0,14.7,-31.3,33.1,-3.0,-9.1,-8.5,46.0,-15.0,33.6,14.7,53.0,-11.0,,,,,,,,,
1996-03,17.3,-7.1,11.2,-25.4,32.0,31.7,-4.0,9.9,-43.1,-38.9,-2.0,28.6,-8.9,-14.0,34.0,37.9,-21.4,69.0,-19.0,,,,,,,,,
1996-04,29.5,7.7,22.3,-6.8,42.0,40.9,-2.0,12.3,-35.0,37.7,2.0,26.3,4.0,-17.0,36.0,26.0,13.5,38.0,-21.0,,,,,,,,,
1996-05,24.6,-2.0,14.7,-18.8,35.0,29.5,17.0,11.2,-15.3,30.8,13.0,34.1,4.3,-27.0,41.0,34.3,-18.6,9.0,-23.0,,,,,,,,,
1996-06,25.6,1.1,25.0,-22.7,29.0,45.8,16.0,14.9,-18.7,32.1,17.0,-8.4,5.3,31.0,-24.0,29.9,0.2,25.0,-25.0,,,,,,,,,
1996-07,25.2,-0.6,25.0,-26.2,62.0,46.1,14.0,14.4,-3.5,43.8,17.0,-3.4,-12.6,29.0,-21.0,39.9,-8.1,43.0,-20.0,,,,,,,,,
1996-08,22.8,1.7,17.1,-13.7,74.0,34.0,19.0,14.7,-14.7,44.6,9.0,-3.9,-14.5,19.0,-31.0,38.4,53.3,50.0,-32.0,,,,,,,,,
1996-09,21.9,-8.1,8.5,-24.7,76.0,35.6,23.0,17.2,0.2,57.4,7.0,-6.9,-14.0,21.0,-16.0,16.4,-9.3,52.0,-15.0,,,,,,,,,
1996-10,14.1,4.5,15.3,-6.3,67.0,35.0,17.0,15.3,6.5,56.7,6.0,-4.1,-26.8,18.0,-17.0,22.7,24.4,54.0,-18.0,,,,,,,,,
1996-11,26.2,0.5,18.5,-17.6,78.0,51.7,-2.0,12.9,-4.9,56.4,11.0,-18.3,-22.6,38.0,-29.0,12.1,1.7,33.0,-30.0,,,,,,,,,
1996-12,6.0,1.4,25.9,-23.1,77.0,53.1,16.0,19.4,-9.2,56.0,11.0,-2.0,-21.0,22.0,-22.0,38.0,-15.4,25.0,-22.0,,,,,,,,,
1997-01,3.3,4.3,35.3,-26.8,73.0,43.5,41.0,29.8,-29.1,42.1,-5.0,1.1,-28.7,16.0,-18.0,37.4,5.1,54.0,-19.0,,,,,,,,,
1997-02,31.1,8.0,33.8,-17.9,86.0,13.2,28.0,11.4,5.8,30.2,7.0,-0.2,-29.5,10.0,-13.0,22.3,11.6,28.0,-11.0,,,,,,,,,
1997-03,25.2,21.9,41.2,2.6,81.0,12.9,30.0,11.0,-14.3,31.0,10.0,3.8,-29.9,7.0,-17.0,35.3,3.1,17.0,-19.0,,,,,,,,,
1997-04,13.0,9.4,26.6,-7.8,79.0,20.3,36.0,14.4,-15.8,24.5,13.0,-6.8,-13.0,21.0,-26.0,26.5,25.8,36.0,-34.0,,,,,,,,,
1997-05,16.3,4.1,31.0,-22.7,77.0,24.3,30.0,13.1,-15.3,30.7,15.0,10.2,-12.7,-3.0,-20.0,47.7,5.6,15.0,-18.0,,,,,,,,,
1997-06,16.0,7.5,28.8,-13.8,82.0,17.9,26.0,10.6,4.8,25.3,12.0,2.4,-11.7,-1.0,-16.0,22.3,24.5,39.0,-18.0,,,,,,,,,
1997-07,30.9,10.6,30.4,-9.3,82.0,18.7,30.0,10.6,10.2,12.0,17.0,6.2,-30.6,8.0,-13.0,39.7,16.0,54.0,-11.0,,,,,,,,,
1997-08,13.2,3.4,21.5,-14.8,83.0,19.8,41.0,18.3,5.0,27.7,6.0,3.4,-32.5,22.0,-3.0,35.1,5.3,63.0,-2.0,,,,,,,,,
1997-09,16.1,-2.2,11.4,-15.8,86.0,30.4,42.0,21.5,9.2,42.1,8.0,-3.4,-32.1,22.0,-6.0,17.8,23.5,45.0,-5.0,,,,,,,,,
1997-10,17.4,-6.0,3.3,-15.3,80.0,32.6,12.0,12.5,3.4,27.9,7.0,-1.7,-25.8,20.0,-11.0,26.0,-15.3,34.0,-17.0,,,,,,,,,
1997-11,9.0,-4.1,8.4,-16.6,77.0,44.6,3.0,11.9,-16.3,56.8,12.0,1.0,-21.6,15.0,-11.0,28.9,5.2,47.0,-3.0,,,,,,,,,
1997-12,48.8,-5.8,5.6,-17.1,79.0,41.3,5.0,11.4,8.2,37.2,12.0,1.5,-20.0,31.0,-7.0,42.6,-4.0,36.0,-13.0,,,,,,,,,
1998-01,23.2,-14.5,-7.4,-21.7,79.0,31.5,15.0,12.8,4.0,50.2,8.0,1.1,-30.7,6.0,-21.0,30.3,9.5,39.0,-14.0,,,,,,,,,
1998-02,5.8,-9.0,3.9,-21.9,81.0,28.8,26.0,16.3,-1.0,31.1,6.0,10.6,-31.5,4.0,-20.0,55.9,1.1,13.0,-19.0,,,,,,,,,
1998-03,14.6,-11.5,5.3,-28.3,82.0,23.6,39.0,18.9,-1.7,22.7,6.0,8.0,-31.9,6.0,-7.0,37.0,21.5,11.0,-10.0,,,,,,,,,
1998-04,17.4,-8.8,-1.8,-15.8,81.0,18.4,23.0,11.1,-6.7,22.1,8.0,14.9,-25.0,-2.0,3.0,39.8,28.1,6.0,-9.0,,,,,,,,,
1998-05,6.7,-11.1,-6.5,-15.7,81.0,15.8,26.0,12.6,27.6,37.5,4.0,9.4,-24.7,-5.0,-13.0,36.1,19.6,-3.0,-14.0,,,,,,,,,
1998-06,19.5,-2.2,12.3,-16.8,79.0,22.7,27.0,12.2,19.4,30.2,13.0,9.7,-23.6,1.0,-13.0,43.2,6.8,-27.0,-14.0,,,,,,,,,
1998-07,19.2,0.7,19.8,-18.3,79.0,19.9,27.0,11.3,21.2,33.8,13.0,2.9,-22.6,-4.0,-10.0,14.7,38.6,-12.0,-11.0,,,,,,,,,
1998-08,7.1,-7.9,3.1,-18.8,77.0,29.4,29.0,17.1,14.7,52.8,7.0,5.7,-24.5,-7.0,-29.0,39.1,-22.6,-4.0,-36.0,,,,,,,,,
1998-09,11.4,-13.7,-6.5,-20.8,79.0,37.4,32.0,22.1,4.2,40.9,3.0,9.0,-24.1,-6.0,-12.0,33.1,4.4,1.0,-3.0,,,,,,,,,
1998-10,-11.7,-19.9,-7.5,-32.3,83.0,28.4,39.0,20.8,-20.6,38.1,5.0,3.6,-32.9,-8.0,-11.0,13.7,9.5,22.0,-9.0,,,,,,,,,
1998-11,-9.9,-28.9,-20.3,-37.6,77.0,58.3,48.0,34.1,-5.9,49.5,4.0,1.0,-28.6,3.0,-7.0,13.1,-3.8,1.0,-9.0,,,,,,,,,
1998-12,-30.3,-50.3,-39.6,-61.1,75.0,30.9,40.0,22.3,-20.4,32.5,4.0,-4.1,-26.9,2.0,-34.0,23.8,3.7,15.0,-32.0,,,,,,,,,
1999-01,-21.7,-46.4,-33.1,-59.7,82.0,37.7,9.0,14.6,-15.0,40.6,3.0,-2.7,-47.7,-5.0,-34.0,20.8,6.5,23.0,-35.0,,,,,,,,,
1999-02,-26.5,-68.6,-65.3,-71.8,73.0,10.2,1.0,1.7,-11.7,19.9,6.0,-6.9,-48.6,-7.0,-53.0,25.4,-4.5,28.0,-55.0,,,,,,,,,
1999-03,-20.6,-76.5,-77.7,-75.2,69.0,15.1,3.0,5.0,-11.1,28.2,3.0,-15.7,-48.9,-3.0,-68.0,17.9,18.6,19.0,-61.0,,,,,,,,,
1999-04,-14.6,-70.6,-63.5,-77.7,82.0,5.2,4.0,0.7,-15.8,21.5,7.0,-9.6,-50.9,-4.0,-31.0,-1.8,-3.5,23.0,-24.0,,,,,,,-29.9,-38.6,57.8
1999-05,-22.1,-70.9,-60.1,-81.7,81.0,5.9,1.0,-0.7,-1.6,5.2,9.0,-11.8,-50.6,17.0,-30.0,11.6,-12.1,27.0,-23.0,,,,,,,-30.3,-38.6,57.8
1999-06,-40.0,-73.9,-68.9,-78.8,73.0,3.1,-5.0,-6.3,-7.9,14.1,17.0,-6.8,-49.6,-3.0,-29.0,5.6,-11.6,37.0,-26.0,,,,,,,-30.3,-38.6,57.8
1999-07,-30.7,-78.1,-72.9,-83.4,72.0,3.8,-4.0,-1.7,0.3,30.6,5.0,4.3,-44.6,-12.0,-15.0,16.0,1.8,30.0,-15.0,,,,,,,-41.4,-48.0,69.4
1999-08,-34.4,-75.1,-68.4,-81.9,64.0,20.1,1.0,7.0,-2.4,34.1,0.0,3.3,-46.6,0.0,-22.0,31.8,39.3,43.0,-22.0,,,,,,,-41.7,-48.0,69.4
1999-09,-28.0,-66.8,-47.7,-85.9,79.0,20.8,7.0,8.6,-8.6,47.8,2.0,-2.1,-46.1,-4.0,-21.0,10.7,20.4,47.0,-18.0,,,,,,,-41.0,-48.0,69.4
1999-10,-29.4,-64.5,-47.8,-81.3,77.0,16.4,-2.0,4.8,4.2,43.4,0.0,0.2,-49.9,-10.0,-16.0,6.6,16.7,67.0,-8.0,,,,,,,-38.3,-43.8,50.3
1999-11,-9.0,-56.8,-38.0,-75.6,70.0,0.9,40.0,13.0,2.5,18.6,2.0,14.3,-45.6,-8.0,-16.0,51.0,30.0,47.0,-15.0,,,,,,,-37.7,-43.8,50.3
1999-12,2.4,-54.4,-35.8,-73.1,70.0,10.0,6.0,2.7,-23.1,-10.2,8.0,12.8,-43.9,-6.0,-12.0,44.3,15.1,28.0,-12.0,,,,,,,-37.4,-43.8,50.3
2000-01,-23.5,-49.2,-34.8,-63.7,80.0,14.4,3.0,4.1,-8.0,18.1,5.0,5.5,-27.7,-7.0,-17.0,26.5,-5.0,16.0,-14.0,,,,,,,-32.5,-34.3,63.2
2000-02,1.8,-43.8,-21.8,-65.9,78.0,-0.6,-2.0,-1.9,-4.5,32.6,3.0,-1.9,-28.6,-4.0,-14.0,4.4,42.9,50.0,-14.0,,,,,,,-31.3,-34.3,63.2
2000-03,-2.7,-53.0,-37.8,-68.2,71.0,5.3,24.0,9.1,9.5,58.7,2.0,3.2,-29.0,-5.0,-14.0,18.7,26.9,-19.0,-11.0,,,,,,,-31.1,-34.3,63.2
2000-04,-18.7,-53.6,-39.5,-67.7,63.0,6.4,12.0,5.8,-6.0,56.7,1.0,7.6,-21.9,-4.0,-12.0,30.7,-2.6,-15.0,-9.0,,,,,,,-36.2,-35.3,43.5
2000-05,-17.0,-49.2,-36.8,-61.6,68.0,18.7,19.0,11.6,-12.7,41.5,3.0,4.0,-21.6,-4.0,-13.0,21.0,29.3,47.0,-9.0,,,,,,,-30.3,-28.5,40.8
2000-06,-19.9,-55.3,-44.8,-65.8,66.0,14.3,10.0,8.1,-15.3,43.8,0.0,12.5,-20.5,-17.0,-8.0,28.5,30.4,45.0,-6.0,,,,,,,-30.4,-28.2,45.5
2000-07,-30.4,-53.4,-41.4,-65.4,69.0,11.4,11.0,7.1,-15.5,46.4,1.0,12.7,-16.6,-8.0,-11.0,41.1,-4.7,27.0,-9.0,,,,,,,-29.6,-31.3,47.5
2000-08,-25.3,-46.2,-31.5,-61.0,-40.0,13.9,22.0,11.3,7.6,47.6,2.0,13.5,-18.6,-9.0,-5.0,36.4,0.5,41.0,-4.0,,,,,,,-25.4,-29.3,41.8
2000-09,-23.9,-40.6,-24.3,-56.9,70.0,17.5,17.0,10.5,-2.5,51.1,3.0,14.9,-18.1,-18.0,-3.0,29.8,20.8,46.0,-4.0,,,,,,,-27.0,-26.3,44.0
2000-10,-1.6,-37.9,-22.5,-53.3,-25.0,-0.6,14.0,3.8,3.2,45.9,2.0,13.9,-25.0,-12.0,-7.0,36.7,25.5,45.0,-5.0,,,,,,,-23.7,-20.4,40.1
2000-11,-14.7,-38.6,-16.7,-60.5,63.0,4.4,16.0,5.1,12.1,48.5,5.0,10.1,-20.6,-13.0,-7.0,24.3,13.6,26.0,-6.0,,,,,,,-27.3,-26.4,47.4
2000-12,-20.3,-33.2,-13.3,-53.1,69.0,30.0,16.0,13.3,16.0,66.4,6.0,17.4,-18.9,-20.0,-19.0,51.2,-7.3,20.0,-20.0,,,,,,,-36.1,-43.9,60.0
2001-01,-4.4,-35.7,-18.7,-52.6,80.0,24.3,20.0,11.8,22.0,58.3,9.0,14.4,-6.7,-15.0,-13.0,41.3,15.5,52.0,2.0,,,,,,,-29.5,-32.2,60.9
2001-02,19.4,-35.4,-20.0,-50.9,82.0,21.2,21.0,10.4,21.7,45.2,11.0,13.8,-7.6,-28.0,-22.0,35.4,15.2,41.0,-23.0,,,,,,,-32.8,-39.5,57.4
2001-03,31.6,-32.6,-15.0,-50.2,75.0,8.4,30.0,9.8,12.3,43.6,9.0,-2.7,-8.0,9.0,-11.0,12.0,26.4,-63.0,-10.0,,,,,,,-35.9,-46.4,58.3
2001-04,17.4,-35.7,-20.8,-50.6,75.0,20.6,22.0,10.5,10.8,33.2,11.0,-2.0,-19.8,14.0,-7.0,15.0,8.5,-36.0,-6.0,,,,,,,-31.1,-36.9,48.8
2001-05,7.1,-44.4,-39.1,-49.6,75.0,25.6,25.0,13.9,5.1,38.9,9.0,12.6,-19.5,-4.0,6.0,27.7,27.9,-6.5,9.0,,,,,,,-30.4,-36.9,45.6
2001-06,-6.2,-46.4,-36.0,-56.8,72.0,28.5,32.0,16.2,4.1,52.4,12.0,12.7,-18.5,-11.0,14.0,13.1,42.6,22.0,16.0,,,,,,,-31.6,-34.7,44.5
2001-07,-15.4,-44.8,-32.1,-57.5,52.0,29.0,34.0,17.3,12.6,63.3,11.0,12.6,-13.5,-12.0,-7.0,32.9,15.8,26.0,-7.0,,,,,,,-27.9,-29.3,42.9
2001-08,-10.1,-38.5,-20.0,-57.0,52.0,28.9,43.0,21.6,11.7,53.2,7.0,7.4,-15.6,-14.0,-2.0,10.3,11.8,38.0,-2.0,,,,,,,-29.3,-29.3,30.4
2001-09,-15.6,-39.8,-22.7,-57.0,62.0,33.4,40.0,21.8,16.6,32.4,8.0,2.9,-15.2,-6.0,-2.0,4.6,42.2,37.0,-1.0,,,,,,,-23.9,-26.3,42.0
2001-10,-14.8,-38.1,-19.9,-56.3,63.0,21.0,49.0,19.0,18.1,43.4,13.0,1.6,-24.0,1.0,-3.0,8.9,13.8,29.0,-3.0,,,,,,,-24.5,-33.4,45.7
2001-11,-18.2,-32.1,-17.6,-46.5,34.0,26.6,44.0,19.2,18.7,33.3,13.0,-6.6,-19.6,6.0,-12.0,-1.7,31.5,53.0,-11.0,,,,,,,-21.0,-27.2,46.5
2001-12,-18.1,-33.4,-12.8,-54.1,59.0,33.4,55.0,26.1,8.1,70.2,10.0,6.2,-17.8,3.0,-18.0,39.5,19.2,26.0,-18.0,,,,,,,-21.8,-26.4,43.9
2002-01,-33.9,-30.8,-9.0,-52.6,62.0,66.7,20.0,26.6,33.2,91.8,7.0,9.7,-7.7,0.0,-21.0,50.1,30.3,30.0,-20.0,66.0,49.4,82.7,-0.4,-35.0,-9.9,-20.8,-21.6,47.0
2002-02,31.6,-22.2,-6.6,-37.8,62.0,51.1,22.0,21.4,24.1,61.8,9.0,-1.2,-6.7,8.0,-7.0,11.4,64.1,37.0,-6.0,60.0,61.8,69.5,56.0,-52.0,-21.2,-20.5,-26.7,39.8
2002-03,34.8,-23.8,-6.5,-41.1,62.0,27.0,29.0,14.7,10.1,39.3,12.0,9.8,-6.1,0.0,-3.0,32.5,27.3,46.0,-4.0,45.0,61.7,74.5,65.5,-6.0,-2.5,-20.0,-27.4,38.3
2002-04,24.5,-24.8,-13.0,-36.6,52.0,6.6,23.0,2.2,20.6,50.5,23.0,-3.8,-6.8,20.0,-3.0,11.7,29.4,43.0,-4.0,53.0,63.2,71.2,65.4,-5.0,-3.3,-21.5,-28.7,42.1
2002-05,10.0,-23.1,-13.6,-32.6,53.0,7.6,21.0,2.5,26.7,48.0,21.0,5.6,-5.5,7.0,-6.0,29.7,38.0,44.0,-8.0,38.0,53.1,56.4,64.9,-17.0,0.1,-22.2,-28.6,44.1
2002-06,7.0,-20.6,-12.5,-28.8,54.0,5.7,26.0,3.6,24.4,53.1,21.0,1.4,-6.4,21.0,-6.0,31.2,32.9,33.0,-5.0,35.0,46.3,51.6,52.3,-16.0,-6.3,-24.7,-32.9,51.7
2002-07,13.2,-15.6,-4.7,-26.6,60.0,11.6,36.0,10.2,22.6,36.4,17.0,7.2,-8.5,18.0,-5.0,44.5,31.8,48.0,-7.0,27.0,35.0,46.9,31.2,-9.0,2.9,-24.5,-31.8,49.2
2002-08,4.5,-20.4,-9.6,-31.1,53.0,18.9,32.0,10.0,26.8,29.8,21.0,7.9,-8.6,8.0,-4.0,35.6,36.9,30.0,-7.0,60.0,50.2,57.2,33.5,-55.0,-6.2,-22.9,-29.8,53.9
2002-09,-6.3,-17.1,-5.2,-29.0,57.0,4.4,11.0,-1.2,34.7,28.5,19.0,9.5,-6.2,5.0,2.0,31.6,45.2,33.0,0.0,50.0,58.1,69.0,55.2,-45.0,-6.5,-19.9,-21.3,49.6
2002-10,-20.2,-22.3,-11.4,-33.2,58.0,19.4,13.0,4.5,27.0,36.7,19.0,8.2,-4.1,14.0,1.0,37.6,34.6,37.0,1.0,61.0,60.8,60.7,60.5,-46.0,-8.4,-21.1,-23.8,60.1
2002-11,-22.0,-20.0,-7.5,-32.5,66.0,1.5,22.0,0.8,23.4,50.0,21.0,10.7,-4.6,6.0,2.0,36.1,23.0,13.0,1.0,65.0,60.8,64.5,52.9,-48.0,-41.6,-36.0,-45.8,81.8
2002-12,-38.2,-17.9,3.2,-39.1,69.0,15.2,23.0,5.7,17.1,60.5,21.0,14.7,-6.8,8.0,-4.0,56.2,12.6,58.0,-5.0,65.0,53.2,45.9,48.9,-19.0,-2.2,-35.1,-42.8,79.7
2003-01,20.9,-20.2,-0.9,-39.6,71.0,3.1,17.0,13.0,14.6,40.9,-19.0,0.5,-19.7,12.0,-30.0,43.5,42.0,33.0,-32.0,63.0,55.8,50.7,53.6,-27.0,-41.0,-34.8,-42.2,81.3
2003-02,16.2,-15.1,6.6,-36.8,62.0,25.8,45.0,19.6,20.6,55.6,12.0,-1.1,-13.7,10.0,-19.0,25.8,14.0,38.0,-31.0,62.0,57.8,56.5,55.0,-38.0,-26.5,-33.7,-40.2,63.9
2003-03,1.0,-19.8,0.4,-40.1,59.0,25.7,20.0,8.2,26.8,40.9,21.0,-1.6,-8.1,9.0,-28.0,32.2,30.5,33.0,-31.0,45.0,53.1,60.5,53.6,-27.0,-42.4,-36.4,-41.9,57.9
2003-04,12.3,-12.3,13.9,-38.6,58.0,40.1,4.0,12.0,12.3,62.8,8.0,10.5,-11.7,5.0,-9.0,45.6,43.3,11.0,-11.0,46.0,54.2,64.2,52.5,-30.0,-32.1,-34.2,-37.4,59.6
2003-05,13.5,-15.0,5.5,-35.5,57.0,49.2,10.0,15.4,11.4,47.1,13.0,4.9,-16.5,16.0,-11.0,41.8,27.9,10.0,-13.0,58.0,60.1,64.4,58.1,-43.0,-30.5,-29.6,-31.6,55.1
2003-06,35.6,-19.0,3.7,-41.8,50.0,20.4,14.0,7.5,8.7,37.8,12.0,12.1,-16.4,16.0,-4.0,56.3,25.5,27.0,-16.0,59.0,57.6,60.6,53.2,-46.0,-43.3,-35.1,-40.3,65.3
2003-07,19.8,-23.4,-2.3,-44.6,50.0,31.0,12.0,11.3,19.6,25.3,9.0,6.3,-24.5,13.0,-17.0,48.9,44.7,19.0,-17.0,42.0,50.6,49.8,60.0,-44.0,-53.9,-33.5,-39.1,62.0
2003-08,24.2,-22.4,-7.6,-37.2,55.0,11.8,24.0,12.3,10.9,35.1,-1.0,5.0,-30.7,3.0,-17.0,35.0,45.9,1.0,-19.0,48.0,54.8,62.2,54.2,-55.0,-33.1,-35.9,-44.0,65.0
2003-09,27.4,-17.5,2.2,-37.1,48.0,16.0,12.0,8.0,13.0,36.2,4.0,4.7,-31.2,4.0,-14.0,32.1,37.0,11.0,-18.0,58.0,57.7,56.1,59.2,-59.0,-36.5,-31.9,-40.3,59.4
2003-10,28.2,-18.9,-3.7,-34.2,45.0,33.7,37.0,20.9,7.0,43.9,8.0,13.7,-13.2,-11.0,-11.0,41.1,26.8,7.0,-12.0,52.0,50.8,49.7,50.6,-57.0,-38.5,-30.6,-36.6,63.1
2003-11,24.9,-18.6,-1.7,-35.5,39.0,34.0,20.0,13.0,2.0,44.6,15.0,16.9,-14.6,-19.0,-10.0,41.6,30.1,34.0,-2.0,36.0,42.8,54.5,37.9,-64.0,-41.8,-36.0,-43.0,64.6
