,id,name
0,NCMLSA,"National currency, monthly level, s.a."
1,CXML,"US Dollars, monthly level"
2,CXMLSA,"US Dollars, monthly level, s.a."
3,GPSA,"Growth rate previous period, s.a."
4,GYSA,"Growth rate same period previous year, s.a."
5,IXOB,Index 2015=100
6,IXOBSA,"Index 2015=100, s.a."
7,GY,Growth rate same period previous year
8,STSA,"Level, rate or national currency, s.a."
9,ST,"Level, rate or national currency"
10,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
11,GP,Growth rate previous period
12,NCML,"National currency, monthly level"
13,CTGY,Contribution to annual inflation
14,IXNB,Index source base
