country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
1992-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7476140693028,5.45556666666667,5.5002,,,,,,,,,,7.2,7.2,,,,,6.50900015121132,29.2779402708106,1.77336196320598,,7.48697642401102,2.93567362936464,1055.64,,719.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.487626806161,112.239361073373,21.873,22.0201807487834,7.51512468307207,,119.312691,120.113255868365,16.6995600851382,19.485,19.6338243683086,1.57034244513242,,106.3214342,107.124176608061,14.8936652403944,2.388,2.38635638047477,12.9912568,12.9890792603045,1.80589484474383
1992-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,69.906845139517,5.6494,5.7518,,,,,,,,,,7.2,7.2,,,,,7.02482112676591,30.861595491024,1.8979374690513,,7.54212276411255,3.157085738445,1173.15,,825.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.437148852275,104.532715301782,27.498,23.0788364567052,4.80766129942096,,155.8607508,130.32334918922,15.7875840952198,28.077,22.0905737541401,12.5128418169871,,159.5278542,124.834703189946,15.1226805240522,-0.579,0.988262702565056,-3.6671034,5.48864599927437,0.664903571167608
1993-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,67.5697815357081,5.75506666666667,5.719,,,28.1477648376166,,,37.4370510579527,41.7595648817897,,,7.2,7.2,,,,,14.9120519716294,41.0395670345764,2.18095889082526,,21.8606050045402,3.84724378138113,1403.25,,683.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2769683228505,88.170940719585,16.087,19.5212570363282,-15.4148993908371,6.58821984181286,92.5339648,112.331027402497,16.4356403304506,17.259,22.4792712497962,1.75956269847128,25.8578078432209,99.2711353,129.365773330528,18.9280679674784,-1.172,-2.958014213468,-6.7371705,-17.0347459280308,-2.49242763702789
1993-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,,,,,,,68.9898977648368,5.7218,5.7612,5.48060315900076,,29.6904321264951,5.33848239743893,,39.4356214388017,43.9888919022511,,,8.46,8.46,,,,,6.96424590249911,40.127161501065,2.33284623101475,,8.49452979883438,4.17404905082435,1470.11,,835.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3485241501009,89.5253000264037,21.058,20.9948770091041,7.5487965249035,2.50900503913,120.4904906,120.117178388163,14.3732414010007,23.375,23.4615232079015,4.36958986432514,21.3719192862611,133.7454746,134.233127362477,16.0623581862483,-2.317,-2.46664619879743,-13.254984,-14.1159489743143,-1.68911678524761
1993-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,68.5392792632289,5.77486666666667,5.7868,-0.749757426523853,,29.4678259066597,2.02161484813163,,40.2328578172615,44.8781778724756,,,10.08,10.08,,,,,3.13904261180288,35.6937943545401,2.40607526827414,,-2.07787699249682,4.08731744594174,1442.29,,938.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8818065031544,89.1341710058236,24.093,24.267240975731,15.5864879094453,10.2045494202938,139.1485244,140.15468635535,14.9326308205321,27.075,27.1957890511261,15.9165532865615,38.5149858782658,156.3640896,157.060878379572,16.7338829273554,-2.982,-2.92854807539515,-17.2155652,-16.9061920242227,-1.80125210682336
1993-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,70.6669289100261,5.7961,5.8,7.14262525577947,,31.5726022821979,4.83455940898934,,42.1779392303712,47.0478400433923,,,10.08,10.08,,,,,7.97309643492926,36.871837774096,2.59791396971062,,7.01768101451519,4.37415234634856,1628.04,,1109.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2544248507234,89.5878915508873,30.505,25.4002677376171,4.66895582822647,10.0587015522506,176.8672916,147.228420348059,13.268722712719,36.25,28.3988135481349,4.42356901190533,28.5562514772281,210.2084754,164.614827051161,14.8356444318317,-5.745,-2.99854581051775,-33.3411838,-17.386406703102,-1.56692171911264
1994-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,50.526928710693,8.70186666666666,8.708,12.6971645208598,26.4,35.5814275374853,8.49684196708934,22.2364763744653,45.7617320717509,51.0454206608083,,,10.08,10.08,,,,,6.94964314207617,27.4845596693313,2.77845971974365,,5.64975237482911,4.62128112241504,1643.7,,937.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9394770523878,86.7374482284247,19.102,23.2712503305275,-8.3818699435859,19.2097941603896,166.2272188,202.505949667017,21.6004042268367,20.404,26.8754252410085,-5.36426743513166,19.5564791329797,177.5559264,233.865636593901,24.9454018190633,-1.302,-3.60417491048107,-11.3287076,-31.3596869268835,-3.34499759222659
1994-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,51.7236629320524,8.67253333333333,8.6526,5.51752561674431,26.4666666666667,37.5446419166694,5.0202118579899,21.8671500998636,48.0590679716385,53.6080089217831,,,10.08,10.08,,,,,8.38891139670484,29.0815255167893,3.01154224382608,,8.00352368628324,4.99114645165726,1767.64,,1148.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.872236901808,101.100542037646,29.285,29.0425991838216,24.8003384920114,38.3318376727226,253.9410775,251.860099044555,21.9371221186791,28.709,28.7334196455555,6.91335816228096,22.4703928680919,248.9725694,249.195094218577,21.7049990609335,0.576,0.309179538266068,4.9685081,2.66500482597818,0.232123057745682
1994-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,53.3338034240167,8.59013333333334,8.5301,6.76183754391801,35.9333333333333,40.0833496095203,5.25193718556454,25.7258439438386,50.5831000334767,56.423467876787,,,10.08,10.08,,,,,8.38156238573356,35.6429950441159,3.26395653576508,,6.33533181846311,5.3073521409152,1900.95,,1286.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.586327769615,107.210224100857,31.012,31.1904478624966,7.39551121124015,28.5290235247154,266.3917786,267.933105545209,20.8216588083003,28.87,29.1108329222803,1.31349933763679,7.04169262217032,248.0172935,250.092666592382,19.4352398657431,2.142,2.07961494021636,18.3744851,17.8404389528262,1.38641894255721
1994-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,56.0565431932393,8.51043733333334,8.4462,9.03145692667471,38.4666666666667,43.7034600642726,5.80003552656982,26.8837187932656,53.5169378058587,59.6960490589633,,,10.08,10.08,,,,,7.3724554503583,34.9112569937173,3.50459027728342,,4.91727061970162,5.56832900842452,2054.07,,1491.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.361289591434,115.877995455583,41.607,34.9489027262418,12.0500189042311,37.5926548777413,353.903657996,297.394619137085,19.9415702183343,37.631,30.1427854990302,3.54490913916844,6.14100285541647,320.046609292,256.514197985018,17.2003646399534,3.976,4.80611722721157,33.857048704,40.8804211520678,2.74120557838089
1995-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,57.9922992307568,8.43476666666667,8.4269,8.08338867553,32.8,47.2361806059228,4.81976938758488,22.5834955360597,56.0963307913983,62.5732609571049,,,10.26,10.26,,,,,7.5394937913905,35.6396160413099,3.76881864365288,,5.74772842101868,5.88838143741757,2102.62,,1211.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.573706901752,122.290042514948,30.944,37.6061155588958,7.60313665200932,61.599033248178,260.9787097,317.194139223325,26.1890683573177,23.864,30.7559803339247,2.0343004959319,14.4390462964468,201.2608558,259.415110832992,21.418554854644,7.08,6.85013522497108,59.7178539,57.7790283903336,4.77051350267374
1995-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,57.1751742499269,8.34713333333333,8.3011,1.86490357489783,28.1666666666667,48.1170898266878,2.57114867673002,19.7248579439602,57.5386508582354,64.1821125281903,,,10.26,10.26,,,,,6.47697963147008,33.2665946783404,4.01292425954933,,3.50581643974602,6.0948172818855,2142.04,,1461.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.764203358413,117.99378782686,38.842,38.6488736849468,2.77284189168083,33.0764971837522,324.1008341,322.587051607455,22.0754984710396,32.726,32.754463675859,6.49786909809514,13.9943107360891,273.1015885,273.399845964268,18.7094858627834,6.116,5.89441000908774,50.9992456,49.187205643187,3.3660126082562
1995-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,58.4030289479633,8.3089,8.3188,-1.20084995296318,18.7333333333333,47.5392757761368,0.884937459484489,14.7573634177126,58.047831933362,64.7500840842408,,,10.44,10.44,,,,,6.50877067328258,30.9604745191195,4.27411629689592,,3.53020897192737,6.30997706839321,2249.3,,1616.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.477097196065,108.785185292607,37.215,37.3284536470996,-3.41645153390705,19.6791203885959,309.2167991,310.15756307639,19.1880502518785,33.998,34.3279255102148,4.8038088790793,17.9214816761272,282.4869402,285.232035468869,17.6460202219034,3.217,3.00052813688486,26.7298589,24.9255276075209,1.54203002997513
1995-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,59.9730930974674,8.31486666666666,8.3174,3.53951346793765,12.6333333333333,49.2219348447932,2.45233525641584,11.1262374487695,59.4713593814488,66.3379732247975,,,10.44,10.44,,,,,6.24997842782712,29.5859195696068,4.54124764343215,,3.43229564748033,6.52655413666867,2398.71,,1845.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.331605008288,103.963337487229,41.778,35.8752555674992,-3.89300369455116,2.65059206154079,347.3823266,298.298586983992,16.1668935887092,41.496,34.5119825513502,0.536172921607911,14.4950009761393,345.037746,286.962378846084,15.5525049235867,0.282,1.36327301614895,2.3445806,11.3362081379081,0.614388665122493
1996-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,,,,,,,,,62.0830370484403,8.32023333333333,8.3339,4.76576342291035,9.16666666666666,51.5677358116751,3.1614780218606,9.36817519445061,61.351533337595,68.4352336684472,,,10.44,10.44,,,,,6.61585834859521,28.4719362932699,4.84169015478054,,2.87171376909086,6.71397809045856,2390.93,,1462.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83846461415434,10.4918798360656,,,,,97.0471923315534,93.3129647315386,28.242,34.1410571395079,-4.83396815035477,-9.21408225202408,234.9942969,284.053698756513,19.4184918482713,29.339,36.9032309425501,6.92874826197512,19.987171736629,244.1301523,307.044569195745,20.9901947768489,-1.097,-2.76217380304218,-9.1358554,-22.990870439232,-1.57170292857752
1996-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.6,,,,,,,,,63.0152626788976,8.3276,8.3221,1.52632708120378,8.8,52.3548281285323,2.28796100425792,9.06622167852139,62.7552324958735,70.0010051279541,,,9.0,9.0,,,,,6.24236392776242,28.1853230267946,5.14392607449659,,4.08962196566598,6.98855441321595,2462.01,,1714.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19752099160336,10.3920922335066,,,,,106.014127331507,105.88975275934,35.787,35.8262339495379,4.93592451793148,-7.30329105685754,298.016367,298.345258771494,17.3987612638282,33.805,33.8423114733696,-8.29444845614112,3.32121999699326,281.5157819,281.823723187338,16.4352659680617,1.982,1.98392247616833,16.5005851,16.5215355841561,0.9634952957665
1996-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8,,,,,,,,,62.8575913484863,8.30946666666666,8.3017,-2.77398977189569,7.1,50.9025105511532,-0.169198675989771,7.92660016190848,62.6490514733762,69.8825643540981,,,9.0,9.0,,,,,5.59988805815746,27.0960344307597,5.43198017646277,,5.51160979405112,7.37373626271735,2633.6,,1860.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95721711315474,9.95618453378648,,,,,122.136257512468,118.989406400845,39.894,39.3109006235772,9.72657823579101,5.3108199852571,331.4903173,326.645701860856,17.5561223844638,32.736,33.020006564154,-2.42981307545309,-3.8100727807496,272.0241618,274.377247659439,14.746866442692,7.158,6.29089405942315,59.4661555,52.2684542014178,2.8092559417718
1996-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,,,,,,,,,63.8992393808292,8.2994,8.2982,1.88781857752364,5.36666666666667,51.8634576017638,1.54114447793261,6.96672235556615,63.6145638706353,70.9595556356789,,,9.0,9.0,,,,,4.86744975096968,25.443953458585,5.69637908203473,,5.06363338800518,7.74711523405976,2851.48,,2143.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4234306277489,10.4467023746501,,,,,114.317520525641,116.532250890795,47.124,41.0025994235381,4.30338347157145,14.2921458674819,391.0998327,340.297542099676,15.8777151462121,42.955,35.3184104157455,6.96064020195131,2.33666050101697,356.4972055,293.121070409483,13.6765397440083,4.169,5.68418900779258,34.6026272,47.1764716901923,2.20117540220378
1997-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7,,,,,,,,,66.6032114333349,8.29496666666666,8.2964,2.20654045513946,2.8,53.0078457751809,1.41991404156367,5.16091853889923,64.5178359955139,71.9671203299811,,,9.0,9.0,,,,,5.10099368415374,23.6623842412096,5.98695101923478,,6.43929108111819,8.24597453437051,2962.9,,1668.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44250299880048,10.5941997820872,,,,,123.498905688631,120.706036517683,35.534,42.6667475638879,4.05864058314925,24.9719579260307,294.758928,353.920442858402,21.2066823770247,28.811,35.5625756188256,0.691325572713907,-3.63289416531457,238.9918057,294.99370406975,17.6758305762294,6.723,7.10417194506232,55.7671223,58.9267387886525,3.53085180079528
1997-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,,,,,,,,,66.589933597393,8.29356666666666,8.2908,-1.29805334696825,-0.0666666666666667,52.3197756589404,0.121630715596676,2.93374262515928,64.5963095011228,72.0546544534328,,,9.0,9.0,,,,,4.6577134193768,21.8173226684423,6.26580604026919,,6.65701173884542,8.79491002710576,3107.47,,1916.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79768092762895,9.81159329788084,,,,,132.434552705765,133.014137162234,45.298,45.6313504646536,6.94827487454144,27.3685381749208,375.680867,378.446122038482,19.7481747708406,34.216,34.3057809670258,-3.53403720042841,1.36949715748877,283.7722792,284.516829676476,14.8467318080359,11.082,11.3255694976277,91.9085878,93.9292923620059,4.90144296280479
1997-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,,,,,,,,,67.1070689499771,8.28923333333334,8.2852,-3.56431954003007,-0.866666666666666,50.4549316718288,-0.950311200905057,2.12835155812814,63.9824435365623,71.3699110013884,9.67213333333333,9.67213333333333,9.0,9.0,,,,,3.73024082237125,19.6603509009818,6.49953569503392,,3.29797609610175,9.08496405747336,3224.46,,2050.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03678528588564,10.5030771539384,,,,,137.140211627625,131.376288771551,48.215,46.7440543708409,2.43846367652261,18.9086325404755,399.6634386,387.471098754474,18.9001994426817,35.325,35.6085389432247,3.7974881768499,7.83928487125343,292.8195528,295.168612353751,14.3978367951529,12.89,11.1355154276162,106.8438858,92.3024864007236,4.50236264752882
1997-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2,,,,,,,,,71.6227407784705,8.2815,8.2798,0.428458208458503,-2.3,50.6711099681489,0.418613896718139,0.999329441798379,64.2502829366662,71.6686753669156,8.75853333333334,8.75853333333334,8.55,8.55,,,,,4.75198199309002,19.5229776274429,6.80839246089638,,4.25729460957962,9.47173774257442,3482.63,,2336.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8648540583766,10.1442994862055,,,,,125.919491641707,128.258084838599,53.744,47.7249872090478,2.09851894836666,16.3950283153283,445.0787434,395.238781580263,16.9183820208575,44.019,37.2190087695512,4.5227068397677,5.38132472960448,364.5317559,308.230838286097,13.1939660675084,9.725,10.5059784394966,80.5469875,87.0079432941668,3.72441595334918
1998-Q1,-1773.04,-2841.15270191,,,-708.574535,14.143816,,,972.94,,,,11979.83454,13582.93363,,,10471.16,,,,,0.0,,5.25,,-5.25,,57.96,84.18369809,,,5786.665465,6806.876105,,,,,1052.74,,,,36392.7078,40600.3531,,,43290.07327,,,,1831.0,2925.3364,,,6495.24,6792.732289,,,,,79.8,92.13365158,,,24412.87327,27017.41947,,,32818.91327,36827.62181058,,,-5047.98,,-8712.46,,230.01,,8942.47,,0.0,,12662.2,,9219.35,,-3442.85,,280.19,,69.0,,211.19,,1257.0,,10986.55,,5568.62,,5417.93,,,,,-14.6,,,,,,,,,77.3923286035512,8.27913333333333,8.2791,2.51193018083298,-2.0,51.9439328724019,0.716612206850973,0.298944173555513,64.7107083071266,72.1822618430833,8.6748,8.6748,6.39,6.39,,,,,2.22536639385574,16.2627631633693,6.95990413868298,,-1.49611982533893,9.33002919640366,3311.07,,1804.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82686925229908,9.50271079248301,,,,,137.527323252595,135.383986444309,40.456,48.200068170455,0.995455398083598,12.9686955826235,334.9408124,399.054771632812,22.1094000051422,29.571,35.6731863373986,-4.15331434999771,0.311031236203217,244.8224436,295.343058049086,16.3633121900308,10.885,12.5268818330564,90.1183688,103.711713583726,5.74608781511136
1998-Q2,-9435.285,-7022.3851557,,,-401.638249,-4.103647,,,712.238,,,,13483.97325,14268.33763,,,4359.288,,,,,0.0,,5.402,,-5.402,,204.71,295.4720043,,,5756.414751,6217.316453,,,,,806.102,,,,42172.21958,42001.007,,,48939.44634,,,,9639.995,7317.85716,,,6158.053,6221.4201,,,,,93.864,103.0541547,,,28688.24634,27732.66937,,,44580.15834,41375.0007847,,,-2557.776,,-9760.591,,1261.283,,11021.874,,0.0,,10604.074,,11825.727,,1221.653,,1130.913,,116.286,,1014.627,,-62.0,,14155.923,,12359.813,,1796.11,,,,,-12.0,,,,,,,,,75.8297677370899,8.2793,8.2798,-2.92620291923596,-3.63333333333333,50.4239479923237,-1.03976519139135,-0.864508542963638,64.0378688870463,71.43173581008,7.08366666666667,7.08366666666667,6.39,6.39,,,,,3.05517426188586,14.4756120727384,7.17254133857995,,2.98922287036793,9.60892456295456,3377.57,,2029.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15713714514194,11.530921822471,,,,,133.678403548278,135.590402420843,46.431,47.0085661256356,-2.47199244740844,3.01813478443691,384.4163374,389.19794340026,19.1755241469143,34.733,34.6708986120459,-2.80963891443004,1.06430355096994,287.5651258,287.050697384603,14.1427971869477,11.698,12.3376675135897,96.8512116,102.147246015657,5.03272695996656
1998-Q3,-6621.797,-6347.0642345,,,-3260.442494,-3166.226933,,,966.871,,,,14168.40149,13101.68512,,,5253.033,,,,,0.0,,0.0,,0.0,,116.574,166.6742065,,,5573.049711,5611.897021,,,,,1064.658,,,,42056.51603,40043.76155,,,48810.79774,,,,6738.371,6513.738441,,,8833.492205,8778.123954,,,,,97.787,91.33576184,,,27888.11454,26942.07643,,,43557.76474,42325.27458684,,,-7066.926,,-10779.1,,-266.736,,10512.364,,0.0,,7309.669,,1708.434,,-5601.235,,177.919,,-418.619,,596.538,,1059.0,,2678.617,,4492.51,,-1813.893,,,,,-10.7,,,,,,,,,75.7404147876169,8.27956666666666,8.2782,-4.00526057327903,-4.06666666666667,48.4043374838965,-1.51914091713316,-1.43383101290112,63.0650434183231,70.3465870835706,6.03156666666667,6.03156666666667,5.22,5.22,,,,,4.98208951340858,15.8490708582821,7.52988376845424,,6.34790260022044,10.2188897351396,3650.14,,2177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71611355457817,12.3888933746501,,,,,137.607888166659,130.977770106857,47.149,45.007566595849,-4.25666999592951,-3.71488480912585,390.3734858,372.643424306804,17.1128889356346,34.299,34.3632349991277,-0.887382863538818,-3.49720595411838,283.9807274,284.512652244285,13.0656630469096,12.85,10.6443315967213,106.3927584,88.1307720625187,4.04722588872493
1998-Q4,1186.416,-1090.755824,,,2580.441869,1306.540728,,,1626.397,,,,5994.693611,4902.36319,,,11387.94848,,,,,0.0,,36.182,,-36.182,,5204.896,2823.037151,,,7935.957792,6420.81609,,,,,1737.148,,,,43076.86304,41054.29896,,,57954.86483,,,,4018.48,3913.792975,,,5355.515923,5114.275362,,,,,110.751,96.23614608,,,37082.16943,36151.93577,,,46566.91635,45276.24025308,,,-4063.79848,,-11865.928,,1409.25,,13275.178,,0.0,,13084.098,,12287.273,,-796.825,,2240.988,,343.19,,1897.798,,4172.0,,20109.511,,12821.543,,7287.968,,,,,-8.5,,,,,,,,,71.7952042577311,8.27783333333334,8.2787,1.43679674210875,-3.1,49.0998094279044,0.758651368746824,-1.10006628911796,63.543487233417,70.8802724293468,5.6296,5.6296,4.59,4.59,,,,,4.23076345113468,15.2805816050071,7.84845533884292,,4.10257259110035,10.6381271045282,3895.37,,2507.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8232706917233,12.8836454378249,,,,,120.397124472009,123.476000270969,49.675,44.5417977740858,-1.03486781666206,-6.66985916836142,411.2016975,368.709673295602,14.7047432538467,41.634,36.062941225738,4.94629282328487,-3.10612125908896,344.6396862,298.523028524176,11.9055853636078,8.041,8.47885654834779,66.5620113,70.1866447714266,2.79915789023884
