country,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE
subject,BSCICP03,CP010000,CP010000,CP010000,CP010000,CPALTT01,CPALTT01,CPALTT01,CPALTT01,CPGREN01,CPGREN01,CPGREN01,CPGRLE01,CPGRLE01,CPGRLE01,CSCICP03,CSCICP04,LOLITOAA,LOLITONO,LOLITOTR,LOLITOTR,LORSGPNO,LORSGPOR,LORSGPOR,LORSGPRT,LORSGPTD,MABMM301,MABMM301,MABMM301,MABMM301,MANMM101,MANMM101,MANMM101,PIEAMP02,PIEAMP02,PIEAMP02,PRCNTO01,PRCNTO01,PRCNTO01,PRINTO01,PRINTO01,PRINTO01,PRMNTO01,PRMNTO01,PRMNTO01,SLRTCR03,SLRTCR03,SLRTCR03,SLRTTO01,SLRTTO01,SLRTTO01
measure,IXNSA,GP,GY,IXNB,IXOB,GP,GY,IXNB,IXOB,GP,GY,IXOB,GP,GY,IXOB,IXNSA,GPSA,STSA,STSA,GYSA,STSA,STSA,GYSA,IXOBSA,STSA,STSA,GPSA,GYSA,IXOB,IXOBSA,GPSA,IXOB,IXOBSA,GP,GY,IXOB,GPSA,GYSA,IXOBSA,GPSA,GYSA,IXOBSA,GPSA,GYSA,IXOBSA,GPSA,GYSA,IXOBSA,GPSA,GYSA,IXOBSA
unit,Index,Percentage,Percentage,Index,Index,Percentage,Percentage,Index,Index,Percentage,Percentage,Index,Percentage,Percentage,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index,Percentage,Percentage,Index,Index,Percentage,Index,Index,Percentage,Percentage,Index,Percentage,Percentage,Index,Percentage,Percentage,Index,Percentage,Percentage,Index,Percentage,Percentage,Index,Percentage,Percentage,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,2015=100,2015=100,,,2015=100,2015=100,,,2015=100,,,2015=100,,,,,,,,,2015=100,,,,,2015=100,2015=100,,2015=100,2015=100,,,2015=100,,,2015=100,,,2015=100,,,2015=100,,,2010=100,,,2015=100
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7307032259886,,,,,,,,,
1960-02,,,,,,,,,,,,,,,,,,,,,,99.914655989629,,21.4823375603156,99.7005338155406,21.5468631291993,,,,,,,,,,,,,,0.703876973904579,,22.8906994120029,,,,,,,,,
1960-03,,,,,,,,,,,,,,,,,,,,,,99.9437855904446,,21.582768898751,99.748236567172,21.6372435659219,,,,,,,,,,,,,,1.0507507298004,,23.1312236031309,,,,,,,,,
1960-04,,,,,,,,,,,,,,,,,,,,,,99.9649719058222,,21.6814923816717,99.7857842620511,21.7280372570237,,,,,,,,,,,,,,1.42225155439627,,23.4602077903773,,,,,,,,,
1960-05,,,,,,,,,,,,,,,,,,,,,,99.9869394330169,,21.7807576421199,99.8236316372222,21.8192398782637,,,,,,,,,,,,,,-0.33259229218518,,23.3821809475359,,,,,,,,,
1960-06,,,,,,,,,,,,,,,,,,,,,,100.015002038196,,21.8818999418349,99.8678890995972,21.9108465585092,,,,,,,,,,,,,,1.12470682013195,,23.6451619313484,,,,,,,,,
1960-07,,,,,,,,,,,,,,,,,,,,,,100.045813949209,,21.9839127490154,99.9139247421878,22.0028517603942,,,,,,,,,,,,,,2.29453850534183,,24.1877092765137,,,,,,,,,
1960-08,,,,,,,,,,,,,,,,,,,,,,100.073380085782,,22.0850496365386,99.9538365182031,22.0952495730533,,,,,,,,,,,,,,-1.00828554840517,,23.9438280993883,,,,,,,,,
1960-09,,,,,,,,,,,,,,,,,,,,,,100.094836061762,,22.1844304033093,99.983758816556,22.1880340026143,,,,,,,,,,,,,,1.23667541670003,,24.2399355353104,,,,,,,,,
