country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
1971-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.208653403726,0.0,0.000547197469824626,1.49e-05,67001.67505,,1.58132530120482,14.8085106382979,0.00022444421358842,7.66383037230614e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93250873191892e-05,,1.18312757201648,25.3664754620778,0.000217719166504628,8.3550153118801e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85274.0,36158.3988110334,39.5,43.7419811704869,,,,,,,,,,,,,,,,,,,,,99.7563415826701,99.4804439715448,14.4841274759242,,,,,,,,,,,,,,,,,,,,,,,,,1.33437305477818,1.97132996909639e-05,1.9945230104465e-05,0.0570505794127742,5.76917075899886e-05,,,,,,,,,,,,,,,,,,,,,,-0.32154340836014,19.6911196911197,0.000115134779814483,,,,,,,,,,,,,861.0,,,,,,,,,,,,,,,,,,,,0.849900381856724,14.4100941610565,,,13.4058060665901,13.235004584397,,,,,,,,,,,,,,,,,,,,0.0440878523489933,0.0493718135735099,-5.41439780434736,38.7567185363517,6.56909e-07,7.35640022245297e-07,0.0953295302013423,0.0994238148267663,9.62318360488924,151.682714950057,1.42041e-06,1.48141484091882e-06,-0.051241677852349,-0.0500520012532564,-7.63501e-07,-7.45774818673521e-07
1971-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.932409631893,0.0,0.000547197469824626,1.49e-05,67001.67505,,1.85322461082284,15.9493670886076,0.000228603668992208,7.80585836289744e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04286676131036e-05,,1.83019827147942,25.2657911194497,0.000221703858926675,8.50792865769997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33990.0,29531.2604250275,36.5,42.9159739905183,,,,,,,,,,,,,,,,,,,,,99.8586451843938,99.6962860309514,14.5527397925502,,,,,,,,,,,,,,,,,,,,,,,,,2.56024931481608,2.0593880043119e-05,2.0455877721553e-05,0.0607536062629783,5.93209272691986e-05,,,,,,,,,,,,,,,,,,,,,,2.90322580645161,21.7557251908397,0.000118477402454259,,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,,,,,,2.12149640930124,12.4937713180934,,,14.0639415068984,13.5157847314258,,,,,,,,,,,,,,,,,,,,0.0511280536912752,0.0489325378192431,-0.889729832615519,26.6708301510417,7.61808e-07,7.29094813506722e-07,0.0846697986577181,0.0950496603131456,-4.39950380222496,135.925323214135,1.26158e-06,1.41623993866587e-06,-0.033541744966443,-0.0461171224939026,-4.99772e-07,-6.87145125159148e-07
1971-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.61711845113,0.0,0.000547197469824626,1.49e-05,67001.67505,,0.800582241630266,17.572156196944,0.000230433829369875,7.8683506787576e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15322479070181e-05,,0.998502246630062,24.7995064774831,0.000223917576938923,8.59288051648879e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20363.0,26499.4583741097,37.8,43.2908244646156,,,,,,,,,,,,,,,,,,,,,99.970792776104,99.9328971252278,14.6217561165708,,,,,,,,,,,,,,,,,,,,,,,,,1.45205386110718,2.11530881634751e-05,2.07529080838322e-05,0.060249445148803,5.93907940724446e-05,,,,,,,,,,,,,,,,,,,,,,2.82131661442006,23.3082706766917,0.000121820025094034,,,,,,,,,,,,,716.0,,,,,,,,,,,,,,,,,,,,1.33924667138816,14.1669960359724,,,13.7574592465039,13.6967944285534,,,,,,,,,,,,,,,,,,,,0.080846644295302,0.0576441718423153,17.8033562355852,47.5247297588233,1.204615e-06,8.58898160450499e-07,0.078698322147651,0.0853696342313747,-10.1841774603714,58.5736452343723,1.172605e-06,1.27200755004748e-06,0.00214832214765101,-0.0277254623890594,3.201e-08,-4.13109389596984e-07
1971-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.71719578867,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,0.649819494584818,15.016501650165,0.000231931233315239,7.91948075537047e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21814127857912e-05,,-0.148294611962463,23.3964569334148,0.000223585519237086,8.58013773767046e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15559.0,30896.6629977932,41.5,45.3597400324145,,,,,,,,,,,,,,,,,,,,,100.08721118715,100.178518874313,14.6911752504518,,,,,,,,,,,,,,,,,,,,,,,,,0.705230312240642,2.16673348269182e-05,2.08992638823108e-05,0.0636952767639495,6.01581183122825e-05,,,,,,,,,,,,,,,,,,,,,,1.52439024390246,22.8782287822879,0.000123677037671687,,,,,,,,,,,,,968.0,,,,,,,,,,,,,,,,,,,,3.01069679120669,15.9763460734111,,,14.5515931541822,14.1091633789121,,,,,,,,,,,,,,,,,,,,0.126509436619718,0.0666027096455806,15.5410989818211,81.0985573276131,1.796434e-06,9.45758476967245e-07,0.116486901408451,0.103463045279009,21.1942000344009,60.4242487991306,1.654114e-06,1.46917524296192e-06,0.0100225352112676,-0.036860335633428,1.4232e-07,-5.23416765994678e-07
1972-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.265147134157,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,1.72166427546629,14.0788415124698,0.000235924310502876,8.05582762633811e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30253271281964e-05,,-0.0990099009900911,21.9335347432024,0.000223364147435861,8.57164255179158e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10474.0,28223.1670948611,38.9,41.2087658153268,,,,,,,,,,,,,,,,,,,,,100.202588717855,100.421944554514,14.7609958782499,,,,,,,,,,,,,,,,,,,,,,,,,2.07119131449592,2.22076386983449e-05,2.13321276206348e-05,0.0633401719791825,6.18668807623314e-05,,,,,,,,,,,,,,,,,,,,,,2.10210210210211,20.5673758865248,0.000126276855280401,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,,,,-9.18754558173706,2.26896161561309,,,12.6908426952736,12.8128775622728,,,,,,,,,,,,,,,,,,,,0.0918445070422535,0.0622125635469514,-6.59154277955189,54.2003829008899,1.304192e-06,8.8341840236671e-07,0.0942385915492958,0.0997144760164317,-3.62309968014969,-4.16651199162987,1.338188e-06,1.41594555943333e-06,-0.00239408450704226,-0.0375019124694803,-3.39960000000001e-08,-5.3252715706662e-07
1972-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.187399477626,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,2.96191819464036,14.5098039215686,0.00024291219558124,8.29443465053148e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46482393251293e-05,,1.33795837462834,20.6489675516224,0.000226352666752396,8.68632756115648e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13896.0,33920.5959766232,46.6,46.4729836001804,,,,,,,,,,,,,,,,,,,,,100.311378340157,100.651470941896,14.8312168204705,,,,,,,,,,,,,,,,,,,,,,,,,2.17889686263254,2.22150471202226e-05,2.17969326800936e-05,0.0637376555242715,6.28169171887466e-05,,,,,,,,,,,,,,,,,,,,,,3.52941176470586,22.2222222222222,0.000130733685466768,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,,,,7.35324662239428,13.3355708208036,,,12.7551991128683,13.7550400488521,,,,,,,,,,,,,,,,,,,,0.0908202112676056,0.0673968903129379,8.33324729027429,58.5578799935945,1.289647e-06,9.57035842443719e-07,0.119604718309859,0.117213124802377,17.5487546894011,27.7461691634959,1.698387e-06,1.66442637219375e-06,-0.0287845070422535,-0.0498162344894391,-4.0874e-07,-7.07390529750035e-07
1972-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.282689160745,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,-1.98630136986302,10.4166666666667,0.000238087227312846,8.12968218144558e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38692414706015e-05,,0.0977995110024372,19.6376388077148,0.000226574038553621,8.69482274703536e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22095.0,31288.791919843,59.5,47.5161047458166,,,,,,,,,,,,,,,,,,,,,100.407210146537,100.853658685995,14.9018372901835,,,,,,,,,,,,,,,,,,,,,,,,,1.5971708559961,2.22155580458694e-05,2.21450669363612e-05,0.0633430946523081,6.38582940453551e-05,,,,,,,,,,,,,,,,,,,,,,-0.568181818181823,20.6896551724138,0.000129990880435707,,,,,,,,,,,,,594.0,,,,,,,,,,,,,,,,,,,,-2.3032268905777,6.2066724436256,,,13.2443078865882,13.4382302676372,,,,,,,,,,,,,,,,,,,,0.0695620422535211,0.0618249004763832,-8.26742867613456,38.6980662245265,9.87781e-07,8.77913586764641e-07,0.11034176056338,0.105198997230042,-10.2498142529614,12.4252458668606,1.566853e-06,1.49382576066659e-06,-0.0407797183098592,-0.0433740967536584,-5.79072e-07,-6.1591217390195e-07
1972-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.317630883393,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,1.32774283717679,10.8562691131498,0.000241248413419725,8.23762345429496e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49079052766386e-05,,0.293111871030802,17.3813607775872,0.000227238153957296,8.72030830467201e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31826.0,35383.1388176276,52.2,43.9163191400828,,,,,,,,,,,,,,,,,,,,,100.48261713846,101.012753773127,14.9728571504473,,,,,,,,,,,,,,,,,,,,,,,,,2.36008307518713,2.24526275459564e-05,2.26677089131151e-05,0.0650937758545751,6.58065574095402e-05,,,,,,,,,,,,,,,,,,,,,,0.0,19.4539249146758,0.000129990880435707,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,,,,2.88231603806384,10.0941475829463,,,13.3421782122134,13.8255625338733,,,,,,,,,,,,,,,,,,,,0.0493564084507042,0.057703033425099,-6.66700151480021,42.8785800223332,7.00861e-07,8.19383074636405e-07,0.123447112676056,0.114946896789016,9.26615254483728,16.3873290926181,1.752949e-06,1.63224593440403e-06,-0.0740907042253521,-0.0572438633639174,-1.052088e-06,-8.12862859767628e-07
1972-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.216321672457,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,1.24137931034482,15.6816390858944,0.000244243221310452,8.33988360752069e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55570701554118e-05,,1.31514856307842,17.8470254957507,0.000230226673273831,8.83499331403691e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51082.0,35663.3441005553,47.6,42.3797554515698,,,,,,,,,,,,,,,,,,,,,100.529501208216,101.11167066363,15.0442771717215,,,,,,,,,,,,,,,,,,,,,,,,,1.45149560501592,2.24439418099618e-05,2.29967297117467e-05,0.063293409209172,6.57403736654734e-05,,,,,,,,,,,,,,,,,,,,,,1.42857142857145,19.5286195286195,0.00013184789301336,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,,,-0.777767051189368,15.708153151498,,,13.8036015836473,13.7180318638432,,,,,,,,,,,,,,,,,,,,0.0534732394366197,0.0682720806572166,18.3162766405282,62.1673072023682,7.5932e-07,9.69463545332475e-07,0.136668521126761,0.137458317996179,19.5841922104972,38.8631825226088,1.940693e-06,1.95190811554575e-06,-0.0831952816901409,-0.0691862373389627,-1.181373e-06,-9.8244457021327e-07
1972-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.282723452813,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,-1.02179836512261,8.43283582089552,0.000241747548068179,8.25466681316592e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51026547402706e-05,,3.26923076923075,19.5991091314031,0.000237753314515475,9.12382963391889e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40245.0,33218.1718394639,46.8,44.6885163646288,,,,,,,,,,,,,,,,,,,,,100.540924946595,101.135772681312,15.1160992906454,,,,,,,,,,,,,,,,,,,,,,,,,1.97021632315364,2.25566009150678e-05,2.34498150343191e-05,0.0657382252787819,6.83983165181877e-05,,,,,,,,,,,,,,,,,,,,,,0.563380281690129,21.0169491525424,0.000132590698044421,,,,,,,,,,,,,796.0,,,,,,,,,,,,,,,,,,,,5.38480156612676,12.9396915689713,,,14.5736929051298,14.4567206584892,,,,,,,,,,,,,,,,,,,,0.0529089436619718,0.069948354862389,2.45528507266199,60.1467343565637,7.51307e-07,9.93266639045924e-07,0.134513450704225,0.123655118650625,-10.0417345030644,11.3962734533428,1.910091e-06,1.75590268483888e-06,-0.0816045070422535,-0.053706763788236,-1.158784e-06,-7.62636045792952e-07
1972-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.580435842277,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,0.412938747419143,9.86445783132531,0.000242745817365089,8.28875353090783e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52324877160252e-05,,1.25698324022346,14.7757255936675,0.000240741833832011,9.23851464328379e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25836.0,32168.3501887255,41.1,43.2540134182911,,,,,,,,,,,,,,,,,,,,,100.514797479845,101.080648461486,15.1883268702113,,,,,,,,,,,,,,,,,,,,,,,,,2.08435201151145,2.32236143468859e-05,2.39385917256826e-05,0.0671089589747138,6.85362961525317e-05,,,,,,,,,,,,,,,,,,,,,,1.40056022408964,17.5324675324675,0.000134447710622074,,,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,-3.31309648676649,12.3557752235041,,,14.2815390546904,13.9777555542512,,,,,,,,,,,,,,,,,,,,0.0392376056338028,0.0681148076219642,-2.6212871539751,47.6428555337864,5.57174e-07,9.67230268231892e-07,0.135640281690141,0.134223251523096,8.54645807451819,13.2382578853137,1.926092e-06,1.90597017162797e-06,-0.096402676056338,-0.0661084439011321,-1.368918e-06,-9.38739903396076e-07
1972-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.681547849278,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,2.19328307059629,12.2740963855422,0.000248069920281938,8.47054935886468e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.65308174735715e-05,,0.229885057471275,12.1399176954733,0.000241295263335073,9.25975260798099e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39972.0,36704.5365213068,40.2,44.1299694137133,,,,,,,,,,,,,,,,,,,,,100.451331511104,100.946746769224,15.2609646754665,,,,,,,,,,,,,,,,,,,,,,,,,0.244797297925748,2.36377195835681e-05,2.39971927513886e-05,0.0681070518471248,6.87335287499307e-05,,,,,,,,,,,,,,,,,,,,,,0.552486187845308,17.0418006430868,0.000135190515653135,,,,,,,,,,,,,887.0,,,,,,,,,,,,,,,,,,,,2.43901410138895,9.107400489009,,,14.3366670048564,14.318674983277,,,,,,,,,,,,,,,,,,,,0.0369882394366197,0.0613059132383006,-9.99620291295963,17.4487283754617,5.25233e-07,8.70543967983869e-07,0.113918521126761,0.12621077822215,-5.96951214489658,39.1580813718482,1.617643e-06,1.79219305075453e-06,-0.0769302816901409,-0.0649048649838494,-1.09241e-06,-9.21649082770662e-07
1972-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.233809258625,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,5.36552649228704,16.4566345441067,0.00026138017757406,8.92503892875682e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94520594280508e-05,,1.05504587155962,11.997966446365,0.000243841039049158,9.35744724558813e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93681.0,40838.8271757151,39.1,43.1688442288622,,,,,,,,,,,,,,,,,,,,,100.353087968786,100.739470699369,15.3340188455697,,,,,,,,,,,,,,,,,,,,,,,,,2.04410009769017,2.4265902666234e-05,2.44877193918626e-05,0.070702385582706,7.1342228777462e-05,,,,,,,,,,,,,,,,,,,,,,0.549450549450538,18.0645161290322,0.000135933320684196,,,,,,,,,,,,,1051.0,,,,,,,,,,,,,,,,,,,,5.95040395307658,14.6255287542187,,,15.4030407016807,15.1706939855101,,,,,,,,,,,,,,,,,,,,0.0676935915492958,0.077516985131888,26.4429172281861,57.0065580363433,9.61249e-07,1.10074118887281e-06,0.156916971830986,0.162102710485641,28.4380880690839,63.0421350941776,2.228221e-06,2.30185848889611e-06,-0.0892233802816901,-0.0845857253537533,-1.266972e-06,-1.2011173000233e-06
1972-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.968055434916,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,1.65499681731381,16.2299854439592,0.000265706011194,9.07274803897176e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000100880222161352,,0.907852927825699,10.9835247129306,0.000246054757061407,9.44239910437695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45736.0,39784.1779119479,36.1,42.3659377892391,,,,,,,,,,,,,,,,,,,,,100.227587217462,100.474686858267,15.4074968620979,,,,,,,,,,,,,,,,,,,,,,,,,1.0448096519159,2.49748120010847e-05,2.47435694476029e-05,0.0721622608089703,7.01970537845712e-05,,,,,,,,,,,,,,,,,,,,,,0.546448087431698,15.3605015673981,0.000136676125715258,,,,,,,,,,,,,1127.0,,,,,,,,,,,,,,,,,,,,-1.63706768511359,10.4067559020058,,,15.2529566787617,14.9223394566659,,,,,,,,,,,,,,,,,,,,0.0743201408450704,0.0731515556432513,-5.63157800991532,49.4947102753455,1.055346e-06,1.03875209013417e-06,0.124567183098592,0.139238176159866,-14.1049673119445,46.4899250572161,1.768854e-06,1.97718210147009e-06,-0.0502470422535212,-0.0660866205166143,-7.13508e-07,-9.38430011335923e-07
1972-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.363777106186,-4.69798657718121,0.00052149020614159,1.42e-05,70671.37809,,0.563556668753928,15.956678700361,0.000267203415139364,9.12387811558463e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010139955406437,,0.539811066126846,10.4794859120118,0.000247382987868756,9.49337021965024e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28991.0,37053.3176809875,37.2,42.3257109991603,,,,,,,,,,,,,,,,,,,,,100.083471928389,100.170629715983,15.4814072135545,,,,,,,,,,,,,,,,,,,,,,,,,-0.0201100659792458,2.52670614710196e-05,2.47385934994614e-05,0.0723741546105803,7.13137651343523e-05,,,,,,,,,,,,,,,,,,,,,,2.44565217391305,14.9390243902439,0.000140018748355033,,,,,,,,,,,,,966.0,,,,,,,,,,,,,,,,,,,,-3.47708164538527,5.15947804786658,,,14.3864521580901,14.4034775303561,,,,,,,,,,,,,,,,,,,,0.0863284507042254,0.0766584897069016,4.79406628172486,32.9856727174424,1.225864e-06,1.088550553838e-06,0.120683591549296,0.12985136334768,-6.74155111124701,52.1048608405044,1.713707e-06,1.84388935953706e-06,-0.0343551408450704,-0.0531928736407785,-4.87843e-07,-7.55338805699054e-07
1972-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.195743243777,0.0,0.00052149020614159,1.42e-05,70671.37809,,-1.55666251556663,13.4146341463415,0.000263043959735576,8.98185012499334e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010068547269772,,0.313199105145439,10.990099009901,0.000248157789173043,9.52310337022632e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20116.0,39703.5807723431,41.4,45.2730790331289,,,,,,,,,,,,,,,,,,,,,99.9286551565197,99.8439943844021,15.5557590489999,,,,,,,,,,,,,,,,,,,,,,,,,2.47035433263486,2.62562135231068e-05,2.53497244158082e-05,0.0778205559802373,7.36928724308819e-05,,,,,,,,,,,,,,,,,,,,,,1.59151193633952,15.015015015015,0.000142247163448216,,,,,,,,,,,,,989.0,,,,,,,,,,,,,,,,,,,,4.48601050667057,6.66556649409369,,,15.5618674832164,15.0496190456938,,,,,,,,,,,,,,,,,,,,0.123824718309859,0.0818785040528465,6.80944063195515,22.9356950919181,1.758311e-06,1.16267475755042e-06,0.203012887323944,0.178460443364916,37.434400967423,72.4871357533136,2.882783e-06,2.53413829578181e-06,-0.0791881690140845,-0.0965819393120694,-1.124472e-06,-1.37146353823139e-06
