country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
1951-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.482459747118,,,,,,,,,,,,,,,,-0.766829317711534,,0.0208666276064706,0.0207332925758294,22.44,22.4201206395319,-0.571025164011211,0.0834476576983525,0.0828169267325328,19.25,19.2684444486903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.920502510876,,,,,,,,,,,,,,,,-0.791094322296977,,0.0204651688267796,0.0205692726754368,21.91,22.1558211397509,-0.787414686126146,0.0816004251212461,0.0821648140888426,18.74,19.0314566142813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.369754305935,,,,,,,,,,,,,,,,-1.16000110990457,,0.0200221798284998,0.0203306688841024,21.48,21.9030392201418,-1.27389210485122,0.0796028364041427,0.0811181230091991,18.32,18.7805450328833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.832791113938,,,,,,,,,,,,,,,,-0.781280862448934,,0.0197868419231637,0.020171829258903,21.4,21.811597695546,-0.999029309308714,0.0784644256298794,0.0803077291851761,18.21,18.6537036353899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.312180501755,,,,,,,,,,,,,,,,-0.66384195516406,,0.0196668657361296,0.0200379201931584,21.22,21.6128431197479,-0.963804034218708,0.0777556038270363,0.0795337200515,17.99,18.419752234039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.810520206609,,,,,,,,,,,,,,,,-0.670060144385491,,0.0195930342364163,0.0199036540761803,21.24,21.5206278247205,-0.958693668512656,0.0773689737527582,0.0787712353130336,18.03,18.2982827612708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.330113592276,,,,,,,,,,,,,,,,0.0265712586399044,,0.0197683840482354,0.0199089427275836,21.6,21.6243042258729,-0.456383077799232,0.0779489188641754,0.0784117367248915,18.26,18.25217733582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.873004947807,,,,,,,,,,,,,,,,-0.475453991129901,,0.0198652878916091,0.0198142848647936,21.45,21.3154935233156,-0.773815355454479,0.0782281516955984,0.0778049746656358,18.16,18.0154496885503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.441233585564,,,,,,,,,,,,,,,,-1.16058006724601,,0.0197591551107712,0.0195843242241854,21.37,21.1259534922801,-1.18547516703191,0.0779274394156044,0.0768826160122592,18.12,17.8222336237743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.036440772046,,,,,,,,,,,,,,,,-0.916927924212373,,0.0197729985169674,0.0194047500866056,21.48,20.9263360441898,-1.024333408058,0.0780563161070304,0.0760950816914567,18.22,17.6483523257081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6596274021029,,,,,,,,,,,,,,,,-0.571348327594137,-8.0492402758642,0.0197868419231637,0.019293881371512,21.4,20.8856884392984,-0.814507735379514,0.0779918777613174,0.0754752813648364,18.09,17.5333229574314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3107772084188,,,,,,,,,,,,,,,,0.218189478184463,-7.45461885649724,0.01968993807979,0.019335978590598,21.27,21.0175654822287,0.0741592658994833,0.0773474943041872,0.0755312532794321,17.92,17.6744427978292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9890071013752,,,,,,,,,,,,,,,,0.605208608952339,-6.17504901111778,0.0195745763614879,0.0194530015976535,21.15,21.1392905394626,0.551769134854656,0.076509795809918,0.0759480114221969,17.7,17.7275885419408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6932263842968,,,,,,,,,,,,,,,,0.133067856429618,-5.30104006471844,0.0193761542060085,0.0194788872898907,20.84,21.0736627068749,-0.0354357661062101,0.0753713850356548,0.0759210986625071,17.39,17.6618978168068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.422520458151,,,,,,,,,,,,,,,,0.06868998106992,-4.12382669256521,0.0191961899254573,0.0194922673338827,20.76,21.1682866090566,-0.140723191662821,0.0743833304013886,0.0758142600693237,17.24,17.6777873272237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1761244915758,,,,,,,,,,,,,,,,-0.256683557870748,-3.61690236893407,0.0190715992696911,0.0194422338885805,20.57,20.9652345684568,-0.487020311786286,0.0736959880471164,0.0754450292235556,17.07,17.4897863720341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9536470515747,,,,,,,,,,,,,,,,-0.442194297206269,-3.40184384163527,0.0189977677699778,0.0193562614390756,20.6,20.9819745811974,-0.49977559496564,0.0733737963185514,0.0750679733798816,17.09,17.5020283765333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7546114142944,,,,,,,,,,,,,,,,-0.00901168253359227,-2.75897561238801,0.0190531413947628,0.0193545171142444,20.69,20.9614544191365,-0.217936943618829,0.0735671113556904,0.0749043725330609,17.16,17.4135262804543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5786155361906,,,,,,,,,,,,,,,,-0.245348712218847,-3.02332313710105,0.0191685031130648,0.0193070310557484,20.85,20.8790669182847,-0.620650424921356,0.0739967003271105,0.0744394782266498,17.29,17.285324838191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4251472377471,,,,,,,,,,,,,,,,-0.214353435725112,-2.76890686286899,0.0193115516437593,0.0192656457713439,21.0,20.8717678241245,-0.358073093184831,0.0745766454385276,0.0741729304844129,17.43,17.2892790309541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2932471743054,,,,,,,,,,,,,,,,0.188179618721788,-1.4420943549125,0.0194776725181142,0.0193018997901007,21.21,20.9576334799161,0.147995553475286,0.0753284261385128,0.0742827031234122,17.64,17.336493714549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1815665107232,,,,,,,,,,,,,,,,0.891076128920894,0.356326799594559,0.0198560589541449,0.0194738944115585,21.82,21.2444996340153,0.857689363993284,0.0769393847813381,0.0749198179673884,18.18,17.5862606009928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.088543915766,,,,,,,,,,,,,,,,0.669873982943132,1.60912978678216,0.0201098547344093,0.0196043449636874,21.76,21.2403345898934,0.566389533989964,0.0779059599670334,0.07534415597524,18.09,17.5342925399733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0130919936562,,,,,,,,,,,,,,,,-0.0500709023445703,1.33714618815849,0.0199529627975186,0.0195945288912653,21.48,21.2232270941598,-0.230034234366209,0.0769823436784801,0.0751708386229027,17.75,17.5054713054698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9545467521999,,,,,,,,,,,,,,,,-0.248303379507425,0.477424605709561,0.0196622512673975,0.0195458750138297,21.13,21.1348961311726,-0.220503579022171,0.0755217411756518,0.0750050842333582,17.41,17.4570286066132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.912471196285,,,,,,,,,,,,,,,,-0.122036255832259,0.221443192624818,0.0194130699558651,0.0195220219597932,20.94,21.1715348265348,-0.0957335836253182,0.0743403715042466,0.0749332791783204,17.2,17.472000451379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8864237817128,,,,,,,,,,,,,,,,0.0580843547157649,0.210821376956239,0.019237720144046,0.019533361200276,20.75,21.1594695485977,-0.0148024885519654,0.0734811935614064,0.0749221871882484,17.01,17.4518582410856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8759042409983,,,,,,,,,,,,,,,,0.236551330372068,0.706368096733313,0.0192054188629215,0.0195795676260617,20.87,21.271669380544,0.265210497269271,0.0733308374214094,0.0751208886934554,17.13,17.5646221906829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8801784251354,,,,,,,,,,,,,,,,0.847762234996981,2.01120639086619,0.0193807686747405,0.0197455558061711,21.13,21.5191847203181,0.932207947502927,0.0740826181213945,0.0758211715880906,17.36,17.7782846546063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8984985441309,,,,,,,,,,,,,,,,0.387683279672063,2.41591617866523,0.0195145882679709,0.0198221060245099,21.16,21.4375623671219,0.376297807888258,0.0747484810270957,0.0761064849946918,17.44,17.6976167743857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9306144014658,,,,,,,,,,,,,,,,0.264209033093364,2.93906795813997,0.0197268538296466,0.019874477819176,21.59,21.6326803264461,0.216956089501891,0.0758009740070749,0.0762716026483936,17.85,17.8552517830622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9763513865714,,,,,,,,,,,,,,,,0.649253223810647,3.82996627544247,0.0200406377034281,0.0200035135071326,21.84,21.717197306313,0.626940198588316,0.0771541792670482,0.076749779985504,18.07,17.9205119991236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0359129240824,,,,,,,,,,,,,,,,0.211973433122509,3.85462498224993,0.0202298309214435,0.0200459156414588,22.0,21.7245705503187,0.238754120194743,0.0780777955556014,0.0769330232474598,18.28,17.9406678931233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1098739505212,,,,,,,,,,,,,,,,0.171285744100143,3.11369165742478,0.02048824117044,0.0200802514372269,22.4,21.7916068616365,0.251904640086285,0.0793236035727196,0.0771268211027788,18.65,18.0108479752619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1990171719261,,,,,,,,,,,,,,,,0.185752928735509,2.6178182929971,0.0206451331073308,0.020117551092369,22.34,21.8054031243352,0.15664198214288,0.0799465075812788,0.077247634084118,18.57,17.99698306019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3042379321216,,,,,,,,,,,,,,,,-0.00909915186865345,2.65988367196676,0.02048824117044,0.0201157205658429,22.06,21.7876399034877,-0.108251719204414,0.0790443707412966,0.0771640121921772,18.23,17.9718688791178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4263291495013,,,,,,,,,,,,,,,,0.19081206785625,3.11180120592535,0.0202713611400322,0.0201541037882188,21.87,21.888583911178,0.0525772274130952,0.0777126449298943,0.0772045828903485,17.95,18.015894485272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5655830329134,,,,,,,,,,,,,,,,0.732275213565585,3.99377347586599,0.0201836862341226,0.0203016872947762,21.87,22.1074700647039,0.685689867368743,0.0770682614727642,0.0777339668923719,17.93,18.218633326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
