country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
1998-Q2,,,1.47977104498054,5.90299289696954,54.4210710621317,0.374978190313772,,55.0099038865129,49068.499888291,,,,,,,,,,,,
1998-Q3,,,1.74593531140682,6.66462335798133,55.3712277586512,0.676651339931306,,55.3821291382559,49400.5225502693,,,,,,,,,,,,
1998-Q4,,,2.52376519627316,7.79167475415327,56.7686675335732,0.796835868989667,,55.8234338082397,49794.1636334182,,,,,,,,,,,,
1999-Q1,,,1.18750324198438,7.11442837334145,57.4427973009657,0.97830420189905,2.85589748995086,56.3695568068301,50281.3020285444,,,,,,,,,,,,
1999-Q2,,,1.20073997728948,6.81990412475122,58.1325359322318,0.915256577133757,3.40952967371511,56.8854828830057,50741.5049524292,,,,,,,,,,,,
1999-Q3,,,0.884274314437928,5.91527294904335,58.6465870158119,1.16895348525822,3.91519541277237,57.5504477177726,51334.649543043,,,,,,,,,,,,
1999-Q4,,,1.28935606550341,4.64002930415796,59.402750342711,1.3910987369564,4.52784303726309,58.3510312690873,52048.7652044573,,,,,,,,,,,,
2000-Q1,,,1.14874623224261,4.59994990200667,60.0851371991214,1.26523747007456,4.82486244014443,59.0893103808787,52707.3056845352,,,,,,,,,,,,
2000-Q2,,,1.00149667936274,4.3940142637285,60.6868878529612,1.24578703311662,5.16819813343674,59.8254373475617,53363.9264642583,,,,,,,,,,,,
2000-Q3,,,1.00452345631004,4.5184468446942,61.2965018763487,0.759915924883888,4.74299117308469,60.2800603730973,53769.4474396035,,,,,,,,,,,,
2000-Q4,,,1.08458819036975,4.30715099778589,61.9613164968094,0.762529131260342,4.09364165935766,60.7397133937834,54179.4551400482,,,,,,,,,,,,
2001-Q1,,,0.961897806141172,4.11446816462143,62.5573210408484,0.448516250504879,3.25410888296337,61.0121408788647,54422.4588007864,,,,,,,,,,,,
2001-Q2,,,1.59308321450599,4.72428801387892,63.5539112217947,0.448404135568112,2.44090901620787,61.2857218417641,54666.4913567269,,,,,,,,,,,,
2001-Q3,,,0.66470232740479,4.37195205347941,63.9763555488428,0.18681868126003,1.85825070359794,61.4002150191096,54768.6185749707,,,,,,,,,,,,
2001-Q4,,,0.761089894318319,4.03793329503845,64.4632731256782,0.415156374707271,1.50710051285103,61.6551219258454,54995.9939863238,,,,,,,,,,,,
2002-Q1,,,0.893727342905114,3.96768586248263,65.039399023734,0.7838685339126,1.84598693158308,62.1384170261676,55427.0902780951,,1194.04305081804,,,,,1224.0994229197,,,,,-30.0563721016609
2002-Q2,,,1.0126375470377,3.3736730526916,65.698012398616,0.984005522123646,2.38904037563832,62.7498624810653,55972.495907184,,1265.66721245301,5.99845722362343,,,,1299.73413187244,6.17880439583373,,,,-34.0669194194304
2002-Q3,,,0.566607422743654,3.27293833269418,66.0702622134616,0.827097754430544,3.04339352046769,63.2688651845544,56435.443163931,,1334.40208537515,5.43072240837505,,,,1366.24785716041,5.11748700421895,,,,-31.845771785259
2002-Q4,,,0.941414669258797,3.45775837961722,66.6922573539569,0.590702488414338,3.22353432718222,63.6425959455911,56768.808731048,,1357.00328658676,1.69373245585525,,,,1408.89624316156,3.12157020248117,,,,-51.8929565748076
2003-Q1,,,1.22656452156585,3.79905401133279,67.5102809212919,0.647612243669952,3.08397969351162,64.0547531891241,57136.4504869759,,1433.67515765844,5.65008735273833,20.068967084246,,,1506.27729940674,6.91186854375124,23.0518756241218,,,-72.602141748303
2003-Q2,,,0.699286895908755,3.47705963566991,67.9823714691657,0.785503824685668,2.88135013012654,64.5579057253177,57585.2594908407,,1464.54256599312,2.15302665808137,15.7130841016782,,,1529.12036136586,1.51652434569116,17.6487039824803,,,-64.5777953727493
2003-Q3,,,0.31747064480964,3.2207127041348,68.1981955422257,1.36060415925294,3.42572620018739,65.4362832757429,58368.7669265897,,1500.22140713637,2.43617645343499,12.4264885058693,,,1536.80252438316,0.502390996248184,12.4834352953523,,,-36.5811172467922
2003-Q4,,,0.665839870163255,2.93891531443957,68.6522863188778,1.40244382146298,4.26034545207038,66.3539903875386,59187.3560920158,,1619.2838037019,7.93632166553301,19.3279205516776,,,1663.06359560717,8.21582924420835,18.0401753272655,,,-43.7797919052683
2004-Q1,,,0.868800755064049,2.57509960819126,69.2487379007849,0.96260882000126,4.58664879034542,66.9927197514318,59757.098802083,,1723.44103619438,6.4323024941253,20.2114040260841,,,1779.78149108498,7.01824607225567,18.1576255438465,,,-56.3404548905979
2004-Q2,,,1.11861455583581,3.00223844711819,70.0233643626757,1.14705057129902,4.96183134313712,67.7611601260694,60442.5429452841,,1768.92223866514,2.63897641495064,20.7832588645601,,,1840.63672491758,3.41925310142957,20.3722592035498,,,-71.7144862524399
2004-Q3,,,0.566129475754026,3.25755206330375,70.4197872682474,1.03331448432768,4.62291343765698,68.4613460084005,61067.1044962337,,1813.79937272022,2.53697607922833,20.9021124543481,,,1891.3436839618,2.7548596829447,23.0700531755661,,,-77.5443112415833
2004-Q4,,,0.81551211602515,3.41107772542955,70.9940691654991,1.01723114961453,4.22546668486621,69.1577561454434,61688.298105337,,1935.66187588797,6.71863189504716,19.538148375398,,,2027.52346410793,7.200160462686,21.9149688240094,,,-91.8615882199639
2005-Q1,,,0.685187860819329,3.22283708872129,71.4805119093228,1.14771046119297,4.41655034606336,69.951486947451,62396.3011560239,,1993.40440814158,2.98308981402654,15.664207029868,18.9298545848841,2010.43942340269,2072.14748467691,2.20091265817282,16.427072371322,19.6776180503867,,-78.7430765353306
2005-Q2,,,1.01516693242122,3.1172367773855,72.2061584293516,1.13520118466427,4.40431793721772,70.7455770559687,63104.6247059337,,2021.10561711537,1.38964320840568,14.2563292460239,19.1260266238035,2142.24260335521,2108.84883547719,1.77117464233049,14.5717026574936,19.9563539041964,,-87.7432183618181
2005-Q3,,,0.780266442750297,3.33680585540067,72.769558853175,1.15540061380673,4.53047750293039,71.5629718875145,63833.7359271265,,2051.8012562182,1.51875482621421,13.1217314923337,19.2897349808573,2138.43390470291,2146.03174242528,1.76318502884391,13.46598508897,20.1756302889643,,-94.230486207075
2005-Q4,,,0.966338120407182,3.49140386522712,73.4727588404254,1.24776735510301,4.76903145424324,72.4559112890684,64630.2324455679,,2105.09797942475,2.59755778221831,8.75339364004654,19.6047389299641,2261.0402699945,2217.44608016277,3.3277391161414,9.3672216088707,20.6510347346126,,-112.348100738023
2006-Q1,571389.697245969,544414.056771361,0.652688589737881,3.45799880078541,73.9523071539424,1.48073126151018,5.11397516620929,73.5287886183378,65587.2325017761,2172.17556625052,2212.86502877804,5.11933650626272,11.0093375804794,20.2769168133848,2261.38159729256,2302.38665708094,3.83055884325863,11.1111382807741,21.0972210734684,-89.2060310420371,-89.5216283028999
2006-Q2,602645.557277336,572892.458266091,1.22808668327449,3.67606755221536,74.8605055900742,1.07371746712235,5.05007260920516,74.3182800650963,66291.4540733498,2352.75672929468,2329.49213828719,5.27041224803265,15.2583080547744,20.5744763197638,2445.11672009347,2430.36261136083,5.55840409717057,15.2459375216854,21.4653817345136,-92.3599907987983,-100.870473073646
2006-Q3,621015.935940605,590874.278463208,0.575942295054858,3.46587239311589,75.2916589040594,1.04836965596872,4.93892075943649,75.0974103621366,66986.4335623552,2363.47388486101,2385.24881325891,2.39351204733925,16.2514549608625,20.6531564832023,2489.1507603373,2508.32454663014,3.20783141185904,16.8819872065562,21.7188324690664,-125.676875476291,-123.075733371232
2006-Q4,647187.984283456,614612.502956674,0.265433568401189,2.74761616745063,75.4915082409969,1.37284587891926,5.06855922596608,76.1283820654683,67906.054054951,2516.27102398862,2467.47042675753,3.44708749215455,17.2140418581277,20.7519122998664,2602.5473105922,2565.69642736567,2.28725907150277,15.7050198567777,21.578012312285,-86.2762866035796,-98.2260006081484
2007-Q1,680669.394955171,632020.637682136,0.891151588573358,2.99104239895802,76.1642520159245,1.49040031225329,5.07857012377922,77.2629997094854,68918.1260966249,2485.05692775191,2554.43751358574,3.52454424114415,15.4357577333274,21.1553100852626,2581.45031989648,2636.10820935158,2.74435358894727,14.4945920027934,21.8316894778358,-96.393392144564,-81.670695765833
2007-Q2,709782.61101365,666971.520902663,1.31954530950493,3.08409383913116,77.1692738309202,1.25769651944649,5.26983899401976,78.2347337676516,69784.9069698099,2665.87709839407,2648.46682659962,3.68101832649182,13.6928853748767,21.0903037770687,2757.93209211899,2753.15025695004,4.43995611345749,13.2814603088575,21.923920163856,-92.0549937249194,-104.68343035042
2007-Q3,742932.219537921,701101.9408018,0.732306545427789,3.24435748360432,77.7343894742431,0.99388861284804,5.21308191167329,79.0122998778602,70478.4912136694,2730.03463771173,2755.96740589565,4.05897397756158,15.5421350836028,21.2890443441557,2843.2803800154,2862.00165015707,3.95370332339283,14.10013325437,22.108127952783,-113.245742303664,-106.034244261422
2007-Q4,783856.039060027,738904.21759062,1.18363324687805,4.18983722145758,78.6544795523179,1.37106488211218,5.21123344662012,80.0956097740347,71444.7970561426,3007.93564573748,2942.40952071911,6.76503337538109,19.2480156524387,21.5089055307918,3118.77764451468,3054.14325081991,6.71353912924197,19.0375922203607,22.3256749941919,-110.841998777202,-111.733730100803
2008-Q1,819319.426597528,774271.106790664,1.43830224984284,4.75487724167415,79.7857687013211,0.80792660336943,4.50373893989197,80.7427235135301,72022.0185782824,3047.64465378288,3152.17884317949,7.12916815226708,23.4001155406883,22.6000741091431,3166.87463610717,3264.37657101279,6.88354484146857,23.8331779944554,23.4044945085112,-119.229982324293,-112.197727833296
2008-Q2,852670.419027742,802275.651981418,1.87486932290318,5.32903002409322,81.2816476027446,0.593717820328799,3.8184749153354,81.2221074516488,72449.6261371422,3360.41128466034,3307.12259215763,4.91544917615938,24.8693228453106,22.8095910200512,3486.22961647098,3445.69044998069,5.55431871978079,25.1544641009843,23.765308891824,-125.818331810633,-138.567857823061
2008-Q3,838000.539742198,788114.661208682,1.21903788057896,5.83797239990078,82.2725016769808,-0.214642475585028,2.57614375834963,81.0477703094922,72294.1184660494,3298.73870679248,3286.20536508596,-0.632490223412664,19.2396309933134,22.9350609655466,3472.43054438016,3444.11606410723,-0.0456914483848629,20.3394157343767,24.0371501860328,-173.69183758768,-157.910699021274
2008-Q4,762420.76540853,708879.18317836,-0.568302738298779,4.00544922895348,81.8049447970836,-1.31929724996624,-0.146200858854766,79.9785093046401,71340.3441492394,2684.77808119188,2615.32202479395,-20.4151373928044,-11.1163144906226,20.0124470202221,2814.91158397904,2761.29220409308,-19.8258086343311,-9.58864803241355,21.1294109933245,-130.133502787159,-145.970179299126
2009-Q1,691242.39003871,653858.966246665,0.0629944432364137,2.5953358587407,81.8564773665984,-1.52326806314409,-2.45533122024809,78.7602222150238,70253.639470677,2127.63590401912,2209.97892049155,-15.4987837237495,-29.8904335560344,17.9283170018929,2189.80141408903,2259.79021434908,-18.1618587486183,-30.7742178272045,18.3324080356452,-62.1655100699055,-49.8112938575327
2009-Q2,708349.781539067,670607.535247889,0.916743922750997,1.63043452559804,82.6068916482347,1.03480233697455,-2.02761620968515,79.5752348351112,70980.6257737292,2277.64723310757,2266.0447620135,2.53694010391196,-31.4798681068822,17.5945242369281,2305.595612896,2299.69078944536,1.7656760721823,-33.2589266845415,17.8557661395815,-27.9483797884302,-33.6460274318608
2009-Q3,742481.11378863,702462.37066145,0.888545741844823,1.29859912812595,83.3408916664454,1.1891718125971,-0.649307451524359,80.5215210975783,71824.7073678355,2495.32078092083,2486.41695209189,9.72497074076232,-24.3377489882817,18.4061248650301,2554.22722062281,2532.34890215203,10.1169302314238,-26.4731833940546,18.7461439464597,-58.9064397019844,-45.9319500601372
2009-Q4,771495.13168436,732138.470503062,0.724700221617961,2.61587915165157,83.9448632930506,1.39340280002431,2.08181039758067,81.6435102271741,72825.5148514082,2755.40825846543,2682.64056705451,7.89182260028946,2.57400586323056,18.9273583704807,2788.88979691159,2732.77247959697,7.91453252253731,-1.0328397861637,19.2810638523636,-33.4815384461641,-50.13191254246
2010-Q1,763178.806042634,726273.895716373,0.947838047413743,3.52329757201356,84.7405246461916,1.25528432758212,4.96208122654898,82.6683684155438,73739.6821258189,2662.21525454244,2761.09211226145,2.92441507708518,24.9374863560835,19.8821968829201,2734.78983293852,2811.65542636192,2.88655376010625,24.4210815901688,20.246295480549,-72.574578396082,-50.5633141004697
2010-Q2,759405.241792005,723431.028643593,0.706620600678196,3.30774702656182,85.3393186504643,1.4431480358598,5.38629954957746,83.86139535061,74803.8549000669,2845.82068305647,2812.93337187017,1.87756356908546,24.1340603250364,20.2140946834493,2917.67743944818,2896.99706372052,3.03528080142539,25.9733298501064,20.8181869962984,-71.8567563917139,-84.063691850355
2010-Q3,787279.660653813,742422.471729614,0.56444119327633,2.97587079157924,85.8210089189889,1.28912881048491,5.4904025670524,84.9424767589494,75768.172944937,2931.09704651901,2921.51966408113,3.86025112776746,17.4991853889661,20.2870478724305,3022.60381172536,3001.41207753345,3.60424990140752,18.5228494771317,20.8418212105251,-91.5067652063521,-79.8924134523154
2010-Q4,832091.552268284,789558.113951971,1.06140590932268,3.32010176288601,86.7319181790954,1.11912886388162,5.20504605333122,85.8930925340548,76616.1164379995,3224.82047437695,3143.23267672185,7.58896184634955,17.1693560189863,20.6990545729926,3267.72036263614,3204.38715954031,6.76265293680246,17.2577367294365,21.1017737183543,-42.8998882591865,-61.154482818458
2011-Q1,852483.056606859,800770.201687234,1.41066726327176,3.79380741727385,87.9554169556556,0.918045811592178,4.85465255198173,86.6816304725106,77319.4874859632,3242.57644772922,3343.32059863351,6.36567325713661,21.0868910814854,21.931910912212,3359.05040312049,3433.86196427254,7.16126963775366,22.1295444696689,22.5258548988811,-116.473955391272,-90.5413656390327
2011-Q2,892409.321461978,828624.89362351,1.24455375938623,4.34823105243584,89.050069403961,0.842277655456739,4.23357506980749,87.4117304773662,77970.7322523711,3534.57411221257,3495.9107554612,4.56403005114297,24.2798990698083,21.8724579885869,3651.28419852532,3626.69149196279,5.61552938634492,25.1879588481579,22.6906986031046,-116.710086312747,-130.780736501592
2011-Q3,905684.203702429,844175.355898318,0.664224019603894,4.45176825995318,89.641561354416,0.823260338364209,3.75416393327471,88.1313565854641,78612.634366537,3555.90560126181,3551.1933938752,1.58135153558026,21.5529519631732,21.9531562756228,3666.43853454762,3656.0917289642,0.810662750514163,21.8123881199533,22.6016282927292,-110.532933285814,-104.898335089
2011-Q4,890449.880886264,825155.187447627,0.666517212874508,4.0436320160651,90.2390377907327,0.835359851308741,3.46300026344818,88.8675705547928,79269.3327520912,3518.51697910233,3448.31636432713,-2.89697062755021,9.7060484852003,21.4683243962731,3616.21062472184,3569.72097731012,-2.36237923052727,11.4010511083881,22.2241580667813,-97.6936456195049,-121.404612982992
2012-Q1,892791.53867758,827923.629641139,0.86786102403031,3.48673268648031,91.0221872281784,0.78163884133623,3.32315337792807,89.562194003601,79888.9326461496,3394.88939977163,3478.82099913671,0.884624018989322,4.05286889204041,21.9127199555008,3532.35022603292,3584.15437111127,0.404328346469949,4.37677485007953,22.5762035560137,-137.460826261294,-105.333371974563
2012-Q2,893345.155300761,838245.462449653,0.961307304664129,3.19721340810133,91.897190162868,0.628614798026135,3.10423408432687,90.1251952085445,80391.1262987484,3486.86469977716,3462.44846707788,-0.470634507003641,-0.957183713315399,21.7250701451214,3561.63450198184,3559.64716650675,-0.683765319988757,-1.84863602555158,22.33494162283,-74.7698022046768,-97.1986994288696
2012-Q3,892467.459973631,837201.862104734,0.584628424928087,3.11561496883353,92.4344472582703,0.758242568592062,3.03774538586848,90.8085628036424,81000.6860397162,3393.66649324884,3419.59146624416,-1.23776573835596,-3.70585076718193,21.3027645863466,3492.31226338364,3512.64422493745,-1.32043821678608,-3.92352037806733,21.8824481632069,-98.6457701347988,-93.052758693293
2012-Q4,918629.008079017,854032.233041904,0.742401253179846,3.19334517843101,93.1206817530856,0.553238676044372,2.7494622888704,91.3109508942322,81448.8131627491,3531.7532000953,3444.73228934271,0.73519960927269,-0.103936953740619,20.8973443991502,3613.12593032042,3541.221719476,0.813560745368506,-0.798360936758675,21.482694052768,-81.3727302251294,-96.4894301332886
2013-Q1,935987.572364201,867021.37523865,0.942772180246142,3.26998339324607,93.9985976347092,0.92857716466957,2.89926967328789,92.1588435330786,82205.1282426728,3411.35441311396,3561.94525473515,3.40267270565761,2.38943755999716,22.0108833099144,3504.05624393723,3612.98613690482,2.02654403236413,0.804423102585589,22.3262881859377,-92.701830823269,-51.0408821696728
2013-Q2,943286.875497706,872478.398058665,0.736881170018095,3.04042531979554,94.6912556007605,0.889359563529127,3.16589806716216,92.9784670216779,82936.2274124104,3514.41173256639,3483.88762561934,-2.19143258903375,0.619190689632226,21.3387410047815,3573.24675376828,3559.51378394636,-1.48000437677485,-0.00374707250888978,21.8019496897746,-58.8350212018896,-75.62615832702
2013-Q3,959422.514592013,892774.605251436,0.799740874010638,3.26078978892108,95.4485402759136,1.00124702181237,3.41470920173238,93.9094111536593,83766.6239193807,3507.51667495196,3505.89939050301,0.631816156233008,2.52392501007266,21.2503094883836,3601.93067790753,3583.4794125948,0.673283771410678,2.01657734519375,21.7205453097628,-94.4140029555698,-77.5800220917915
2013-Q4,984767.561545958,913562.37228449,0.550054127680027,3.06363431271971,95.9735589115116,0.881356999891482,3.75216487686712,94.7370883224189,84504.9069228669,3685.62116493727,3590.95099242007,2.42595672161771,4.24470440067955,21.0962383464674,3701.7486725108,3626.17693994452,1.1915103293087,2.39903703293362,21.3031849148067,-16.1275075735361,-35.2259475244473
2014-Q1,1005606.21218228,958812.864595834,0.613027381240471,2.72696139749049,96.5619031063902,0.68815911799429,3.50502087148467,95.389030233832,85086.4351450092,3480.68511871586,3616.06970892302,0.699500398528878,1.51951954106886,21.7892906655456,3592.19348476146,3702.47702786487,2.10414685173969,2.4769231757062,22.3099537997237,-111.508366045597,-86.4073189418452
2014-Q2,1042450.53175455,967985.057064422,1.10000766274272,3.09726153749156,97.6240914398506,0.814768010714849,3.4284954552834,96.1662295379084,85779.6922000284,3655.27768177412,3640.53631423848,0.67660767863745,4.4963760446002,21.2530735523988,3688.6422646622,3690.85125026224,-0.313999992846373,3.68975860995999,21.5468069322623,-33.3645828880742,-50.3149360237549
2014-Q3,1031447.78149303,982027.860049867,0.559449504863219,2.85149322583332,98.1702489360381,0.965173458813816,3.391554977253,97.0944004617502,86607.6150221953,3635.61707309189,3627.56438061432,-0.35631930310463,3.47029325601531,21.063220372379,3678.3098156315,3653.48119231299,-1.01250512186276,1.95345840336522,21.213704680549,-42.6927425396025,-25.9168116986797
2014-Q4,1014112.93250883,954860.92761325,0.194963070715464,2.48827467009223,98.3616446678928,0.848798922061819,3.35818676736777,97.9185366862519,87342.7395249271,3576.4197824253,3463.99757589357,-4.50899798208538,-3.53537034603036,20.5157027190858,3570.52324288442,3486.88000876916,-4.56006681776181,-3.84142675557048,20.6512250975171,5.89653954088037,-22.8824328755938
2015-Q1,972502.918377718,898677.443084505,0.454905292787452,2.32720546807552,98.8090969955599,0.94439598254645,3.62121846776892,98.8432754128852,88167.6008480465,3115.81211999273,3278.83895543978,-5.34522950426801,-9.32589193872831,20.7244668809373,3122.58964660762,3220.64645837525,-7.63529429531148,-13.0137355576647,20.3566511710099,-6.77752661488525,58.192497064523
2015-Q2,967415.963696025,947354.868584986,1.12561928373378,2.35312797455312,99.9213112454251,0.75830660329041,3.56318530507688,99.5928104972496,88836.18158724,3228.8848357609,3211.13784758188,-2.06478905423448,-11.7949233187754,19.8671775671886,3201.86625136328,3202.85353743003,-0.552464269990092,-13.2218201098604,19.8159228815848,27.0185843976138,8.28431015185107
2015-Q3,966034.559832785,917765.052227008,0.539306420311052,2.33262559788816,100.460193292231,0.811124453002628,3.40517234686219,100.400632136625,89556.7535792079,3163.45255393697,3151.9544161505,-1.84306729391723,-13.1109999592419,19.5743126645996,3182.43926576276,3163.1184322782,-1.24061574116524,-13.4217951105517,19.6436435981806,-18.986711825791,-11.1640161277036
2015-Q4,972536.988047215,916350.2061729,0.347605517279779,2.48852467560514,100.809398466784,0.671927495266904,3.22381748129658,101.075251589373,90158.510030375,3193.12152227418,3076.75733200845,-2.38572879597304,-11.1789986973424,18.9834333062837,3168.2676878314,3079.47001160834,-2.64449221427393,-11.6840842281989,19.0001703988487,24.8538344427769,-2.71267959988916
2016-Q1,966334.244842745,906587.643012988,0.381929078939722,2.41407112381624,101.194418873833,0.893421718571388,3.1716921694396,101.978279839173,90964.0057401268,2879.35867705878,3005.27226410905,-2.32338986099821,-8.34340127857952,19.1664522193425,2886.50411730334,2962.81419259809,-3.78817843883864,-8.0056059896506,18.8956712293275,-7.14544024456641,42.4580715109565
2016-Q2,989674.395507155,932919.113193893,0.948197648698538,2.23438894161451,102.153941974209,0.729790205295252,3.14249274028165,102.722507336968,91627.8521443624,3136.91083793386,3088.20771519468,2.75966514169458,-3.82824214412869,18.7860549421504,3080.96673098919,3055.61923450652,3.13232743856415,-4.59697270583446,18.5878140706971,55.9441069446724,32.5884806881665
2016-Q3,996341.742333244,938298.667873031,0.45596521558233,2.14964261261678,102.619728415958,0.766118940820591,3.09644642606091,103.509483922162,92329.8304747075,3097.9503908284,3105.632707782,0.564242894076907,-1.46961860016583,18.6424591275765,3094.21159100306,3092.09903847493,1.19385961301911,-2.2452334720872,18.5612193607905,3.73879982534082,13.5336693070703
2016-Q4,988765.410878386,945305.916488667,0.420048463033817,2.22338648503341,103.050781007938,1.03470418649694,3.46796000132031,104.580500885726,93285.1710960148,3236.21900210975,3134.87298747263,0.941524077118122,1.88886055002058,18.6865934313095,3196.80286821221,3131.01712573013,1.25863003645536,1.67389563553053,18.6636091123284,39.416133897543,3.85586174250049
2017-Q1,1003697.44051903,945756.480571875,0.633537135828818,2.47961016869958,103.703645974385,0.855867506914269,3.42944750364272,105.475571411376,94083.568564195,3170.94918545479,3274.67066592453,4.45943676220859,8.96419286308304,19.9098259721263,3207.87358855728,3262.11912911877,4.18720173426304,10.1020488314259,19.8335132863696,-36.9244031024912,12.5515368057568
2017-Q2,1046041.45002098,1033969.59454069,0.679379953399185,2.20671443343747,104.408187756079,1.03242718981692,3.74019545655169,106.564529889241,95054.9129072018,3347.71370433609,3327.68218332611,1.61883507716386,7.7544805989946,19.4459697976053,3345.26058132157,3354.60818735184,2.83524465454008,9.78488908136522,19.6033172341118,2.45312301452539,-26.926004025731
2017-Q3,1097628.12210539,1021176.34342372,0.501517870939036,2.25306098167616,104.9318134764,0.994933991881767,3.97576390326767,107.624776620398,96000.6465466691,3429.86249328944,3460.96463897439,4.00526397370873,11.441531070368,19.3696788701541,3463.2928066856,3484.50234076152,3.87211102326149,12.6905153232132,19.5014102723834,-33.4303133961587,-23.5377017871294
2017-Q4,1120690.57222946,1035049.63080866,0.617790450178211,2.45441244266013,105.580072199256,1.00782217685515,3.94809937442814,108.70944298697,96968.1623524908,3660.26822269083,3562.80954586069,2.94267400884145,13.650841998963,19.359858874345,3670.86524299064,3607.50989194574,3.5301325456229,15.218465664077,19.6027549317125,-10.5970202998086,-44.7003460850508
2018-Q1,1179366.27903336,1100802.15786513,0.827935529153814,2.81569115776471,103.413828097333,0.959166949589769,4.05456596876704,109.752148035184,97898.2489174004,3634.96729617264,3785.72429492922,6.25671246804402,15.6062603278734,20.4281460129813,3721.26386307124,3796.46858607458,5.23792587653652,16.380439702095,20.4861232800045,-86.2965668986016,-10.7442911453628
2018-Q2,1163916.0855746,1098260.05553692,0.859345288826745,2.93812454974571,104.302509957083,0.843667154607069,3.86015963723242,110.678090859632,98724.184288452,3779.93395736389,3750.87972736767,-0.920420105822644,12.7174868490166,20.0478732777128,3801.91411591587,3811.38865737015,0.392998676462171,13.616507338787,20.3712841703652,-21.9801585519766,-60.508930002479
2018-Q3,1155165.30119256,1087189.26042304,1.18062091564335,3.58635271559256,105.533927205177,0.643240699408753,3.49848880825275,111.39001738537,99359.2184219546,3708.23714120398,3741.37146731743,-0.253494133146052,8.10198478150684,20.3344452833551,3801.51295463641,3823.45276388148,0.31652784839963,9.72736964917277,20.7805591344786,-93.2758134324302,-82.081296564042
2018-Q4,1172248.54959214,1099967.00921239,0.672771402684988,3.58726922366705,106.243929287544,0.609483993909293,3.09032834027101,112.068921712147,99964.7969547098,3802.08668393225,3684.361628372,-1.5237684748344,3.41169183888974,19.7226329993448,3832.19485024981,3731.70476977716,-2.39961102621747,3.44267601618231,19.9760639860807,-30.1081663175659,-47.3431414051577
2019-Q1,1182099.45619098,1101176.15921133,0.642498574322962,3.3967574605999,106.926545018521,0.830275971574869,2.95871658429952,112.999403040726,100794.780643858,3564.9327660973,3708.86971016805,0.665192081236544,-2.03011573938729,20.1950026687241,3614.05735036154,3712.22438296684,-0.522023793738703,-2.21901488706494,20.2132690494326,-49.1245842642388,-3.35467279879053
2019-Q2,1203291.26323397,1163955.04037412,1.25593745089426,3.80332705982387,108.269475542356,0.840635268890366,2.95562110918413,113.949315876322,101642.097119151,3664.67662906959,3651.87577915392,-1.53669272495271,-2.63948607819618,19.4503750106618,3692.82552985772,3723.0140756819,0.290653031766276,-2.31869771447638,19.8292670181576,-28.1489007881328,-71.1382965279776
2019-Q3,1197190.18624726,1118427.22431222,0.735785842561034,3.34696140243833,109.066107015212,0.633697232219196,2.94585837116806,114.671409537163,102286.200275365,3621.78558154651,3624.01325747165,-0.762964661649219,-3.13676978805658,19.2039034238181,3668.14691413398,3648.71117670594,-1.99577271172002,-4.57025620471211,19.3347794504901,-46.3613325874658,-24.6979192342944
