,id,name
0,NCMLSA,"National currency, monthly level, s.a."
1,CXML,"US Dollars, monthly level"
2,CXMLSA,"US Dollars, monthly level, s.a."
3,ST,"Level, rate or national currency"
4,GPSA,"Growth rate previous period, s.a."
5,GYSA,"Growth rate same period previous year, s.a."
6,STSA,"Level, rate or national currency, s.a."
7,ML,Monthly level
8,IXOBSA,"Index 2015=100, s.a."
9,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
10,IXOB,Index 2015=100
11,GP,Growth rate previous period
12,MLSA,"Monthly level, s.a."
13,GY,Growth rate same period previous year
14,IXPY,Index same period previous year = 100
15,NCML,"National currency, monthly level"
16,IXNB,Index source base
