,id,name
0,IXOB,Index 2015=100
1,GPSA,"Growth rate previous period, s.a."
2,GYSA,"Growth rate same period previous year, s.a."
3,IXOBSA,"Index 2015=100, s.a."
4,ML,Monthly level
5,STSA,"Level, rate or national currency, s.a."
6,ST,"Level, rate or national currency"
7,GY,Growth rate same period previous year
8,GP,Growth rate previous period
9,CXMLSA,"US Dollars, monthly level, s.a."
10,NCML,"National currency, monthly level"
11,NCMLSA,"National currency, monthly level, s.a."
12,CXCU,"US Dollars, sum over component sub-periods"
13,NCCU,"National currency, sum over component sub-periods"
14,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
15,NCCUSA,"National currency, sum over component sub-periods s.a"
16,MLSA,"Monthly level, s.a."
17,CXML,"US Dollars, monthly level"
18,AL,Annual Level
19,IXNB,Index source base
20,IXEBSA,"Index Eurostat base, s.a."
21,IXEB,Index Eurostat base
