country,OXE,OXE,OXE
subject,BSCICP03,CSCICP03,CSCICP04
measure,IXNSA,IXNSA,GPSA
unit,Index,Index,Percentage
powercode,Units,Units,Units
reference_period,,,
time,,,
1972-08,,102.213744344914,
1972-09,,102.068570421467,-0.142029747934033
1972-10,,101.839798693733,-0.224135330581227
1972-11,,101.538167799513,-0.296181746320403
1972-12,,101.2089852135,-0.324195908934591
1973-01,,100.901142154882,-0.304165739799286
1973-02,,100.648572481469,-0.250313988541838
1973-03,,100.43037205758,-0.21679435535885
1973-04,,100.224521879849,-0.204968052506381
1973-05,,100.029448043736,-0.194636833834905
1973-06,,99.8732314650254,-0.156170589527049
1973-07,,99.808223896296,-0.0650900824732791
1973-08,,99.8695371567595,0.0614310705770379
1973-09,,99.9423233509736,0.0728812772005718
1973-10,,99.865383709967,-0.0769840428228031
1973-11,,99.5259133855188,-0.33992792280664
1973-12,,99.1039720796593,-0.423951201759005
1974-01,,98.8465517298762,-0.2597477622553
1974-02,,98.9340601476585,0.0885295604659602
1974-03,,99.1822837009632,0.250897974806868
1974-04,,99.3537618898486,0.172891954577793
1974-05,,99.2776649428886,-0.0765919130916853
1974-06,100.706134107525,99.0464167768602,-0.232930706177894
1974-07,100.268746192187,98.7727678162749,-0.276283554206541
1974-08,99.6551177880638,98.5269202280185,-0.248902196113123
1974-09,98.8104375399397,98.3348397605441,0.269587047822229
1974-10,97.9189005491591,98.1480191486537,-0.129672900422323
1974-11,97.0390940741944,98.0297192623929,-0.0480807623570622
1974-12,96.3241477688977,98.0187988414727,-0.0482185398694779
1975-01,96.0257297260737,98.2044919022029,-0.0169236182305384
1975-02,96.0647885703674,98.661414945998,0.423807377393211
1975-03,96.2456805343298,99.2303850486417,0.424998357320572
1975-04,96.7134948424568,99.7211108115012,0.382337992879756
1975-05,97.283484545411,100.007312480721,0.0660693777891006
1975-06,97.8578006793499,100.147055955944,0.0611012513164509
1975-07,98.3934152131804,100.205248761147,0.0732602660009374
1975-08,98.9080975852683,100.215995086678,-0.00342317622588854
1975-09,99.305497876022,100.242410637972,-0.00760486138335893
1975-10,99.5502760810707,100.361356614795,0.000520387107516631
1975-11,99.7099814851309,100.626130091126,0.232988566260927
1975-12,99.9582895798972,100.947230061033,0.249375247043849
1976-01,100.333222059794,101.198962277061,0.252798286495681
1976-02,100.636108987225,101.292033124415,-0.0494059835010979
1976-03,100.740731699525,101.320814294171,-0.0248217534285665
1976-04,100.806346849363,101.395561142002,-0.000624849172267432
1976-05,100.753883412544,101.577139639694,0.170921503329784
1976-06,100.629444878494,101.797605920704,0.169921457468112
1976-07,100.442853343023,101.956622766975,0.165613076510965
1976-08,100.267382193499,101.974402627285,-0.0568064669626973
1976-09,100.142087618196,101.900797023975,-0.0684571803148936
1976-10,100.082626198943,101.804562743907,-0.0685039800944751
1976-11,100.102672937082,101.735339797832,-0.0337829725271236
1976-12,100.264805571291,101.708258056513,-0.0060712698421128
1977-01,100.355135603805,101.728164005318,-0.0100945399140138
1977-02,100.466936239823,101.804680445841,0.0509157143599067
1977-03,100.621479366247,101.914975461029,0.079507620525708
1977-04,100.682931973927,102.011236057145,0.0993055046729158
1977-05,100.69982321766,102.040998537943,-0.0137876883800811
1977-06,100.561183050658,102.008028522431,-0.0237746585766936
1977-07,100.386176683306,101.91877349943,-0.0436290167057625
1977-08,100.170294778992,101.777504735579,-0.086238854611114
1977-09,100.070943630445,101.611228965095,-0.118792317568483
1977-10,100.163780279466,101.46608298838,-0.11893363269947
1977-11,100.354286724339,101.382440504399,-0.0318555027130766
1977-12,100.534405036492,101.348889150518,-0.0285660331045733
1978-01,100.508239459453,101.330275088998,0.0515010807630682
1978-02,100.419989600662,101.251183585188,0.059067451295894
1978-03,100.44287222968,101.09395933228,-0.441490237424105
1978-04,100.670887436583,101.069456953262,0.193353913967678
1978-05,100.970387438312,101.069793221439,0.0900340962853961
1978-06,101.205619928305,101.005354405007,-0.239232454481574
1978-07,101.350947233977,100.949083076159,0.166648977713207
1978-08,101.364314502463,100.82185239343,-0.35142453291305
1978-09,101.357898799362,100.719067846958,0.172796314630625
1978-10,101.347528705505,100.486932007023,-0.0652702978382349
