country,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE,OECDE
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60818887351027,6.60818887351027,30.9636281342042,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7573581412114,5.7573581412114,32.7463150994032,,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68638743656931,5.68638743656931,34.6083974471551,,,,,,,,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51901952458341,1.51901952458341,35.1341057615228,,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00239335051081,7.00239335051081,37.5943340471291,,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54480527151288,9.54480527151288,41.1826400250497,,,,,,,,,
1970,,,5.80652467398743,5.80652467398743,,,5.23083847505672,5.23083847505672,,,3.32926375619017,,,5.41222911511793,,,,,,,,,,,,,,,5.50524163490319,5.50524163490319,43.449843870061,,,,42.5238095732724,44.5330641231512,,,,
1971,6.25659103459832,6.25659103459832,6.16981517616186,6.16981517616186,6.86940741263397,6.86940741263397,5.59016608100517,5.59016608100517,5.55500365770013,5.55500365770013,3.51420447962102,6.59135584110347,6.59135584110347,5.76896839503116,,,,,,,,,,,,,,,2.10012008916179,2.10012008916179,44.3623427698856,,,,42.6333255844927,44.5308208227928,,,,
1972,7.53804053562029,7.53804053562029,6.6348983451138,6.6348983451138,6.77157231456623,6.77157231456623,5.96870821968479,5.96870821968479,4.32456936226025,4.32456936226025,3.66617868987388,6.82671694159269,6.82671694159269,6.16279953780988,,,,,,,,,,,,,,,5.3173003541806,5.3173003541806,46.7212217791115,,,,42.3096215027532,44.2195186302938,,,,
1973,11.0649333928693,11.0649333928693,7.36904542768522,7.36904542768522,9.00859579871639,9.00859579871639,6.50640501760096,6.50640501760095,10.0181628219923,10.0181628219923,4.03346244037063,8.44947223709052,8.44947223709052,6.68352357378467,,,,,,,,,,,,,,,8.20245494531445,8.20245494531445,50.5535089454436,,,,42.0622737406266,44.0756373973656,,,,
1974,12.9237588708124,12.9237588708124,8.32140308983988,8.32140308983988,13.825616704579,13.825616704579,7.40595563658196,7.40595563658196,29.390236166164,29.390236166164,5.21890657726909,12.9302501242697,12.9302501242697,7.54771988898955,,,,,,,,,,,,,,,1.61708162868579,1.61708162868579,51.3710004512564,,,,42.2476823678166,44.6179292214704,-13.3798164525265,,,
1975,14.2347133755096,14.2347133755096,9.50593096849939,9.50593096849939,13.6353318593792,13.6353318593792,8.4157822649883,8.4157822649883,14.5259658596886,14.5259658596886,5.97700316493224,13.225844972357,13.225844972357,8.54596962045506,,,,,,,,,,,,,,,-6.12529057696888,-6.12529057696888,48.224377401321,,,,42.0490544735543,44.1984686050399,4.98109852895736,,,
1976,12.8077083188402,12.8077083188402,10.7234228799351,10.7234228799351,11.4244481311246,11.4244481311246,9.37723894468028,9.37723894468028,11.3490903945991,11.3490903945991,6.65533865700845,10.8539800064798,10.8539800064798,9.4735474544191,,,,,,,,,,,,,,,7.19878308936158,7.19878308936158,51.6959457266372,,,,41.9032733774241,44.141051343266,15.4784426056531,,,
1977,13.713635139352,13.713635139352,12.1939939681392,12.1939939681392,12.1100852851699,12.1100852851699,10.5128305782752,10.5128305782752,10.8103518375098,10.8103518375098,7.37480418180886,11.867206780255,11.867206780255,10.5977929202606,,,,,,,,,,,,,,,2.46224602888144,2.46224602888144,52.968827097384,,,,41.8135498961242,43.7919918656034,12.7451875747536,,,
1978,9.5323838043038,9.5323838043038,13.3563722742559,13.3563722742559,10.7802083669618,10.7802083669618,11.646135619879,11.646135619879,8.08699610064183,8.08699610064183,7.97120430842171,11.6676948444092,11.6676948444092,11.834311058439,,,,,,,,,,,,,,,2.33267147602491,2.33267147602491,54.2044158182696,,,,41.4384296774193,43.1930182707478,-10.6824114483485,,,
1979,10.2730319719487,10.2730319719487,14.7284766682827,14.7284766682827,12.4269378231781,12.4269378231781,13.0933936521643,13.0933936521643,19.1771696962703,19.1771696962703,9.49985568548416,12.6599761688032,12.6599761688032,13.3325320181794,,,,,,,,,,,,,,,4.92521118457419,4.92521118457419,56.8740977686841,,,,41.3980480521013,43.0520040254851,5.69728113940859,,,
1980,14.1865050221862,14.1865050221862,16.8179327505201,16.8179327505201,16.5521107180863,16.5521107180863,15.2606266662255,15.2606266662254,26.5748733263149,26.5748733263149,12.0244303000843,16.2760799111273,16.2760799111273,15.5025455836349,,,,,,0.290349961225313,,0.250561525018883,,,,,,,0.353512846460434,0.353512846460434,57.0751550106049,,,,41.703265549954,43.1127220237643,-3.5029421269676,,,
1981,12.2772425606199,12.2772425606199,18.8827111479834,18.8827111479834,13.243901934114,13.243901934114,17.2817290964316,17.2817290964316,21.4630742595285,21.4630742595285,14.6052427046766,12.5525795344797,12.5525795344797,17.4485149478897,,,,33.276901903051,33.1668203911035,0.386969432997807,19.6627332662993,0.299828769351318,,,,,,,-1.25237222831795,-1.25237222831795,56.3603616199826,,,,41.1757853561943,42.3923302959981,-1.97372559130373,,,
1982,11.7138750619336,11.7138750619336,21.094608340164,21.094608340164,11.2881224201822,11.2881224201822,19.2325118331611,19.2325118331611,12.6670556639183,12.6670556639183,16.4552969279284,10.9721952761232,10.9721952761232,19.3630000807557,,,,30.53682523605,31.0059414298624,0.505137612469282,16.5534243990548,0.349460698012505,,,23.1500510551693,,,,-1.0900548876237,-1.0900548876237,55.7460027434616,,,,41.0392909552596,42.7556846292962,3.53829227440971,,,
1983,8.14954243347046,8.14954243347046,22.81372239802,22.81372239802,9.285127111518,9.285127111518,21.0182750036078,21.0182750036078,9.97526728368158,9.97526728368158,18.0967567788127,9.55155110923299,9.55155110923299,21.2124669297499,,,,19.1415231779664,19.2186266347156,0.601828645640715,24.5176230441259,0.435140154638582,8.19304716213218,8.19304716213218,25.046745656177,,,,1.36167399671785,1.36167399671785,56.505081567029,,,,40.4482184216342,42.3345295616845,4.05502416684971,,,
1984,9.76364963087561,9.76364963087561,25.0411743207233,25.0411743207233,9.00529077507168,9.00529077507168,22.9110317835869,22.9110317835869,8.79253999210316,8.79253999210316,19.6879213558634,8.71132986239681,8.71132986239681,23.0603548959522,,,,20.0365531183223,19.9430608636172,0.722414361905797,17.0159571296616,0.509183416805827,9.47586040438954,9.47586040438954,27.4201403103989,,,,2.95215619216904,2.95215619216904,58.1731998314002,,,,39.8109783956929,41.5191228353508,-4.86605733073004,,,
1985,6.95861651888081,6.95861651888081,26.7836936135269,26.7836936135269,8.02105494033402,8.02105494033402,24.7487382303458,24.7487382303458,8.03556700831445,8.03556700831445,21.2699574689581,8.37073489784438,8.37073489784438,24.9906760707945,,,,25.3901370742877,25.3745388668449,0.90583635863802,36.4870332800462,0.694969339552246,7.24342673659353,7.24342673659353,29.4062980848538,,,,4.24811648950248,4.24811648950248,60.6444651259091,,,,39.2142060841112,41.133630024848,5.33617799186378,,,
1986,5.13765207359982,5.13765207359982,28.1597466038489,28.1597466038489,5.26391208270441,5.26391208270441,26.0514900523698,26.0514900523698,-6.13166182080937,-6.13166182080937,19.9657556075316,6.72077571992073,6.72077571992073,26.6702433604045,,,,25.9406879166261,25.9570342387058,1.14081654146764,25.793678259547,0.87422749499885,1.39244397568115,1.39244397568115,29.8157643110072,,,,2.33255207929584,2.33255207929584,62.0590288581814,,,,39.3314436486874,41.0988630716238,9.72629383442728,,,
1987,4.39883530205631,4.39883530205631,29.3984474784286,29.3984474784286,5.07187439979258,5.07187439979258,27.3727889071005,27.3727889071005,-1.0458944646959,-1.0458944646959,19.7569348747977,5.80956920500724,5.80956920500724,28.219669605571,,,,32.17010234195,32.1507552293747,1.50781839039167,32.4402403040443,1.1578289951805,3.0311284294563,3.0311284294563,30.7195184194978,,,,2.58377949912794,2.58377949912794,63.6624973231769,,,,39.3587849851305,40.9407187061418,4.26223035360193,,,
1988,5.82196556477515,5.82196556477515,31.1100149672012,31.1100149672012,6.68117603320803,6.68117603320803,29.2016131191823,29.2016131191823,3.47289268558653,3.47289268558653,20.4430720209606,7.3362684342713,7.3362684342713,30.2899403191002,,,,21.4257987580484,21.54549905925,1.83088052435384,22.4671450792031,1.41796011529679,7.86732140944328,7.86732140944328,33.1363216689928,,,,4.26888019323775,4.26888019323775,66.3801730619266,,,,39.2373834892215,40.7956888829016,3.79834124421098,,,
1989,7.89439255916698,7.89439255916698,33.5659616739277,33.5659616739277,7.62960976276167,7.62960976276167,31.4295822446074,31.4295822446073,8.04445352588113,8.04445352588113,22.0876054489492,7.82325445742097,7.82325445742097,32.6595994252643,,,21.3815865695315,22.9674153730899,22.9317927965793,2.25138645936719,25.6334955020192,1.78143285767182,8.64015685500467,8.64015685500467,35.9993518371727,,,,3.98125197202562,3.98125197202562,69.0229350109885,,,,39.1018691702833,40.6970682502206,,,,
1990,8.10688624791977,8.10688624791977,36.2871160048533,36.2871160048533,8.07584794134908,8.07584794134908,33.9677875152831,33.9677875152831,11.0827488794892,11.0827488794892,24.5355192943486,8.00667590103677,8.00667590103677,35.2745477018221,13.568919646169,13.568919646169,24.2828368702273,21.4135170007658,21.5815155020435,2.73348748159672,24.8660480248757,2.2244048075914,5.52657366438409,5.52657366438409,37.9888825351548,,,88.3451856445717,2.42071584976284,2.42071584976284,70.693784138771,,,67.4351973140858,39.1559152665839,40.8414294845027,,,,72.6956597200906
1991,6.73459718849078,6.73459718849078,38.7309070991006,38.7309070991006,8.42094114065085,8.42094114065085,36.8281949087264,36.8281949087264,10.5353659402459,10.5353659402459,27.1204260373479,8.25909824828581,8.25909824828581,38.1879072531541,13.0718692801849,13.0718692801849,27.4570575634239,15.9982622472349,15.9508433417169,3.1707979773979,13.9717798736944,2.53519375080795,5.4693925782485,5.4693925782485,40.0666436570922,0.761931873312605,0.761931873312605,89.0183157725349,-1.2525787354171,-1.2525787354171,69.8082888313871,-1.1401496378064,-1.1401496378064,66.6663351561552,39.3667012479326,40.9807053698024,-1.30824436530004,1.31609572947304,1.31609572947304,73.6524041931789
1992,6.01494655044497,6.01494655044497,41.060550459614,41.060550459614,7.98685863303258,7.98685863303258,39.7696107731841,39.7696107731841,6.00590152156268,6.00590152156268,28.7492521173793,8.4558271737785,8.4558271737785,41.4170106917636,10.0614588809293,10.0614588809293,30.2196381200809,20.183725463907,20.2069101519103,3.81078313617101,15.5054598860625,2.92828720087344,5.03294993223642,5.03294993223642,42.0831777718812,3.58084908229294,3.58084908229294,92.2059273159483,-0.929782574605516,-0.929782574605516,69.1592235262026,-0.837045541782679,-0.837045541782679,66.1083075698607,39.0184978528964,40.6574414141592,1.85776310569615,-0.722937750331536,-0.722937750331536,73.1199431592397
1993,4.44773019108975,4.44773019108975,42.8868129590338,42.8868129590338,7.07491536549609,7.07491536549609,42.5832770765741,42.5832770765741,6.54471880160806,6.54471880160806,30.6308098260271,7.69106412468683,7.69106412468683,44.6024195425955,8.78556641820288,8.78556641820288,32.8746044984612,16.6939595803374,16.725098639389,4.44695373261771,22.9695118020293,3.60090047507538,5.01377174100882,5.01377174100882,44.1931322467263,-2.19710833999452,-2.19710833999452,90.1800631969204,-2.65270743789318,-2.65270743789318,67.3246316597338,-2.73596588485815,-2.73596588485815,64.2996068276922,38.5645846008883,40.2067093958065,-16.9967436721018,-1.17157815723194,-1.17157815723194,72.2632858766056
1994,7.87892191061601,7.87892191061601,46.2658314620281,46.2658314620281,8.17929492337969,8.17929492337969,46.066288896707,46.066288896707,8.68676745068976,8.68676745068976,33.2916370438771,8.18704220023266,8.18704220023266,48.2540384528726,7.78613960781849,7.78613960781849,35.4342671002295,28.4856961258975,28.2276493362424,5.71369945975046,22.6765286620253,4.41745970339686,9.44866067463084,9.44866067463084,48.3687913542103,4.89990798277657,4.89990798277657,94.5988033123792,4.60573249471232,4.60573249471232,70.4254240970316,4.49549494731488,4.49549494731488,67.1901924037744,,41.1787803516723,2.91281704999844,0.00438780615368441,0.00438780615368441,72.2664566495101
1995,8.46045804724241,8.46045804724241,50.1801327230808,50.1801327230808,8.3695371980875,8.3695371980875,49.9218240816954,49.9218240816954,7.0997231652025,7.0997231652025,35.6552511111564,8.13167110863108,8.13167110863108,52.1778981564926,8.43818490150577,8.43818490150577,38.4242760766403,28.898506177647,29.1910235813858,7.36487325109862,25.2489153246402,5.53282036340763,10.540111746419,10.540111746419,53.4669160133363,2.52544156088813,2.52544156088813,96.9878408073328,4.26932515908827,4.26932515908827,73.4321144464008,4.4727770398819,4.4727770398819,70.195459902663,38.7636159929461,41.2816528280898,1.38209604440631,0.527645690439895,0.527645690439895,72.6477674936549
1996,5.98852930935193,5.98852930935193,53.1851846786742,53.1851846786742,7.27822408551911,7.27822408551911,53.5552463059398,53.5552463059398,8.6777080563845,8.6777080563845,38.7493097093533,7.07959867988074,7.07959867988074,55.8718839455692,9.49468871361711,9.49468871361711,42.0725414805782,31.7474062277596,31.6617761143659,9.70302948028451,25.2459640923912,6.92963420565003,5.71913121115844,5.71913121115844,56.5247590946989,-2.48533131854638,-2.48533131854638,94.5773716245663,1.06052269586777,1.06052269586777,74.2108786861604,0.887337159781738,0.887337159781738,70.818330302859,38.6590130267212,40.9794668660938,8.47342548393115,1.07621181092175,1.07621181092175,73.4296113477926
1997,5.96732628307851,5.96732628307851,56.3589181827086,56.3589181827086,6.88529440378656,6.88529440378656,57.2426826827768,57.2426826827768,8.11206179671752,8.11206179671752,41.8926776587775,6.95139713403494,6.95139713403494,59.7557604848928,10.0561014896394,10.0561014896394,46.3033989511358,29.6082924697096,29.707077803222,12.5759308272293,32.6146726149037,9.18971171523318,6.29962139281553,6.29962139281553,60.085604910866,0.101161765579268,0.101161765579268,94.6730477635402,4.702181778397,4.702181778397,77.7004091013294,5.2086529307033,5.2086529307033,74.507011339654,38.5538490772927,40.7866565326097,5.84812111472818,2.06371392582183,2.06371392582183,74.9449884628538
1998,6.71092324955362,6.71092324955362,60.1411219262289,60.1411219262289,6.71612206021512,6.71612206021512,61.0871711222937,61.0871711222937,2.83772109552364,2.83772109552364,43.0814750101804,6.95948180267673,6.95948180267673,63.91445176189,9.60625847435907,9.60625847435907,50.7514231367956,26.0282423079082,26.0716579452395,15.8492245754155,23.6874969808457,11.3665244003275,4.71532006151995,4.71532006151995,62.9188334933136,1.86911205147864,1.86911205147864,96.4425931087906,3.7732811780731,3.7732811780731,80.6322640132356,3.94623948407275,3.94623948407275,77.447236439542,38.4865175904988,40.5130157201486,7.03332417862312,2.97880187196956,2.97880187196956,77.1774511821327
1999,3.01127865802158,3.01127865802158,61.9521386954882,61.9521386954882,5.2003779446797,5.2003779446797,64.2639348963662,64.2639348963662,6.85116191757461,6.85116191757461,46.0330566196073,5.595190363188,5.595190363188,67.4905870075557,9.83527393295304,9.83527393295304,55.7429646271715,22.5718672683764,22.615689828683,19.4266905096451,20.019190655133,13.6420105908912,3.76754404637909,3.76754404637909,65.2893282586422,4.37721331062244,4.37721331062244,100.664091131458,1.73730645620468,1.73730645620468,82.0330935417216,1.65701990292937,1.65701990292937,78.7305525616139,38.2000790011714,40.1884634385813,4.9366825999645,2.82376257577567,2.82376257577567,79.3567591655513
2000,3.61788852161538,3.61788852161538,64.1934980102475,64.1934980102475,5.44534159605796,5.44534159605796,67.7633256745416,67.7633256745416,15.5275468688263,15.5275468688263,53.1808610613701,4.96256276740544,4.96256276740544,70.8398497498961,6.89220496745405,6.89220496745405,59.5848840042116,20.8996694363792,21.0451323469163,23.4868046085894,24.0882381347822,16.9281305883973,7.61044993807457,7.61044993807457,70.2581399006713,3.72261118596977,3.72261118596977,104.411423848172,5.19356981947249,5.19356981947249,86.2935395298841,5.59703189098352,5.59703189098352,83.137126696435,38.0781133483299,40.3197666134195,-1.31536456800018,3.41263626931972,3.41263626931972,82.0649167109916
2001,6.99589584802559,6.99589584802559,68.6844082722488,68.6844082722488,5.27896280870989,5.27896280870989,71.3405264348456,71.3405264348456,6.28475979641404,6.28475979641404,56.5231504367419,4.64345384785161,4.64345384785161,74.1292654789199,5.21150256921389,5.21150256921389,62.6901517649542,19.8001779111936,19.6930319176648,28.1372337067445,17.5075570714083,19.8918327122835,4.41301876058421,4.41301876058421,73.3586447953254,0.0627985322010108,0.0627985322010108,104.476992689799,0.366382810962466,0.366382810962466,86.6097042256927,0.0952238214375897,0.0952238214375897,83.2162930455088,38.0823651073976,40.6140852617367,-1.39424721461325,3.23054679908934,3.23054679908934,84.7160622509739
2002,4.95536973514249,4.95536973514249,72.0879746525335,72.0879746525335,4.56434882216914,4.56434882216914,74.5967569129038,74.5967569129038,2.88083359442456,2.88083359442456,58.1514883431507,4.43148093108659,4.43148093108659,77.4142897429728,4.8768546932488,4.8768546932488,65.7474593735081,10.6526753083139,10.9012653830044,31.1346018542655,14.3572495421541,22.7477527732939,3.11736780586507,3.11736780586507,75.6455035709938,-0.40011043885086,-0.40011043885086,104.05896933585,0.609498672349074,0.609498672349074,87.1375892230737,0.773973375351825,0.773973375351825,83.8603649976357,37.8522507491603,40.8349649818317,-3.02986497305917,2.11305666798934,2.11305666798934,86.5061606532261
2003,2.6836530155046,2.6836530155046,74.0225657581124,74.0225657581124,2.93494771501703,2.93494771501703,76.7861327253959,76.7861327253959,4.11633901361614,4.11633901361614,60.5452007448183,2.86808686214475,2.86808686214475,79.6345988165137,3.86683937502714,3.86683937502714,68.2898080206429,8.60450373237447,8.62198736836056,33.8135798328757,15.8326709380959,26.3493296157011,1.88468486363091,1.88468486363091,77.0711829268137,0.510988753829696,0.510988753829696,104.590698966507,1.65843088955826,1.65843088955826,88.5827059191656,1.49438234382266,1.49438234382266,85.1135594856256,37.3868945587019,40.457152307758,-0.158243535551633,1.26518690249699,1.26518690249699,87.6006252676637
2004,1.41896061659727,1.41896061659727,75.0729168136148,75.0729168136148,2.37700232927071,2.37700232927071,78.6113408888354,78.6113408888354,4.71738472446156,4.71738472446156,63.4013507961489,2.28976701228392,2.28976701228392,81.4580455905788,3.63180897643712,3.63180897643712,70.7699633983283,10.9148434234508,10.907153698915,37.5042791274976,17.1581352176888,30.8703832201176,3.38658177979818,3.38658177979818,79.6812615652881,0.276602659980372,0.276602659980372,104.879999621941,2.71283287994513,2.71283287994513,90.9858066912858,3.31334968017126,3.31334968017126,87.933669336625,37.2365437985327,40.2801338019309,2.07626479384833,2.3981393028715,2.3981393028715,89.7014102917687
2005,0.923131743683226,0.923131743683226,75.7659387396302,75.7659387396302,2.3620749572508,2.3620749572508,80.4681996855297,80.4681996855297,9.96346432944906,9.96346432944906,69.7183217671121,1.98420043344308,1.98420043344308,83.0743364842614,3.18549397484142,3.18549397484142,73.0243363183796,11.3615808641143,11.3207699117762,41.7653581280714,14.655758286073,35.3946719668425,3.62592276753691,3.62592276753691,82.5704425698445,3.30678628761229,3.30678628761229,108.348157067887,2.33127585181612,2.33127585181612,93.1069368312598,2.77841066310721,2.77841066310721,90.3768277819352,36.6714772398996,39.8270037743276,0.139586310623471,1.73307406733216,1.73307406733216,91.2560021715666
2006,2.59570846048898,2.59570846048898,77.7326016216637,77.7326016216637,2.52690201799818,2.52690201799818,82.5015522472302,82.5015522472301,8.74995433557286,8.74995433557286,75.8186430852622,1.94999563487491,1.94999563487491,84.6942824194058,3.1762880922883,3.1762880922883,75.3437996173328,14.8297504589063,14.8344172111396,47.9590565167329,16.7825116853639,41.334786925674,3.82448681305085,3.82448681305085,85.7283382574059,5.83017282453395,5.83017282453395,114.665041877142,4.83020211985578,4.83020211985578,97.6041900678161,5.64173451198716,5.64173451198716,95.4756484657479,36.6258823202615,40.4674369937702,1.62989401047426,3.02244444611003,3.02244444611003,94.0141641409431
2007,3.90576096965782,3.90576096965782,80.7686512365022,80.7686512365022,2.62553937760363,2.62553937760363,84.6676629886154,84.6676629886154,3.15328775257255,3.15328775257255,78.2094230718364,2.2954118237851,2.2954118237851,86.6383649921308,3.72993489287473,3.72993489287473,78.1540742888773,14.1325106941899,14.151793879644,54.7368753077928,11.0505475278657,45.9025072004377,3.35853625788847,3.35853625788847,88.6075555810662,4.2011321523992,4.2011321523992,119.482271819005,4.13537453909587,4.13537453909587,101.640488892971,4.81951148848403,4.81951148848403,100.077108312259,36.5359350422337,40.7867840643177,-0.446271032648955,2.26191497015542,2.26191497015542,96.1406845937136
2008,6.78521260235952,6.78521260235952,86.2489759389572,86.2489759389572,3.84579713275879,3.84579713275879,87.9238095442054,87.9238095442054,12.2383873307444,12.2383873307444,87.7809951965084,2.34333527339418,2.34333527339418,88.6685923592834,4.35487553361732,4.35487553361732,81.5575869486087,13.7343773555434,13.7395072170639,62.2546443151983,11.8580968711842,51.3456709705679,5.99853713946192,5.99853713946192,93.9227127109658,-3.63781231056868,-3.63781231056868,115.135731025826,-1.41955799364656,-1.41955799364656,100.19764320811,-1.61455088755461,-1.61455088755461,98.4613124717646,36.9460621287277,41.4141178373786,-7.67578141180092,-0.457800674440163,-0.457800674440163,95.7005518912322
2009,1.54127607695327,1.54127607695327,87.5783107717215,87.5783107717215,1.11711576914075,1.11711576914075,88.906020285453,88.906020285453,-5.16132786183151,-5.16132786183151,83.250330234038,1.68563065874349,1.68563065874349,90.1632173367677,2.66317529886213,2.66317529886213,83.7296084585721,10.9502382470674,11.0447179023534,69.0716761875769,8.20340568022334,55.5577646595162,-4.15443261021593,-4.15443261021593,90.020756905702,-7.2339433110057,-7.2339433110057,106.806877512706,-12.9460981890254,-12.9460981890254,87.2259579352985,-14.4052433696089,-14.4052433696089,84.2777207852959,37.0162744657432,41.3746964088023,3.55814126823616,-1.98318857407948,-1.98318857407948,93.8026294807943
2010,1.586972690086,1.586972690086,88.9681546461074,88.9681546461074,2.17679563474411,2.17679563474411,90.8413226540515,90.8413226540515,7.51018077697314,7.51018077697314,89.5025805320414,1.60944658199409,1.60944658199409,91.6143461564102,2.81300499140314,2.81300499140314,86.084926523794,8.05638593551774,8.05397068319702,74.6363569933792,10.6557817167901,61.4778787883622,3.57522612779152,3.57522612779152,93.2392025270304,-4.18305280938597,-4.18305280938597,102.339089422293,6.60702366316251,6.60702366316251,92.9889976165039,7.64655487822425,7.64655487822425,90.7220629552602,37.0703349707066,41.3082045651904,-5.0172670470517,1.03051498448642,1.03051498448642,94.7692796334361
2011,3.29164179242602,3.29164179242602,91.8966676063888,91.8966676063888,3.06717355085602,3.06717355085602,93.6275836757444,93.6275836757443,11.2502293648525,11.2502293648525,99.5718261293578,1.97028951340538,1.97028951340538,93.4194140115049,2.88935725456703,2.88935725456703,88.572227593398,5.58200675229667,5.58106826731164,78.8025634804178,8.04867021624884,66.4260305079827,6.34185430969403,6.34185430969403,99.1522969108152,0.0534824542531683,0.0534824542531683,102.393822878976,3.64643077399442,3.64643077399442,96.379777042021,5.07076763745311,5.07076763745311,95.3223679636254,37.1210479767141,41.5906628010782,1.019067902282,0.270116187681746,0.270116187681746,95.0252667986754
2012,3.34940947774374,3.34940947774374,94.9746633009279,94.9746633009279,2.84884540584665,2.84884540584665,96.294888791896,96.294888791896,7.49261182477426,7.49261182477426,107.03235654807,2.0246640423879,2.0246640423879,95.3108432956053,3.07380619736679,3.07380619736679,91.2947662143096,4.72266157712678,4.73001178115044,82.5241418676985,5.32551123163946,69.9635562234176,2.18552024075458,2.18552024075458,101.319290428974,-4.03560021669651,-4.03560021669651,98.2616175409885,-1.10587023488914,-1.10587023488914,95.3139417752608,-1.25969859990858,-1.25969859990858,94.1215934289878,36.5919334321663,41.197828291161,-9.33232837843294,-0.618686847382646,-0.618686847382646,94.4373579713018
2013,3.19144316783762,3.19144316783762,98.0057257040221,98.0057257040221,1.82190021187658,1.82190021187658,98.0492855748219,98.0492855748219,1.194419174188,1.194419174188,108.310771537265,1.63961158388365,1.63961158388365,96.8735709229772,2.86003282226008,2.86003282226008,93.9058264930445,6.80754925925228,6.7953657867269,88.1420134761173,12.0125001287934,78.367928504864,0.397861064067117,0.397861064067117,101.72240043598,-1.09307542762028,-1.09307542762028,97.1875439448658,0.401888710785852,0.401888710785852,95.6969977470605,0.714189185292685,0.714189185292685,94.7937996702828,36.4439328478042,41.236332909602,-2.70596547951191,0.468254452430124,0.468254452430124,94.8795651047598
