,id,name
0,CPALTT01,Consumer Price Index > All items > Total > Total
1,XTIMVA01,International Trade > Imports > Value (goods) > Total
2,XTEXVA01,International Trade > Exports > Value (goods) > Total
3,XTNTVA01,International Trade > Net trade > Value (goods) > Total
4,CSCICP03,Consumer opinion surveys > Confidence indicators > Composite indicators > OECD Indicator
5,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
6,LOLITOAA,Leading Indicators OECD > Leading indicators > CLI > Amplitude adjusted
7,LOLITONO,Leading Indicators OECD > Leading indicators > CLI > Normalised
8,LOLITOTR,Leading Indicators OECD > Leading indicators > CLI > Trend restored
9,LORSGPNO,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Normalised
10,LORSGPRT,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Ratio to trend
11,LORSGPTD,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Trend
12,LORSGPOR,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series
