time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,100.88916729609,111.709037106162,,,1.27154166666636,,,12.1852666666667,,,,,,,8.52973962776624,8.52958421915779,15.7601467911943,1742.791,1742.791,7.45799204184789,9.84998215916511,649.438,649.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.943048718384,2.943048718384,66.0862431508007,66.0862431508007,66.0807364227654,66.0807364227654,,,,,,3.00845190970366,3.00845190970366,62.3863810027878,62.3863810027878,62.3811825709069,62.3811825709069,,,,,,,,,42.6168643282506,42.6168643282506,37.7039130952616,,,,,,,,,,,,,,,
1985,,100.375597934277,109.967632545356,,,1.32189999999658,,,10.6877,,,,,,,8.48632761901894,8.49838034313318,17.0976044811333,1882.118,1882.118,7.99771872788527,10.637756027002,698.795,698.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4735317185648,72.4735317185648,3.83489642378645,3.83489642378645,68.6205821260056,68.6205821260056,68.6148642206538,68.6148642206538,,,66.6882561708789,72.2843120759659,72.2843120759659,3.87092083670883,3.87092083670883,64.8013084242933,64.8013084242933,64.7959087652295,64.7959087652295,58.1453716319666,58.1453716319666,,,,,,,45.2678371609836,45.2678371609836,41.6099660084745,75.6766666666667,,,,,,,,,,,,,,
1986,,114.442330167417,124.478154776775,,,1.01899166666635,,,8.8103,,,,,,,7.21670401770418,7.21302665872906,18.3314879906545,2011.545,2011.545,9.06083667221591,11.6016257261975,760.344,760.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62191882702933,7.62191882702933,77.9974054772351,77.9974054772351,2.01692882513031,2.01692882513031,70.0046104268772,70.0046104268772,69.9987771954442,69.9987771954442,,,67.6928741680862,73.5482393283961,73.5482393283961,2.45507079218991,2.45507079218991,66.392226420375,66.392226420375,66.3866941958587,66.3866941958587,60.4871985118858,60.4871985118858,,,,,,,44.1352890876108,44.1352890876108,43.1994868442916,84.245,,,,,,,,,,,,,,
1987,,121.418087413727,132.748368450788,,,0.867425000000215,,,9.06145833333333,,,,,,,7.84061125205289,7.83579590346315,19.7687887007184,2173.838,2173.838,8.30762485016342,12.56544526805,815.428,815.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79879064601715,2.79879064601715,80.180389565868,80.180389565868,1.42881365511785,1.42881365511785,71.0048458598685,71.0048458598685,70.9989292824283,70.9989292824283,,,68.7244385902531,74.6012226781198,74.6012226781198,1.44509666524993,1.44509666524993,67.351658270361,67.351658270361,67.3460460998527,67.3460460998527,61.2431664504898,61.2431664504898,,,,,,,44.7012415603922,44.7012415603922,44.86029396203,90.9075,,,,,,,,,,26.2624808735576,,,,
1988,,116.256193887259,125.719016739047,,,0.846241666666629,,,8.97095833333334,,,,,,,8.12326231774693,8.11959588386111,21.3746592639189,2358.041,2358.041,7.61355749675334,13.5221226682561,882.693,882.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38868948297184,7.38868948297184,86.1046695771272,86.1046695771272,3.49719711575966,3.49719711575966,73.4880252813294,73.4880252813294,73.4819017895136,73.4819017895136,,,70.0759054420671,78.6569013342693,78.6569013342693,3.8409711134513,3.8409711134513,69.938616008956,69.938616008956,69.9327882765996,69.9327882765996,63.2969723353505,63.2969723353505,,,,,,,47.5303607964893,47.5303607964893,48.6983256138677,95.04,,,,,,,,,-12.4377103951235,22.9960295599298,,,,
1989,,113.396684854769,120.244081935456,,,0.908224999999826,,,9.6807,,,,,,,9.19979678606653,9.19347850212218,23.3410844799136,2593.728,2593.728,7.57836708697041,14.546878762007,956.837,956.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25998614638651,9.25998614638651,94.0779500513611,94.0779500513611,4.65827473698948,4.65827473698948,76.911299397722,76.911299397722,76.9048906568339,76.9048906568339,,,72.0803048986686,82.6848013694863,82.6848013694863,4.95512687698332,4.95512687698332,73.404163168206,73.404163168206,73.3980466643173,73.3980466643173,67.6549461806796,67.6549461806796,,,,,,,51.8701872582268,51.8701872582268,53.5969447730685,99.1241666666666,,,,,,,,,27.852820785078,29.4010724609407,,,,
1990,,123.833846654907,131.819561148354,,87.3785083562507,0.787674999999732,,,10.86625,,,,,,,11.0498079254707,11.0249365534933,25.9202294826659,2907.362,2907.362,8.63202175965558,15.8025685020941,1058.884,1058.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2968058241143,10.2968058241143,103.764973891457,103.764973891457,3.71631701871534,3.71631701871534,79.7695671065546,79.7695671065546,79.7629201965383,79.7629201965383,125.482954117716,125.482954117716,82.9336619749797,84.8923336517184,84.8923336517184,3.88064043554604,3.88064043554604,76.2527148054856,76.2527148054856,76.2463609420737,76.2463609420737,69.2861353028151,69.2861353028151,,,,,62.5420911042591,62.5420911042591,53.9397725507388,53.9397725507388,58.345072713116,107.0,,,,,,,,,4.78003286154241,30.8064533862195,,,,
1991,,119.336110385917,127.590773671927,2.7083928439514,89.7450616237229,0.809008333333319,,,10.1604333333333,,,,,,,9.57123018269197,9.63409639589292,28.4011143103338,3132.988,3132.988,7.6731017833951,17.0151156676505,1099.507,1099.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44778035368726,3.44778035368726,107.342562275295,107.342562275295,1.40667625613808,1.40667625613808,80.8916666666667,80.8916666666667,80.8849262561453,80.8849262561453,131.389050912424,131.389050912424,82.9764186317807,85.1987665638803,85.1987665638803,3.49358297337558,3.49358297337558,78.9166666666667,78.9166666666667,78.9100908257645,78.9100908257645,69.5525372885593,69.5525372885593,,,,,63.4186039779947,63.4186039779947,55.183581735238,55.183581735238,61.825,110.745833333333,,,,,,,,,-6.90073989680065,28.6805801666074,,,,
1992,,123.691404525341,133.773013790773,-4.4962454033585,85.709903415725,0.772633333333033,,,9.83023333333334,,,,,,,7.88128502573043,7.87784552676009,30.6394870796147,3365.086,3365.086,3.76381922099908,17.6555338616248,1144.131,1144.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53118488678985,4.53118488678985,112.206452234206,112.206452234206,-1.55557844854229,-1.55557844854229,79.6333333333333,79.6333333333333,79.6266977751854,79.6266977751854,125.33955503708,125.33955503708,82.6764436296975,84.2486873906159,84.2486873906159,-1.55227032734953,-1.55227032734953,77.6916666666666,77.6916666666666,77.6851929005916,77.6851929005916,67.4027164402966,67.4027164402966,,,,,62.9121340736806,62.9121340736806,55.6202655182137,55.6202655182137,62.6416666666667,112.075833333333,,,,,,,,,-0.0232290841183062,28.6739179305149,,,,
1993,,116.493316588959,125.941538380793,10.4900987964173,94.7009569623484,0.85368333333372,,,8.42418333333333,,,,,,,6.96779302319465,6.98292971994418,32.7743831226908,3588.556,3588.556,4.98743917608949,18.5360928741872,1221.682,1221.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.52415882634349,-3.52415882634349,108.252118644068,108.252118644068,-4.91837588949351,-4.91837588949351,75.7166666666667,75.7166666666667,75.7103574702108,75.7103574702108,118.523456378635,118.523456378635,81.5432047329389,80.2733561130094,80.2733561130094,-5.21291429797274,-5.21291429797274,73.6416666666667,73.6416666666667,73.635530372469,73.635530372469,60.6616115323723,60.6616115323723,103.665475560762,103.665475560762,,,60.7685409506534,60.7685409506534,53.629141818519,53.629141818519,56.2166666666667,88.6,,,,,,,,,14.992685380649,32.9729082321424,,,,
1994,,115.164170278216,123.096292811729,-1.243630542225,93.5232269377852,0.843066666666497,,6.525,8.17583333333333,5.24,,,,,,4.74064883795636,4.7560004317162,34.328101535344,3672.401,3672.401,7.52933876327743,19.9317381001605,1273.837,1273.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07070707070706,7.07070707070706,115.906308851224,115.906308851224,4.65551397754786,4.65551397754786,79.2416666666667,79.2416666666667,79.235063744688,79.235063744688,123.573035580368,123.573035580368,83.6846929422548,86.1155096258021,86.1155096258021,5.04696163856512,5.04696163856512,77.3583333333333,77.3583333333333,77.3518873427214,77.3518873427214,63.1197400216649,63.1197400216649,104.122935369561,104.122935369561,,,66.0885877524664,66.0885877524664,56.6402662248402,56.6402662248402,57.0416666666667,92.8591666666667,,,,,,,,,13.6119572109868,37.4611663919196,,,,
1995,,118.773958054619,127.236059612282,-9.26522853073105,84.8580862326852,0.76495461333343,,6.82,8.72916666666666,5.62,,,,,,3.13176647384127,3.12853894722367,35.4031775103341,3877.11,3877.11,2.93905842095098,20.5175435272352,1349.298,1349.298,,,240.558333333333,240.558333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,78.125,,,,,,,,,,,,,,,,,,79.4666666666667,,,,,,79.925,,,,,,79.625,,,,,,85.5166666666667,2.81292523914942,2.81292523914942,119.166666666667,119.166666666667,3.59659270165106,3.59659270165106,82.0916666666666,82.0916666666666,82.084826264478,82.084826264478,124.67294392134,124.67294392134,85.376218648446,88.8824068672389,88.8824068672389,3.63029193148768,3.63029193148768,80.1666666666667,80.1666666666667,80.1599866677777,80.1599866677777,67.3777185234564,67.3777185234564,110.476543825112,110.476543825112,67.7513967385898,67.7513967385898,72.4378731560145,72.4378731560145,61.425780258893,61.425780258893,60.0666666666666,93.265,,,82.671388115673,82.671388115673,67.2385592815516,67.2385592815516,67.2385592815516,67.2385592815516,-2.1905447671492,36.6405627718084,,,75.8338293759189,75.8103371954262
1996,,117.046210327261,125.251784405357,2.98519486454534,87.3912654650548,0.787789999166762,,5.08833333333333,7.2325,4.04,,,,60.8223357028023,62.1306174760166,5.39095908706725,5.39715849146972,37.311748325438,4037.575,4037.575,6.54014878782526,21.8594214015231,1458.86,1458.86,-4.39948730384178,-4.39948730384178,229.975,229.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28995433789954,1.28995433789954,73.9416666666666,,,,,,,,,,0.0533333333333417,0.0533333333333417,78.1666666666667,,,,,,,,,,,,,,,,0.880872483221491,0.880872483221491,80.1666666666667,,,,-1.99145031800648,-1.99145031800648,78.3333333333333,,,,0.879120879120852,0.879120879120852,80.325,,,,0.877022022997434,0.877022022997434,86.2666666666666,-4.72727272727275,-4.72727272727275,113.533333333333,113.533333333333,-0.294386356715063,-0.294386356715063,81.85,81.85,81.8431797350221,81.8431797350221,122.698108490959,122.698108490959,84.7512707274394,87.2739394949579,87.2739394949579,-0.4885654885655,-0.4885654885655,79.775,79.775,79.7683526372802,79.7683526372802,68.2526456128656,68.2526456128656,106.486477715026,106.486477715026,68.5724592068674,68.5724592068674,69.3145154411615,69.3145154411615,62.0623168418868,62.0623168418868,63.7583333333333,99.49,0.0987898246480637,0.0987898246480637,82.7530590350266,82.7530590350266,68.167918219165,68.167918219165,68.167918219165,68.167918219165,16.1724463709913,42.5662381361085,1.48090929441542,1.48090929441542,76.9936906995742,76.9330195250809
1997,,106.368406136895,113.095731831572,12.0070580484597,97.8843854387274,0.882380401666675,,4.38083333333333,5.95833333333333,3.98,2.56267409470751,2.56267409470751,,62.381013943654,63.6502101213444,4.10148164772818,4.09907875700198,38.8420828354523,4222.019,4222.019,8.66595978695789,23.7537500698408,1566.011,1566.011,4.39540529767729,4.39540529767729,240.083333333333,240.083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879071340020295,0.879071340020295,74.5916666666667,,,,,,,,,,0.426439232409391,0.426439232409391,78.5,,,,,,,,,,,,,,,,0.665280665280647,0.665280665280647,80.7,,,,-1.41730598888318e-14,-1.41730598888318e-14,78.3333333333333,,,,0.695092851955617,0.695092851955617,80.8833333333334,,,,0.251159196290583,0.251159196290583,86.4833333333333,-2.08455666470934,-2.08455666470934,111.166666666667,111.166666666667,4.43901445734068,4.43901445734068,85.4833333333334,85.4833333333334,85.476210315807,85.476210315807,124.897925172902,124.897925172902,87.0427464377969,92.7743978664888,92.7743978664888,4.74250496187192,4.74250496187192,83.5583333333333,83.5583333333333,83.5513707191067,83.5513707191067,71.6106991084076,71.6106991084076,107.062538214996,107.062538214996,70.5775430886267,70.5775430886267,73.695224851481,73.695224851481,65.8966919727774,65.8966919727774,68.4083333333333,103.5475,1.1023932889218,1.1023932889218,83.6653232042063,83.6653232042063,69.6541460463043,69.6541460463043,69.6541460463043,69.6541460463043,36.7954412935753,58.2286733003637,0.414758334807554,0.414758334807554,77.3192300318165,77.2521056357803
1998,,109.501200334422,116.832247708578,1.33075800770956,99.1869897362506,0.894122749520314,,3.955,4.70333333333333,3.09,2.25420966865836,2.25420966865836,,63.787212791379,64.9280493912792,5.17098825550072,5.17118088834439,40.8506023770654,4422.982,4422.982,9.42400482634726,25.9923046228611,1726.398,1726.398,9.72578965636933,9.72578965636933,263.433333333333,263.433333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0670316165791309,-0.0670316165791309,74.5416666666667,,,,,,,,,,-0.520169851380056,-0.520169851380056,78.0916666666667,,,,,,,,,,,,,,,,0.485336637752996,0.485336637752996,81.0916666666666,,,,-0.393617021276581,-0.393617021276581,78.025,,,,0.432722027611766,0.432722027611766,81.2333333333333,,,,0.346887646945462,0.346887646945462,86.7833333333333,-0.517241379310318,-0.517241379310318,110.591666666667,110.591666666667,3.88964710469878,3.88964710469878,88.8083333333334,88.8083333333334,88.8009332555621,88.8009332555621,130.455795350387,130.455795350387,88.5759520039996,96.1413451120927,96.1413451120927,4.12885209933181,4.12885209933181,87.0083333333333,87.0083333333333,87.0010832430631,87.0010832430631,76.043663028081,76.043663028081,109.87506889132,109.87506889132,72.2231918984362,72.2231918984362,75.0646970803012,75.0646970803012,68.2609707096112,68.2609707096112,74.7833333333333,111.670833333333,3.43804299017981,3.43804299017981,86.5417729838398,86.5417729838398,72.2167880003822,72.2167880003822,72.2167880003822,72.2167880003822,35.0749073029257,78.6523264841897,0.373435576257259,0.373435576257259,77.5384327779016,77.5405924816322
1999,102.73,107.433227092533,116.604516094732,4.9702514128945,104.116832495024,0.938562898111359,1.0046,2.9635,4.65515,3.0418,2.92164674634792,2.92164674634792,,65.6508498184844,66.7757359032118,4.68193887274917,4.67967950477171,42.7632026095095,4667.221,4667.221,12.7962577841167,29.3183469264352,1925.201,1925.201,1.66076173604959,1.66076173604959,267.808333333333,267.808333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.704304080491921,-0.704304080491921,74.0166666666667,,,,,,,,,,-0.0106712197204271,-0.0106712197204271,78.0833333333333,,,,,,,,,,,,,,,,-0.0513821806597142,-0.0513821806597142,81.05,,,,-1.52728826230911,-1.52728826230911,76.8333333333333,,,,-0.143619203939281,-0.143619203939281,81.1166666666666,,,,0.134434415210266,0.134434415210266,86.9,3.47373973325295,3.47373973325295,114.433333333333,114.433333333333,1.75471521065965,1.75471521065965,90.3666666666667,90.3666666666667,90.3591367386051,90.3591367386051,132.188984251312,132.188984251312,89.6925256228648,97.3414451204267,97.3414451204267,1.71439517287616,1.71439517287616,88.5,88.5,88.4926256145321,88.4926256145321,77.8601783184734,77.8601783184734,109.502323861927,109.502323861927,74.6988724312784,74.6988724312784,75.3289811946349,75.3289811946349,69.7462227365966,69.7462227365966,78.3166666666666,118.789166666667,2.33286776641123,2.33286776641123,88.5606781102606,88.5606781102606,74.5405585809369,74.5405585809369,74.5405585809369,74.5405585809369,16.1126204951494,91.3252773611931,1.29549588590395,1.29549588590395,78.4656737543537,78.5451276671373
2000,106.92,96.8275183673991,103.670679159903,15.6125042140174,120.372077355811,1.0850960701302,0.9305,4.39176666666667,5.438875,4.8268,1.3125079574227,1.3125079574227,66.5125224464676,66.5125224464676,69.0551248712036,5.72140313382587,5.73062080172644,45.2098578237342,4859.203,4859.203,8.35823067263212,31.7688419919492,2025.182,2025.182,0.444969972306061,0.444969972306061,269.0,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8833333333334,,,64.8083333333333,,,75.6333333333334,1.9365007881108,1.9365007881108,75.45,,,59.5833333333333,,,62.8,,,84.2666666666667,4.162219850587,4.162219850587,81.3333333333334,,,79.0416666666667,,,77.3333333333334,,,87.5666666666666,,,81.65,,,82.7916666666666,1.25436973061894,1.25436973061894,82.0666666666667,,,82.475,4.51193058568331,4.51193058568331,80.3,,,82.2166666666666,1.20197246763922,1.20197246763922,82.0916666666666,,,93.6,0.469888761028027,0.469888761028027,87.3083333333334,2.33760559277602,2.33760559277602,117.108333333333,117.108333333333,5.40390999631133,5.40390999631133,95.25,95.25,95.2420631614032,95.2420631614032,139.413382218148,139.413382218148,90.7091075743688,103.558629885824,103.558629885824,5.77212806026365,5.77212806026365,93.6083333333333,93.6083333333333,93.6005332888926,93.6005332888926,84.4679610032497,84.4679610032497,109.265122479587,109.265122479587,76.4666666666667,76.4666666666667,84.0263311390718,84.0263311390718,76.4147012251021,76.4147012251021,85.775,115.8,3.64833312633786,3.64833312633786,91.7916666666666,91.7916666666666,78.1333333333333,78.1333333333333,78.1333333333333,78.1333333333333,30.2413794799317,118.943301049092,1.08939139736363,1.08939139736363,79.4446075671884,79.4007915309914
2001,115.33,98.199600240326,102.694709624925,2.90619596496869,123.870325810875,1.11663108833636,0.8813,4.26178333333333,5.0273,3.3389,5.55699965240217,5.55699965240217,70.2086230876217,70.2086230876217,71.4044943820225,8.10661448361486,8.09596542408532,48.8748467060948,5402.883,5402.883,7.13970053779034,34.0370421744982,2221.922,2221.922,-9.70260223048327,-9.70260223048327,242.9,242.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32194103835113,2.32194103835113,65.3666666666666,2.75170374180274,2.75170374180274,66.5916666666666,4.08770383428825,4.08770383428825,78.725,4.35166777115085,4.35166777115085,78.7333333333333,10.979020979021,10.979020979021,66.125,10.098195329087,10.098195329087,69.1416666666667,1.25593354430379,1.25593354430379,85.325,1.35245901639342,1.35245901639342,82.4333333333333,3.64786505007908,3.64786505007908,81.925,2.55387931034483,2.55387931034483,79.3083333333334,1.63684811572136,1.63684811572136,89.0,1.84731577873035,1.84731577873035,83.1583333333333,3.01962757926525,3.01962757926525,85.2916666666667,3.08692120227457,3.08692120227457,84.6,1.19228048903709,1.19228048903709,83.4583333333333,1.34910751349108,1.34910751349108,81.3833333333333,3.24346239610785,3.24346239610785,84.8833333333333,3.24840117754542,3.24840117754542,84.7583333333333,0.560897435897422,0.560897435897422,94.125,0.964016416913247,0.964016416913247,88.15,0.398491425318412,0.398491425318412,117.575,117.575,0.524934383202107,0.524934383202107,95.75,95.75,95.7420214982085,95.7420214982085,136.530289142571,136.530289142571,91.8756770269144,102.750229185765,102.750229185765,0.400605359209466,0.400605359209466,93.9833333333333,93.9833333333333,93.9755020414965,93.9755020414965,85.3928839263395,85.3928839263395,111.064822529578,111.064822529578,79.8333333333334,79.8333333333334,83.8513457211899,83.8513457211899,78.1481790149179,78.1481790149179,89.8583333333333,114.880833333333,2.46028143440765,2.46028143440765,94.05,94.05,81.5333333333333,81.5333333333333,81.5333333333333,81.5333333333333,-20.6842494360954,94.3407719725716,1.74713392107869,1.74713392107869,80.8436628282002,80.7880296934343
2002,124.39,101.840728678577,107.013169715193,-4.97621426592172,117.70627298663,1.06106513282085,1.0487,3.31859166666667,4.92290833333333,3.0945,2.93185419968304,2.93185419968304,72.2670375521558,72.2670375521558,73.7640449438202,7.26096947652272,7.27445023542431,52.4236344071216,5767.431,5767.431,7.719231361658,36.6644402086128,2442.884,2442.884,0.415122821462893,0.415122821462893,243.908333333333,243.908333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.79194288628251,-2.79194288628251,63.5416666666667,-2.39018896258289,-2.39018896258289,65.0,0.836244310363042,0.836244310363042,79.3833333333333,1.00550381033023,1.00550381033023,79.525,-4.37303087586642,-4.37303087586642,63.2333333333333,-1.73556707243582,-1.73556707243582,67.9416666666667,-0.0390663150698267,-0.0390663150698267,85.2916666666666,0.262838657501036,0.262838657501036,82.65,-1.12908147696063,-1.12908147696063,81.0,-0.33624041189451,-0.33624041189451,79.0416666666667,0.88014981273406,0.88014981273406,89.7833333333333,1.33279887764306,1.33279887764306,84.2666666666667,0.889106008793336,0.889106008793336,86.05,1.00472813238769,1.00472813238769,85.45,-0.848726909635533,-0.848726909635533,82.75,-0.419823878763037,-0.419823878763037,81.0416666666667,0.903200471235047,0.903200471235047,85.65,0.934028119162352,0.934028119162352,85.55,0.150509074811882,0.150509074811882,94.2666666666667,0.964265456608049,0.964265456608049,89.0,-0.290594655893398,-0.290594655893398,117.233333333333,117.233333333333,-0.356832027850313,-0.356832027850313,95.4083333333333,95.4083333333333,95.4003833013916,95.4003833013916,129.239230064161,129.239230064161,92.8672610615782,102.291857654805,102.291857654805,-0.59407696400069,-0.59407696400069,93.425,93.425,93.417215232064,93.417215232064,83.7180234980418,83.7180234980418,107.457090484919,107.457090484919,81.2833333333334,81.2833333333334,82.9014248812599,82.9014248812599,77.7981498458205,77.7981498458205,89.0083333333333,109.768333333333,0.948077263866728,0.948077263866728,94.9416666666666,94.9416666666666,83.0333333333333,83.0333333333333,83.0333333333333,83.0333333333333,-22.5892517527011,73.0298974862457,2.48335711300302,2.48335711300302,82.8624005157893,82.7942849752812
