,id,name
0,CXMLSA,"US Dollars, monthly level, s.a."
1,GPSA,"Growth rate previous period, s.a."
2,STSA,"Level, rate or national currency, s.a."
3,GYSA,"Growth rate same period previous year, s.a."
4,ST,"Level, rate or national currency"
5,IXOBSA,"Index 2015=100, s.a."
6,IXOB,Index 2015=100
7,GP,Growth rate previous period
8,GY,Growth rate same period previous year
9,CXCU,"US Dollars, sum over component sub-periods"
10,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
11,CXML,"US Dollars, monthly level"
12,IXNB,Index source base
