,id,name
0,GYSA,"Growth rate same period previous year, s.a."
1,IXOBSA,"Index 2015=100, s.a."
2,NCMLSA,"National currency, monthly level, s.a."
3,ST,"Level, rate or national currency"
4,GP,Growth rate previous period
5,STSA,"Level, rate or national currency, s.a."
6,IXOB,Index 2015=100
7,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
8,GPSA,"Growth rate previous period, s.a."
9,GY,Growth rate same period previous year
10,NCML,"National currency, monthly level"
11,CXMLSA,"US Dollars, monthly level, s.a."
12,CXML,"US Dollars, monthly level"
13,IXNB,Index source base
14,IXNBSA,"Index source base, s.a."
15,IXEB,Index Eurostat base
