country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53289659875105,2.53289659875105,51.284092695476,51.284092695476,2.03360384009687,2.03360384009687,51.855923764955,51.855923764955,-10.9078505684212,-10.9078505684212,45.23714999859,3.66174224686493,3.66174224686493,52.6326848778445,2.97837636353034,2.97837636353034,46.839151140199,,,,,,,,,,,,,,,,,,,,,,,,,2.09180075797345,2.09180075797345,123383.888873333,123383.888873333,0.868658285813179,0.868658285813179,170609.408333333,170609.408333333,1.37718512760714,1.37718512760714,293991.472206667,293991.472206667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2276857964711,2.2276857964711,116278.049890785,116278.049890785,0.882036285091326,0.882036285091326,162802.889647082,162802.889647082,1.43874555158778,1.43874555158778,279080.281204534,279080.281204534,231219.541666667,231219.541666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9686.775,9686.775,11386.1083333333,11386.1083333333,21188.8766905466,21188.8766905466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00775678795397,3.00775678795397,54.0877438131989,4.18252002131269,4.18252002131269,51.5468356432843,3.56271961578637,3.56271961578637,65.2731425352659,3.22365057804018,3.22365057804018,53.405987718969,1.53640804857206,1.53640804857206,24.6948994592439,6.03940667360515,6.03940667360515,24.7972279720151,52.4080575508393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.89995759700343,-1.89995759700343,63.4557605624301,,,,1.13579215472818,1.13579215472818,66.4143035741914,,,,78.8353451921868,78.0488567270159,3.16562340936964,3.16562340936964,65.9864149151967,1097.31823900298,1098.16967356516,16.3483133114425,16.3483133114425,,1131.86367963475,1132.91451555354,9.57563045965744,9.57563045965744,,-34.5454406317718,-34.7448419883827
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76329187875413,2.76329187875413,52.7012218640228,52.7012218640228,2.91375279580704,2.91375279580704,53.366877193448,53.3668771934479,-1.89537819984955,-1.89537819984955,44.3797349192835,3.54590723907155,3.54590723907155,54.4989910610457,3.05173557983822,3.05173557983822,48.2685581808386,,,,,,,,,,,,,,,,,,,,,,,,,2.08962516922572,2.08962516922572,125962.14967,125962.14967,0.784540555574089,0.784540555574089,171947.908333333,171947.908333333,1.33373283491374,1.33373283491374,297912.533003333,297912.533003333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35245935351677,2.35245935351677,119013.443751527,119013.443751527,1.03368206059601,1.03368206059601,164485.753911496,164485.753911496,1.58341527131564,1.58341527131564,283499.280996357,283499.280996357,235279.433333333,235279.433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9517.31666666666,9517.31666666666,11052.425,11052.425,20683.3363277993,20683.3363277993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42608991629412,3.42608991629412,55.9408385499339,3.82419946522379,3.82419946522379,53.5180894562945,2.10517707468213,2.10517707468213,66.6472577678429,4.43049009929033,4.43049009929033,55.7721347172862,4.54686984639464,4.54686984639464,25.8177443963537,6.95759217120509,6.95759217120509,26.5225179640719,53.7103733207942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12509519012603,1.12509519012603,64.1696982723759,,,,3.65481499609689,3.65481499609689,68.8416235007743,,,,78.9981065575521,77.9057748883685,3.33354295231997,3.33354295231997,68.1861003990909,1270.02760948294,1268.45142168444,15.5059598000436,15.5059598000436,,1324.71009016261,1324.36272360735,16.8987337901898,16.8987337901898,,-54.6824806796765,-55.9113019229107
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93714164118633,2.93714164118633,54.249131396805,54.249131396805,3.27571114316411,3.27571114316411,55.1150219364324,55.1150219364324,-0.0993186470194309,-0.0993186470194309,44.3356575670109,3.73549028072197,3.73549028072197,56.5347955752226,4.07579766581601,4.07579766581601,50.2358869484963,,,,,,,,,,,,,,,,,,,,,,,,,1.86695213297086,1.86695213297086,128313.80271,128313.80271,0.895644315533752,0.895644315533752,173487.95,173487.95,1.30565270308937,1.30565270308937,301802.236043333,301802.236043333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87152644485108,2.87152644485108,122430.94626178,122430.94626178,2.15952293224129,2.15952293224129,168037.861487485,168037.861487485,2.45809915111026,2.45809915111026,290467.974415932,290467.974415932,240259.675,240259.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8992.53333333333,8992.53333333333,9998.81666666666,9998.81666666666,19079.7947577894,19079.7947577894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80443882253527,4.80443882253527,58.6284819148787,4.44699747196638,4.44699747196638,55.8980375414607,2.29564892718827,2.29564892718827,68.1772448257908,7.11126414280589,7.11126414280589,59.7382385351139,8.36915824410678,8.36915824410678,27.9784722799436,8.01889079863471,8.01889079863471,28.6493297166591,55.575063992818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75078754056848,2.75078754056848,65.9348703372728,,,,5.87354308555431,5.87354308555431,72.8850659178874,,,,79.1415202640224,78.0353742284396,3.5248751481834,3.5248751481834,70.5895753065738,1462.92668602272,1459.9966231793,15.1007124293729,15.1007124293729,,1506.33557293941,1503.39176720292,13.5181276552333,13.5181276552333,,-43.4088869166921,-43.3951440236169
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07879960589018,5.07879960589018,57.0043360683848,57.0043360683848,4.33893597576015,4.33893597576015,57.5064274512804,57.5064274512804,4.65097163138027,4.65097163138027,46.3976964230385,4.38838298230248,4.38838298230248,59.0157589233251,4.43057432181541,4.43057432181541,52.4616252559726,,,,,,,,,,,,,,,,,,,,,,,,,2.13018571055643,2.13018571055643,131047.125,131047.125,1.03895304159931,1.03895304159931,175290.408333333,175290.408333333,1.50174962786422,1.50174962786422,306334.55,306334.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41844197120711,2.41844197120711,125391.867651921,125391.867651921,1.44254151628164,1.44254151628164,170461.877402514,170461.877402514,1.85508252651192,1.85508252651192,295856.395054435,295856.395054435,245645.725,245645.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8636.04166666666,8636.04166666666,9287.59166666666,9287.59166666666,18021.4879861269,18021.4879861269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86941890149163,3.86941890149163,60.8970634757506,3.41714181740937,3.41714181740937,57.8081527574011,1.44706356418757,1.44706356418757,69.1638128947317,5.60392326347701,5.60392326347701,63.0859235815745,8.82795181361456,8.82795181361456,30.4483983310025,7.643383685443,7.643383685443,30.839107910211,57.767796379713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26032281565059,4.26032281565059,68.7439086617212,,,,2.86479315468962,2.86479315468962,74.973072297094,,,,78.9585206295046,78.0551970796134,2.3903862209666,2.3903862209666,72.276938788141,1566.20031782425,1566.87498476874,7.32045265671234,7.32045265671234,,1606.21703340015,1607.05926893116,6.8955746592329,6.8955746592329,,-40.0167155759043,-40.1842841624155
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61801423260762,5.61801423260762,60.2068477819102,60.2068477819102,4.86569519448826,4.86569519448826,60.3045149282992,60.3045149282992,7.34861397975986,7.34861397975986,49.8072840286684,4.67069083020114,4.67069083020114,61.7722025637305,5.07747497331844,5.07747497331844,55.1253511489407,,,,,,,,,,,,,,,,,,,,,,,,,2.26483979713404,2.26483979713404,134015.13244,134015.13244,1.76687710760367,1.76687710760367,178387.57443,178387.57443,1.98091113566306,1.98091113566306,312402.765213333,312402.765213333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94185386229634,2.94185386229634,129080.713153445,129080.713153445,1.84698363030697,1.84698363030697,173610.280374052,173610.280374052,2.30977154140538,2.30977154140538,302690.00187083,302690.00187083,251648.389213333,251648.389213333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8567.25,8567.25,9475.66666666666,9475.66666666666,18092.7817602911,18092.7817602911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83450117528988,2.83450117528988,62.6231914556878,2.80104241468761,2.80104241468761,59.4273836352833,2.64236042788878,2.64236042788878,70.9913701170811,2.90461888534352,2.90461888534352,64.9183292319184,7.55763952630226,7.55763952630226,32.7495785183923,5.51640044745462,5.51640044745462,32.5403165969609,59.8863871152394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11851842441843,3.11851842441843,70.8877001190024,,,55.4779069817984,1.95578574319391,1.95578574319391,76.439384956315,,,77.8385265504514,78.616334085601,77.8064658516846,2.1750567485314,2.1750567485314,73.8490032228844,1787.66147528194,1791.55176144286,14.3391641871974,14.3391641871974,,1827.31441829433,1829.73729986542,13.8562425941119,13.8562425941119,,-39.6529430123888,-38.1855384225641
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55811723917637,3.55811723917637,62.349078012003,62.349078012003,4.44926911314761,4.44926911314761,62.9876250848375,62.9876250848375,3.45334260029781,3.45334260029781,51.5273001860817,4.56027454019402,4.56027454019402,64.5891845901614,4.71126596895256,4.71126596895256,57.7224530578864,,,,,,,,,,,,,,,,,,,,,,,,,4.07694611087756,4.07694611087756,139478.85717,139478.85717,2.78974607540254,2.78974607540254,183364.134786667,183364.134786667,3.34265662988045,3.34265662988045,322845.316956667,322845.316956667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658898345417976,0.658898345417976,129931.223836667,129931.223836667,-1.06477215331721,-1.06477215331721,171761.726453333,171761.726453333,-0.329944797644785,-0.329944797644785,301691.291956667,301691.291956667,259013.498623333,259013.498623333,,,,,6496.45833333333,6496.45833333333,,,,,14015.0916666667,14015.0916666667,9396.40833333333,9396.40833333333,11114.2416666667,11114.2416666667,20513.3833333333,20513.3833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9545.325,9545.325,11102.6583333333,11102.6583333333,20784.2342070351,20784.2342070351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5433657002342,12.5433657002342,,,,,5.18294601912003,5.18294601912003,6.76912204357831,6.76912204357831,6.06157271959601,6.06157271959601,6.36681070376927,6.36681070376927,1.15747071149426,1.15747071149426,63.3480365553904,0.924294855715198,0.924294855715198,59.9766678851104,2.40092125927241,2.40092125927241,72.6958170144709,-1.33707253001893,-1.33707253001893,64.0503240848111,5.17267692228141,5.17267692228141,34.4436084085576,1.90718830579196,1.90718830579196,33.1609217097658,61.8909798134316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53077874162812,1.53077874162812,71.9728339628532,-7.8909589669118,-7.8909589669118,51.1001681061632,-0.194873690669048,-0.194873690669048,76.290424705726,-0.565244632622027,-0.565244632622027,77.3985484570129,78.2292661850854,77.5593249906475,-0.80627700904956,-0.80627700904956,73.253575688486,1834.37059657951,1839.53054924335,2.67805758298894,2.67805758298894,,1850.0682277444,1853.50701090799,1.29907779899961,1.29907779899961,,-15.6976311648864,-13.9764616646381
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08259715418652,1.08259715418652,63.0240673562224,63.0240673562224,3.24366534313188,3.24366534313188,65.0307328501762,65.0307328501762,0.929489234910652,0.929489234910652,52.0062408943515,3.79382530272863,3.79382530272863,67.039585417969,3.20847705952222,3.20847705952222,59.5744647224422,,,,,,,,,,,,,,,,,,,,,,,,,0.956591857053868,0.956591857053868,140813.10056,140813.10056,0.356172951029831,0.356172951029831,184017.228236667,184017.228236667,0.614960189619176,0.614960189619176,324830.68713,324830.68713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502600558498219,0.502600558498219,130584.258893333,130584.258893333,-0.398157123895578,-0.398157123895578,171077.844903333,171077.844903333,-0.00916935978516729,-0.00916935978516729,301663.628796667,301663.628796667,260017.720296667,260017.720296667,,,,,6824.46666666667,6824.46666666667,,,,,15904.425,15904.425,10267.2833333333,10267.2833333333,12468.7166666667,12468.7166666667,22734.225,22734.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10229.2833333333,10229.2833333333,12451.6333333333,12451.6333333333,22786.8524353726,22786.8524353726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4430890182065,13.4430890182065,,,,,5.81801293444656,5.81801293444656,7.32556711871923,7.32556711871923,6.7825967439608,6.7825967439608,7.01407697176411,7.01407697176411,2.13145698628351,2.13145698628351,64.6982727062237,2.74802057421642,2.74802057421642,61.6248390583227,1.80493879531135,1.80493879531135,74.0079320183336,1.26803671489291,1.26803671489291,64.8625057102144,4.80500225989864,4.80500225989864,36.0986245709794,4.55544050382455,4.55544050382455,34.6715477687741,63.29080664034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878293264836981,0.878293264836981,72.6049665160612,12.7155593771578,12.7155593771578,57.5978403235298,-0.658323013768623,-0.658323013768623,75.7881872825864,-0.683468419510123,-0.683468419510123,76.86955382115,78.2263627468134,77.4622834812828,0.222719216962677,0.222719216962677,73.4167254786566,1952.8046471515,1952.05979739986,6.11728074876454,6.11728074876454,,1938.36978713552,1934.45668294362,4.36737878838524,4.36737878838524,,14.43486001598,17.6031144562393
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66765434723221,1.66765434723221,64.0750909552911,64.0750909552911,2.88345150259555,2.88345150259555,66.9058624936936,66.9058624936935,1.41175025744928,1.41175025744928,52.7404391340672,3.20283785795124,3.20283785795124,69.1867546395493,2.71958848402184,2.71958848402184,61.1946450044513,,,,,,,,,,,,,,,,,,,,,,,,,0.123339089882948,0.123339089882948,140986.778156667,140986.778156667,0.0139159651401643,0.0139159651401643,184042.83601,184042.83601,0.0617760917560935,0.0617760917560935,325031.354833333,325031.354833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803332634083926,0.0803332634083926,130689.16149,130689.16149,-0.0891671430353146,-0.0891671430353146,170925.299676667,170925.299676667,-0.0165971715581738,-0.0165971715581738,301613.561166667,301613.561166667,260897.750166667,260897.750166667,,,,,6853.925,6853.925,,,,,16655.5916666667,16655.5916666667,10684.8,10684.8,12837.625,12837.625,23522.1,23522.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10298.4416666667,10298.4416666667,12663.8613333333,12663.8613333333,23103.3224154348,23103.3224154348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.739305507332,13.739305507332,,,,,6.0280641290817,6.0280641290817,7.55119882757744,7.55119882757744,6.95403019119519,6.95403019119519,7.2110966399834,7.2110966399834,1.28506847376939,1.28506847376939,65.5296898118447,1.96915759970532,1.96915759970532,62.8383292599458,0.601071167270804,0.601071167270804,74.4527723591892,-0.283892495521016,-0.283892495521016,64.6783659240962,2.06037905443197,2.06037905443197,36.8423930705779,0.793111036383584,0.793111036383584,34.9465316406132,64.782258977611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886242274587111,0.886242274587111,73.2484224227764,7.44098220208964,7.44098220208964,61.8836853707917,-0.786991788776672,-0.786991788776672,75.1917404718097,-1.21875028721324,-1.21875028721324,75.9327059131752,78.5581756404756,77.2443710505354,1.30898138768679,1.30898138768679,74.3777367506213,1922.81900282546,1914.97845711789,-1.89960063371841,-1.89960063371841,,1868.30014466264,1862.24586423962,-3.7328733871735,-3.7328733871735,,54.5188581628213,52.7325928782706
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08507663989788,2.08507663989788,65.4111057087931,65.4111057087931,2.2664373813984,2.2664373813984,68.4222419715976,68.4222419715976,1.1316474231809,1.1316474231809,53.3372749545021,2.47392524799021,2.47392524799021,70.8983832308421,2.85922258499003,2.85922258499003,62.9443361152231,,,,,,,,,,,,,,,,,,,,,,,,,1.30235751938831,1.30235751938831,142822.930063333,142822.930063333,0.229617996818087,0.229617996818087,184465.431483333,184465.431483333,0.694353025671593,0.694353025671593,327288.21988,327288.21988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43320957298869,1.43320957298869,132562.211063333,132562.211063333,0.505570254940612,0.505570254940612,171789.44715,171789.44715,0.906929395377926,0.906929395377926,304348.983213333,304348.983213333,263740.331713333,263740.331713333,,,,,6598.24166666667,6598.24166666667,,,,,16424.0666666667,16424.0666666667,10640.325,10640.325,12405.3333333333,12405.3333333333,23045.225,23045.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10264.2273333333,10264.2273333333,12259.0176666667,12259.0176666667,22631.4632946706,22631.4632946706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4604823952935,13.4604823952935,,,,,5.87945051615408,5.87945051615408,7.42040292959374,7.42040292959374,6.70580560697387,6.70580560697387,7.01813827281552,7.01813827281552,3.0033542378173,3.0033542378173,67.4977785278373,2.96397031664987,2.96397031664987,64.7008386866893,1.00677915680259,1.00677915680259,75.2023473529632,3.36896657015629,3.36896657015629,66.8573584502024,8.45387355863972,8.45387355863972,39.9570023967416,9.18088896373054,9.18088896373054,38.1549339072129,65.935356652722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13826174747246,1.13826174747246,74.0821811958419,7.69892938669383,7.69892938669383,66.6480666093727,4.08615453077421,4.08615453077421,78.2641911818666,4.20226583436681,4.20226583436681,79.1236000708748,,74.1833822618182,2.98927005853599,2.98927005853599,76.6010881655243,2153.08732820131,2148.30358445274,12.1842168233068,12.1842168233068,,2116.64567568362,2112.64418283098,13.4460397200884,13.4460397200884,,36.4416525176879,35.6594016217654
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35668233869643,2.35668233869643,66.9526376845783,66.9526376845783,2.34418514542182,2.34418514542182,70.0261860040604,70.0261860040604,0.70129510996404,0.70129510996404,53.7113266555461,2.60024608549356,2.60024608549356,72.7419156654803,2.94426199990187,2.94426199990187,64.7975822845541,,,,,,,,,,,,,,,,,,,,,,,,,0.750165249743094,0.750165249743094,143894.338053333,143894.338053333,0.223853394470445,0.223853394470445,184878.363613333,184878.363613333,0.454048866738386,0.454048866738386,328774.268333333,328774.268333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02575335189883,1.02575335189883,133921.972386667,133921.972386667,0.630840532589355,0.630840532589355,172873.164613333,172873.164613333,0.803982354126954,0.803982354126954,306795.895333333,306795.895333333,266646.758666667,266646.758666667,,,,,6369.55,6369.55,,,,,15850.7916666667,15850.7916666667,10418.7833333333,10418.7833333333,11828.5666666667,11828.5666666667,22246.3416666667,22246.3416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10049.874,10049.874,11641.1906666667,11641.1906666667,21690.3063333333,21690.3063333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2533016415525,13.2533016415525,,,,,5.62167246429178,5.62167246429178,7.20497220628145,7.20497220628145,6.3792752565927,6.3792752565927,6.74106346470087,6.74106346470087,2.51000020507412,2.51000020507412,69.1919729073065,2.43535411318174,2.43535411318174,66.2765332229087,0.74185894653134,0.74185894653134,75.7602426948028,3.5637820477073,3.5637820477073,69.240008988222,9.08519115333022,9.08519115333022,43.5871724436263,7.83077919239547,7.83077919239547,41.1427625324912,66.8900513914601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96826871055552,2.96826871055552,76.2811394003751,1.90258921633106,1.90258921633106,67.9161055375758,3.62921154709337,3.62921154709337,81.1045642454781,3.81465047232923,3.81465047232923,82.1418888547023,75.2340171865136,74.0692082907111,1.58651184242379,1.58651184242379,77.8163735006958,2526.25488135266,2504.83071854541,16.595751953907,16.595751953907,12.21966941546,2474.92183584092,2456.02070331474,16.2534005145927,16.2534005145927,11.9649714220378,51.3330455117457,48.8100152306714
