country,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT
1948-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.487724229147723,,1.2038,1.18494748550561,,-7.43122009569377,,0.6191,0.554483703663345,,0.250669015277252,,2.9595,3.19144347350978,,-0.247831474597259,,0.7245,0.692191941146965,,-0.107747010020486,,0.867315914044886,,,,,,0.0,,0.88396170665406,,-0.640172929830387,,1.16024902005995,,0.0,,1.3884,1.39154372920824,,0.0,,1.7831,1.73843242746985,,0.0,,0.8024,0.839757303441341,,,,,,0.0,,2.1392,2.02315200121056,,0.0,,1.6891,1.71853565148383,,0.0,,1.2679,1.23970194614987,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,-0.282769314968544,,1.15770643796822,,-0.69233761182421,,1.29114692198773,,,,,,,,,,,,,,-0.0685166152791994,,0.56731197782874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182754610400394,,1.206,1.18711303166619,,5.34647068324987,,0.6522,0.584129012323104,,0.0,,2.9595,3.19144347350978,,-0.0690131124913825,,0.724,0.691714237943965,,-1.73659799374393,,0.852254123282161,,,,,,0.0,,0.88396170665406,,4.46824533511838,,1.21209179277454,,0.0,,1.3884,1.39154372920824,,0.0,,1.7831,1.73843242746985,,0.49850448654038,,0.8064,0.843943531275046,,,,,,0.0,,2.1392,2.02315200121056,,0.0,,1.6891,1.71853565148383,,0.0,,1.2679,1.23970194614987,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,2.28686425173804,,1.18418161263819,,0.665831113896287,,1.29974377992044,,,,,,,,,,,,,,-1.02845389098389,,0.561477435718742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06467661691543,,1.2309,1.21162307684736,,7.71235817233977,,0.7025,0.629179133942012,,-0.922453117080584,,2.9322,3.16200390370852,,-1.75414364640883,,0.7113,0.679580576587766,,-2.49176728869374,,0.831017933821672,,,,,,0.0,,0.88396170665406,,0.0,,1.21209179277454,,-0.10803802938634,,1.3869,1.39004033278515,,0.0,,1.7831,1.73843242746985,,0.0,,0.8064,0.843943531275046,,,,,,0.0,,2.1392,2.02315200121056,,0.0,,1.6891,1.71853565148383,,0.0,,1.2679,1.23970194614987,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,0.0,,1.18418161263819,,1.54851762508754,,1.31987054143348,,,,,,,,,,,,,,-1.45479736750954,,0.553309076764746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25851003330895,,1.2587,1.23898770560384,,7.14590747330962,,0.7527,0.67413969269488,,0.0,,2.9322,3.16200390370852,,0.815408407141839,,0.7171,0.685121933742566,,1.17077563886074,,0.84074728934542,,,,,,0.0,,0.88396170665406,,0.0,,1.21209179277454,,-0.894080323022574,,1.3745,1.37761225568764,,0.0,,1.7831,1.73843242746985,,0.0,,0.8064,0.843943531275046,,,,,,0.0,,2.1392,2.02315200121056,,-0.609792197027997,,1.6788,1.70805615517794,,0.0,,1.2679,1.23970194614987,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,0.0,,1.18418161263819,,1.68582375478928,,1.34212123255344,,,,,,,,,,,,,,0.615114235500884,,0.556712559662245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985143401922626,,1.2711,1.25119351123623,,0.0,,0.7527,0.67413969269488,,0.0,,2.9322,3.16200390370852,,0.87853855808118,,0.7234,0.691140994100365,,0.845665961945028,,0.84785720299739,,,,,,0.0,,0.88396170665406,,1.07328794553465,,1.2251010278752,,0.0,,1.3745,1.37761225568764,,0.0,,1.7831,1.73843242746985,,0.0,,0.8064,0.843943531275046,,,,,,0.0,,2.1392,2.02315200121056,,0.0,,1.6788,1.70805615517794,,0.0,,1.2679,1.23970194614987,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,0.491861920944355,,1.19000615106558,,0.670685757347404,,1.35112264850651,,,,,,,,,,,,,,0.524017467248917,,0.559629830717244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857524978365193,,1.282,1.26192280812277,,-2.2718214428059,,0.7356,0.658824442601772,,-1.36416342677853,,2.8922,3.11886900290082,,1.02294719380701,,0.7308,0.698211001504765,,1.25786163522012,,0.858522073475344,,,,,,0.0,,0.88396170665406,,0.523020841588082,,1.2315085615815,,0.0,,1.3745,1.37761225568764,,0.398182939823911,,1.7902,1.7453545688164,,0.0,,0.8064,0.843943531275046,,,,,,0.0,,2.1392,2.02315200121056,,-0.512270669525868,,1.6702,1.69930628447593,,34.971212240713,,1.7113,1.67324074489019,,0.0,,0.5635,0.541936786864645,,0.0,,0.6906,0.695133428509597,,,,,,,0.240277654178186,,1.19286546992994,,0.374279511939514,,1.35617962376104,,,,,,,,,,,,,,3.26672458731537,,0.577911395995235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156006240249495,,1.2818,1.26172594028999,,-2.2430668841762,,0.7191,0.644046569704913,,0.0,,2.8922,3.11886900290082,,0.574712643678154,,0.735,0.702223708409965,,0.817260542661005,,0.865538435631894,,,,,,0.0,,0.88396170665406,,0.0,,1.2315085615815,,0.0,,1.3745,1.37761225568764,,0.0,,1.7902,1.7453545688164,,0.0,,0.8064,0.843943531275046,,,,,,31.600598354525,,2.8152,2.66248013921465,,2.05364626990781,,1.7045,1.73420402460138,,0.0,,1.7113,1.67324074489019,,2.43123336291038,,0.5772,0.555112534832783,,0.0,,0.6906,0.695133428509597,,,,,,,0.0,,1.19286546992994,,-0.126780520545912,,1.3544602521745,,,,,,,,,,,,,,1.41342756183745,,0.586079754949231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0624122327976366,,1.281,1.26093846895886,,0.0,,0.7191,0.644046569704913,,0.0,,2.8922,3.11886900290082,,1.80952380952381,,0.7483,0.714930613609764,,2.5616083009079,,0.887710140046589,,,,,,0.0,,0.88396170665406,,0.0,,1.2315085615815,,-0.538377591851578,,1.3671,1.37019550000042,,0.0,,1.7902,1.7453545688164,,0.0,,0.8064,0.843943531275046,,,,,,0.0,,2.8152,2.66248013921465,,0.0,,1.7045,1.73420402460138,,0.0,,1.7113,1.67324074489019,,0.0,,0.5772,0.555112534832783,,0.0,,0.6906,0.695133428509597,,,,,,,0.0,,1.19286546992994,,-0.0821385902030978,,1.3533477176185,,,,,,,,,,,,,,1.42691222830594,,0.594442598640227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0936768149882893,4.69502735363763,1.2822,1.26211967595555,,0.0,2.36298932384341,0.7191,0.644046569704913,,-1.22052416845308,-2.37826755509994,2.8569,3.08080245293803,,2.05799812909262,12.1768507638073,0.7637,0.729643872262164,,2.89809252819055,15.3319158988897,0.913436801287269,,,,,,0.0,0.0,0.88396170665406,,0.0,5.46225473894246,1.2315085615815,,0.672957354985005,-2.16108623018412,1.3763,1.37941633139534,,-2.75946821584181,-2.37227300768325,1.7408,1.69719206423617,,0.0,0.49850448654038,0.8064,0.843943531275046,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,0.0,1.5308553728854,1.7045,1.73420402460138,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,0.0,2.74559883243639,1.19286546992994,,-0.179358792317463,2.54894433781191,1.35092036949633,,,,,,,,,,,,,,1.6522165876002,12.22683763771,0.604264077858723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335361098112616,4.85763518503324,1.2779,1.25788701755077,,0.0,7.52093301435407,0.7191,0.644046569704913,,0.0,-2.37826755509994,2.8569,3.08080245293803,,-0.419012701322519,8.17923186344239,0.7605,0.726586571762964,,-0.58377714051618,9.51037906137184,0.908104366048291,,,,,,0.0,0.0,0.88396170665406,,0.0,5.46225473894246,1.2315085615815,,0.0,-0.978487660982797,1.3763,1.37941633139534,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.0,0.49850448654038,0.8064,0.843943531275046,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,0.0,1.5308553728854,1.7045,1.73420402460138,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,0.0,2.74559883243639,1.19286546992994,,-0.202141199371124,2.99799103693401,1.34818960285888,,,,,,,,,,,,,,-0.337946572256199,8.99331221400914,0.602221988120224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258236168714297,6.02229246381634,1.2746,1.25463869830989,,0.0,7.52093301435407,0.7191,0.644046569704913,,0.0,-2.37826755509994,2.8569,3.08080245293803,,0.90729783037476,8.42045775642837,0.7674,0.733178875964363,,1.27742865973008,9.85584981562185,0.919704751480452,,,,,,0.0,0.0,0.88396170665406,,0.0,5.46225473894246,1.2315085615815,,0.0,-0.978487660982797,1.3763,1.37941633139534,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.0,0.49850448654038,0.8064,0.843943531275046,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,1.20856556174832,2.75792232547058,1.7251,1.75516301721317,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,0.0,2.74559883243639,1.19286546992994,,-0.150037509377338,3.67658513787194,1.34616681275706,,,,,,,,,,,,,,0.823510414984657,9.29459128303867,0.607181348913722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03561901773105,4.2737868893114,1.2614,1.24164542134638,,4.75594493116396,12.6345693779904,0.7533,0.674677069891129,,-0.427036298085339,-3.63808814064565,2.8447,3.06764630819168,,-1.17279124315873,4.41966129698472,0.7584,0.724580218310364,,-1.63767673685281,4.19135868979634,0.904642960717727,,,,,,0.0,0.0,0.88396170665406,,0.0,5.46225473894246,1.2315085615815,,-0.108987866017592,-0.979544799769524,1.3748,1.37791293497226,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.806051587301576,1.30857427716848,0.8129,0.850746151504818,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,0.892701872355214,3.04304067254751,1.7405,1.77083139033071,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,0.426136363636359,3.18343519109733,1.19794870346657,,-0.338091660405709,3.18942045896537,1.34161553502798,,,,,,,,,,,,,,-0.864830237027536,6.02946214457006,0.601930261014724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325035674647226,5.12543611895665,1.2655,1.24568121191838,,0.0,21.6766273623001,0.7533,0.674677069891129,,0.0,-3.87903362054401,2.8447,3.06764630819168,,0.0131856540084406,4.69289164941338,0.7585,0.724675758950964,,0.196483971044467,4.50868298996872,0.90642043913072,,,,,,0.0,0.0,0.88396170665406,,-0.449349625541977,5.66479792485983,1.22597478247151,,0.0,-0.979544799769524,1.3748,1.37791293497226,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.0,1.30857427716848,0.8129,0.850746151504818,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,-4.42976156276932,-1.52152033627376,1.6634,1.69238778206039,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,-0.21216407355021,3.25649469447496,1.19540708669825,,0.173388616660375,4.08898637004543,1.34394174364507,,,,,,,,,,,,,,-0.258481421647825,5.82790538224202,0.600374383118725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.869221651521144,4.02155887230515,1.2545,1.23485348111545,,4.65949820788531,20.8831646734131,0.7884,0.706113635871719,,0.0,-3.87903362054401,2.8447,3.06764630819168,,-1.06789716545815,3.646408839779,0.7504,0.716936967062364,,-1.67199917432138,4.57738748627882,0.891265096872574,,,,,,0.0,0.0,0.88396170665406,,0.451377890402279,1.60192230676813,1.2315085615815,,0.0,-0.979544799769524,1.3748,1.37791293497226,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.0,0.806051587301576,0.8129,0.850746151504818,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,0.0,-1.52152033627376,1.6634,1.69238778206039,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,0.0,0.6906,0.695133428509597,,,,,,,0.212615166548545,1.16258272223216,1.19794870346657,,-0.225767609873561,3.16706871060619,1.34090755849235,,,,,,,,,,,,,,-0.939423388402964,5.92310356771736,0.594734325745727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.183339976086094,1.73044114062881,1.2522,1.23258950103848,,0.0,12.2277580071174,0.7884,0.706113635871719,,0.0,-2.98410749607803,2.8447,3.06764630819168,,-0.759594882729196,4.69562772388584,0.7447,0.711491150548164,,-0.89220111262727,6.29291905887651,0.883313219761818,,,,,,0.0,0.0,0.88396170665406,,-0.449349625541977,1.14537444933921,1.22597478247151,,4.90980506255456,3.99452015285889,1.4423,1.44556577401112,,0.0,-2.37227300768325,1.7408,1.69719206423617,,2.38651740681512,3.21180555555556,0.8323,0.87104935649829,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,-1.02801490922206,-2.53389378959208,1.6463,1.67498978333896,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,3.06979438169708,3.06979438169708,0.7118,0.716472595443283,,,,,,,1.06082036775105,2.2357360042926,1.21065678730815,,0.0980540051289721,1.69348659003832,1.34222237205853,,,,,,,,,,,,,,0.817527795945057,8.36555360281196,0.599596444170725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183676728957039,-0.333677603877005,1.2545,1.23485348111545,,0.0,4.74292546831406,0.7884,0.706113635871719,,-1.32175624846204,-4.26642111724984,2.8071,3.02709950143244,,0.268564522626562,4.12773671733372,0.7467,0.713401963360164,,0.603685659817833,5.69711805941916,0.888645655000795,,,,,,0.0,0.0,0.88396170665406,,-0.617675007918924,0.520624749699632,1.2184022426368,,0.20106773902795,5.14368861404148,1.4452,1.44847234042909,,0.0,-2.37227300768325,1.7408,1.69719206423617,,0.0,3.21180555555556,0.8323,0.87104935649829,,,,,,0.0,31.600598354525,2.8152,2.66248013921465,,0.0,-1.93590659995234,1.6463,1.67498978333896,,0.0,34.971212240713,1.7113,1.67324074489019,,0.0,2.43123336291038,0.5772,0.555112534832783,,0.0,3.06979438169708,0.7118,0.716472595443283,,,,,,,-0.279916025192449,1.94956179574314,1.2072679649504,,-0.0301409087483897,-0.0226073850791223,1.34181781403816,,,,,,,,,,,,,,0.340577359714567,8.0698689956332,0.601638533909224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
