country,OXE,OXE,OXE
1982-12,97.9960476587429,99.2495778730006,0.0573884813452038
1983-01,98.5900610695852,99.4344307590485,-0.00376068875410987
1983-02,99.2151129925886,99.8307018581472,0.296932041092934
1983-03,99.5778129126622,100.390570190351,0.399353985287569
1983-04,99.8292520591618,100.957184616089,0.50245644247401
1983-05,100.132963981913,101.322122289072,0.231576009879574
1983-06,100.522867695692,101.440722745107,-0.0627178630438223
1983-07,100.969918306248,101.434776427207,0.0360522409511841
1983-08,101.239394704258,101.378470344975,-0.0594666654436043
1983-09,101.421617878995,101.356614834295,-0.00391115563648929
1983-10,101.638579575833,101.421142508631,0.0161767893034813
1983-11,101.82889186012,101.601554072847,0.121819906377213
1983-12,101.842138818909,101.862139943449,0.182880079285392
1984-01,101.51814744823,102.105798670156,0.324456109332209
1984-02,101.287535582125,102.193969711766,-0.149175138009371
1984-03,101.155401199303,102.204026111089,0.17840903674467
1984-04,101.124433311833,102.111625615241,-0.259952937653761
1984-05,101.024815058109,102.058741841508,0.102780139580519
1984-06,100.861861050032,102.036511584973,-0.123187937701099
1984-07,100.592518303133,102.099083348574,0.0756123853110678
1984-08,100.264987681074,102.192952647454,0.132339800863489
1984-09,99.9954826645457,102.209736687814,0.0891294848767586
1984-10,99.883911633326,102.098244945159,-0.24016985753953
1984-11,99.8494560196563,101.986607321184,-0.0221605127050946
1984-12,99.8435522144488,101.915828591619,-0.130304673903799
1985-01,99.8043363072567,101.91691149648,0.186421015294433
1985-02,99.709103834342,101.879047082841,-0.137886852082629
1985-03,99.5688611800369,101.839487118066,-0.0184705200469291
1985-04,99.4751921958707,101.811529879241,0.00226238015589872
1985-05,99.4099301684876,101.799861448668,-0.143144461832247
1985-06,99.402280108369,101.845429070117,0.244796206952116
1985-07,99.4296910556984,101.814285505,-0.116883129416741
1985-08,99.5046435575901,101.735782970018,-0.0603331813240394
1985-09,99.6498357598566,101.648876929346,-0.00624422376590926
1985-10,99.7743805968128,101.581754608686,-0.178282716652525
1985-11,99.8291504425894,101.631010804112,0.0778945350260096
1985-12,99.7967964397748,101.751882189269,0.157725555575122
1986-01,99.7528553963861,101.844466130306,0.0627856716824904
1986-02,99.6942310331756,101.870207315724,-0.0060150653075704
1986-03,99.6305824603073,101.852056090468,-0.0616082561745194
1986-04,99.573541266419,101.838758319269,0.0210732032111567
1986-05,99.5544626303548,101.829347801601,-0.100706101505025
1986-06,99.4256944232826,101.832188387284,0.192389784322988
1986-07,99.3497542545876,101.721364127677,-0.15507870840925
1986-08,99.451560859785,101.540569088064,-0.179776310637517
1986-09,99.4990677037152,101.385066336688,-0.186542963994665
1986-10,99.4727250494317,101.304001443182,0.202722808140735
1986-11,99.4667882382445,101.169543598214,-0.238526638150206
1986-12,99.5399852645168,101.067714440528,-0.119776150199
1987-01,99.7218533636191,101.067728075362,0.0681485366967181
1987-02,99.8368665069908,101.13819695447,0.0337808660980526
1987-03,100.001563724921,101.254971421156,0.0762026010108736
1987-04,100.170635541606,101.383474758098,0.158105531729137
1987-05,100.342451258303,101.477635139034,-0.0396602935166059
1987-06,100.49266064603,101.589886107185,0.0647598694319319
1987-07,100.660211331329,101.708050401014,0.16959921547111
1987-08,100.869745294054,101.737035642213,0.0350611355642549
1987-09,101.050420192833,101.632277377867,-0.0331340106258589
1987-10,101.162371896007,101.424917045696,-0.181395458794846
1987-11,101.186639375682,101.273191655407,-0.341074336864715
1987-12,101.17968754617,101.375996246736,0.249280110423715
1988-01,101.03358040405,101.60684244751,0.274450093215425
1988-02,100.890100288513,101.791773673548,0.0358838564974636
