,id,name
0,STSA,"Level, rate or national currency, s.a."
1,ST,"Level, rate or national currency"
2,CXMLSA,"US Dollars, monthly level, s.a."
3,NCMLSA,"National currency, monthly level, s.a."
4,NCML,"National currency, monthly level"
5,IXOB,Index 2015=100
6,GY,Growth rate same period previous year
7,GP,Growth rate previous period
8,GPSA,"Growth rate previous period, s.a."
9,GYSA,"Growth rate same period previous year, s.a."
10,CXML,"US Dollars, monthly level"
11,IXOBSA,"Index 2015=100, s.a."
12,IXEB,Index Eurostat base
13,IXEBSA,"Index Eurostat base, s.a."
14,IXNB,Index source base
15,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
16,CTGY,Contribution to annual inflation
17,ML,Monthly level
18,MLSA,"Monthly level, s.a."
