,id,name
0,GY,Growth rate same period previous year
1,GP,Growth rate previous period
2,IXOB,Index 2015=100
3,IXNB,Index source base
4,ST,"Level, rate or national currency"
5,STSA,"Level, rate or national currency, s.a."
6,IXOBSA,"Index 2015=100, s.a."
7,NCML,"National currency, monthly level"
8,NCMLSA,"National currency, monthly level, s.a."
9,NCCU,"National currency, sum over component sub-periods"
10,NCCUSA,"National currency, sum over component sub-periods s.a"
11,CXML,"US Dollars, monthly level"
12,CXMLSA,"US Dollars, monthly level, s.a."
13,CXCU,"US Dollars, sum over component sub-periods"
14,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
15,GPSA,"Growth rate previous period, s.a."
16,GYSA,"Growth rate same period previous year, s.a."
17,IXEBSA,"Index Eurostat base, s.a."
