,id,name
0,STSA,"Level, rate or national currency, s.a."
1,IXOB,Index 2015=100
2,IXOBSA,"Index 2015=100, s.a."
3,GYSA,"Growth rate same period previous year, s.a."
4,GPSA,"Growth rate previous period, s.a."
5,ST,"Level, rate or national currency"
6,GY,Growth rate same period previous year
7,GP,Growth rate previous period
8,CXMLSA,"US Dollars, monthly level, s.a."
9,NCML,"National currency, monthly level"
10,NCMLSA,"National currency, monthly level, s.a."
11,NCCU,"National currency, sum over component sub-periods"
12,CXCU,"US Dollars, sum over component sub-periods"
13,NCCUSA,"National currency, sum over component sub-periods s.a"
14,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
15,CXML,"US Dollars, monthly level"
16,IXEBSA,"Index Eurostat base, s.a."
17,IXNB,Index source base
18,IXEB,Index Eurostat base
