country,ONM,ONM,ONM,ONM
1986-10,99.4272858953339,100.236381517734,0.155270522317518,100.386238873545
1986-11,99.430634243725,100.168257152431,-0.145794020492819,100.23988173987
1986-12,99.4768509267853,100.101153680074,-0.0804232224688721,100.159265596776
1987-01,99.5785682953528,100.092702957122,0.0321299773199587,100.191446746096
1987-02,99.6541624506831,100.132646931681,0.0229675318744541,100.214458248563
1987-03,99.9481339087396,100.195632793488,0.0268396107752219,100.241355419097
1987-04,100.100644046081,100.267369720442,0.105470291720277,100.347080269082
1987-05,100.247554832615,100.313274557003,-0.0408666162052462,100.306071812915
1987-06,100.375829235334,100.37454410589,0.0330350080955697,100.339207931859
1987-07,100.530449956185,100.446003315333,0.0890831099620784,100.428593218796
1987-08,100.733487778352,100.481574964046,0.0199064946132724,100.448585031295
1987-09,100.906699239339,100.448179816723,0.0390326309127334,100.487792756748
1987-10,101.024073552772,100.330526502504,-0.106686446061385,100.38058590193
1987-11,101.064770537557,100.219179565659,-0.254846788350863,100.124769202631
1987-12,101.069421386891,100.265632538605,0.15964830511071,100.284616699659
1988-01,100.99780991077,100.395859806804,0.151628373041407,100.436676632372
1988-02,100.932622500572,100.512433715999,0.0298880983609469,100.466695245074
1988-03,100.925098711581,100.592128385151,0.093151568867663,100.560281547884
1988-04,101.02184559985,100.623141564239,-0.0713457322586101,100.488536078653
1988-05,101.17686591966,100.660997265566,0.0905908152406315,100.57956946271
1988-06,101.342041441622,100.690995148372,0.00475275250838194,100.58434976072
1988-07,101.401074088165,100.732455592289,-0.0425192871562215,100.541582012211
1988-08,101.38833959551,100.811218029785,0.156645021232354,100.699075394702
1988-09,101.390061651832,100.84981821721,0.0293349374488054,100.72861540548
1988-10,101.442409661019,100.82959287256,-0.0611494127708886,100.667020448667
1988-11,101.466362136159,100.78793435105,-0.0265280437792583,100.640315457411
1988-12,101.442971161247,100.743544172913,-0.0946076652558327,100.545102004651
1989-01,101.349194639865,100.717021566805,0.149943003989498,100.695862350961
1989-02,101.221352208957,100.60153237561,-0.125769696727081,100.569217470266
1989-03,101.065630610711,100.423461430344,-0.131628252037184,100.436839967222
1989-04,100.931928900944,100.258907582612,-0.121895325018451,100.314412154706
1989-05,100.785216204938,100.170520598299,-0.0453030738596458,100.268966642475
1989-06,100.647086885247,100.17243247235,-0.0030842012453324,100.265874145758
1989-07,100.528678430622,100.250334191592,0.0957984751187356,100.361927324254
1989-08,100.434667884483,100.351468750419,-0.0424901181304225,100.319283422776
1989-09,100.391149343851,100.464129335256,0.266943266117968,100.587078994491
1989-10,100.388125841886,100.460350197912,-0.101237002013542,100.485247651304
1989-11,100.389033724467,100.409133090574,-0.0946884404899359,100.39009973738
1989-12,100.385537926224,100.38352042777,0.00704564782535115,100.397172870259
1990-01,100.382171096346,100.365909459163,0.0860303778009794,100.483544937381
1990-02,100.396394973786,100.305753839783,-0.119571506878817,100.363395248534
1990-03,100.408174155417,100.24932627116,-0.0432242285206369,100.320013945221
1990-04,100.383686267514,100.218334940895,0.0804987571421955,100.400770309611
1990-05,100.298837295509,100.137688102865,-0.146473977639814,100.253709307758
1990-06,100.162511074115,100.019087954444,-0.0590082872026663,100.194551311038
1990-07,99.9665521619655,99.8095389672299,0.00734165884790386,100.20190725318
1990-08,99.7611251259741,99.4329967561075,-0.35085147567799,99.8503473829245
1990-09,99.5475912967288,99.0209832210663,-0.30887079917547,99.5419388169834
1990-10,99.3236545052859,98.7511682898467,-0.23825294716382,99.3047772140879
1990-11,99.0885488521023,98.6926542067584,0.0839431923635547,99.3881368142509
1990-12,98.8499848528468,98.7520629729904,0.0777847516879583,99.4654456296792
1991-01,98.6047580764069,98.8703772487678,-0.0751018408836854,99.3907452489681
1991-02,98.4681614476418,99.1440989779284,0.077031760613715,99.4673076899205
1991-03,98.4871334742499,99.5192456453919,0.654363723861339,100.118185668545
1991-04,98.646950840718,99.6535267923752,-0.169573237931805,99.9484120193481
1991-05,98.8693957571754,99.6338010526986,-0.0907355092127567,99.8577233187523
1991-06,99.154642124991,99.573488880361,0.0439800318472078,99.9016407772698
1991-07,99.3821321394607,99.4979021080804,-0.0813587972964186,99.820362003854
1991-08,99.54929844145,99.4420994114163,-0.0506304660696247,99.7698224893391
1991-09,99.5872760704711,99.3779841439692,0.0916482273297001,99.8612597630606
1991-10,99.4574665258243,99.1960871598669,-0.160969670223609,99.7005134225388
1991-11,99.2242577103217,98.9456979374998,-0.277008889322864,99.4243341376578
1991-12,99.0266001973712,98.7682066637379,-0.0642137424678176,99.3604900517844
1992-01,99.0109909589041,98.721405469431,-0.0693866427015967,99.2915471435656
1992-02,99.1652523900614,98.8250480440192,0.0848129579312726,99.3757592416738
1992-03,99.3247966975076,99.002566187467,0.207576526917496,99.5820399913055
1992-04,99.4145713544498,99.1264520193014,0.01181849186255,99.5938090865984
1992-05,99.4621250138982,99.1711250945658,0.0308910931855642,99.6245747029704
1992-06,99.3567483565625,99.1182598041437,-0.00547179855572909,99.6191234469307
1992-07,99.1585983236226,98.9706150948859,-0.133305746474975,99.4863254307879
1992-08,98.90314530339,98.7927994372541,-0.0562408014265684,99.4303735240558
1992-09,98.6400837561492,98.6368246153976,-0.124505628643907,99.3065771124367
1992-10,98.6609946803772,98.5925482619776,-0.133744622910877,99.173759905352
1992-11,98.7231733902246,98.7226497828596,0.26144976356633,99.4330494661444
1992-12,98.7997887118228,98.8676532418066,0.125756274120187,99.5580927643971
1993-01,98.8710476634403,98.9300813828722,-0.0192498579357111,99.5389279729764
1993-02,98.8601419116754,98.9239169740183,-0.0653501729180275,99.4738791114253
1993-03,98.7918002329922,98.9140575361841,-0.000773260250240019,99.4731099194588
1993-04,98.7041973500261,98.8958954832718,0.0853034876688512,99.5579639515128
1993-05,98.6315924976674,98.8056122144009,-0.144778390524222,99.4138255336651
1993-06,98.5631769631939,98.6833550881464,-0.07353878561316,99.340717813636
1993-07,98.568323044998,98.5880579059297,-0.112260048120918,99.2291978760148
1993-08,98.641456248396,98.5593630669576,0.0250595628229258,99.2540642791952
1993-09,98.7434728266103,98.5832927783552,0.00189172274863422,99.2559418909081
1993-10,98.8288768011305,98.6589943357401,0.0804574362008347,99.3358006770305
1993-11,98.9006708430845,98.792414186158,-0.0136361082191627,99.3222551397498
1993-12,98.9537148203782,99.0331982223023,0.27020973959128,99.5906335467191
1994-01,99.0085206487003,99.2768424443836,0.251380543684193,99.8409850227874
1994-02,99.0974460320341,99.4176139128268,0.025803319468523,99.8667473111134
1994-03,99.2567847073768,99.4989095419268,-0.00540031613076465,99.861354191049
1994-04,99.4652667575842,99.5953323159439,0.105453274347926,99.9666612588517
1994-05,99.7113461895216,99.7032274445236,0.0881455168249647,100.054777389071
1994-06,99.9805394679818,99.7997450102412,0.0569111173290384,100.111719680824
1994-07,100.26535783862,99.9255588124494,0.000231123294937708,100.111951062329
1994-08,100.584279332632,100.066966482182,0.146319386145405,100.258434254582
1994-09,100.861512775628,100.177293350526,0.0502949703711176,100.308859204385
1994-10,101.023458550497,100.243317729878,0.0454364466222914,100.354435985655
1994-11,101.064782932429,100.272356305546,-0.0429203625208352,100.311363497924
1994-12,101.0338353228,100.293857894255,0.0202528957867752,100.331679453835
1995-01,100.961588416369,100.294526848964,0.0820317106801848,100.413983246846
1995-02,100.801814961359,100.219083550172,-0.102940247473897,100.310616843993
1995-03,100.56569157415,100.11122067412,-0.167070826190493,100.143027067675
1995-04,100.298778117551,100.073285168132,0.0598621037118059,100.202974790398
1995-05,99.9582219123146,100.084313697858,-0.0694166068609994,100.133417285325
1995-06,99.7344226096306,100.14822552267,0.111614575933999,100.245180774396
1995-07,99.6556340531009,100.179172770691,0.0192030329763221,100.264430889517
1995-08,99.5644129700397,100.131293223941,0.0345954605194977,100.299117831121
1995-09,99.4236147644807,99.9932492731103,-0.226559380172934,100.071880771444
1995-10,99.2336836752818,99.8810104218372,-0.00853787527564486,100.063336759078
1995-11,99.0486062624708,99.8149990440613,-0.0655900045521773,99.9977052119422
1995-12,98.9209627023111,99.8099271349766,0.0427580686762944,100.040462299411
1996-01,98.8546149290702,99.8362920895769,-0.0134078427930624,100.027049031497
1996-02,98.8473737114487,99.8914010903034,-0.0239146167532813,100.003127946071
1996-03,98.8920097863387,99.9720781383423,0.181554978323184,100.184688603336
1996-04,98.9841916279158,99.989946592295,-0.0326105346600248,100.152017840735
1996-05,99.1075867720288,99.9705544596707,-0.0929663130019348,100.058910202352
1996-06,99.2782512673936,99.9815573628528,0.0584480107800328,100.117392644973
1996-07,99.3980981943602,100.012797242908,0.022897010111696,100.140316534491
1996-08,99.5141346064633,100.051076585876,0.0431754165385453,100.183552533277
1996-09,99.5954050768126,100.073413977631,-0.0173801275647881,100.166140504048
1996-10,99.6813495665016,100.083692830421,0.0231036401578384,100.18928252871
1996-11,99.813590761195,100.064757471124,0.0283738359286646,100.217710071353
1996-12,99.9673794580966,100.004517870634,-0.105439187560192,100.112041332062
1997-01,100.107873065386,99.9634283040818,-0.0369721556259325,100.075027752341
1997-02,100.230900873276,99.9861011327328,0.064090584276809,100.139166422343
1997-03,100.349088127126,100.062185859222,0.0442999095133353,100.183527982455
1997-04,100.458090568732,100.184823047462,0.0816451974588683,100.265323021698
1997-05,100.577213835565,100.333855375505,0.0870783940597259,100.352632454784
1997-06,100.681174509723,100.476324987496,0.0833799065269683,100.436306385922
1997-07,100.800243530571,100.571332975419,0.102769427771003,100.539524203269
1997-08,100.857701603412,100.582023794392,-0.071253337473968,100.467886436794
1997-09,100.86642556043,100.547661014345,0.0127043132818473,100.480650191834
1997-10,100.828202939413,100.481038671718,-0.0834998835228714,100.396748965961
1997-11,100.699865828947,100.428622467037,0.0353077944688371,100.432196843739
1997-12,100.541568621784,100.394394576989,-0.156179383912333,100.275342457459
1998-01,100.383515537046,100.44054904574,0.136900784152597,100.412620187595
1998-02,100.260378689643,100.476409550064,0.091172492076307,100.504168875779
1998-03,100.139667426387,100.439267743426,-0.117976070154816,100.385598006998
1998-04,99.9701864697449,100.384058682311,0.0249284608655142,100.410622591512
1998-05,99.7841361619583,100.303612129026,-0.0559697508692181,100.354423016201
1998-06,99.6047490147271,100.218499830721,-0.0798355970167146,100.274304463453
1998-07,99.4304551094579,100.165726983575,0.0178532780716217,100.292206713864
1998-08,99.2141859510491,100.134603484566,-0.0060230477224937,100.286166066391
1998-09,98.9693531439698,100.115176047956,-0.056196970395338,100.229808279336
1998-10,98.7984958095567,100.135645190555,-0.0428733033520165,100.186836449584
1998-11,98.7691048419937,100.215589747766,0.163293665325187,100.350435206995
1998-12,98.8337756430562,100.323059242689,-0.086800379247717,100.263330648659
1999-01,98.9564789255577,100.471222944454,0.191415496565783,100.455250200894
1999-02,99.0849354518409,100.561895064652,0.112489619221017,100.568251929332
1999-03,99.2054245839707,100.55039112434,-0.131275241313222,100.436230713927
1999-04,99.3659858205307,100.539902769139,-0.0407906105485723,100.395262162207
1999-05,99.5870078864721,100.590816035492,0.0751649422851416,100.470724203068
1999-06,99.8077784607881,100.675591778882,0.0876332680810872,100.558769982152
1999-07,100.007469175535,100.745500925965,0.00139855269699334,100.560176349542
1999-08,100.245013358777,100.821586231013,0.0147568450790346,100.575015858977
1999-09,100.486620890586,100.919150037558,0.0865230259221071,100.66203640602
1999-10,100.660944741101,101.025842743485,-0.0302053396950643,100.631631095979
1999-11,100.784176105036,101.165687250723,0.103940113155558,100.736227727211
1999-12,100.854541996411,101.319287516396,-0.00212717130914295,100.734084895077
2000-01,100.879700657027,101.472296981022,0.215419792161125,100.951086051393
2000-02,100.901727674788,101.505221714049,-0.038691430430232,100.912026632165
2000-03,100.9075713027,101.495989958773,-0.097633269596098,100.813502921148
2000-04,100.892224526001,101.50104555745,0.0429436692443667,100.856795938396
2000-05,100.897062493098,101.510695745198,0.0557587936244492,100.9130324711
2000-06,100.955656750381,101.495740403925,-0.119714717359159,100.792224719499
2000-07,101.007634347133,101.497873120264,0.104780475314002,100.897835291639
2000-08,100.96709583966,101.455165860672,-0.0155799602101055,100.882115449048
2000-09,100.821348854162,101.364849891157,-0.182204005121589,100.698304194248
2000-10,100.613592003949,101.305128246989,0.0387627339207239,100.737337609966
2000-11,100.407337630355,101.218864395776,-0.00997016697861769,100.727293929196
2000-12,100.212745623597,101.073098080671,-0.214503334951394,100.511230524512
2001-01,100.012140983065,100.937200910642,-0.04749955663488,100.463488135645
2001-02,99.7804765068463,100.823569830305,-0.121264452618628,100.341661636675
2001-03,99.5401848884763,100.758832208706,0.019218209646967,100.360945507572
2001-04,99.3394167946414,100.708265251817,-0.0966855891487787,100.263910936133
2001-05,99.1809649210228,100.669386582656,0.0226117068854395,100.286582317785
2001-06,99.097391874415,100.635322980365,-0.0541950642244049,100.23223194009
2001-07,99.0127359556952,100.587601348089,0.0208179916732105,100.253098277789
2001-08,98.8342651973558,100.460321668421,-0.0167435719153656,100.236312328181
2001-09,98.5205799311514,100.258193566228,-0.271522840879557,99.964147845355
2001-10,98.2609422161648,100.135521586744,-0.0625133913543312,99.9016568663984
2001-11,98.3015765966486,100.156421128695,0.0242922356657538,99.9259252123184
2001-12,98.5894799266321,100.290957606929,0.198034689848849,100.123813208391
2002-01,99.0128208420224,100.417487657943,0.0802147355049484,100.204127260334
2002-02,99.47168398978,100.519664611005,-0.0229356906623091,100.181144751675
2002-03,99.8048769210297,100.619871131827,0.170636042967345,100.352089892878
2002-04,99.9781687863303,100.659902342151,-0.0792055206704429,100.272605497575
2002-05,100.053262407462,100.66372477764,0.108100654032287,100.381000839933
2002-06,100.066736805524,100.581606003091,-0.130733180962948,100.249769564452
2002-07,100.027414665694,100.468887973699,-0.0775852320458178,100.17199054811
2002-08,100.039386844215,100.354619001859,-0.0751886136494884,100.096672617152
2002-09,100.075281319874,100.243602973086,-0.0161603036511892,100.080496690913
2002-10,100.081038491252,100.115533785131,-0.203242321529702,99.8770907660395
2002-11,100.030870892602,100.024865169716,0.0280569926329619,99.9051132740378
2002-12,99.8850266998604,99.9072335227669,-0.0112637228769759,99.8938602389386
2003-01,99.6190017819509,99.7342326438596,-0.14405865021204,99.7499544922337
2003-02,99.3635384865589,99.5648733240615,-0.11309168755973,99.6371455853584
2003-03,99.2613781649434,99.4770465850708,-0.11775805184829,99.5198148237998
2003-04,99.384416727038,99.5407043691534,0.18030506183532,99.6992540874563
2003-05,99.6200568307293,99.6911308157461,0.146349575520071,99.8451635226099
2003-06,99.8336776073628,99.855431443094,0.0635141672854055,99.9085793467961
2003-07,100.071618483298,99.9808311305424,0.109296181842562,100.017775609355
2003-08,100.34969635843,100.036653137654,-0.0418462933723466,99.9759218775493
2003-09,100.59424665291,100.084376585443,-0.00863809409733337,99.9672858633428
2003-10,100.866741942933,100.181019933642,0.0628279600551201,100.030093269773
2003-11,101.135834444329,100.329435938721,0.141048217574781,100.171183933369
2003-12,101.299020794987,100.484930188354,0.00677262949540648,100.177968156518
2004-01,101.335419101723,100.626385876214,0.311799405978766,100.490322466151
2004-02,101.330410352432,100.617422125644,-0.198895440353619,100.290451796769
2004-03,101.341589708804,100.565829278161,-0.00860610081953945,100.281820699375
2004-04,101.40461141907,100.507480778842,0.0167253777201372,100.298593212672
2004-05,101.460238350571,100.450211054306,-0.0745257716126058,100.223844912164
2004-06,101.450002425661,100.442795241603,0.018802597734144,100.242689598556
2004-07,101.443496513855,100.477948514681,0.120668820271172,100.363651269503
2004-08,101.448041369034,100.488014645011,-0.0261131307746935,100.337443177997
2004-09,101.415861494222,100.496676939478,-0.0411629293398375,100.29614134716
2004-10,101.320416073271,100.540918462733,0.0321828587280054,100.328419512639
2004-11,101.204691583336,100.618815251594,0.0373087703663532,100.365850812287
2004-12,101.115732802097,100.714117900368,0.0476316842483774,100.41365675744
2005-01,101.035962951754,100.788401132949,0.0731112106302169,100.487070397533
2005-02,100.956552960605,100.787499828777,0.018366339860145,100.505526194398
2005-03,100.86996394584,100.696411791359,-0.118760539437926,100.386165289324
2005-04,100.657698759997,100.593093230483,-0.108532088166881,100.277214087905
2005-05,100.405053699204,100.5594834546,-0.0525365405609658,100.224531908652
2005-06,100.297165771019,100.604346745532,0.176173428386233,100.4011009026
2005-07,100.375935188174,100.577470959965,0.0417867692787922,100.443055278987
2005-08,100.590479211246,100.401846403436,-0.13707730420982,100.305370646545
2005-09,100.857471441045,100.17537576429,-0.359227833136248,99.9450458370522
2005-10,100.954505824228,100.127049745562,-0.013988625548612,99.9310648988356
2005-11,100.934835502424,100.293039344825,0.179812246405812,100.110753191488
2005-12,100.884646039196,100.555618839135,0.251871966375626,100.362904114104
2006-01,100.84564769972,100.742668413008,0.148828160641167,100.512272378263
2006-02,100.953185909435,100.778316615974,-0.128711558773033,100.382901465727
2006-03,101.179146256437,100.754380137483,0.0313747252343344,100.414396325244
2006-04,101.358679670944,100.676941475558,0.00779874530832157,100.422227388267
2006-05,101.320791935438,100.55375053685,-0.223467574030212,100.197816272935
2006-06,101.226998470026,100.500612974099,0.0714642908393174,100.269421931771
2006-07,101.20060096079,100.505250317102,0.0403434270373817,100.309874052849
2006-08,101.267573147557,100.560669812888,-0.0851685636458592,100.224441573923
2006-09,101.3699964947,100.714673417975,0.108127497547398,100.332811754528
2006-10,101.374359088436,100.912944338,0.247657815735205,100.581293804585
2006-11,101.396402273053,101.036355228685,-0.019848101625748,100.561330327174
2006-12,101.422271657156,101.098973406133,0.0315831723476595,100.593090785446
2007-01,101.440297925509,101.099277097574,0.0790957122096819,100.672655607037
2007-02,101.516845248491,101.036875058521,-0.0804197875134754,100.591694871313
2007-03,101.676133127806,100.97786810489,-0.108243370736957,100.482811030103
2007-04,101.779867545055,100.994933202738,0.0313130202369295,100.514275233056
2007-05,101.720982072527,101.052771978368,0.112083986080749,100.626935639317
2007-06,101.603101142262,101.062596357423,-0.0950206143303116,100.531319306891
2007-07,101.467859881414,101.030583507519,0.0849936129088501,100.616764507275
2007-08,101.399887253006,100.907101089447,-0.171774983751159,100.443930076391
2007-09,101.353760980392,100.738376312735,-0.0678693974822355,100.375759386241
2007-10,101.26357413101,100.541200659422,-0.075088087774357,100.300389147929
2007-11,101.234704223292,100.331692265617,-0.243933275052987,100.055723123789
2007-12,101.153669126917,100.181978726742,0.0231195759818681,100.078855582721
2008-01,101.063102072097,99.9961476254197,-0.0718663998014777,100.006932512251
2008-02,101.046769913656,99.7290523372621,-0.235890044101535,99.7710261150437
2008-03,101.10733502622,99.4141967971321,-0.07648010834801,99.694721126171
2008-04,100.962092137611,99.0257798204619,-0.298472014738764,99.3971602834375
2008-05,100.586026524264,98.6615252352974,-0.174024980756604,99.2241843943816
2008-06,100.173261998865,98.3859055388422,-0.271897134643165,98.9543966801403
2008-07,99.7060869873802,98.3009590560939,-0.0349552695768601,98.9198069040226
2008-08,99.1686510614784,98.3291297622996,0.159496519822647,99.0775805534498
2008-09,98.3052364770682,98.2347450946899,0.189629326654364,99.2654607023187
2008-10,97.0284865951773,97.8534320288819,-0.545774349193717,98.7236952801965
2008-11,95.8371222989906,97.4492988852226,-0.180116210090654,98.5458779017964
2008-12,95.2318820789751,97.1479691410896,-0.0845283285185851,98.462578718382
2009-01,95.238321386773,96.9701192991076,0.00361667543771921,98.4661397902818
2009-02,95.6064701507739,96.9059915482512,-0.161604770438864,98.3070138111138
2009-03,96.1685221586251,97.0633090592904,0.0439500618790772,98.3502198045152
2009-04,96.8108553736154,97.4352123762841,0.386679837677358,98.7305202748106
2009-05,97.3955554361167,97.8353930071022,0.2364532902928,98.9639718385236
2009-06,97.9185589601031,98.1631942021518,0.178265430367735,99.1403903888306
2009-07,98.4277772649485,98.4058707585753,0.0616077285803108,99.2014685314548
2009-08,98.9044091018617,98.6192699545015,0.0909970017831032,99.2917388935432
2009-09,99.2880650149085,98.8239153250492,0.259378354846623,99.5492801723839
2009-10,99.6057265037441,98.934515551285,0.00201178156827674,99.5512828864538
2009-11,99.8268682660966,99.0003165365113,-0.0608249027734181,99.4907309154284
2009-12,100.028256790264,99.1074615447838,0.0953402445255048,99.5855856215634
2010-01,100.197064676197,99.2392186596258,0.135210699102421,99.7202359880875
2010-02,100.321940027793,99.344687425969,-0.0438143789983587,99.6765441859536
2010-03,100.610900767482,99.4521406025886,0.118024466955428,99.7941868959087
2010-04,100.804443280811,99.5046054394607,-0.0153586366723772,99.7788598693232
2010-05,100.773020083979,99.51832881192,-0.00998330457057572,99.7688986418454
2010-06,100.642179264434,99.4969236924057,0.0411575790351128,99.8099611051564
2010-07,100.619639660303,99.4278921623851,-0.13152118452124,99.6786898620407
2010-08,100.757893612283,99.371067356199,0.0666000736399805,99.7450759428922
2010-09,101.002862337146,99.2925662551804,-0.107030469119466,99.6383183201869
2010-10,101.222357034915,99.2423146877702,-0.0270217232518856,99.6113943295576
2010-11,101.335831964428,99.2219232045258,0.105473357281552,99.716457811392
2010-12,101.342237380782,99.1694322348521,-0.0544550542037914,99.6621571602407
2011-01,101.289796291325,99.1250018954988,-0.0459741965420666,99.6163382842298
2011-02,101.234637950564,99.1254620990585,0.0600579266225395,99.6761657915806
2011-03,101.181388529385,99.1303890790252,-0.122851153948312,99.5537124716942
2011-04,101.034633362554,99.137867815894,-0.0851821045954131,99.4689105242079
2011-05,100.786133015117,99.1816596910542,0.123164384322124,99.591420795447
2011-06,100.536726558452,99.1505897538935,0.0493051033639597,99.6405244484118
2011-07,100.278977080377,98.942859893152,-0.181918458233059,99.4592599425599
2011-08,100.069285055357,98.6552907272156,-0.30493523842887,99.1559736111145
2011-09,99.8829968961198,98.4544045752235,0.0396794508320426,99.1953181569106
2011-10,99.7037127225971,98.3467954945827,-0.0656828491975594,99.1301638456745
2011-11,99.5934852193219,98.3915253162115,0.013906783828753,99.1439496632696
2011-12,99.6419326949573,98.6023164955675,0.14982631278834,99.2924933874028
2012-01,99.7999317547547,98.863253207639,0.221283183576816,99.5122109778233
2012-02,99.9948593566529,99.0207719169706,0.0755475835475316,99.5873900485517
2012-03,100.122235634005,99.0458943997629,-0.0943118241288694,99.4934673643946
2012-04,100.028620819071,99.051646504319,0.0674748423629389,99.5606004246602
2012-05,99.7165269906964,98.9926629271738,0.10693192389194,99.6670624901326
2012-06,99.4383813208913,98.812638495718,-0.277495758098772,99.3904906195008
2012-07,99.2859433808148,98.7018219024332,-0.0408030706246185,99.3499362474192
2012-08,99.2244881019976,98.7271764585835,0.0419445506289034,99.3916081317283
2012-09,99.241990330496,98.8650068329698,0.0645648805585317,99.4557802048038
2012-10,99.2458383916073,99.0404900226558,0.19579507057954,99.6505097198512
2012-11,99.2540474735612,99.0970617786015,-0.00285040847625833,99.6476692732755
2012-12,99.290629343162,99.071262265894,-0.238220360379955,99.4102882364224
2013-01,99.3371882266202,99.1404855527115,0.119765973787278,99.5293479361736
2013-02,99.38608221641,99.2239461452063,0.145524611182468,99.6741876327701
2013-03,99.4076252603993,99.190324864252,-0.137429128503873,99.5372062653631
2013-04,99.3670584949557,99.1329997143426,0.0208250665279823,99.5579349547879
2013-05,99.3539518223089,99.0616863970786,0.0192360398790387,99.5770859588586
