time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12,101.563672385792,0.416605306236216,7.79018923344015,38.933506155131,38.933506155131,0.331033523345351,6.9660165615677,39.2909059814713,39.2909059814713,0.187170311606974,2.33331889976209,29.2932756768236,0.330874858523877,7.26592031646588,40.7940799313062,101.731251372664,-0.0956980700883799,100.906007478886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926235340787752,13.7873265147592,11.9365651984427,11.7893175323105,0.382892637462779,9.72717325871776,9.42036075969263,0.4049499845207,6.68151466482638,45.629884106048,,,,0.73372484395675,4.56551000698077,64.9976460710141,,,,8.55950511939919,8.68233033107735,131.777867146369,0.358711481539726,3.98906529771238,65.7842526713721,,,,,,,,,,
1989-01,101.464455875006,1.31573767283021,7.3521770348728,39.4457689629677,39.4457689629677,0.672745801164401,6.66113410782263,39.5552339017011,39.5552339017011,0.721428016449317,2.71582560467267,29.5046055744919,0.573954844767726,6.947114973586,41.0282195294504,101.707342864363,0.154877915250843,101.062288599632,,,32.4668686507793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743172613130662,12.8359483212262,11.9971859582989,11.8769325114857,0.252061198278246,9.57138628245627,9.44410583390565,1.09264326286913,6.57050656393189,46.1284559605878,,,,0.145807672741723,4.28513592227465,65.0924176260871,,,,-11.3971207575111,-1.94446291170245,116.758984496025,-0.0386144261729833,4.06125407254716,65.7588504596908,,,,,,,,,,
1989-02,101.330845693347,0.51708020468034,7.3354489772507,39.6497352258592,39.6497352258592,0.45431749444903,6.41430881416412,39.7349402492868,39.7349402492868,0.459993288786561,3.29716302991492,29.6403247800176,0.474451415555319,6.66737964403182,41.222878497785,101.592929995529,-0.125432483155149,100.935523661508,0.17654664103773,,32.5241878168324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937242653790623,12.4324962695374,12.0169259048232,11.9882481889453,0.736935885689986,9.39869093752941,9.51370283887824,0.397832331853087,6.38876526798623,46.3119698725836,,,,-0.166200821471265,3.42433616213565,64.9842334932771,,,,1.10996652879012,-2.41000411258149,118.054970143286,-0.2189742219339,3.28820928258157,65.6148555285441,,,,,,,,,,
1989-03,101.171310144403,0.554664761687519,7.27887163666817,39.8696583352594,39.8696583352594,0.577269661582617,6.22967016885355,39.9643180043939,39.9643180043939,0.411515765026216,3.9526855615311,29.7622993892923,0.567979449263782,6.34935856468923,41.4570159760474,101.414328139027,-0.131384391581734,100.802910137855,0.140513377938172,,32.5698886517808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99177430457918,11.9745839505522,12.1724179039978,12.1071445540524,0.52007999323013,9.55511767382138,9.56318170395861,0.517307300364706,6.45632854524547,46.5515450736772,,,,0.636242735375947,4.14136204138277,65.3976909580178,,,,-1.72089158100014,-2.65886963802046,116.023372101138,0.808241653032068,3.17553945347703,66.1451821215026,,,,,,,,,,
1989-04,101.038589735528,1.06202547801711,7.59488129645694,40.2930842647782,40.2930842647782,0.947976987977593,6.44512911539029,40.3431705424778,40.3431705424778,3.18047934150604,6.55836969914928,30.7088831729259,0.804851516402161,6.40649329179094,41.7906833977857,101.248864407933,-0.122456076104064,100.679470849502,1.36137420835759,,33.0132867155769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865086875155114,11.5406519924875,12.299794807225,12.2118818725456,0.0222383435338362,9.67184420346192,9.5653083971587,1.04047875910394,6.87988067007038,47.0359040122035,,,,0.233745081134029,3.91284141134611,65.5505548438074,,,,10.3179199064514,8.30973086096319,127.994570707297,-0.351919375047593,3.96243457261476,65.9124044099565,,,,,,,,,,
1989-05,100.894980846774,0.659510441156798,7.95013694164277,40.5588213625686,40.5588213625686,0.589281922308664,6.60308733437043,40.5809055533707,40.5809055533707,1.45019593884944,7.35888739262934,31.1542221495657,0.440591581079291,6.38048961143043,41.9748096305119,101.160362334872,-0.0445967098673535,100.634571117991,0.277050786498145,,33.1047502860713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857948889302733,11.2665680901437,12.3166081116365,12.316653577434,0.295642422692931,9.56865802943828,9.59358750664211,0.549983648353487,6.97962080843081,47.2945937931258,,,,-0.791730076785888,3.07139284673473,65.0315713856089,,,,-2.89429149080198,2.94331208221873,124.290034738627,0.523991821603533,3.05778707705028,66.2577800184869,,,,,,,,,,
1989-06,100.7596884497,0.210762347735664,7.69543826830216,40.6443040866862,40.6443040866862,0.305028735192298,6.50522576217601,40.7046889763098,40.7046889763098,0.711586261113954,6.91962405521112,31.3759113141389,0.294677045419016,6.33033491307113,42.0984997593513,101.16238654572,-0.00167931054847843,100.632881151023,-0.318232956095375,,32.999400060628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23334854773125,11.4731476899533,12.4916996310491,12.4685608454604,0.750948511046277,9.67000801398643,9.66563040917916,0.167116710903954,6.72492191802968,47.3736309627083,,,,1.03619344739045,3.71055622205617,65.7054242670416,,,,-0.701672215837734,2.22881374538232,123.417926097811,-0.16972836427155,2.66503846022747,66.1453217722589,,,,,,,,,,
1989-07,100.642003859167,0.334993362855003,7.29713826300466,40.7804598077552,40.7804598077552,0.337948522553727,6.42011596684536,40.8422498713153,40.8422498713153,0.0311218942221119,6.66193021081053,31.3856760920693,0.401246659102541,6.36784761668202,42.267418583168,101.239311376087,0.0944681697970367,100.72794719206,1.98263933228457,,33.6536591456479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46181059443243,12.1418423105902,12.7126961861762,12.6508275888726,1.34422344108962,9.82843096199516,9.79555807886844,0.25091428886595,6.27940502915313,47.4924981719483,,,,-0.497484420100143,3.34534904323249,65.3785500181524,,,,-2.01003935169206,0.145350074116822,120.937177216203,0.237274276130038,3.08414000501764,66.3022676056879,,,,,,,,,,
1989-08,100.546989143314,0.241044157036846,6.84851517710156,40.8787587233346,40.8787587233346,0.265490268633966,6.2448246717803,40.9506820702148,40.9506820702148,-0.542698047210504,5.39955295887385,31.2153466408139,0.29162026861365,6.24762607650293,42.3906789427763,101.338671040892,-0.0461011174015791,100.681510482869,0.447817705484062,,33.8043661898454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25298495290561,12.6235935626786,12.8317316333077,12.8093405549792,1.09425904201469,9.81821722515621,9.90274685886226,0.110524815015678,6.05584697796103,47.5449891676992,,,,0.575169026093887,3.18505852170286,65.7545871875661,,,,7.54734249283858,7.5909794108188,130.064720181881,1.43980212523343,4.0699138320897,67.2568890637526,,,,,,,,,,
1989-09,100.502462461476,0.694115499539388,6.72009427453374,41.1625045236526,41.1625045236526,0.608410655247782,6.1699109125107,41.1998303833266,41.1998303833266,0.000360345455689374,5.47612655607074,31.215459123897,0.646534253772853,6.18823871011125,42.6647492025482,101.450430807074,0.268453035179708,100.951793053625,0.167301178796504,,33.8609212929657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07655213720958,12.8857803459407,12.9602853161527,12.9472397844863,0.902561611860846,9.91797547703588,9.9921252505301,0.316290462480237,6.09254598620449,47.6953694338239,,,,-0.00366534287664374,2.80816011602727,65.7521770564886,,,,-1.56185975842348,4.91283842452368,128.033291657454,0.228865701317868,4.57282253389839,67.4108170145929,,,,,,,,,,
1989-10,100.499196998115,0.747743885398046,7.09158189461702,41.4702946343049,41.4702946343049,0.729645863863371,6.35940295345078,41.5004432416373,41.5004432416373,0.321396772965677,6.78259243638314,31.3157846021876,0.76439145086559,6.22161548328232,42.9908748979857,101.444599687575,-0.102911758129421,100.84790178853,1.50281663527555,,34.3697888510139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19838624451651,13.2536162306122,13.1071046128428,13.1023977251081,0.85007178285749,9.9682496746291,10.0770654877926,0.518632616101368,6.02186667501435,47.9427331760778,,,,-0.229145006266145,2.55021744696004,65.6015092262524,,,,-4.71861652315085,3.93831141562121,121.991891602172,-0.85040236689273,2.72477974614953,66.8375538311591,,,,,,,,,,
1989-11,100.500462487404,-0.0565263232812459,6.89898470621393,41.4468530014942,41.4468530014942,0.28616616672546,6.27644219901686,41.619203469236,41.619203469236,-0.288362791328578,6.79558922601849,31.2254815315823,0.449384759996902,6.20892697972934,43.1840693379666,101.391255439486,-0.0962564779395814,100.750829150193,0.0760140083336361,,34.3959147051754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24488291931112,13.5636309385472,13.2994436806346,13.2655072364082,0.50978086972789,10.0789542640544,10.1284364398794,0.0923610831277173,5.59162696074922,47.9870136037202,,,,0.576287856339562,2.25550495900842,65.9795627574987,,,,-1.73760424450152,-1.24850143295421,119.872155315745,0.844311274456296,2.8265068558217,67.4018708337263,,,,,,,,,,
1989-12,100.498472236034,0.545871799917034,7.0365959796569,41.6730996839824,41.6730996839824,0.407394012800604,6.35732765248916,41.7887576123449,41.7887576123449,0.836342190226446,7.48758095580284,31.4866334077323,0.376425101674658,6.25714586006435,43.3466250148793,101.364466717232,0.00716243593697116,100.758045363787,0.480820422372953,,34.5612972875398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30268155692152,13.9872135581988,13.5980170445874,13.438314552609,1.04993335348662,10.5750291913408,10.2347782722483,0.375114085176273,5.56024981097622,48.1670196508032,,,,0.670499030018083,2.19132399537626,66.4219550857979,,,,-0.0614323889565442,-9.09056461357249,119.79851498704,0.607734505133437,3.08165329268609,67.8114952598884,,,,,,,,,,
1990-01,100.498071556559,2.42338904033209,8.20679159420659,42.6830010144907,42.6830010144907,1.0521643395163,6.75817041762664,42.2284440178689,42.2284440178689,2.58425849672462,9.47555060634063,32.3003294069041,0.736088168069374,6.42844094545133,43.6656943928712,101.345875166046,0.0869716197099846,100.845676267828,1.84712772509139,8.41725751412843,35.1996885918893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20692182608689,14.5119288237948,13.7217135472753,13.6005045040026,1.23036470141294,10.5003687649488,10.360703371378,0.98457510189121,5.44740577305965,48.6412601336081,,,58.8481942503808,-0.53178245111369,1.49989383477231,66.068734784965,,,65.2081372922779,13.4343272366197,16.3873085241138,135.89263951501,0.403349421621092,3.53741292291414,68.0850125338117,,,,,,,,,,
1990-02,100.516116621926,1.04403404860298,8.77405821847576,43.1286260780475,43.1286260780475,0.611563489564502,6.92528413819872,42.4866977636934,42.4866977636934,-0.682895680778884,8.23009562342599,32.079751852507,0.60274318373114,6.56433512233632,43.9288863894532,101.276671757596,-0.130036758789919,100.714539819029,0.213802957789168,8.45757860546873,35.2749465672313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11108690197061,14.7091527586936,13.7780520303788,13.7516179281485,0.981415073058754,10.344563437234,10.4623848759396,0.030023503721957,5.06109776375264,48.6558639441547,1.29962423144802,,59.6129996426283,0.21919864849547,1.8917251144339,66.2135565586918,0.739818130690507,,65.6905589146517,-6.53572574290932,7.58638042714585,127.011069291509,-0.0111047174041662,3.7531079466599,68.0774518855753,,,,,,,,,,
1990-03,100.531622878724,0.256888245726968,8.45194128675557,43.2394184489856,43.2394184489856,0.59889905040652,6.94827868312436,42.7411501931492,42.7411501931492,-0.000602369754450736,7.7858877574693,32.0795586137846,0.750591600420426,6.75783550466313,44.2586129208506,101.212087288707,-0.0493875313184273,100.664799394134,0.470320892307761,8.81477793676649,35.4408520106874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817200138918324,14.5108667618943,13.9330166674998,13.8639961689609,0.846387692636491,10.5517917426752,10.5509372138858,0.210193867741946,4.74010155687131,48.7581355864622,-0.188309196840415,,59.5007428817888,1.18778113979366,2.45014420844514,67.0000286954825,0.896726751693908,,66.2796237297766,-0.651174938192749,8.75740185310005,126.184005039552,0.568236358776944,3.50609148457014,68.464292719318,,,,,,,,,,
1990-04,100.510031489853,0.359390830274714,7.69792818240141,43.3948169539554,43.3948169539554,0.672565651378811,6.65649702233322,43.0286124883526,43.0286124883526,0.470282445062242,4.95472259575423,32.2304231463986,0.752398046515248,6.70228441931755,44.5916138598818,101.177011697725,0.0889482677193085,100.754338989398,1.16699593407612,8.60610644906358,35.854445312654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125860394363,14.8069196642232,14.1154201547262,14.0200854109032,1.28056548676224,10.7936298505983,10.6860488743768,0.315710209737075,3.98879542295148,48.9120699985861,-1.84320214749332,,58.4040239112172,-0.266004113834208,1.93934440693012,66.8218058628824,-0.61613422986476,,65.8712522805519,-1.30442605104933,-2.70053853271878,124.538028005559,-0.66623059563643,3.17961127793835,68.0081626541358,,,,,,,,,,
1990-05,100.427031184298,0.337399805576315,7.35329459591269,43.5412309819882,43.5412309819882,0.475095058959232,6.53542278243334,43.2330393002235,43.2330393002235,0.689481033329222,4.16772932142428,32.4526458009548,0.433022426853148,6.69424338695864,44.7847055483909,101.088608461096,-0.158039700738752,100.595107133578,0.496883820332536,8.84419891076223,36.0326002502826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616401035732564,14.5319649846438,14.1082957476876,14.1065053625866,0.0168804251299307,10.6515413678402,10.6878527248564,0.344278524324036,3.77605517890568,49.0804637513936,-1.08155715452921,,57.7723510120725,0.317183011407689,3.07878442843448,67.0337532789953,0.629292650665542,,66.2857752300548,0.122031369721273,0.321802732754423,124.690003466958,0.607898670311567,3.26573475827741,68.4215833706136,,,,,,,,,,
1990-06,100.29252114307,0.194001054158436,7.33533863943607,43.6257014290868,43.6257014290868,0.415329628443831,6.65257495759352,43.4125989217141,43.4125989217141,1.42825507986896,4.90899223164816,32.9161523631588,0.412295847966553,6.81936716735834,44.9693510298909,100.959508012311,-0.0611988417682131,100.533544093137,0.503185685288344,9.74111974837538,36.2139111367792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809250977208021,14.0521554278717,14.2476355430411,14.2206623950832,1.09518098014259,10.7981307374169,10.8049040550846,0.0932233120787256,3.69949946196341,49.1262181852862,-2.06320682007148,,56.5803879258758,0.363612548422283,2.39260634580984,67.2774964175962,0.108508124515751,,66.3577006815776,-0.632142331397429,0.392049266674041,123.901785172022,-0.0860828242666065,3.35225879558928,68.3626841392403,,,,,,,,,,
1990-07,100.098815521246,0.163079180165851,7.15143005084296,43.696845865319,43.696845865319,0.308245379869637,6.62100248976617,43.5464162521716,43.5464162521716,-0.0705905202831007,4.80231996104749,32.8929166799485,0.417715847425278,6.83688914375737,45.1571951356271,100.730800169589,0.00520534628393585,100.538777212238,1.9736826008396,9.73148162031268,36.9286587999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841524333523906,13.3548981581222,14.3949749355275,14.3403327295262,0.752033020723789,10.9016920115792,10.8861605014364,0.254883577081256,3.70360529186099,49.2514328474816,-0.52747570920505,,56.2819401233928,0.0627759349323676,2.96913968921001,67.3197304949714,-0.239065419057884,,66.1990623663661,-0.901882473670271,1.52737108084285,122.784336686991,0.67777197306045,3.80644544721947,68.8260272523679,,,,,,,,,,
1990-08,99.895922666556,0.493523880190871,7.42131514254664,43.9125002345545,43.9125002345545,0.753803396102276,7.14026824152275,43.8746706167613,43.8746706167613,3.46568307322583,9.02611884219146,34.0328809256158,0.529466534822162,7.09025782110167,45.3962873719346,100.320691868974,-0.380919706337611,100.155805197326,-0.051294830405165,9.1862397294537,36.909716307067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87914702505022,12.9363785435212,14.4845749707722,14.4664053381001,0.398781279030811,10.8227845219928,10.9295724715214,1.08423222175355,4.71226016371079,49.7854327520893,-1.06152444830529,,55.6844935690024,0.41854388112095,2.80878642718987,67.6014931077452,0.754542953350842,,66.6985627266358,1.98189034010589,-3.72655442624993,125.217787594954,0.340047436099418,2.68103290942711,69.0600683934086,,,,,,,,,,
1990-09,99.6835732176306,0.553611387674112,7.27142419405748,44.1556048364654,44.1556048364654,0.950676271200132,7.50475496449308,44.2917766993821,44.2917766993821,3.64741409162625,13.0023456655773,35.274201020283,0.789273889163649,7.24213611943182,45.754588414811,99.8725147946705,-0.335526213119843,99.8197562169278,0.678708106433706,9.74369309740087,37.1602255437047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8593204658839,12.6936579743513,14.6068527572218,14.5907181198481,0.9461740114841,10.9427900820088,11.0329852458132,1.22114302702548,5.65676435850954,50.3933840926159,-1.67543008166768,,54.751538812923,0.0741401364739796,2.8887802283312,67.6516129469937,-0.140664789701163,,66.6047413336427,-1.23480131824789,-3.40668813395298,123.67159670305,-0.204203400789634,2.2373684778843,68.9190453851616,,,,,,,,,,
1990-10,99.4579442872683,0.781339602585608,7.30719532193136,44.5006100638139,44.5006100638139,0.933391083130894,7.7222041541998,44.7051921936543,44.7051921936543,3.21000377804661,16.2560819350082,36.4065042057099,0.732114663683278,7.20778438510719,46.0895644659037,99.5776927989628,-0.254471278168147,99.5657436074182,0.870436654075219,9.05997104043412,37.4836817675742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691537282909204,12.1292353027682,14.6974345431494,14.691618375491,0.670984629303762,10.9747144834678,11.107014880966,1.1956395917035,6.36837736625357,50.9959073444264,-0.668611515424844,,54.3854637195475,0.141955473861929,3.27147791840235,67.7476481147279,0.30174063016571,,66.8057148998631,-1.91474036216892,-0.564205430946176,121.303606724438,-0.68371960051142,2.40924216988351,68.4478323633779,,,,,,,,,,
1990-11,99.2189450365386,0.129314214648629,7.50672837965637,44.5581556782318,44.5581556782318,0.39145867207375,7.83530390853859,44.8801945453636,44.8801945453636,-0.0314553998654972,16.5556161477414,36.3950523942349,0.496828088873146,7.25841977909023,46.3185503682096,99.5053026841484,0.0897078199058006,99.6550618653814,0.214206724112289,9.21056950031647,37.5639743343651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562882124143819,11.3739158690054,14.8043409902248,14.7743148690741,0.90408649581433,11.1372969779121,11.2074319025929,0.205215635719778,6.48830815325581,51.1005589198744,-1.12211368332315,,53.7751969894117,-0.700478944027922,1.96049699793493,67.2730901046101,-0.80223832715305,,66.2697738502078,-3.67371214395684,-2.5234333316458,116.847261393145,1.15054231415742,2.72022539053674,69.2353536378421,,,,,,,,,,
1990-12,98.9752044914074,0.171993652062948,7.10696640267114,44.6347928774747,44.6347928774747,0.237038406687524,7.65234578340902,44.9865778434322,44.9865778434322,-0.354432759594928,15.1792125123547,36.266056405678,0.305108263122087,7.18221332524371,46.4598720927414,99.5498547136745,0.0778007958480207,99.7325942966155,0.564586564088596,9.30161322391621,37.7760554863947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852113488999203,10.8785535615245,15.0676648955341,14.9002087989807,1.20130400242369,11.7190932831119,11.3420672306076,-0.181908580304149,5.89736086726127,51.0076026186157,-3.16112601280274,,52.0752952489435,0.0406189957178396,1.32254564212434,67.3004157581989,-0.116244618733851,,66.1927388042598,-1.65442312505531,-4.0771805125514,114.914113279663,-0.692605951136935,1.39258129428974,68.7558254582557,,,,,,,,,,
1991-01,98.7240732242746,1.63728696220612,6.28491775089539,45.3655925218653,45.3655925218653,0.852252023214347,7.43937627462548,45.3699768632778,45.3699768632778,-0.266009124075926,11.9789985143781,36.1695853866964,0.813617417855323,7.26470368932892,46.8378777044012,99.649215483824,-0.0964782035457843,99.6363740812885,1.39064056759003,8.81171445263641,38.3013846388238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713062141746408,10.3374991902028,15.1182877777793,15.0064565469674,1.20936168561568,11.6297433594475,11.4792338460514,0.290449146935113,5.16946646690209,51.1557537652936,2.87776744222149,-8.96254027248812,53.5739011410583,-0.184562057925792,1.67623906303405,67.176204725883,0.184693683753519,1.6974190118262,66.3149926119347,3.80781849036151,-12.2175898864748,119.289834133161,-0.374403637845614,0.607165361822068,68.4984011465092,,,,,,,,,,
1991-02,98.585448962198,0.207889459942106,5.40540457952963,45.4599028071585,45.4599028071585,0.408463324427556,7.22249310228665,45.5552965790655,45.5552965790655,-1.72169959734624,10.8077579407893,35.5468537807318,0.650085289088475,7.31518081095083,47.1423638570788,99.9187026251286,0.0684754849698258,99.704600571647,0.33747122905989,8.94599292748911,38.4306407923114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626231259460444,9.80840034751406,15.1111233737474,15.1004316688019,0.50584975588676,11.4114082604185,11.5373015224393,-0.147437173357852,4.98288803701054,51.0803311679321,-6.90320524192186,-16.3343816144398,49.8755847891868,-0.285147649298711,1.16456030849786,66.984653357219,-0.584792718458329,0.360216830472835,65.927187363894,-1.99564018683325,-7.95350443348442,116.909238264393,-0.0286551968249815,0.589506360987237,68.4787727948388,,,,,,,,,,
1991-03,98.605172368685,0.539752086057069,5.70279439535792,45.7052735808797,45.7052735808797,0.427611206470295,7.0399273899546,45.7500961323784,45.7500961323784,-1.76885654898134,8.8483833274136,34.9180809296746,0.587545066920696,7.14151068211906,47.4193464903509,100.310425600332,0.700969418187573,100.40349933018,0.137888307868827,8.5855163442405,38.483632152603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76060215273148,9.74675477198226,15.2753838449611,15.2152858771465,0.772455520323745,11.6386552598952,11.6264220449458,-0.226075067185256,4.52584099437198,50.9648512749258,3.01532075845495,-13.6489879583311,51.3794936507359,-0.644185971947931,-0.666986398736768,66.5531476169339,-0.741414060729075,-1.26921330493894,65.4383939269348,3.4978510043659,-4.10943986815622,120.99854922922,1.30643866651495,1.3278647971937,69.3734059609854,,,,,,,,,,
1991-04,98.7703354513013,0.819216098047568,6.18710199562408,46.0796985397109,46.0796985397109,0.571044061646302,6.93198473921188,46.0113493395398,46.0113493395398,0.231889357842876,8.59011091582315,34.9990522433134,0.520908324819559,6.89534127106039,47.6663578137942,100.455744061909,-0.183013002303964,100.219747871638,1.24324920364921,8.6673612243131,38.9620796028756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74449432803996,9.33287756989081,15.4104457045552,15.3285628174969,0.767522328869978,11.8096242823898,11.7156574301894,0.266386596384618,4.47444732775917,51.1006148075895,-0.267033224568944,-12.2623923824682,51.2422933320732,-0.11046128317151,-0.512068930760937,66.4796321560852,0.0454667760952611,-0.611959863542767,65.468146654982,-5.97898425814947,-8.65114307644387,113.764065018216,-0.983760393126404,1.00396068500633,68.6909378697785,,,,,,,,,,
1991-05,98.9999563547559,0.138982016746852,5.97711638685799,46.1437410340523,46.1437410340523,0.465945531273482,6.92224723008795,46.225737165666,46.225737165666,1.08041356674268,9.01171808598941,35.3771867519815,0.428471627694883,6.89049765272328,47.8705946329818,100.447812755707,-0.091289795704039,100.128257468551,0.585077133703849,8.76272472492496,39.1900378214475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764696334344935,9.49401980475984,15.4344529244197,15.4457797754701,0.867188596099146,11.7730156618802,11.817254275382,0.318281181913155,4.44737993517526,51.263258448364,1.20801288304712,-10.2316143820144,51.8613068370934,0.359865227597188,-0.469739538580333,66.7188692356495,0.458778989473978,-0.780370255347397,65.768500756633,2.35443783591194,-6.61435081318837,116.442569208676,0.783368324623698,1.18012110878809,69.2290409189373,,,,,,,,,,
1991-06,99.29370649508,0.406082609468256,6.20143911510622,46.3311227417496,46.3311227417496,0.379703205156639,6.88431221306683,46.4012577712914,46.4012577712914,0.60575407216689,8.12772133472462,35.5914855013498,0.354346521757468,6.82880966655764,48.0402224200084,100.403687302331,0.0600092188057823,100.188343653662,0.346370343035028,8.59302200569424,39.3257804898852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621129560233567,9.28969163094415,15.5621667893468,15.5417180794641,1.70388343055374,12.0059381137029,12.0186065129267,0.127731435745815,4.48338919718362,51.3287377443902,0.478931182102874,-7.90150312286722,52.1096868069823,0.101791467382364,-0.729386633065108,66.7867833516654,-0.266237846006545,-1.15178880048519,65.5934001168678,0.973744828977669,-5.1051423174941,117.576422705075,0.0930776573214469,1.36155208194376,69.2934776884107,,,,,,,,,,
1991-07,99.5278636809193,-0.357705665634238,5.64925860562104,46.1653936907505,46.1653936907505,0.326060735328109,6.90329551805635,46.5525540535819,46.5525540535819,0.926720804655046,9.2068531097279,35.9213192021766,0.392821416979675,6.80232586985516,48.2289347024388,100.341695694858,-0.081599344281826,100.106590622193,1.17879044259564,7.74653162277628,39.7893490317761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521355385332721,8.94269999382958,15.6657524095635,15.6227456636446,0.628234272070472,12.105269651413,12.0941115180662,0.125299693280324,4.34833978231451,51.3930524953486,1.17956174347961,-6.32101057353142,52.7243527372045,0.0973480125449567,-0.695088250695597,66.8517989579009,0.458101320913128,-0.46100051303167,65.893884349235,3.66447668364296,-0.732465891573947,121.884983300564,0.651013258488569,1.33461162838019,69.7445874154301,,,,,,,,,,
1991-08,99.6999490666056,-0.0193631882205214,5.11005830261768,46.1564545986774,46.1564545986774,0.396315577547315,6.52398848821806,46.7370490770424,46.7370490770424,0.200028425452054,5.75999172696264,35.9931720513783,0.399726597593221,6.6644903920407,48.4217185821804,100.296013472135,-0.0493276877555644,100.057210355748,0.571794233424586,8.41823302606931,40.016862235057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43511775236067,8.46317821683553,15.6987812472475,15.6907230034333,0.822658865038899,12.072149248473,12.1936047986172,0.280538769882756,3.51869429207962,51.5372299326242,1.51172277501341,-3.88455500777924,53.5213987855112,-0.367118047746432,-1.47203726325374,66.6063739386833,-0.233596442290434,-1.43721859623344,65.7399585797082,-8.78568931056113,-11.2134549835896,111.176547351547,-0.588625132848134,0.396734115773261,69.3340532451016,,,,,,,,,,
1991-09,99.7404688749792,-0.00744259650596983,4.52358093821232,46.1530193600001,46.1530193600001,0.538088578735639,6.08862254292814,46.988535800164,46.988535800164,0.636833769764853,2.68804871011181,36.222388725811,0.649598253214301,6.5166727726271,48.7362652202665,100.234469201851,0.100731299193304,100.157999283676,-0.0691161036626659,7.61292094968617,39.989204139072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587234201512859,8.17057917049542,15.7820636333731,15.7828642953741,1.56774182695649,12.266403676565,12.3847690412589,0.193789943137159,2.46802200523669,51.6371039012051,0.507294637275159,-1.75087104830742,53.7929099713448,0.390163104736959,-1.16089695069639,66.8662474351952,0.308015429421666,-0.994363952103614,65.9424477954291,0.928674796904728,-9.26856374605067,112.209015926869,-0.985666465594024,-0.389434662993563,68.6506507330276,,,,,,,,,,
1991-10,99.6097979522854,0.553262918833047,4.28703524623862,46.4083669020409,46.4083669020409,0.696367433142069,5.83949277261555,47.3157486607867,47.3157486607867,-0.0492431900506225,-0.554715548845061,36.2045516660899,0.743636345411023,6.52885608880667,49.0986858018404,100.038884328504,-0.172974248796059,99.9847517368063,1.3691001838623,8.14491665419074,40.5366964064652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749436247307898,8.23277868280182,15.8980635507091,15.9011468012671,2.9512956586657,12.5773442375485,12.7502801923094,0.403078523405925,1.66549567787241,51.8452419771397,1.05975138853669,-0.0413394247460694,54.3629810817004,0.211253208462582,-1.09250078348688,67.0075045282806,0.242429424137193,-1.05290873548153,66.1023116918815,-0.953843141406717,-8.37970862904228,111.138717924411,0.581132601206702,0.879165433326076,69.0496020453777,,,,,,,,,,
