country,SDR,SDR
1996-Q1,0.682465213898456,1.46052678794137
1996-Q2,0.69128968922566,1.4451938736398
1996-Q3,0.688838572763618,1.45419051114465
1996-Q4,0.692638702553485,1.44293400143627
1997-Q1,0.717825727272727,1.38882890384061
1997-Q2,0.723407222222222,1.38182005517465
1997-Q3,0.732780368906456,1.36246794712105
1997-Q4,0.731833108314264,1.36490328494603
1998-Q1,0.742588939393939,1.34382709864623
1998-Q2,0.745747272727273,1.33785495316451
1998-Q3,0.74617868122216,1.34767723439228
1998-Q4,0.714508152958153,1.39884632236615
1999-Q1,0.722979205436766,1.37106020969287
1999-Q2,0.741804889696594,1.3430193603679
1999-Q3,0.735854309744275,1.37391853434046
1999-Q4,0.724715793650794,1.37428613120948
2000-Q1,0.739107808833679,1.34634324009339
2000-Q2,0.753721739130435,1.32550115338232
2000-Q3,0.764320852311939,1.30534492087127
2000-Q4,0.776440606060606,1.28807232866963
2001-Q1,0.773591363636364,1.28363866483828
2001-Q2,0.793536694271912,1.2552218433293
2001-Q3,0.787193596837945,1.27865744818939
2001-Q4,0.786825150051237,1.2669611761757
2002-Q1,0.800505858585859,1.24352691070188
2002-Q2,0.783255429512516,1.29627684300551
2002-Q3,0.754877090783613,1.3242302591531
2002-Q4,0.752767313210563,1.3350781888365
2003-Q1,0.730778932178932,1.37372591735294
2003-Q2,0.71590202020202,1.40157444466546
2003-Q3,0.718182840830667,1.3996688261097
2003-Q4,0.692959189095928,1.45550955417523
2004-Q1,0.672462936507937,1.48063276309434
2004-Q2,0.685034199134199,1.46229097790822
2004-Q3,0.681415151515151,1.46249407635065
2004-Q4,0.662711070330636,1.52923019545827
2005-Q1,0.65664790200138,1.52110283727269
2005-Q2,0.669986507936508,1.48278001797971
2005-Q3,0.684431767990464,1.4537188078273
2005-Q4,0.696954329004329,1.43306632419784
2006-Q1,0.694314953886693,1.44042343270199
2006-Q2,0.679288998682477,1.4815372133357
2006-Q3,0.674792960662526,1.4829212463017
2006-Q4,0.671152236652237,1.49738923303603
2007-Q1,0.666717475827021,1.50168526948605
2007-Q2,0.659549319349551,1.51753663902335
2007-Q3,0.651956108906927,1.54016775150319
2007-Q4,0.635634224064898,1.58077061962091
2008-Q1,0.624859648618372,1.61677300269213
2008-Q2,0.614853598381237,1.62602786061276
2008-Q3,0.628962764558924,1.58266019623475
2008-Q4,0.664004312714203,1.50551179423408
2009-Q1,0.669945571789322,1.48478718565858
2009-Q2,0.658350563492064,1.53270242161416
2009-Q3,0.63984919442876,1.56792251866564
2009-Q4,0.628708245184767,1.58925428770082
2010-Q1,0.647934589510007,1.53500558428191
2010-Q2,0.67214913997114,1.48811390033364
2010-Q3,0.657237409090909,1.52787178704907
2010-Q4,0.642939522680218,1.54586567557288
2011-Q1,0.639741952380952,1.57349672741496
2011-Q2,0.626411198945981,1.6073916124279
2011-Q3,0.628124669207604,1.58999457677086
2011-Q4,0.640519824675325,1.55757482209965
2012-Q1,0.64871373015873,1.55206464080115
2012-Q2,0.653825912353347,1.5261168559475
2012-Q3,0.658412048550725,1.52417844433749
2012-Q4,0.650994586517347,1.53743395819604
2013-Q1,0.65711911652864,1.5184540515549
2013-Q2,0.664129333333333,1.50390819917095
2013-Q3,0.660102090783612,1.5208722142254
2013-Q4,0.651035188844971,1.53774880675367
2014-Q1,0.648817995169082,1.54241094225139
2014-Q2,0.647066847041847,1.54535114255643
2014-Q3,0.657017747349269,1.510758239639
2014-Q4,0.680451413043478,1.46379102137953
2015-Q1,0.711127121212121,1.39889606561916
2015-Q2,0.71540854978355,1.40110348468196
2015-Q3,0.713631226864922,1.40074528252209
2015-Q4,0.718898183700358,1.38492351742755
2016-Q1,0.719352139406487,1.39021035841178
2016-Q2,0.709663131313131,1.40635089317507
2016-Q3,0.716357164815861,1.39451219944429
2016-Q4,0.733423520923521,1.35731444322356
2017-Q1,0.738460862977602,1.35652321550966
2017-Q2,0.728071557971014,1.38224396948517
2017-Q3,0.709740579710145,1.4114780461573
2017-Q4,0.708619877344877,1.41474604461017
2018-Q1,0.690892450592885,1.45229139405222
2018-Q2,0.699876052449966,1.420428864739
2018-Q3,0.714001953227932,1.40050221471788
2018-Q4,0.7210393390426,1.38538099593661
2019-Q1,0.718315072463768,1.39564131924051
2019-Q2,,1.38453003382264
2019-Q3,,1.36902086909018
2019-Q4,,1.37837205257687
2020-Q1,,1.37167698491118
2020-Q2,,1.37137214882059
2020-Q3,,1.41318506004649
2020-Q4,,1.42733391330893
2021-Q1,,1.43242687001242
2021-Q2,,1.43569266765421
2021-Q3,,1.42063292366112
2021-Q4,,1.4052565253223
2022-Q1,,1.38968182787118
2022-Q2,,1.34059499498901
