country,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E
subject,LOLITOAA,LOLITONO,LOLITOTR,LOLITOTR,LORSGPNO,LORSGPOR,LORSGPOR,LORSGPRT,LORSGPTD
measure,STSA,STSA,GYSA,STSA,STSA,GYSA,IXOBSA,STSA,STSA
unit,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,2015=100,,
time,,,,,,,,,
1960-02,,,,,99.959202314136,,25.4742673809172,99.7269798257586,25.8319285421631
1960-03,,,,,99.9877809062409,,25.5892154385841,99.784027353203,25.933389454986
1960-04,,,,,100.00663445173,,25.7010698409129,99.8271286479517,26.0352832197742
1960-05,,,,,100.032066750609,,25.8147534186803,99.8756946068613,26.1376011302645
1960-06,,,,,100.073579199738,,25.9331321253174,99.9409442317094,26.240333874705
1960-07,,,,,100.123436560477,,26.0537948356136,100.013635016052,26.3434712623808
1960-08,,,,,100.16790930638,,26.1724599264781,100.077415517994,26.4470027561448
1960-09,,,,,100.197815489645,,26.2863037058445,100.121516616853,26.5509180047141
1960-10,,,,,100.219336917465,,26.3975151574012,100.15394584999,26.6552073748503
1960-11,,,,,100.243231637187,,26.509782685221,100.188164957736,26.759861691372
1960-12,,,,,100.274493259175,,26.6248769744049,100.230441336161,26.8648719687558
1961-01,,,,,100.30694163228,,26.7409037747631,100.27346785882,26.9702292995859
1961-02,,,,,100.32836101722,5.41543658883802,26.8538101774018,100.302330045801,27.0759251075362
1961-03,,,,,100.33056296946,5.35950882361637,26.9606716979092,100.306707530745,27.1819515645612
1961-04,,,,,100.320083872594,5.30016038584218,27.0632677633586,100.293920504082,27.2883020101608
1961-05,,,,,100.308956273757,5.23140998647348,27.1652290070087,100.277933361267,27.3949706208702
1961-06,,,,,100.306400119858,5.15294928619082,27.2694532720558,100.269608085062,27.5019520706254
1961-07,,,,,100.310493040999,5.07301082796272,27.3755066687195,100.267115774494,27.6092411819572
1961-08,,,,,100.314982971898,5.0019658956069,27.481597446042,100.263621553292,27.716833081087
1961-09,,,,,100.315409490961,4.94599616535302,27.5864232791486,100.25432071532,27.8247233521788
1961-10,,,,,100.315079054503,4.90021329553109,27.691049704834,100.243428958308,27.9329081907503
1961-11,,,,,100.320551778476,4.85774211734184,27.7975595639368,100.238890055679,28.0413841882849
1961-12,100.489116455173,100.420465307042,,27.9774258085983,100.337122616554,4.81809187676626,27.9076880091077,100.247145093646,28.1501481112524
1962-01,100.400767462082,100.360291927175,,28.0619110989366,100.363826019041,4.78812856558155,28.0212926270972,100.267392604404,28.2591966744576
1962-02,100.326083651582,100.307584840435,,28.149873257832,100.396312795138,4.77911994824637,28.1371859764542,100.294895341629,28.3685266438938
1962-03,100.271356173656,100.267305909282,,28.2433565486742,100.428865751897,4.79605382013805,28.2537200228116,100.323285389322,28.4781349390652
1962-04,100.252702780308,100.251072446993,,28.3472559479716,100.45588955318,4.82551827487498,28.3692106950578,100.346235654855,28.5880187347444
1962-05,100.24489486303,100.241520781707,,28.4546228858227,100.469419700156,4.84426090934419,28.481183576729,100.354839300716,28.6981754607045
1962-06,100.227914720872,100.223713016469,,28.5592392200488,100.456948841437,4.82674027463219,28.5856789558101,100.335300868838,28.8086027990349
1962-07,100.214483708911,100.205387754748,,28.6652143112296,100.400157678561,4.75349914528831,28.6768011442354,100.267594608508,28.9192986790174
1962-08,100.206903191795,100.188209976202,,28.7731179657207,100.280506343104,4.61018905115653,28.7485510425823,100.131798107469,29.0302614498932
1962-09,100.200056072854,100.169816623139,,28.8812030001261,100.087997580059,4.39078841247488,28.7976847559058,99.9178819010468,29.1414900520232
1962-10,100.179660575274,100.14092413123,,28.9861492849296,99.8271936453488,4.09727851528904,28.8256291350481,99.6320291407075,29.2529839318154
1962-11,100.149623387115,100.105877981534,,29.0880222159417,99.5238323116339,3.75213049750694,28.8405602738979,99.3034668567194,29.3647427576652
1962-12,100.119615646503,100.072271936653,4.33289972412375,29.189659614276,99.2289473429665,3.40723755994075,28.8585692370651,98.9879706454122,29.4767658730411
1963-01,100.120638023024,100.062939707367,4.41529266556031,29.300926601504,99.0205669469791,3.15150939880939,28.9043862979081,98.769717570431,29.5890516087873
1963-02,100.187825196491,100.103052536599,4.55317324532672,29.431585755601,98.9749954272658,3.07472751835892,29.0023277765641,98.7300811422736,29.701595584078
1963-03,100.341127741055,100.20811664782,4.76197875001272,29.5882991858124,99.1277684965398,3.22189054326029,29.1640239563458,98.9061611283532,29.8143888271129
1963-04,100.546744483607,100.353065590809,4.99048064816477,29.7619202703408,99.4459566926672,3.55950410587707,29.3790139145533,99.2599084993153,29.9274165894079
1963-05,100.765766107407,100.509544116745,5.22078596153231,29.9401778428526,99.8543293907421,4.01008336311627,29.623302780958,99.7083469021634,30.0406596944673
1963-06,100.97026947002,100.657338234606,5.44603245027676,30.1145846555248,100.271527922061,4.49618357523939,29.8709435578919,100.163285564553,30.1540966303376
1963-07,101.160749890249,100.794965077463,5.65478289047229,30.2861699456182,100.639851488588,4.97639101754685,30.1038709004969,100.564343867807,30.2677056502895
1963-08,101.32495676975,100.913904198838,5.82890719882709,30.4502763101516,100.92424510725,5.43562115504538,30.3112133648219,100.876121203967,30.3814656772037
1963-09,101.432875348316,100.99425080146,5.94375636855212,30.5978313427605,101.114729805534,5.87556247901416,30.4897107162486,101.089139466959,30.4953572146174
1963-10,101.476614833489,101.032741239908,6.00310330783453,30.726217771467,101.223463972969,6.30298980290815,30.6425056000544,101.215443095178,30.6093629111988
1963-11,101.461894743099,101.036317083652,6.01034605388481,30.8363130113507,101.275108230195,6.71253020380942,30.7764915932311,101.279249418479,30.7234678458853
1963-12,101.398963372575,101.012386600659,5.96648660316926,30.9312567446724,101.291860130507,7.06690084615781,30.8979757106683,101.302266588151,30.8376594596433
1964-01,101.297966477919,100.967118827684,5.84509533517294,31.013593695451,101.282627193905,7.28350606496324,31.0096390269566,101.293525212989,30.9519274819519
1964-02,101.161512487082,100.897124481196,5.61242523642374,31.083411502028,101.247698720796,7.27303468515044,31.1116771352546,101.253601121464,31.0662641483967
1964-03,101.00726283324,100.81084621264,5.26666731888665,31.146616469246,101.18521701361,6.993689862044,31.2036653431449,101.181049976467,31.1806644209216
1964-04,100.862089061397,100.725466898837,4.87043252690929,31.2114545158203,101.099310249263,6.49472927038445,31.2871013306121,101.080872070961,31.2951262108299
1964-05,100.738377084702,100.649383307491,4.48190372875549,31.2820677899875,100.996499315317,5.87704163909583,31.3642766202704,100.960688428868,31.4096502308618
1964-06,100.636035372999,100.581784823462,4.13606551704169,31.3601436070623,100.883882670332,5.24531678494269,31.4377691741548,100.829015818496,31.5242398396531
1964-07,100.519073804343,100.498606127415,3.79504620661501,31.4355440892684,100.768682929497,4.67232407232798,31.5104213072834,100.695156696628,31.6389008784243
1964-08,100.382979857034,100.399368781522,3.47821638537302,31.5094028101627,100.657505148296,4.20217869270532,31.5849447143389,100.567876531965,31.7536413712599
1964-09,100.226961287872,100.287160183197,3.2058103323687,31.5787397814275,100.555786016762,3.84999782481026,31.6635639156151,100.454246599245,31.8684712189645
1964-10,100.052028681811,100.165470918474,2.97895679908975,31.6415385248733,100.466966744144,3.60610594146964,31.7475068151131,100.358034761274,31.9834018863108
1964-11,99.8777337182278,100.048706819795,2.81214021146829,31.7034733692771,100.394631678074,3.44855332030543,31.837835315943,100.282388111724,32.0984462954849
1964-12,99.7321112743201,99.9543917481658,2.72283800917906,31.7734647600331,100.343773029327,3.35925702600918,31.9359181306236,100.231328641317,32.213618713545
1965-01,99.6394030833444,99.895544192675,2.72629537900514,31.8591158672335,100.320870248883,3.33381115005796,32.04344183043,100.209764638103,32.3289346334696
1965-02,99.5821535836788,99.8570302001732,2.80733282967376,31.9560263177071,100.331186583282,3.37507875416798,32.1617207403119,100.221368342036,32.4444105802546
1965-03,99.5236672125475,99.8139536124063,2.90697564167007,32.0520410232113,100.374056392231,3.48239635653576,32.2903006481602,100.26430270211,32.5600639104645
1965-04,99.4567218824123,99.7628292906785,2.9890284024844,32.1443737561267,100.435777594142,3.63618902846807,32.4247594765215,100.324554952383,32.6759126050029
1965-05,99.4014779890637,99.7174579100708,3.06214925766039,32.2399713965994,100.498444423229,3.81043080947735,32.5593906797789,100.38439507006,32.791975620887
1965-06,99.3698327228849,99.6859156077982,3.1366784562426,32.3438104754317,100.547283140838,3.98160360953354,32.6894965263498,100.429455204013,32.9082732452272
1965-07,99.3727807080125,99.677389644577,3.25590757403946,32.4590563502114,100.577816259071,4.13604464291915,32.8137063997245,100.455725866491,33.0248274512786
1965-08,99.4146241959237,99.6946140351298,3.42134988624935,32.587449727366,100.591471794765,4.26671887262228,32.9325855113729,100.465094994459,33.1416618720282
