,id,name
0,GP,Growth rate previous period
1,GY,Growth rate same period previous year
2,IXOB,Index 2015=100
3,IXEB,Index Eurostat base
4,IXNB,Index source base
5,ST,"Level, rate or national currency"
6,STSA,"Level, rate or national currency, s.a."
7,NCML,"National currency, monthly level"
8,NCMLSA,"National currency, monthly level, s.a."
9,CXML,"US Dollars, monthly level"
10,CXMLSA,"US Dollars, monthly level, s.a."
11,GPSA,"Growth rate previous period, s.a."
12,GYSA,"Growth rate same period previous year, s.a."
13,IXOBSA,"Index 2015=100, s.a."
14,IXEBSA,"Index Eurostat base, s.a."
15,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
