country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
1998-Q2,,,1.47904960751706,5.90203013884711,54.465803426948,0.370791594475517,,55.0404347801845,49104.6178063318,,,,,,,,,,,,
1998-Q3,,,1.74072896791489,6.65779695734834,55.4139054448084,0.656040920577684,,55.4015225552064,49426.7641930347,,,,,,,,,,,,
1998-Q4,,,2.52163707970084,7.78205613869002,56.8112430318151,0.803887312626092,,55.8468883660294,49824.0996794241,,,,,,,,,,,,
1999-Q1,,,1.19277492397206,7.11154261360368,57.4888732926954,0.996561401556648,2.85633885082541,56.4034368994556,50320.6274255023,,,,,,,,,,,,
1999-Q2,,,1.20150002508619,6.81858791959629,58.1796021197289,0.906575102391958,3.40539031455792,56.9147764152795,50776.8217051094,,,,,,,,,,,,
1999-Q3,,,0.883684848228703,5.91876890337376,58.6937264484207,1.16359306062816,3.92680588650875,57.5770328041197,51367.6572788775,,,,,,,,,,,,
1999-Q4,,,1.28900709343817,4.64529479217879,59.450292745744,1.38811652121755,4.5291345979622,58.3762691089005,52080.700216128,,,,,,,,,,,,
2000-Q1,,,1.15046514097907,4.60154147365165,60.1342476399938,1.28570349325507,4.82839005974879,59.1268148400656,52750.3035981185,,,,,,,,,,,,
2000-Q2,,,1.00104867188871,4.39435560654752,60.7362207273442,1.24818605526708,5.18327799624192,59.8648274978229,53408.7255317413,,,,,,,,,,,,
2000-Q3,,,1.00443537335266,4.51930815242678,61.3462768127672,0.767845898576291,4.77180601800386,60.3244971204548,53818.8222402186,,,,,,,,,,,,
2000-Q4,,,1.08483041690779,4.30861988936453,62.0117798832726,0.760523107111862,4.12326753344589,60.7832788603048,54228.1268193309,,,,,,,,,,,,
2001-Q1,,,0.962921393053204,4.11522058578485,62.6089045779817,0.453205431695755,3.26744666835619,61.0587519816625,54473.891635583,,,,,,,,,,,,
2001-Q2,,,1.59320036429468,4.72563012990132,63.606389873799,0.442255301444762,2.44544269592646,61.3287875492974,54714.8053092446,,,,,,,,,,,,
2001-Q3,,,0.66423384551718,4.37289493325346,64.0288850432524,0.182572764235336,1.85042585488035,61.4407572119982,54814.6996417437,,,,,,,,,,,,
2001-Q4,,,0.761130840330976,4.03866613001318,64.5162286340366,0.410252860387528,1.49636681773896,61.6928196759042,55039.5785149368,,,,,,,,,,,,
2002-Q1,,,0.894615343176424,3.96827919766477,65.0934007142355,0.789494185228007,1.83614777881937,62.1798808999486,55474.1127868862,,1194.98128655739,,,,,1223.96250317936,,,,,-28.9812166219719
2002-Q2,,,1.01262549750743,3.37413146308373,65.7525530870625,0.971056254108464,2.37228719344546,62.7836825222248,56012.7976285145,,1264.69109366376,5.83354801372638,,,,1298.4039953403,6.08200757519753,,,,-33.7129016765474
2002-Q3,,,0.565581095518247,3.27282296494093,66.1244370971436,0.817418161516361,3.02100855825644,63.2968877456302,56470.6564091034,,1335.75148355917,5.618794206066,,,,1366.43075817586,5.23926012856446,,,,-30.679274616688
2002-Q4,,,0.941652535471344,3.45784455916167,66.747099535635,0.601978337123217,3.21771906756157,63.6779212979321,56810.5975275174,,1352.84557578259,1.27973597138532,,,,1410.9132923103,3.25538150164495,,,,-58.0677165277119
2003-Q1,,,1.22723966235785,3.79891920416051,67.5662464146098,0.662139055900988,3.0872956929137,64.0995576848316,57186.7626816379,,1434.73544294262,6.05315703624665,20.0634235098311,,,1504.37965209429,6.62452896952625,22.9105996455385,,,-69.6442091516692
2003-Q2,,,0.699417675256906,3.47707197688796,68.0388166845412,0.765711861602501,2.87764751357931,64.5903756012591,57624.6485067576,,1467.87350690864,2.30969856700909,16.0657740267841,,,1529.46633088754,1.66757631681082,17.7958737324028,,,-61.5928239788972
2003-Q3,,,0.317458552549603,3.22176599686814,68.2548117271598,1.37347584775635,3.44506837879692,65.4775088101175,58416.1091363524,,1500.25562729954,2.20605660082367,12.3154752785334,,,1538.62806571896,0.599015136613747,12.6019782936522,,,-38.3724384194246
2003-Q4,,,0.665883027633975,2.93976728878222,68.7093089339945,1.40596948422626,4.27178094014753,66.3981026030193,59237.4218046819,,1617.6380064412,7.82415856376112,19.5729974949611,,,1666.14615006537,8.28777839086295,18.0899038336469,,,-48.5081436241685
2004-Q1,,,0.868981927133215,2.57544867240545,69.306380410889,0.952696121629309,4.57275708661518,67.0306747513537,59801.7744247683,,1724.52913454043,6.60785216924908,20.1984061259017,,,1775.58780196273,6.56855053760239,18.0279060203244,,,-51.0586674223064
2004-Q2,,,1.11877196267752,3.00261553372321,70.0817607632726,1.16064095243346,4.98260705560688,67.8086602132104,60495.858309024,,1769.28581508507,2.59529860343983,20.5339429288567,,,1838.46273576558,3.54107714264222,20.2028902917225,,,-69.1769206805115
2004-Q3,,,0.566103874616595,3.25791624491207,70.4784963263531,1.03103168229577,4.62797108243551,68.5077889833489,61119.5897746668,,1812.46007471034,2.44020831779467,20.8100834104361,,,1891.65718610247,2.89342010050268,22.9444092597223,,,-79.1971113921372
2004-Q4,,,0.815552067539395,3.41143909418532,71.0532851603133,1.00814599092216,4.2175074266464,69.198447511454,61735.7644686482,,1937.09286989676,6.87644362077031,19.7482293432482,,,2028.04341942128,7.20988106728884,21.7206197272497,,,-90.9505495245205
2005-Q1,,,0.68536029751892,3.22318918222576,71.540256166885,1.16232734189574,4.43391812288627,70.002759987047,62453.3361387956,,1995.54948800642,3.01774989821591,15.715614658967,18.9492916524966,2010.84084054923,2074.41720671792,2.28662694558431,16.8298861044697,19.6982018713678,,-78.8677187114998
2005-Q2,,,1.01521692730171,3.11747902772236,72.2665449573262,1.12159741024744,4.39361124019461,70.7879091301634,63153.8111395415,,2020.85219194375,1.2679567251729,14.2185267475616,19.1252095095521,2142.6621008285,2104.76535974689,1.46297248840264,14.4850705320616,19.91935809758,,-83.9131678031426
2005-Q3,,,0.780308673308139,3.3371182300549,72.8304470755284,1.16437716958678,4.53139481746883,71.6121473829029,63889.1596981742,,2052.22787976558,1.55259686714884,13.2288599567393,19.2868822173561,2138.82124598625,2146.42897845483,1.9794899471808,13.4681798702269,20.1721861902134,,-94.2010986892488
2005-Q4,,,0.966502674800173,3.4918443653535,73.5343552945823,1.25113447907609,4.78285894783314,72.5081116500172,64688.4990035501,,2109.38346718782,2.78505072393658,8.89428689602461,19.6522778658435,2261.44229487156,2219.85925701535,3.42104394310722,9.45817213562453,20.6815363922857,,-110.475789827536
2006-Q1,573033.505206549,545800.132790542,0.653572590296024,3.45917061378801,74.0149556852386,1.42357258953147,5.05345398704463,73.5403172526537,65609.386743944,2172.38186393004,2210.6684996109,4.80164152220799,10.7799387034688,20.2603881776136,2261.8130896961,2300.81889503581,3.64706175693785,10.913990087659,21.0866007038225,-89.4312257660618,-90.1503954249072
2006-Q2,603311.46971734,573917.289795472,1.22735790585786,3.6764441133877,74.9233840953585,1.10354145353577,5.03469597029865,74.3518651385984,66333.413524074,2353.02490245278,2335.61669626695,5.65205487290584,15.5758301165235,20.6312259376957,2445.58960438057,2432.65456088806,5.72994537452298,15.5784206359514,21.4883914617774,-92.5647019277934,-97.0378646211099
2006-Q3,621662.670072461,591342.018087707,0.57420471493161,3.46441732161194,75.3535976994204,1.07607641817048,4.94301703312285,75.1519480258248,67047.2117443741,2363.69401789793,2386.74108149699,2.18890305552944,16.3000027935312,20.6611057561074,2489.61245988813,2511.85029709952,3.25552741785717,17.0246172742113,21.7441284411681,-125.9184419902,-125.109215602531
2006-Q4,649718.103937034,616050.755235232,0.263706431920738,2.74423387622172,75.5523099832374,1.40222722004015,5.09961901264782,76.2057490974334,67987.3659977316,2516.49907556082,2474.91785152961,3.69444221311642,17.3289679201437,20.8260060403461,2603.00833193515,2564.46534082019,2.09467275105591,15.5237807404133,21.5795326883965,-86.5092563743252,-89.5474892905752
2007-Q1,677541.614841014,633788.615779632,0.892357064740832,2.98797810960558,76.2265063589478,1.38968449687715,5.06450266310403,77.2647685783695,68932.1758828372,2485.17168799923,2545.14057202778,2.83737581248469,15.1299062919542,21.0928276898556,2581.94866267489,2634.59549414983,2.734689068062,14.5068610064954,21.8341844852591,-96.7769746756675,-89.4549221220566
2007-Q2,710704.79839287,667225.513168838,1.31967703048938,3.08190291593601,77.2324500545113,1.30103085182025,5.26972915778157,78.2700070551616,69829.004757904,2666.23306737288,2653.77182144739,4.26818269346373,13.6218894859311,21.1319406263,2758.47822320218,2753.09342590225,4.49776567277748,13.1723948877151,21.9228369012873,-92.2451558293008,-99.3216044548569
2007-Q3,745675.111660778,701991.706347778,0.729783161748946,3.2413605263252,77.7960794704153,1.07482689732089,5.26842779423369,79.1112741435254,70579.5456831734,2729.6299737771,2756.9276577918,3.88714039054594,15.5101271421791,21.2987010096446,2843.77563350763,2863.17718112566,3.99854774951338,13.986776378824,22.1195338753563,-114.145659730523,-106.249523333864
2007-Q4,787020.146809013,741067.423707272,1.1839362265288,4.18891951225504,78.7171354380847,1.38004465443263,5.24539946566573,80.2030450533967,71553.5749304969,3008.12785811329,2942.71635458548,6.73897613049777,18.9015769863533,21.5208261382835,3119.28249609741,3051.75700573278,6.5863833314353,19.0016865175003,22.31826789365,-111.154637984121,-109.040651147303
2008-Q1,821351.304268629,774965.521258228,1.43918778960444,4.75361741442699,79.850022839636,0.717688768919504,4.54784863316165,80.7786533000764,72067.1069015334,3047.7505371473,3144.84841251849,6.86889368790282,23.5628572771879,22.5567774836152,3167.38094578497,3257.38610049453,6.73805595843537,23.6389460062318,23.3639666556247,-119.630408637672,-112.537687976043
2008-Q2,854497.31533542,804253.41357676,1.87346479009803,5.32617422470364,81.3459849024218,0.530512759976163,3.75263452568565,81.2071943631702,72449.4320993917,3360.61299873556,3315.17511457818,5.41605443943466,24.9231410095408,22.865592265196,3486.7789719839,3444.63325096764,5.74838673391168,25.1186472118635,23.7584974239843,-126.165973248334,-129.458136389456
2008-Q3,839372.49734598,790640.413965507,1.21572946119902,5.8342946930813,82.3349320063831,0.000367161313904534,2.64970878517714,81.207492524572,72449.6981056786,3298.0617729289,3288.12251185697,-0.816023340735399,19.2676384729893,22.9441999721099,3473.00565457685,3451.62947623719,0.203105084339236,20.5524233355402,24.0851357109835,-174.943881647955,-163.506964380221
2008-Q4,764757.585462376,712223.105394481,-0.57208200447668,3.99757082289516,81.8639086769764,-1.39084919962399,-0.155887209212799,80.0780187647592,71442.0320594457,2684.10819454503,2614.26437732564,-20.4937052102347,-11.1615234933543,20.0087367979428,2815.34800011755,2761.54534832114,-19.9929955595453,-9.50965810405217,21.1359778717813,-131.239805572518,-147.280970995494
2009-Q1,694282.217079599,654721.221580566,0.0623475663341048,2.58600551217565,81.9149488317425,-1.57050583134244,-2.4242351285142,78.8203888104352,70320.0307799226,2127.41873601103,2204.09600288211,-15.6896287154833,-29.914078080571,17.8814035362101,2190.27420744244,2259.21802035447,-18.1900807195525,-30.6432227972151,18.3285977767807,-62.8554714314075,-55.1220174723652
2009-Q2,711893.757755301,671817.509306512,0.91524774511593,1.6210863424887,82.6646735538379,1.00665036492869,-1.9620919471873,79.6138345420337,71027.9076263866,2277.56676756687,2270.08056941982,2.9937247039798,-31.5245653408369,17.6289151968947,2306.08243286259,2302.86900214369,1.93212790425478,-33.1461774197067,17.8835425029537,-28.5156652957139,-32.7884327238735
2009-Q3,742497.94158425,706734.918181603,0.88169601031605,1.28571512761769,83.3935246825029,1.25180340025408,-0.735214542534746,80.6104432299035,71917.0373891831,2495.33856777984,2488.57747817778,9.62507285870508,-24.3161570408654,18.4255599877689,2554.72077469674,2534.59276932565,10.0623946462542,-26.5682256228515,18.7662596504615,-59.3822069169082,-46.0152911478628
2009-Q4,776412.603058435,733788.57358797,0.721216710161915,2.60317895293582,83.9949727177061,1.36706952752561,2.04104109436692,81.7124440353028,72900.1932924298,2755.31081534303,2687.81281364885,8.00599287014983,2.8133511270368,18.9677787983183,2789.3902476626,2732.6708198189,7.81498522723037,-1.04559313211323,19.2843398080904,-34.0794323195732,-44.8580061700435
2010-Q1,767779.000149264,730377.248365417,0.947496461175861,3.51080397539729,84.790822111772,1.25648274375269,4.9717567279381,82.739146794105,73816.1716413115,2662.04604059915,2754.42085376168,2.47815025564962,24.9682795195833,19.8347557568522,2735.25472154187,2810.19776380863,2.83703925944756,24.3880731514218,20.2364087526689,-73.2086809427197,-55.7769100469507
2010-Q2,762459.104500761,727333.734434075,0.705642999631925,3.2958081625058,85.3891426123341,1.44768927639991,5.43010901618097,83.936952549628,74884.8004424118,2845.84105067852,2813.38036369168,2.14054108142142,23.9330621824897,20.2182446653586,2918.17832173012,2898.80914143531,3.15320789048619,25.8781606221137,20.8321751356832,-72.3372710516016,-85.4287777436236
2010-Q3,791488.255593476,746689.388611821,0.558976606571559,2.96536604130969,85.866447944089,1.28537092231844,5.46506175175505,85.0158537307812,75847.3478925347,2930.95731278999,2921.06917686961,3.82773742817403,17.379073084295,20.2849008243742,3023.09225910711,3003.35134684278,3.60638456368697,18.4944336301348,20.856296281468,-92.1349463171138,-82.282169973168
2010-Q4,837134.27234205,792071.808880691,1.05940536169088,3.31108980669967,86.7761216975022,1.11701980276483,5.20490320336431,85.9654976524436,76694.5777883662,3224.59003416062,3148.91509998338,7.80008652030433,17.1552975710594,20.7381941241153,3268.23649974785,3202.0545627722,6.61604963862463,17.1767393111918,21.0881611635479,-43.6464655872246,-53.1394627888164
2011-Q1,854300.974325005,806280.948091155,1.40928577480794,3.78369149495219,87.9990452365151,0.898606489624181,4.83307183361732,86.7379891931862,77383.7602415624,3242.4125659491,3334.75286324492,5.90164413332475,21.0691118131312,21.8744169199852,3359.58157969405,3431.26415387786,7.15820379110678,22.1004513656545,22.5074857845656,-117.169013744957,-96.511290632937
2011-Q2,898050.385366858,834075.175523722,1.24552918892229,4.34007920116942,89.0950990309089,0.849359988357902,4.21477586570653,87.4747069680993,78041.026938541,3533.44443401985,3495.22306031515,4.81205665459936,24.2357096616953,21.8635145515408,3651.86822097554,3628.2623146934,5.74127062158419,25.1638910210182,22.6957091279187,-118.423786955689,-133.039254378256
2011-Q3,911260.889194824,848564.216178138,0.657594278808432,4.44240498131422,89.6809833048348,0.849744388998964,3.76655001514551,88.218018382354,78704.1761860684,3555.90901529465,3552.09420334746,1.62711054633479,21.6025362040243,21.9562916427612,3666.99985524448,3657.51160881171,0.806151583909975,21.7810101590881,22.6079002899685,-111.090839949824,-105.417405464252
2011-Q4,893250.105947827,831178.197469088,0.664460002051317,4.03423868497262,90.2768775683418,0.843964571433813,3.48634002305838,88.962547203122,79368.4115493177,3518.49964029912,3456.38214807694,-2.69452468857167,9.76422159159459,21.5200857912545,3617.75262934446,3572.97500931868,-2.31131459130196,11.5838265487069,22.2460148896808,-99.2529890453379,-116.592861241744
2012-Q1,897995.174587476,832822.925926005,0.868200574620171,3.47914763551743,91.0606619381393,0.671486415183511,3.25339502939242,89.5599186221922,79901.3596508183,3394.85468572448,3471.55087999582,0.438861539871273,4.10219354659422,21.8635126461925,3532.91291088582,3577.95429567117,0.13935967476674,4.27510489472287,22.5336317095832,-138.058225161334,-106.403415675341
2012-Q2,899154.72420984,843121.880600508,0.957704153985164,3.1849727764194,91.9327536801672,0.647377770472997,3.04659798343605,90.139709626606,80418.6232915034,3486.78099399384,3466.35103818783,-0.149784404369724,-0.826042333467302,21.7461933132314,3562.22385699129,3562.36260603118,-0.435771067809713,-1.81628843083783,22.348522994105,-75.4428629974473,-96.0115678433452
2012-Q3,897511.365250513,842880.287329602,0.579355543270938,3.10476957015026,92.4653711846949,0.767951545916044,2.96302341148099,90.8319389201678,81036.1993522749,3393.51752927337,3418.74394585973,-1.37340655356687,-3.75413065796692,21.2987393252476,3492.88872395986,3508.89019313004,-1.50103790138046,-4.06345711449302,21.8603495107911,-99.3711946864883,-90.1462472703174
2012-Q4,920124.699244591,859160.897167945,0.739438442359986,3.18156563909652,93.1490956851054,0.49580387810281,2.60754673252709,91.2822871958899,81437.9799713306,3530.61130092535,3446.48387906812,0.811407161451431,-0.286376580619899,20.9124133223054,3613.6778388228,3539.0573631027,0.859735366803877,-0.949283052009226,21.4741263692094,-83.0665378974448,-92.5734840345762
2013-Q1,940400.518494829,873414.10571304,0.940414713949924,3.25543597598045,94.0250834868394,0.900158371570544,2.84061638598025,92.1039723458448,82171.0507656805,3410.33577661143,3550.49071015766,3.01776635954165,2.27390676071362,21.9424082179748,3504.59790606969,3616.37775623943,2.18477366156474,1.07389467257175,22.3495971333737,-94.2621294582588,-65.8870460817676
2013-Q2,946542.230157198,879510.603645816,0.73135193114076,3.02393212345343,94.7127377506771,0.912729783661357,3.11175076821706,92.9446327333805,82921.0504195663,3512.60501196891,3478.16520355712,-2.03705663540044,0.340824262722836,21.303873289182,3573.85275792391,3561.18532598559,-1.52617989530041,-0.0330477319629036,21.8123741984717,-61.2477459550015,-83.0201224284682
2013-Q3,963710.245329068,900177.851058615,0.791413568189008,3.24114420884996,95.4623072080392,1.07471045589659,3.42564469765186,93.9435184195609,83812.2116185647,3507.00521359172,3507.83838166606,0.85312733502682,2.60605758188556,21.2674853897685,3602.50884471503,3582.67730955004,0.603506461953172,2.10286194091972,21.7212223160982,-95.5036311233052,-74.8389278839824
2013-Q4,986451.729270651,919459.896113302,0.546122864786366,3.04302794246324,95.9836486949549,0.835822671004206,3.77557635159236,94.7287196444506,84512.7330843427,3680.40485377654,3584.86623764,2.19587813328387,4.01517498492691,21.0698985539406,3702.37261722267,3629.14876722136,1.29711535971835,2.54563277379824,21.3301672345944,-21.9677634461294,-44.2825295813564
2014-Q1,1011954.40043776,966591.077066432,0.618509717208314,2.71441758685827,96.5773168890643,0.700351008961934,3.57007494754459,95.3921531882572,85104.6188632002,3480.35034604968,3607.91442529673,0.642930199590926,1.61734587770586,21.7430421331844,3592.71835998802,3704.19324576381,2.06782591058988,2.4282720291837,22.3232649996891,-112.36801393834,-96.2788204670864
2014-Q2,1043329.04280446,973991.65675049,1.09626730169254,3.08651692868326,97.6360624349711,0.813924174439117,3.46866748017824,96.1685729835744,85797.305929692,3654.99371042276,3641.7289371957,0.93723153913752,4.70258668194667,21.2667240809912,3689.30206872843,3695.45165143136,-0.235991854432802,3.77027065864969,21.5804503797452,-34.308358305668,-53.7227142356606
2014-Q3,1036458.27922444,990510.408026251,0.550353728869216,2.83996795861595,98.1734061453031,0.979620814612631,3.3713256383818,97.1106603416374,86637.7941969562,3633.28993902294,3624.49851733649,-0.473138450344831,3.32569870607974,21.046923374612,3678.8821749256,3654.69432651512,-1.10290510499464,2.01014522779116,21.2222659437915,-45.5922359026558,-30.1958091786226
2014-Q4,1015459.56292579,964440.380240311,0.194778756697623,2.48060833550164,98.3646270852006,0.828022073277628,3.36332889569246,97.9147580447719,87355.1742567078,3576.54437951965,3466.68124909598,-4.35418217128949,-3.29677540832957,20.5345508310658,3571.03634640602,3487.96425682333,-4.56207974719386,-3.89029272299927,20.6606186673081,5.50803311363086,-21.2830077273511
2015-Q1,977904.847552022,905568.404483348,0.456233191098774,2.31532863536478,98.8133991622638,0.940397214819889,3.60972302121096,98.8355457023225,88176.659882419,3115.60983781411,3268.47480553969,-5.71746951375969,-9.4081948667372,20.6594729557081,3123.10024218457,3227.40896524815,-7.47012504687978,-12.8714742693546,20.3999027685773,-7.49040437045801,41.0658402915361
2015-Q2,972352.573738984,953825.674027829,1.12403658660113,2.34343277399644,99.9240979213119,0.814498069491449,3.61031283167516,99.6405593140393,88894.8570749033,3227.87867939077,3210.91541798092,-1.76104730748456,-11.8299172355899,19.8751094529756,3202.44443813097,3204.34831301034,-0.714525258066925,-13.2893996388994,19.834460007852,25.4342412598003,6.56710497058252
2015-Q3,971871.871471394,926683.874739001,0.534722666549573,2.32752296844757,100.458414722242,0.797876311570029,3.4238335731498,100.435567733522,89604.128081708,3162.65125358117,3148.94488884892,-1.9299956886117,-13.1205358813897,19.5591251694515,3182.97073711236,3158.9472892975,-1.41685669839633,-13.5646648646079,19.6212533454832,-20.3194835311958,-10.0024004485806
2015-Q4,975447.832716195,922440.386827653,0.344096084828144,2.48001866246937,100.804088194182,0.656668657607698,3.24806867386855,101.095096627918,90192.5303067432,3191.85056780024,3082.50592511776,-2.10988016863796,-11.0819338835493,19.0158926889153,3168.77810441964,3077.9355503161,-2.56451695968053,-11.7555306280765,18.9876981748129,23.072463380603,4.57037480166016
2016-Q1,971652.942313022,914463.959170097,0.38456573353623,2.40690739644639,101.19174617538,0.859807255058072,3.16563628872344,101.964319603233,90968.012225841,2878.99808124355,2995.91347180642,-2.80915772475066,-8.33909850769883,19.1050372432692,2887.12078680894,2966.53855486547,-3.61921143667835,-8.0829672716307,18.9177124465232,-8.12270556538818,29.3749169409468
2016-Q2,995004.718543071,941759.426353515,0.944292602258488,2.22488315986559,102.147292348611,0.748703087535006,3.09830687372736,102.727729612287,91649.0925420451,3135.4389606141,3086.560391107,3.02568549304354,-3.87288391894536,18.7839334788295,3081.54227004881,3051.79312583493,2.87387368789226,-4.76088028745202,18.5723497366183,53.8966905652964,34.7672652720728
2016-Q3,1000127.56448865,944714.166097431,0.452729003643822,2.1415110433662,102.60974276751,0.764619577242659,3.06429114713901,103.513205944159,92349.8594459869,3096.84813857298,3104.42566257968,0.578808421314451,-1.41378232521277,18.6357520554551,3094.7835888544,3090.44628999134,1.26657222697038,-2.16847554051434,18.5518344005447,2.06454971858203,13.9793725883398
2016-Q4,993085.483203272,950678.684109924,0.422924078319699,2.22175104434181,103.043704076375,1.05325604821809,3.47036457313516,104.60346504647,93322.5399261226,3234.29667794103,3142.60797659756,1.22993165783028,1.94977894413956,18.7360741892021,3197.36377068927,3134.04951808391,1.41090392781709,1.82310405304127,18.6850490804863,36.9329072517549,8.55845851364941
2017-Q1,1006447.38753939,954857.098447775,0.6380432999886,2.47986762335854,103.701167526295,0.837994521256595,3.4479872597117,105.480036352604,94104.577697801,3170.72408532724,3261.93387260586,3.79703408433058,8.87944205675084,19.834744334659,3208.77815304978,3266.50961291979,4.22648378947318,10.1118206457264,19.8625679027671,-38.0540677225391,-4.57574031392871
2017-Q2,1051134.50436404,1042534.51220858,0.677569952335514,2.2090875608942,104.403815477674,1.03824712409544,3.74528883171512,106.57517979653,95081.6157693906,3347.58615534736,3332.62340807567,2.16710510484203,7.9720784883273,19.4810153756946,3347.85011477207,3355.14509984064,2.71346168920716,9.94012246235451,19.6126670416154,-0.263959424711914,-22.5216917649634
2017-Q3,1106799.83674561,1034463.66982251,0.496731961244401,2.25385988506045,104.92242259791,1.04586357487153,4.03485217139335,107.689810781876,96076.039755122,3428.94773987284,3458.58133591097,3.77954279292609,11.4080899923043,19.352527344327,3465.83572926316,3488.35271308106,3.97024895426281,12.8753709254992,19.5191133906866,-36.8879893903257,-29.7713771700942
2017-Q4,1129814.45941974,1043411.30847358,0.617639755021026,2.45212566655985,105.570465191806,1.02369900389969,4.00442304069002,108.792230302151,97059.5692170814,3660.34961912586,3579.48735676315,3.49582702007906,13.9018096886075,19.4428375414761,3673.56023341246,3614.97536255785,3.62986945104401,15.3451897201666,19.6355990915438,-13.2106142866064,-35.4880057947017
2018-Q1,1186457.12855661,1115053.77080317,0.830127247901891,2.8115796299591,106.415913267884,0.939359528935456,4.10897102570506,109.814180484236,97971.3075292658,3633.5267953081,3763.66893648136,5.14547367712334,15.3815216209358,20.3036253512047,3722.29358048837,3807.75958502789,5.33293323287339,16.5696733285992,20.5414783676864,-88.7667851802798,-44.0906485465288
2018-Q2,1169765.31900864,1107445.35952978,0.859797632077834,2.93612388868412,107.330874770315,0.808848148048253,3.87260022523689,110.702410449377,98763.7466358349,3780.10526029371,3752.52096843343,-0.296199486088354,12.5996102451977,20.0592639762616,3804.74975941247,3799.07925896456,-0.227964131387318,13.2314444208392,20.3081433424007,-24.6444991187578,-46.5582905311274
2018-Q3,1163872.90147659,1092475.32098264,1.17272299535672,3.58099291193795,108.589568619864,0.701354830455063,3.51845392159969,111.478827152494,99456.4309436037,3705.64719733512,3734.8314695058,-0.471403066803449,7.98738288229582,20.2862954476675,3802.63919992374,3815.95747542054,0.444271237988953,9.39138869504198,20.7269434763438,-96.9920025886201,-81.1260059147485
2018-Q4,1176745.36789049,1107763.94445042,0.674539350995783,3.58371855733421,109.322047991281,0.615286658165909,3.09995593538734,112.164741502643,100068.373093888,3800.63264801207,3696.07527305605,-1.0376959915376,3.25711211334812,19.7780697513829,3832.67902043727,3744.8056301111,-1.86458695537739,3.59145649782206,20.0388307829211,-32.0463724251963,-48.7303570550552
2019-Q1,1193114.47181154,1114618.91522041,0.63833839603976,3.38669210307934,110.019892598947,0.785216268992258,2.94251325512816,113.045477300995,100854.126239537,3562.17138460248,3685.24142416753,-0.293117647454141,-2.08380475640737,20.0711403232805,3616.88023443037,3720.25415172749,-0.655614224305851,-2.2980818863793,20.2618321361284,-54.7088498278867,-35.0127275599565
2019-Q2,1216045.78390384,1172804.05931467,1.25478014273494,3.79157032189524,111.400400364337,0.921872970832733,3.05793029967729,114.087613000982,101783.873169309,3662.18316591305,3647.71120789262,-1.01839233730517,-2.7930492973254,19.442044565557,3696.30578605856,3711.04281339509,-0.247599705738546,-2.3173100524749,19.779597575215,-34.1226201455088,-63.3316055024712
2019-Q3,1211289.73584803,1126976.06813871,0.731753509682418,3.33918637860379,112.215576703803,0.525214840772114,2.87766834778703,114.686818075946,102318.457176706,3617.40486572789,3617.93702734046,-0.816242812417108,-3.12984516489589,19.1712259768106,3668.87380940755,3644.22213117155,-1.80059044272794,-4.50045225491056,19.3105091267278,-51.4689436796548,-26.2851038310938
