,id,name
0,IXOBSA,"Index 2015=100, s.a."
1,NCML,"National currency, monthly level"
2,NCMLSA,"National currency, monthly level, s.a."
3,CXMLSA,"US Dollars, monthly level, s.a."
4,IXOB,Index 2015=100
5,STSA,"Level, rate or national currency, s.a."
6,GPSA,"Growth rate previous period, s.a."
7,GYSA,"Growth rate same period previous year, s.a."
8,GY,Growth rate same period previous year
9,ML,Monthly level
10,MLSA,"Monthly level, s.a."
11,ST,"Level, rate or national currency"
12,GP,Growth rate previous period
13,CXCU,"US Dollars, sum over component sub-periods"
14,NCCU,"National currency, sum over component sub-periods"
15,NCCUSA,"National currency, sum over component sub-periods s.a"
16,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
17,CXML,"US Dollars, monthly level"
18,IXEB,Index Eurostat base
19,IXEBSA,"Index Eurostat base, s.a."
20,AL,Annual Level
21,IXNB,Index source base
