country,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA
subject,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,2010=100,,
time,,,,,,,,,
2010-10,99.96658,99.93073,2.931041,90.66784,99.71607,3.186541,90.33108,99.59528,90.69815
2010-11,100.1432,100.0815,2.674376,90.93347,99.72153,2.990389,90.44231,99.60224,90.80348
2010-12,100.3262,100.2392,2.479317,91.20782,99.69911,2.775532,90.52607,99.57625,90.91131
2011-01,100.478,100.3704,2.318295,91.45669,99.66225,2.558209,90.59686,99.53334,91.02161
2011-02,100.5611,100.4428,2.174018,91.64586,99.62669,2.351624,90.6718,99.49229,91.1345
2011-03,100.5405,100.4269,2.009306,91.74306,99.60394,2.16356,90.76341,99.46693,91.24983
2011-04,100.4201,100.3248,1.847126,91.75146,99.59536,1.996351,90.87347,99.45917,91.36761
2011-05,100.2177,100.1505,1.69869,91.68699,99.59872,1.852135,90.99972,99.46649,91.48782
2011-06,99.96107,99.92688,1.553035,91.57475,99.61354,1.737096,91.14161,99.48827,91.6104
2011-07,99.69292,99.69222,1.386305,91.45367,99.64551,1.664072,91.30476,99.53061,91.73536
2011-08,99.46965,99.49601,1.20288,91.37546,99.70203,1.648138,91.49659,99.60152,91.86265
2011-09,99.35238,99.39208,1.048028,91.39647,99.7865,1.699297,91.72035,99.70445,91.99223
2011-10,99.37257,99.40661,0.9686035,91.54605,99.89059,1.811112,91.96708,99.82959,92.12407
2011-11,99.50892,99.52193,0.9584831,91.80505,100.0008,1.968181,92.22237,99.96126,92.25812
2011-12,99.70861,99.6935,1.005695,92.1251,100.1034,2.149107,92.47157,100.0836,92.39433
2012-01,99.90373,99.8629,1.079088,92.44359,100.1887,2.326189,92.70431,100.1855,92.53266
2012-02,100.0339,99.97797,1.155187,92.70454,100.2499,2.47192,92.91313,100.2589,92.67316
2012-03,100.0789,100.0197,1.248949,92.88888,100.2828,2.567112,93.09341,100.2992,92.81568
2012-04,100.0461,99.99361,1.364066,93.00301,100.2874,2.609387,93.24471,100.3061,92.9602
2012-05,99.95422,99.91624,1.501902,93.06403,100.2655,2.603374,93.36878,100.2815,93.10667
2012-06,99.84039,99.81944,1.672375,93.10622,100.2209,2.55431,93.46965,100.2301,93.25506
2012-07,99.75281,99.74484,1.881575,93.17444,100.1614,2.465139,93.55556,100.1608,93.40533
2012-08,99.71722,99.71401,2.098408,93.29288,100.096,2.338661,93.63639,100.0844,93.55745
2012-09,99.74693,99.73798,2.273353,93.47424,100.034,2.182524,93.72217,100.0115,93.71139
2012-10,99.82284,99.79945,2.353751,93.70082,99.98372,2.016841,93.82191,99.95184,93.86711
2012-11,99.92793,99.88451,2.343859,93.95683,99.95125,1.864401,93.94177,99.91191,94.0246
2012-12,100.0571,99.99127,2.293047,94.23757,99.93724,1.741821,94.08226,99.89219,94.1838
2013-01,100.1918,100.1068,2.252231,94.52563,99.93312,1.649953,94.23389,99.88255,94.34469
2013-02,100.3169,100.218,2.267604,94.80672,99.92819,1.5841,94.38497,99.87062,94.50724
2013-03,100.4092,100.3046,2.336027,95.05878,99.91666,1.542602,94.52947,99.85008,94.6714
2013-04,100.4814,100.3774,2.463033,95.2937,99.9036,1.532634,94.67381,99.82777,94.83715
2013-05,100.5499,100.448,2.64639,95.52687,99.89819,1.563945,94.82902,99.81535,95.00444
2013-06,100.6084,100.5074,2.842009,95.7523,99.90675,1.640275,95.00281,99.82093,95.17323
2013-07,100.6467,100.546,2.989664,95.96004,99.92538,1.747804,95.19072,99.83978,95.34349
2013-08,100.6661,100.5672,3.064009,96.15139,99.94459,1.863999,95.38177,99.86034,95.51516
2013-09,100.6695,100.5743,3.053855,96.3288,99.95329,1.96419,95.56305,99.8692,95.68821
2013-10,100.6638,100.573,2.986247,96.49895,99.94254,2.027568,95.72421,99.85566,95.86258
2013-11,100.653,100.5676,2.882717,96.66534,99.90872,2.043015,95.86102,99.81548,96.03823
2013-12,100.6301,100.5518,2.741736,96.82132,99.85809,2.017527,95.98039,99.75606,96.21511
2014-01,100.6031,100.5323,2.590678,96.97448,99.81264,1.987967,96.10722,99.70335,96.39317
2014-02,100.6061,100.5376,2.479622,97.15756,99.7985,1.998238,96.271,99.68806,96.57226
2014-03,100.6469,100.5729,2.440125,97.37834,99.83361,2.076313,96.4922,99.73105,96.75242
2014-04,100.7046,100.6215,2.437629,97.61661,99.91353,2.209416,96.76555,99.82662,96.93361
2014-05,100.762,100.6692,2.438001,97.85582,100.0226,2.366275,97.07293,99.9559,97.11575
2014-06,100.8111,100.7096,2.439271,98.08796,100.1419,2.515443,97.39255,100.0964,97.29881
2014-07,100.8459,100.7368,2.446023,98.30724,100.2547,2.641984,97.70564,100.2287,97.48268
2014-08,100.864,100.7499,2.45422,98.51115,100.3484,2.743093,97.99818,100.3388,97.66733
2014-09,100.8664,100.7493,2.462058,98.70048,100.4166,2.825297,98.26299,100.4193,97.85268
2014-10,100.8371,100.7234,2.44601,98.85933,100.4621,2.903412,98.50348,100.4741,98.03868
2014-11,100.774,100.6716,2.400213,98.98551,100.4918,2.989981,98.72724,100.511,98.22528
2014-12,100.6835,100.5966,2.338096,99.08509,100.512,3.084985,98.94138,100.5375,98.41241
2015-01,100.5825,100.5097,2.268506,99.17435,100.5253,3.164892,99.14891,100.5567,98.60004
2015-02,100.4872,100.4241,2.173671,99.26945,100.5317,3.197947,99.3497,100.5685,98.78812
2015-03,100.3997,100.3438,2.047546,99.37221,100.529,3.159731,99.5411,100.5703,98.9766
2015-04,100.3158,100.2671,1.907403,99.47855,100.5152,3.05334,99.72013,100.5594,99.16544
2015-05,100.2214,100.1834,1.756405,99.57456,100.488,2.895219,99.88341,100.5322,99.3546
2015-06,100.107,100.0854,1.593045,99.65054,100.4456,2.706089,100.0281,100.4862,99.54406
2015-07,99.94881,99.9514,1.399175,99.68273,100.3883,2.505749,100.1539,100.4212,99.73379
2015-08,99.76492,99.79511,1.19551,99.68887,100.3181,2.310819,100.2627,100.3392,99.92376
2015-09,99.58542,99.6419,1.011573,99.69891,100.2393,2.133437,100.3594,100.2451,100.114
2015-10,99.43228,99.51171,0.8856789,99.73491,100.1595,1.979683,100.4535,100.1487,100.3044
2015-11,99.3012,99.40077,0.8154471,99.79269,100.0869,1.851806,100.5555,100.0602,100.4949
2015-12,99.18942,99.30491,0.7917191,99.86957,100.026,1.748789,100.6717,99.98605,100.6857
2016-01,99.10648,99.23154,0.8075944,99.97528,99.97475,1.665086,100.7998,99.92387,100.8766
2016-02,99.06007,99.18863,0.8546094,100.1178,99.92867,1.595746,100.9351,99.86869,101.0678
2016-03,99.05902,99.18401,0.9399351,100.3062,99.88486,1.539806,101.0738,99.81708,101.2591
2016-04,99.0881,99.20434,1.052268,100.5253,99.84583,1.503141,101.2191,99.77191,101.4505
2016-05,99.12914,99.23478,1.18727,100.7568,99.81618,1.494582,101.3762,99.73859,101.6419
2016-06,99.17024,99.26491,1.342676,100.9885,99.79918,1.520778,101.5493,99.7209,101.8335
2016-07,99.21514,99.29937,1.546523,101.2243,99.79254,1.579063,101.7354,99.71604,102.0251
2016-08,99.27551,99.34853,1.792896,101.4762,99.7915,1.661656,101.9288,99.71828,102.2167
2016-09,99.36323,99.42277,2.063555,101.7562,99.79119,1.757511,102.1232,99.72155,102.4083
2016-10,99.48526,99.52667,2.343113,102.0718,99.78844,1.852416,102.3144,99.72165,102.5999
2016-11,99.62238,99.64507,2.616023,102.4033,99.78169,1.933483,102.4997,99.71617,102.7915
2016-12,99.75777,99.76273,2.867583,102.7334,99.771,1.993745,102.6788,99.70473,102.9829
2017-01,99.87222,99.86104,3.067765,103.0423,99.75832,2.037751,102.8539,99.6896,103.1741
2017-02,99.96203,99.93509,3.204197,103.3258,99.74724,2.074682,103.0292,99.67505,103.365
2017-03,100.0287,99.98692,3.269183,103.5854,99.74112,2.112608,103.2091,99.66532,103.5557
2017-04,100.0799,100.0243,3.286414,103.829,99.7439,2.153663,103.399,99.66542,103.7461
2017-05,100.1211,100.0551,3.280448,104.0621,99.75961,2.197616,103.6041,99.68053,103.9362
2017-06,100.164,100.0893,3.275724,104.2966,99.79169,2.245378,103.8294,99.71536,104.1258
2017-07,100.2109,100.1286,3.270687,104.5351,99.84143,2.302273,104.0776,99.77237,104.3151
2017-08,100.2796,100.1889,3.271551,104.796,99.90858,2.374698,104.3493,99.85209,104.5038
2017-09,100.3638,100.2641,3.259389,105.0729,99.99052,2.466125,104.6417,99.9519,104.692
2017-10,100.4557,100.3459,3.219116,105.3576,100.0804,2.57197,104.9458,100.0631,104.8796
2017-11,100.5438,100.4234,3.15867,105.6379,100.1701,2.683884,105.2507,100.1752,105.0666
2017-12,100.6241,100.4939,3.091751,105.9097,100.253,2.79297,105.5466,100.2792,105.2528
2018-01,100.6995,100.5612,3.040931,106.1757,100.3261,2.892535,105.829,100.3706,105.4382
2018-02,100.7651,100.6211,3.005055,106.4308,100.3887,2.976619,106.0959,100.4481,105.6227
2018-03,100.8019,100.6564,2.963102,106.6548,100.441,3.040701,106.3474,100.5114,105.8063
2018-04,100.8027,100.6608,2.899695,106.8397,100.4837,3.080815,106.5845,100.5619,105.989
2018-05,100.7863,100.6473,2.828518,107.0055,100.5165,3.091975,106.8075,100.5999,106.1706
2018-06,100.7559,100.6187,2.740769,107.1552,100.5378,3.067765,107.0147,100.6238,106.3513
2018-07,100.7052,100.5708,2.627778,107.282,100.5442,3.002019,107.2021,100.6301,106.5308
2018-08,100.6278,100.5004,2.46491,107.3792,100.5326,2.890741,107.3657,100.6152,106.7092
2018-09,100.5066,100.3939,2.241335,107.4279,100.5033,2.736959,107.5057,100.5793,106.8865
2018-10,100.3398,100.2514,1.96357,107.4264,100.4635,2.558789,107.6312,100.5311,107.0626
2018-11,100.1572,100.096,1.673752,107.406,100.4236,2.37959,107.7552,100.4828,107.2375
2018-12,99.9924,99.95514,1.409998,107.403,100.3933,2.220081,107.8898,100.4456,107.4112
2019-01,99.86095,99.84216,1.185112,107.434,100.3778,2.090746,108.0416,100.4257,107.5836
2019-02,99.75618,99.75327,0.9971983,107.4921,100.3799,1.996239,108.2139,100.426,107.7548
2019-03,99.66814,99.68085,0.8549846,107.5667,100.4,1.937104,108.4075,100.4472,107.9248
2019-04,99.57109,99.60261,0.7396129,107.6299,100.4361,1.90983,108.6201,100.4871,108.0936
2019-05,99.45605,99.5117,0.6230707,107.6722,100.4844,1.909968,108.8475,100.5417,108.2611
2019-06,99.33095,99.41386,0.5102495,107.7019,100.5396,1.9331,109.0834,100.605,108.4274
2019-07,99.20901,99.31869,0.4208107,107.7335,100.5944,1.973846,109.3181,100.6682,108.5924
2019-08,99.11053,99.24141,0.3816631,107.789,100.6415,2.02685,109.5419,100.7223,108.7563
2019-09,99.06462,99.20686,0.4396642,107.9002,100.6763,2.086484,109.7488,100.7618,108.919
2019-10,99.0649,99.20959,0.5903515,108.0606,100.7003,2.145657,109.9406,100.7884,109.0806
2019-11,99.0847,99.22647,0.777588,108.2412,100.7164,2.195705,110.1212,100.8057,109.241
2019-12,99.09363,99.2327,0.9365157,108.4088,100.7254,2.2263,110.2917,100.8147,109.4004
2020-01,99.06449,99.20497,1.023704,108.5338,100.723,2.226025,110.4466,100.8104,109.5588
2020-02,98.98951,99.13676,1.037752,108.6076,100.7015,2.182487,110.5756,100.7832,109.7163
2020-03,97.08991,97.54021,-0.8284752,106.6755,96.22144,-3.241802,104.8931,95.4677,109.8729
2020-04,92.12665,93.45943,-5.820153,101.3657,92.85917,-7.570604,100.3969,91.24614,110.0286
2020-05,93.63451,94.74084,-4.18147,103.1699,91.15,-9.803036,98.17715,89.1032,110.1836
2020-06,95.87381,96.54935,-1.77966,105.7852,93.11149,-7.449412,100.9573,91.49828,110.338
2020-07,97.35074,97.80807,-0.1569097,107.5644,95.05593,-5.119605,103.7214,93.87262,110.4916
2020-08,98.0496,98.40235,0.6474068,108.4868,96.98227,-2.805555,106.4686,96.22556,110.6448
2020-09,98.31859,98.64202,0.9586576,108.9346,97.21635,-2.544017,106.9567,96.53345,110.7976
2020-10,98.69312,98.95284,1.332076,109.5,97.45362,-2.265773,107.4496,96.84503,110.95
2020-11,99.15767,99.33129,1.778598,110.1663,97.70517,-1.960392,107.9624,97.17395,111.1022
2020-12,99.69021,99.76467,2.306723,110.9095,98.04032,-1.576203,108.5533,97.57235,111.2542
2021-01,100.1277,100.1232,2.777498,111.5484,98.3956,-1.153618,109.1725,97.99506,111.4061
2021-02,100.5,100.4426,3.230578,112.1163,98.73305,-0.729828,109.7686,98.39554,111.5585
2021-03,100.8741,100.756,5.635675,112.6874,98.91193,5.024858,110.1638,98.61507,111.711
2021-04,101.1847,101.0103,11.66368,113.1887,99.05409,10.07079,110.5077,98.78796,111.8635
2021-05,101.3012,101.1047,9.987188,113.4737,99.17737,12.88251,110.8248,98.93652,112.0161
2021-06,101.3462,101.1388,7.461944,113.6788,99.34724,10.13866,111.193,99.13004,112.1689
2021-07,101.3266,101.1183,5.808001,113.8118,99.52341,7.568854,111.5719,99.33242,112.3218
2021-08,101.264,101.0621,4.986461,113.8965,99.70378,5.15766,111.9599,99.54218,112.4748
2021-09,101.2049,101.0095,4.636237,113.9851,99.88682,5.047249,112.3551,99.75764,112.6281
2021-10,101.1543,100.9637,4.185612,114.0833,100.044,4.905236,112.7202,99.94568,112.7815
2021-11,101.104,100.9169,3.645018,114.1819,100.149,4.683959,113.0193,100.0746,112.9351
2021-12,101.0319,100.8501,3.017178,114.2559,100.1609,4.280468,113.1999,100.0982,113.0889
2022-01,100.923,100.75,2.456084,114.2881,100.1172,3.787394,113.3073,100.0569,113.2429
2022-02,100.7698,100.6121,1.92079,114.2698,100.04,3.280185,113.3692,99.97564,113.3968
2022-03,100.5597,100.4268,1.330396,114.1866,99.95521,2.956336,113.4207,99.88518,113.551
2022-04,100.2885,100.1923,0.7464156,114.0335,99.88424,2.698869,113.4901,99.81061,113.7055
2022-05,99.96196,99.91335,0.302382,113.8168,99.84281,2.502917,113.5987,99.77039,113.8601
2022-06,99.6261,99.62817,-0.07926682,113.5887,99.8384,2.305455,113.7566,99.7733,114.015
2022-07,99.32757,99.37657,-0.3596556,113.4025,99.86559,2.137362,113.9566,99.81296,114.1702
2022-08,99.08371,99.17249,-0.5430084,113.278,99.91382,1.987253,114.1848,99.87691,114.3256
2022-09,98.88734,99.0079,-0.682265,113.2074,99.97268,1.844331,114.4273,99.95294,114.4812
2022-10,98.72962,98.87524,-0.7911155,113.1807,100.0358,1.734767,114.6757,100.0337,114.6371
2022-11,98.61157,98.77532,-0.8605058,113.1994,100.0999,1.686908,114.9258,100.1155,114.7932
2022-12,98.53754,98.71233,,,,,,,
2023-01,98.49548,98.6765,,,,,,,
2023-02,98.46033,98.64709,,,,,,,
