country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2016-01,100.6818,99.93851,99.83972,99.85607,0.7979038,100.2884,99.96222,99.93151,100.4494
2016-02,100.6206,99.78181,99.78547,99.80729,0.646741,100.3171,99.96491,99.93459,100.5328
2016-03,100.5658,99.76447,99.74259,99.76874,0.505513,100.3557,99.94914,99.91662,100.6147
2016-04,100.5281,99.78683,99.71273,99.74188,0.3773367,100.4058,99.91649,99.87942,100.6951
2016-05,100.5046,99.84254,99.69395,99.725,0.2802559,100.4655,99.87598,99.83327,100.7739
2016-06,100.4953,99.94154,99.69535,99.72626,0.2424888,100.5439,99.83805,99.79005,100.8511
2016-07,100.5042,100.027,99.72181,99.75005,0.2844492,100.6458,99.80923,99.75721,100.9266
2016-08,100.5265,100.1223,99.76932,99.79277,0.3875295,100.7673,99.7943,99.74021,101.0003
2016-09,100.5623,100.1641,99.84431,99.8602,0.5504258,100.9147,99.79797,99.7444,101.0721
2016-10,100.6157,100.0978,99.94587,99.95151,0.7532978,101.0872,99.82555,99.77581,101.1419
2016-11,100.6811,100.0277,100.0563,100.0508,0.9633905,101.2667,99.88157,99.83963,101.2098
2016-12,100.7552,100.1192,100.1669,100.1503,1.160045,101.4446,99.96683,99.93677,101.2755
2017-01,100.8377,100.2307,100.264,100.2375,1.31407,101.6066,100.0735,100.0583,101.3391
2017-02,100.9226,100.3423,100.3442,100.3097,1.427523,101.7494,100.1913,100.1925,101.4003
2017-03,101.0034,100.4443,100.4333,100.3897,1.537392,101.8988,100.3128,100.3309,101.4592
2017-04,101.076,100.4802,100.5182,100.4661,1.629012,102.0417,100.4372,100.4726,101.5157
2017-05,101.145,100.4909,100.5842,100.5255,1.689309,102.163,100.5658,100.6192,101.5696
2017-06,101.2171,100.4966,100.6291,100.5659,1.706833,102.2603,100.6974,100.7691,101.621
2017-07,101.2981,100.5413,100.6503,100.5849,1.673918,102.3308,100.8227,100.9119,101.6696
2017-08,101.3857,100.5771,100.6535,100.5878,1.600448,102.3803,100.9298,101.0339,101.7156
2017-09,101.4769,100.6384,100.6498,100.5845,1.491366,102.42,101.0097,101.1249,101.7587
2017-10,101.5671,100.6973,100.647,100.5819,1.355504,102.4576,101.0638,101.1865,101.799
2017-11,101.6476,100.7109,100.6479,100.5827,1.213825,102.4961,101.098,101.2255,101.8364
2017-12,101.7018,100.6997,100.6431,100.5784,1.065826,102.5259,101.1193,101.2497,101.8708
2018-01,101.7135,100.6792,100.6332,100.5695,0.9260367,102.5476,101.1336,101.2661,101.9024
2018-02,101.6991,100.6436,100.636,100.572,0.815438,102.5792,101.1438,101.2776,101.931
2018-03,101.6751,100.6139,100.6366,100.5726,0.6934766,102.6056,101.1474,101.2818,101.9566
2018-04,101.6496,100.5913,100.6482,100.583,0.586341,102.6402,101.1363,101.2691,101.9792
2018-05,101.6251,100.5869,100.6586,100.5924,0.4967412,102.6707,101.1012,101.2292,101.9989
2018-06,101.602,100.5619,100.6502,100.5848,0.4091555,102.679,101.0387,101.158,102.0158
2018-07,101.581,100.5421,100.6292,100.566,0.3326465,102.6717,100.959,101.0671,102.0297
2018-08,101.5645,100.5056,100.6021,100.5415,0.2679286,102.6552,100.8785,100.9754,102.0408
2018-09,101.5552,100.4302,100.57,100.5127,0.205119,102.6308,100.8138,100.9017,102.0491
2018-10,101.5515,100.3296,100.5229,100.4704,0.1268437,102.5884,100.7753,100.8578,102.0548
2018-11,101.5343,100.22,100.4552,100.4095,0.02465058,102.5223,100.7693,100.851,102.0578
2018-12,101.4712,100.1103,100.3701,100.333,-0.08877101,102.4359,100.798,100.8837,102.0582
2019-01,101.333,99.97593,100.2864,100.2577,-0.1952119,102.3484,100.8572,100.9511,102.0561
2019-02,101.1576,99.84064,100.2151,100.1936,-0.3012471,102.2712,100.9378,101.043,102.0517
2019-03,100.9904,99.6921,100.1573,100.1416,-0.3908592,102.2055,101.026,101.1434,102.0449
2019-04,100.8632,99.56255,100.0995,100.0896,-0.4905591,102.1375,101.1008,101.2286,102.036
2019-05,100.7638,99.37636,100.0326,100.0295,-0.5972551,102.0582,101.1362,101.269,102.025
2019-06,100.6762,99.13432,99.94438,99.95017,-0.7054907,101.9552,101.1041,101.2325,102.012
2019-07,100.5916,98.90839,99.84168,99.85783,-0.8147041,101.8356,100.9801,101.0912,101.9971
2019-08,100.5094,98.70065,99.72282,99.75096,-0.9327158,101.6979,100.7512,100.8304,101.9806
2019-09,100.4334,98.55988,99.58814,99.62986,-1.060295,101.5426,100.4296,100.464,101.9625
2019-10,100.3666,98.67986,99.42986,99.48754,-1.195325,101.3618,100.0742,100.0591,101.943
2019-11,100.2999,98.99307,99.25409,99.32951,-1.32602,101.1621,99.75616,99.69675,101.9224
2019-12,100.2131,99.1874,99.05604,99.15142,-1.460449,100.9387,99.52791,99.43671,101.9006
2020-01,100.0758,99.02217,98.82387,98.94267,-1.62876,100.6798,99.39004,99.27965,101.878
2020-02,99.8685,98.27058,98.56333,98.70841,-1.836168,100.3913,99.31719,99.19666,101.8547
2020-03,99.5448,96.91229,97.98869,98.19173,-2.3687,99.78259,99.27694,99.15079,101.8307
2020-04,99.06346,95.69353,97.55401,97.80089,-2.760877,99.31615,94.73631,93.97778,101.8063
2020-05,98.53699,95.46106,97.10186,97.39435,-3.161491,98.83182,92.48025,91.40751,101.7816
2020-06,98.12164,95.89152,97.22898,97.50864,-2.969634,98.93697,94.04567,93.19096,101.7567
2020-07,97.9528,96.4352,97.74424,97.97193,-2.34857,99.43684,95.60431,94.96667,101.7317
2020-08,97.96894,96.89772,98.29334,98.46565,-1.697828,99.97092,97.15976,96.73875,101.7067
2020-09,98.12439,97.30669,98.5833,98.72636,-1.281254,100.2414,97.76604,97.42947,101.6819
2020-10,98.41693,97.50393,98.84519,98.96185,-0.8666273,100.4834,98.32037,98.061,101.6573
2020-11,98.77612,97.47503,99.12162,99.2104,-0.4170678,100.7403,98.82489,98.63578,101.6331
2020-12,99.14307,97.31631,99.40158,99.46212,0.06149424,101.0012,98.79474,98.60143,101.6092
2021-01,99.48346,97.31843,99.68887,99.72042,0.5853257,101.2698,98.78368,98.58884,101.5858
2021-02,99.79285,97.68739,99.96941,99.97267,1.135199,101.5319,98.7951,98.60185,101.563
2021-03,100.0629,98.05,100.2213,100.1992,1.98631,101.7654,98.82894,98.6404,101.5407
2021-04,100.2785,98.20658,100.4305,100.3873,2.657716,101.9561,98.87652,98.69461,101.519
2021-05,100.4543,98.31535,100.5703,100.513,3.284626,102.0768,98.9287,98.75405,101.4979
2021-06,100.5943,98.54445,100.633,100.5694,3.228022,102.1199,98.98301,98.81593,101.4775
2021-07,100.691,98.7169,100.6292,100.566,2.667857,102.0961,99.05044,98.89275,101.4577
2021-08,100.7609,98.82019,100.5827,100.5241,2.059493,102.0296,99.14458,99.0,101.4385
2021-09,100.8136,98.97051,100.5228,100.4703,1.704691,101.9502,99.26973,99.14258,101.42
2021-10,100.8471,99.14542,100.4787,100.4306,1.396868,101.8874,99.40693,99.29889,101.402
2021-11,100.8614,99.19757,100.4691,100.422,1.110924,101.8602,99.53174,99.44108,101.3846
2021-12,100.8464,99.03551,100.4896,100.4404,0.8534694,101.864,99.63111,99.55429,101.3677
2022-01,100.7898,98.65353,100.5224,100.4699,0.603061,101.8808,99.72124,99.65698,101.3513
2022-02,100.7137,98.18437,100.5411,100.4867,0.3476927,101.8836,99.82732,99.77782,101.3353
2022-03,100.6438,97.73399,100.544,100.4893,0.108021,101.8709,99.96362,99.93311,101.3198
2022-04,100.598,97.49522,100.53,100.4767,-0.1031046,101.8414,100.1124,100.1027,101.3046
2022-05,100.5683,97.37733,100.4918,100.4424,-0.2666319,101.7879,100.2439,100.2524,101.2897
2022-06,100.5452,97.21761,100.4333,100.3898,-0.3723135,101.7139,100.3349,100.3561,101.2751
2022-07,100.5253,97.09058,100.3624,100.326,-0.4246613,101.6276,100.3895,100.4183,101.2606
2022-08,100.5126,97.08486,100.2853,100.2567,-0.444247,101.5352,100.4257,100.4596,101.2464
2022-09,100.5164,96.99245,100.1993,100.1794,-0.4686129,101.4341,100.4646,100.5039,101.2323
2022-10,100.5422,96.88892,100.115,100.1036,-0.5115224,101.3347,100.521,100.5682,101.2183
2022-11,100.5656,96.84286,100.0365,100.033,-0.5854619,101.2413,100.6036,100.6623,101.2044
2022-12,100.5511,96.93733,99.98713,99.98861,-0.662735,101.1775,100.7141,100.7881,101.1905
2023-01,100.4717,97.09705,99.9785,99.98085,-0.7162211,101.1549,100.844,100.9361,101.1766
2023-02,100.3675,97.34959,100.0087,100.008,-0.7241425,101.1716,100.9824,101.0938,101.1628
2023-03,100.2938,97.74768,100.0617,100.0556,,,,,
2023-04,100.2939,98.11674,100.1102,100.0992,,,,,
2023-05,100.3411,98.36798,100.1429,100.1287,,,,,
2023-06,100.4047,98.53969,100.1605,100.1445,,,,,
2023-07,,98.71013,100.1664,100.1498,,,,,
