country,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX
1995-11,,,101.0103,100.598,6.571155,62.62251,96.4733,94.2599,61.99613
1995-12,,,101.3609,100.8052,8.453542,63.00309,96.78738,94.76312,62.15721
1996-01,,,101.4408,100.8524,10.07586,63.21983,97.09185,95.25097,62.32189
1996-02,,,101.3658,100.8081,11.11498,63.34362,97.36557,95.68954,62.49016
1996-03,,,101.3239,100.7833,11.48615,63.49158,97.59867,96.06303,62.66199
1996-04,,,101.4139,100.8365,11.19266,63.72583,97.79943,96.38468,62.83734
1996-05,,,101.5497,100.9167,10.40532,63.99266,97.98462,96.68141,63.01612
1996-06,,,101.6673,100.9863,9.337157,64.25199,98.17175,96.98124,63.19826
1996-07,,,101.7726,101.0485,8.146292,64.50719,98.37202,97.30211,63.38364
1996-08,,,101.8428,101.09,6.927703,64.74366,98.5885,97.64897,63.57214
1996-09,,,101.9031,101.1256,5.870411,64.97713,98.81317,98.00895,63.76363
1996-10,,,101.9655,101.1625,5.070343,65.21507,99.02224,98.34393,63.95795
1996-11,,,101.9918,101.178,4.48764,65.43278,99.19064,98.61376,64.15494
1996-12,,,102.0395,101.2062,4.228109,65.66692,99.30744,98.80089,64.35442
1997-01,,,102.0196,101.1945,4.176202,65.86002,99.39376,98.93919,64.55622
1997-02,,,101.9548,101.1561,4.234753,66.02607,99.48344,99.08289,64.76016
1997-03,,,101.8739,101.1084,4.239722,66.18344,99.60549,99.27845,64.96603
1997-04,,,101.7757,101.0503,4.08799,66.33093,99.76616,99.53587,65.17365
1997-05,,,101.6799,100.9937,3.888699,66.48115,99.95992,99.84631,65.3828
1997-06,,,101.6979,101.0044,3.820874,66.70698,100.1774,100.1948,65.59325
1997-07,,,101.8033,101.0666,3.851144,66.99146,100.4108,100.5688,65.80481
1997-08,,,101.9535,101.1554,3.959017,67.30687,100.6521,100.9554,66.01723
1997-09,,,102.1311,101.2604,4.100889,67.64177,100.89,101.3365,66.23032
1997-10,,,102.2249,101.3158,4.150973,67.92213,101.1059,101.6825,66.44383
1997-11,,,102.1963,101.2989,4.109214,68.12155,101.28,101.9614,66.65756
1997-12,,,102.098,101.2408,3.97057,68.27428,101.3978,102.1502,66.87131
1998-01,102.2388,,101.9524,101.1548,3.848521,68.39465,101.4605,102.2506,67.08485
1998-02,102.0026,,101.7687,101.0462,3.72922,68.48833,101.4759,102.2753,67.29802
1998-03,101.6873,,101.557,100.9211,3.593544,68.56178,101.4533,102.2391,67.51061
1998-04,101.4192,,101.3048,100.772,3.430007,68.60609,101.4019,102.1567,67.72247
1998-05,101.26,,101.0307,100.6101,3.237746,68.63364,101.3284,102.039,67.93341
1998-06,100.8643,,100.6894,100.4084,2.857422,68.61308,101.2378,101.8939,68.1433
1998-07,99.9883,,100.3064,100.182,2.343452,68.56137,101.135,101.7292,68.35197
1998-08,98.57729,,99.93714,99.96382,1.796739,68.5162,101.0251,101.553,68.5593
1998-09,97.30182,,99.67139,99.80677,1.326691,68.53917,100.9145,101.3758,68.76514
1998-10,96.78643,,99.50624,99.70918,1.04046,68.62883,100.8133,101.2136,68.96938
1998-11,96.7164,,99.43089,99.66464,0.9639601,68.77822,100.731,101.0817,69.17188
1998-12,96.95316,,99.42175,99.65924,1.021079,68.97141,100.6729,100.9887,69.37256
1999-01,97.64303,,99.48618,99.69732,1.1977,69.21381,100.6347,100.9275,69.57128
1999-02,98.69564,,99.62881,99.78161,1.490274,69.50899,100.6086,100.8856,69.76795
1999-03,99.65149,,99.77406,99.86745,1.812408,69.80439,100.5883,100.8531,69.96246
1999-04,100.3903,,99.92524,99.95678,2.180829,70.10227,100.5734,100.8293,70.15472
1999-05,100.8276,,100.1821,100.1086,2.679547,70.4727,100.5673,100.8195,70.34463
1999-06,101.1384,,100.469,100.2781,3.279022,70.86292,100.5741,100.8304,70.5321
1999-07,101.309,,100.7651,100.4531,3.933285,71.25809,100.5964,100.8661,70.71704
1999-08,101.4716,,101.0542,100.6239,4.56914,71.6468,100.6372,100.9314,70.89938
1999-09,101.4994,,101.339,100.7922,5.094307,72.03076,100.701,101.0337,71.07903
1999-10,101.3219,,101.661,100.9825,5.552552,72.43948,100.7942,101.183,71.25593
1999-11,101.199,,101.9753,101.1683,5.90707,72.841,100.9224,101.3885,71.43
1999-12,101.3729,,102.2316,101.3197,6.129491,73.19901,101.087,101.6522,71.60119
2000-01,101.6745,,102.4251,101.4341,6.206994,73.50992,101.278,101.9582,71.76944
2000-02,101.9538,,102.538,101.5008,6.116351,73.7604,101.4798,102.2815,71.9347
2000-03,101.9902,,102.598,101.5362,5.96753,73.96999,101.6751,102.5944,72.09694
2000-04,101.8457,,102.6709,101.5794,5.825451,74.18604,101.8481,102.8717,72.25613
2000-05,101.7499,,102.741,101.6208,5.568686,74.39711,101.9832,103.0882,72.41225
2000-06,101.8261,,102.7366,101.6182,5.204784,74.55118,102.0654,103.2198,72.56534
2000-07,102.128,,102.6163,101.5471,4.714947,74.61787,102.0834,103.2487,72.71539
2000-08,102.3009,,102.431,101.4375,4.168933,74.63371,102.0304,103.1637,72.86245
2000-09,102.1865,,102.1645,101.2801,3.548551,74.58681,101.9083,102.9681,73.00659
2000-10,102.1384,,101.8232,101.0784,2.81893,74.4815,101.7381,102.6954,73.1479
2000-11,102.2435,,101.4205,100.8404,2.040742,74.32749,101.5457,102.3872,73.28645
2000-12,102.1691,,100.9717,100.5752,1.279887,74.13587,101.3521,102.0769,73.42239
2001-01,101.7,,100.5455,100.3233,0.6082671,73.95705,101.1648,101.7768,73.55583
2001-02,101.0828,,100.1832,100.1092,0.08341417,73.82193,100.9844,101.4877,73.68691
2001-03,100.3939,,99.89951,99.94158,-0.3087388,73.74162,100.8097,101.2078,73.81579
2001-04,99.37168,104.6738,99.65369,99.79631,-0.6733032,73.68655,100.6432,100.9411,73.94262
2001-05,98.62046,104.0323,99.48858,99.69874,-0.9520938,73.68878,100.4876,100.6918,74.06757
2001-06,98.28276,103.9392,99.35655,99.62071,-1.123686,73.71346,100.3416,100.4579,74.19083
2001-07,97.85814,104.3612,99.29412,99.58382,-1.112148,73.78801,100.1956,100.224,74.31257
2001-08,97.17839,104.4689,99.2517,99.55875,-1.015267,73.87598,100.038,99.97137,74.43296
2001-09,96.35488,103.7412,99.17162,99.51143,-0.8744035,73.93462,99.8613,99.6883,74.5522
2001-10,95.56982,102.7475,99.10433,99.47166,-0.6442163,74.00168,99.66994,99.38171,74.67048
2001-11,95.35458,101.9247,99.07922,99.45683,-0.30694,74.09935,99.47571,99.0705,74.78798
2001-12,95.61164,100.8785,99.13322,99.48874,0.1615558,74.25565,99.29498,98.78094,74.9049
2002-01,96.43141,99.55791,99.24058,99.55218,0.6688036,74.45168,99.14623,98.5426,75.02141
2002-02,97.50175,99.23643,99.4324,99.66553,1.20463,74.71121,99.04598,98.38198,75.1377
2002-03,98.51711,99.6166,99.62714,99.78062,1.670311,74.97334,99.00275,98.31271,75.25392
2002-04,99.12949,100.1911,99.68442,99.81447,1.96217,75.1324,99.00744,98.32022,75.37025
2002-05,99.26231,100.7302,99.60655,99.76846,2.037024,75.18983,99.04324,98.37756,75.48684
2002-06,99.02432,101.1235,99.51554,99.71467,2.067591,75.23755,99.09184,98.45544,75.60381
2002-07,98.80027,101.4639,99.43809,99.6689,2.043446,75.29583,99.13753,98.52865,75.72131
2002-08,98.56951,101.7342,99.41068,99.6527,2.052826,75.39252,99.16826,98.57788,75.83946
2002-09,98.38158,101.8746,99.37108,99.6293,2.091091,75.48067,99.17693,98.59178,75.95838
2002-10,98.2812,102.0079,99.31371,99.5954,2.100468,75.55606,99.16374,98.57065,76.07818
2002-11,98.03107,102.0976,99.23566,99.54928,2.047505,75.61654,99.1321,98.51997,76.19895
2002-12,97.69999,101.6787,99.12393,99.48325,1.88073,75.65219,99.0861,98.44625,76.32082
2003-01,97.27711,100.8583,98.91965,99.36253,1.566514,75.61797,99.02918,98.35506,76.44384
2003-02,96.94591,100.0454,98.65456,99.20587,1.106569,75.53794,98.96394,98.25053,76.56812
2003-03,96.86024,99.59566,98.43129,99.07393,0.6899437,75.49061,98.89256,98.13615,76.6937
2003-04,97.28976,99.94302,98.30799,99.00107,0.5170437,75.52087,98.81778,98.01634,76.82068
2003-05,97.76228,100.4003,98.20406,98.93964,0.5017806,75.56712,98.74423,97.89849,76.94909
2003-06,97.86624,100.7621,98.20501,98.94021,0.6085563,75.69541,98.67979,97.79525,77.07897
2003-07,97.78642,100.8978,98.30018,98.99645,0.7996317,75.89792,98.63694,97.72659,77.21035
2003-08,97.70786,100.8344,98.4454,99.08226,0.992599,76.14087,98.62938,97.71447,77.34325
2003-09,97.74885,100.6497,98.64635,99.20102,1.25626,76.42889,98.66721,97.77509,77.47768
2003-10,97.89549,100.4991,98.88492,99.342,1.577763,76.74815,98.74945,97.90685,77.61361
2003-11,98.20029,100.2563,99.11197,99.47617,1.909678,77.06057,98.86967,98.09949,77.75102
2003-12,98.83717,99.97858,99.33392,99.60735,2.272095,77.37108,99.01841,98.3378,77.88988
2004-01,99.60163,99.92796,99.56269,99.74253,2.738681,77.68891,99.18258,98.60084,78.03014
2004-02,99.99705,99.98081,99.79432,99.87942,3.273861,78.01095,99.34751,98.8651,78.17173
2004-03,100.1055,100.0157,99.9958,99.99848,3.736481,78.31129,99.49776,99.10583,78.31458
2004-04,100.4397,100.2262,100.1409,100.0843,4.036417,78.56921,99.61777,99.29812,78.45863
2004-05,100.7692,100.4335,100.1883,100.1122,4.214316,78.75176,99.69585,99.42321,78.60376
2004-06,100.9758,100.4278,100.1486,100.0888,4.189865,78.86694,99.73011,99.47811,78.74992
2004-07,101.0631,100.1701,100.0734,100.0443,4.027798,78.95493,99.73739,99.48977,78.89701
2004-08,101.1108,100.0057,100.0462,100.0283,3.862049,79.08147,99.73926,99.49277,79.04494
2004-09,101.1278,100.083,100.1027,100.0616,3.723727,79.2749,99.75002,99.51,79.1936
2004-10,101.1182,100.2453,100.2192,100.1305,3.607494,79.51684,99.76495,99.53394,79.34292
2004-11,101.16,100.613,100.3114,100.185,3.477394,79.74027,99.77094,99.54353,79.49276
2004-12,101.211,101.1853,100.2926,100.1739,3.237617,79.87606,99.75647,99.52035,79.64304
2005-01,101.3055,101.7944,100.1592,100.095,2.872637,79.92063,99.72237,99.46571,79.79362
2005-02,101.3718,102.1577,99.87941,99.9297,2.354859,79.84799,99.67677,99.39265,79.9444
2005-03,101.3402,101.8566,99.51846,99.71639,1.785531,79.70957,99.63144,99.32002,80.09526
2005-04,101.2774,101.2778,99.25414,99.5602,1.372488,79.64756,99.59905,99.26813,80.24609
2005-05,101.206,100.8179,99.15922,99.5041,1.23046,79.72077,99.59235,99.25739,80.39674
2005-06,101.1101,100.7087,99.33713,99.60924,1.45335,80.01316,99.62254,99.30577,80.54708
2005-07,101.0362,100.7321,99.72729,99.83981,1.92767,80.47692,99.69581,99.42316,80.69698
2005-08,101.0564,100.8733,100.2363,100.1406,2.473262,81.03736,99.81528,99.61459,80.8463
2005-09,101.2277,101.3986,100.7657,100.4534,2.951934,81.61504,99.97993,99.87838,80.99487
2005-10,101.4871,102.0254,101.2709,100.752,3.341326,82.17376,100.18,100.1989,81.14256
2005-11,101.6838,102.5231,101.7302,101.0234,3.706266,82.69566,100.4017,100.5542,81.28919
2005-12,101.8734,102.8817,102.0639,101.2207,4.055428,83.11537,100.6295,100.9192,81.43462
2006-01,102.0217,103.1657,102.2894,101.3539,4.411476,83.44631,100.8463,101.2665,81.57867
2006-02,102.0588,103.4282,102.4493,101.4484,4.852739,83.72281,101.0358,101.5701,81.72122
2006-03,102.1161,103.5916,102.579,101.525,5.349107,83.97332,101.1851,101.8094,81.86211
2006-04,102.144,103.5724,102.6861,101.5883,5.72058,84.20387,101.2897,101.9769,82.00121
2006-05,102.185,103.4764,102.776,101.6415,5.892836,84.41859,101.3495,102.0727,82.1384
2006-06,102.3409,103.4745,102.8132,101.6634,5.717708,84.58807,101.3685,102.1033,82.27357
2006-07,102.5715,103.5971,102.8398,101.6792,5.305722,84.7468,101.3577,102.086,82.40661
2006-08,102.698,103.7007,102.8717,101.698,4.775998,84.9077,101.33,102.0415,82.53745
2006-09,102.746,103.7822,102.9129,101.7223,4.23812,85.07399,101.2981,101.9904,82.66602
2006-10,102.7017,103.7397,102.9456,101.7417,3.72047,85.23101,101.2734,101.9508,82.79225
2006-11,102.7946,103.4266,102.9676,101.7547,3.242031,85.37668,101.2651,101.9375,82.9161
2006-12,103.181,102.9886,102.9802,101.7621,2.883773,85.51223,101.2786,101.9591,83.03752
2007-01,103.5555,102.524,103.0005,101.7741,2.642794,85.65163,101.3131,102.0144,83.15651
2007-02,103.7458,102.3496,103.1226,101.8462,2.56855,85.87328,101.3647,102.0972,83.27303
2007-03,103.7143,102.404,103.3421,101.976,2.620639,86.17396,101.4281,102.1987,83.3871
2007-04,103.5335,102.5515,103.6227,102.1418,2.75493,86.52362,101.4966,102.3085,83.49872
2007-05,103.2712,102.6489,103.8959,102.3033,2.898179,86.86519,101.5637,102.4159,83.60792
2007-06,103.0698,102.6064,104.1093,102.4294,3.03444,87.15485,101.6232,102.5112,83.71474
2007-07,102.9499,102.5338,104.2783,102.5292,3.136933,87.40525,101.6705,102.587,83.81924
2007-08,102.8908,102.4534,104.3733,102.5854,3.16104,87.59167,101.702,102.6376,83.92149
2007-09,102.7962,102.2076,104.3763,102.5872,3.085117,87.69862,101.7156,102.6594,84.02159
2007-10,102.7769,101.9622,104.3232,102.5558,2.96285,87.75628,101.7125,102.6544,84.11964
2007-11,102.7436,101.8139,104.207,102.4871,2.790074,87.75875,101.6964,102.6287,84.21575
2007-12,102.5774,101.7779,104.0853,102.4152,2.62202,87.75438,101.675,102.5944,84.31009
2008-01,102.2343,101.6925,103.8778,102.2926,2.363268,87.6758,101.6614,102.5725,84.40281
2008-02,101.5313,101.4696,103.4933,102.0653,1.831107,87.4457,101.6673,102.582,84.49408
2008-03,100.8478,101.0445,103.0062,101.7775,1.105825,87.12689,101.6964,102.6286,84.58411
2008-04,100.2227,100.3187,102.5327,101.4977,0.3397754,86.8176,101.7353,102.6909,84.6731
2008-05,99.88725,99.49185,102.0372,101.2048,-0.4342319,86.48799,101.7586,102.7283,84.76127
2008-06,99.59918,98.69059,101.4868,100.8796,-1.198386,86.1104,101.7331,102.6874,84.84886
2008-07,99.2708,98.07824,100.7479,100.443,-2.098088,85.57141,101.6231,102.5111,84.93615
2008-08,98.71284,97.73103,99.72156,99.83642,-3.202374,84.78665,101.3927,102.142,85.02339
2008-09,97.41469,97.41149,98.45354,99.08707,-4.451526,83.79469,101.0145,101.5361,85.1109
2008-10,95.54046,97.08776,97.0611,98.26421,-5.767346,82.69507,100.4864,100.6899,85.19897
2008-11,93.9698,96.86588,95.7291,97.47705,-6.966107,81.64538,99.82834,99.63551,85.28795
2008-12,92.86443,96.48894,94.59359,96.80602,-7.967823,80.76227,99.08942,98.45157,85.37817
2009-01,92.34751,96.11104,93.74612,96.30521,-8.612456,80.12476,98.34139,97.25304,85.46996
2009-02,92.26624,95.82815,93.27809,96.02863,-8.729485,79.81214,97.67078,96.17856,85.56365
2009-03,92.70991,95.74043,93.2861,96.03336,-8.284937,79.90849,97.15118,95.34602,85.65958
2009-04,93.35298,95.85515,93.7516,96.30845,-7.392611,80.39952,96.82891,94.82968,85.75803
2009-05,93.88403,95.93767,94.53836,96.77338,-6.14892,81.16991,96.7197,94.65469,85.85924
2009-06,94.47833,96.19994,95.55422,97.37371,-4.60885,82.1417,96.80715,94.79481,85.96344
2009-07,95.11716,96.422,96.63903,98.01479,-2.796981,83.178,97.04147,95.17024,86.07082
2009-08,95.75413,96.22749,97.68359,98.63207,-0.7094004,84.18518,97.35581,95.6739,86.1815
2009-09,96.39307,95.98026,98.58731,99.16613,1.529707,85.07651,97.68896,96.20769,86.29559
2009-10,96.91757,95.80284,99.27753,99.57402,3.741241,85.78889,98.00282,96.71056,86.4132
2009-11,97.33097,95.83089,99.76762,99.86363,5.74178,86.33328,98.27702,97.14991,86.53437
2009-12,97.83481,95.93884,100.0992,100.0596,7.408003,86.74514,98.50478,97.51483,86.65917
2010-01,98.41259,96.14922,100.3272,100.1943,8.669992,87.07157,98.69103,97.81326,86.78761
2010-02,99.27184,96.33113,100.5472,100.3243,9.501302,87.39534,98.8452,98.06027,86.91972
2010-03,100.4453,96.53488,100.7483,100.4432,9.759241,87.70695,98.97648,98.27061,87.0555
2010-04,101.5251,96.82434,100.8827,100.5226,9.409405,87.96464,99.09119,98.45442,87.19492
2010-05,102.2616,97.21666,100.9202,100.5448,8.589097,88.14168,99.19272,98.61709,87.33798
2010-06,102.6788,97.55772,100.8923,100.5283,7.454893,88.26527,99.28225,98.76053,87.48463
2010-07,102.9066,97.79666,100.8665,100.513,6.271102,88.39417,99.36044,98.8858,87.63484
2010-08,103.0611,98.12535,100.8915,100.5278,5.209915,88.57115,99.42735,98.993,87.78854
2010-09,103.1925,98.55291,101.0101,100.5979,4.41664,88.83403,99.48304,99.08225,87.94569
2010-10,103.3526,98.8424,101.1895,100.7039,3.922845,89.15425,99.5288,99.15557,88.10622
2010-11,103.5134,98.94371,101.3807,100.8169,3.655074,89.48882,99.56658,99.2161,88.27004
2010-12,103.632,98.97662,101.5296,100.9049,3.509937,89.78984,99.59904,99.2681,88.4371
2011-01,103.6472,99.04336,101.6405,100.9704,3.433158,90.06087,99.62994,99.31763,88.6073
2011-02,103.5155,99.11687,101.6848,100.9966,3.296531,90.27635,99.66472,99.37334,88.78056
2011-03,103.3044,99.00993,101.6301,100.9643,3.078302,90.40683,99.71084,99.44724,88.95677
2011-04,103.1032,98.82508,101.5061,100.891,2.857666,90.47837,99.77791,99.5547,89.13586
2011-05,102.9992,98.84644,101.3616,100.8056,2.714032,90.53387,99.87346,99.70779,89.3177
2011-06,102.9136,99.06485,101.2526,100.7412,2.67157,90.62334,99.99712,99.90592,89.50221
2011-07,102.7107,99.22107,101.1679,100.6911,2.650096,90.73671,100.1325,100.1228,89.68926
2011-08,102.3537,99.16818,101.1229,100.6645,2.615792,90.88799,100.2578,100.3236,89.87874
2011-09,102.0922,99.05241,101.1282,100.6677,2.535826,91.08671,100.3556,100.4802,90.07054
2011-10,101.9612,98.9931,101.2486,100.7388,2.50953,91.39161,100.4228,100.5879,90.26454
2011-11,101.969,98.95472,101.4537,100.86,2.555465,91.77568,100.4643,100.6545,90.46065
2011-12,102.014,99.01413,101.6635,100.984,2.64733,92.16687,100.4882,100.6928,90.65875
2012-01,102.1497,99.35589,101.8136,101.0727,2.715548,92.50652,100.5028,100.7161,90.85875
2012-02,102.2018,99.68223,101.8488,101.0935,2.733534,92.74409,100.5145,100.7349,91.06055
2012-03,102.0696,99.90392,101.7875,101.0573,2.752645,92.89541,100.5272,100.7552,91.26406
2012-04,101.8195,100.1365,101.6745,100.9905,2.787908,93.00082,100.5407,100.7768,91.46919
2012-05,101.5878,100.192,101.5209,100.8997,2.801478,93.07015,100.553,100.7966,91.67586
2012-06,101.5457,100.1707,101.3697,100.8104,2.779813,93.1425,100.5622,100.8114,91.88398
2012-07,101.6568,100.2479,101.259,100.745,2.773093,93.25292,100.5684,100.8213,92.09348
2012-08,101.9199,100.2221,101.222,100.7231,2.799386,93.4323,100.5713,100.8258,92.30431
2012-09,102.2115,100.1047,101.2747,100.7543,2.864301,93.6957,100.5677,100.8202,92.51637
2012-10,102.5093,100.2388,101.4378,100.8506,2.9229,94.06289,100.5501,100.7919,92.72961
2012-11,102.8084,100.4704,101.6772,100.9921,2.97153,94.50282,100.5087,100.7256,92.94398
2012-12,103.0573,100.7811,101.9071,101.128,3.004542,94.93607,100.4357,100.6086,93.15944
2013-01,103.2238,100.885,102.0193,101.1943,2.978096,95.26145,100.3301,100.4395,93.37593
2013-02,103.2695,100.6775,102.0176,101.1933,2.951894,95.4818,100.1968,100.2258,93.59341
2013-03,103.2388,100.3899,101.9171,101.1339,2.922514,95.61029,100.0465,99.98509,93.81184
2013-04,103.1318,100.1014,101.7456,101.0325,2.872809,95.67256,99.8992,99.74904,94.0312
2013-05,102.9395,99.85435,101.4558,100.8613,2.743536,95.62357,99.77554,99.5509,94.25143
2013-06,102.6306,99.74942,101.1962,100.7079,2.641252,95.60263,99.68916,99.41249,94.47253
2013-07,102.3189,99.96297,101.0068,100.5959,2.568117,95.64777,99.63693,99.32883,94.69442
2013-08,101.9015,100.0202,100.8304,100.4917,2.432751,95.70527,99.6087,99.28358,94.91707
2013-09,101.2738,99.67177,100.6465,100.383,2.19838,95.75549,99.59425,99.26043,95.14042
2013-10,100.7449,99.12295,100.4841,100.287,1.874426,95.82603,99.5887,99.25154,95.36441
2013-11,100.5053,98.50047,100.3302,100.1961,1.48337,95.90465,99.59127,99.25566,95.58897
2013-12,100.535,97.95656,100.1802,100.1075,1.106673,95.98669,99.60349,99.27524,95.81404
2014-01,100.5908,97.59592,100.041,100.0252,0.858126,96.07892,99.62679,99.31258,96.03954
2014-02,100.6999,97.76147,99.96146,99.97819,0.7818025,96.22827,99.66142,99.36806,96.26537
2014-03,100.77,98.14732,99.9987,100.0002,0.9203285,96.49022,99.70448,99.43704,96.49147
2014-04,100.7576,98.42908,100.0854,100.0514,1.178725,96.80028,99.74715,99.5054,96.71772
2014-05,100.6844,98.50195,100.1942,100.1158,1.577819,97.13233,99.77982,99.55776,96.94403
2014-06,100.7141,98.4212,100.3078,100.1828,1.952581,97.46935,99.79723,99.58567,97.17029
2014-07,100.9003,98.35087,100.442,100.2622,2.278296,97.8269,99.80424,99.59689,97.3964
2014-08,101.1398,98.48669,100.5517,100.327,2.56569,98.16077,99.8096,99.60548,97.62225
2014-09,101.2415,98.75362,100.6372,100.3775,2.836075,98.47119,99.82053,99.62299,97.8477
2014-10,101.1602,98.94958,100.6214,100.3682,2.98046,98.68209,99.83742,99.65005,98.07267
2014-11,100.8355,99.1025,100.4884,100.2896,2.995078,98.77707,99.85822,99.68338,98.297
2014-12,100.3855,99.08781,100.3312,100.1967,2.979787,98.84689,99.88248,99.72225,98.52059
2015-01,100.0288,99.04924,100.2574,100.1531,3.037697,98.99751,99.91504,99.77441,98.7433
2015-02,99.71569,99.10518,100.3066,100.1822,3.159322,99.26843,99.96228,99.85011,98.96499
2015-03,99.48551,99.12188,100.4028,100.239,3.207411,99.58506,100.0278,99.95513,99.18552
2015-04,99.38245,98.98022,100.4663,100.2765,3.169398,99.86826,100.1072,100.0823,99.40477
2015-05,99.38811,98.88886,100.468,100.2775,3.043758,100.0888,100.1904,100.2156,99.62259
2015-06,99.34591,98.85906,100.3853,100.2287,2.825685,100.2235,100.2635,100.3327,99.83882
2015-07,99.22067,98.68125,100.2217,100.132,2.502658,100.2752,100.3099,100.4071,100.0533
2015-08,99.12649,98.55718,100.0378,100.0233,2.183304,100.3039,100.3155,100.4161,100.266
2015-09,99.25304,98.60373,99.86279,99.91988,1.896595,100.3388,100.2752,100.3515,100.4766
2015-10,99.60558,98.76178,99.68303,99.81364,1.706426,100.366,100.2029,100.2356,100.6852
2015-11,99.83258,98.87164,99.51733,99.71573,1.647539,100.4045,100.1196,100.1021,100.8914
2015-12,99.70943,98.85915,99.418,99.65703,1.67939,100.5069,100.0441,99.98116,101.0953
2016-01,99.29627,98.76924,99.41885,99.65753,1.72778,100.708,99.98485,99.88627,101.2966
2016-02,98.96876,98.5633,99.49178,99.70063,1.723701,100.9795,99.9449,99.82226,101.4953
2016-03,98.97019,98.35251,99.63105,99.78293,1.738219,101.3161,99.92581,99.79167,101.6913
2016-04,99.2319,98.24523,99.86545,99.92145,1.881369,101.7472,99.93041,99.79905,101.8842
2016-05,99.43362,98.25665,100.0582,100.0354,2.042986,102.1336,99.96181,99.84934,102.0742
2016-06,99.46165,98.16505,100.2431,100.1446,2.280809,102.5094,100.0207,99.94377,102.2609
2016-07,99.35931,97.72988,100.3924,100.2329,2.564069,102.8463,100.1013,100.0728,102.4443
2016-08,99.24857,97.27809,100.5079,100.3011,2.832882,103.1454,100.1942,100.2217,102.6241
2016-09,99.0918,96.92036,100.5837,100.3459,3.051283,103.4004,100.2891,100.3737,102.8004
2016-10,98.84858,96.6586,100.667,100.3951,3.281608,103.6596,100.3755,100.5121,102.9729
2016-11,98.47903,96.1916,100.7235,100.4285,3.469103,103.8876,100.4438,100.6216,103.1414
2016-12,97.90993,95.36319,100.761,100.4507,3.567086,104.0921,100.4872,100.6912,103.3059
2017-01,97.18836,94.34247,100.8302,100.4916,3.591758,104.3251,100.5046,100.719,103.4662
2017-02,97.06441,94.66009,100.9775,100.5786,3.620061,104.635,100.4975,100.7076,103.6222
2017-03,97.61811,95.60387,101.1819,100.6994,3.63625,105.0002,100.4691,100.6621,103.7737
2017-04,98.29184,96.45402,101.4044,100.8309,3.570561,105.3801,100.4252,100.5917,103.9207
2017-05,98.87598,97.00208,101.5818,100.9358,3.500819,105.7091,100.374,100.5097,104.063
2017-06,99.31245,97.32473,101.7218,101.0185,3.399933,105.9947,100.3276,100.4355,104.2006
2017-07,99.57754,97.60138,101.8153,101.0737,3.287307,106.2272,100.304,100.3977,104.3332
2017-08,99.66246,97.82742,101.8439,101.0906,3.142863,106.3871,100.3209,100.4246,104.461
2017-09,99.62178,97.95341,101.8141,101.073,2.9792,106.4809,100.388,100.5322,104.5837
2017-10,99.55196,97.86707,101.7686,101.0461,2.791165,106.553,100.4974,100.7075,104.7012
2017-11,99.55635,97.62575,101.7435,101.0313,2.650259,106.6409,100.6319,100.923,104.8135
2017-12,99.60193,97.17708,101.7223,101.0188,2.531842,106.7275,100.7715,101.1467,104.9205
2018-01,99.698,96.69357,101.6748,100.9907,2.353973,106.7809,100.8976,101.3487,105.0221
2018-02,99.89558,96.4834,101.6148,100.9552,2.084016,106.8157,100.9954,101.5054,105.1182
2018-03,100.0958,96.5848,101.575,100.9317,1.776815,106.8658,101.0578,101.6054,105.2088
2018-04,100.1211,97.06944,101.5774,100.9331,1.494336,106.9548,101.0908,101.6583,105.2939
2018-05,100.0197,97.92664,101.6136,100.9545,1.290935,107.0738,101.1051,101.6811,105.3734
2018-06,100.0605,99.2744,101.7091,101.0109,1.183864,107.2495,101.1087,101.687,105.4474
2018-07,100.4472,101.0542,101.826,101.08,1.144004,107.4424,101.1025,101.677,105.5157
2018-08,100.7174,101.9631,101.8907,101.1183,1.116197,107.5746,101.0834,101.6464,105.5785
2018-09,100.6103,102.1122,101.8507,101.0947,1.042331,107.5908,101.0491,101.5914,105.6357
2018-10,100.353,102.097,101.6687,100.9871,0.8429282,107.4511,101.0036,101.5186,105.6875
2018-11,100.1508,102.3743,101.4479,100.8566,0.5850315,107.2648,100.9533,101.438,105.7338
2018-12,100.2015,103.3492,101.2669,100.7496,0.3629231,107.1149,100.9031,101.3576,105.7748
2019-01,100.5566,104.496,101.135,100.6717,0.2159342,107.0115,100.8545,101.2796,105.8106
2019-02,100.9116,105.3044,100.9896,100.5858,0.0681705,106.8885,100.8074,101.2042,105.8411
2019-03,101.0738,105.1085,100.7994,100.4734,-0.1431518,106.7128,100.7637,101.1342,105.8666
2019-04,101.0131,104.3358,100.5531,100.3278,-0.4507128,106.4728,100.7294,101.0792,105.8871
2019-05,100.7662,103.4918,100.225,100.1339,-0.8710511,106.1411,100.71,101.0481,105.9028
2019-06,100.3103,102.9357,99.84703,99.91056,-1.396517,105.7518,100.7053,101.0406,105.9138
2019-07,99.88799,102.8423,99.47915,99.69316,-1.930211,105.3686,100.7028,101.0367,105.9202
2019-08,99.70942,103.1488,99.19087,99.5228,-2.332677,105.0653,100.6869,101.0111,105.9223
2019-09,99.5956,103.4614,99.01489,99.41881,-2.52261,104.8767,100.6466,100.9466,105.9201
