country,USA,USA,USA,USA,USA,USA,USA,USA,USA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2020-02,99.01672,101.1775,99.05559,99.16263,1.632357,109.2013,100.7359,100.8191,110.2425
2020-03,98.60321,100.1856,97.65121,97.91825,0.3201853,107.8287,96.11864,95.40704,110.4223
2020-04,98.15427,99.10674,92.57691,93.4221,-4.782942,102.3916,93.1525,91.93034,110.6016
2020-05,98.39381,98.60979,94.28904,94.93916,-2.918617,104.4537,91.63377,90.15021,110.7803
2020-06,99.25558,98.56031,96.13219,96.57232,-0.9244623,106.6669,93.54137,92.38614,110.9586
2020-07,100.002,98.5775,97.70477,97.96571,0.7771772,108.5855,95.43,94.59986,111.1364
2020-08,100.4892,98.77806,98.42593,98.60471,1.572633,109.5617,97.29732,96.78859,111.3139
2020-09,100.7794,99.08855,98.71817,98.86366,1.865344,110.0619,97.43329,96.94797,111.491
2020-10,101.0562,99.23637,99.07759,99.18213,2.169589,110.638,97.57237,97.11099,111.668
2020-11,101.2001,99.19353,99.47211,99.53169,2.478812,111.2545,97.72627,97.29138,111.8449
2020-12,101.3851,99.19658,99.88824,99.90041,2.813615,111.8965,98.09518,97.72378,112.0217
2021-01,101.5317,99.20263,100.2614,100.231,3.148282,112.4917,98.48257,98.17786,112.1985
2021-02,101.7936,99.34135,100.6365,100.5634,3.561514,113.0905,98.84772,98.60587,112.3753
2021-03,102.0082,99.7054,100.9645,100.8541,5.387271,113.6378,99.0867,98.88597,112.5522
2021-04,101.9045,99.94821,101.2367,101.0952,11.45771,114.1233,99.28417,99.11743,112.7292
2021-05,101.7623,99.88985,101.3132,101.1631,9.511754,114.3891,99.45415,99.31668,112.9064
2021-06,101.6199,99.68125,101.3187,101.1679,7.413665,114.5748,99.63819,99.53239,113.0836
2021-07,101.5283,99.21602,101.2692,101.1241,5.629749,114.6986,99.82669,99.75333,113.2611
2021-08,101.5595,98.65033,101.198,101.0609,4.778964,114.7976,100.0142,99.97311,113.4387
2021-09,101.6516,98.35335,101.1375,101.0073,4.403775,114.9088,100.1896,100.1787,113.6164
2021-10,101.6672,98.16784,101.0918,100.9668,3.975703,115.0366,100.3261,100.3387,113.7943
2021-11,101.5697,98.00648,101.0517,100.9313,3.520252,115.1709,100.3941,100.4184,113.9723
2021-12,101.3412,97.90565,100.9975,100.8832,3.031903,115.2891,100.3756,100.3967,114.1505
2022-01,101.1464,97.67198,100.9097,100.8055,2.557603,115.3688,100.2849,100.2904,114.3288
2022-02,101.0242,97.36626,100.7809,100.6913,2.043432,115.4015,100.1515,100.134,114.5073
2022-03,100.8362,97.13007,100.5965,100.5279,1.524426,115.3701,100.0081,99.966,114.686
2022-04,100.6128,96.96474,100.3565,100.3153,1.008673,115.2744,99.88272,99.81901,114.865
2022-05,100.4049,96.56033,100.0662,100.0581,0.6392106,115.1203,99.79594,99.71729,115.0441
2022-06,100.1274,96.15551,99.76752,99.79345,0.3323963,114.9557,99.75785,99.67265,115.2236
2022-07,99.92323,96.12771,99.50929,99.56464,0.1205873,114.837,99.76185,99.67733,115.4033
2022-08,99.7469,96.3923,99.30679,99.38522,-0.0136023,114.782,99.79414,99.71517,115.5832
2022-09,99.52408,96.60992,99.14497,99.24183,-0.1175992,114.7737,99.8401,99.76905,115.7635
2022-10,99.32774,96.72409,99.01424,99.12598,-0.2047656,114.8011,99.88867,99.82599,115.944
2022-11,99.17565,96.79153,98.91595,99.0389,-0.2647499,114.866,99.93247,99.87732,116.1248
2022-12,99.06994,97.01158,98.8606,98.98985,-0.2674271,114.9808,99.96772,99.91864,116.3059
2023-01,98.99246,97.29967,98.84035,98.97192,-0.201357,115.1365,99.99454,99.95007,116.4874
2023-02,98.94336,97.41441,98.8347,98.9669,-0.07969011,115.3095,100.015,99.97405,116.669
2023-03,98.90659,97.29214,98.84562,98.97659,0.1144321,115.5021,100.0317,99.99368,116.851
2023-04,98.89899,97.18363,98.89024,99.01612,0.3991187,115.7345,100.0471,100.0117,117.0333
2023-05,98.88395,97.17767,98.97022,99.08698,0.771791,116.0088,100.0629,100.0302,117.2158
2023-06,98.86854,97.48916,99.0818,99.18585,,,,,
2023-07,98.89616,97.95027,99.20307,99.2933,,,,,
2023-08,98.96121,98.32153,99.32967,99.40549,,,,,
