,id,name
0,BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa"
1,CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa"
2,LORSGPRT,Ratio to trend (GDP)
3,LORSGPNO,Normalised (GDP)
4,LORSGPTD,Trend (GDP)
