country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2016-06,97.31892,97.75465,97.70215,98.35635,1.206576,97.5577,97.60167,96.73964,99.85216
2016-07,97.79002,98.26411,98.20007,98.71252,1.815878,98.00941,97.58671,96.72029,99.80585
2016-08,98.10759,98.63438,98.64252,99.02901,2.315032,98.40867,97.58075,96.71259,99.76293
2016-09,98.2921,98.80739,98.97922,99.26985,2.65361,98.70566,97.59732,96.73402,99.72362
2016-10,98.27639,98.76694,99.19445,99.42381,2.835523,98.88503,97.64877,96.80056,99.68806
2016-11,98.20654,98.547,99.30956,99.50615,2.925476,98.96833,97.74497,96.92495,99.6564
2016-12,98.19756,98.38732,99.37563,99.55341,2.973036,99.00671,97.88917,97.11141,99.62875
2017-01,98.35122,98.57462,99.44294,99.60156,3.000541,99.05034,98.07047,97.34585,99.6052
2017-02,98.5224,98.91061,99.52448,99.65988,2.965628,99.11227,98.27224,97.60678,99.58582
2017-03,98.72006,99.21635,99.62648,99.73285,2.849753,99.19872,98.47778,97.87256,99.57065
2017-04,98.83208,99.3586,99.75793,99.82688,2.659669,99.31872,98.67421,98.12656,99.55972
2017-05,98.8436,99.4217,99.93784,99.95557,2.423362,99.49115,98.8528,98.35751,99.55304
2017-06,98.79429,99.38406,100.1812,100.1296,2.227714,99.73101,99.00963,98.56031,99.55063
2017-07,98.88821,99.33516,100.5149,100.3684,2.097448,100.0651,99.14735,98.7384,99.55246
2017-08,99.12711,99.36488,100.9237,100.6608,2.102981,100.4782,99.27102,98.89832,99.55853
2017-09,99.4765,99.54654,101.3639,100.9756,2.25025,100.9268,99.38514,99.04589,99.56879
2017-10,99.86942,99.77547,101.7725,101.268,2.49113,101.3484,99.49137,99.18326,99.58322
2017-11,100.221,99.96611,102.1084,101.5082,2.761895,101.7017,99.58924,99.30982,99.60178
2017-12,100.4517,100.0866,102.3677,101.6937,3.006403,101.9832,99.67725,99.42362,99.6244
2018-01,100.5687,100.1821,102.5514,101.8251,3.173331,102.1935,99.75426,99.52321,99.65105
2018-02,100.6264,100.2876,102.6372,101.8865,3.226862,102.3105,99.82046,99.60881,99.68166
2018-03,100.6435,100.3978,102.6092,101.8664,3.144388,102.3179,99.87879,99.68425,99.71616
2018-04,100.5804,100.3127,102.4739,101.7696,2.923518,102.2223,99.93705,99.75958,99.75451
2018-05,100.4778,100.0868,102.2668,101.6215,2.580839,102.0589,100.0022,99.84379,99.79663
2018-06,100.3641,99.80179,102.0446,101.4626,2.158664,101.8839,100.0744,99.93723,99.84246
2018-07,100.3055,99.6605,101.8667,101.3353,1.690385,101.7566,100.1408,100.0231,99.89193
2018-08,100.1737,99.61312,101.7492,101.2513,1.20928,101.6932,100.185,100.0802,99.94497
2018-09,99.94672,99.71261,101.7038,101.2188,0.771405,101.7053,100.197,100.0957,100.0015
2018-10,99.78881,100.0962,101.7547,101.2552,0.4626195,101.8172,100.1851,100.0804,100.0615
2018-11,99.77483,100.6719,101.8818,101.3461,0.3021105,102.009,100.1657,100.0553,100.1248
2018-12,99.84012,101.064,102.0432,101.4616,0.2504001,102.2386,100.1549,100.0413,100.1915
2019-01,99.98512,101.2401,102.202,101.5752,0.2696912,102.4691,100.1605,100.0485,100.2613
2019-02,100.0715,101.1184,102.3109,101.653,0.3347894,102.653,100.184,100.0789,100.3344
2019-03,100.0583,100.7709,102.3713,101.6962,0.4629762,102.7916,100.2219,100.1279,100.4106
2019-04,100.0025,100.413,102.4284,101.7371,0.6924638,102.9302,100.2646,100.1831,100.4898
2019-05,99.88158,100.1582,102.518,101.8012,1.024487,103.1044,100.3024,100.232,100.5721
2019-06,99.75278,100.1785,102.6635,101.9053,1.427492,103.3382,100.331,100.269,100.6572
2019-07,99.68391,100.317,102.848,102.0372,1.825793,103.6144,100.357,100.3026,100.7452
2019-08,99.69125,100.4625,103.0456,102.1786,2.177016,103.9071,100.3912,100.3469,100.8361
2019-09,99.73916,100.5268,103.2362,102.3149,2.448886,104.196,100.4425,100.4131,100.9297
2019-10,99.87135,100.5786,103.3772,102.4158,2.573807,104.4378,100.51,100.5005,101.026
2019-11,100.163,100.6642,103.4193,102.4459,2.523036,104.5827,100.5876,100.6008,101.125
2019-12,100.5019,100.7063,103.291,102.3541,2.268487,104.5579,100.6654,100.7015,101.2265
2020-01,100.5569,100.4183,102.9314,102.0969,1.787798,104.3011,100.7319,100.7874,101.3307
2020-02,99.87193,99.59184,102.3525,101.6828,1.140413,103.8237,100.7743,100.8423,101.4374
2020-03,98.0717,98.18681,100.785,100.5615,-0.4357634,102.3437,94.04923,92.1459,101.5466
2020-04,95.63273,96.7298,93.56094,95.39409,-7.595191,95.11243,92.52266,90.17184,101.6583
2020-05,95.00784,96.46757,95.84949,97.03112,-5.388808,97.54834,91.74065,89.16061,101.7724
2020-06,96.2532,97.20071,100.2702,100.1933,-1.136008,102.1643,93.50904,91.44736,101.889
2020-07,98.20783,98.18833,101.909,101.3656,0.3290939,103.9554,95.26611,93.71948,102.0081
2020-08,100.0563,98.897,102.5761,101.8427,0.8212802,104.7605,97.00446,95.96738,102.1296
2020-09,101.4885,99.2813,103.2271,102.3084,1.302767,105.5534,97.81889,97.02053,102.2535
2020-10,102.3942,99.30569,103.7744,102.6999,1.729652,106.2442,98.60561,98.03786,102.38
2020-11,102.8171,99.08726,104.1812,102.9909,2.115295,106.7949,99.35371,99.00526,102.5089
2020-12,102.8295,98.70659,104.4297,103.1687,2.51447,107.187,99.47626,99.16372,102.6403
2021-01,102.4382,98.31093,104.5003,103.2192,2.970422,107.3993,99.51522,99.2141,102.7741
2021-02,101.8847,97.96786,104.4541,103.1861,3.535327,107.4942,99.43372,99.1087,102.9104
2021-03,101.4122,97.61633,104.4014,103.1484,5.121032,107.5847,99.35568,99.0078,103.0491
2021-04,101.2297,97.77194,104.4218,103.163,13.29033,107.7532,99.28397,98.91508,103.1903
2021-05,101.3435,98.26462,104.4977,103.2173,10.69534,107.9815,99.22921,98.84425,103.3339
2021-06,101.6178,98.79113,104.542,103.249,5.888069,108.1798,99.20396,98.8116,103.4798
2021-07,101.7829,99.03176,104.4241,103.1646,4.095202,108.2126,99.21561,98.82666,103.628
2021-08,101.7497,98.89783,104.0882,102.9244,3.112537,108.0212,99.26806,98.89449,103.7785
2021-09,101.5833,98.50519,103.5659,102.5508,1.974195,107.6372,99.36059,99.01414,103.9312
2021-10,101.2942,98.2422,102.9412,102.1039,0.8500839,107.1474,99.48363,99.17326,104.086
2021-11,100.8996,98.09203,102.3002,101.6454,-0.144532,106.6406,99.62479,99.3558,104.2428
2021-12,100.5056,98.06017,101.7277,101.2359,-0.915817,106.2053,99.77253,99.54683,104.4016
2022-01,100.1638,98.09415,101.2763,100.913,-1.399023,105.8967,99.9184,99.73546,104.5622
2022-02,99.91875,98.21424,100.9729,100.696,-1.628701,105.7434,100.0555,99.91281,104.7245
2022-03,99.8552,98.24878,100.7956,100.5691,-1.730521,105.723,100.1772,100.0701,104.8885
2022-04,100.0484,98.33998,100.6973,100.4988,-1.825037,105.7867,100.2755,100.1972,105.0541
2022-05,100.3331,98.39889,100.6208,100.4441,-1.95148,105.8742,100.3435,100.2852,105.221
2022-06,100.5262,98.63991,100.5493,100.3929,-2.0444,105.9682,100.3783,100.3302,105.3893
2022-07,100.5407,99.01144,100.4802,100.3435,-1.983953,106.0657,100.3864,100.3407,105.5588
2022-08,100.453,99.53123,100.4168,100.2981,-1.713606,106.1701,100.3808,100.3334,105.7295
2022-09,100.1931,99.99721,100.3172,100.2269,-1.30076,106.2371,100.3796,100.3318,105.9012
2022-10,99.77151,100.1429,100.1624,100.1162,-0.8411455,106.2461,100.4056,100.3655,106.0738
2022-11,99.40006,100.0607,99.96333,99.9738,-0.4052989,106.2084,100.4795,100.4611,106.2473
2022-12,99.2551,99.99054,99.77419,99.83851,-0.02262434,106.1813,100.6102,100.6301,106.4216
2023-01,99.22489,99.85841,99.63558,99.73936,0.2940318,106.2081,100.7823,100.8526,106.5965
2023-02,99.26254,99.79124,99.57241,99.69418,0.5410541,106.3156,100.9711,101.0968,106.7721
2023-03,99.38155,99.8867,99.59455,99.71001,0.7487028,106.5145,101.155,101.3345,106.9482
2023-04,99.42756,100.0662,99.68803,99.77687,0.9488831,106.7904,101.3259,101.5556,107.1246
2023-05,99.37524,100.3914,99.81426,99.86717,1.159864,107.1022,101.4845,101.7606,107.3015
2023-06,99.29968,100.8514,99.93837,99.95595,,,,,
2023-07,99.1514,101.2683,100.0265,100.019,,,,,
2023-08,99.02251,101.5126,100.064,100.0458,,,,,
2023-09,98.93102,101.4977,100.056,100.0401,,,,,
2023-10,98.86308,101.2654,100.0257,100.0184,,,,,
