country,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2008-03,100.2175,98.98628,100.2488,100.1869,-0.4709692,89.04694,102.5882,102.9177,88.8259
2008-04,100.1168,98.61295,99.88975,99.9156,-0.9833566,88.81834,102.386,102.6823,88.91637
2008-05,99.78681,97.97823,99.43922,99.57528,-1.51976,88.50537,102.1327,102.3873,89.00449
2008-06,99.28372,97.16116,98.90453,99.17137,-2.047692,88.11457,101.7973,101.9967,89.09052
2008-07,98.86745,96.55688,98.31383,98.72515,-2.546528,87.67114,101.3519,101.478,89.17478
2008-08,98.4899,96.39778,97.69788,98.25986,-3.009141,87.20275,100.7797,100.8116,89.25758
2008-09,98.0172,96.39638,97.07407,97.78864,-3.457403,86.72522,100.0891,100.0074,89.33923
2008-10,97.27895,96.32238,96.46371,97.32757,-3.886565,86.25791,99.33737,99.13194,89.42007
2008-11,96.39168,96.46397,95.91149,96.91042,-4.240771,85.84121,98.59917,98.27226,89.50044
2008-12,95.64635,96.69849,95.45698,96.56708,-4.478245,85.51102,97.94067,97.5054,89.58069
2009-01,95.29128,97.06152,95.13288,96.32226,-4.563779,85.29722,97.39426,96.86906,89.66113
2009-02,95.03873,97.34517,94.95313,96.18647,-4.492296,85.21289,96.97186,96.37714,89.74207
2009-03,94.79308,97.44566,94.92472,96.16502,-4.247171,85.26497,96.66972,96.02528,89.82377
2009-04,94.88842,97.74857,95.05294,96.26187,-3.782507,85.45878,96.46403,95.78575,89.90651
2009-05,95.30451,98.69388,95.33789,96.47713,-3.062325,85.79505,96.32851,95.62794,89.99051
2009-06,95.83999,99.76246,95.74853,96.78732,-2.120147,86.24641,96.24485,95.53051,90.07597
2009-07,96.51714,100.7463,96.24241,97.16039,-1.022064,86.77509,96.20802,95.48761,90.16305
2009-08,96.97186,101.5577,96.74689,97.54148,0.1297641,87.31591,96.22562,95.50811,90.25191
2009-09,97.28378,102.1236,97.26114,97.92995,1.318047,87.8683,96.31395,95.61097,90.34266
2009-10,97.7604,102.4936,97.78336,98.32444,2.519011,88.43076,96.49001,95.816,90.43538
2009-11,98.34155,102.6503,98.30931,98.72174,3.679277,88.99954,96.76846,96.14029,90.53013
2009-12,98.98847,102.5992,98.82744,99.11314,4.740033,89.56427,97.15201,96.58695,90.62692
2010-01,99.58014,102.5881,99.32533,99.48924,5.646657,90.11366,97.61379,97.12473,90.72575
2010-02,100.0873,102.824,99.80903,99.85463,6.384306,90.65314,98.11548,97.70897,90.8266
2010-03,100.3239,103.0663,100.2591,100.1946,6.919593,91.16496,98.61966,98.29612,90.9294
2010-04,100.3954,103.2264,100.6653,100.5015,7.232694,91.63976,99.09953,98.85496,91.03408
2010-05,100.7304,103.2512,101.0371,100.7823,7.332251,92.08576,99.53767,99.3652,91.14059
2010-06,101.0991,103.3813,101.3539,101.0217,7.232585,92.48426,99.92651,99.81804,91.24881
2010-07,101.2782,103.4148,101.6078,101.2134,6.974855,92.82752,100.2714,100.2197,91.35868
2010-08,101.6073,103.3303,101.7986,101.3576,6.641864,93.11532,100.5804,100.5795,91.4701
2010-09,101.8695,103.2112,101.9425,101.4662,6.252134,93.36195,100.8567,100.9013,91.58298
2010-10,101.7836,102.9959,102.0277,101.5306,5.796468,93.55662,101.0938,101.1774,91.69724
2010-11,101.7413,102.8899,102.0618,101.5564,5.287964,93.70581,101.281,101.3954,91.81279
2010-12,101.7743,102.8697,102.042,101.5414,4.736799,93.80675,101.4119,101.5479,91.92957
2011-01,102.0139,102.8732,101.9779,101.493,4.166353,93.86811,101.4967,101.6466,92.0475
2011-02,102.1511,102.6521,101.8527,101.3984,3.553053,93.8741,101.552,101.7111,92.16655
2011-03,102.1665,102.2703,101.6725,101.2623,2.923513,93.83017,101.5945,101.7605,92.28667
2011-04,102.0146,101.9066,101.4443,101.0899,2.294518,93.74245,101.6359,101.8088,92.40783
2011-05,101.8768,101.5684,101.1573,100.8731,1.645335,93.60088,101.6786,101.8585,92.53002
2011-06,101.4776,101.162,100.8107,100.6113,0.9949157,93.4044,101.7112,101.8964,92.65323
2011-07,100.8194,100.4132,100.4294,100.3233,0.3752325,93.17584,101.7032,101.8872,92.77746
2011-08,100.1933,99.31537,100.0542,100.0398,-0.1742424,92.95307,101.6229,101.7935,92.90273
2011-09,99.67371,98.46012,99.70875,99.77888,-0.6467448,92.75813,101.4559,101.5991,93.02908
2011-10,99.16196,98.08699,99.42343,99.56335,-1.00172,92.61944,101.2305,101.3366,93.15656
2011-11,98.68233,98.01888,99.21603,99.40668,-1.229294,92.55389,100.991,101.0577,93.28521
2011-12,98.41607,98.24425,99.08406,99.30698,-1.329591,92.5595,100.7753,100.8065,93.41512
2012-01,98.36026,98.65081,99.03179,99.2675,-1.307641,92.64065,100.5946,100.5961,93.54638
2012-02,98.68358,99.00913,99.05248,99.28313,-1.153334,92.79142,100.4442,100.4209,93.67904
2012-03,99.2747,99.52761,99.12824,99.34036,-0.8896773,92.99538,100.3115,100.2664,93.81321
2012-04,99.55327,99.86703,99.20224,99.39626,-0.579208,93.19948,100.1822,100.1158,93.94897
2012-05,99.61006,99.91807,99.23257,99.41917,-0.2526918,93.36436,100.0436,99.95436,94.0864
2012-06,99.43585,99.87984,99.201,99.39532,0.07318387,93.47276,99.88725,99.77232,94.22561
2012-07,99.14822,99.91624,99.1152,99.33051,0.3819579,93.53174,99.71299,99.56937,94.36668
2012-08,98.73292,99.77621,98.99413,99.23905,0.6519499,93.55907,99.52803,99.35398,94.50972
2012-09,98.30171,99.46792,98.85203,99.13171,0.8733056,93.56819,99.34784,99.14413,94.65481
2012-10,97.83604,99.23163,98.7006,99.01732,1.026502,93.57018,99.19741,98.96895,94.80203
2012-11,97.60332,99.13728,98.57047,98.91901,1.123928,93.59412,99.10024,98.8558,94.95149
2012-12,97.6525,99.11181,98.50957,98.87302,1.216838,93.6858,99.06513,98.8149,95.10325
2013-01,97.83786,99.36791,98.51463,98.87683,1.297252,93.84243,99.06906,98.81947,95.25736
2013-02,98.18772,99.59344,98.56908,98.91798,1.354862,94.04861,99.07829,98.83023,95.4139
2013-03,98.37581,99.86581,98.63216,98.96562,1.365913,94.26563,99.06637,98.81634,95.57291
2013-04,98.40118,100.0084,98.67716,98.99962,1.361096,94.46802,99.03151,98.77574,95.73442
2013-05,98.31062,100.0289,98.71859,99.03091,1.398039,94.66962,98.98528,98.72191,95.89848
2013-06,98.4269,100.1857,98.78439,99.08061,1.524058,94.89733,98.94271,98.67233,96.06511
2013-07,98.61861,100.5493,98.8746,99.14877,1.73158,95.15131,98.91314,98.63789,96.23433
2013-08,98.82558,100.8039,98.97624,99.22554,1.988159,95.41918,98.90202,98.62495,96.40615
2013-09,98.95664,100.9704,99.09153,99.31263,2.281717,95.70316,98.91161,98.63612,96.58056
2013-10,99.32454,101.2774,99.23021,99.41739,2.610384,96.01273,98.9402,98.66941,96.75755
2013-11,99.75363,101.6185,99.36605,99.52,2.915198,96.32258,98.9845,98.721,96.93711
2013-12,99.94334,101.6635,99.45562,99.58766,3.100468,96.5905,99.04055,98.78628,97.11919
2014-01,99.91953,101.3527,99.47784,99.60445,3.147031,96.79568,99.10327,98.85932,97.30376
2014-02,99.74043,100.978,99.44447,99.57925,3.084112,96.94918,99.1678,98.93446,97.49076
2014-03,99.63974,100.7409,99.39179,99.53944,2.991988,97.08604,99.23016,99.00708,97.68014
2014-04,99.6536,100.7095,99.34364,99.50307,2.923126,97.22943,99.28764,99.07404,97.87182
2014-05,99.55705,100.846,99.31297,99.4799,2.875633,97.39198,99.33917,99.13404,98.06573
2014-06,99.70093,100.9551,99.30632,99.47488,2.827084,97.58016,99.38571,99.18823,98.26178
2014-07,100.0189,100.9231,99.31753,99.48335,2.770971,97.78793,99.43105,99.24104,98.45989
2014-08,100.3013,100.8184,99.34699,99.50561,2.721179,98.01571,99.48112,99.29935,98.65997
2014-09,100.3851,100.6726,99.38593,99.53503,2.666221,98.25481,99.54314,99.37158,98.86189
2014-10,100.5277,100.3339,99.44058,99.5763,2.602419,98.51138,99.62443,99.46623,99.06557
2014-11,100.6366,100.0316,99.49329,99.61613,2.538643,98.76787,99.73099,99.59033,99.27087
2014-12,100.5896,99.96162,99.53242,99.64568,2.507569,99.01257,99.86475,99.74611,99.47771
2015-01,100.4394,99.79515,99.54691,99.65662,2.519292,99.23425,100.0187,99.92543,99.68592
2015-02,100.1623,99.62621,99.54454,99.65484,2.569631,99.44041,100.1832,100.117,99.89539
2015-03,99.80766,99.51112,99.53335,99.64638,2.629443,99.63886,100.3506,100.3119,100.106
2015-04,99.53707,99.42844,99.52576,99.64065,2.686882,99.84187,100.5188,100.5078,100.3176
2015-05,99.62025,99.47765,99.53072,99.64439,2.737762,100.0583,100.6872,100.704,100.5301
2015-06,99.79546,99.50203,99.55287,99.66113,2.780005,100.2929,100.852,100.8958,100.7433
2015-07,100.0071,99.49924,99.60466,99.70025,2.832822,100.5581,101.0009,101.0692,100.9572
2015-08,100.2602,99.51336,99.68224,99.75886,2.891784,100.8501,101.1176,101.2051,101.1716
2015-09,100.5288,99.34507,99.76694,99.82284,2.946692,101.1501,101.1862,101.285,101.3864
2015-10,100.8153,99.12273,99.83987,99.87793,2.971613,101.4388,101.1985,101.2994,101.6014
2015-11,101.0617,98.96907,99.8943,99.91904,2.977943,101.7091,101.1515,101.2446,101.8167
2015-12,101.4747,99.05632,99.90945,99.9305,2.956393,101.9398,101.0484,101.1245,102.0322
2016-01,101.7571,99.091,99.8759,99.90514,2.908762,102.1207,100.9043,100.9567,102.2476
2016-02,101.59,99.14632,99.7834,99.83527,2.816509,102.2412,100.7382,100.7633,102.4631
2016-03,101.1714,99.16772,99.66559,99.74628,2.706055,102.3351,100.5684,100.5656,102.6785
2016-04,100.6968,99.08471,99.54697,99.65667,2.589896,102.4277,100.4088,100.3797,102.8938
2016-05,100.33,98.9985,99.44995,99.58338,2.482017,102.5418,100.2699,100.218,103.109
2016-06,100.0359,98.97242,99.38599,99.53507,2.389585,102.6895,100.1596,100.0895,103.3239
2016-07,99.76834,98.99266,99.36863,99.52195,2.313872,102.8849,100.0814,99.99837,103.5386
2016-08,99.61504,99.32883,99.39868,99.54465,2.25978,103.1291,100.0363,99.94585,103.753
2016-09,99.8112,99.97028,99.49593,99.61812,2.266837,103.443,100.0221,99.92934,103.967
2016-10,100.4154,100.4989,99.64863,99.73347,2.342216,103.8147,100.0303,99.93894,104.1807
2016-11,101.1434,100.7018,99.82799,99.86895,2.463192,104.2144,100.0527,99.965,104.394
2016-12,101.7931,100.586,100.009,100.0057,2.625442,104.6161,100.0859,100.0037,104.6068
2017-01,101.995,100.4687,100.1853,100.1389,2.832427,105.0132,100.1356,100.0615,104.819
2017-02,101.9798,100.4652,100.3574,100.2689,3.095545,105.4061,100.2099,100.1481,105.0307
2017-03,102.0185,100.4814,100.5017,100.3778,3.356177,105.7697,100.3126,100.2677,105.2417
2017-04,102.3328,100.5513,100.6072,100.4576,3.577942,106.0925,100.4337,100.4087,105.4521
2017-05,102.4898,100.5704,100.6826,100.5145,3.746041,106.3831,100.5564,100.5515,105.6618
2017-06,102.5796,100.3927,100.7282,100.549,3.848731,106.6417,100.6622,100.6748,105.8707
2017-07,102.626,100.2299,100.7435,100.5606,3.871023,106.8676,100.737,100.7619,106.0788
2017-08,102.6904,100.2018,100.7405,100.5582,3.824355,107.0731,100.7709,100.8014,106.2861
2017-09,102.9297,100.3321,100.7358,100.5547,3.705502,107.2761,100.7614,100.7903,106.4925
2017-10,103.0102,100.6181,100.724,100.5458,3.521615,107.4706,100.7189,100.7409,106.6981
2017-11,102.9123,100.817,100.6904,100.5204,3.287784,107.6408,100.659,100.6711,106.9027
2017-12,102.6264,100.7867,100.6384,100.4811,3.034011,107.7902,100.5973,100.5992,107.1065
2018-01,102.4299,100.7052,100.5919,100.446,2.791368,107.9445,100.5451,100.5384,107.3093
2018-02,102.4717,100.4737,100.5662,100.4266,2.574727,108.12,100.5076,100.4948,107.5113
2018-03,102.6704,100.2162,100.5542,100.4175,2.401008,108.3092,100.481,100.4638,107.7123
2018-04,102.851,100.0091,100.5431,100.4092,2.267941,108.4986,100.4484,100.4258,107.9125
2018-05,102.8453,99.80471,100.5103,100.3844,2.14358,108.6635,100.3926,100.3609,108.1118
2018-06,102.7885,99.59608,100.449,100.338,2.020545,108.7965,100.3102,100.2649,108.3102
2018-07,102.8562,99.62177,100.3675,100.2765,1.907946,108.9065,100.2256,100.1664,108.5078
2018-08,102.8741,99.86364,100.2425,100.1821,1.769881,108.9682,100.1721,100.1041,108.7046
2018-09,102.6973,99.93763,100.0757,100.0561,1.591173,108.983,100.1726,100.1046,108.9006
2018-10,102.5657,99.68791,99.87341,99.90327,1.383742,108.9577,100.2183,100.1579,109.0958
2018-11,102.5051,99.40556,99.65788,99.74045,1.185137,108.9164,100.2861,100.2368,109.2904
2018-12,102.3838,99.07494,99.45229,99.58514,1.015217,108.8845,100.3521,100.3136,109.4842
2019-01,102.0781,98.82333,99.27428,99.45068,0.8678665,108.8814,100.404,100.3741,109.6773
2019-02,101.8319,98.79167,99.14074,99.3498,0.7452189,108.9257,100.4363,100.4118,109.8698
2019-03,101.4729,98.88457,99.05067,99.28176,0.6533201,109.0168,100.4468,100.424,110.0617
2019-04,101.1219,98.9273,98.98149,99.22951,0.5820096,109.1301,100.4339,100.4089,110.253
2019-05,100.6114,98.78199,98.89988,99.16786,0.5202411,109.2288,100.3962,100.365,110.4438
2019-06,100.1197,98.80649,98.80076,99.09298,0.4695709,109.3073,100.3341,100.2927,110.6341
2019-07,99.68224,98.87102,98.67288,98.99638,0.4101599,109.3532,100.2519,100.197,110.824
2019-08,99.32449,98.66806,98.52514,98.88478,0.3744576,109.3762,100.156,100.0853,111.0135
2019-09,99.11172,98.44213,98.3695,98.7672,0.3730473,109.3896,100.0535,99.96587,111.2027
2019-10,99.04395,98.44025,98.21935,98.65379,0.4134299,109.4082,99.95193,99.84763,111.3917
2019-11,99.07473,98.51083,98.08516,98.55241,0.4842423,109.4439,99.85886,99.73925,111.5805
2019-12,99.25354,98.64902,97.96741,98.46347,0.5627642,109.4973,99.78038,99.64785,111.7691
2020-01,99.51591,98.63347,97.8568,98.37991,0.6215845,109.5581,99.71976,99.57726,111.9576
2020-02,99.35538,98.4734,97.731,98.28489,0.620429,109.6015,99.67875,99.5295,112.1461
2020-03,98.41183,97.96433,96.91943,97.67181,-0.1309237,108.8741,96.76665,96.13817,112.3347
2020-04,96.99016,97.51698,94.16036,95.58762,-2.911898,105.9523,93.44358,92.26825,112.5233
2020-05,96.6158,97.62123,94.51637,95.85654,-2.469612,106.5313,91.70766,90.24667,112.712
2020-06,97.2776,98.33208,95.88994,96.89414,-0.9576936,108.2605,93.37726,92.19102,112.9008
2020-07,98.26482,99.03992,96.73737,97.53429,0.04287421,109.4001,95.04433,94.13243,113.0898
2020-08,99.11713,99.59903,97.19672,97.88129,0.6649379,110.1035,96.70679,96.06847,113.279
2020-09,99.77173,99.99599,97.6189,98.2002,1.258911,110.7667,96.61255,95.95872,113.4685
2020-10,100.1885,100.125,97.93951,98.44239,1.743998,111.3163,96.51833,95.84899,113.6582
2020-11,100.5313,100.1434,98.29727,98.71265,2.253011,111.9096,96.42471,95.73996,113.8482
2020-12,100.8705,100.5098,98.71746,99.03005,2.811554,112.5759,96.6307,95.97985,114.0384
2021-01,101.4073,101.0459,99.18874,99.38605,3.41751,113.3023,96.83768,96.22089,114.229
2021-02,101.9257,101.6575,99.6859,99.76161,4.068325,114.0605,97.04613,96.46364,114.4199
2021-03,102.5689,102.1739,100.1867,100.1399,5.465919,114.8251,97.13695,96.56941,114.6111
2021-04,103.336,102.8237,100.6685,100.5039,9.077496,115.5701,97.22665,96.67387,114.8026
2021-05,103.9461,103.4255,101.0779,100.8132,9.107907,116.234,97.31474,96.77646,114.9945
2021-06,104.2053,103.5742,101.3787,101.0403,7.864521,116.7747,97.69199,97.2158,115.1866
2021-07,104.4417,103.4191,101.5587,101.1763,7.109153,117.1775,98.0683,97.65402,115.3792
2021-08,104.6191,103.1382,101.6164,101.2199,6.663378,117.4401,98.44331,98.09074,115.572
2021-09,104.7127,102.8016,101.5581,101.1758,6.140996,117.5689,98.61849,98.29475,115.7652
2021-10,104.845,102.401,101.4048,101.0601,5.633864,117.5877,98.7928,98.49775,115.9587
2021-11,104.8637,101.8936,101.1585,100.874,4.993773,117.4982,98.96626,98.69975,116.1525
2021-12,104.8366,101.2269,100.8267,100.6234,,,,,
2022-01,104.7041,100.1769,100.4411,100.3321,,,,,
2022-02,104.6499,98.8477,100.036,100.0261,,,,,
2022-03,104.6512,96.96586,99.57709,99.67942,,,,,
