country,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR
subject,BSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,
unit,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,
time,,,,,,,,
2003-12,100.4043,99.4352,99.42734,3.868293,84.09203,99.13416,99.21304,84.56969
2004-01,100.646,99.65253,99.64758,4.186963,84.43556,99.6113,99.63661,84.72998
2004-02,100.911,99.82647,99.82386,4.415336,84.74359,100.0041,99.98537,84.8909
2004-03,101.1369,99.93903,99.93793,4.527004,85.0005,100.2241,100.1806,85.05235
2004-04,101.2718,99.99677,99.99644,4.523771,85.21151,100.25,100.2036,85.21426
2004-05,101.3477,100.0234,100.0235,4.436678,85.39655,100.1037,100.0737,85.37653
2004-06,101.4001,100.0521,100.0526,4.307268,85.58369,99.83791,99.83779,85.53909
2004-07,101.445,100.0957,100.0967,4.15798,85.78386,99.53614,99.56989,85.70186
2004-08,101.4818,100.1578,100.1596,4.011022,86.00021,99.28454,99.34653,85.86475
2004-09,101.4958,100.2448,100.2478,3.875613,86.23827,99.14715,99.22456,86.02769
2004-10,101.4709,100.3463,100.3506,3.736976,86.48906,99.13815,99.21658,86.19059
2004-11,101.4232,100.4409,100.4466,3.584666,86.73409,99.24323,99.30987,86.35333
2004-12,101.37,100.522,100.5288,3.419391,86.96747,99.43105,99.4766,86.51582
2005-01,101.3202,100.5919,100.5996,3.263348,87.19099,99.65633,99.6766,86.67793
2005-02,101.271,100.6414,100.6497,3.130567,87.39655,99.87459,99.87035,86.83955
2005-03,101.2157,100.6765,100.6853,3.045452,87.58915,100.0542,100.0298,87.00056
2005-04,101.1512,100.698,100.7071,3.001626,87.76924,100.1894,100.1498,87.16084
2005-05,101.0907,100.7282,100.7376,2.997259,87.9561,100.2864,100.2359,87.32027
2005-06,101.0594,100.7891,100.7994,3.020803,88.16901,100.353,100.2951,87.47872
2005-07,101.0853,100.892,100.9037,3.070475,88.41783,100.3913,100.329,87.63608
2005-08,101.1619,101.0132,101.0265,3.118079,88.68177,100.3999,100.3367,87.79223
2005-09,101.2909,101.1299,101.1447,3.133706,88.94072,100.3795,100.3186,87.94704
2005-10,101.4754,101.2329,101.2491,3.118914,89.18658,100.3397,100.2833,88.10043
2005-11,101.6598,101.3218,101.3392,3.095299,89.41877,100.2927,100.2415,88.25224
2005-12,101.7685,101.4028,101.4213,3.075849,89.64246,100.2475,100.2014,88.40239
2006-01,101.7447,101.4643,101.4836,3.046668,89.8474,100.2058,100.1644,88.55076
2006-02,101.6643,101.4956,101.5153,3.006083,90.02376,100.1688,100.1316,88.69724
2006-03,101.6284,101.5119,101.5319,2.963593,90.18494,100.1435,100.1091,88.84171
2006-04,101.711,101.5129,101.5329,2.917944,90.3303,100.1494,100.1143,88.98407
2006-05,101.8634,101.5088,101.5287,2.856883,90.4689,100.2104,100.1685,89.12421
2006-06,102.022,101.511,101.531,2.76943,90.61079,100.345,100.288,89.26203
2006-07,102.1459,101.5297,101.5499,2.654499,90.76488,100.5525,100.4722,89.39741
2006-08,102.2489,101.567,101.5878,2.538803,90.93322,100.8184,100.7083,89.53024
2006-09,102.3551,101.6313,101.6529,2.453671,91.12303,101.1147,100.9713,89.66042
2006-10,102.4754,101.7378,101.7608,2.42367,91.34817,101.3959,101.2209,89.78784
2006-11,102.5813,101.8671,101.8919,2.429483,91.59118,101.6155,101.4159,89.91241
2006-12,102.6169,101.9881,102.0144,2.433562,91.82397,101.7437,101.5297,90.03403
2007-01,102.5255,102.0881,102.1158,2.434878,92.03508,101.7901,101.5709,90.15263
2007-02,102.3466,102.1688,102.1976,2.446196,92.22591,101.7856,101.5668,90.26815
2007-03,102.115,102.2427,102.2725,2.464491,92.40754,101.7698,101.5528,90.38053
2007-04,101.8468,102.3154,102.3461,2.49596,92.58491,101.7833,101.5648,90.48974
2007-05,101.5785,102.3806,102.4122,2.524082,92.75242,101.8585,101.6316,90.59573
2007-06,101.3527,102.45,102.4826,2.549182,92.92062,102.0084,101.7647,90.69849
2007-07,101.2043,102.5269,102.5605,2.564297,93.09236,102.2118,101.9453,90.79801
2007-08,101.1032,102.5878,102.6222,2.543851,93.24643,102.4281,102.1373,90.89428
2007-09,101.019,102.6141,102.6489,2.461257,93.36581,102.6082,102.2971,90.9873
2007-10,100.938,102.5867,102.6211,2.282316,93.43302,102.7054,102.3834,91.07711
2007-11,100.8634,102.492,102.5251,2.013693,93.43555,102.6842,102.3646,91.16375
2007-12,100.806,102.3484,102.3796,1.70559,93.39011,102.5352,102.2324,91.24727
2008-01,100.7679,102.1781,102.207,1.392797,93.31694,102.2987,102.0224,91.32776
2008-02,100.7097,102.0078,102.0344,1.100123,93.24051,102.0324,101.786,91.40531
2008-03,100.5646,101.8479,101.8723,0.82562,93.17047,101.7863,101.5675,91.48005
2008-04,100.2723,101.643,101.6647,0.5090811,93.05624,101.5796,101.384,91.55208
2008-05,99.90033,101.3459,101.3637,0.1102982,92.85472,101.4141,101.2371,91.62154
2008-06,99.51832,100.9103,100.9222,-0.4276674,92.52323,101.2832,101.1209,91.68858
2008-07,99.15257,100.3213,100.3253,-1.121672,92.04816,101.1797,101.029,91.75335
2008-08,98.75002,99.59641,99.59071,-1.931432,91.44543,101.0937,100.9527,91.81599
2008-09,98.21306,98.79624,98.77982,-2.779481,90.77072,101.0095,100.8779,91.87669
2008-10,97.47101,98.02412,97.99735,-3.546865,90.11908,100.9012,100.7817,91.93562
2008-11,96.68599,97.36865,97.3331,-4.134683,89.57228,100.7418,100.6403,91.99294
2008-12,96.1027,96.87582,96.83366,-4.515499,89.17307,100.5147,100.4386,92.04884
2009-01,95.94119,96.55513,96.50867,-4.700394,88.93068,100.228,100.1841,92.10353
2009-02,96.08785,96.39464,96.34602,-4.725334,88.83459,99.90347,99.896,92.15719
2009-03,96.45,96.38235,96.33356,-4.611206,88.87419,99.56966,99.59965,92.21003
2009-04,97.00229,96.48787,96.4405,-4.335406,89.02187,99.25796,99.32294,92.26225
2009-05,97.61764,96.68697,96.64227,-3.876034,89.25564,98.99824,99.09237,92.31403
2009-06,98.16777,96.94318,96.90192,-3.222002,89.54213,98.81313,98.92804,92.36558
2009-07,98.56074,97.233,97.19563,-2.377299,89.85991,98.7087,98.83533,92.41708
2009-08,98.84361,97.52946,97.49606,-1.379182,90.18424,98.68517,98.81445,92.46871
2009-09,99.06419,97.8138,97.78421,-0.300498,90.49796,98.74167,98.8646,92.52065
2009-10,99.24294,98.0774,98.05134,0.748059,90.79323,98.8752,98.98314,92.57304
2009-11,99.40694,98.30215,98.27911,1.653524,91.05338,99.07344,99.15913,92.62604
2009-12,99.57328,98.48293,98.4623,2.355756,91.27377,99.30188,99.36193,92.67979
2010-01,99.74698,98.6228,98.60406,2.841124,91.45731,99.48602,99.5254,92.73444
2010-02,99.91661,98.71974,98.70229,3.115431,91.60217,99.54224,99.57531,92.79012
2010-03,100.0628,98.7995,98.78312,3.215926,91.73232,99.41222,99.45988,92.84695
2010-04,100.1707,98.89096,98.8758,3.204643,91.8747,99.10627,99.18828,92.90506
2010-05,100.2661,99.01668,99.00321,3.131248,92.05045,98.67881,98.8088,92.96459
2010-06,100.3848,99.18209,99.17085,3.040672,92.26482,98.21559,98.39757,93.02568
2010-07,100.5547,99.38577,99.37725,2.956557,92.51666,97.82957,98.05488,93.08844
2010-08,100.7545,99.6125,99.60702,2.891615,92.79202,97.62274,97.87126,93.15299
2010-09,100.9546,99.85345,99.8512,2.856263,93.08282,97.6434,97.8896,93.21943
2010-10,101.1275,100.0971,100.0982,2.847359,93.37843,97.82979,98.05507,93.28782
2010-11,101.2587,100.322,100.326,2.861456,93.65884,98.07608,98.27372,93.35822
2010-12,101.318,100.5109,100.5175,2.886091,93.90802,98.28528,98.45943,93.43067
2011-01,101.2744,100.6451,100.6535,2.898737,94.10841,98.41833,98.57755,93.50521
2011-02,101.181,100.7145,100.7237,2.891076,94.25046,98.47597,98.62872,93.58185
2011-03,101.096,100.7218,100.7312,2.839098,94.33669,98.48555,98.63723,93.66062
2011-04,101.0523,100.6776,100.6864,2.723292,94.37672,98.4928,98.64366,93.74152
2011-05,101.0197,100.5988,100.6066,2.537719,94.38644,98.5433,98.6885,93.82457
2011-06,100.9482,100.5187,100.5254,2.310787,94.39686,98.66421,98.79583,93.90974
2011-07,100.8009,100.4527,100.4585,2.060048,94.42255,98.84244,98.95406,93.99702
2011-08,100.6255,100.4076,100.4128,1.808174,94.46986,99.0514,99.13956,94.08637
2011-09,100.4927,100.3998,100.4049,1.58081,94.55428,99.27328,99.33655,94.17775
2011-10,100.4622,100.4372,100.4428,1.397401,94.6833,99.51904,99.55471,94.27113
2011-11,100.5076,100.5053,100.5117,1.264593,94.84324,99.80618,99.80962,94.36644
2011-12,100.6025,100.574,100.5814,1.169098,95.0059,100.1346,100.1012,94.46365
2012-01,100.733,100.6187,100.6267,1.104361,95.14771,100.4586,100.3888,94.56268
2012-02,100.8583,100.62,100.628,1.060908,95.25037,100.7131,100.6147,94.66349
2012-03,100.923,100.5756,100.583,1.033334,95.3115,100.8395,100.727,94.76602
2012-04,100.8731,100.5053,100.5118,1.030881,95.34963,100.8177,100.7076,94.87022
2012-05,100.7334,100.4337,100.4392,1.061085,95.38795,100.6545,100.5627,94.97606
2012-06,100.5195,100.3815,100.3864,1.111696,95.44627,100.3829,100.3216,95.08349
2012-07,100.2405,100.3575,100.362,1.17583,95.53281,100.0704,100.0442,95.19248
2012-08,99.97542,100.3485,100.3529,1.233534,95.63518,99.7893,99.79464,95.30303
2012-09,99.83278,100.3438,100.3481,1.257338,95.74315,99.59077,99.61839,95.4151
2012-10,99.897,100.3447,100.349,1.240581,95.85793,99.4764,99.51687,95.52866
2012-11,100.0518,100.3431,100.3475,1.189994,95.97187,99.4255,99.47167,95.64368
2012-12,100.1478,100.3347,100.3389,1.13119,96.0806,99.41545,99.46275,95.7601
2013-01,100.0797,100.3176,100.3215,1.087418,96.18237,99.43739,99.48223,95.87791
2013-02,99.92143,100.2865,100.29,1.072604,96.27203,99.49116,99.52996,95.99703
2013-03,99.77979,100.2477,100.2507,1.095348,96.3555,99.57783,99.6069,96.11744
2013-04,99.73658,100.2191,100.2218,1.15396,96.44993,99.68991,99.70641,96.23907
2013-05,99.77502,100.2369,100.2398,1.260343,96.59017,99.81434,99.81686,96.36185
2013-06,99.87698,100.3228,100.3269,1.415406,96.79722,99.93352,99.92267,96.48576
2013-07,100.0385,100.4578,100.4636,1.591231,97.05295,100.0254,100.0042,96.61069
2013-08,100.2218,100.6358,100.644,1.794832,97.35167,100.071,100.0447,96.73661
2013-09,100.388,100.8441,100.8552,2.02413,97.68111,100.0636,100.0381,96.86344
2013-10,100.508,101.0696,101.0836,2.264374,98.02851,100.0212,100.0005,96.99113
2013-11,100.5902,101.2877,101.3046,2.498992,98.37019,99.97183,99.95668,97.11962
2013-12,100.6395,101.455,101.4742,2.688584,98.6638,99.94098,99.92929,97.24885
2014-01,100.653,101.537,101.5574,2.800037,98.87551,99.93958,99.92805,97.37875
2014-02,100.6498,101.5234,101.5436,2.828161,98.99475,99.96966,99.95475,97.50927
2014-03,100.6443,101.4246,101.4434,2.777037,99.03133,100.0276,100.0062,97.64034
2014-04,100.636,101.2665,101.2831,2.654426,99.01012,100.1052,100.075,97.77188
2014-05,100.602,101.0798,101.094,2.454507,98.96098,100.1943,100.1541,97.90384
2014-06,100.497,100.8905,100.9021,2.181816,98.90916,100.2904,100.2395,98.03616
2014-07,100.2781,100.7131,100.7223,1.870956,98.86877,100.3952,100.3326,98.16875
2014-08,100.0011,100.5485,100.5556,1.529637,98.8408,100.51,100.4345,98.30157
2014-09,99.7326,100.3965,100.4015,1.17089,98.82485,100.6284,100.5396,98.43456
2014-10,99.51974,100.2442,100.2472,0.7955405,98.80836,100.7287,100.6286,98.56765
2014-11,99.35172,100.0833,100.0841,0.4196442,98.783,100.7871,100.6804,98.70078
2014-12,99.21453,99.9118,99.91034,0.08406836,98.74675,100.7927,100.6854,98.83392
2015-01,99.10075,99.73902,99.73523,-0.168699,98.70871,100.7653,100.661,98.967
2015-02,98.9886,99.58068,99.57477,-0.3134631,98.68444,100.7367,100.6357,99.09999
2015-03,98.85479,99.43907,99.43127,-0.358558,98.67624,100.7353,100.6344,99.23286
2015-04,98.68581,99.31173,99.30222,-0.331718,98.68169,100.7694,100.6647,99.36559
2015-05,98.5108,99.21006,99.19919,-0.2514294,98.71217,100.8317,100.72,99.49814
2015-06,98.3737,99.13972,99.12791,-0.1372551,98.7734,100.8996,100.7803,99.63049
2015-07,98.31129,99.10419,99.0919,0.0001754211,98.86894,100.9343,100.8111,99.76262
2015-08,98.29349,99.09584,99.08344,0.1522817,98.99131,100.8973,100.7783,99.89452
2015-09,98.28677,99.10075,99.08841,0.3054269,99.12669,100.7683,100.6638,100.0262
2015-10,98.27309,99.1082,99.09596,0.4615212,99.26439,100.569,100.4868,100.1576
2015-11,98.25774,99.10031,99.08797,0.6109331,99.3865,100.3374,100.2812,100.2888
2015-12,98.25952,99.0785,99.06586,0.7571312,99.49439,100.1075,100.0771,100.4198
2016-01,98.30263,99.05414,99.04118,0.9024102,99.59946,99.89101,99.88494,100.5505
2016-02,98.39148,99.0407,99.02755,1.044577,99.71528,99.68769,99.70444,100.6811
2016-03,98.54118,99.03938,99.02621,1.182524,99.84311,99.49353,99.53207,100.8115
2016-04,98.76236,99.03226,99.019,1.300369,99.96491,99.30869,99.36797,100.9418
2016-05,98.98503,99.01385,99.00034,1.380733,100.0751,99.14008,99.21828,101.0718
2016-06,99.11179,98.99484,98.98108,1.428653,100.1845,99.00333,99.09689,101.2018
2016-07,99.06947,99.00515,98.99153,1.471126,100.3234,98.92368,99.02618,101.3315
2016-08,98.95673,99.06448,99.05165,1.536107,100.5119,98.92739,99.02947,101.4611
2016-09,98.90585,99.17654,99.16522,1.641617,100.754,99.02906,99.11973,101.5905
2016-10,99.01495,99.33961,99.33047,1.796793,101.048,99.21302,99.28304,101.7197
2016-11,99.21828,99.53533,99.52881,2.001171,101.3754,99.45132,99.49461,101.8487
2016-12,99.42971,99.73829,99.73449,2.227287,101.7104,99.71576,99.72935,101.9773
2017-01,99.59192,99.90551,99.90395,2.419362,102.0091,99.98592,99.96919,102.1056
2017-02,99.71742,100.0069,100.0067,2.532523,102.2406,100.2469,100.2008,102.2335
2017-03,99.82953,100.0459,100.0462,2.568915,102.408,100.4861,100.4132,102.361
2017-04,99.93983,100.0443,100.0446,2.569418,102.5334,100.6916,100.5957,102.4881
2017-05,100.0393,100.0327,100.0329,2.571084,102.6481,100.8503,100.7366,102.6146
2017-06,100.105,100.047,100.0473,2.599424,102.7887,100.9494,100.8246,102.7405
2017-07,100.1182,100.1017,100.1028,2.63853,102.9705,100.9811,100.8526,102.8659
2017-08,100.1159,100.19,100.1922,2.660702,103.1862,100.9436,100.8194,102.9906
2017-09,100.1484,100.3076,100.3114,2.65784,103.4319,100.8483,100.7348,103.1147
2017-10,100.2531,100.4533,100.4591,2.630637,103.7062,100.7303,100.6301,103.2382
2017-11,100.3929,100.6081,100.616,2.578696,103.9896,100.6301,100.5411,103.361
2017-12,100.5183,100.7489,100.7586,2.504816,104.2581,100.5768,100.4937,103.4831
2018-01,100.5947,100.86,100.8712,2.437539,104.4957,100.5701,100.4878,103.6047
2018-02,100.6436,100.9243,100.9364,2.390118,104.6843,100.596,100.5108,103.7255
2018-03,100.6954,100.9521,100.9646,2.369451,104.8345,100.6382,100.5483,103.8458
2018-04,100.7692,100.9383,100.9506,2.348055,104.941,100.6885,100.5929,103.9654
2018-05,100.8502,100.8939,100.9056,2.305663,105.0149,100.7414,100.6399,104.0845
2018-06,100.9121,100.8355,100.8465,2.222839,105.0736,100.7904,100.6834,104.2029
2018-07,100.9329,100.789,100.7993,2.110722,105.1439,100.8223,100.7117,104.3208
2018-08,100.9294,100.7517,100.7615,1.974117,105.2233,100.8216,100.711,104.4382
2018-09,100.9207,100.7171,100.7264,1.810897,105.3049,100.7763,100.6708,104.5551
2018-10,100.9157,100.6913,100.7003,1.628615,105.3951,100.6856,100.5904,104.6716
2018-11,100.9059,100.6483,100.6567,1.420785,105.467,100.5554,100.4748,104.7877
2018-12,100.873,100.5928,100.6005,1.215482,105.5253,100.3959,100.3331,104.9034
2019-01,100.8002,100.5091,100.5156,1.012377,105.5535,100.2233,100.18,105.0189
2019-02,100.7081,100.3891,100.3941,0.820601,105.5433,100.0563,100.0316,105.1342
2019-03,100.6204,100.2434,100.2464,0.6400779,105.5055,99.91294,99.9044,105.2493
2019-04,100.5502,100.0768,100.0775,0.4805798,105.4453,99.80853,99.81171,105.3644
2019-05,100.4811,99.90599,99.90444,0.3479792,105.3803,99.75704,99.76601,105.4794
2019-06,100.3855,99.7467,99.74301,0.2412746,105.3271,99.7706,99.77804,105.5946
2019-07,100.2422,99.60835,99.60281,0.1444375,105.2958,99.85486,99.85284,105.7098
2019-08,100.08,99.4929,99.48582,0.06207132,105.2886,100.0072,99.98808,105.8252
2019-09,99.92699,99.40228,99.39398,0.002607401,105.3076,100.2098,100.1679,105.9409
2019-10,99.77999,99.34463,99.33555,-0.03169885,105.3617,100.4174,100.3523,106.0568
2019-11,99.56326,99.31281,99.30331,-0.02233131,105.4435,100.5748,100.4919,106.1731
2019-12,99.14648,99.28654,99.27668,0.005805295,105.5314,100.6326,100.5433,106.2898
2020-01,98.43221,99.24478,99.23438,0.0471774,105.6033,100.5689,100.4867,106.4069
2020-02,97.64334,99.18076,99.16949,0.1029317,105.6519,100.3772,100.3166,106.5246
2020-03,97.10211,92.79246,92.69555,-6.207171,98.95661,95.60749,96.08221,106.643
2020-04,97.08352,95.34196,95.27923,-3.46753,101.7889,94.08431,94.73,106.762
2020-05,97.42126,96.79143,96.74813,-1.829457,103.4524,93.48432,94.19736,106.8818
2020-06,97.94675,97.57386,97.54105,-0.8741067,104.4064,95.2497,95.76458,107.0024
2020-07,98.57197,98.02722,98.00049,-0.2707026,105.0107,96.79958,97.1405,107.1241
2020-08,99.18443,98.56614,98.54663,0.3992411,105.7089,98.14185,98.3321,107.2467
2020-09,99.6666,98.82889,98.8129,0.7647406,106.113,97.97836,98.18697,107.3704
2020-10,99.92818,99.18732,99.17614,1.195769,106.6216,97.88583,98.10481,107.4952
2020-11,100.0685,99.40551,99.39725,1.45847,106.9813,97.83589,98.06049,107.6211
2020-12,100.1996,99.56104,99.55487,1.652386,107.2752,97.81495,98.04189,107.7482
2021-01,100.3903,99.72295,99.71895,1.869425,107.5775,97.83717,98.06163,107.8764
2021-02,100.6196,99.89666,99.89499,2.122189,107.8941,97.93575,98.14914,108.0057
2021-03,100.8428,100.0938,100.0947,9.378686,108.2374,98.15107,98.34029,108.1361
2021-04,101.018,100.2935,100.2971,6.676793,108.5852,98.5135,98.66204,108.2674
2021-05,101.1391,100.478,100.4841,5.283143,108.9179,99.03429,99.12438,108.3998
2021-06,101.1884,100.6333,100.6416,4.610821,109.2204,99.68524,99.70226,108.533
2021-07,101.1419,100.7635,100.7734,4.271877,109.4967,100.3656,100.3063,108.667
2021-08,101.0475,100.8879,100.8995,3.839559,109.7677,100.9511,100.826,108.8017
2021-09,100.9564,101.022,101.0354,3.710446,110.0502,101.3416,101.1727,108.9369
2021-10,100.902,101.1674,101.1828,3.49311,110.346,101.5172,101.3286,109.0727
2021-11,100.8764,101.2801,101.297,3.388908,110.6068,101.5045,101.3173,109.2088
2021-12,100.8654,101.3209,101.3383,3.276174,110.7897,101.3575,101.1868,109.3454
2022-01,100.8552,101.2588,101.2754,3.051667,110.8604,101.1504,101.003,109.4822
2022-02,100.8242,101.0993,101.1138,2.715977,110.8244,100.9547,100.8292,109.6194
2022-03,100.7368,100.8621,100.8733,2.277897,110.703,100.8195,100.7092,109.7568
2022-04,100.5582,100.5711,100.5785,1.783746,110.5221,100.7534,100.6505,109.8944
2022-05,100.3251,100.2979,100.3016,1.324047,110.3601,100.7427,100.6411,110.0323
2022-06,100.074,100.0941,100.0951,,,,,
2022-07,,99.97934,99.97878,,,,,
2022-08,,99.91512,99.91369,,,,,
2022-09,,99.86721,99.86514,,,,,
