country,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1996-09,99.92704,100.1255,98.15694,99.1444,2.240981,67.91364,99.57154,99.15857,69.18883
1996-10,99.99831,100.3899,98.29439,99.20819,2.52706,68.19431,99.55883,99.14232,69.37763
1996-11,99.94577,100.7527,98.47797,99.29338,2.846312,68.51089,99.55083,99.13207,69.56976
1996-12,99.97501,101.2424,98.69172,99.39259,3.195108,68.8525,99.54994,99.13094,69.76522
1997-01,100.2159,101.6305,98.91216,99.49489,3.555631,69.20288,99.55717,99.14018,69.96397
1997-02,100.5157,101.681,99.12383,99.59312,3.921242,69.55122,99.57271,99.16007,70.166
1997-03,100.7511,101.7285,99.33513,99.69118,4.296684,69.9034,99.59654,99.19056,70.37128
1997-04,101.0415,101.8892,99.55294,99.79227,4.685448,70.26422,99.62868,99.23167,70.57976
1997-05,101.4353,102.1548,99.77553,99.89557,5.069021,70.6325,99.66898,99.28323,70.7914
1997-06,101.7968,102.5452,99.99666,99.99819,5.433419,71.00381,99.71679,99.34439,71.00618
1997-07,102.1825,102.757,100.2038,100.0943,5.750952,71.36916,99.77033,99.41289,71.22404
1997-08,102.5389,102.8255,100.3958,100.1834,5.992222,71.72771,99.8271,99.4855,71.44492
1997-09,102.8702,102.657,100.5828,100.2702,6.156909,72.08643,99.88402,99.55832,71.66876
1997-10,102.9603,102.557,100.7861,100.3646,6.268357,72.46072,99.93765,99.62693,71.89552
1997-11,102.8713,102.6317,101.0139,100.4703,6.354259,72.85641,99.98489,99.68736,72.12511
1997-12,102.6556,102.7735,101.2607,100.5848,6.426169,73.2697,100.0238,99.73708,72.35749
1998-01,102.5244,102.9279,101.5222,100.7062,6.504989,73.69759,100.0542,99.77605,72.59258
1998-02,102.3914,103.037,101.7888,100.8299,6.597157,74.13313,100.0773,99.80556,72.83031
1998-03,102.2807,103.0838,102.0468,100.9496,6.678888,74.56621,100.0942,99.82722,73.0706
1998-04,102.1636,103.0973,102.2811,101.0584,6.727101,74.98577,100.1058,99.84203,73.31339
1998-05,102.2471,103.1339,102.4888,101.1548,6.740626,75.38934,100.1126,99.85075,73.5586
1998-06,102.4589,103.1498,102.6722,101.2399,6.728914,75.7784,100.1154,99.8543,73.80616
1998-07,102.423,103.1926,102.8407,101.3181,6.715696,76.15971,100.1154,99.85426,74.05598
1998-08,102.0582,103.3278,103.0024,101.3931,6.710654,76.53902,100.114,99.85249,74.30798
1998-09,101.6132,103.5111,103.1619,101.4671,6.707574,76.91966,100.1126,99.85079,74.56208
1998-10,101.2226,103.7091,103.3148,101.5381,6.678637,77.29823,100.1124,99.85052,74.8182
1998-11,101.0154,103.8579,103.4342,101.5935,6.587681,77.65449,100.1143,99.85292,75.07624
1998-12,100.9925,103.8645,103.491,101.6199,6.410695,77.96609,100.1194,99.85938,75.33612
1999-01,100.9178,103.7704,103.4783,101.614,6.145718,78.22726,100.1289,99.8716,75.59776
1999-02,100.9338,103.6313,103.4106,101.5826,5.818504,78.44836,100.1444,99.89136,75.86104
1999-03,101.1028,103.4692,103.3095,101.5356,5.466007,78.64526,100.1668,99.92007,76.12588
1999-04,101.1343,103.3259,103.2003,101.4849,5.129707,78.83693,100.1967,99.95836,76.39218
1999-05,101.1441,103.3119,103.1094,101.4428,4.839504,79.04347,100.2341,100.0062,76.65984
1999-06,101.1294,103.4364,103.0525,101.4164,4.608743,79.27703,100.2788,100.0633,76.92876
1999-07,101.176,103.5651,103.0381,101.4097,4.436024,79.54421,100.3298,100.1286,77.19884
1999-08,101.3541,103.6647,103.0774,101.4279,4.323846,79.85403,100.3866,100.2013,77.46996
1999-09,101.712,103.7598,103.1726,101.4721,4.268794,80.20844,100.4487,100.2807,77.74202
1999-10,102.0186,103.8899,103.3083,101.5351,4.26004,80.59592,100.5162,100.367,78.01493
1999-11,102.0371,103.8726,103.4503,101.601,4.28994,80.98978,100.5888,100.4599,78.28857
1999-12,101.8709,103.7983,103.5716,101.6573,4.360984,81.36877,100.6655,100.558,78.56283
2000-01,101.8457,103.8777,103.6575,101.6971,4.465751,81.72112,100.7435,100.6578,78.83762
2000-02,102.0437,104.032,103.6826,101.7088,4.564209,82.02627,100.8191,100.7545,79.11282
2000-03,102.2702,104.0985,103.6231,101.6812,4.610613,82.26469,100.8889,100.8438,79.38834
2000-04,102.3882,103.9888,103.4714,101.6108,4.571579,82.42957,100.9505,100.9227,79.66409
2000-05,102.4872,103.7924,103.243,101.5048,4.435764,82.53242,101.0027,100.9894,79.93996
2000-06,102.5479,103.6597,102.9643,101.3755,4.213435,82.59375,101.0448,101.0433,80.21587
2000-07,102.4815,103.5431,102.6594,101.2339,3.919924,82.63236,101.0772,101.0848,80.49174
2000-08,102.4636,103.3299,102.3532,101.0918,3.568446,82.6681,101.1007,101.1148,80.76748
2000-09,102.3297,103.0156,102.0696,100.9602,3.181237,82.72031,101.1162,101.1346,81.04303
2000-10,102.126,102.8602,101.8254,100.8469,2.789032,82.8027,101.1246,101.1453,81.31832
2000-11,102.0852,102.9065,101.6211,100.7521,2.424305,82.91599,101.1264,101.1477,81.59329
2000-12,102.0998,102.9936,101.4385,100.6673,2.097687,83.04552,101.122,101.142,81.86789
2001-01,101.9799,103.08,101.2628,100.5858,1.81013,83.17937,101.111,101.128,82.14206
2001-02,101.6559,103.0708,101.0749,100.4986,1.568012,83.30164,101.0931,101.105,82.41577
2001-03,101.2986,102.9596,100.8587,100.3982,1.379278,83.39899,101.068,101.0729,82.68898
2001-04,101.011,102.6949,100.6036,100.2799,1.241222,83.4624,101.0362,101.0323,82.96166
2001-05,100.8694,102.5189,100.3175,100.1471,1.146499,83.49805,100.9985,100.984,83.2338
2001-06,100.7377,102.3792,100.0083,100.0036,1.07774,83.51234,100.9549,100.9283,83.50537
2001-07,100.5664,102.3039,99.6989,99.86,1.034281,83.52412,100.9051,100.8645,83.77637
2001-08,100.3274,102.3426,99.41264,99.72716,1.016487,83.55314,100.8483,100.7918,84.04679
2001-09,100.1055,102.357,99.15263,99.60648,1.005091,83.60216,100.7839,100.7095,84.31664
2001-10,99.94329,102.3803,98.91493,99.49618,0.9813007,83.66811,100.7126,100.6183,84.58591
2001-11,99.94385,102.2617,98.6806,99.38742,0.9274125,83.73506,100.6355,100.5196,84.85464
2001-12,100.0779,102.0981,98.43873,99.27518,0.8476881,83.79382,100.5546,100.4161,85.12283
2002-01,100.0647,101.9259,98.18793,99.15879,0.7534578,83.84316,100.4728,100.3115,85.3905
2002-02,100.0869,101.8283,97.93891,99.04322,0.6737278,83.89219,100.3931,100.2095,85.65767
2002-03,100.1922,101.7089,97.70025,98.93246,0.6323243,83.94833,100.3175,100.1129,85.92438
2002-04,100.4677,101.617,97.48338,98.83181,0.6509747,84.02156,100.2469,100.0225,86.19065
2002-05,100.7974,101.4973,97.29195,98.74297,0.7259059,84.11523,100.1811,99.93834,86.45651
2002-06,100.9017,101.2535,97.1236,98.66484,0.8469132,84.22752,100.1198,99.85999,86.72199
2002-07,100.9168,101.0387,96.9906,98.60312,1.004834,84.36933,100.0632,99.78756,86.98712
2002-08,100.816,100.9869,96.90268,98.56232,1.186664,84.54946,100.0114,99.72129,87.25193
2002-09,100.612,101.1157,96.85883,98.54197,1.388722,84.7674,99.96438,99.66113,87.51644
2002-10,100.4578,101.0368,96.83038,98.52876,1.585069,84.99836,99.92149,99.60625,87.78068
2002-11,100.3171,100.7368,96.80292,98.51601,1.78027,85.22981,99.88158,99.5552,88.04467
2002-12,100.3165,100.2011,96.77372,98.50246,1.982853,85.45936,99.84304,99.5059,88.30844
2003-01,100.5505,99.94173,96.77167,98.50151,2.225173,85.71259,99.80373,99.4556,88.572
2003-02,100.7853,99.94075,96.8175,98.52279,2.518384,86.00818,99.76173,99.40187,88.83537
2003-03,100.7587,100.1086,96.92501,98.57268,2.868406,86.35878,99.71603,99.34341,89.09855
2003-04,100.6753,100.4556,97.09879,98.65332,3.26826,86.76899,99.6673,99.28107,89.36156
2003-05,100.5427,100.8108,97.32133,98.75661,3.695401,87.22367,99.61718,99.21696,89.62441
2003-06,100.4909,101.0429,97.57027,98.87214,4.128005,87.70309,99.56766,99.15361,89.88709
2003-07,100.7083,101.1036,97.82862,98.99203,4.53413,88.19212,99.52042,99.09319,90.14961
2003-08,101.0192,101.1364,98.09396,99.11517,4.899979,88.68867,99.47679,99.03737,90.41195
2003-09,101.0811,101.1035,98.36044,99.23885,5.219668,89.18744,99.43756,98.98718,90.6741
2003-10,101.1796,100.98,98.61572,99.35732,5.510798,89.67721,99.40285,98.94278,90.93602
2003-11,101.2188,100.986,98.8554,99.46855,5.784214,90.15385,99.37263,98.90411,91.19769
2003-12,101.1558,100.9994,99.06219,99.56452,6.024184,90.60137,99.34708,98.87142,91.45908
2004-01,101.1396,101.0048,99.23032,99.64255,6.192398,91.01418,99.32707,98.84583,91.72013
2004-02,101.2179,101.08,99.36617,99.70559,6.272631,91.39779,99.31357,98.82855,91.9808
2004-03,101.2752,101.1917,99.47357,99.75543,6.253909,91.75542,99.30693,98.82006,92.241
2004-04,101.4277,101.2908,99.56186,99.7964,6.141671,92.0954,99.30626,98.81921,92.50069
2004-05,101.532,101.2291,99.63629,99.83095,5.96174,92.42239,99.30998,98.82397,92.75976
2004-06,101.526,101.0297,99.708,99.86423,5.751019,92.74652,99.31634,98.8321,93.01814
2004-07,101.404,100.8921,99.79471,99.90446,5.547346,93.08422,99.32384,98.84171,93.27571
2004-08,101.301,100.7659,99.90689,99.95654,5.363921,93.44529,99.33163,98.85166,93.53237
2004-09,101.339,100.7731,100.0512,100.0235,5.213601,93.83603,99.33968,98.86196,93.78801
2004-10,101.4336,100.9073,100.2114,100.0978,5.091954,94.24125,99.34916,98.87408,94.04249
2004-11,101.3543,100.9985,100.3592,100.1665,4.973613,94.63442,99.36175,98.89019,94.29567
2004-12,101.203,101.0337,100.479,100.222,4.860036,95.00032,99.37895,98.9122,94.54742
2005-01,101.059,100.9517,100.5646,100.2618,4.751369,95.33279,99.40141,98.94093,94.79758
2005-02,100.8335,100.8356,100.6273,100.2909,4.65302,95.64222,99.42931,98.97662,95.04599
2005-03,100.7103,100.739,100.6861,100.3182,4.580793,95.94628,99.46276,99.01941,95.29246
2005-04,100.6206,100.7449,100.7606,100.3527,4.545274,96.26349,99.50209,99.06973,95.53682
2005-05,100.5638,100.7783,100.8553,100.3967,4.545372,96.59802,99.54778,99.12818,95.77888
2005-06,100.6381,100.8275,100.9709,100.4503,4.569922,96.9507,99.60032,99.19539,96.01842
2005-07,100.8993,100.8544,101.1029,100.5116,4.594673,97.31686,99.66,99.27174,96.25526
2005-08,101.1095,100.8297,101.2453,100.5777,4.601645,97.69079,99.72701,99.35746,96.48918
2005-09,101.2257,100.7352,101.3907,100.6451,4.573795,98.06499,99.80132,99.45252,96.71995
2005-10,101.2295,100.5881,101.5299,100.7097,4.516161,98.43052,99.88267,99.55659,96.94734
2005-11,101.1293,100.3938,101.6618,100.771,4.453385,98.78587,99.97049,99.66894,97.17112
2005-12,101.0354,100.349,101.789,100.83,4.408288,99.13342,100.0639,99.78838,97.39104
2006-01,100.8455,100.2125,101.9057,100.8842,4.382772,99.46699,100.1613,99.91306,97.60688
2006-02,100.9311,100.1168,102.0214,100.9378,4.376037,99.79567,100.2613,100.041,97.81837
2006-03,101.1228,100.1082,102.147,100.9961,4.38019,100.1299,100.3627,100.1706,98.02528
2006-04,101.3155,100.1282,102.2894,101.0622,4.382089,100.4762,100.4648,100.3013,98.22735
2006-05,101.5539,100.051,102.4578,101.1404,4.385954,100.8434,100.5677,100.4329,98.42433
2006-06,101.6219,99.9762,102.666,101.237,4.405294,101.2451,100.6717,100.566,98.61598
2006-07,101.5549,100.0213,102.9287,101.3589,4.459729,101.6956,100.7776,100.7014,98.80205
2006-08,101.5326,100.1694,103.2476,101.5069,4.557698,102.1969,100.886,100.8401,98.9823
2006-09,101.6491,100.3378,103.6058,101.6732,4.691465,102.7319,100.9977,100.9831,99.1565
2006-10,101.6989,100.5996,103.9742,101.8441,4.843255,103.2718,101.1132,101.1308,99.32442
2006-11,101.7906,100.7021,104.3102,102.0,4.974564,103.7738,101.2326,101.2836,99.48582
2006-12,102.0208,100.5732,104.5835,102.1269,5.048991,104.2076,101.356,101.4414,99.64051
2007-01,102.1257,100.3606,104.7955,102.2253,5.072134,104.5736,101.4831,101.6039,99.78827
2007-02,102.1792,100.2767,104.9646,102.3037,5.051493,104.8899,101.6132,101.7705,99.9289
2007-03,102.2111,100.2706,105.1049,102.3689,4.990008,105.1703,101.7456,101.9398,100.0622
2007-04,102.0752,100.2547,105.2255,102.4248,4.890341,105.4234,101.8789,102.1103,100.1881
2007-05,101.891,100.3094,105.3296,102.4731,4.745962,105.6522,102.0116,102.2801,100.3063
2007-06,101.7843,100.4149,105.3993,102.5055,4.525444,105.8386,102.1418,102.4466,100.4168
2007-07,101.6969,100.4247,105.4121,102.5114,4.192164,105.9596,102.2676,102.6075,100.5194
2007-08,101.572,100.1308,105.3493,102.4823,3.727724,105.9962,102.3867,102.7599,100.614
2007-09,101.4016,99.68088,105.2034,102.4146,3.143476,105.9404,102.4965,102.9004,100.7005
2007-10,101.1943,99.18889,104.96,102.3016,2.456812,105.7777,102.5943,103.0256,100.779
2007-11,101.2242,98.64557,104.5999,102.1345,1.692519,105.4882,102.677,103.1312,100.8493
2007-12,101.0927,98.12585,104.1152,101.9095,0.8722731,105.0641,102.741,103.2132,100.9114
2008-01,100.6861,97.82048,103.5137,101.6304,0.0008839288,104.5131,102.7833,103.2673,100.9654
2008-02,100.2086,97.61753,102.8006,101.2995,-0.9366609,103.8402,102.8,103.2887,101.0113
2008-03,99.81844,97.29407,101.9765,100.917,-1.955695,103.0465,102.7866,103.2715,101.0492
2008-04,99.4341,96.54852,101.0504,100.4872,-3.059277,102.141,102.7374,103.2085,101.0792
2008-05,98.96643,95.49471,100.0503,100.0231,-4.219262,101.1522,102.6462,103.0919,101.1014
2008-06,98.5845,94.46922,99.0306,99.54986,-5.364869,100.1357,102.5071,102.9139,101.1159
2008-07,98.31438,93.97643,98.06037,99.09959,-6.40857,99.16148,102.3159,102.6694,101.1229
2008-08,97.84835,93.9229,97.1781,98.69013,-7.29762,98.26904,102.0715,102.3567,101.1226
2008-09,97.11126,93.76902,96.38835,98.32362,-8.022288,97.46336,101.7775,101.9806,101.1153
2008-10,96.19335,93.46389,95.70206,98.00512,-8.561334,96.75587,101.445,101.5553,101.1011
2008-11,95.35665,93.28644,95.14372,97.746,-8.875169,96.1717,101.0909,101.1023,101.0804
2008-12,94.74826,93.12706,94.72828,97.5532,-8.941044,95.72623,100.7358,100.648,101.0535
2009-01,94.54585,93.00628,94.48091,97.43841,-8.737679,95.44514,100.4034,100.2227,101.0206
2009-02,94.40092,93.0635,94.43311,97.41622,-8.232486,95.3604,100.1156,99.85461,100.982
2009-03,94.51012,93.81995,94.62144,97.50362,-7.380856,95.50897,99.88835,99.56386,100.938
2009-04,94.9308,94.87054,95.02725,97.69196,-6.196255,95.87197,99.7259,99.35603,100.8889
2009-05,95.3335,95.94697,95.60792,97.96143,-4.739046,96.4063,99.62511,99.22711,100.8351
2009-06,95.74644,96.71998,96.30205,98.28357,-3.115853,97.04998,99.57832,99.16725,100.7767
2009-07,96.29108,97.22975,97.06044,98.63553,-1.441606,97.75345,99.57531,99.16339,100.714
2009-08,96.80867,97.4256,97.83743,98.99612,0.1948409,98.47076,99.60544,99.20193,100.6473
2009-09,97.08575,97.42384,98.59161,99.34613,1.740242,99.1604,99.65914,99.27064,100.5769
2009-10,97.28453,97.45409,99.27801,99.66467,3.129746,99.77736,99.72897,99.35998,100.503
2009-11,97.36956,97.57666,99.85473,99.93232,4.285523,100.2799,99.80953,99.46303,100.4258
2009-12,97.46188,97.79457,100.2961,100.1372,5.155303,100.6427,99.89706,99.575,100.3456
2010-01,97.65529,97.78875,100.5849,100.2712,5.685062,100.849,99.98908,99.69272,100.2626
2010-02,97.924,97.49617,100.7225,100.3351,5.835708,100.9009,100.0839,99.81403,100.177
2010-03,98.36372,97.14413,100.7317,100.3393,5.588638,100.8215,100.1802,99.93719,100.0892
2010-04,98.70566,96.77522,100.6378,100.2957,4.995537,100.6369,100.2764,100.0602,99.99918
2010-05,98.84451,96.25816,100.4748,100.2201,4.147326,100.3817,100.3709,100.1812,99.90733
2010-06,98.97047,95.88416,100.299,100.1385,3.177497,100.1123,100.4626,100.2985,99.81384
2010-07,99.05513,96.00272,100.1709,100.079,2.205186,99.88931,100.5506,100.411,99.71893
2010-08,99.08102,96.51422,100.1165,100.0538,1.306277,99.73888,100.6341,100.5178,99.62284
2010-09,99.09518,96.89355,100.1126,100.052,0.4978105,99.63782,100.712,100.6175,99.52579
2010-10,99.26225,96.92953,100.1189,100.0549,-0.2175022,99.54628,100.7827,100.7079,99.42802
2010-11,99.47512,96.74355,100.1171,100.0541,-0.8196699,99.44609,100.8438,100.7862,99.32976
2010-12,99.66177,96.49783,100.1024,100.0472,-1.291763,99.33282,100.8932,100.8494,99.23125
2011-01,99.6712,96.43909,100.0838,100.0386,-1.611271,99.21583,100.9288,100.8949,99.13275
2011-02,99.56069,96.60427,100.0599,100.0275,-1.783904,99.09382,100.9486,100.9202,99.0345
2011-03,99.40865,96.76543,100.0204,100.0092,-1.843224,98.9569,100.9509,100.9232,98.93676
2011-04,99.3264,96.94693,99.96176,99.98199,-1.81783,98.802,100.9345,100.9021,98.8398
2011-05,99.25475,97.23583,99.87849,99.94335,-1.746139,98.6239,100.8984,100.856,98.74388
2011-06,99.26344,97.40139,99.75939,99.88808,-1.694294,98.41192,100.8425,100.7844,98.64928
2011-07,99.12913,97.37379,99.61074,99.81909,-1.715568,98.17264,100.7672,100.6882,98.55628
2011-08,98.95866,97.10699,99.44608,99.74267,-1.822629,97.91975,100.6739,100.5688,98.46516
2011-09,98.73086,96.86217,99.28465,99.66776,-1.972636,97.6725,100.5638,100.428,98.37624
2011-10,98.5658,96.76385,99.12077,99.5917,-2.132047,97.42558,100.4383,100.2673,98.28977
2011-11,98.34043,96.87406,98.93401,99.50503,-2.30269,97.15921,100.2988,100.0889,98.20608
2011-12,98.26825,96.72211,98.68481,99.38937,-2.519258,96.83492,100.1474,99.89526,98.12546
2012-01,98.47307,96.16094,98.3548,99.23622,-2.809071,96.4351,99.9871,99.69019,98.04819
2012-02,98.56745,95.54758,97.95305,99.04977,-3.161799,95.9691,99.82131,99.4781,97.97459
2012-03,98.57355,94.96806,97.49397,98.83672,-3.553402,95.45143,99.65372,99.2637,97.90495
2012-04,98.53252,94.53804,97.00317,98.60895,-3.955449,94.90747,99.48792,99.0516,97.83955
2012-05,98.43913,94.27157,96.50987,98.38002,-4.333765,94.36609,99.32705,98.8458,97.77869
2012-06,98.24333,94.08468,96.02941,98.15704,-4.662431,93.84248,99.17334,98.64916,97.72264
2012-07,98.10159,93.57855,95.57536,97.94633,-4.933832,93.35005,99.02756,98.46267,97.67166
2012-08,97.96058,92.96555,95.1922,97.7685,-5.115945,92.93235,98.88995,98.28664,97.62601
2012-09,97.99504,92.89308,94.93539,97.64932,-5.171279,92.6436,98.76099,98.12166,97.58595
2012-10,98.11693,93.12331,94.80916,97.59074,-5.089974,92.48795,98.64195,97.96938,97.5517
2012-11,98.31615,93.31638,94.79775,97.58545,-4.867633,92.45007,98.53451,97.83192,97.52348
2012-12,98.45963,93.51097,94.88762,97.62715,-4.478432,92.51686,98.44006,97.7111,97.5015
2013-01,98.56615,93.90279,95.06802,97.71088,-3.913093,92.67798,98.35886,97.60723,97.48597
2013-02,98.72201,94.19509,95.30729,97.82191,-3.209656,92.90273,98.29056,97.51985,97.47704
2013-03,98.71783,94.48616,95.59848,97.95705,-2.386362,93.1845,98.23434,97.44794,97.47488
2013-04,98.72214,94.6928,95.93161,98.11166,-1.476314,93.51377,98.18896,97.38987,97.47962
2013-05,98.85103,94.94152,96.30598,98.2854,-0.5080468,93.89005,98.15318,97.34411,97.4914
2013-06,99.00591,95.47562,96.72392,98.47935,0.5060562,94.31581,98.12613,97.30949,97.51032
2013-07,99.13956,96.2075,97.17505,98.68872,1.540409,94.78111,98.1073,97.28541,97.53647
2013-08,99.23952,96.80997,97.6414,98.90514,2.526846,95.26863,98.09661,97.27174,97.56992
2013-09,99.25365,97.23534,98.11111,99.12314,3.388681,95.76696,98.09427,97.26874,97.61071
2013-10,99.24693,97.31191,98.55946,99.33121,4.090766,96.25207,98.10036,97.27654,97.65889
2013-11,99.42678,97.42741,98.98634,99.52931,4.646091,96.72398,98.11511,97.2954,97.71447
2013-12,99.6956,97.62794,99.38865,99.71602,5.064195,97.17967,98.13876,97.32566,97.77744
2014-01,99.86589,97.92896,99.76579,99.89105,5.355241,97.61861,98.17144,97.36746,97.84778
2014-02,99.92458,98.19997,100.1096,100.0506,5.545533,98.03281,98.21339,97.42112,97.92545
2014-03,99.86281,98.54593,100.4262,100.1975,5.649445,98.42814,98.26506,97.48723,98.0104
2014-04,99.89368,98.83712,100.717,100.3325,5.680078,98.80595,98.32702,97.5665,98.10254
2014-05,100.0401,99.15929,100.9876,100.4581,5.644878,99.17161,98.39993,97.65976,98.20178
2014-06,100.242,99.49402,101.2457,100.5779,5.549517,99.53264,98.48434,97.76774,98.30802
2014-07,100.4275,99.65242,101.4986,100.6952,5.413234,99.89603,98.58028,97.89048,98.42112
2014-08,100.4686,99.73647,101.763,100.8179,5.273326,100.2782,98.68754,98.02769,98.54093
2014-09,100.4304,99.66784,102.0441,100.9484,5.147829,100.6842,98.80565,98.17879,98.6673
2014-10,100.4311,99.55874,102.336,101.0839,5.056974,101.1081,98.93374,98.34266,98.80006
2014-11,100.5024,99.6384,102.633,101.2217,4.994168,101.5441,99.07056,98.51768,98.93903
2014-12,100.5693,100.1916,102.9309,101.36,4.958001,101.9881,99.21425,98.7015,99.08398
2015-01,100.7934,100.9673,103.203,101.4862,4.921178,102.4132,99.36201,98.89053,99.23471
2015-02,101.111,101.5635,103.406,101.5804,4.848025,102.7762,99.51062,99.08064,99.39101
2015-03,101.4829,102.0163,103.5165,101.6317,4.708493,103.0534,99.65685,99.2677,99.55263
2015-04,101.7746,102.2036,103.5225,101.6345,4.488949,103.232,99.79775,99.44796,99.71935
2015-05,101.937,102.1033,103.4424,101.5973,4.201526,103.3296,99.93085,99.61824,99.8909
2015-06,101.9319,101.947,103.3125,101.537,3.875023,103.3818,100.0542,99.77601,100.067
2015-07,101.8463,101.9222,103.172,101.4718,3.541502,103.4274,100.1664,99.91962,100.2475
2015-08,101.7987,102.0443,103.0448,101.4128,3.207358,103.49,100.2667,100.0478,100.4321
2015-09,101.6494,102.2952,102.9341,101.3614,2.871109,103.5727,100.354,100.1595,100.6205
2015-10,101.4632,102.6149,102.8179,101.3075,2.51662,103.6532,100.4273,100.2533,100.8124
2015-11,101.4407,102.9064,102.6613,101.2348,2.115797,103.6958,100.4859,100.3283,101.0077
2015-12,101.5525,103.0288,102.4353,101.1299,1.64387,103.6706,100.5296,100.3842,101.2059
2016-01,101.4423,102.7046,102.1296,100.9881,1.117719,103.5666,100.5595,100.4224,101.407
2016-02,101.3425,102.2792,101.7745,100.8233,0.6096188,103.4136,100.5776,100.4456,101.6106
2016-03,101.2958,101.8504,101.406,100.6522,0.1763343,103.2479,100.587,100.4576,101.8164
2016-04,101.2348,101.5806,101.0609,100.4921,-0.1356045,103.1066,100.5913,100.4632,102.0243
2016-05,101.1874,101.4143,100.7577,100.3514,-0.3259771,103.0085,100.5944,100.4671,102.2339
2016-06,101.2186,101.3768,100.5171,100.2397,-0.4098219,102.9748,100.5992,100.4732,102.445
2016-07,101.1623,101.3423,100.3539,100.164,-0.409228,103.0207,100.6069,100.4831,102.6574
2016-08,101.1032,101.4978,100.2843,100.1317,-0.3304746,103.1633,100.6182,100.4975,102.8708
2016-09,101.2362,101.7238,100.3007,100.1393,-0.1846094,103.3949,100.6334,100.517,103.0849
2016-10,101.4511,102.0358,100.3735,100.1731,0.02035332,103.6854,100.6536,100.5429,103.2996
2016-11,101.5752,102.2728,100.4684,100.2171,0.2845549,103.9994,100.6802,100.5769,103.5145
2016-12,101.5922,102.3259,100.5633,100.2611,0.6149647,104.3137,100.7139,100.6199,103.7294
2017-01,101.756,102.2422,100.6574,100.3048,1.02216,104.6275,100.7543,100.6716,103.9442
2017-02,101.8814,102.1717,100.761,100.3529,1.487461,104.9511,100.7999,100.73,104.1585
2017-03,101.7738,102.3374,100.8893,100.4124,1.991652,105.3002,100.8484,100.7921,104.372
2017-04,101.6759,102.5941,101.0397,100.4822,2.495237,105.672,100.8962,100.8532,104.5847
2017-05,101.6843,102.8027,101.2039,100.5584,2.969958,106.0578,100.9396,100.9087,104.7962
2017-06,101.7288,102.9717,101.379,100.6397,3.390793,106.4544,100.9754,100.9545,105.0064
2017-07,101.6826,103.1337,101.5705,100.7286,3.746484,106.8674,101.0022,100.9888,105.2149
2017-08,101.7916,103.205,101.7782,100.825,4.018532,107.2963,101.0196,101.0111,105.4217
2017-09,102.0494,103.1646,101.9914,100.9239,4.203658,107.7299,101.0283,101.0222,105.6264
2017-10,102.3054,103.0398,102.1817,101.0122,4.30395,108.1378,101.0296,101.0239,105.829
2017-11,102.5401,102.9184,102.323,101.0778,4.328229,108.4922,101.0255,101.0186,106.0291
2017-12,102.55,102.8456,102.3979,101.1126,4.282236,108.774,101.0182,101.0093,106.2267
2018-01,102.424,102.7186,102.3996,101.1134,4.15998,108.9753,101.0104,100.9992,106.4216
2018-02,102.2565,102.4439,102.3277,101.08,3.951071,109.0952,101.0043,100.9915,106.6135
2018-03,102.1162,102.1786,102.2123,101.0264,3.670728,109.1652,101.0022,100.9887,106.8024
2018-04,102.0152,102.2637,102.0901,100.9697,3.359815,109.2242,101.005,100.9924,106.9881
2018-05,101.7933,102.523,101.9697,100.9138,3.03631,109.2813,101.0135,101.0033,107.1703
2018-06,101.5347,102.8031,101.8498,100.8582,2.702066,109.3348,101.0279,101.0217,107.3491
2018-07,101.237,102.7712,101.728,100.8017,2.34946,109.3823,101.0482,101.0477,107.5242
2018-08,101.0499,102.4594,101.6222,100.7526,1.99708,109.4427,101.0741,101.0808,107.6956
2018-09,101.1188,102.069,101.5584,100.723,1.681903,109.544,101.1047,101.1199,107.8631
2018-10,101.2982,101.9131,101.5521,100.7201,1.447499,109.7033,101.1383,101.1628,108.0266
2018-11,101.3586,101.9256,101.5883,100.7369,1.303955,109.9043,101.1728,101.207,108.186
2018-12,101.183,101.9303,101.6408,100.7612,1.241567,110.1189,101.206,101.2495,108.3412
2019-01,101.0223,102.0271,101.6935,100.7857,1.250517,110.3294,101.2358,101.2876,108.4921
2019-02,100.9794,102.2174,101.719,100.7975,1.303975,110.5062,101.2603,101.3189,108.6388
2019-03,101.032,102.4494,101.7019,100.7896,1.357056,110.6323,101.2783,101.3419,108.781
2019-04,100.9766,102.4563,101.6261,100.7544,1.357045,110.6899,101.2897,101.3565,108.9188
2019-05,100.9882,102.5481,101.4998,100.6958,1.303958,110.6877,101.295,101.3633,109.0521
2019-06,101.083,102.5805,101.3202,100.6124,1.195771,110.6223,101.295,101.3633,109.1809
2019-07,101.2061,102.2617,101.0757,100.499,1.022942,110.481,101.2906,101.3577,109.3052
2019-08,101.2348,101.8307,100.7827,100.363,0.7841489,110.2814,101.2828,101.3477,109.425
