country,COL,COL,COL,COL,COL,COL,COL,COL,COL
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2013-07,99.21635,102.1445,100.8359,100.4285,4.900647,93.38802,100.72,100.8062,92.61388
2013-08,99.29012,101.6286,101.0017,100.5131,5.083201,93.85223,100.7636,100.8706,92.92146
2013-09,99.5853,101.5613,101.2218,100.6254,5.287134,94.36612,100.8005,100.9249,93.22703
2013-10,99.85154,101.9281,101.4952,100.7648,5.534208,94.92892,100.8402,100.9836,93.53047
2013-11,100.038,102.2584,101.7787,100.9095,5.76478,95.50066,100.8848,101.0494,93.83167
2013-12,100.224,102.3761,102.0453,101.0455,5.979567,96.05576,100.9297,101.1158,94.13048
2014-01,100.4739,102.2716,102.2888,101.1697,6.221493,96.58801,100.9661,101.1694,94.42681
2014-02,100.6495,101.8624,102.5247,101.2901,6.451298,97.11197,100.9843,101.1963,94.72056
2014-03,100.8042,101.7468,102.7459,101.4029,6.593518,97.62058,100.9797,101.1895,95.01161
2014-04,100.9988,101.9248,102.946,101.505,6.616316,98.10744,100.9587,101.1585,95.2999
2014-05,101.0968,102.3161,103.1334,101.6006,6.587443,98.58044,100.9325,101.1199,95.58533
2014-06,101.2599,102.5783,103.2881,101.6795,6.53558,99.02003,100.9122,101.0899,95.86784
2014-07,101.5721,102.5151,103.4012,101.7372,6.456369,99.4175,100.9042,101.0781,96.14737
2014-08,101.6176,102.1916,103.4463,101.7602,6.280804,99.74689,100.9108,101.0878,96.42385
2014-09,101.3379,102.0078,103.49,101.7825,6.046559,100.072,100.93,101.1162,96.69724
2014-10,100.9265,102.1326,103.5165,101.7961,5.739559,100.3774,100.9545,101.1524,96.96751
2014-11,100.4486,102.2481,103.4452,101.7597,5.323427,100.5846,100.9756,101.1834,97.2346
2014-12,100.0463,102.0395,103.2462,101.6581,4.796898,100.6635,100.9867,101.1998,97.49851
2015-01,100.041,101.4927,102.9144,101.4888,4.16226,100.6083,100.9878,101.2015,97.75921
2015-02,100.4225,100.7946,102.5302,101.2929,3.485409,100.4967,100.9819,101.1929,98.0167
2015-03,100.5801,100.2228,102.173,101.1106,2.853712,100.4064,100.9724,101.1787,98.27098
2015-04,100.5209,100.2687,101.916,100.9795,2.346685,100.4097,100.961,101.162,98.52207
2015-05,100.4222,100.4999,101.7154,100.8772,1.910956,100.4643,100.9468,101.141,98.76999
2015-06,100.1785,100.3779,101.5242,100.7796,1.518784,100.5239,100.9246,101.1082,99.01477
2015-07,100.0117,99.82695,101.2951,100.6628,1.131034,100.5419,100.8843,101.0486,99.25645
2015-08,100.2556,99.51326,101.0057,100.5151,0.7507347,100.4957,100.8174,100.9499,99.49509
2015-09,100.6163,99.62344,100.6129,100.3147,0.2697899,100.342,100.7257,100.8146,99.73073
2015-10,100.8185,99.73433,100.0502,100.0277,-0.3623855,100.0137,100.6311,100.6748,99.96346
2015-11,100.8338,99.38837,99.29885,99.64434,-1.087384,99.49083,100.5594,100.569,100.1933
2015-12,100.8741,98.34589,98.42761,99.19987,-1.809997,98.84146,100.5258,100.5194,100.4205
2016-01,101.0503,96.9222,97.57929,98.76709,-2.385154,98.2086,100.5176,100.5073,100.6449
2016-02,101.2803,96.20457,96.92873,98.4352,-2.714346,97.76889,100.5112,100.4979,100.8668
2016-03,101.3816,96.20368,96.53943,98.23659,-2.806987,97.588,100.4869,100.4619,101.0862
2016-04,101.4695,96.61736,96.38029,98.1554,-2.762134,97.63627,100.4432,100.3974,101.3031
2016-05,101.4862,96.95721,96.38918,98.15993,-2.599977,97.85222,100.388,100.3159,101.5178
2016-06,101.3222,97.18214,96.51542,98.22433,-2.326252,98.1855,100.3301,100.2306,101.7304
2016-07,101.0938,97.42885,96.74683,98.34239,-1.907059,98.62454,100.2728,100.1459,101.9409
2016-08,100.6904,97.95989,97.0539,98.49905,-1.34907,99.13998,100.2152,100.0608,102.1494
2016-09,100.1374,98.39696,97.28494,98.61692,-0.7623083,99.5771,100.1543,99.97088,102.3561
2016-10,99.88002,98.4016,97.34412,98.64711,-0.1764027,99.83724,100.0872,99.87184,102.5611
2016-11,100.0059,97.88792,97.2088,98.57807,0.4074546,99.89621,100.0127,99.76191,102.7646
2016-12,100.0126,96.86973,96.91141,98.42635,0.9559641,99.78635,99.93374,99.64529,102.9666
2017-01,99.78512,95.76736,96.55057,98.24227,1.425483,99.60854,99.86,99.53642,103.1672
2017-02,99.40146,95.53541,96.30569,98.11735,1.819697,99.54799,99.80255,99.4516,103.3667
2017-03,99.02122,95.90345,96.18154,98.05401,2.072423,99.61044,99.76776,99.40024,103.565
2017-04,98.59741,96.47297,96.18688,98.05673,2.222064,99.80581,99.75031,99.37448,103.7624
2017-05,98.29943,96.81329,96.28305,98.10579,2.291794,100.0948,99.73974,99.35886,103.9589
2017-06,98.27511,97.10757,96.4753,98.20387,2.340463,100.4835,99.72563,99.33804,104.1546
2017-07,98.27235,97.22117,96.72138,98.32941,2.336053,100.9285,99.70249,99.30387,104.3497
2017-08,98.31577,97.15989,96.97509,98.45885,2.261303,101.3818,99.66908,99.25453,104.5442
2017-09,98.34747,97.28381,97.25387,98.60107,2.294584,101.862,99.62844,99.19455,104.7382
2017-10,98.46079,97.43288,97.53589,98.74494,2.513079,102.3462,99.58881,99.13603,104.9319
2017-11,98.76327,97.62312,97.8342,98.89713,2.955255,102.8484,99.56059,99.09436,105.1252
2017-12,99.11897,97.85123,98.17708,99.07205,3.619832,103.3984,99.55344,99.08382,105.3183
2018-01,99.42593,97.99382,98.55471,99.26471,4.394991,103.9863,99.5726,99.1121,105.5113
2018-02,99.85197,98.16241,99.00148,99.49264,5.123835,104.6487,99.61977,99.18173,105.7041
2018-03,100.2695,98.6459,99.51881,99.75655,5.799551,105.3874,99.69225,99.28875,105.897
2018-04,100.5078,99.3879,100.0663,100.0359,6.366694,106.1601,99.77997,99.41825,106.0898
2018-05,100.6244,100.1873,100.5256,100.2702,6.740125,106.8413,99.86978,99.55086,106.2827
2018-06,100.7029,100.6357,100.8004,100.4104,6.811461,107.3279,99.94877,99.66748,106.4757
2018-07,100.6803,100.3999,100.8367,100.4289,6.571788,107.5613,100.0073,99.75392,106.6688
2018-08,100.5201,99.7431,100.675,100.3464,6.116977,107.5833,100.0403,99.80267,106.862
2018-09,100.4197,98.92862,100.373,100.1924,5.490635,107.4548,100.0499,99.81686,107.0555
2018-10,100.4004,98.12468,99.99435,99.99916,4.784618,107.2431,100.0499,99.81682,107.2492
2018-11,100.37,97.43633,99.64923,99.82309,4.101005,107.0662,100.0583,99.82925,107.4431
2018-12,100.4325,97.61693,99.4543,99.72365,3.531479,107.0499,100.091,99.87753,107.6373
2019-01,100.6188,98.07494,99.38383,99.68769,3.059148,107.1674,100.1544,99.97108,107.8318
2019-02,100.8266,98.34917,99.38943,99.69055,2.597727,107.3671,100.248,100.1093,108.0267
2019-03,101.1654,98.45875,99.4167,99.70446,2.090692,107.5907,100.365,100.282,108.222
2019-04,101.6737,98.22198,99.39912,99.6955,1.51283,107.7662,100.4902,100.4669,108.4176
2019-05,102.0977,98.13519,99.3479,99.66936,0.9959629,107.9054,100.6053,100.6368,108.6137
2019-06,102.2365,98.03912,99.23547,99.61201,0.6059996,107.9783,100.6934,100.7668,108.8102
2019-07,102.0814,97.86722,99.06908,99.52712,0.4008433,107.9924,100.7442,100.8418,109.0072
2019-08,101.9529,97.55702,98.87,99.42556,0.3600689,107.9707,100.7529,100.8547,109.2047
2019-09,101.943,97.40263,98.7031,99.34042,0.4924445,107.984,100.7218,100.8088,109.4028
2019-10,102.0713,97.37853,98.60279,99.28924,0.7712818,108.0703,100.6644,100.7241,109.6016
2019-11,102.3591,97.4549,98.55764,99.2662,1.075182,108.2174,100.5967,100.6241,109.8011
2019-12,102.4024,97.75324,98.5122,99.24302,1.228256,108.3648,100.5296,100.525,110.0014
2020-01,101.35,97.79214,98.40755,99.18963,1.194589,108.4476,100.4629,100.4265,110.2026
2020-02,98.57615,96.91067,98.22561,99.09681,1.004517,108.4457,100.3897,100.3185,110.4047
2020-03,94.49737,95.44506,94.32539,97.10706,-3.029478,104.3313,96.52933,94.61898,110.6079
2020-04,92.87155,94.14072,90.67406,95.24429,-6.763041,100.4779,90.96922,86.40998,110.8122
2020-05,93.65662,93.78328,92.28352,96.06538,-5.054752,102.4511,88.17655,82.28686,111.0177
2020-06,95.1203,93.94064,93.8637,96.87153,-3.314358,104.3995,90.01147,84.99596,111.2246
2020-07,97.1049,94.38804,94.49214,97.19214,-2.497498,105.2953,91.82371,87.67156,111.4329
2020-08,98.84277,95.0824,95.61501,97.76498,-1.133215,106.7472,93.61298,90.31326,111.6427
2020-09,99.69549,95.77332,96.13855,98.03207,-0.4158752,107.5349,94.56877,91.7244,111.8541
2020-10,99.84737,96.37645,96.88612,98.41345,0.4694259,108.5776,95.50229,93.10265,112.0672
2020-11,99.91712,96.83825,97.91105,98.93633,1.588616,109.9365,96.41357,94.44808,112.2821
2020-12,100.1633,96.97163,98.63888,99.30765,2.401779,110.9675,96.96346,95.25993,112.4987
2021-01,100.634,96.72543,99.39949,99.69569,3.312857,112.0403,97.51265,96.07076,112.7172
2021-02,100.9748,96.51902,99.66214,99.82968,3.79026,112.556,98.22308,97.11965,112.9376
2021-03,100.809,95.96751,99.93344,99.96809,8.389901,113.0846,97.9953,96.78335,113.1599
2021-04,100.3715,94.99488,100.2119,100.1101,13.08388,113.6243,98.00543,96.79831,113.384
2021-05,100.6864,94.85357,100.4939,100.254,11.43965,114.1711,98.21354,97.10556,113.61
2021-06,101.7619,95.76247,100.7775,100.3987,9.888238,114.7228,98.62814,97.71769,113.8377
2021-07,102.9401,97.03372,101.0509,100.5381,9.468978,115.2657,99.2015,98.56421,114.067
2021-08,103.4978,97.91873,101.2898,100.66,8.454388,115.772,99.84435,99.51331,114.2978
2021-09,103.8483,98.50149,101.4704,100.7522,8.07097,116.214,100.4713,100.4389,114.5299
2021-10,104.057,98.71117,101.5739,100.805,7.360576,116.5695,101.0197,101.2486,114.7632
2021-11,104.1436,98.49992,101.5929,100.8147,6.269714,116.8292,101.46,101.8987,114.9974
2021-12,103.7095,97.88172,101.5461,100.7908,5.449072,117.0142,101.7889,102.3842,115.2325
2022-01,103.3918,97.12907,101.4516,100.7426,4.555674,117.1445,102.0284,102.7379,115.4684
2022-02,103.3956,96.57217,101.3212,100.6761,4.155746,117.2336,102.2096,103.0054,115.7049
2022-03,103.5509,96.40096,101.1963,100.6124,,,,,
2022-04,103.7773,96.63696,101.0992,100.5628,,,,,
2022-05,103.8421,97.26065,101.0357,100.5304,,,,,
2022-06,103.415,98.01933,100.9846,100.5044,,,,,
2022-07,102.7869,98.21291,100.9356,100.4793,,,,,
2022-08,,98.50934,100.8866,100.4544,,,,,
