,id,name
0,BSCICP03,"OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa"
1,CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa"
2,LOLITOAA,Amplitude adjusted (CLI)
3,LOLITONO,Normalised (CLI)
4,LOLITOTR_STSA,Trend restored (CLI)
5,LOLITOTR_GYSA,12-month rate of change of the trend restored CLI
6,LORSGPRT,Ratio to trend (GDP)
7,LORSGPNO,Normalised (GDP)
8,LORSGPTD,Trend (GDP)
9,LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)"
10,LORSGPOR_GYSA,12-month rate of change of the reference series (GDP)
