country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1996-03,98.37897,99.14777,98.54716,98.83136,-0.6635498,72.68381,99.50426,99.43322,73.75536
1996-04,98.49387,99.08301,98.55134,98.83472,-0.3850018,72.81889,99.4227,99.3638,73.88929
1996-05,98.4945,98.93459,98.52571,98.81415,-0.0797187,72.93414,99.33289,99.28735,74.02548
1996-06,98.49314,98.80579,98.472,98.77103,0.2652824,73.03073,99.241,99.20915,74.16396
1996-07,98.5471,98.71837,98.38364,98.7001,0.6165768,73.10369,99.14812,99.13008,74.30473
1996-08,98.76367,98.68811,98.27912,98.61622,0.9517318,73.16666,99.05312,99.04923,74.44781
1996-09,99.0391,98.6793,98.14834,98.51124,1.234408,73.21203,98.95564,98.96626,74.59324
1996-10,99.23878,98.68816,98.01561,98.4047,1.441788,73.25785,98.85866,98.88371,74.741
1996-11,99.3185,98.77825,97.91204,98.32157,1.574197,73.32742,98.7685,98.80697,74.89112
1996-12,99.38348,98.99183,97.89051,98.30428,1.68039,73.46053,98.69456,98.74403,75.04357
1997-01,99.55692,99.17995,97.95642,98.35719,1.776944,73.66162,98.64824,98.70461,75.19836
1997-02,99.6735,99.29429,98.10419,98.47581,1.923855,73.92686,98.64057,98.69807,75.35546
1997-03,99.77869,99.33207,98.28871,98.62391,2.117128,74.22257,98.67764,98.72963,75.51485
1997-04,99.90862,99.48766,98.48566,98.782,2.350777,74.53049,98.75297,98.79375,75.6765
1997-05,100.1574,99.87544,98.69492,98.94997,2.628273,74.85059,98.8556,98.8811,75.84036
1997-06,100.4264,100.454,98.91349,99.12541,2.944429,75.18059,98.97516,98.98287,76.0064
1997-07,100.7275,100.7714,99.1153,99.28739,3.279531,75.50063,99.10466,99.09309,76.17455
1997-08,101.0693,100.9027,99.29449,99.43123,3.608135,75.80613,99.23976,99.20809,76.34475
1997-09,101.3283,100.8933,99.44749,99.55403,3.937061,76.09418,99.37711,99.325,76.51694
1997-10,101.4076,100.7607,99.57029,99.6526,4.236545,76.3615,99.51193,99.43976,76.69106
1997-11,101.478,100.5834,99.6827,99.74284,4.493855,76.6231,99.63884,99.54778,76.867
1997-12,101.6569,100.3945,99.80847,99.84379,4.676986,76.89716,99.75251,99.64452,77.04472
1998-01,101.8002,100.2522,99.95438,99.96091,4.786805,77.18887,99.84873,99.72643,77.2241
1998-02,101.9791,100.3757,100.1366,100.1071,4.846227,77.51078,99.9239,99.79041,77.40508
1998-03,102.2153,100.6225,100.3439,100.2736,4.891563,77.85439,99.97551,99.83434,77.58756
1998-04,102.3028,100.7906,100.5379,100.4293,4.90831,78.18976,100.004,99.8586,77.77146
1998-05,102.3995,100.9566,100.6971,100.557,4.874281,78.50008,100.0113,99.86479,77.95668
1998-06,102.5253,101.122,100.7885,100.6304,4.759152,78.75926,100.0005,99.85558,78.14313
1998-07,102.4144,101.3922,100.7936,100.6346,4.571681,78.95238,99.97735,99.83591,78.3307
1998-08,102.1131,101.599,100.7113,100.5685,4.316791,79.07785,99.94784,99.81079,78.51932
1998-09,101.6083,101.6685,100.5518,100.4405,4.008903,79.14321,99.91621,99.78387,78.70888
1998-10,100.9217,101.5739,100.3331,100.2649,3.670278,79.16204,99.88374,99.75623,78.89926
1998-11,100.4075,101.3991,100.1293,100.1013,3.356589,79.19267,99.85075,99.72815,79.09039
1998-12,100.0766,101.2737,99.97153,99.97467,3.075243,79.25956,99.81866,99.70084,79.28214
1999-01,99.90357,101.2551,99.87375,99.89619,2.833859,79.37407,99.79198,99.67812,79.4744
1999-02,99.86483,101.2144,99.83361,99.86397,2.613261,79.53452,99.7786,99.66674,79.66708
1999-03,99.78345,101.0947,99.86841,99.8919,2.443066,79.75497,99.7899,99.67635,79.86005
1999-04,99.86832,101.0047,100.0067,100.0029,2.391843,80.05859,99.83958,99.71864,80.05321
1999-05,100.0883,101.046,100.2368,100.1876,2.468269,80.43645,99.94032,99.80439,80.24641
1999-06,100.5014,101.2433,100.5468,100.4364,2.692858,80.8794,100.0975,99.9382,80.43955
1999-07,101.1381,101.5298,100.9102,100.7281,3.057543,81.36641,100.2994,100.11,80.6325
1999-08,101.7952,101.7893,101.265,101.0129,3.501407,81.84758,100.5266,100.3034,80.82513
1999-09,102.3137,101.9955,101.5783,101.2644,3.981444,82.29597,100.7583,100.5006,81.01731
1999-10,102.5938,102.1117,101.8512,101.4835,4.481854,82.71227,100.9768,100.6866,81.20891
1999-11,102.7319,102.1512,102.0884,101.6739,4.930685,83.0998,101.1693,100.8504,81.3998
1999-12,102.6891,102.087,102.2929,101.838,5.297688,83.46067,101.3297,100.987,81.58987
2000-01,102.7394,101.9989,102.4825,101.9902,5.585357,83.80918,101.4637,101.101,81.77899
2000-02,102.9778,101.9782,102.6648,102.1365,5.803154,84.1513,101.5807,101.2006,81.96706
2000-03,103.2697,102.0824,102.8273,102.2669,5.9194,84.4767,101.6886,101.2925,82.15395
2000-04,103.5131,102.2234,102.9522,102.3671,5.885171,84.77038,101.7893,101.3782,82.33958
2000-05,103.7087,102.3024,103.0352,102.4338,5.709326,85.02859,101.8803,101.4557,82.52386
2000-06,103.8376,102.3347,103.0809,102.4705,5.410471,85.25483,101.957,101.5209,82.70668
2000-07,103.8375,102.2913,103.0835,102.4725,5.011827,85.4438,102.0158,101.571,82.88799
2000-08,103.7848,102.0665,103.049,102.4449,4.585764,85.60046,102.0535,101.603,83.0677
2000-09,103.6872,101.8937,102.9883,102.3962,4.177301,85.7334,102.0674,101.6149,83.24576
2000-10,103.5025,102.0115,102.8949,102.3212,3.778276,85.83711,102.0583,101.6071,83.42212
2000-11,103.1499,102.2512,102.7601,102.213,3.375001,85.90411,102.0273,101.5807,83.59674
2000-12,102.6596,102.5309,102.5799,102.0684,2.960212,85.93079,101.9756,101.5367,83.76959
2001-01,102.3019,102.6427,102.3543,101.8873,2.515844,85.9169,101.9055,101.4771,83.94066
2001-02,102.0423,102.4778,102.0785,101.6659,2.02958,85.85812,101.8195,101.4039,84.10992
2001-03,101.6921,102.1548,101.7544,101.4057,1.515848,85.75594,101.7211,101.3202,84.27739
2001-04,101.3236,101.7584,101.3956,101.1177,1.005488,85.62153,101.6171,101.2316,84.44306
2001-05,101.0853,101.3171,101.0023,100.802,0.502584,85.45494,101.5121,101.1423,84.60696
2001-06,100.8807,101.0396,100.5759,100.4598,0.003854621,85.25733,101.4048,101.0509,84.76912
2001-07,100.5201,100.8518,100.1322,100.1037,-0.4696985,85.04185,101.2834,100.9476,84.92955
2001-08,99.96011,100.6479,99.71242,99.76669,-0.8835666,84.84361,101.1355,100.8217,85.08831
2001-09,99.33599,100.531,99.36435,99.4873,-1.2007,84.70358,100.9584,100.671,85.24544
2001-10,98.83216,100.645,99.13981,99.30707,-1.363596,84.66638,100.7716,100.5119,85.40099
2001-11,98.56451,100.8924,99.05302,99.2374,-1.349458,84.74483,100.6022,100.3678,85.55502
2001-12,98.79104,101.1124,99.08701,99.26469,-1.170637,84.9251,100.4723,100.2572,85.7076
2002-01,99.26537,101.2334,99.18302,99.34176,-0.8847397,85.15734,100.3838,100.1819,85.85878
2002-02,99.71738,101.265,99.28622,99.42459,-0.5406658,85.39473,100.3287,100.135,86.00864
2002-03,100.086,101.257,99.36317,99.48636,-0.1729543,85.60856,100.2956,100.1068,86.15723
2002-04,100.3778,101.2682,99.37726,99.49767,0.1689853,85.76718,100.2743,100.0886,86.30464
2002-05,100.6258,101.4005,99.30788,99.44198,0.4642996,85.85258,100.2551,100.0723,86.45093
2002-06,100.5634,101.3625,99.15324,99.31785,0.7094707,85.86289,100.228,100.0492,86.59616
2002-07,100.3078,101.1616,98.95372,99.1577,0.9295365,85.83286,100.1814,100.0096,86.74041
2002-08,100.129,100.9291,98.73579,98.98277,1.109498,85.78536,100.1044,99.94404,86.88376
2002-09,100.0155,100.8022,98.51868,98.80851,1.219797,85.73714,99.99043,99.84704,87.02628
2002-10,99.93946,100.8637,98.33054,98.65749,1.235624,85.71279,99.84344,99.72192,87.16803
2002-11,99.98739,100.9232,98.16005,98.52064,1.130155,85.70266,99.67164,99.57569,87.3091
2002-12,100.143,100.8277,97.97531,98.37235,0.8879587,85.67899,99.48388,99.41588,87.44957
2003-01,100.1013,100.4555,97.76038,98.19984,0.5531387,85.62782,99.28795,99.24911,87.58949
2003-02,99.83742,99.97164,97.53833,98.0216,0.2055272,85.56934,99.09294,99.08312,87.72894
2003-03,99.54456,99.61415,97.36018,97.8786,-0.06888866,85.54842,98.91239,98.92944,87.86798
2003-04,99.41534,99.54008,97.272,97.80782,-0.1866044,85.60585,98.76731,98.80595,88.00668
2003-05,99.34798,99.57096,97.27544,97.81059,-0.1254946,85.74351,98.67867,98.73051,88.14507
2003-06,99.29983,99.61273,97.35815,97.87698,0.1043298,85.9509,98.65746,98.71245,88.28321
2003-07,99.38921,99.62484,97.50439,97.99436,0.4467223,86.21449,98.69071,98.74075,88.42113
2003-08,99.44335,99.57848,97.68853,98.14216,0.8488572,86.51183,98.75729,98.79742,88.55885
2003-09,99.54725,99.55087,97.90086,98.3126,1.281462,86.83452,98.83955,98.86744,88.69638
2003-10,99.83424,99.63865,98.13568,98.50108,1.709898,87.1776,98.93263,98.94667,88.83374
2003-11,100.1579,99.82581,98.3818,98.69863,2.13394,87.5312,99.03795,99.03631,88.97094
2003-12,100.2534,100.1088,98.61006,98.88185,2.556231,87.86941,99.15575,99.13658,89.10795
2004-01,100.2593,100.3891,98.80824,99.04092,2.980908,88.1812,99.2769,99.2397,89.24478
2004-02,100.2594,100.4298,98.97481,99.17463,3.382315,88.46507,99.38857,99.33475,89.3814
2004-03,100.3807,100.2932,99.1173,99.289,3.714044,88.72762,99.47973,99.41234,89.51779
2004-04,100.5517,100.0876,99.23807,99.38594,3.92823,88.97082,99.54733,99.46989,89.65392
2004-05,100.7777,100.0508,99.34792,99.47411,4.033453,89.20426,99.59294,99.50871,89.78976
2004-06,100.8664,100.09,99.44643,99.55318,4.041723,89.42747,99.6211,99.53268,89.92528
2004-07,100.8226,100.1919,99.53878,99.62732,3.976056,89.64506,99.63921,99.5481,90.06043
2004-08,100.76,100.3031,99.62501,99.69653,3.864317,89.85696,99.65372,99.56044,90.19518
2004-09,100.7203,100.388,99.70742,99.76267,3.719327,90.06519,99.66692,99.57167,90.32948
2004-10,100.7191,100.4239,99.77753,99.81895,3.538097,90.26203,99.67414,99.57782,90.46328
2004-11,100.6985,100.3693,99.8261,99.85794,3.322878,90.43899,99.6681,99.57268,90.59653
2004-12,100.6671,100.3411,99.84065,99.86962,3.091569,90.58459,99.6436,99.55183,90.72917
2005-01,100.4443,100.2699,99.81887,99.85213,2.854457,90.69657,99.6033,99.51753,90.86115
2005-02,100.1057,100.1941,99.77308,99.81538,2.625505,90.78591,99.55457,99.47604,90.9924
2005-03,99.72281,100.0123,99.71748,99.77075,2.411098,90.86542,99.50743,99.43592,91.12286
2005-04,99.49478,99.66525,99.66954,99.73227,2.226808,90.9509,99.4734,99.40695,91.25246
2005-05,99.47594,99.42393,99.65684,99.72208,2.089364,91.06754,99.46315,99.39823,91.38112
2005-06,99.64852,99.51865,99.6928,99.75094,2.013055,91.22766,99.48351,99.41556,91.50878
2005-07,99.82081,99.60881,99.76671,99.81026,1.981265,91.42157,99.53271,99.45744,91.63535
2005-08,99.86846,99.75225,99.87702,99.89881,1.992249,91.64789,99.60601,99.51983,91.76073
2005-09,99.90723,99.70327,100.0137,100.0085,2.033247,91.89742,99.69904,99.59901,91.88485
2005-10,100.0728,99.32779,100.1778,100.1402,2.113995,92.17115,99.80982,99.69331,92.0076
2005-11,100.2061,99.15775,100.3887,100.3095,2.263646,92.48699,99.93816,99.80254,92.12888
2005-12,100.4465,99.38335,100.6228,100.4975,2.470733,92.82315,100.0839,99.9266,92.2486
2006-01,100.6502,99.65075,100.843,100.6742,2.69997,93.14533,100.2441,100.063,92.36666
2006-02,100.84,99.74075,101.026,100.8211,2.915145,93.43184,100.413,100.2067,92.48294
2006-03,101.0009,99.72713,101.1572,100.9264,3.086802,93.66888,100.5807,100.3494,92.59735
2006-04,101.1841,99.70041,101.2474,100.9988,3.20779,93.86623,100.7317,100.478,92.70978
2006-05,101.3116,99.46219,101.302,101.0426,3.254985,94.02863,100.8516,100.58,92.82013
2006-06,101.3375,99.42979,101.3555,101.0855,3.249343,94.18793,100.9342,100.6503,92.92831
2006-07,101.3625,99.67741,101.4341,101.1486,3.228354,94.36836,100.9922,100.6997,93.03421
2006-08,101.3835,99.9153,101.5533,101.2443,3.209072,94.58445,101.046,100.7455,93.13776
2006-09,101.4064,100.12,101.707,101.3677,3.195656,94.83049,101.1148,100.804,93.23886
2006-10,101.4772,100.3229,101.8966,101.5199,3.188736,95.10769,101.2082,100.8836,93.33746
2006-11,101.5898,100.406,102.0998,101.683,3.146124,95.39535,101.3294,100.9867,93.43346
2006-12,101.6498,100.4569,102.3007,101.8443,3.076588,95.67858,101.4759,101.1115,93.52679
2007-01,101.7073,100.527,102.4892,101.9955,3.008136,95.94772,101.6398,101.2509,93.61742
2007-02,101.758,100.6328,102.65,102.1247,2.949467,96.18849,101.8105,101.3963,93.70526
2007-03,101.7383,100.793,102.7835,102.2318,2.915637,96.40092,101.9778,101.5387,93.79029
2007-04,101.7159,101.1084,102.9005,102.3257,2.906108,96.59519,102.1335,101.6712,93.87247
2007-05,101.7192,101.549,102.9911,102.3984,2.905267,96.76191,102.2711,101.7883,93.95176
2007-06,101.7951,101.7444,103.0319,102.4312,2.854855,96.87903,102.3866,101.8866,94.02817
2007-07,101.815,101.6078,103.0047,102.4093,2.710416,96.92913,102.4804,101.9664,94.10169
2007-08,101.7622,101.2197,102.9044,102.3288,2.452562,96.90749,102.5549,102.0299,94.17234
2007-09,101.7625,100.7261,102.7515,102.2061,2.108644,96.83313,102.6137,102.0799,94.24014
2007-10,101.9484,100.22,102.56,102.0523,1.691984,96.71932,102.6623,102.1213,94.30515
2007-11,102.1303,99.67752,102.3266,101.865,1.22212,96.56293,102.7032,102.1561,94.36742
2007-12,102.1457,99.27683,102.0535,101.6458,0.7173018,96.36607,102.7321,102.1807,94.42702
2008-01,102.0567,98.85065,101.7266,101.3834,0.1737213,96.11538,102.7343,102.1826,94.48405
2008-02,101.841,98.60588,101.3731,101.0997,-0.3670842,95.83669,102.6919,102.1465,94.5386
2008-03,101.5507,98.35285,100.9916,100.7935,-0.9068116,95.52877,102.5923,102.0617,94.59081
2008-04,101.1477,97.98943,100.5717,100.4564,-1.465682,95.18182,102.4404,101.9324,94.64079
2008-05,100.6908,97.54129,100.0897,100.0695,-2.057145,94.77362,102.2439,101.7651,94.68871
2008-06,100.2734,97.1795,99.54083,99.62896,-2.664117,94.29974,102.0029,101.56,94.73473
2008-07,99.82444,97.13665,98.9308,99.13931,-3.264494,93.76566,101.702,101.3039,94.77904
2008-08,99.31927,97.29725,98.26762,98.60699,-3.84715,93.17914,101.3207,100.9793,94.82181
2008-09,98.55563,97.42676,97.55807,98.03745,-4.425655,92.54676,100.8469,100.576,94.86324
2008-10,97.52095,97.43658,96.84321,97.46364,-4.973679,91.90765,100.2971,100.1081,94.90356
2008-11,96.36261,97.52062,96.20995,96.95535,-5.403032,91.34457,99.70383,99.60309,94.94296
2008-12,95.42222,97.48038,95.72897,96.56927,-5.645688,90.92496,99.1094,99.09713,94.98167
2009-01,95.06587,97.41237,95.46018,96.35352,-5.62785,90.70617,98.56268,98.63177,95.0199
2009-02,94.95155,97.34934,95.41871,96.32023,-5.357202,90.70298,98.10958,98.24612,95.05785
2009-03,95.07531,97.4613,95.60904,96.473,-4.824984,90.92012,97.7806,97.96609,95.09574
2009-04,95.55799,97.85249,95.99724,96.7846,-4.052064,91.32575,97.57173,97.78831,95.13374
2009-05,96.14192,98.18352,96.50174,97.18955,-3.093355,91.84264,97.46558,97.69796,95.172
2009-06,96.63964,98.42389,97.05025,97.62983,-2.012856,92.40222,97.44334,97.67902,95.21069
2009-07,97.02266,98.54764,97.6216,98.08844,-0.8338755,92.98453,97.48927,97.71812,95.24995
2009-08,97.44112,98.66535,98.20819,98.55928,0.4315096,93.58247,97.59129,97.80495,95.28989
2009-09,97.90981,99.08664,98.7831,99.02074,1.752317,94.17052,97.73657,97.92862,95.3306
2009-10,98.26913,99.53737,99.28097,99.42037,3.020454,94.68642,97.90308,98.07034,95.37218
2009-11,98.52708,99.88226,99.64848,99.71536,4.085263,95.07928,98.06855,98.21118,95.4147
2009-12,98.68963,99.9933,99.85751,99.88315,4.83306,95.32218,98.21795,98.33836,95.45821
2010-01,98.74429,99.91036,99.94109,99.95024,5.223869,95.4465,98.35097,98.45157,95.50275
2010-02,98.80792,99.57045,99.94868,99.95633,5.286981,95.49934,98.47511,98.55724,95.54838
2010-03,99.1067,99.15671,99.93397,99.94452,5.072634,95.53197,98.59996,98.66351,95.59509
2010-04,99.36044,98.7999,99.92729,99.93916,4.652381,95.57339,98.7318,98.77573,95.64293
2010-05,99.398,98.46014,99.9617,99.96678,4.153081,95.65522,98.87473,98.89739,95.69187
2010-06,99.43825,98.31027,100.0733,100.0564,3.692203,95.81211,99.03115,99.03053,95.74192
2010-07,99.72472,98.41068,100.2846,100.2259,3.31511,96.06567,99.20128,99.17533,95.79307
2010-08,100.1405,98.6463,100.5824,100.465,3.015106,96.40346,99.38492,99.33164,95.84529
2010-09,100.5253,98.86559,100.9361,100.7489,2.787756,96.7963,99.58207,99.49945,95.89855
2010-10,100.7255,99.12382,101.3045,101.0446,2.657115,97.20457,99.7925,99.67857,95.95284
2010-11,100.8303,99.27747,101.6481,101.3204,2.636617,97.59042,100.0132,99.86646,96.00809
2010-12,101.1437,99.04525,101.9249,101.5426,2.712011,97.91346,100.2351,100.0553,96.06429
2011-01,101.528,98.67913,102.1139,101.6943,2.82884,98.15331,100.438,100.228,96.12138
2011-02,101.7287,98.37184,102.1872,101.7531,2.909556,98.28295,100.6006,100.3664,96.17934
2011-03,101.8866,98.14426,102.148,101.7217,2.901408,98.30535,100.711,100.4604,96.23812
2011-04,101.8202,98.04626,102.0175,101.617,2.792804,98.24052,100.78,100.5191,96.29768
2011-05,101.6094,98.06506,101.8308,101.467,2.584298,98.12211,100.8271,100.5592,96.358
2011-06,101.3856,98.03705,101.5958,101.2784,2.247218,97.95767,100.8688,100.5947,96.41905
2011-07,100.9563,97.92161,101.3192,101.0564,1.766042,97.75358,100.9085,100.6285,96.48081
2011-08,100.4082,97.6429,101.0029,100.8025,1.15838,97.51146,100.9416,100.6566,96.54327
2011-09,99.9332,97.5245,100.6905,100.5517,0.5013763,97.27342,100.9602,100.6725,96.60638
2011-10,99.61716,97.50411,100.4123,100.3285,-0.1319043,97.06878,100.9587,100.6712,96.67017
2011-11,99.41496,97.33176,100.1757,100.1386,-0.6954973,96.9046,100.9333,100.6495,96.73462
2011-12,99.24224,97.25517,100.0008,99.99816,-1.130175,96.80049,100.8827,100.6065,96.79972
2012-01,99.16036,97.47395,99.90044,99.91762,-1.404521,96.76905,100.8114,100.5458,96.86548
2012-02,99.25593,97.95012,99.86469,99.88892,-1.503966,96.80076,100.7263,100.4734,96.93192
2012-03,99.39497,98.50857,99.85313,99.87964,-1.47226,96.85658,100.6353,100.3959,96.99903
2012-04,99.42057,98.86629,99.8151,99.84911,-1.378285,96.88737,100.5466,100.3204,97.06685
2012-05,99.3415,99.03157,99.73168,99.78215,-1.273907,96.87476,100.4663,100.2521,97.13539
2012-06,99.22045,98.83983,99.59161,99.66972,-1.178249,96.80771,100.3958,100.1921,97.20468
2012-07,99.11507,98.37358,99.40907,99.5232,-1.082952,96.69991,100.3282,100.1346,97.27473
2012-08,99.00931,97.91478,99.21157,99.36467,-0.9621337,96.57807,100.2549,100.0721,97.34557
2012-09,98.86707,97.50663,99.0107,99.20343,-0.8467671,96.45348,100.1711,100.0008,97.41723
2012-10,98.61717,97.33257,98.8302,99.05856,-0.7437428,96.3493,100.0827,99.92554,97.48973
2012-11,98.64063,97.35306,98.68907,98.94527,-0.6416867,96.28413,100.001,99.85605,97.56311
2012-12,98.74419,97.37315,98.58132,98.85879,-0.566487,96.25222,99.93908,99.80333,97.63738
2013-01,98.87848,97.31469,98.49564,98.79001,-0.5428626,96.24263,99.90628,99.77541,97.71259
2013-02,98.96548,97.22277,98.44305,98.7478,-0.5504363,96.26621,99.90763,99.77656,97.78873
2013-03,98.93677,97.05823,98.40644,98.71841,-0.5661587,96.3063,99.94054,99.80458,97.86585
2013-04,98.85339,96.86932,98.39854,98.71207,-0.5269785,96.37543,99.98914,99.84594,97.94397
2013-05,98.98638,96.66371,98.43603,98.74216,-0.396442,96.49004,100.035,99.88502,98.02309
2013-06,99.24474,96.75691,98.52785,98.81586,-0.153317,96.65902,100.0671,99.91228,98.10325
2013-07,99.49083,97.20653,98.67017,98.9301,0.1850854,96.87875,100.0909,99.93255,98.18445
2013-08,99.64429,97.74565,98.8355,99.06281,0.5637673,97.1224,100.1178,99.95544,98.26671
2013-09,99.71183,98.07805,98.98363,99.1817,0.9298365,97.35045,100.1538,99.98614,98.35005
2013-10,99.77183,98.11047,99.0886,99.26597,1.232893,97.53737,100.1888,100.0159,98.43449
2013-11,99.82048,97.93943,99.13866,99.30615,1.440619,97.67146,100.2065,100.0309,98.52005
2013-12,99.97058,97.92524,99.15504,99.31929,1.580265,97.77354,100.1948,100.021,98.60674
2014-01,100.1096,98.01179,99.14407,99.31049,1.669693,97.84982,100.1574,99.98914,98.69456
2014-02,100.1119,98.08657,99.11873,99.29015,1.710829,97.91301,100.1058,99.94522,98.78356
2014-03,100.1306,98.1069,99.07423,99.25443,1.716323,97.9584,100.0537,99.90092,98.87374
2014-04,100.0439,97.99858,98.9883,99.18546,1.650153,97.96388,100.0121,99.86552,98.96512
2014-05,99.74626,97.84832,98.86734,99.08836,1.500852,97.93574,99.98759,99.84463,99.05772
2014-06,99.45965,97.74609,98.74402,98.98938,1.293463,97.90623,99.97987,99.83804,99.15155
2014-07,99.3412,97.77579,98.64364,98.90881,1.05816,97.90048,99.97823,99.83665,99.24663
2014-08,99.33862,97.7716,98.58478,98.86156,0.8419695,97.93704,99.96986,99.82953,99.34296
2014-09,99.49839,97.74059,98.58597,98.86252,0.7052892,98.03445,99.9476,99.81059,99.44057
2014-10,99.69234,97.84024,98.64913,98.91321,0.6761897,98.19482,99.9182,99.78556,99.53947
2014-11,99.80286,98.09026,98.76957,99.00989,0.7618634,98.41366,99.89327,99.76434,99.63965
2014-12,99.83942,98.45914,98.9355,99.14307,0.9283822,98.6794,99.88075,99.75368,99.74113
2015-01,99.98326,98.85356,99.13197,99.30078,1.153417,98.97726,99.87594,99.74959,99.84393
2015-02,100.1542,99.22831,99.32639,99.45683,1.390648,99.27477,99.86881,99.74352,99.94804
2015-03,100.2978,99.43127,99.49618,99.59312,1.62218,99.54936,99.85073,99.72813,100.0535
2015-04,100.3009,99.44047,99.62306,99.69496,1.852814,99.78265,99.82114,99.70294,100.1602
2015-05,100.2448,99.26755,99.71378,99.76778,2.083727,99.98126,99.78378,99.67114,100.2682
2015-06,100.2466,99.13476,99.79384,99.83204,2.306912,100.1707,99.74371,99.63703,100.3776
2015-07,100.3255,99.11586,99.87507,99.89724,2.509088,100.3627,99.70465,99.60379,100.4883
2015-08,100.3844,99.29552,99.96503,99.96945,2.678943,100.565,99.66952,99.57388,100.6002
2015-09,100.4233,99.52221,100.0547,100.0414,2.786888,100.7686,99.64064,99.54931,100.7135
2015-10,100.4296,99.70732,100.1312,100.1028,2.816434,100.9603,99.61968,99.53146,100.828
2015-11,100.4072,99.83793,100.1892,100.1494,2.766912,101.1348,99.6054,99.51932,100.9438
2015-12,100.6128,99.87144,100.2284,100.1808,2.650977,101.2916,99.59082,99.5069,101.0608
2016-01,100.9217,99.81783,100.2409,100.1908,2.47613,101.4227,99.55972,99.48043,101.179
2016-02,101.1235,99.5731,100.213,100.1685,2.262583,101.5142,99.49596,99.42616,101.2984
2016-03,101.0778,99.34536,100.146,100.1148,2.035105,101.567,99.39384,99.33923,101.4189
2016-04,100.824,99.28764,100.0529,100.04,1.824793,101.5942,99.27053,99.23428,101.5405
2016-05,100.4879,99.32668,99.95317,99.95994,1.644804,101.6156,99.15273,99.13401,101.6632
2016-06,100.2088,99.24724,99.87566,99.89772,1.497894,101.6603,99.06471,99.05909,101.7869
2016-07,100.0608,99.26488,99.85352,99.87995,1.405101,101.7623,99.01608,99.01769,101.9116
2016-08,100.1082,99.41379,99.90404,99.9205,1.375767,101.9392,99.00842,99.01118,102.0371
2016-09,100.312,99.66215,100.0202,100.0137,1.411983,102.1841,99.03909,99.03728,102.1635
2016-10,100.4823,99.9228,100.1756,100.1385,1.500953,102.4702,99.10191,99.09075,102.2906
2016-11,100.6264,100.1773,100.3517,100.2798,1.629477,102.7786,99.19106,99.16664,102.4184
2016-12,100.8307,100.3217,100.5324,100.4249,1.780887,103.0927,99.30273,99.26169,102.5467
2017-01,101.0642,100.3111,100.7042,100.5628,1.950184,103.3986,99.43465,99.37398,102.6755
2017-02,101.2506,100.2279,100.857,100.6854,2.140952,103.6857,99.58595,99.50276,102.8047
2017-03,101.3451,100.239,100.9932,100.7947,2.3543,103.9564,99.75532,99.64692,102.934
2017-04,101.4755,100.4405,101.1178,100.8947,2.58234,104.2156,99.93784,99.80227,103.0635
2017-05,101.555,100.7922,101.2245,100.9804,2.797731,104.4566,100.1262,99.96264,103.193
2017-06,101.5654,101.1563,101.3075,101.047,2.964652,104.6734,100.3111,100.12,103.3224
2017-07,101.5985,101.1053,101.3687,101.0961,3.051026,104.8674,100.4809,100.2645,103.4515
2017-08,101.7423,100.8344,101.4199,101.1372,3.051633,105.0509,100.6229,100.3853,103.5802
2017-09,101.9439,100.6273,101.4672,101.1752,2.980418,105.2301,100.7262,100.4733,103.7085
2017-10,101.987,100.7017,101.4987,101.2005,2.852049,105.3923,100.7861,100.5243,103.8361
2017-11,101.9972,101.0174,101.5061,101.2064,2.676931,105.5287,100.8024,100.5382,103.9629
2017-12,102.1057,101.2015,101.4807,101.1861,2.462919,105.6302,100.7811,100.52,104.089
2018-01,102.2146,101.0844,101.4094,101.1288,2.209532,105.6828,100.7389,100.4841,104.214
2018-02,102.1651,100.7549,101.2958,101.0376,1.931263,105.69,100.6952,100.4469,104.338
2018-03,102.0765,100.4643,101.1593,100.9281,1.646454,105.6719,100.6658,100.4219,104.4608
2018-04,102.0678,100.1849,101.0052,100.8043,1.355815,105.6336,100.6564,100.4139,104.5824
2018-05,102.0021,99.9269,100.8245,100.6593,1.05669,105.5658,100.6675,100.4234,104.7026
2018-06,101.9256,99.69869,100.6093,100.4866,0.7471066,105.46,100.6977,100.449,104.8213
2018-07,101.72,99.55208,100.3532,100.2811,0.4180935,105.3092,100.7454,100.4896,104.9385
2018-08,101.4721,99.33162,100.0677,100.0519,0.0683176,105.1252,100.8103,100.5449,105.054
2018-09,101.2478,99.03408,99.79121,99.82993,-0.2701156,104.9483,100.8929,100.6152,105.1679
2018-10,101.0646,98.86928,99.57267,99.65452,-0.5365872,104.83,100.9932,100.7006,105.2799
2018-11,100.9775,98.62661,99.426,99.53679,-0.7088785,104.7851,101.1107,100.8006,105.39
2018-12,100.8659,98.53145,99.36382,99.48688,-0.7655103,104.8271,101.2434,100.9135,105.4982
2019-01,100.7617,98.90261,99.39314,99.51041,-0.6857291,104.9636,101.3848,101.0339,105.6044
