country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1988-09,102.326,100.852,101.4463,101.008,0.05339318,52.51267,101.7219,101.9408,51.76401
1988-10,102.0993,100.6676,101.308,100.9118,-0.1223762,52.4945,101.909,102.1623,51.81672
1988-11,102.0438,100.5595,101.2141,100.8465,-0.2218703,52.49767,102.0733,102.357,51.86795
1988-12,102.1151,100.4365,101.1604,100.8091,-0.2859404,52.52008,102.2125,102.5219,51.91762
1989-01,102.2891,100.2333,101.1376,100.7932,-0.3303798,52.55682,102.3269,102.6575,51.96566
1989-02,102.4579,99.97817,101.1305,100.7883,-0.3496392,52.60001,102.4167,102.7639,52.012
1989-03,102.4841,99.72009,101.1109,100.7747,-0.3398345,52.63493,102.4805,102.8395,52.05661
1989-04,102.2608,99.50748,101.0636,100.7417,-0.291782,52.65354,102.5163,102.8818,52.09941
1989-05,101.9132,99.3702,100.9902,100.6907,-0.2018953,52.65671,102.5204,102.8867,52.1404
1989-06,101.5982,99.36639,100.9061,100.6321,-0.07878365,52.65235,102.4889,102.8494,52.17955
1989-07,101.4278,99.55397,100.8154,100.569,0.038977,52.64261,102.4214,102.7694,52.21685
1989-08,101.3601,99.82878,100.7124,100.4973,0.1272498,52.62456,102.3203,102.6496,52.25229
1989-09,101.3368,100.0684,100.5994,100.4187,0.1650266,52.59933,102.1927,102.4985,52.2859
1989-10,101.3186,100.189,100.4909,100.3432,0.1525117,52.57456,102.0552,102.3356,52.31771
1989-11,101.2758,100.2367,100.3974,100.278,0.1106183,52.55574,101.9262,102.1827,52.34773
1989-12,101.1741,100.2675,100.3105,100.2176,0.03534132,52.53864,101.8188,102.0555,52.37603
1990-01,100.9841,100.2993,100.2283,100.1604,-0.06575066,52.52227,101.7342,101.9553,52.40264
1990-02,100.7513,100.2812,100.1391,100.0983,-0.1890519,52.50057,101.6676,101.8764,52.42764
1990-03,100.5241,100.1169,100.0434,100.0317,-0.3060519,52.47383,101.6126,101.8112,52.45108
1990-04,100.3267,99.73808,99.93989,99.95965,-0.402703,52.4415,101.5649,101.7547,52.47305
1990-05,100.1246,99.32412,99.8207,99.8767,-0.4884745,52.3995,101.5219,101.7037,52.49362
1990-06,99.85901,99.12813,99.65636,99.76232,-0.6076118,52.33243,101.4813,101.6557,52.51289
1990-07,99.48599,99.33868,99.45399,99.62148,-0.7569711,52.24412,101.4409,101.6078,52.53094
1990-08,99.07893,99.7233,99.23142,99.46659,-0.9131255,52.14403,101.3966,101.5553,52.5479
1990-09,98.74479,99.97038,99.00263,99.30736,-1.064114,52.03961,101.3422,101.4908,52.56387
1990-10,98.57455,99.85697,98.80363,99.16886,-1.188115,51.94991,101.2685,101.4036,52.57895
1990-11,98.52063,99.55415,98.66292,99.07093,-1.266621,51.89006,101.1676,101.284,52.59328
1990-12,98.53448,99.29847,98.59431,99.02318,-1.277448,51.86749,101.0376,101.1301,52.60698
1991-01,98.58791,99.25285,98.5971,99.02512,-1.219084,51.88198,100.8911,100.9564,52.62019
1991-02,98.62664,99.32027,98.64999,99.06193,-1.101112,51.92248,100.7455,100.7839,52.63303
1991-03,98.58208,99.35519,98.72168,99.11182,-0.9550296,51.97269,100.6162,100.6308,52.64568
1991-04,98.39783,99.26178,98.77691,99.15026,-0.8148423,52.01419,100.5095,100.5043,52.65825
1991-05,98.13952,99.12477,98.80441,99.1694,-0.6838334,52.04117,100.4252,100.4044,52.6709
1991-06,97.88541,99.08191,98.80313,99.16851,-0.5335073,52.05323,100.359,100.326,52.68378
1991-07,97.69122,99.23994,98.77911,99.15179,-0.364521,52.05368,100.3019,100.2584,52.69705
1991-08,97.55053,99.49656,98.74786,99.13004,-0.1787198,52.05084,100.2433,100.189,52.71085
1991-09,97.45855,99.7138,98.72204,99.11207,0.02290367,52.05153,100.1721,100.1047,52.72534
1991-10,97.42233,99.79288,98.7064,99.10119,0.208873,52.05842,100.0791,99.99448,52.74067
1991-11,97.42223,99.78841,98.70716,99.10172,0.3562837,52.07494,99.9567,99.8494,52.757
1991-12,97.44817,99.77411,98.7238,99.1133,0.4501659,52.10098,99.80025,99.66405,52.77448
1992-01,97.49973,99.79202,98.73103,99.11833,0.465225,52.12334,99.61179,99.44077,52.79328
1992-02,97.56017,99.81153,98.70487,99.10013,0.3987613,52.12953,99.39483,99.18373,52.81353
1992-03,97.61018,99.76675,98.63638,99.05246,0.2736809,52.11493,99.15171,98.8957,52.83541
1992-04,97.63263,99.59223,98.53658,98.98299,0.137092,52.08549,98.88268,98.57697,52.85905
1992-05,97.62779,99.32294,98.41493,98.89834,0.009937413,52.04634,98.58864,98.2286,52.8846
1992-06,97.59093,98.99265,98.27836,98.80329,-0.09985749,52.00125,98.27539,97.85748,52.91221
1992-07,97.51714,98.62695,98.14063,98.70744,-0.1845402,51.95762,97.95954,97.48328,52.94201
1992-08,97.43815,98.29732,98.03236,98.63208,-0.2287349,51.93178,97.66467,97.13393,52.97412
1992-09,97.39828,98.10016,97.97653,98.59323,-0.2218367,51.93606,97.41765,96.84128,53.00867
1992-10,97.4356,98.0997,97.96835,98.58753,-0.17357,51.96806,97.24335,96.63477,53.04577
1992-11,97.52393,98.13846,98.00095,98.61023,-0.09724119,52.0243,97.16209,96.5385,53.0855
1992-12,97.63332,98.00343,98.06711,98.65627,0.0001336633,52.10105,97.18164,96.56167,53.12795
1993-01,97.73968,97.55304,98.14837,98.71282,0.1252339,52.18862,97.28213,96.68072,53.17319
1993-02,97.81318,97.01794,98.23304,98.77175,0.2903035,52.28086,97.43479,96.86158,53.22126
1993-03,97.80981,96.73322,98.30662,98.82295,0.4896372,52.37011,97.61451,97.07451,53.27221
1993-04,97.69568,96.95534,98.36594,98.86424,0.7088088,52.45468,97.80839,97.3042,53.32606
1993-05,97.54827,97.4287,98.41363,98.89743,0.9407721,52.53598,98.0106,97.54377,53.38283
1993-06,97.47489,97.8264,98.46341,98.93208,1.192441,52.62134,98.21596,97.78707,53.44253
1993-07,97.56428,97.93988,98.53312,98.98059,1.467869,52.72029,98.41242,98.01982,53.50515
1993-08,97.7643,97.94405,98.62312,99.04323,1.735522,52.83307,98.5849,98.22417,53.57067
1993-09,98.02092,98.11815,98.74581,99.12862,1.983786,52.96636,98.71946,98.38359,53.6391
1993-10,98.30649,98.67579,98.91881,99.24902,2.23523,53.12967,98.80888,98.48952,53.71038
1993-11,98.59151,99.42517,99.14417,99.40586,2.498618,53.32419,98.85238,98.54107,53.78449
1993-12,98.85264,100.0953,99.40826,99.58965,2.766996,53.54268,98.85825,98.54803,53.8614
1994-01,99.08122,100.4705,99.70014,99.79279,3.047973,53.77932,98.84934,98.53747,53.94106
1994-02,99.31579,100.6043,100.0155,100.0122,3.349054,54.03178,98.85308,98.5419,54.02343
1994-03,99.60919,100.5544,100.3544,100.2482,3.685519,54.30022,98.89241,98.58849,54.10844
1994-04,99.98978,100.3598,100.7117,100.4968,4.055046,54.58174,98.97547,98.6869,54.19604
1994-05,100.3636,100.2009,101.0899,100.76,4.457611,54.87783,99.10279,98.83775,54.28616
1994-06,100.5909,100.3179,101.4696,101.0243,4.858373,55.17788,99.27102,99.03705,54.37872
1994-07,100.5681,100.8936,101.8286,101.2741,5.215202,55.46976,99.47306,99.27642,54.47366
1994-08,100.4585,101.6598,102.168,101.5104,5.528568,55.75398,99.69817,99.54311,54.57087
1994-09,100.4854,102.2613,102.4785,101.7264,5.775233,56.02529,99.92923,99.81686,54.67029
1994-10,100.8144,102.4286,102.7279,101.9,5.903077,56.26595,100.1382,100.0644,54.77181
1994-11,101.2975,102.3152,102.896,102.017,5.889179,56.46455,100.2955,100.2508,54.87535
1994-12,101.7316,102.11,102.9663,102.0659,5.731892,56.61169,100.3816,100.3528,54.98081
1995-01,101.9627,101.9291,102.9537,102.0571,5.459191,56.71523,100.401,100.3758,55.08811
1995-02,102.0384,101.8002,102.8684,101.9978,5.087145,56.78045,100.3699,100.3389,55.19715
1995-03,102.0102,101.7334,102.7313,101.9024,4.637692,56.81849,100.3077,100.2652,55.30786
1995-04,101.8897,101.7391,102.5606,101.7836,4.135954,56.83922,100.2323,100.1759,55.42014
1995-05,101.7099,101.7844,102.3617,101.6452,3.585503,56.84548,100.1581,100.088,55.53392
1995-06,101.4823,101.8431,102.141,101.4915,3.013286,56.84055,100.0952,100.0134,55.64909
1995-07,101.2136,101.9051,101.9348,101.348,2.478456,56.84455,100.0475,99.95695,55.76559
1995-08,100.9705,101.9733,101.7764,101.2378,2.01254,56.87605,100.0187,99.92283,55.88332
1995-09,100.8546,102.0567,101.6712,101.1646,1.629253,56.93809,100.016,99.91969,56.0022
1995-10,100.9517,102.1572,101.6009,101.1157,1.341241,57.02061,100.0531,99.96359,56.12213
1995-11,101.1548,102.2421,101.5428,101.0752,1.144407,57.11073,100.1438,100.0711,56.24303
1995-12,101.3272,102.2533,101.4787,101.0306,1.036157,57.19828,100.2939,100.2488,56.36481
1996-01,101.3606,102.1337,101.4,100.9758,0.9926097,57.27819,100.4876,100.4784,56.48737
1996-02,101.2638,101.9257,101.3073,100.9113,1.004305,57.3507,100.7017,100.732,56.61063
1996-03,101.0314,101.6704,101.2055,100.8405,1.055865,57.41842,100.9145,100.9842,56.73448
1996-04,100.6427,101.3941,101.1108,100.7746,1.145717,57.49044,101.1152,101.222,56.85884
1996-05,100.1964,101.1432,101.014,100.7072,1.259473,57.56143,101.2992,101.4399,56.98363
1996-06,99.80959,100.9841,100.9321,100.6502,1.408385,57.64108,101.4643,101.6355,57.10877
1996-07,99.57532,100.9775,100.9026,100.6297,1.594221,57.75078,101.6087,101.8066,57.23418
1996-08,99.45959,101.062,100.9414,100.6566,1.799894,57.89976,101.7297,101.9499,57.35979
1996-09,99.43797,101.1704,101.0437,100.7279,2.01525,58.08553,101.8241,102.0618,57.48555
1996-10,99.51344,101.2563,101.1648,100.8122,2.212988,58.28247,101.8907,102.1407,57.61139
1996-11,99.64014,101.2959,101.2296,100.8572,2.340172,58.44722,101.9287,102.1858,57.73728
1996-12,99.77835,101.2575,101.2201,100.8506,2.396711,58.56915,101.9391,102.1981,57.86318
1997-01,99.89834,101.1169,101.165,100.8123,2.420539,58.66463,101.9275,102.1843,57.98906
1997-02,99.97257,100.951,101.0761,100.7504,2.422977,58.7403,101.8994,102.1511,58.1149
1997-03,99.95365,100.8579,100.9523,100.6643,2.398027,58.79533,101.8573,102.1011,58.2407
1997-04,99.79788,100.9015,100.8168,100.57,2.353039,58.84321,101.7985,102.0315,58.36646
1997-05,99.58208,100.9833,100.6932,100.484,2.321425,58.89767,101.7181,101.9362,58.49219
1997-06,99.39839,100.9653,100.592,100.4135,2.296723,58.96494,101.6125,101.8111,58.6179
1997-07,99.30908,100.7532,100.4969,100.3473,2.224579,59.0355,101.4848,101.6598,58.74362
1997-08,99.2693,100.4808,100.3829,100.268,2.064045,59.09484,101.3412,101.4896,58.8694
1997-09,99.21638,100.3348,100.2391,100.1679,1.809082,59.13634,101.1888,101.3091,58.99527
1997-10,99.1096,100.4408,100.0725,100.0519,1.512757,59.16415,101.0351,101.127,59.12129
1997-11,98.98313,100.6223,99.90135,99.93283,1.269244,59.18906,100.8856,100.95,59.24751
1997-12,98.88969,100.6267,99.75326,99.82977,1.124032,59.22749,100.7427,100.7806,59.37399
1998-01,98.86395,100.275,99.64235,99.75258,1.062595,59.288,100.603,100.6151,59.5008
1998-02,98.8528,99.78855,99.55035,99.68855,1.054824,59.3599,100.4604,100.4461,59.62802
1998-03,98.7738,99.47829,99.42937,99.60435,1.053487,59.41473,100.3083,100.2659,59.75571
1998-04,98.55888,99.56803,99.21819,99.45737,0.9730572,59.41579,100.1421,100.0691,59.88396
1998-05,98.26598,99.84186,98.88454,99.22517,0.7568141,59.34342,99.96025,99.85361,60.01284
1998-06,97.96779,99.99633,98.44193,98.91713,0.4077646,59.20537,99.76543,99.6228,60.14243
1998-07,97.71842,99.8086,97.95732,98.57986,0.01040024,59.04163,99.56787,99.38875,60.27281
1998-08,97.52538,99.4239,97.5034,98.26395,-0.3364455,58.89602,99.38164,99.1681,60.40406
1998-09,97.40321,99.04604,97.16006,98.02499,-0.5398908,58.81707,99.22129,98.97813,60.53627
1998-10,97.37082,98.825,96.96906,97.89206,-0.5637017,58.83064,99.0979,98.83195,60.66949
1998-11,97.3779,98.7375,96.9089,97.85019,-0.4472943,58.92431,99.01936,98.7389,60.80382
1998-12,97.36998,98.75286,96.93384,97.86755,-0.264556,59.0708,98.98809,98.70185,60.9393
1999-01,97.31395,98.86525,97.02462,97.93073,-0.04932502,59.25875,98.99541,98.71052,61.076
1999-02,97.23859,99.02305,97.19009,98.0459,0.2257625,59.49392,99.02954,98.75095,61.21397
1999-03,97.19272,99.18224,97.44083,98.22041,0.6200453,59.78313,99.08077,98.81165,61.35326
1999-04,97.22276,99.31432,97.76718,98.44753,1.186685,60.12086,99.14446,98.88712,61.49391
1999-05,97.32068,99.41282,98.15019,98.71409,1.941913,60.49582,99.21964,98.97617,61.63596
1999-06,97.49187,99.47173,98.56659,99.00388,2.851979,60.8939,99.3065,99.07909,61.77945
1999-07,97.75503,99.49748,98.99673,99.30325,3.83034,61.30313,99.40308,99.1935,61.9244
1999-08,98.06888,99.56055,99.40495,99.58736,4.763425,61.70148,99.50673,99.31631,62.07084
1999-09,98.39521,99.76967,99.7637,99.83704,5.533572,62.07176,99.61494,99.4445,62.21878
1999-10,98.71121,100.2087,100.0649,100.0466,6.082003,62.40872,99.72533,99.5753,62.36825
1999-11,99.00938,100.7278,100.3045,100.2134,6.424063,62.70964,99.83565,99.70599,62.51926
1999-12,99.27508,101.1114,100.4824,100.3372,6.607883,62.97413,99.94327,99.8335,62.67183
2000-01,99.48198,101.1677,100.5965,100.4166,6.652098,63.20071,100.0447,99.95366,62.82596
2000-02,99.61995,100.9521,100.6584,100.4597,6.559371,63.39634,100.1366,100.0625,62.98167
2000-03,99.65122,100.4901,100.6723,100.4694,6.3234,63.56345,100.2169,100.1577,63.13898
2000-04,99.53557,99.77186,100.6541,100.4567,5.973097,63.71194,100.2872,100.2409,63.29789
2000-05,99.36212,98.99356,100.6232,100.4352,5.550907,63.85389,100.3495,100.3147,63.45842
2000-06,99.23667,98.39132,100.5817,100.4063,5.085517,63.99067,100.4053,100.3808,63.62059
2000-07,99.22678,98.1358,100.5263,100.3678,4.595104,64.12007,100.4537,100.4383,63.7844
2000-08,99.25887,98.05053,100.4569,100.3195,4.117517,64.24205,100.4923,100.484,63.94987
2000-09,99.22601,97.92268,100.3646,100.2552,3.671633,64.35081,100.5177,100.514,64.11704
2000-10,99.05364,97.64351,100.2527,100.1773,3.26818,64.44835,100.5269,100.525,64.28592
2000-11,98.83036,97.39156,100.1435,100.1014,2.933203,64.54904,100.5174,100.5136,64.45654
2000-12,98.68663,97.46982,100.061,100.0439,2.690297,64.66832,100.4867,100.4774,64.62891
2001-01,98.7245,98.11569,100.0045,100.0046,2.540026,64.80602,100.4352,100.4164,64.80309
2001-02,98.86778,98.98087,99.94927,99.96618,2.444607,64.94613,100.3637,100.3316,64.9791
2001-03,99.01985,99.59024,99.86513,99.90762,2.368715,65.06909,100.2734,100.2246,65.15697
2001-04,99.11613,99.58168,99.75672,99.83218,2.300765,65.1778,100.167,100.0986,65.33675
2001-05,99.16771,99.20146,99.6405,99.75129,2.238015,65.28294,100.0488,99.95852,65.51849
2001-06,99.19772,98.76043,99.53076,99.67492,2.192883,65.39391,99.92529,99.81219,65.7022
2001-07,99.22235,98.46175,99.44231,99.61336,2.184087,65.52051,99.80718,99.67226,65.88795
2001-08,99.2535,98.28954,99.4186,99.59686,2.256416,65.69162,99.7065,99.55299,66.07578
2001-09,99.30673,98.19706,99.50104,99.65423,2.461936,65.93508,99.63342,99.4664,66.26572
2001-10,99.40274,98.16841,99.70377,99.79532,2.812489,66.26095,99.59164,99.41691,66.45782
2001-11,99.54677,98.20056,99.99506,99.99805,3.252976,66.64881,99.58186,99.40531,66.65211
2001-12,99.76307,98.33195,100.3223,100.2258,3.704614,67.06403,99.60268,99.42999,66.84861
2002-01,100.0814,98.6104,100.6114,100.427,4.091095,67.4573,99.64914,99.48502,67.04737
2002-02,100.451,98.96162,100.8214,100.5732,4.395477,67.80083,99.71516,99.56324,67.24842
2002-03,100.8141,99.29761,100.9221,100.6433,4.617671,68.07377,99.79405,99.65671,67.45177
2002-04,101.1275,99.55201,100.906,100.6321,4.744947,68.27045,99.8773,99.75534,67.65745
2002-05,101.391,99.7309,100.7761,100.5416,4.762705,68.39218,99.95618,99.84879,67.86549
2002-06,101.5949,99.82407,100.5546,100.3875,4.67864,68.45345,100.0228,99.92766,68.0759
2002-07,101.7176,99.79192,100.2786,100.1954,4.515343,68.47899,100.0709,99.98474,68.2887
2002-08,101.7826,99.63795,99.98035,99.98782,4.260581,68.49046,100.0959,100.0143,68.50392
2002-09,101.8009,99.33048,99.67609,99.77606,3.888534,68.49899,100.0942,100.0123,68.72158
2002-10,101.7716,98.84612,99.36401,99.55887,3.38403,68.50324,100.0659,99.97882,68.9417
2002-11,101.7282,98.36674,99.03675,99.3311,2.774645,68.49808,100.0122,99.91512,69.1643
2002-12,101.7034,98.15617,98.68247,99.08454,2.104179,68.47518,99.93438,99.82296,69.3894
2003-01,101.7066,98.4319,98.3064,98.82281,1.453814,68.438,99.83546,99.70576,69.61703
2003-02,101.6839,98.96793,97.92544,98.55767,0.8810586,68.39819,99.71843,99.56712,69.84721
2003-03,101.5474,99.48205,97.59229,98.32581,0.4684105,68.39263,99.58651,99.41083,70.07996
2003-04,101.2304,99.76263,97.35841,98.16303,0.274487,68.45785,99.44424,99.24228,70.31529
2003-05,100.8569,99.81747,97.25962,98.09428,0.3328271,68.6198,99.29672,99.0675,70.55324
2003-06,100.6014,99.64851,97.31461,98.13256,0.6416783,68.8927,99.14939,98.89295,70.79379
2003-07,100.606,99.25211,97.48946,98.25424,1.131109,69.25356,99.00807,98.72552,71.03697
2003-08,100.7789,98.8434,97.73788,98.42713,1.72258,69.67027,98.87997,98.57375,71.28278
2003-09,101.0189,98.70012,98.01382,98.61919,2.352549,70.11046,98.77405,98.44827,71.5312
2003-10,101.2699,99.019,98.28599,98.8086,2.990558,70.55187,98.70042,98.36103,71.78223
2003-11,101.5098,99.50651,98.53407,98.98125,3.623119,70.97984,98.6686,98.32334,72.03584
2003-12,101.7279,99.77824,98.74632,99.12897,4.250476,71.3857,98.68346,98.34094,72.29201
2004-01,101.9131,99.58948,98.92571,99.25382,4.870518,71.77129,98.73786,98.4054,72.55069
2004-02,102.064,99.28169,99.06951,99.3539,5.462325,72.13432,98.82045,98.50324,72.81183
2004-03,102.1673,99.36357,99.18607,99.43502,5.977172,72.48058,98.92023,98.62146,73.07536
2004-04,102.2096,100.2112,99.2911,99.50812,6.373931,72.8213,99.02895,98.75025,73.34122
2004-05,102.2373,101.3783,99.40948,99.59052,6.637809,73.17466,99.14004,98.88187,73.60933
2004-06,102.3142,102.2407,99.55737,99.69344,6.763972,73.55258,99.24685,99.00842,73.87959
2004-07,102.4942,102.32,99.73959,99.82025,6.794254,73.95882,99.34033,99.11916,74.15192
2004-08,102.7439,101.9135,99.95509,99.97023,6.778373,74.39278,99.41198,99.20405,74.42621
2004-09,103.0242,101.4067,100.1809,100.1274,6.742206,74.83746,99.45757,99.25806,74.70235
2004-10,103.3007,101.0725,100.3837,100.2685,6.684509,75.26791,99.4821,99.28712,74.98022
2004-11,103.5251,100.9699,100.5379,100.3759,6.600069,75.66456,99.49571,99.30325,75.25971
2004-12,103.6194,101.1682,100.6359,100.4441,6.493421,76.02107,99.51082,99.32115,75.54069
2005-01,103.5124,101.7386,100.7008,100.4892,6.385686,76.35438,99.53999,99.35571,75.82303
2005-02,103.3065,102.4459,100.7552,100.5271,6.303613,76.68139,99.59282,99.4183,76.10659
2005-03,103.1235,103.0065,100.8265,100.5767,6.266516,77.02258,99.67165,99.51169,76.39124
2005-04,103.0498,103.2096,100.9346,100.6519,6.278564,77.39344,99.76551,99.62289,76.6768
2005-05,103.0582,103.1857,101.078,100.7517,6.311122,77.7928,99.85788,99.73232,76.96313
2005-06,103.1146,103.0925,101.2444,100.8676,6.334004,78.21141,99.93313,99.82148,77.25008
2005-07,103.2018,103.0286,101.4141,100.9857,6.321265,78.63395,99.98306,99.88063,77.53747
2005-08,103.2957,103.0162,101.578,101.0997,6.264638,79.05322,100.0064,99.90832,77.82513
2005-09,103.3765,103.0651,101.7203,101.1987,6.172305,79.45665,100.0103,99.91286,78.11291
2005-10,103.4323,103.185,101.8365,101.2796,6.075047,79.84048,100.013,99.91607,78.40062
2005-11,103.4758,103.3363,101.9384,101.3506,6.011841,80.21339,100.0352,99.94238,78.68809
2005-12,103.522,103.4764,102.0362,101.4186,6.00118,80.58324,100.0908,100.0083,78.97514
2006-01,103.5766,103.5739,102.1411,101.4916,6.030122,80.95863,100.1766,100.1099,79.2616
2006-02,103.6226,103.6345,102.2586,101.5734,6.080368,81.3439,100.2818,100.2345,79.54727
2006-03,103.6314,103.6582,102.3885,101.6638,6.123081,81.73874,100.3945,100.3681,79.83197
2006-04,103.5812,103.6342,102.5287,101.7614,6.134824,82.14139,100.5083,100.5029,80.11551
2006-05,103.514,103.5729,102.6638,101.8554,6.101464,82.5393,100.6201,100.6353,80.3977
2006-06,103.4881,103.4739,102.7946,101.9464,6.036978,82.93301,100.7298,100.7653,80.67835
2006-07,103.5469,103.3326,102.9152,102.0303,5.955937,83.31734,100.8391,100.8949,80.95729
2006-08,103.6471,103.1835,103.0182,102.1021,5.860531,83.68616,100.9505,101.0268,81.23433
2006-09,103.7308,103.0763,103.1059,102.163,5.769429,84.04085,101.0659,101.1636,81.50928
2006-10,103.7553,103.059,103.1764,102.2122,5.68541,84.37974,101.1862,101.3061,81.78199
2006-11,103.74,103.1194,103.2271,102.2474,5.593508,84.70013,101.3099,101.4526,82.05226
2006-12,103.7092,103.2576,103.2554,102.2672,5.480792,84.99983,101.4323,101.5977,82.31995
2007-01,103.6751,103.4807,103.2643,102.2733,5.338612,85.2807,101.5444,101.7305,82.58489
2007-02,103.6357,103.7203,103.262,102.2717,5.170051,85.54942,101.637,101.8402,82.84694
2007-03,103.5763,103.8849,103.2417,102.2576,4.968563,85.79998,101.7062,101.9222,83.10596
2007-04,103.4763,103.8973,103.1963,102.226,4.729577,86.02633,101.7601,101.986,83.36181
2007-05,103.3363,103.8057,103.1158,102.1699,4.458861,86.21961,101.8114,102.0468,83.6144
2007-06,103.147,103.6612,102.9972,102.0874,4.152939,86.37717,101.8714,102.1179,83.8636
2007-07,102.8992,103.4985,102.8487,101.984,3.826321,86.50533,101.9444,102.2044,84.10934
2007-08,102.6424,103.37,102.6689,101.8589,3.485166,86.60276,102.029,102.3045,84.35153
2007-09,102.4393,103.3429,102.4586,101.7126,3.128221,86.66983,102.1187,102.4108,84.59011
2007-10,102.3285,103.462,102.2114,101.5405,2.750767,86.70083,102.2022,102.5098,84.82503
2007-11,102.2344,103.6111,101.9168,101.3355,2.345259,86.68658,102.2685,102.5884,85.05624
2007-12,102.0453,103.6146,101.5944,101.1111,1.933687,86.64346,102.3129,102.6409,85.28374
2008-01,101.6749,103.3098,101.276,100.8895,1.545294,86.59854,102.3441,102.6779,85.50751
2008-02,101.2185,102.764,100.9823,100.6851,1.192583,86.56967,102.3736,102.7128,85.72757
2008-03,100.8019,102.0271,100.7015,100.4897,0.870524,86.54689,102.4055,102.7506,85.94397
2008-04,100.5156,101.1247,100.3842,100.2689,0.5364063,86.48778,102.4271,102.7762,86.15675
2008-05,100.3093,100.243,99.9909,99.99516,0.1606435,86.35812,102.4162,102.7632,86.36598
2008-06,100.1156,99.63631,99.51254,99.66223,-0.2633039,86.14973,102.3494,102.6842,86.57175
2008-07,99.89297,99.51492,98.95615,99.27501,-0.7363209,85.86837,102.2132,102.5228,86.77416
2008-08,99.65609,99.65691,98.35469,98.85641,-1.224426,85.54237,101.9984,102.2683,86.97335
2008-09,99.43787,99.80601,97.74981,98.43543,-1.686687,85.20798,101.7011,101.916,87.16946
2008-10,99.26519,99.80578,97.17845,98.03779,-2.079741,84.89767,101.328,101.4741,87.36266
2008-11,99.11616,99.72668,96.68285,97.69288,-2.350679,84.64885,100.8926,100.9582,87.55312
2008-12,98.96237,99.70064,96.29117,97.42028,-2.489053,84.48686,100.4159,100.3934,87.74103
2009-01,98.78739,99.83434,96.0256,97.23545,-2.501773,84.43204,99.93206,99.82021,87.92661
2009-02,98.61012,100.0696,95.89999,97.14803,-2.393619,84.49752,99.47816,99.28246,88.11004
2009-03,98.46398,100.3258,95.90389,97.15075,-2.162834,84.67503,99.08388,98.81534,88.29154
2009-04,98.37856,100.5411,96.01715,97.22957,-1.780756,84.94764,98.76059,98.43232,88.47132
2009-05,98.32992,100.6918,96.21581,97.36784,-1.231166,85.29491,98.51077,98.13634,88.64957
2009-06,98.29346,100.7438,96.47135,97.54568,-0.5312185,85.69209,98.33235,97.92496,88.82647
2009-07,98.25994,100.6665,96.75836,97.74543,0.2896223,86.11707,98.21799,97.78947,89.0022
2009-08,98.23927,100.5475,97.0631,97.95751,1.187135,86.55788,98.16051,97.72137,89.17691
2009-09,98.26145,100.5036,97.37865,98.17713,2.113173,87.00857,98.15397,97.71362,89.35076
2009-10,98.36461,100.6341,97.70069,98.40125,3.024553,87.46545,98.19069,97.75713,89.52388
2009-11,98.54019,100.8991,98.02117,98.6243,3.866086,87.92145,98.26331,97.84317,89.69639
2009-12,98.79292,101.2655,98.33195,98.84058,4.595356,88.36934,98.36375,97.96217,89.86839
2010-01,99.1283,101.7176,98.62212,99.04254,5.172548,88.79933,98.47968,98.09951,90.03997
2010-02,99.46299,102.1674,98.86745,99.21328,5.55283,89.18952,98.59887,98.24072,90.21121
2010-03,99.68094,102.4997,99.05529,99.34401,5.73168,89.52833,98.7126,98.37547,90.38217
2010-04,99.69005,102.6191,99.18333,99.43312,5.727953,89.8134,98.81866,98.50112,90.55292
2010-05,99.59575,102.6154,99.2595,99.48612,5.576849,90.05167,98.91864,98.61957,90.72348
2010-06,99.52874,102.5883,99.30752,99.51955,5.335832,90.26448,99.01566,98.7345,90.89391
2010-07,99.57621,102.5966,99.36076,99.5566,5.068707,90.48209,99.11256,98.84932,91.06421
2010-08,99.68573,102.6294,99.44415,99.61464,4.816899,90.72728,99.21148,98.96651,91.23441
2010-09,99.78091,102.6535,99.57196,99.70359,4.602644,91.01327,99.31329,99.08712,91.40451
2010-10,99.81494,102.6357,99.7498,99.82736,4.435987,91.34541,99.41698,99.20998,91.57452
2010-11,99.83856,102.5737,99.94996,99.96666,4.29596,91.69852,99.51981,99.33179,91.74443
2010-12,99.93338,102.4592,100.1344,100.0951,4.151285,92.0378,99.61711,99.44708,91.91422
2011-01,100.1557,102.2842,100.2688,100.1886,3.977647,92.33145,99.70242,99.54814,92.08389
2011-02,100.4088,102.1003,100.3208,100.2248,3.767114,92.54939,99.76896,99.62698,92.25342
2011-03,100.5475,101.9727,100.2713,100.1903,3.513089,92.67354,99.8122,99.67821,92.42277
2011-04,100.4503,101.9436,100.1412,100.0998,3.239221,92.72266,99.8336,99.70357,92.59192
2011-05,100.2079,101.938,99.97126,99.98148,2.978853,92.73418,99.83774,99.70847,92.76084
2011-06,99.92598,101.8487,99.81093,99.8699,2.757825,92.75381,99.83091,99.70038,92.92952
