country,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1960-02,,,,,,,99.11417,98.74993,26.53889
1960-03,,,,,,,99.09724,98.72887,26.66348
1960-04,,,,,,,99.0757,98.7021,26.78864
1960-05,,,,,,,99.0427,98.66106,26.91438
1960-06,,,,,,,98.99164,98.59756,27.04069
1960-07,,,,,,,98.91945,98.50779,27.16757
1960-08,,,,,,,98.83134,98.39823,27.29501
1960-09,,,,,,,98.74702,98.29336,27.42299
1960-10,,,,,,,98.70767,98.24444,27.55149
1960-11,,,,,,,98.75715,98.30596,27.68049
1960-12,,,,,,,98.91991,98.50836,27.80997
1961-01,,,,,,,99.17252,98.8225,27.93991
1961-02,,,,,,,99.4724,99.19542,28.07025
1961-03,,,,,,,99.77954,99.57737,28.20097
1961-04,,,,,,,100.0747,99.94445,28.33202
1961-05,,,,,,,100.3515,100.2886,28.46336
1961-06,,,,,,,100.6085,100.6083,28.59495
1961-07,,,,,,,100.8433,100.9002,28.72675
1961-08,,,,,,,101.0516,101.1592,28.85871
1961-09,,,,,,,101.2285,101.3792,28.9908
1961-10,,,,,,,101.3714,101.557,29.12297
1961-11,,,,,,,101.4778,101.6892,29.25519
1961-12,,,103.4118,102.3512,,30.39008,101.545,101.7728,29.38743
1962-01,,,103.0202,102.0812,,30.4112,101.5732,101.8079,29.51965
1962-02,103.021,,102.6399,101.819,,30.4346,101.5631,101.7953,29.65183
1962-03,102.6714,,102.2998,101.5846,,30.46891,101.5158,101.7365,29.78395
1962-04,102.5859,,102.0555,101.4162,,30.5309,101.4362,101.6376,29.91598
1962-05,102.5495,,101.9041,101.3118,,30.62004,101.3316,101.5075,30.0479
1962-06,102.501,,101.8172,101.2519,,30.72813,101.2118,101.3585,30.17972
1962-07,102.4696,,101.7712,101.2202,,30.84828,101.0919,101.2093,30.31141
1962-08,102.4249,,101.7336,101.1942,,30.97072,100.9869,101.0788,30.44298
1962-09,102.4083,,101.7053,101.1748,,31.09581,100.9066,100.979,30.57441
1962-10,102.3286,,101.6526,101.1384,,31.21317,100.8496,100.9081,30.70572
1962-11,102.2771,,101.5749,101.0849,,31.32255,100.8129,100.8624,30.83689
1962-12,102.2092,,101.4965,101.0308,3.426428,31.43137,100.8,100.8463,30.96794
1963-01,102.2443,,101.4636,101.0081,3.757923,31.55403,100.8276,100.8807,31.09887
1963-02,102.3368,,101.4918,101.0276,4.143215,31.69557,100.9148,100.9892,31.22968
1963-03,102.3891,,101.6007,101.1027,4.573419,31.86238,101.0694,101.1814,31.36039
1963-04,102.4084,,101.768,101.218,4.968405,32.04779,101.2697,101.4305,31.49102
1963-05,102.3544,,101.9476,101.3418,5.282137,32.23743,101.4821,101.6946,31.62157
1963-06,102.1203,,102.0745,101.4293,5.475858,32.41076,101.675,101.9345,31.75206
1963-07,101.8845,,102.1286,101.4666,5.552636,32.56117,101.8315,102.1291,31.88252
1963-08,101.6488,,102.087,101.4379,5.522508,32.68108,101.944,102.269,32.01298
1963-09,101.3747,,101.8876,101.3004,5.320338,32.75021,102.0104,102.3515,32.14346
1963-10,101.0203,,101.526,101.0512,4.976624,32.76653,102.0343,102.3813,32.27402
1963-11,100.5173,,101.0133,100.6977,4.503103,32.73304,102.0161,102.3587,32.40469
1963-12,99.87564,,100.3484,100.2394,3.873638,32.64891,101.9478,102.2737,32.53554
1964-01,98.94192,,99.54569,99.68599,3.055653,32.51821,101.8101,102.1025,32.66661
1964-02,97.89198,,98.66941,99.08191,2.10128,32.36158,101.5832,101.8203,32.79799
1964-03,97.17071,,97.78076,98.4693,1.056283,32.19894,101.2618,101.4206,32.92973
1964-04,96.55563,,96.92831,97.88164,-0.004490353,32.04636,100.8642,100.9262,33.06192
1964-05,96.0764,,96.16944,97.3585,-0.9750687,31.9231,100.4237,100.3784,33.19464
1964-06,95.83567,,95.55563,96.93536,-1.740166,31.84676,99.9733,99.81832,33.32798
1964-07,95.64339,,95.08685,96.61219,-2.282387,31.818,99.53442,99.27255,33.46204
1964-08,95.50639,,94.75504,96.38345,-2.589671,31.83475,99.12314,98.76109,33.59689
1964-09,95.42281,,94.52096,96.22208,-2.643607,31.88442,98.75536,98.30373,33.73265
1964-10,95.27029,,94.37032,96.11824,-2.453368,31.96264,98.45022,97.92427,33.86938
1964-11,95.03845,,94.30496,96.07318,-2.024178,32.07046,98.2257,97.64507,34.00718
1964-12,94.93238,,94.37532,96.12169,-1.296782,32.22552,98.08994,97.47623,34.14613
1965-01,95.30634,,94.60709,96.28146,-0.2488524,32.43728,98.04198,97.4166,34.28631
1965-02,96.02484,,94.98186,96.53982,1.046221,32.70015,98.06875,97.44988,34.42779
1965-03,96.68468,,95.40627,96.83239,2.433632,32.98254,98.15048,97.55153,34.57062
1965-04,97.08861,,95.80858,97.10973,3.786622,33.25983,98.26052,97.68838,34.71487
1965-05,97.33042,,96.16214,97.35347,5.0108,33.5227,98.37331,97.82863,34.8606
1965-06,97.64001,,96.48046,97.57291,6.057037,33.77573,98.47002,97.9489,35.00785
1965-07,97.94329,,96.77744,97.77763,6.932277,34.02371,98.54388,98.04075,35.15665
1965-08,98.19781,,97.07346,97.9817,7.661552,34.27379,98.59444,98.10362,35.30706
1965-09,98.38759,,97.38686,98.19775,8.305273,34.53251,98.62327,98.13947,35.4591
1965-10,98.61568,,97.74639,98.4456,8.909134,34.81024,98.63105,98.14915,35.61281
1965-11,98.96362,,98.14893,98.7231,9.465573,35.10611,98.61943,98.1347,35.76821
1965-12,99.3632,,98.56884,99.01257,9.885467,35.41117,98.59412,98.10323,35.92532
1966-01,99.84453,,98.98037,99.29627,10.10855,35.71622,98.56907,98.07207,36.08415
1966-02,100.2855,,99.35184,99.55235,10.12118,36.0098,98.56166,98.06285,36.24472
1966-03,100.6754,,99.66762,99.77004,10.01584,36.28602,98.58774,98.09528,36.40703
1966-04,100.8723,,99.91798,99.94263,9.865541,36.54109,98.65512,98.17908,36.57109
1966-05,100.9091,,100.1086,100.074,9.707045,36.77676,98.76329,98.31359,36.73688
1966-06,100.8455,,100.253,100.1736,9.539543,36.99778,98.89972,98.48326,36.9044
1966-07,100.7806,,100.3691,100.2536,9.366261,37.21046,99.03293,98.64891,37.07363
1966-08,100.867,,100.4619,100.3176,9.169659,37.41658,99.12995,98.76956,37.24454
1966-09,100.9784,,100.5223,100.3593,8.919271,37.61256,99.17371,98.82397,37.41712
1966-10,101.0697,,100.5254,100.3614,8.556659,37.78883,99.18246,98.83486,37.59132
1966-11,101.1659,,100.4766,100.3277,8.092666,37.94714,99.18944,98.84354,37.76713
1966-12,101.1705,,100.3939,100.2707,7.576132,38.09396,99.22472,98.88741,37.9445
1967-01,100.9678,,100.2726,100.1871,7.03072,38.22733,99.29722,98.97758,38.1234
1967-02,100.7161,,100.1237,100.0844,6.502013,38.35116,99.40325,99.10943,38.30378
1967-03,100.4546,,99.96746,99.97675,6.027237,38.47306,99.53199,99.26952,38.48559
1967-04,100.3551,,99.82365,99.87761,5.636086,38.60058,99.66821,99.43893,38.66877
1967-05,100.3873,,99.69,99.78548,5.318749,38.73283,99.79681,99.59885,38.85327
1967-06,100.3692,,99.55505,99.69244,5.047725,38.86533,99.90649,99.73524,39.03903
1967-07,100.2819,,99.41557,99.59628,4.800486,38.99674,99.9937,99.84369,39.22599
1967-08,100.09,,99.27507,99.49943,4.574935,39.12836,100.0568,99.92217,39.41409
1967-09,99.97744,,99.14789,99.41175,4.395401,39.26578,100.0918,99.96566,39.60324
1967-10,99.94354,,99.02461,99.32677,4.277552,39.40527,100.0892,99.96247,39.79341
1967-11,100.0154,,98.89822,99.23965,4.20804,39.54396,100.0422,99.90398,39.9845
1967-12,100.0835,,98.77759,99.15648,4.17751,39.68534,99.95636,99.79726,40.17646
1968-01,100.079,,98.68694,99.09399,4.216387,39.83914,99.86314,99.68134,40.36922
1968-02,100.0541,,98.65784,99.07393,4.346972,40.01827,99.80264,99.60609,40.56269
1968-03,100.0871,,98.70802,99.10853,4.567297,40.23024,99.80755,99.61221,40.75681
1968-04,100.2076,,98.84055,99.19989,4.860322,40.47669,99.8849,99.70839,40.9515
1968-05,100.3631,,99.0433,99.33965,5.215734,40.75303,100.0283,99.88666,41.14668
1968-06,100.646,,99.30675,99.52127,5.635684,41.05566,100.2244,100.1306,41.34226
1968-07,101.0887,,99.62065,99.73766,6.112933,41.38058,100.4553,100.4177,41.53816
1968-08,101.5791,,99.9539,99.96739,6.610765,41.71504,100.7021,100.7246,41.73429
1968-09,101.9142,,100.2688,100.1845,7.073558,42.04327,100.9475,101.0298,41.93055
1968-10,102.1034,,100.5754,100.3959,7.521856,42.36927,101.176,101.3139,42.12687
1968-11,102.1338,,100.8904,100.613,7.981108,42.70001,101.3744,101.5607,42.32316
1968-12,102.2276,,101.2058,100.8304,8.43303,43.03202,101.5333,101.7583,42.51933
1969-01,102.5631,,101.5109,101.0407,8.839375,43.36067,101.6504,101.904,42.71531
1969-02,102.9827,,101.781,101.2269,9.138282,43.67525,101.7227,101.9938,42.91101
1969-03,103.4516,,101.9967,101.3756,9.288653,43.96709,101.7412,102.0169,43.10638
1969-04,103.7377,,102.1436,101.4769,9.271652,44.22955,101.6898,101.9529,43.30135
1969-05,103.8867,,102.2068,101.5205,9.085711,44.45573,101.5519,101.7814,43.49586
1969-06,103.8355,,102.1778,101.5005,8.733699,44.64133,101.3234,101.4973,43.68985
1969-07,103.7106,,102.0717,101.4274,8.245029,44.79243,101.0163,101.1154,43.88328
1969-08,103.6807,,101.9216,101.3238,7.690289,44.92305,100.6676,100.6817,44.0761
1969-09,103.6842,,101.7583,101.2113,7.143571,45.04666,100.3395,100.2738,44.26828
1969-10,103.7078,,101.6007,101.1027,6.613758,45.17148,100.1232,100.0048,44.45979
1969-11,103.7337,,101.4694,101.0121,6.104598,45.30667,100.0981,99.97357,44.65059
1969-12,103.5671,,101.3366,100.9206,5.595755,45.43999,100.2849,100.2059,44.84065
1970-01,103.2082,,101.1821,100.8141,5.077264,45.56221,100.6271,100.6313,45.02993
1970-02,102.7699,,101.0024,100.6902,4.571017,45.67166,101.0219,101.1223,45.21837
1970-03,102.1915,,100.8049,100.554,4.103779,45.7714,101.3829,101.5712,45.40594
1970-04,101.6278,,100.5966,100.4105,3.696765,45.86461,101.6671,101.9247,45.59261
1970-05,101.1336,,100.3871,100.2661,3.373765,45.95557,101.8718,102.1793,45.77834
1970-06,100.7802,,100.1889,100.1294,3.155399,46.04995,102.0049,102.3447,45.96311
1970-07,100.5041,,99.96102,99.97231,2.983768,46.12893,102.0599,102.4132,46.14692
1970-08,100.1139,,99.67873,99.7777,2.800004,46.1809,102.0226,102.3668,46.32974
1970-09,99.61489,,99.34512,99.54771,2.575858,46.207,101.8823,102.1923,46.5116
1970-10,99.10337,,98.97464,99.29232,2.307303,46.21372,101.6502,101.9037,46.69249
1970-11,98.81859,,98.60165,99.03519,2.009243,46.217,101.3484,101.5284,46.87243
1970-12,98.51135,,98.2394,98.78546,1.723354,46.22308,101.0053,101.1017,47.05147
1971-01,98.07597,,97.91402,98.56116,1.497319,46.24442,100.6569,100.6684,47.22963
1971-02,97.55951,,97.63017,98.36549,1.339606,46.28348,100.3385,100.2724,47.40694
1971-03,97.15012,,97.42342,98.22295,1.280344,46.35743,100.0777,99.94812,47.58346
1971-04,97.09747,,97.33587,98.16261,1.356707,46.48686,99.8858,99.70951,47.75923
1971-05,97.12817,,97.37507,98.18963,1.567768,46.67604,99.76345,99.55737,47.93428
1971-06,96.99474,,97.50502,98.27921,1.864109,46.90837,99.70132,99.48011,48.10867
1971-07,96.84264,,97.71201,98.4219,2.273633,47.17773,99.67599,99.4486,48.28243
1971-08,96.69859,,97.96995,98.59972,2.795594,47.47193,99.66142,99.43048,48.4556
1971-09,96.92065,,98.26276,98.80157,3.411691,47.78344,99.63786,99.40117,48.62823
1971-10,97.39899,,98.58115,99.02106,4.098818,48.10794,99.59996,99.35405,48.80034
1971-11,97.83013,,98.8875,99.23225,4.782153,48.42717,99.5489,99.29056,48.97198
1971-12,98.18176,,99.18445,99.43696,5.450325,48.74239,99.48557,99.21179,49.14317
1972-01,98.36146,,99.45937,99.62648,6.061141,49.04736,99.4048,99.11136,49.31396
1972-02,98.56096,,99.71755,99.80447,6.613883,49.34461,99.30109,98.98238,49.48438
1972-03,98.72923,,99.98549,99.98917,7.096615,49.64724,99.17545,98.82613,49.65445
1972-04,98.86922,,100.2742,100.1882,7.47296,49.9608,99.04389,98.66254,49.82419
1972-05,99.06774,,100.5826,100.4008,7.731769,50.28492,98.92597,98.5159,49.99364
1972-06,99.40462,,100.9246,100.6366,7.926619,50.62661,98.83389,98.40138,50.1628
1972-07,99.80344,,101.2915,100.8895,8.063126,50.98173,98.76087,98.31059,50.33168
1972-08,100.3398,,101.6613,101.1444,8.146596,51.33928,98.6942,98.22768,50.5003
1972-09,100.9424,,102.021,101.3924,8.181164,51.69268,98.62663,98.14365,50.66864
1972-10,101.4526,,102.3614,101.627,8.167505,52.03716,98.56742,98.07001,50.83671
1972-11,101.7179,,102.6699,101.8397,8.134035,52.36625,98.53719,98.03243,51.00448
1972-12,101.9756,,102.9513,102.0337,8.082906,52.68219,98.56245,98.06384,51.17193
1973-01,102.3897,100.8049,103.2325,102.2276,8.055906,52.99857,98.66813,98.19526,51.33904
1973-02,102.8923,100.5115,103.5352,102.4363,8.069767,53.32661,98.87441,98.45179,51.50576
1973-03,103.2665,100.1202,103.893,102.6829,8.13018,53.68365,99.18776,98.84145,51.67206
1973-04,103.5866,99.72872,104.336,102.9883,8.255964,54.08555,99.59891,99.35274,51.83787
1973-05,103.8441,99.48869,104.8256,103.3258,8.407476,54.51262,100.0837,99.95564,52.00314
1973-06,103.9256,99.46397,105.2982,103.6516,8.503761,54.93178,100.6112,100.6115,52.16781
1973-07,103.8019,99.60423,105.6754,103.9117,8.473872,55.30186,101.1459,101.2765,52.3318
1973-08,103.7453,99.76974,105.8833,104.0549,8.26698,55.58348,101.653,101.9071,52.49506
1973-09,103.6076,99.85755,105.8535,104.0344,7.829288,55.73985,102.1023,102.4658,52.65752
1973-10,103.3243,99.63599,105.6053,103.8633,7.192316,55.77983,102.4747,102.929,52.81915
1973-11,103.2013,98.92339,105.1909,103.5777,6.423591,55.73004,102.7601,103.2839,52.97989
1973-12,103.0549,98.07607,104.6631,103.2138,5.572072,55.61768,102.9601,103.5326,53.13972
1974-01,102.7329,97.36854,104.0555,102.7949,4.644578,55.46013,103.0839,103.6866,53.29862
1974-02,102.2613,97.04117,103.3889,102.3354,3.640928,55.26819,103.1455,103.7632,53.45659
1974-03,101.7185,96.94179,102.6658,101.8369,2.531932,55.04289,103.153,103.7725,53.61365
1974-04,101.1117,96.853,101.8727,101.2901,1.277984,54.77676,103.1025,103.7097,53.76982
1974-05,100.4227,96.59155,100.9855,100.6785,-0.1028195,54.45657,102.9788,103.5558,53.92514
1974-06,99.61938,96.09718,100.014,100.0089,-1.537373,54.08728,102.7611,103.2851,54.07968
1974-07,98.74805,95.42753,98.97643,99.29356,-2.935666,53.67838,102.4334,102.8777,54.2335
1974-08,97.69411,94.71945,97.93089,98.57279,-4.177696,53.26138,101.9869,102.3223,54.38669
1974-09,96.45711,94.05922,96.93738,97.88789,-5.150394,52.86903,101.429,101.6286,54.53936
1974-10,95.35991,93.65755,96.09762,97.30899,-5.777166,52.55734,100.7899,100.8339,54.69161
1974-11,94.5467,93.71031,95.49638,96.89452,-6.022619,52.37363,100.1157,99.99542,54.84357
1974-12,94.1861,94.00069,95.17162,96.67062,-5.893253,52.33998,99.45621,99.1753,54.99538
1975-01,94.19215,94.37945,95.09696,96.61916,-5.439715,52.44326,98.85622,98.42917,55.14714
1975-02,94.33604,94.741,95.21056,96.69747,-4.736372,52.65049,98.35382,97.8044,55.299
1975-03,94.43828,95.17772,95.45029,96.86274,-3.841872,52.92821,97.97504,97.33337,55.45107
1975-04,94.47359,95.61838,95.7746,97.08631,-2.779932,53.254,97.72192,97.01859,55.60347
1975-05,94.46877,95.92443,96.16595,97.35609,-1.538851,53.61856,97.58377,96.84679,55.75629
1975-06,94.51642,95.98238,96.60545,97.65907,-0.139666,54.01173,97.53907,96.7912,55.90961
1975-07,94.82907,95.93073,97.10061,98.00042,1.415184,54.43803,97.56817,96.82738,56.06353
1975-08,95.44258,95.83553,97.63976,98.3721,3.06008,54.89122,97.64806,96.92673,56.21809
1975-09,96.15242,95.74204,98.19083,98.75199,4.699233,55.35347,97.76109,97.06728,56.37335
1975-10,96.79415,95.76994,98.7055,99.10678,6.165141,55.79757,97.89991,97.23993,56.52935
1975-11,97.27869,95.94025,99.13658,99.40396,7.299524,56.19666,98.0649,97.44509,56.6861
1975-12,97.84464,96.14748,99.44028,99.61332,7.996697,56.52546,98.25947,97.68707,56.84362
1976-01,98.42471,96.25584,99.58477,99.71293,8.24124,56.76523,98.48356,97.96573,57.00192
1976-02,98.97383,96.15845,99.61452,99.73344,8.148379,56.94065,98.73691,98.28078,57.16098
1976-03,99.33619,95.93556,99.57673,99.70738,7.840754,57.07818,99.0202,98.63307,57.3208
1976-04,99.5901,95.68541,99.52139,99.66924,7.421496,57.20624,99.33385,99.02312,57.48135
1976-05,99.7855,95.48058,99.48954,99.64728,6.956154,57.34835,99.67593,99.44853,57.64259
1976-06,99.88824,95.35171,99.48626,99.64502,6.472302,57.50753,100.0377,99.89839,57.8045
1976-07,99.98253,95.22571,99.48273,99.64259,5.931801,57.66718,100.3966,100.3447,57.96703
1976-08,99.91935,95.05473,99.43105,99.60695,5.298087,57.7994,100.7227,100.7503,58.13013
1976-09,99.76906,94.94215,99.32568,99.53432,4.601759,57.9007,100.9848,101.0762,58.29379
1976-10,99.53735,95.04698,99.17788,99.43243,3.906574,57.97734,101.1593,101.2932,58.45794
1976-11,99.06667,95.43002,98.97834,99.29487,3.251058,58.02364,101.2286,101.3794,58.62257
1976-12,98.46618,95.94897,98.71497,99.11331,2.665607,58.0322,101.1863,101.3268,58.78765
1977-01,97.88651,96.40842,98.41025,98.90324,2.203303,58.01594,101.0356,101.1394,58.95315
1977-02,97.37519,96.57396,98.08782,98.68098,1.840451,57.98861,100.79,100.8339,59.11907
1977-03,96.96016,96.51217,97.80437,98.48557,1.586482,57.98372,100.4683,100.4338,59.2854
1977-04,96.56498,96.42513,97.58817,98.33653,1.419444,58.01825,100.0963,99.97124,59.45214
1977-05,96.32405,96.44571,97.4578,98.24666,1.317005,58.10363,99.70257,99.48165,59.61927
1977-06,96.28193,96.72456,97.43539,98.23121,1.29719,58.25352,99.31798,99.00339,59.78682
1977-07,96.3362,97.14308,97.52367,98.29206,1.392291,58.47008,98.97679,98.57909,59.95476
1977-08,96.3288,97.56752,97.71667,98.42511,1.645139,58.75028,98.71053,98.24798,60.12309
1977-09,96.24059,97.96355,97.99278,98.61546,2.039547,59.08161,98.53891,98.03457,60.2918
1977-10,96.24788,98.23824,98.31609,98.83834,2.527559,59.44276,98.46798,97.94636,60.46086
1977-11,96.46355,98.37715,98.65243,99.0702,3.084184,59.8132,98.49055,97.97443,60.63024
1977-12,96.73148,98.43605,98.96802,99.28776,3.688019,60.17244,98.59161,98.10011,60.79988
1978-01,96.95779,98.40207,99.23227,99.46992,4.284554,60.50167,98.74669,98.29295,60.96975
1978-02,97.24074,98.40128,99.47252,99.63554,4.877938,60.81726,98.92931,98.52006,61.13976
1978-03,97.64448,98.46616,99.74875,99.82597,5.470656,61.15581,99.11461,98.75049,61.30985
1978-04,98.11423,98.53641,100.0812,100.0552,6.052569,61.52985,99.28086,98.95723,61.47993
1978-05,98.41978,98.66058,100.4573,100.3144,6.588568,61.93183,99.41319,99.12178,61.64991
1978-06,98.6796,98.9258,100.8966,100.6173,7.073334,62.37399,99.50854,99.24037,61.8197
1978-07,99.00614,99.33363,101.3982,100.9631,7.50107,62.85596,99.58314,99.33313,61.98921
1978-08,99.34582,99.80135,101.9205,101.3231,7.832792,63.35207,99.65982,99.42849,62.15834
1978-09,99.69939,100.2871,102.409,101.6599,8.034395,63.82846,99.7571,99.54946,62.32697
1978-10,99.98042,100.5888,102.7843,101.9186,8.062018,64.23505,99.87798,99.69978,62.49501
1978-11,100.158,100.6576,103.0529,102.1037,7.961666,64.57533,100.0164,99.87195,62.66233
1978-12,100.3733,100.5631,103.2419,102.2341,7.799657,64.86568,100.1622,100.0532,62.82882
1979-01,100.6136,100.4244,103.4022,102.3446,7.662436,65.13757,100.3042,100.2299,62.99435
1979-02,100.6945,100.2377,103.5657,102.4573,7.553179,65.4109,100.4354,100.393,63.15882
1979-03,101.0629,100.0159,103.7353,102.5742,7.409843,65.68736,100.5573,100.5445,63.32211
1979-04,101.5734,99.7077,103.9008,102.6883,7.200793,65.96049,100.6855,100.704,63.48408
1979-05,102.0137,99.42039,104.0748,102.8082,6.953117,66.23802,100.8409,100.8972,63.64464
1979-06,102.141,99.19437,104.1964,102.8921,6.584715,66.48113,101.0387,101.1432,63.80367
1979-07,101.9868,99.0242,104.2141,102.9043,6.046328,66.65644,101.277,101.4396,63.96106
1979-08,101.8788,98.81811,104.1085,102.8315,5.365056,66.75094,101.5417,101.7688,64.11669
1979-09,101.75,98.56813,103.88,102.6739,4.599369,66.76417,101.8075,102.0993,64.27048
1979-10,101.545,98.28968,103.5788,102.4663,3.880747,66.72784,102.0384,102.3864,64.42233
1979-11,101.3482,98.00505,103.2446,102.2359,3.239534,66.66727,102.2,102.5874,64.57214
1979-12,101.2914,97.75536,102.8755,101.9815,2.644203,66.58086,102.2757,102.6816,64.71985
1980-01,101.1544,97.61864,102.4675,101.7002,2.039394,66.46598,102.2792,102.6859,64.86539
1980-02,100.5706,97.69305,102.033,101.4007,1.40573,66.3304,102.2395,102.6365,65.00874
1980-03,99.5619,97.96706,101.613,101.1111,0.7815268,66.20072,102.1839,102.5673,65.14985
1980-04,98.57581,98.24505,101.2534,100.8633,0.2221985,66.10705,102.1236,102.4924,65.2887
1980-05,97.9547,98.40636,101.0113,100.6964,-0.2280737,66.08695,102.0606,102.414,65.42529
1980-06,97.82975,98.39375,100.8634,100.5944,-0.5346791,66.12567,101.9943,102.3316,65.55962
1980-07,97.74813,98.31861,100.7345,100.5055,-0.7234496,66.17421,101.9292,102.2507,65.6917
1980-08,97.59215,98.2071,100.5722,100.3936,-0.8280268,66.19823,101.8691,102.1759,65.82158
1980-09,97.41203,98.07524,100.361,100.2481,-0.863918,66.18738,101.8112,102.1039,65.94928
1980-10,97.18404,98.04046,100.1579,100.108,-0.8222234,66.17919,101.7409,102.0165,66.07485
1980-11,97.03984,98.1869,100.0131,100.0082,-0.6903741,66.20702,101.6412,101.8925,66.19837
1980-12,96.89832,98.33374,99.9314,99.95188,-0.4603003,66.27439,101.503,101.7206,66.31989
1981-01,96.7589,98.42175,99.91892,99.94328,-0.1208658,66.38564,101.3379,101.5153,66.43951
1981-02,96.59413,98.36647,99.92635,99.9484,0.2682025,66.50829,101.1662,101.3017,66.55732
1981-03,96.44003,98.23665,99.92741,99.94913,0.6409224,66.62502,101.0066,101.1033,66.67342
1981-04,96.46093,98.04309,99.91168,99.93829,0.9407224,66.72894,100.8673,100.9301,66.78792
1981-05,96.65659,97.86842,99.8943,99.92631,1.124681,66.83022,100.7512,100.7857,66.90093
1981-06,96.84129,97.79417,99.91022,99.93729,1.250277,66.95242,100.6594,100.6715,67.01258
1981-07,96.94437,97.80891,99.97083,99.97906,1.404188,67.10342,100.5936,100.5897,67.123
1981-08,97.0237,97.88253,100.0491,100.033,1.611941,67.2653,100.5542,100.5407,67.23231
1981-09,97.06281,97.95152,100.1395,100.0954,1.884366,67.43459,100.5359,100.518,67.34064
1981-10,97.14037,98.11178,100.2298,100.1576,2.151659,67.60314,100.5225,100.5013,67.44814
1981-11,97.14224,98.54971,100.3068,100.2107,2.348938,67.76218,100.494,100.4658,67.55493
1981-12,97.03111,99.11538,100.3642,100.2502,2.464273,67.90758,100.4342,100.3914,67.66117
1982-01,96.94443,99.6842,100.406,100.279,2.495223,68.04211,100.3393,100.2735,67.767
1982-02,96.95843,100.1242,100.4139,100.2845,2.473674,68.1535,100.2122,100.1155,67.87257
1982-03,96.97652,100.2601,100.3506,100.2409,2.388505,68.21635,100.0595,99.92548,67.97804
1982-04,96.76454,100.2333,100.1856,100.1271,2.219427,68.20993,99.89046,99.71531,68.08356
1982-05,96.37965,100.0988,99.875,99.913,1.906079,68.10406,99.71413,99.49603,68.18929
1982-06,96.08432,99.58585,99.4008,99.58611,1.394625,67.88616,99.53658,99.27524,68.29539
1982-07,95.88628,99.03219,98.82338,99.18805,0.7357877,67.59716,99.35939,99.05489,68.40199
1982-08,95.73405,98.56406,98.22015,98.7722,0.03657599,67.2899,99.1825,98.83491,68.50926
1982-09,95.71503,98.11709,97.6702,98.39308,-0.6167259,67.0187,99.00692,98.61657,68.61735
1982-10,95.76057,97.63781,97.20258,98.07072,-1.182363,66.80383,98.83751,98.4059,68.72639
1982-11,95.81413,97.26419,96.84502,97.82423,-1.619539,66.66474,98.68098,98.21124,68.83652
1982-12,95.93469,97.00534,96.61691,97.66697,-1.902993,66.6153,98.54353,98.04031,68.94787
1983-01,95.99433,96.84863,96.50527,97.59001,-2.050261,66.64707,98.42751,97.89603,69.06055
1983-02,96.05391,97.01856,96.51676,97.59793,-2.037057,66.76517,98.33743,97.784,69.17469
1983-03,96.20357,97.33396,96.64491,97.68627,-1.833503,66.96561,98.28431,97.71796,69.29037
1983-04,96.50313,97.57104,96.8482,97.82642,-1.451165,67.22009,98.2881,97.72267,69.40768
1983-05,96.88168,97.68102,97.09912,97.9994,-0.87252,67.50983,98.36987,97.82435,69.52672
1983-06,97.28496,97.81958,97.38007,98.19308,-0.09330346,67.82282,98.53984,98.03573,69.64754
1983-07,97.39672,97.97033,97.651,98.37984,0.7901581,68.13129,98.78442,98.33987,69.77019
1983-08,97.47668,98.07278,97.87815,98.53643,1.667044,68.41166,99.07392,98.69988,69.89472
1983-09,97.60352,98.13809,98.05392,98.65761,2.446762,68.65849,99.36964,99.06764,70.02116
1983-10,97.89298,98.14662,98.21728,98.77022,3.136251,68.89896,99.62742,99.3882,70.14954
1983-11,98.22201,98.24913,98.39279,98.89121,3.72848,69.15032,99.80819,99.613,70.27987
1983-12,98.5353,98.49176,98.56774,99.01182,4.185812,69.40369,99.89129,99.71634,70.41218
1984-01,98.81434,98.71348,98.71249,99.1116,4.487989,69.63818,99.89295,99.7184,70.54648
1984-02,99.1113,98.83652,98.8216,99.18682,4.620248,69.84988,99.84576,99.65972,70.68281
1984-03,99.36981,98.91111,98.91433,99.25075,4.609359,70.05229,99.78363,99.58246,70.82117
1984-04,99.37687,98.99251,98.98453,99.29914,4.494065,70.241,99.73016,99.51595,70.9616
1984-05,99.39839,99.33282,99.08405,99.36775,4.359355,70.45283,99.69803,99.47601,71.1041
1984-06,99.52694,99.76669,99.21862,99.46052,4.230354,70.69197,99.68771,99.46317,71.24869
1984-07,99.66019,100.1704,99.37816,99.5705,4.139239,70.9514,99.68435,99.45899,71.39536
1984-08,99.67042,100.5612,99.53455,99.67831,4.092119,71.21114,99.66941,99.44042,71.54414
1984-09,99.61843,100.9598,99.65505,99.76138,4.062444,71.44771,99.63148,99.39324,71.69501
1984-10,99.54517,101.2663,99.69981,99.79223,3.967184,71.63231,99.57766,99.32632,71.84799
1984-11,99.47449,101.3946,99.66129,99.76567,3.772737,71.75918,99.52456,99.26028,72.00307
