country,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2012-04,100.0725,99.34624,99.66723,99.60195,2.318027,91.95381,100.7577,100.617,92.26083
2012-05,100.1788,99.32734,99.81615,99.77887,2.691713,92.29897,100.7646,100.623,92.46898
2012-06,100.2798,99.4074,99.93984,99.92581,3.003097,92.6215,100.7514,100.6115,92.67725
2012-07,100.3457,99.52029,100.0127,100.0124,3.21281,92.8974,100.72,100.5842,92.8856
2012-08,100.3234,99.56959,100.0331,100.0367,3.319972,93.12488,100.6722,100.5426,93.09402
2012-09,100.1664,99.65524,100.0167,100.0171,3.3648,93.31805,100.6095,100.488,93.30248
2012-10,99.9528,99.79793,99.96343,99.95383,3.349796,93.47678,100.5346,100.4228,93.51097
2012-11,99.78252,99.96659,99.88665,99.86263,3.285371,93.61325,100.4504,100.3496,93.71948
2012-12,99.73065,100.0489,99.80499,99.76561,3.197326,93.74482,100.3606,100.2714,93.92799
2013-01,99.75774,100.2485,99.73264,99.67964,3.095478,93.8848,100.2698,100.1924,94.13649
2013-02,99.81636,100.5499,99.69304,99.63261,2.989712,94.05538,100.1837,100.1175,94.34499
2013-03,99.87881,100.6323,99.69238,99.63182,2.884646,94.2626,100.1089,100.0524,94.55347
2013-04,99.93323,100.36,99.71566,99.65948,2.760812,94.49248,100.0522,100.0031,94.76192
2013-05,99.97593,100.04,99.74251,99.69138,2.629344,94.72583,100.0201,99.97517,94.97037
2013-06,100.0117,100.0147,99.77361,99.72832,2.528374,94.96331,100.016,99.97161,95.17879
2013-07,100.0658,100.1901,99.83024,99.7956,2.505829,95.22525,100.0366,99.98952,95.38718
2013-08,100.1757,100.514,99.92642,99.90987,2.577536,95.5252,100.0755,100.0233,95.59554
2013-09,100.3643,100.7999,100.0441,100.0497,2.70912,95.84615,100.1253,100.0667,95.80386
2013-10,100.5573,100.8564,100.1312,100.1532,2.847058,96.13812,100.1784,100.1129,96.01214
2013-11,100.6412,100.7669,100.1438,100.1681,2.932771,96.35871,100.2275,100.1556,96.22037
2013-12,100.5166,100.4936,100.0658,100.0754,2.930433,96.49195,100.2656,100.1888,96.42855
2014-01,100.2603,100.1936,99.92467,99.90779,2.853585,96.56388,100.287,100.2074,96.63668
2014-02,99.96308,99.92572,99.76374,99.7166,2.722399,96.61594,100.287,100.2074,96.84476
2014-03,99.69826,99.725,99.62997,99.55769,2.579027,96.69366,100.2637,100.1871,97.05278
2014-04,99.53139,99.53036,99.55007,99.46276,2.466511,96.82315,100.2204,100.1495,97.26075
2014-05,99.56619,99.27248,99.54556,99.4574,2.427967,97.02574,100.1626,100.0992,97.46868
2014-06,99.89242,99.18144,99.61859,99.54417,2.464865,97.30403,100.0959,100.0411,97.67657
2014-07,100.332,99.25255,99.75246,99.70319,2.538069,97.64213,100.0252,99.97956,97.88444
2014-08,100.6603,99.33723,99.92259,99.90531,2.607829,98.01633,99.95501,99.91851,98.09227
2014-09,100.7141,99.29836,100.1059,100.1231,2.66895,98.40423,99.89043,99.86233,98.30009
2014-10,100.611,99.26508,100.2999,100.3535,2.772219,98.80328,99.83752,99.81628,98.5079
2014-11,100.5035,99.21894,100.47,100.5557,2.927562,99.17967,99.80058,99.78414,98.71569
2014-12,100.4909,99.1404,100.5863,100.6938,3.121018,99.50349,99.77856,99.76498,98.92348
2015-01,100.5348,99.28127,100.6379,100.7551,3.313623,99.76365,99.76029,99.74909,99.13128
2015-02,100.5678,99.56427,100.6256,100.7405,3.461756,99.96056,99.73363,99.72588,99.33907
2015-03,100.5457,99.66843,100.5601,100.6627,3.527404,100.1044,99.69427,99.69164,99.54685
2015-04,100.5094,99.65157,100.4534,100.5359,3.494761,100.2069,99.6552,99.65765,99.75463
2015-05,100.526,99.61971,100.3305,100.3899,3.3672,100.2928,99.63522,99.64025,99.96239
2015-06,100.642,99.40446,100.207,100.2432,3.158648,100.3775,99.64753,99.65097,100.1701
2015-07,100.7853,99.2739,100.1014,100.1178,2.906074,100.4797,99.68714,99.68544,100.3779
2015-08,100.8538,99.35565,100.0179,100.0185,2.63956,100.6035,99.74141,99.73266,100.5855
2015-09,100.7782,99.42786,99.94764,99.93507,2.374011,100.7404,99.79861,99.78242,100.7931
2015-10,100.6583,99.62968,99.88484,99.86047,2.106267,100.8843,99.85546,99.83189,101.0007
2015-11,100.6332,99.82321,99.82416,99.78838,1.865732,101.0301,99.91254,99.88155,101.2081
2015-12,100.7965,99.84434,99.78918,99.74682,1.706548,101.2016,99.96968,99.93127,101.4154
2016-01,101.0154,99.76195,99.78534,99.74226,1.644604,101.4044,100.0214,99.9763,101.6225
2016-02,101.0962,99.7436,99.81373,99.77599,1.679907,101.6398,100.0596,100.0095,101.8295
2016-03,100.8941,99.68523,99.86473,99.83659,1.791929,101.8982,100.0765,100.0242,102.0362
2016-04,100.5605,99.68221,99.93044,99.91465,1.960741,102.1717,100.0685,100.0172,102.2428
2016-05,100.3074,99.86129,100.0024,100.0001,2.152432,102.4515,100.0365,99.98943,102.4491
2016-06,100.3029,99.93104,100.0802,100.0925,2.351028,102.7374,99.98762,99.94688,102.6551
2016-07,100.4859,99.90807,100.1634,100.1914,2.537089,103.0289,99.93851,99.90416,102.8609
2016-08,100.7904,99.93416,100.2229,100.2621,2.676358,103.2961,99.90631,99.87614,103.0663
2016-09,101.181,99.95966,100.2536,100.2986,2.772391,103.5333,99.8993,99.87004,103.2714
2016-10,101.5674,99.94382,100.2728,100.3213,2.848797,103.7583,99.90656,99.87636,103.4761
2016-11,101.8381,99.82919,100.295,100.3478,2.926033,103.9863,99.91084,99.88009,103.6804
2016-12,101.8986,99.67075,100.3131,100.3692,2.972207,104.2095,99.90026,99.87088,103.8843
2017-01,101.8248,99.63726,100.3227,100.3806,2.977389,104.4236,99.88027,99.85349,104.0877
2017-02,101.6929,99.71709,100.3374,100.3981,2.954214,104.6425,99.86467,99.8399,104.2906
2017-03,101.5443,99.75165,100.3539,100.4178,2.90938,104.8628,99.8673,99.8422,104.493
2017-04,101.407,99.69508,100.3753,100.4431,2.854081,105.0877,99.89361,99.86509,104.6948
2017-05,101.3082,99.57977,100.388,100.4582,2.783327,105.3031,99.94305,99.9081,104.8961
2017-06,101.2744,99.45963,100.3852,100.4548,2.690407,105.5015,100.0099,99.96626,105.0967
2017-07,101.2931,99.41235,100.3512,100.4145,2.559923,105.6664,100.0823,100.0292,105.2966
2017-08,101.3607,99.4331,100.2916,100.3437,2.427412,105.8035,100.1485,100.0869,105.4959
2017-09,101.4771,99.595,100.2144,100.252,2.306184,105.9209,100.203,100.1343,105.6944
2017-10,101.5922,99.80206,100.12,100.1399,2.178941,106.0192,100.2524,100.1773,105.8921
2017-11,101.6395,99.96677,100.0005,99.99792,2.022586,106.0895,100.3082,100.2258,106.0889
2017-12,101.5723,100.1426,99.85408,99.82393,1.842787,106.1298,100.3799,100.2882,106.2849
2018-01,101.4661,100.246,99.71772,99.66193,1.681521,106.1795,100.4674,100.3643,106.48
2018-02,101.4223,100.2203,99.6227,99.54904,1.556995,106.2717,100.5641,100.4485,106.6742
2018-03,101.5101,100.1586,99.59765,99.51929,1.5016,106.4375,100.6593,100.5314,106.8674
2018-04,101.6453,100.1029,99.62579,99.55271,1.495219,106.659,100.7396,100.6012,107.0597
2018-05,101.7087,100.1063,99.68264,99.62025,1.526482,106.9105,100.7912,100.6461,107.2509
2018-06,101.6158,100.1748,99.73354,99.68072,1.567097,107.1548,100.8039,100.6572,107.4411
2018-07,101.4586,100.2647,99.74781,99.69768,1.601646,107.3588,100.7772,100.6339,107.6302
2018-08,101.3659,100.2133,99.71217,99.65534,1.611039,107.508,100.7156,100.5803,107.8183
2018-09,101.428,100.1025,99.63711,99.56616,1.59789,107.6134,100.6285,100.5045,108.0054
2018-10,101.5564,100.0831,99.54807,99.46039,1.587706,107.7024,100.5312,100.4199,108.1914
2018-11,101.6272,100.1467,99.47936,99.37876,1.623735,107.8121,100.4408,100.3412,108.3763
2018-12,101.5581,100.1449,99.46298,99.35931,1.740755,107.9773,100.3717,100.2811,108.5603
2019-01,101.4427,100.0647,99.50395,99.40797,1.906513,108.2038,100.3325,100.2469,108.7432
2019-02,101.4146,100.0312,99.59605,99.51738,2.082766,108.4851,100.3272,100.2424,108.9251
2019-03,101.557,99.93449,99.72341,99.66869,2.223707,108.8043,100.3565,100.2678,109.1061
2019-04,101.7259,99.91587,99.87099,99.84402,2.330848,109.1451,100.4145,100.3183,109.2861
2019-05,101.709,99.89893,100.017,100.0174,2.406862,109.4837,100.4929,100.3866,109.4651
2019-06,101.3573,99.83434,100.1299,100.1516,2.455245,109.7857,100.5816,100.4637,109.6433
2019-07,100.9036,99.7169,100.1916,100.2249,2.489014,110.031,100.6685,100.5393,109.8205
2019-08,100.6705,99.65009,100.2073,100.2435,2.527197,110.2249,100.7422,100.6034,109.997
2019-09,100.8814,99.51077,100.1844,100.2163,2.566804,110.3757,100.7952,100.6496,110.1726
2019-10,101.2496,99.3556,100.1384,100.1617,2.597559,110.5001,100.8277,100.6778,110.3474
2019-11,101.3563,99.33392,100.0847,100.0979,2.5999,110.6151,100.8411,100.6895,110.5215
2019-12,100.871,99.27715,100.0254,100.0275,2.5429,110.7231,100.8339,100.6833,110.6949
2020-01,100.0331,99.17303,99.97697,99.96992,2.438356,110.8422,100.7981,100.6522,110.8677
2020-02,99.15198,98.99619,99.9483,99.93585,2.302112,110.9826,100.7222,100.5861,111.04
2020-03,98.45945,98.58579,98.46326,98.17164,0.6419282,109.5028,97.78084,98.02672,111.2118
2020-04,98.00511,98.16198,97.44793,96.96542,-0.55383,108.5406,93.67567,94.45472,111.3832
2020-05,97.88368,98.28353,96.9836,96.4138,-1.18223,108.1894,91.66544,92.70558,111.5543
2020-06,98.22385,98.46091,97.5987,97.14455,-0.6771303,109.0423,92.6234,93.53912,111.7252
2020-07,98.8444,98.39278,98.12672,97.77184,-0.2101185,109.7998,93.55365,94.34855,111.8959
2020-08,99.5847,98.4677,98.73119,98.48994,0.3808019,110.6447,94.46376,95.14046,112.0666
2020-09,100.3549,99.1532,99.15719,98.99603,0.8296216,111.2914,95.83218,96.33115,112.2373
2020-10,101.0661,100.0155,99.67307,99.60888,1.394198,112.0407,97.24507,97.56053,112.4082
2020-11,101.5997,100.6182,100.2106,100.2475,1.989984,112.8163,98.57127,98.71449,112.5792
2020-12,101.8351,100.9056,100.4998,100.5911,2.340126,113.3141,98.798,98.91177,112.7505
2021-01,101.8551,100.9385,100.6784,100.8032,2.567652,113.6882,98.88461,98.98714,112.9222
2021-02,101.7106,101.0603,100.8159,100.9665,2.734068,114.0169,98.99278,99.08126,113.0942
2021-03,101.4006,101.2981,100.9151,101.0844,4.383758,114.3031,99.05798,99.13799,113.2666
2021-04,101.0169,101.4668,100.9787,101.16,5.536316,114.5498,99.04222,99.12428,113.4395
2021-05,100.657,101.2714,100.9888,101.172,6.051305,114.7362,98.93947,99.03487,113.6128
2021-06,100.4106,100.9301,100.9302,101.1023,5.321509,114.845,98.78664,98.90189,113.7866
2021-07,100.3229,100.6908,100.805,100.9537,4.625235,114.8783,98.68027,98.80934,113.9609
2021-08,100.4905,100.4932,100.6063,100.7176,3.780585,114.8277,98.7253,98.84852,114.1357
2021-09,100.9982,100.4349,100.3445,100.4065,3.067035,114.7047,98.98094,99.07096,114.311
2021-10,101.6009,100.4028,100.0607,100.0694,2.245236,114.5562,99.39507,99.4313,114.4867
2021-11,101.9691,100.3577,99.80083,99.76067,1.43441,114.4346,99.87009,99.84463,114.6629
2021-12,101.8384,100.2532,99.57862,99.49668,0.9191635,114.3557,100.3167,100.2332,114.8396
2022-01,101.3946,100.0811,99.37637,99.25641,0.5374656,114.2993,100.7041,100.5703,115.0165
2022-02,100.8432,99.86245,99.18119,99.02453,0.2049797,114.2506,101.0367,100.8597,115.1938
2022-03,,99.59343,98.98943,98.79672,,,,,
2022-04,,99.35078,98.80714,98.58016,,,,,
2022-05,,,98.62119,98.35925,,,,,
