country,RUS,RUS
subject,BSCICP03,CSCICP03
measure,,
unit,Index,Index
powercode,Units,Units
reference_period,,
time,,
1992-09,93.8143785129016,
1992-10,95.8861168548923,
1992-11,97.376805744434,
1992-12,98.4864638236464,
1993-01,99.3513332046338,
1993-02,99.478606922122,
1993-03,99.2182295572855,
1993-04,98.8347466211697,
1993-05,98.2333771710716,
1993-06,97.770051600317,
1993-07,97.6124937167583,
1993-08,97.1659143293417,
1993-09,96.0844652442212,
1993-10,94.4157897119564,
1993-11,92.9770618301012,
1993-12,91.9906645388564,
1994-01,91.293927818705,
1994-02,90.921090271601,
1994-03,90.8642346646008,
1994-04,90.9871739232423,
1994-05,91.4692004682557,
1994-06,92.2405708603868,
1994-07,93.3060931724332,
1994-08,94.9162922658596,
1994-09,96.4659766387264,
1994-10,97.2658518462644,
1994-11,97.3883361834025,
1994-12,97.2971185135671,
1995-01,97.0746672868706,
1995-02,96.7403654075231,
1995-03,96.5171990398782,
1995-04,96.3235699289644,
1995-05,96.2348311027914,
1995-06,96.4232030010808,
1995-07,96.8569402057314,
1995-08,97.0547775055404,
1995-09,96.5298038048767,
1995-10,95.6941607409806,
1995-11,94.9413765391596,
1995-12,94.5828130501411,
1996-01,94.4708550039293,
1996-02,94.6563537131798,
1996-03,94.9008144776656,
1996-04,95.1836418855525,
1996-05,95.5278203990511,
1996-06,95.81736223843,
1996-07,96.0882764741185,
1996-08,96.17312516428,
1996-09,96.0902147652667,
1996-10,96.0992391465096,
1996-11,96.4886380739197,
1996-12,97.0714094807533,
1997-01,97.5741640127397,
1997-02,98.0949476976941,
1997-03,98.4467542616921,
1997-04,98.7508276702532,
1997-05,98.8882271447895,
1997-06,98.9764963650236,
1997-07,99.1727893415214,
1997-08,99.4750299103692,
1997-09,99.62605394161,
1997-10,99.460951579988,
1997-11,99.1335909951918,
1997-12,98.8991262865743,
1998-01,98.7089867239849,
1998-02,98.52919536987,
1998-03,98.2194727360479,
1998-04,97.8607828225535,
1998-05,97.6213086290486,
1998-06,97.1091984388875,
1998-07,96.6523402723168,
1998-08,96.4725346269398,
1998-09,96.4733800806178,
1998-10,97.3014747111909,
1998-11,98.4716091735766,89.67
1998-12,99.2507746678597,90.21
1999-01,99.7164548277862,90.73
1999-02,100.154733344076,91.17
1999-03,100.682358610355,91.5
1999-04,101.178523901302,91.72
1999-05,101.719888217501,91.87
1999-06,102.072743729352,91.97
1999-07,102.226855327483,92.12
1999-08,102.27788204622,92.45
1999-09,102.288239991866,93.12
1999-10,102.319807839236,93.97
1999-11,102.488642172044,94.87
1999-12,102.549933781128,95.71
2000-01,102.36101306755,96.51
2000-02,102.032420483828,96.7799713010232
2000-03,101.839333711049,97.5462428606381
2000-04,101.712303629658,98.2448576195722
2000-05,101.955899598281,98.7423310238266
2000-06,102.304350659879,98.9088366141271
2000-07,102.548967264403,98.8888332286476
2000-08,102.76406283757,98.8385468368373
2000-09,102.907159131473,98.8499613490278
2000-10,102.917617602534,98.9050924323717
2000-11,102.763260735246,98.9605855745241
2000-12,102.344189249019,98.9885975761706
2001-01,101.769307809731,99.0173159847473
2001-02,101.278535237416,99.1029470927942
2001-03,100.662902960921,99.3009975293786
2001-04,100.275317289821,99.5806431520485
2001-05,100.045166139183,99.914716337864
2001-06,100.12897165894,100.288098088344
2001-07,100.308017153809,100.651682571269
2001-08,100.575158401814,100.933045673686
2001-09,100.826530069594,101.056910822476
2001-10,100.844938612733,101.047836185422
2001-11,100.38457949984,100.906349522422
2001-12,99.7101289231182,100.618022822543
2002-01,99.3022965188752,100.29495896702
2002-02,98.9221115537704,100.080068125645
2002-03,98.6287513756844,100.086081308805
2002-04,98.6863070156733,100.226390905363
2002-05,99.0026343731811,100.401062651249
2002-06,99.4220373725829,100.548551184639
2002-07,99.7973606447682,100.663053451821
2002-08,100.202015632263,100.743032749671
2002-09,100.425325587341,100.772729034345
2002-10,100.464915473419,100.738192199302
2002-11,100.227038798012,100.59758579063
2002-12,99.8270125359373,100.315723842088
2003-01,99.5225353261968,100.00467728378
2003-02,99.4665015536458,99.8215855872065
2003-03,99.4236561492474,99.8956530200834
2003-04,99.5131519229808,100.127190039428
2003-05,100.014790911241,100.4015835863
2003-06,100.637170031843,100.645797794068
2003-07,101.250280056513,100.842018169162
2003-08,101.635718920735,100.975462535043
2003-09,101.720083518831,101.030185808857
2003-10,101.883550320142,101.047660787299
2003-11,101.895436689897,101.072054872795
2003-12,101.737071922742,101.132755095065
2004-01,101.398584077609,101.219974025621
2004-02,101.064763114787,101.320062131376
2004-03,100.823099259943,101.424301419954
2004-04,100.755801534686,101.524829909809
2004-05,100.94790248882,101.606414917523
2004-06,101.147314207516,101.641937143816
2004-07,101.500122600124,101.606818241712
2004-08,101.881742897274,101.443498590239
2004-09,102.13335063184,101.096556196538
2004-10,102.182503830593,100.676026347335
2004-11,101.996694212265,100.324281123279
2004-12,101.614807712184,100.156496368786
2005-01,101.363332597908,100.132334036735
2005-02,101.223318640065,100.223726942957
2005-03,101.182710688259,100.43904109829
2005-04,101.005456664651,100.731682802355
2005-05,100.56138962031,101.07282221584
2005-06,100.222136361574,101.44678938405
2005-07,100.370218833274,101.797972551045
2005-08,100.804207276147,102.040901294908
2005-09,101.235380544909,102.093113664249
2005-10,101.263884138249,102.016277737824
2005-11,100.89337163868,101.867966679324
2005-12,100.695846060955,101.68248208793
2006-01,100.768838777922,101.523152480937
2006-02,101.010424255891,101.475792733404
2006-03,101.305241832949,101.616008533408
2006-04,101.621575071448,101.864530977825
2006-05,101.907437471899,102.135038499948
2006-06,102.193327849325,102.373672152685
2006-07,102.5027920665,102.576565814051
2006-08,102.775522453995,102.743237686178
2006-09,103.017186350822,102.865721785691
2006-10,103.115376405341,102.953921223327
2006-11,103.157884015588,103.009136680297
2006-12,103.163561225572,103.031879546512
2007-01,103.209843843896,103.062669039499
2007-02,103.351271720641,103.159289338174
2007-03,103.494502619114,103.36600008986
2007-04,103.549058594517,103.616916111616
2007-05,103.557124201172,103.817334366158
2007-06,103.526658477744,103.880855667729
2007-07,103.505650087985,103.817004155168
2007-08,103.495832431838,103.619699702405
2007-09,103.318540522384,103.283103143086
2007-10,103.047618692369,102.950914435397
2007-11,102.924617022941,102.820912629964
2007-12,102.794478122783,103.045087986111
2008-01,102.774402703261,103.427587185872
2008-02,102.699347443964,103.719005887551
2008-03,102.734173327146,103.752357435673
2008-04,102.77153809885,103.670122069015
2008-05,102.64285619455,103.660465190386
2008-06,102.391394018106,103.809042551199
2008-07,101.951557963143,103.878226948004
2008-08,101.477362420857,103.446568589288
2008-09,100.243480909125,102.127648426291
2008-10,98.3892382172444,100.289774239337
2008-11,96.3466006924613,98.3586367075124
2008-12,95.0827944453372,96.6389195023112
2009-01,94.7111310665229,95.2291727261376
2009-02,94.9323097836899,94.301341479428
2009-03,95.3162613353658,94.0703239987406
2009-04,95.7467467894433,94.2816142653832
2009-05,96.3389860257909,94.7303572137163
2009-06,96.8555011141249,95.3380961921276
2009-07,97.3744920201567,95.9920677423154
2009-08,97.9357984047216,96.6095506519823
2009-09,98.4395091205288,97.1559824357526
2009-10,98.8019735698933,97.6995644566108
2009-11,98.8918313151523,98.3448930214922
2009-12,98.7664719483665,99.1694402397853
2010-01,99.1052420067516,100.058288337811
2010-02,99.4478228069269,100.839708199254
2010-03,99.8462058683959,101.356437025851
2010-04,100.299155495301,101.644384234681
2010-05,100.748643727742,101.703940359175
2010-06,101.001242481694,101.500067567907
2010-07,101.416223195071,101.190781267715
2010-08,101.851309608397,100.946972591482
2010-09,102.272319735964,100.877644394838
2010-10,102.432539938832,100.889669628905
2010-11,102.162252868961,100.853132112815
2010-12,101.967108718366,100.68531387551
2011-01,101.826484504264,100.483245247708
2011-02,101.808125626716,100.403485371594
2011-03,101.663304309118,100.576153100997
2011-04,101.703966150132,100.896649149897
2011-05,101.913011320905,101.237038666503
2011-06,102.072433342084,101.509605487846
2011-07,101.828495999553,101.710512926662
2011-08,101.519139706566,101.839262101792
2011-09,101.223106166629,101.889809651111
2011-10,101.144843131809,101.913843708139
2011-11,100.872337737563,101.970236352728
2011-12,100.54983097959,102.101009554028
2012-01,100.442424019622,102.274942525903
2012-02,100.40215587822,102.448823677372
2012-03,100.307100625863,102.58554279248
2012-04,100.054423453413,102.672235030574
2012-05,99.7209895724142,102.679574387063
2012-06,99.6104462532721,102.571094031203
2012-07,99.8183808195111,102.391859525473
2012-08,100.118127840947,102.184924029696
2012-09,100.246051597527,101.978537655024
2012-10,99.9403137943339,101.801057807966
2012-11,99.6211813712241,101.695310413323
2012-12,99.6195330151981,101.704044609493
2013-01,99.5287526835679,101.783654991379
2013-02,99.5374659867072,101.891459990083
2013-03,99.6397071081925,102.002104066897
2013-04,99.5913601192743,102.095765290471
2013-05,99.5041084480552,102.143523835866
2013-06,99.4688344966979,102.109713336859
2013-07,99.7487938027147,102.000174916418
2013-08,99.9107155530299,101.800055109834
2013-09,99.9395464839965,101.487331709293
2013-10,99.9712397278634,101.136920994585
2013-11,99.9908647159504,100.849350830158
2013-12,99.9385133581271,100.717121076341
2014-01,99.8216320037325,100.728223450273
2014-02,99.7846112407112,100.898371279731
2014-03,99.7537736582023,101.259897129188
2014-04,99.6940949531946,101.691604970365
2014-05,100.021458112976,102.037307212126
2014-06,100.649938738001,102.154179738666
2014-07,101.157884464538,102.047122547109
2014-08,101.393232086138,101.655874645098
2014-09,101.345221672807,100.866058666481
2014-10,101.147202089425,99.8044161974452
2014-11,100.908244490007,98.5724854205445
2014-12,100.760852109212,97.2521052491386
2015-01,100.616475648353,96.0812077697011
2015-02,100.411084407053,95.4300223510147
2015-03,100.447196439379,95.627797061398
2015-04,100.631964636809,96.2698080251818
2015-05,100.666640642859,96.8836978951751
2015-06,100.583053587943,97.1515780717311
2015-07,100.61728980163,97.1602520156031
2015-08,100.890035400483,97.0373224955168
2015-09,100.942905553431,96.8465050684258
2015-10,100.817465446731,96.6145450237257
2015-11,100.57340304708,96.3300096586011
2015-12,100.087601749553,95.9832231709811
2016-01,99.6079443580674,95.6587768729196
2016-02,99.4403791829513,95.4982653747265
2016-03,99.9499350446307,95.6406825795407
2016-04,100.448043318787,95.9988828780343
2016-05,100.580510879066,96.5012142470875
2016-06,100.569554224818,97.1173682547831
2016-07,100.75313871635,97.7400989948425
2016-08,100.971330534594,98.2411571100349
2016-09,101.155453784829,98.5206470832237
2016-10,101.141634256067,98.6780571532783
2016-11,101.001656786814,98.8287819177588
2016-12,100.980390227263,99.0427248387324
2017-01,101.029271733877,99.2895860541656
2017-02,100.760675506049,99.5129571845672
2017-03,100.489935824215,99.6714978451717
2017-04,100.433298817762,99.8036022431536
2017-05,100.645051790616,99.9648710928961
2017-06,100.860728529511,100.19201979388
2017-07,100.741050117245,100.437622156815
2017-08,100.814572950061,100.630999430271
2017-09,101.095381288454,100.720655665359
2017-10,101.465948814839,100.768938169895
2017-11,101.798733531932,100.862381273307
2017-12,101.612933962686,101.063423822105
2018-01,101.265296852764,101.316966076464
2018-02,101.08806477463,101.537364889044
2018-03,101.305982946153,101.642929178248
2018-04,101.547673887802,101.623558843259
2018-05,101.574132911358,101.435180474835
2018-06,101.430236874916,101.019117690295
2018-07,101.398294755999,100.490469501951
2018-08,101.24721560272,99.9780976464068
2018-09,101.075802401775,99.5771993176733
2018-10,101.058222691076,99.2856035674789
2018-11,101.108929010452,99.1166319063863
2018-12,101.357275478355,99.10265632637
2019-01,101.448111797347,99.1760332342931
2019-02,101.347379812756,99.2790916077954
2019-03,101.315295290671,99.3867686632426
2019-04,101.384446160664,99.4995640580959
2019-05,101.129855518956,99.6318754113373
2019-06,100.806358743958,99.7952154844884
2019-07,100.739809550893,99.961913404241
2019-08,100.805946534167,100.09379974105
2019-09,100.900867753564,100.167533741128
2019-10,100.827157390872,100.234742141374
2019-11,100.688228391143,100.348285169302
2019-12,100.421796464339,100.495048142794
2020-01,100.043029746595,100.482398442168
2020-02,99.4744403393718,99.9834476884349
2020-03,98.699767335707,98.7417265956644
2020-04,98.1287816644907,97.2621608764663
2020-05,98.6774394388328,96.228553393188
2020-06,99.6139519095245,96.158910935542
2020-07,100.505448623484,96.6148127623123
2020-08,101.115901586297,97.0391536659782
2020-09,101.413154345571,97.0683427529213
2020-10,101.710147947333,96.8760631467369
2020-11,102.032793748905,96.7600325978022
2020-12,102.078586681873,96.9502327859724
2021-01,102.252704919527,97.3408895660261
2021-02,102.514741736476,97.7803356588564
2021-03,102.716608911727,98.1604167507779
2021-04,102.968617351114,98.4571082800573
2021-05,103.422667834294,98.6384720726085
2021-06,103.848135772345,98.6560025403295
2021-07,104.095938661765,98.5513006161679
2021-08,104.318422372665,98.3425307105276
2021-09,104.379685074985,98.0331100595585
2021-10,104.391978365619,97.7244660549242
2021-11,104.181334802861,97.5414065912827
2021-12,104.060157751707,97.5567137674319
2022-01,104.100334861185,97.5901530464625
2022-02,,97.3851912313531
2022-03,,96.7675823376837
2022-04,,96.0423545604902
2022-05,,95.6512934092109
2022-06,,95.9380437261595
2022-07,,96.5790450790817
2022-08,,97.1608946270568
2022-09,,97.4034589504246
2022-10,,97.4421376856602
2022-11,,97.4892866261339
2022-12,,97.6995264110033
2023-01,,98.0265810088676
2023-02,,98.3970882363867
