country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
1981-05,98.82087,98.70009,100.1113,99.96587,3.420063,26.77839,100.7823,2.884499,26.96353,100.8035,26.74861
1981-06,98.78495,98.68023,99.98669,99.85511,3.282083,26.80295,100.7538,3.072364,27.0146,100.7762,26.80652
1981-07,98.67182,98.62855,99.84916,99.73338,3.003347,26.82411,100.7032,3.150598,27.05892,100.7232,26.86463
1981-08,98.5434,98.56511,99.70975,99.61018,2.656539,26.84486,100.6213,3.106243,27.09354,100.6334,26.92301
1981-09,98.31181,98.45058,99.56742,99.48331,2.301069,26.86497,100.5006,2.939228,27.11586,100.4973,26.98169
1981-10,98.0773,98.28919,99.4268,99.35713,1.996658,26.88574,100.3435,2.66853,27.1263,100.3164,27.04074
1981-11,97.89987,98.18288,99.29064,99.2346,1.764297,26.90797,100.1575,2.325818,27.12683,100.0982,27.1002
1981-12,97.84498,98.25718,99.16221,99.11884,1.592457,26.93261,99.95366,1.949065,27.12078,99.85503,27.16015
1982-01,97.84223,98.44225,99.0323,99.001,1.443776,26.95722,99.74455,1.577535,27.11232,99.60207,27.22064
1982-02,97.83742,98.50549,98.81226,98.83125,1.214102,26.95764,99.54165,1.243299,27.10543,99.354,27.28167
1982-03,97.79935,98.54935,98.56252,98.64267,0.9649203,26.95029,99.35076,0.962036,27.10256,99.11938,27.34335
1982-04,97.71303,98.65784,98.30395,98.45354,0.7410665,26.94091,99.16714,0.7258479,27.10252,98.89364,27.40573
1982-05,97.58414,98.71188,98.06342,98.28448,0.5919789,26.93691,98.9831,0.5176392,27.10311,98.66844,27.46887
1982-06,97.4941,98.65123,97.85409,98.14656,0.5187771,26.942,98.79442,0.3275054,27.10307,98.43912,27.53283
1982-07,97.38994,98.52526,97.69719,98.05309,0.514535,26.96213,98.60634,0.1669664,27.1041,98.21162,27.59765
1982-08,97.29386,98.46291,97.61831,98.02039,0.5948075,27.00454,98.42969,0.05939155,27.10963,97.99819,27.66339
1982-09,97.27891,98.486,97.63705,98.06145,0.7812505,27.07485,98.27704,0.02910016,27.12375,97.81339,27.7301
1982-10,97.34196,98.5611,97.75468,98.17652,1.070953,27.17367,98.15785,0.08645206,27.14975,97.66862,27.79782
1982-11,97.51719,98.62187,97.96045,98.35931,1.450373,27.29823,98.07959,0.2337676,27.19024,97.57291,27.86659
1982-12,97.88007,98.70309,98.24722,98.60383,1.909071,27.44677,98.04665,0.4648233,27.24684,97.53156,27.93643
1983-01,98.35648,98.89402,98.59219,98.89312,2.433048,27.6131,98.05701,0.7619045,27.31889,97.54171,28.00739
1983-02,98.84325,99.24,98.95832,99.19815,3.077116,27.78715,98.10593,1.105216,27.405,97.59737,28.07965
1983-03,99.13317,99.67999,99.33361,99.5111,3.766792,27.96545,98.18987,1.480886,27.50392,97.69423,28.15306
1983-04,99.30754,100.0434,99.70094,99.81789,4.462769,28.14322,98.30329,1.887179,27.614,97.82609,28.22764
1983-05,99.50155,100.2467,100.0392,100.1023,5.114053,28.31448,98.44135,2.327242,27.73386,97.98775,28.30339
1983-06,99.75912,100.3193,100.3407,100.3555,5.697549,28.47703,98.60018,2.801757,27.86244,98.17516,28.38033
1983-07,100.0537,100.3314,100.594,100.5676,6.176701,28.6275,98.77502,3.298587,27.99815,98.38258,28.45845
1983-08,100.2775,100.3071,100.7978,100.7386,6.520611,28.7654,98.96123,3.798607,28.13942,98.60423,28.53774
1983-09,100.4723,100.278,100.9594,100.874,6.714347,28.89275,99.15379,4.279294,28.28446,98.83381,28.6182
1983-10,100.6884,100.3114,101.0892,100.9798,6.766657,29.01242,99.34589,4.718909,28.43092,99.06304,28.69982
1983-11,100.8945,100.4618,101.1818,101.052,6.683614,29.12274,99.53014,5.097528,28.57627,99.28317,28.78259
1983-12,100.9705,100.6766,101.2343,101.0866,6.470768,29.22279,99.69933,5.399614,28.71807,99.48582,28.86649
1984-01,100.8117,100.8524,101.244,101.0819,6.151243,29.31165,99.84732,5.619682,28.85412,99.66367,28.9515
1984-02,100.7082,100.8805,101.2054,101.0344,5.761271,29.38805,99.96917,5.758104,28.98301,99.81059,29.03801
1984-03,100.6518,100.8245,101.1225,100.9475,5.317567,29.45254,100.0634,5.816457,29.10367,99.92467,29.12561
1984-04,100.6444,100.6955,101.0071,100.8309,4.851153,29.5085,100.1358,5.809851,29.21833,100.0139,29.21427
1984-05,100.6132,100.5903,100.8754,100.6983,4.400577,29.56048,100.1942,5.755071,29.32997,100.0887,29.30396
1984-06,100.5547,100.5287,100.7325,100.5577,3.978465,29.60998,100.2436,5.663886,29.44053,100.156,29.39467
1984-07,100.4071,100.5721,100.5961,100.4266,3.614105,29.66213,100.2839,5.542755,29.55002,100.2159,29.48637
1984-08,100.1771,100.6646,100.4748,100.3123,3.316793,29.71949,100.3123,5.393908,29.65723,100.2644,29.57904
1984-09,99.97343,100.7212,100.3703,100.2174,3.079547,29.78252,100.3286,5.222834,29.76171,100.3002,29.67265
1984-10,99.87213,100.6772,100.2971,100.1533,2.906301,29.85561,100.3388,5.045263,29.86533,100.3298,29.76717
1984-11,99.82369,100.6374,100.2681,100.128,2.815331,29.94264,100.3522,4.880814,29.97103,100.3631,29.86259
1984-12,99.81622,100.6327,100.2816,100.1381,2.807637,30.04325,100.3766,4.746507,30.08117,100.4082,29.95889
1985-01,99.78595,100.6711,100.314,100.1665,2.861503,30.15041,100.4139,4.650313,30.19593,100.4655,30.05602
1985-02,99.74003,100.633,100.3321,100.186,2.947599,30.25429,100.4644,4.596449,30.3152,100.5341,30.15413
1985-03,99.67542,100.5783,100.3351,100.1952,3.062148,30.35442,100.5236,4.580856,30.43687,100.6076,30.25304
1985-04,99.65276,100.5362,100.3174,100.188,3.187415,30.44905,100.5858,4.58812,30.5589,100.6793,30.35272
1985-05,99.63108,100.4956,100.2762,100.1607,3.304299,30.53725,100.6441,4.59936,30.67896,100.7415,30.45315
1985-06,99.63017,100.4986,100.214,100.1154,3.410092,30.61971,100.6915,4.599994,30.7948,100.7871,30.55431
1985-07,99.63912,100.4898,100.1327,100.0546,3.488422,30.69687,100.7208,4.582309,30.9041,100.8087,30.65618
1985-08,99.69759,100.4912,100.046,99.99039,3.544494,30.77289,100.7251,4.543289,31.00464,100.7995,30.75874
1985-09,99.82937,100.5297,99.97124,99.93538,3.594657,30.8531,100.7004,4.48034,31.09513,100.7555,30.86197
1985-10,99.94586,100.6008,99.91271,99.89281,3.628231,30.93884,100.6474,4.388868,31.17608,100.6789,30.96587
1985-11,99.98869,100.7033,99.87116,99.86311,3.632717,31.03037,100.5698,4.263617,31.24887,100.5744,31.0704
1985-12,99.9345,100.8316,99.8446,99.84576,3.607699,31.12712,100.4726,4.103117,31.31544,100.4486,31.17557
1986-01,99.85282,100.9468,99.83324,99.83954,3.578037,31.2292,100.3637,3.916912,31.37868,100.3111,31.28136
1986-02,99.80949,101.0025,99.82539,99.83587,3.565422,31.33298,100.2513,3.715889,31.44168,100.1717,31.38779
1986-03,99.76673,101.0231,99.81386,99.83027,3.563799,31.43619,100.1427,3.516312,31.50712,100.0391,31.49481
1986-04,99.71342,101.04,99.79538,99.82127,3.575492,31.53776,100.0418,3.329886,31.57648,99.9179,31.60242
1986-05,99.68655,101.0534,99.76594,99.80511,3.59934,31.63639,99.95072,3.166865,31.65052,99.81049,31.71061
1986-06,99.59672,101.079,99.73977,99.78838,3.647516,31.73657,99.86887,3.033807,31.72905,99.71615,31.81937
1986-07,99.56732,101.0447,99.72446,99.77523,3.726239,31.84071,99.7924,2.933522,31.81067,99.6304,31.92868
1986-08,99.66591,100.9768,99.72544,99.77051,3.826992,31.95057,99.71643,2.867081,31.89357,99.54754,32.03853
1986-09,99.73598,100.9194,99.74321,99.77601,3.932361,32.06635,99.63677,2.83301,31.97606,99.46236,32.14891
1986-10,99.74954,100.8961,99.77625,99.79266,4.036275,32.18761,99.55199,2.826719,32.05734,99.37243,32.2598
1986-11,99.77438,100.8186,99.84042,99.83409,4.154447,32.31952,99.46452,2.845302,32.138,99.27969,32.37117
1986-12,99.84005,100.7421,99.95066,99.91483,4.304508,32.467,99.38239,2.891368,32.22088,99.19299,32.48302
1987-01,99.96719,100.7303,100.1137,100.0409,4.493137,32.63237,99.32182,2.974782,32.31213,99.13118,32.59532
1987-02,100.0813,100.7768,100.3107,100.1994,4.712461,32.80954,99.3003,3.106838,32.41852,99.11526,32.7079
1987-03,100.2541,100.854,100.5329,100.3802,4.961143,32.99578,99.32818,3.291939,32.54432,99.15736,32.82088
1987-04,100.4286,100.939,100.7659,100.5699,5.227728,33.18647,99.39855,3.516805,32.68696,99.24923,32.93422
1987-05,100.6001,100.9952,100.9881,100.7507,5.493802,33.37443,99.49814,3.762292,32.8413,99.37486,33.0479
1987-06,100.745,101.0683,101.1672,100.8989,5.710701,33.54895,99.61512,4.014144,33.0027,99.52,33.16188
1987-07,100.9082,101.1485,101.2758,100.9923,5.841464,33.70067,99.74505,4.271517,33.16947,99.67951,33.27612
1987-08,101.121,101.1827,101.3028,101.019,5.86857,33.82561,99.88658,4.538889,33.34119,99.85206,33.39058
1987-09,101.2991,101.1398,101.2521,100.9814,5.795509,33.92476,100.036,4.81714,33.5164,100.0333,33.50524
1987-10,101.4246,101.0124,101.1428,100.8963,5.643904,34.00425,100.1805,5.092131,33.68974,100.2073,33.62003
1987-11,101.4765,100.8959,101.0181,100.7991,5.442141,34.07839,100.3047,5.341511,33.85466,100.3549,33.73494
1987-12,101.4933,100.9466,100.9221,100.7261,5.220756,34.16202,100.3971,5.541067,34.00626,100.4619,33.84991
1988-01,101.421,101.0835,100.8007,100.6572,4.916835,34.23685,100.458,5.671181,34.14461,100.5291,33.9649
1988-02,101.3502,101.2063,100.7284,100.6269,4.628442,34.32811,100.4941,5.719173,34.27259,100.5655,34.07987
1988-03,101.3369,101.2916,100.6987,100.6279,4.357915,34.43371,100.5141,5.682973,34.3938,100.582,34.19478
1988-04,101.4312,101.3224,100.7063,100.6544,4.114494,34.55192,100.5301,5.588193,34.51357,100.5945,34.30961
1988-05,101.5919,101.3604,100.7422,100.6986,3.911269,34.67979,100.5525,5.465692,34.63631,100.6158,34.4243
1988-06,101.7666,101.3885,100.7961,100.7496,3.77019,34.8138,100.5885,5.339728,34.76495,100.6547,34.53885
1988-07,101.8259,101.4255,100.853,100.7943,3.703478,34.94877,100.6399,5.217424,34.90007,100.7124,34.65319
1988-08,101.8019,101.5008,100.911,100.8325,3.720295,35.08402,100.7052,5.097454,35.04074,100.7865,34.76731
1988-09,101.7926,101.5308,100.958,100.8592,3.80419,35.21532,100.7798,4.977419,35.18465,100.87,34.88117
1988-10,101.8398,101.4924,100.9952,100.8782,3.937063,35.34302,100.8567,4.863483,35.32824,100.953,34.99475
1988-11,101.863,101.428,101.0204,100.8904,4.072666,35.46629,100.9279,4.765113,35.46787,101.0249,35.10803
1988-12,101.8346,101.3653,101.0217,100.8872,4.153127,35.58081,100.9857,4.687476,35.6003,101.077,35.22097
1989-01,101.7257,101.3252,100.9956,100.8625,4.230861,35.68536,101.0223,4.621266,35.72252,101.1008,35.33357
1989-02,101.5813,101.1956,100.9644,100.8293,4.251129,35.78744,101.0304,4.548822,35.83159,101.089,35.44558
1989-03,101.4017,101.0074,100.9132,100.7769,4.205828,35.88193,101.011,4.461919,35.92843,101.044,35.55722
1989-04,101.2443,100.8395,100.8404,100.7062,4.099032,35.96822,100.9745,4.35718,36.01739,100.9783,35.66845
1989-05,101.0707,100.756,100.7507,100.6242,3.94492,36.04789,100.9352,4.239318,36.10465,100.9094,35.77929
1989-06,100.9112,100.7627,100.663,100.5478,3.773995,36.12768,100.9056,4.115081,36.19556,100.8522,35.88972
1989-07,100.7808,100.8485,100.5851,100.4838,3.609828,36.21036,100.8889,3.987068,36.29155,100.8106,35.99974
1989-08,100.6798,100.9586,100.5221,100.4355,3.459888,36.29789,100.8836,3.856081,36.39194,100.7825,36.10936
1989-09,100.6312,101.0787,100.4752,100.4014,3.337702,36.39071,100.8873,3.726691,36.49587,100.7656,36.21859
1989-10,100.6258,101.0748,100.4476,100.3815,3.245325,36.49002,100.8981,3.609199,36.60331,100.7595,36.32742
1989-11,100.6214,101.0263,100.4451,100.3795,3.191118,36.59806,100.915,3.514773,36.71448,100.7647,36.43587
1989-12,100.618,101.0066,100.4628,100.3917,3.182248,36.71308,100.9367,3.45193,36.82919,100.7805,36.54395
1990-01,100.619,100.9945,100.4902,100.4105,3.211348,36.83134,100.9625,3.428221,36.94717,100.8062,36.65169
1990-02,100.6433,100.9369,100.5121,100.4258,3.236897,36.94584,100.9914,3.444976,37.06598,100.8389,36.75762
1990-03,100.6641,100.8819,100.5186,100.4292,3.277595,37.05799,101.0188,3.507654,37.18867,100.873,36.86682
1990-04,100.6419,100.8508,100.4876,100.402,3.302413,37.15603,101.0376,3.583424,37.30804,100.8987,36.97574
1990-05,100.5527,100.761,100.408,100.334,3.295143,37.23571,101.0378,3.641179,37.41928,100.903,37.0844
1990-06,100.4132,100.6316,100.2575,100.2082,3.213395,37.2886,101.0104,3.65459,37.51836,100.8752,37.19284
1990-07,100.2111,100.4141,100.0347,100.0233,3.047966,37.31404,100.9517,3.616803,37.60415,100.8125,37.30108
1990-08,99.99612,100.0336,99.74749,99.78628,2.801261,37.31469,100.8622,3.532252,37.67739,100.717,37.40915
1990-09,99.76991,99.62418,99.43456,99.52847,2.512309,37.30495,100.7468,3.410193,37.74045,100.5953,37.51709
1990-10,99.5239,99.3626,99.13329,99.28196,2.216568,37.29884,100.6185,3.265118,37.79845,100.4611,37.62494
1990-11,99.26906,99.32034,98.88567,99.08177,1.951496,37.31227,100.4923,3.111854,37.85698,100.3293,37.73273
1990-12,99.03081,99.39521,98.73169,98.95876,1.763685,37.36058,100.3804,2.963424,37.9206,100.2116,37.84052
1991-01,98.80557,99.5255,98.68209,98.91981,1.674812,37.4482,100.2877,2.826268,37.99139,100.1135,37.94833
1991-02,98.69814,99.81053,98.73604,98.96348,1.700382,37.57406,100.2163,2.707791,38.06965,100.0383,38.05506
1991-03,98.73508,100.1957,98.87028,99.07092,1.815385,37.73074,100.162,2.59826,38.15493,99.98183,38.16187
1991-04,98.91183,100.3295,99.03665,99.20552,2.00258,37.90011,100.1185,2.510576,38.24469,99.93707,38.26878
1991-05,99.15663,100.3048,99.19788,99.33858,2.235224,38.06802,100.0784,2.449059,38.3357,99.89542,38.37584
1991-06,99.47237,100.2437,99.33305,99.45137,2.515056,38.22643,100.038,2.419605,38.42616,99.85204,38.48309
1991-07,99.72238,100.1694,99.42069,99.52546,2.821965,38.36703,99.99989,2.428864,38.5175,99.81062,38.59058
1991-08,99.9006,100.1196,99.44285,99.5461,3.130283,38.48275,99.97002,2.482069,38.61257,99.77833,38.69835
1991-09,99.93142,100.0595,99.41119,99.52203,3.412395,38.57795,99.95343,2.578907,38.71374,99.76112,38.80644
1991-10,99.76816,99.86839,99.34425,99.46779,3.648548,38.65971,99.95127,2.706894,38.82161,99.76029,38.91489
1991-11,99.49615,99.59685,99.27184,99.4073,3.825342,38.73959,99.96227,2.849646,38.93577,99.77457,39.02374
1991-12,99.27678,99.40546,99.22655,99.36723,3.934033,38.83036,99.98308,2.991435,39.05497,99.80051,39.13304
1992-01,99.26305,99.35834,99.22952,99.3658,3.984829,38.94045,100.0066,3.118451,39.17614,99.8301,39.24281
1992-02,99.43651,99.47303,99.26752,99.39391,3.965944,39.06423,100.0244,3.218217,39.29482,99.85348,39.35248
1992-03,99.61594,99.66325,99.31875,99.43484,3.877705,39.19383,100.031,3.287115,39.40913,99.86433,39.46267
1992-04,99.71413,99.7923,99.34954,99.46099,3.735848,39.31601,100.0276,3.334623,39.52001,99.86505,39.57341
1992-05,99.76446,99.83083,99.3317,99.44962,3.55028,39.41954,100.017,3.374148,39.62921,99.86004,39.68475
1992-06,99.64111,99.76643,99.28009,99.4103,3.35837,39.51022,100.0019,3.414075,39.73805,99.85259,39.79672
1992-07,99.42332,99.60568,99.18519,99.33753,3.172345,39.58416,99.98214,3.449667,39.84623,99.84184,39.90935
1992-08,99.1544,99.41927,99.07661,99.2541,3.041269,39.65311,99.95593,3.469624,39.95228,99.82412,40.02267
1992-09,98.88596,99.25848,98.98979,99.18741,2.989572,39.73126,99.92146,3.464801,40.0551,99.79662,40.13673
1992-10,98.72518,99.21893,98.94254,99.15273,3.016541,39.82589,99.87852,3.433851,40.15469,99.75938,40.25154
1992-11,98.67956,99.36591,98.9392,99.15271,3.095898,39.93893,99.82754,3.379407,40.25157,99.7137,40.36714
1992-12,98.68779,99.52798,98.96434,99.17373,3.177747,40.06429,99.76959,3.307187,40.34659,99.66166,40.48356
1993-01,98.70874,99.60564,98.99641,99.19781,3.21751,40.19336,99.70658,3.227786,40.44066,99.6055,40.60083
1993-02,98.69101,99.61007,99.0207,99.21477,3.214613,40.31999,99.64207,3.156413,40.53512,99.54903,40.71875
1993-03,98.63539,99.60362,99.02751,99.21903,3.180604,40.44043,99.57642,3.09717,40.6297,99.49097,40.83757
1993-04,98.56902,99.58377,99.02065,99.21392,3.154392,40.55618,99.51284,3.050209,40.72545,99.43391,40.9573
1993-05,98.54382,99.48214,99.00746,99.20435,3.172853,40.67026,99.45586,3.015332,40.82416,99.38212,41.07797
1993-06,98.50139,99.3421,99.00473,99.20358,3.237979,40.78955,99.41073,2.994373,40.92796,99.34068,41.1996
1993-07,98.50712,99.23121,99.03423,99.22811,3.382539,40.92311,99.38289,2.994054,41.03925,99.31527,41.32219
1993-08,98.6198,99.18739,99.10821,99.28857,3.588726,41.07615,99.37834,3.025531,41.16105,99.31306,41.44576
1993-09,98.81459,99.19653,99.2259,99.38467,3.8188,41.24852,99.4013,3.097569,41.29583,99.3397,41.57032
1993-10,99.03642,99.25961,99.38086,99.51326,4.047166,41.43771,99.44962,3.208619,41.4431,99.39378,41.69587
1993-11,99.22596,99.38174,99.56201,99.6673,4.257278,41.63924,99.51737,3.350439,41.60018,99.46861,41.82242
1993-12,99.3552,99.62296,99.76113,99.84146,4.456501,41.84975,99.59623,3.509946,41.76273,99.55369,41.94996
1994-01,99.45186,99.8679,99.95901,100.0206,4.647242,42.06124,99.67735,3.673205,41.92612,99.63789,42.0785
1994-02,99.55435,99.99891,100.1233,100.1771,4.811528,42.26,99.75494,3.831525,42.08824,99.71635,42.20796
1994-03,99.7235,100.0678,100.2719,100.32,4.977906,42.45351,99.82751,3.985354,42.24893,99.78867,42.33841
1994-04,99.93929,100.1607,100.411,100.449,5.148864,42.64437,99.89507,4.133926,42.40901,99.85682,42.46982
1994-05,100.17,100.2688,100.5599,100.5742,5.336706,42.84071,99.95863,4.27561,42.56964,99.92359,42.60219
1994-06,100.402,100.3707,100.706,100.6857,5.510395,43.03721,100.0184,4.405762,42.73115,99.98979,42.73551
1994-07,100.6316,100.5069,100.8394,100.7788,5.63613,43.22959,100.0741,4.517436,42.89317,100.0546,42.86976
1994-08,100.8596,100.6626,100.9494,100.8505,5.689546,43.4132,100.1235,4.598462,43.05383,100.1137,43.00493
1994-09,101.0431,100.7855,101.0117,100.887,5.646102,43.57745,100.1622,4.635234,43.20999,100.1599,43.141
1994-10,101.1567,100.8613,101.0161,100.8824,5.5022,43.7177,100.1849,4.620602,43.35802,100.185,43.27795
1994-11,101.1869,100.8987,100.9527,100.8285,5.25984,43.8294,100.1868,4.554279,43.49476,100.182,43.41576
1994-12,101.1501,100.9327,100.8208,100.723,4.927565,43.91193,100.166,4.444488,43.61887,100.1479,43.55444
1995-01,101.0855,100.9449,100.6376,100.5758,4.544065,43.97253,100.1262,4.30855,43.73253,100.0883,43.69395
1995-02,100.9361,100.8711,100.4366,100.4086,4.175778,44.02468,100.0738,4.159045,43.8387,100.0123,43.83331
1995-03,100.6962,100.7593,100.2424,100.2398,3.83136,44.08006,100.0166,4.008753,43.94259,99.92977,43.97347
1995-04,100.4605,100.7202,100.0867,100.096,3.536981,44.15269,99.96245,3.867354,44.04912,99.85196,44.11442
1995-05,100.096,100.7284,99.98434,99.9929,3.287782,44.24922,99.91827,3.742702,44.1629,99.78928,44.25615
1995-06,99.84245,100.7938,99.92963,99.92976,3.090778,44.3674,99.88707,3.639183,44.28621,99.74677,44.39864
1995-07,99.73071,100.8258,99.9143,99.90173,2.947305,44.5037,99.86579,3.554273,44.41771,99.72124,44.54187
1995-08,99.61884,100.7762,99.91744,99.89195,2.846437,44.64893,99.84871,3.484626,44.55409,99.70521,44.68582
1995-09,99.50601,100.6345,99.91888,99.8847,2.79192,44.7941,99.83208,3.432153,44.69302,99.69341,44.83047
1995-10,99.3643,100.5245,99.9201,99.88038,2.79556,44.93985,99.81778,3.406555,44.83503,99.68703,44.97579
1995-11,99.23305,100.4646,99.9265,99.88277,2.872981,45.08861,99.8104,3.419395,44.98202,99.69028,45.12177
1995-12,99.14493,100.4681,99.9416,99.89501,3.028827,45.24195,99.81567,3.479447,45.13657,99.70882,45.26838
1996-01,99.10321,100.5085,99.97116,99.92091,3.251952,45.4025,99.83744,3.585077,45.30038,99.74631,45.4156
1996-02,99.1048,100.584,100.0244,99.96614,3.517673,45.57333,99.87747,3.728232,45.47311,99.80442,45.56223
1996-03,99.15478,100.6859,100.1065,100.034,3.79765,45.75407,99.94969,3.909233,45.6604,99.90157,45.70539
1996-04,99.25186,100.7121,100.2112,100.1189,4.061377,45.9459,100.0315,4.096417,45.85355,100.0098,45.84904
1996-05,99.37534,100.6917,100.3255,100.2105,4.279478,46.14286,100.1133,4.267237,46.04743,100.118,45.99314
1996-06,99.55952,100.7006,100.4411,100.3014,4.455281,46.34409,100.1783,4.40071,46.23512,100.205,46.14054
1996-07,99.67881,100.7268,100.5492,100.3844,4.581382,46.54258,100.233,4.50343,46.41803,100.2801,46.28837
1996-08,99.79273,100.7544,100.6121,100.4338,4.640398,46.72081,100.277,4.582478,46.59577,100.3428,46.43658
1996-09,99.87044,100.7631,100.6548,100.4673,4.679416,46.8902,100.311,4.644411,46.76875,100.3941,46.58516
1996-10,99.94109,100.7632,100.6807,100.4868,4.700379,47.0522,100.3339,4.685469,46.93576,100.4316,46.73408
1996-11,100.0525,100.7406,100.6921,100.4946,4.700051,47.20779,100.3457,4.700318,47.09632,100.4543,46.88332
1996-12,100.1839,100.6792,100.7046,100.5019,4.69097,47.36423,100.3496,4.686642,47.25196,100.4658,47.03286
1997-01,100.3068,100.6384,100.7233,100.5144,4.672493,47.52393,100.355,4.652235,47.40786,100.4773,47.18267
1997-02,100.411,100.6632,100.7515,100.5358,4.63911,47.68752,100.3731,4.610935,47.56985,100.5029,47.33184
1997-03,100.5114,100.7433,100.7811,100.5608,4.585508,47.85212,100.412,4.56381,47.74426,100.5539,47.48124
1997-04,100.5981,100.8733,100.7941,100.5772,4.490503,48.0091,100.4677,4.52563,47.92871,100.6253,47.63086
1997-05,100.7017,101.0279,100.779,100.5762,4.356089,48.15288,100.5309,4.496238,48.11784,100.7056,47.78069
1997-06,100.7954,101.1693,100.7428,100.5601,4.191763,48.28673,100.5917,4.478455,48.30574,100.7824,47.93071
1997-07,100.8989,101.2587,100.6831,100.5259,4.010886,48.40935,100.6424,4.458874,48.48775,100.8461,48.08092
1997-08,100.9125,101.2563,100.594,100.4681,3.846201,48.51779,100.6763,4.429562,48.65976,100.8883,48.23131
1997-09,100.8754,101.202,100.4796,100.3896,3.67609,48.61393,100.6861,4.379544,48.81701,100.8994,48.38188
1997-10,100.8149,101.1207,100.3364,100.2887,3.493356,48.6959,100.6652,4.3016,48.95475,100.8698,48.53263
1997-11,100.6766,101.0639,100.171,100.1708,3.30246,48.76681,100.6085,4.189281,49.06932,100.7924,48.68356
1997-12,100.5232,101.0283,99.99965,100.0477,3.104199,48.83451,100.5166,4.039512,49.16071,100.6676,48.83469
1998-01,100.3944,101.0777,99.83569,99.92987,2.90716,48.90553,100.3992,3.853818,49.23487,100.508,48.98601
1998-02,100.2968,101.1148,99.6859,99.82243,2.715354,48.98241,100.271,3.637782,49.30033,100.3329,49.13675
1998-03,100.1985,101.0705,99.53795,99.71604,2.524121,49.05997,100.1449,3.39658,49.36593,100.1587,49.2877
1998-04,100.0402,101.0067,99.37795,99.60112,2.337631,49.13137,100.0333,3.153749,49.44027,100.0027,49.43891
1998-05,99.85083,100.9151,99.20467,99.47617,2.166191,49.19596,99.94511,2.933451,49.52935,99.87695,49.59037
1998-06,99.67532,100.8225,99.02505,99.34609,2.009723,49.25716,99.88374,2.753357,49.63577,99.78621,49.74211
1998-07,99.50976,100.7658,98.85859,99.22526,1.890753,49.32465,99.8476,2.621716,49.75896,99.72903,49.89415
1998-08,99.29895,100.738,98.72593,99.12897,1.836616,49.40887,99.83188,2.541012,49.89621,99.69969,50.0465
1998-09,99.06213,100.7282,98.64968,99.07472,1.866544,49.52133,99.82993,2.512256,50.04341,99.6897,50.19918
1998-10,98.88324,100.76,98.64973,99.07884,2.005106,49.6723,99.83436,2.534997,50.19576,99.68931,50.3522
1998-11,98.84117,100.8492,98.73775,99.14981,2.258184,49.86806,99.83898,2.608166,50.34912,99.69026,50.50556
1998-12,98.90923,100.9401,98.90178,99.27689,2.597395,50.10294,99.83974,2.725752,50.50071,99.68696,50.65929
1999-01,99.04622,101.0783,99.12888,99.44955,2.996011,50.37074,99.8361,2.873535,50.64965,99.67777,50.81339
1999-02,99.18123,101.1593,99.39474,99.64799,3.423796,50.65947,99.82892,3.034488,50.79635,99.6633,50.96796
1999-03,99.29594,101.1286,99.67944,99.85852,3.870844,50.959,99.82509,3.19793,50.94462,99.65129,51.12289
1999-04,99.43889,101.098,99.96983,100.0725,4.338043,51.26271,99.83286,3.356761,51.09986,99.65223,51.27819
1999-05,99.64323,101.1413,100.2464,100.2764,4.806513,51.56057,99.86027,3.50892,51.26729,99.67615,51.43386
1999-06,99.84066,101.2259,100.4971,100.4617,5.256525,51.84637,99.91285,3.656673,51.45079,99.73032,51.58992
1999-07,100.0077,101.289,100.7069,100.6172,5.651356,52.11216,99.99044,3.802542,51.65106,99.81585,51.74635
1999-08,100.2259,101.3426,100.8787,100.7445,5.971364,52.35926,100.0899,3.949894,51.86706,99.93041,51.90318
1999-09,100.4513,101.4004,101.0294,100.8548,6.209386,52.5963,100.206,4.102008,52.0962,100.0688,52.06038
1999-10,100.6088,101.4581,101.1731,100.9578,6.358202,52.83057,100.332,4.260492,52.33434,100.2228,52.21798
1999-11,100.7125,101.5574,101.313,101.0561,6.408057,53.06363,100.4607,4.424806,52.57698,100.3838,52.37596
1999-12,100.7738,101.6782,101.4353,101.1401,6.357716,53.28834,100.5867,4.592771,52.82009,100.5439,52.53434
2000-01,100.8024,101.8047,101.5272,101.2004,6.208169,53.49784,100.707,4.761312,53.06124,100.6986,52.69311
2000-02,100.8224,101.8319,101.5715,101.2249,5.967472,53.68256,100.8177,4.923153,53.29713,100.8422,52.85199
2000-03,100.8118,101.7866,101.5711,101.2181,5.661721,53.84416,100.9185,5.070698,53.52787,100.9745,53.01128
2000-04,100.777,101.7598,101.5243,101.1791,5.303527,53.98145,101.0032,5.184611,53.74919,101.0874,53.17098
2000-05,100.7512,101.7462,101.4347,101.1096,4.917872,54.09626,101.0643,5.244945,53.95623,101.1721,53.33112
2000-06,100.7955,101.7225,101.311,101.0157,4.526131,54.193,101.097,5.237072,54.1453,101.2218,53.49173
2000-07,100.8488,101.7287,101.152,100.896,4.142446,54.27088,101.1039,5.161665,54.31712,101.2381,53.65283
2000-08,100.7965,101.6847,100.9559,100.7482,3.761768,54.32889,101.0901,5.02586,54.47382,101.2253,53.81446
2000-09,100.6272,101.5859,100.7236,100.5727,3.366996,54.36721,101.0599,4.839592,54.61744,101.1871,53.97666
2000-10,100.3987,101.5162,100.456,100.3701,2.944929,54.38639,101.0152,4.613534,54.74881,101.1255,54.13949
