country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
1997-07,106.2916,,103.7265,101.6783,6.910205,44.86758,102.0308,104.2644,43.25565
1997-08,105.5886,,103.6283,101.6341,6.863982,44.94871,102.1618,104.5396,43.37492
1997-09,103.9725,,103.399,101.5308,6.495752,44.97013,102.3094,104.8498,43.49182
1997-10,101.4388,,103.0353,101.3671,5.800704,44.92992,102.4696,105.1864,43.60632
1997-11,98.91274,,102.5812,101.1626,4.868415,44.84679,102.6262,105.5156,43.71835
1997-12,97.37276,,102.1497,100.9684,3.839556,44.77007,102.7561,105.7887,43.82788
1998-01,97.25502,,101.8158,100.818,2.844205,44.73269,102.8348,105.954,43.93491
1998-02,98.00462,,101.6025,100.722,2.040965,44.74518,102.8398,105.9645,44.03944
1998-03,99.08675,,101.3865,100.6248,1.382984,44.75354,102.7579,105.7925,44.1415
1998-04,99.58943,,101.0128,100.4565,0.710093,44.68923,102.5981,105.4567,44.24114
1998-05,99.65778,,100.3852,100.1739,-0.1135282,44.50919,102.3789,104.996,44.33842
1998-06,99.79783,,99.41101,99.73537,-1.23495,44.17173,102.122,104.456,44.43344
1998-07,100.6538,,98.1245,99.15618,-2.607036,43.69122,101.85,103.8843,44.52631
1998-08,102.0481,,96.65641,98.49523,-4.039008,43.12532,101.5805,103.318,44.61713
1998-09,103.7743,,95.17165,97.82678,-5.367908,42.5475,101.3217,102.7741,44.70607
1998-10,105.8659,,93.93378,97.26948,-6.332139,42.07598,101.0676,102.2401,44.79324
1998-11,108.0797,,93.23122,96.95318,-6.683058,41.84108,100.8072,101.6929,44.87882
1998-12,109.7521,,93.25851,96.96547,-6.32259,41.9318,100.5328,101.1162,44.96298
1999-01,109.5458,,93.91714,97.26199,-5.411347,42.3058,100.2488,100.5193,45.04588
1999-02,107.7889,,94.92011,97.71354,-4.257921,42.83527,99.96505,99.92294,45.1277
1999-03,105.387,,95.96259,98.18286,-3.054466,43.38337,99.69148,99.34802,45.20863
1999-04,103.5466,,96.85224,98.5834,-1.844317,43.86328,99.43275,98.80424,45.28886
1999-05,102.6489,,97.49043,98.87071,-0.6264939,44.23,99.19537,98.30537,45.36856
1999-06,102.7156,,97.96692,99.08524,0.7947165,44.52393,98.9939,97.88198,45.44792
1999-07,102.979,,98.45071,99.30303,2.581219,44.82177,98.85555,97.59119,45.52712
1999-08,102.9867,,99.08553,99.58884,4.775582,45.18927,98.8099,97.49527,45.60633
1999-09,102.5861,,99.99428,99.99797,7.355226,45.68309,98.87473,97.63152,45.68571
1999-10,102.164,,101.1492,100.5179,10.00047,46.29137,99.03473,97.96777,45.76542
1999-11,101.9146,,102.4691,101.1122,12.25579,46.97757,99.26376,98.44912,45.84559
1999-12,101.8849,,103.8405,101.7296,13.71193,47.6902,99.53996,99.02956,45.92638
2000-01,101.8178,,105.0947,102.2942,14.2719,48.35187,99.85587,99.69349,46.00792
2000-02,101.6147,,106.0828,102.7391,14.12705,48.89392,100.2107,100.4391,46.09033
2000-03,101.554,,106.6415,102.9906,13.4862,49.24038,100.5991,101.2554,46.17376
2000-04,101.3701,,106.7333,103.0319,12.54961,49.37304,100.9969,102.0916,46.25834
2000-05,101.437,,106.477,102.9165,11.55764,49.34591,101.3711,102.8779,46.3442
2000-06,101.7122,,105.9985,102.7011,10.53356,49.21671,101.6884,103.5448,46.4315
2000-07,101.6588,,105.3619,102.4145,9.351292,49.01477,101.927,104.0462,46.5204
2000-08,101.0178,,104.5357,102.0425,7.824384,48.72521,102.0647,104.3356,46.61107
2000-09,99.41041,,103.4162,101.5386,5.730098,48.2992,102.0731,104.3533,46.70369
2000-10,97.44803,,101.889,100.851,3.012847,47.6825,101.9187,104.0287,46.79848
2000-11,95.97898,,99.90788,99.95907,-0.2544335,46.85245,101.573,103.3023,46.89565
2000-12,95.61127,,97.60725,98.92331,-3.799128,45.87095,101.0343,102.1701,46.99543
2001-01,95.6335,,95.28094,97.87598,-7.171776,44.87551,100.3486,100.729,47.0981
2001-02,94.92114,,93.22739,96.95145,-9.976422,44.00698,99.58887,99.13238,47.20392
2001-03,96.83678,,91.83881,96.3263,-11.73811,43.45185,98.83311,97.54404,47.31317
2001-04,101.7725,,91.39899,96.1283,-12.18989,43.347,98.14959,96.10756,47.42613
2001-05,105.3353,,91.73643,96.28022,-11.60301,43.61431,97.58998,94.93147,47.54306
2001-06,105.9764,,92.42867,96.59187,-10.47802,44.0554,97.17812,94.06592,47.66422
2001-07,104.9918,,93.21294,96.94495,-9.110879,44.54632,96.89015,93.46072,47.78985
2001-08,102.4473,,94.00505,97.30157,-7.545614,45.04737,96.69038,93.04086,47.92017
2001-09,99.75246,,94.79322,97.65641,-5.686318,45.55322,96.55621,92.75888,48.05536
2001-10,99.71302,,95.67694,98.05426,-3.29885,46.11208,96.49618,92.63272,48.19561
2001-11,100.9424,,96.70689,98.51795,-0.2313411,46.74914,96.53252,92.7091,48.34106
2001-12,100.4668,,97.73337,98.98008,3.300861,47.39272,96.67861,93.01613,48.49186
2002-01,98.76776,,98.64552,99.39075,6.916889,47.98916,96.92737,93.53892,48.64809
2002-02,98.95533,,99.34093,99.70383,10.15842,48.48814,97.25162,94.22037,48.80983
2002-03,100.323,,99.80567,99.91306,12.47198,48.88195,97.61452,94.98306,48.97713
2002-04,100.7557,,100.0083,100.0043,13.37359,49.15412,97.97413,95.7388,49.15002
2002-05,99.75121,,99.96759,99.98595,13.04452,49.31253,98.29227,96.40742,49.32852
2002-06,99.23412,,99.76177,99.89329,12.10172,49.39467,98.54372,96.93585,49.51263
2002-07,99.12839,,99.57166,99.8077,11.08109,49.48943,98.72779,97.32271,49.70232
2002-08,100.5983,,99.50504,99.7777,10.20493,49.65062,98.85367,97.58725,49.89759
2002-09,103.2766,,99.57604,99.80968,9.499238,49.88602,98.92938,97.74638,50.09841
2002-10,104.9991,,99.75587,99.89063,8.81564,50.18193,98.95466,97.7995,50.30473
2002-11,104.6507,,99.85786,99.93655,7.897745,50.44471,98.9256,97.73843,50.51651
2002-12,101.5066,,99.71217,99.87096,6.737764,50.58767,98.8427,97.5642,50.73369
2003-01,96.89129,,99.33559,99.70142,5.477525,50.61765,98.72216,97.31087,50.95621
2003-02,94.99506,,98.8923,99.50185,4.394176,50.61702,98.58823,97.0294,51.18399
2003-03,96.05332,,98.61215,99.37572,3.731893,50.70336,98.46803,96.77678,51.41695
2003-04,99.15279,,98.66426,99.39918,3.690414,50.96502,98.38729,96.60711,51.655
2003-05,100.8249,,99.02874,99.56327,4.226646,51.39395,98.36783,96.56622,51.89802
2003-06,100.1454,,99.57111,99.80745,5.121935,51.92223,98.42204,96.68015,52.14589
2003-07,99.38332,,100.1811,100.0821,6.073902,52.49334,98.54264,96.9336,52.39845
2003-08,99.97633,,100.8242,100.3716,6.929928,53.08954,98.71416,97.29405,52.65555
2003-09,100.8968,,101.4651,100.6601,7.633449,53.6923,98.91901,97.72458,52.91701
2003-10,100.8373,,102.0573,100.9267,8.163283,54.27673,99.13963,98.18824,53.18263
2003-11,101.0304,,102.4834,101.1186,8.596492,54.77967,99.36057,98.65255,53.45221
2003-12,100.9621,,102.6644,101.2001,9.034995,55.15702,99.56912,99.09086,53.72554
2004-01,100.1387,108.7997,102.5858,101.1647,9.447359,55.39878,99.75566,99.4829,54.00237
2004-02,100.9081,108.7373,102.3265,101.048,9.737741,55.54539,99.91236,99.81222,54.28249
2004-03,100.9252,108.5222,101.9564,100.8813,9.723885,55.63314,100.0332,100.0661,54.56563
2004-04,100.8787,108.1012,101.582,100.7128,9.330349,55.71935,100.1155,100.2392,54.85157
2004-05,99.53937,107.3937,101.2817,100.5776,8.666685,55.84677,100.1606,100.3338,55.14004
2004-06,96.70876,106.7133,101.1247,100.5069,7.961212,56.0542,100.1753,100.3648,55.43078
2004-07,96.12951,106.0317,101.1347,100.5114,7.361504,56.35583,100.1778,100.3701,55.72355
2004-08,98.86433,105.4313,101.2907,100.5816,6.881361,56.74108,100.1907,100.3972,56.01806
2004-09,102.0755,105.331,101.5577,100.7018,6.519699,57.19125,100.2359,100.4921,56.31406
2004-10,102.0915,105.4917,101.8396,100.8287,6.222727,57.65268,100.3282,100.6862,56.61127
2004-11,100.5136,105.7241,102.046,100.9217,6.016186,58.07376,100.473,100.9904,56.90942
2004-12,99.71417,106.0697,102.1348,100.9616,5.935898,58.42949,100.6593,101.3821,57.20822
2005-01,99.60372,106.189,102.0249,100.9122,5.911342,58.67184,100.8498,101.7824,57.50738
2005-02,99.03682,105.9271,101.72,100.7749,5.864732,58.8009,101.0012,102.1005,57.80661
2005-03,98.65344,105.3084,101.2652,100.5702,5.770276,58.84082,101.085,102.2767,58.10564
2005-04,98.16708,104.7224,100.7651,100.345,5.625897,58.85104,101.1108,102.3308,58.40418
2005-05,98.55112,104.3273,100.3373,100.1524,5.473441,58.89997,101.107,102.3229,58.70197
2005-06,98.77377,103.9903,100.0967,100.0441,5.361818,59.05577,101.1064,102.3216,58.99873
2005-07,99.3928,103.6826,100.1247,100.0567,5.352568,59.36817,101.1328,102.3771,59.29421
2005-08,101.0011,103.3227,100.3703,100.1673,5.413912,59.80882,101.2004,102.5193,59.58817
2005-09,101.3076,103.1604,100.7337,100.3309,5.47732,60.31968,101.3108,102.7512,59.88033
2005-10,99.76014,103.4525,101.0863,100.4896,5.507885,60.8241,101.4465,103.0364,60.17047
2005-11,99.68962,103.9041,101.3029,100.5871,5.469128,61.24607,101.5847,103.3269,60.45833
2005-12,100.6072,104.3257,101.3328,100.6006,5.352355,61.55331,101.7083,103.5865,60.74371
2006-01,100.829,104.7514,101.2141,100.5471,5.281064,61.7673,101.817,103.8151,61.02637
2006-02,101.047,104.979,101.0102,100.4553,5.317677,61.92542,101.9158,104.0227,61.30613
2006-03,100.7853,105.0183,100.774,100.349,5.47254,62.05946,102.0038,104.2077,61.58279
2006-04,100.3177,104.6349,100.5428,100.2449,5.677626,62.19192,102.0644,104.3351,61.85619
2006-05,99.9231,103.5396,100.3316,100.1498,5.826274,62.33216,102.0788,104.3653,62.12617
2006-06,99.21651,101.9609,100.1459,100.0662,5.802228,62.48365,102.0417,104.2873,62.39261
2006-07,99.32505,100.9055,100.0103,100.0052,5.544786,62.66184,101.9799,104.1574,62.6554
2006-08,99.57619,100.7364,100.0444,100.0205,5.235501,62.94234,101.9308,104.0542,62.91443
2006-09,99.01718,100.899,100.2577,100.1166,4.99016,63.33244,101.9227,104.0372,63.16965
2006-10,98.75188,101.1536,100.6165,100.2781,4.90684,63.81199,101.9549,104.1048,63.421
2006-11,99.94173,101.3749,101.0743,100.4842,5.065122,64.35241,102.0105,104.2217,63.66845
2006-12,101.2003,101.3734,101.5174,100.6837,5.399309,64.8818,102.0665,104.3393,63.91197
2007-01,101.9229,101.3578,101.8375,100.8278,5.759247,65.33036,102.1019,104.4138,64.15157
2007-02,101.7783,101.4425,101.9442,100.8758,5.987413,65.63907,102.1021,104.4143,64.38728
2007-03,101.7592,101.5872,101.9099,100.8604,6.104229,65.85333,102.0644,104.3349,64.61915
2007-04,100.9959,101.8545,101.8482,100.8326,6.188673,66.04578,102.0059,104.2121,64.84726
2007-05,100.6598,102.1507,101.8808,100.8473,6.351627,66.29559,101.9545,104.104,65.0717
2007-06,100.9275,102.4147,102.1409,100.9644,6.726242,66.69045,101.9398,104.0732,65.2926
2007-07,101.015,102.8152,102.5976,101.17,7.254605,67.2118,101.986,104.1702,65.51012
2007-08,101.1115,103.1829,103.1086,101.4,7.659322,67.76749,102.1072,104.4249,65.72441
2007-09,101.1638,103.1419,103.6172,101.629,7.869834,68.32071,102.2998,104.8296,65.93568
2007-10,101.0352,102.7674,104.0524,101.825,7.849234,68.82452,102.5285,105.3103,66.14411
2007-11,101.4607,102.2086,104.3678,101.9669,7.602448,69.24798,102.741,105.757,66.34996
2007-12,101.2972,101.7217,104.5031,102.0279,7.191759,69.55045,102.8804,106.0499,66.55349
2008-01,100.5814,100.8236,104.4089,101.9855,6.6828,69.69812,102.8991,106.0891,66.75498
2008-02,100.2621,99.30994,104.0316,101.8156,6.114684,69.65414,102.7643,105.8059,66.95478
2008-03,100.0394,97.47038,103.315,101.493,5.352962,69.37938,102.4716,105.1908,67.15325
2008-04,98.94388,95.89265,102.3516,101.0592,4.373745,68.93462,102.0495,104.3036,67.3508
2008-05,98.15458,95.1376,101.1687,100.5267,3.081287,68.33728,101.5443,103.242,67.54787
2008-06,97.67762,95.15219,99.72625,99.8773,1.307731,67.55949,100.9962,102.09,67.74493
2008-07,96.71674,95.68271,97.97668,99.08962,-0.9494272,66.56777,100.4216,100.8824,67.94247
2008-08,94.7954,96.14622,95.9348,98.17036,-3.523013,65.37091,99.82227,99.62288,68.14098
2008-09,91.38119,95.85966,93.68163,97.15596,-6.272263,64.02293,99.19578,98.30623,68.34097
2008-10,87.23614,94.63966,91.54747,96.19514,-8.804419,62.74934,98.5472,96.94318,68.54296
2008-11,84.41402,93.43093,90.01601,95.50567,-10.60912,61.88372,97.89486,95.5722,68.74746
2008-12,83.5034,93.05771,89.41691,95.23595,-11.32245,61.65741,97.27709,94.2739,68.95498
2009-01,83.75038,93.41964,89.76079,95.39076,-10.89992,62.08395,96.75932,93.18576,69.16601
2009-02,84.95605,94.24478,90.89415,95.90101,-9.441558,63.06329,96.40669,92.44467,69.38102
2009-03,87.55022,95.33532,92.56667,96.65399,-7.123429,64.42683,96.25168,92.11887,69.60046
2009-04,91.50623,96.69189,94.44773,97.50086,-4.324546,65.94785,96.27287,92.16342,69.8247
2009-05,94.77043,97.72681,96.19624,98.28806,-1.385484,67.3894,96.41505,92.46224,70.05409
2009-06,96.07291,98.14828,97.57887,98.91053,1.516782,68.58716,96.61722,92.8871,70.28895
2009-07,96.39449,97.91286,98.55099,99.34818,4.40658,69.50756,96.83167,93.3378,70.52954
2009-08,95.95412,97.52554,99.22671,99.6524,7.41642,70.2288,97.02399,93.74197,70.77611
2009-09,95.3614,97.17384,99.74806,99.88712,10.64274,70.84991,97.17214,94.05334,71.02885
2009-10,95.36975,96.73535,100.181,100.082,13.78664,71.41698,97.26698,94.25265,71.28797
2009-11,96.00297,96.35727,100.5674,100.256,16.25069,71.95959,97.31123,94.34564,71.5536
2009-12,97.00389,96.32526,100.9059,100.4084,17.51388,72.47655,97.32185,94.36796,71.82587
2010-01,97.70357,96.68197,101.1676,100.5262,17.46523,72.9468,97.3354,94.39644,72.1049
2010-02,97.95896,97.41093,101.3003,100.586,16.25651,73.33204,97.39185,94.51508,72.39073
2010-03,98.6803,98.23176,101.356,100.611,14.32572,73.66904,97.51806,94.78031,72.68343
2010-04,99.31953,98.85865,101.3493,100.608,12.14899,73.96775,97.70782,95.17912,72.98299
2010-05,99.22752,99.28089,101.3135,100.5919,10.17808,74.25204,97.94013,95.66735,73.28939
2010-06,99.09932,99.55374,101.3349,100.6015,8.744057,74.58513,98.19221,96.19714,73.60258
2010-07,99.3409,99.67999,101.4352,100.6467,7.879639,74.98341,98.44915,96.73711,73.92247
2010-08,99.73286,99.86879,101.608,100.7245,7.427167,75.4429,98.70203,97.26858,74.24898
2010-09,100.1844,100.2196,101.7658,100.7955,7.129649,75.89893,98.94547,97.78018,74.58199
2010-10,100.5626,100.4572,101.8999,100.8559,6.903711,76.34478,99.17473,98.26199,74.92134
2010-11,101.2294,100.7587,102.0235,100.9116,6.716764,76.78997,99.38683,98.70776,75.26691
2010-12,101.6172,100.9836,102.1489,100.968,6.581803,77.24351,99.58223,99.11842,75.61854
2011-01,101.2962,101.2461,102.2381,101.0081,6.488452,77.67644,99.76722,99.50719,75.97604
2011-02,100.6341,101.5764,102.1366,100.9624,6.329121,77.97029,99.94955,99.89037,76.33925
2011-03,100.2366,101.7722,101.9705,100.8877,6.180032,78.21946,100.1343,100.2786,76.70796
2011-04,100.2594,101.9032,101.7433,100.7854,6.029142,78.42575,100.3196,100.668,77.08201
2011-05,100.5662,102.0782,101.4823,100.6679,5.869542,78.60938,100.4978,101.0426,77.46119
2011-06,100.7364,102.3138,101.2498,100.5632,5.675974,78.8182,100.6568,101.3767,77.84531
2011-07,100.7248,102.1312,101.1103,100.5004,5.493597,79.10283,100.7805,101.6367,78.23417
2011-08,100.675,101.6883,101.0856,100.4893,5.352075,79.48119,100.8515,101.7859,78.62759
2011-09,100.6687,101.3546,101.1409,100.5142,5.30601,79.927,100.855,101.7933,79.02537
2011-10,100.1871,100.9761,101.1763,100.5301,5.260131,80.36169,100.7868,101.6499,79.42735
2011-11,99.80448,100.9697,101.2002,100.5409,5.209397,80.7915,100.6511,101.3648,79.83337
2011-12,99.46439,101.1814,101.1894,100.536,5.117459,81.19764,100.4634,100.9703,80.24325
2012-01,99.29929,101.3873,101.173,100.5286,5.053444,81.60292,100.2577,100.538,80.65685
2012-02,99.54006,101.4612,101.1705,100.5275,5.196752,82.02296,100.0714,100.1463,81.07403
2012-03,99.71642,101.2448,101.0959,100.4939,5.328553,82.38775,99.93224,99.85398,81.49462
2012-04,99.59044,100.8945,100.9117,100.411,5.405974,82.66531,99.84449,99.66958,81.91848
2012-05,99.21268,100.8714,100.6988,100.3151,5.485424,82.92086,99.8008,99.57777,82.34544
2012-06,98.66187,100.8674,100.4856,100.2192,5.531939,83.17729,99.79051,99.55614,82.77534
2012-07,98.74657,100.7671,100.3173,100.1434,5.525482,83.47198,99.80429,99.58509,83.20798
2012-08,98.61967,100.4247,100.1879,100.0851,5.437115,83.80039,99.8371,99.65403,83.64321
2012-09,98.4565,100.0238,100.0977,100.0445,5.303432,84.16298,99.88923,99.7636,84.08082
2012-10,98.61155,99.77232,100.0393,100.0182,5.220853,84.55384,99.96602,99.92498,84.52063
2012-11,98.79353,100.0441,100.0466,100.0215,5.216485,85.00204,100.0744,100.1529,84.96243
2012-12,98.42199,100.4012,100.1455,100.066,5.34127,85.53026,100.218,100.4545,85.40602
2013-01,98.03626,100.8102,100.3547,100.1602,5.584902,86.15575,100.3889,100.8137,85.8512
2013-02,98.48147,101.0915,100.6347,100.2863,5.885101,86.8455,100.5732,101.201,86.29774
2013-03,99.46644,101.3189,100.9016,100.4064,6.243666,87.52753,100.7536,101.5803,86.74545
2013-04,100.0344,101.6037,101.0639,100.4795,6.604905,88.12178,100.9112,101.9114,87.19411
2013-05,100.4585,101.9315,101.1136,100.5019,6.875209,88.61948,101.0281,102.157,87.64351
2013-06,100.7801,102.0718,101.0661,100.4805,7.040728,89.03262,101.0921,102.2916,88.09347
2013-07,100.682,102.0918,100.9134,100.4117,7.044631,89.35252,101.1041,102.3167,88.54381
2013-08,100.4725,101.892,100.7108,100.3205,6.951505,89.62689,101.0721,102.2495,88.99435
2013-09,100.2399,101.6723,100.4865,100.2196,6.790811,89.88008,101.01,102.1191,89.44495
2013-10,99.8249,101.8078,100.2059,100.0933,6.533812,90.08059,100.9388,101.9693,89.89545
2013-11,99.20015,101.9681,99.86793,99.94108,6.14324,90.22643,100.875,101.8354,90.34576
2013-12,98.45653,101.6936,99.55586,99.80058,5.681276,90.39246,100.8216,101.723,90.79572
2014-01,97.84653,101.2393,99.37589,99.71957,5.2421,90.67577,100.7565,101.5862,91.24523
2014-02,97.95007,101.0715,99.40629,99.73325,4.951061,91.14979,100.6535,101.3698,91.69419
2014-03,98.97906,101.4814,99.62062,99.82974,4.867135,91.79293,100.5026,101.0526,92.1425
2014-04,100.0833,102.0081,99.91636,99.96288,4.976209,92.51264,100.3327,100.6956,92.59009
2014-05,100.7987,102.0322,100.191,100.0865,5.178863,93.21461,100.1868,100.3889,93.03687
2014-06,100.7608,101.8028,100.3831,100.173,5.394872,93.84092,100.0981,100.2026,93.4828
2014-07,100.3726,101.6359,100.5043,100.2276,5.645613,94.40153,100.0661,100.1353,93.9278
2014-08,100.1302,101.5622,100.6045,100.2727,5.926028,94.94227,100.0745,100.1531,94.3718
2014-09,100.1694,101.4609,100.7098,100.3201,6.234746,95.48767,100.1051,100.2173,94.8147
2014-10,100.4385,101.1659,100.7801,100.3518,6.566743,95.99957,100.1482,100.3078,95.25647
2014-11,100.157,100.8588,100.797,100.3593,6.90488,96.45969,100.1998,100.4163,95.69701
2014-12,99.84568,100.5867,100.7557,100.3408,7.155172,96.86274,100.2579,100.5385,96.13626
2015-01,99.54437,100.3106,100.6528,100.2945,7.198665,97.20464,100.3184,100.6655,96.57417
2015-02,99.20711,100.0158,100.4589,100.2071,6.918397,97.45581,100.3761,100.7867,97.01064
2015-03,99.1575,99.72848,100.1731,100.0785,6.343645,97.61433,100.4269,100.8937,97.44566
2015-04,99.7123,99.64945,99.83763,99.92744,5.632007,97.72021,100.4694,100.983,97.87914
2015-05,99.854,99.66418,99.47481,99.76409,4.917196,97.79472,100.5029,101.0533,98.31104
2015-06,99.35699,99.68089,99.13205,99.60978,4.312657,97.88431,100.5267,101.1034,98.74134
2015-07,98.86273,99.35693,98.93367,99.52047,3.934652,98.11251,100.5399,101.1311,99.16999
2015-08,98.51878,98.92353,98.8512,99.48335,3.700453,98.45281,100.5404,101.1322,99.59698
2015-09,98.3067,98.92719,98.86169,99.48806,3.55863,98.88372,100.5255,101.1008,100.0223
2015-10,98.94811,99.78922,98.93923,99.52297,3.522984,99.38042,100.4924,101.0312,100.4459
2015-11,99.8772,100.9606,99.00802,99.55395,3.533015,99.86727,100.4383,100.9176,100.8679
2015-12,100.3526,101.3869,98.99498,99.54807,3.517237,100.2702,100.3618,100.7568,101.2881
2016-01,100.342,101.2175,98.89915,99.50493,3.478395,100.5871,100.265,100.5532,101.7068
2016-02,100.0035,100.8613,98.82248,99.47041,3.553963,100.9212,100.1491,100.3097,102.1238
2016-03,99.76176,100.7029,98.87444,99.4938,3.860669,101.385,100.0115,100.0207,102.5392
2016-04,99.58712,100.7474,99.04179,99.56915,4.343245,101.9666,99.84417,99.6689,102.9531
2016-05,99.58495,100.8103,99.26864,99.67128,4.921418,102.6094,99.64562,99.25163,103.3654
2016-06,99.78541,100.8619,99.50163,99.77617,5.489546,103.2591,99.43553,98.8101,103.7763
2016-07,100.0205,101.029,99.71819,99.87367,5.889951,103.8921,99.27051,98.46329,104.1857
2016-08,99.93876,101.5758,99.92677,99.96757,6.159367,104.5172,99.21315,98.34274,104.5938
2016-09,100.2002,101.8628,100.1357,100.0616,6.329892,105.1429,99.29887,98.52289,105.0005
2016-10,100.2574,101.677,100.2973,100.1344,6.378395,105.7191,99.49477,98.93459,105.4057
2016-11,100.12,100.9777,100.407,100.1838,6.38148,106.2402,99.74073,99.45152,105.8096
2016-12,99.51235,100.2439,100.4868,100.2197,6.441469,106.7291,99.98163,99.95779,106.212
2017-01,99.16697,99.97609,100.5997,100.2705,6.626153,107.2523,100.1964,100.4092,106.613
2017-02,99.62511,100.0707,100.819,100.3693,6.903928,107.8889,100.3841,100.8037,107.0125
2017-03,99.90765,100.5085,101.094,100.4931,7.102225,108.5854,100.5514,101.1552,107.4104
2017-04,99.99352,101.034,101.4081,100.6345,7.216928,109.3248,100.7016,101.4708,107.8068
2017-05,100.2408,101.3964,101.7949,100.8086,7.343325,110.1438,100.8362,101.7538,108.2017
2017-06,100.9115,101.4399,102.268,101.0216,7.552631,111.0579,100.9572,102.0081,108.595
2017-07,101.5319,101.3882,102.7772,101.2509,7.816279,112.0136,101.0707,102.2465,108.9868
2017-08,102.0447,101.2505,103.2133,101.4472,8.010802,112.8918,101.1829,102.4823,109.3771
2017-09,102.4466,100.9064,103.4953,101.5742,8.043616,113.6027,101.2973,102.7228,109.7661
2017-10,102.4536,100.437,103.5816,101.613,7.923828,114.0989,101.4112,102.9621,110.1537
2017-11,102.0228,100.1454,103.5034,101.5778,7.689935,114.4126,101.517,103.1846,110.54
2017-12,101.3674,100.347,103.3062,101.489,7.365664,114.5927,101.6036,103.3666,110.9253
2018-01,101.1322,100.9165,103.0261,101.3629,6.921475,114.6779,101.658,103.4808,111.3095
2018-02,101.1237,101.2799,102.5971,101.1698,6.212654,114.5939,101.6641,103.4936,111.6931
2018-03,101.0053,101.3024,101.9747,100.8896,5.250131,114.2892,101.6041,103.3675,112.076
2018-04,100.8838,101.1505,101.1485,100.5176,4.044362,113.7503,101.463,103.071,112.4587
2018-05,100.6357,100.9792,100.1333,100.0606,2.581159,112.9917,101.2287,102.5787,112.8413
2018-06,99.69305,100.8245,98.97308,99.53822,0.8987013,112.0615,100.8983,101.8843,113.2242
2018-07,98.47354,100.4509,97.7379,98.98212,-0.8763344,111.0378,100.4897,101.0256,113.6077
2018-08,96.99718,99.47407,96.55229,98.44836,-2.511856,110.0621,100.0342,100.0683,113.9922
2018-09,95.58824,98.21988,95.65018,98.04221,-3.702302,109.4028,99.57402,99.10115,114.3781
2018-10,94.78809,97.4388,95.18554,97.83303,-4.263134,109.2404,99.1636,98.23862,114.7657
2018-11,95.06615,97.2623,95.16038,97.8217,-4.226217,109.5824,98.85506,97.59019,115.1555
2018-12,95.476,97.23943,95.37519,97.91841,-3.833802,110.204,98.68087,97.22409,115.5478
2019-01,95.75495,97.29018,95.69898,98.06419,-3.248725,110.9563,98.62981,97.11681,115.943
2019-02,96.20422,97.37226,96.06297,98.22806,-2.475149,111.761,98.66956,97.20034,116.3414
2019-03,97.01998,97.55985,96.41174,98.38508,-1.520567,112.5543,98.75899,97.38827,116.7433
2019-04,97.75677,97.54078,96.7114,98.51999,-0.4005513,113.2964,98.85382,97.58758,117.149
2019-05,97.72912,97.10856,96.96887,98.6359,0.8883311,113.9953,98.91687,97.72009,117.5586
2019-06,97.27678,96.92592,97.26068,98.76727,2.393706,114.7409,98.92796,97.7434,117.9726
2019-07,96.69314,96.78849,97.62811,98.93269,4.098931,115.5829,98.89601,97.67624,118.391
2019-08,96.73638,96.74611,98.10651,99.14807,5.916546,116.5645,98.84251,97.5638,118.8142
2019-09,97.05951,96.75469,98.64362,99.38989,7.526596,117.625,98.78799,97.44923,119.2423
2019-10,97.88184,96.97759,99.21484,99.64706,8.705047,118.7359,98.74,97.34837,119.6756
2019-11,98.83968,97.32387,99.72446,99.8765,9.322177,119.7831,98.69925,97.26273,120.114
2019-12,99.46517,97.48432,100.1254,100.057,9.54632,120.7091,98.66515,97.19106,120.5579
2020-01,99.09354,97.49147,100.3532,100.1595,9.457671,121.4347,98.64059,97.13945,121.0073
2020-02,97.22915,97.36487,100.4053,100.183,9.134754,121.9546,98.63154,97.12041,121.4623
2020-03,93.45194,97.33051,97.80699,99.01323,5.969711,119.2492,98.64579,97.15038,121.923
2020-04,89.44415,97.3649,76.05479,89.22021,-17.82789,93.08296,95.22259,89.95613,122.3894
2020-05,90.04766,97.71484,89.03001,95.06176,-4.031032,109.3836,93.42853,86.18572,122.8615
2020-06,93.92789,97.89214,97.99075,99.09596,5.344875,120.8611,95.27812,90.07285,123.3392
2020-07,97.68605,97.81241,100.5917,100.2669,7.768178,124.5553,97.15506,94.01745,123.8227
2020-08,100.0772,97.6178,100.6048,100.2728,7.294766,125.0636,99.05496,98.01029,124.3117
2020-09,100.9561,97.62726,100.5583,100.2519,6.699944,125.5031,99.13965,98.18827,124.8063
2020-10,101.2232,97.59259,100.4464,100.2015,6.006536,125.8656,99.22421,98.36597,125.3062
2020-11,101.0362,97.53043,100.2833,100.1281,5.332213,126.1679,99.32172,98.57093,125.8114
2020-12,101.0747,97.72459,100.1609,100.073,4.820309,126.525,99.44209,98.82388,126.3217
2021-01,100.986,98.20564,100.1094,100.0498,4.566005,126.9759,99.58335,99.12077,126.837
2021-02,100.9994,98.55672,100.1856,100.0841,4.627905,127.5935,99.73872,99.4473,127.3572
2021-03,101.3104,98.46822,100.3977,100.1796,7.663057,128.3904,99.90163,99.78967,127.8819
2021-04,101.5642,97.77507,100.6934,100.3127,38.91362,129.3014,100.0697,100.1429,128.411
