country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT
measure,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,
time,,,,,,,,
2015-11,98.08268,97.91164,99.62107,99.73198,6.483644,102.116,99.80821,99.62811
2015-12,98.00375,97.86243,99.58305,99.70538,6.365473,102.6336,99.77039,99.55862
2016-01,97.92148,97.76703,99.5731,99.69842,6.299702,103.1807,99.73449,99.49267
2016-02,97.96958,97.49521,99.60349,99.71968,6.257225,103.7708,99.70068,99.43056
2016-03,98.24212,97.02415,99.69414,99.7831,6.213449,104.4257,99.66933,99.37298
2016-04,98.40189,96.84038,99.80901,99.86346,6.191889,105.1086,99.64036,99.31976
2016-05,98.43831,96.97964,99.93938,99.95469,6.255547,105.8111,99.61427,99.27184
2016-06,98.42185,97.53593,100.0824,100.0548,6.442776,106.5305,99.59167,99.23032
2016-07,98.46751,98.13197,100.2315,100.159,6.748559,107.2603,99.57296,99.19595
2016-08,98.66547,98.37119,100.3593,100.2485,7.082408,107.9714,99.5584,99.1692
2016-09,98.94957,98.51021,100.4667,100.3236,7.377105,108.6646,99.54816,99.15038
2016-10,99.32864,98.8293,100.5638,100.3915,7.598376,109.3508,99.54274,99.14043
2016-11,99.60243,99.16814,100.657,100.4568,7.7569,110.037,99.54248,99.13995
2016-12,99.66953,99.45234,100.7259,100.5049,7.860403,110.701,99.54725,99.14871
2017-01,99.68284,99.81004,100.7729,100.5379,7.912932,111.3453,99.55653,99.16576
2017-02,99.72494,100.2226,100.8259,100.5749,7.930709,112.0005,99.56898,99.18865
2017-03,99.70885,100.4272,100.8887,100.6189,7.896367,112.6715,99.58269,99.21381
2017-04,99.59357,100.6101,100.9518,100.663,7.838692,113.3478,99.59516,99.23672
2017-05,99.57195,100.6814,101.0066,100.7013,7.758042,114.02,99.60498,99.25477
2017-06,99.67065,100.8732,101.033,100.7198,7.636031,114.6652,99.61097,99.26577
2017-07,99.77184,101.2129,101.0005,100.6971,7.44751,115.2485,99.61182,99.26733
2017-08,99.94383,101.7538,100.8904,100.62,7.201901,115.7474,99.60773,99.25981
2017-09,100.0823,102.6587,100.7042,100.4898,6.900032,116.1625,99.5993,99.24435
2017-10,99.99571,103.4961,100.4708,100.3265,6.561639,116.526,99.58705,99.22184
2017-11,99.86838,103.7993,100.2247,100.1543,6.216342,116.8773,99.57153,99.19331
2017-12,99.65965,103.9523,99.96897,99.97538,5.888885,117.22,99.55322,99.15969
2018-01,99.40321,104.0415,99.72247,99.80293,5.596169,117.5764,99.53208,99.12086
2018-02,99.24397,104.1251,99.50481,99.65064,5.329683,117.9698,99.50748,99.07565
2018-03,99.43696,104.0467,99.33711,99.53332,5.107596,118.4263,99.47868,99.02275
2018-04,99.64789,103.9044,99.1973,99.4355,4.916466,118.9205,99.44536,98.96154
2018-05,99.79053,103.5766,99.07189,99.34776,4.750751,119.4368,99.40652,98.8902
2018-06,99.72996,103.0587,98.94131,99.2564,4.610495,119.9519,99.36171,98.80789
2018-07,99.56921,102.7917,98.80464,99.16078,4.526037,120.4647,99.31128,98.71524
2018-08,99.36644,102.6512,98.66645,99.0641,4.521365,120.9808,99.25571,98.61316
2018-09,99.03799,102.7019,98.54032,98.97585,4.609505,121.517,99.19556,98.50266
2018-10,98.64709,103.013,98.43127,98.89955,4.766294,122.08,99.13172,98.38539
2018-11,98.30296,103.5429,98.3446,98.83892,4.961912,122.6767,99.06534,98.26345
2018-12,98.03645,104.0225,98.27778,98.79217,5.190613,123.3045,98.99794,98.13964
2019-01,97.97247,104.4018,98.23635,98.76318,5.438653,123.9709,98.93047,98.0157
2019-02,98.08131,104.6624,98.21545,98.74857,5.679965,124.6705,98.86359,97.89284
2019-03,98.32845,104.6665,98.21367,98.74731,5.890115,125.4017,98.79761,97.77164
2019-04,98.30812,104.644,98.20641,98.74224,6.065565,126.1337,98.7326,97.65222
2019-05,98.11249,104.5705,98.18771,98.72916,6.21386,126.8584,98.6712,97.53944
2019-06,98.00845,104.5799,98.1635,98.71221,6.362112,127.5833,98.61691,97.43969
2019-07,98.03224,104.4205,98.1254,98.68556,6.502092,128.2974,98.57425,97.36133
2019-08,98.09347,104.2581,98.05775,98.63823,6.611611,128.9796,98.55016,97.31707
2019-09,98.2089,104.3479,97.9625,98.57159,6.677751,129.6316,98.55276,97.32185
2019-10,98.2695,104.5461,97.86755,98.50516,6.725079,130.2899,98.59061,97.39138
2019-11,98.18264,104.7733,97.81023,98.46506,6.788292,131.0043,98.67419,97.54491
2019-12,97.38211,104.8815,97.80875,98.46402,6.889869,131.8,98.81372,97.80123
2020-01,95.68781,104.524,97.87675,98.5116,7.038554,132.6967,99.01984,98.17988
2020-02,94.10631,103.6977,83.83846,88.68994,-8.270607,114.3595,85.96563,74.19943
2020-03,96.35334,103.0363,88.7542,92.12916,-2.867054,121.8064,99.64023,99.31952
2020-04,98.15619,102.1963,92.19151,94.534,0.9244808,127.2997,100.0074,99.99396
2020-05,99.00317,101.592,95.66566,96.96465,4.768481,132.9076,100.3757,100.6706
2020-06,99.31041,101.3493,97.49812,98.2467,6.820278,136.2849,100.7236,101.3096
2020-07,99.40304,101.7144,99.26744,99.48457,8.817144,139.6096,101.0349,101.8815
2020-08,99.46565,102.2559,100.9142,100.6367,10.71206,142.7959,101.2997,102.368
2020-09,99.62136,102.9961,101.497,101.0445,11.47001,144.5004,101.5126,102.7591
2020-10,99.78333,103.6087,101.9715,101.3764,12.10683,146.0639,101.6724,103.0526
2020-11,99.92842,104.013,102.3565,101.6458,12.59981,147.5106,101.7821,103.2541
2020-12,99.8493,104.1508,102.6091,101.8225,12.87989,148.7757,101.847,103.3734
2021-01,99.61051,104.3309,102.7192,101.8995,12.91973,149.8408,101.8726,103.4204
2021-02,99.4558,104.4725,102.6984,101.885,31.79401,150.7189,101.8636,103.4038
2021-03,99.53169,104.1538,102.5771,101.8001,24.33773,151.4513,101.8237,103.3306
2021-04,99.4412,103.8354,102.3684,101.6541,19.44625,152.0548,101.7562,103.2065
2021-05,99.2841,103.6187,102.0972,101.4643,14.78934,152.5638,101.6642,103.0376
2021-06,99.06059,103.336,101.7785,101.2414,12.26443,152.9994,101.5513,102.8301
2021-07,98.74244,102.8651,101.4219,100.9919,9.859822,153.3748,101.4213,102.5913
2021-08,98.41066,102.7369,101.041,100.7254,7.642862,153.7096,101.2799,102.3315
2021-09,98.14433,102.9806,100.6655,100.4627,6.607682,154.0485,101.1328,102.0614
2021-10,98.09473,103.1538,100.3374,100.2331,5.745814,154.4565,100.9859,101.7916
2021-11,98.32237,103.3023,100.0811,100.0538,5.058628,154.9726,100.8428,101.5286
2021-12,98.50311,103.4619,99.86689,99.90397,4.555227,155.5528,100.7053,101.276
2022-01,98.47327,103.2821,99.67365,99.76876,4.220623,156.165,100.5738,101.0346
2022-02,98.22075,101.9639,99.49831,99.6461,4.038176,156.8052,100.4478,100.803
2022-03,97.74303,98.99294,99.34364,99.53788,3.979574,157.4784,100.3249,100.5773
2022-04,97.3856,95.13199,99.19774,99.43581,4.019414,158.1665,100.2016,100.3508
2022-05,97.7186,93.01785,99.07037,99.34669,4.143595,158.8854,100.0752,100.1186
2022-06,98.09101,92.40268,98.96525,99.27315,4.341454,159.6418,99.93831,99.8671
2022-07,98.18678,92.30075,98.87343,99.20891,4.594818,160.4221,99.77413,99.56549
2022-08,98.16757,92.28662,98.79945,99.15715,4.895304,161.2342,99.58141,99.21148
2022-09,97.97596,92.27183,98.73969,99.11533,5.208942,162.0728,99.35709,98.7994
2022-10,97.44048,92.22623,98.69417,99.08349,5.49162,162.9386,99.09859,98.32452
2022-11,96.89661,92.25795,98.66842,99.06548,5.722827,163.8414,98.81494,97.80347
2022-12,96.9494,92.52874,98.64542,99.04939,5.914871,164.7535,98.52312,97.2674
2023-01,97.98695,,98.6162,99.02894,,,,
2023-02,99.2689,,98.59602,99.01482,,,,
