country,COL,COL,COL,COL,COL,COL,COL,COL,COL
1997-04,96.55256,,,,,,101.4857,101.8617,52.4577
1997-05,96.84818,,,,,,101.866,102.402,52.51204
1997-06,97.01749,,,,,,102.2077,102.8875,52.56428
1997-07,97.26442,,,,,,102.4956,103.2967,52.61441
1997-08,97.52901,,,,,,102.7328,103.6337,52.66244
1997-09,98.17068,,,,,,102.9284,103.9116,52.70839
1997-10,98.76156,,,,,,103.0895,104.1406,52.75229
1997-11,99.08156,,,,,,103.2181,104.3234,52.7942
1997-12,99.29044,,,,,,103.3109,104.4553,52.83417
1998-01,99.31716,,,,,,103.3612,104.5267,52.8723
1998-02,99.18427,,,,,,103.3562,104.5196,52.90868
1998-03,98.69093,,,,,,103.2775,104.4078,52.94342
1998-04,97.70268,,,,,,103.1057,104.1637,52.97668
1998-05,96.66399,,,,,,102.8243,103.7638,53.00859
1998-06,96.10723,,,,,,102.4304,103.2041,53.03934
1998-07,95.26346,,,,,,101.9394,102.5064,53.0691
1998-08,94.1302,,,,,,101.3822,101.7146,53.09809
1998-09,93.1452,,,,,,100.7957,100.8812,53.12651
1998-10,92.41257,,,,,,100.2185,100.0609,53.15458
1998-11,91.97186,,,,,,99.68557,99.3036,53.18253
1998-12,91.67786,,,,,,99.22292,98.64617,53.21059
1999-01,91.48342,,,,,,98.83923,98.10094,53.23898
1999-02,91.31266,,,,,,98.53734,97.67195,53.2679
1999-03,91.45489,,,,,,98.31976,97.36275,53.29757
1999-04,92.09316,,,,,,98.18819,97.17581,53.32819
1999-05,92.93037,,,,,,98.14217,97.1104,53.35994
1999-06,93.99025,,,,,,98.17127,97.15176,53.39301
1999-07,95.35254,,,,,,98.25551,97.27146,53.42756
1999-08,96.77414,,,,,,98.36936,97.43326,53.46373
1999-09,97.78897,,,,,,98.49622,97.61351,53.50168
1999-10,97.94521,,,,,,98.64046,97.81848,53.54154
1999-11,97.94271,,,,,,98.81351,98.06438,53.58344
1999-12,98.00803,,,,,,99.01815,98.35519,53.62749
2000-01,98.40376,,,,,,99.23046,98.65688,53.6738
2000-02,99.20084,,,,,,99.41703,98.922,53.72248
2000-03,100.032,,,,,,99.55165,99.1133,53.77362
2000-04,100.5454,,,,,,99.63369,99.22988,53.82731
2000-05,100.8241,,,,,,99.67441,99.28773,53.88366
2000-06,100.9978,,,,,,99.68655,99.30501,53.94275
2000-07,101.0851,,,,,,99.67669,99.29099,54.00467
2000-08,101.1939,,,,,,99.64812,99.25038,54.0695
2000-09,100.9622,,,,,,99.60524,99.18945,54.13734
2000-10,100.6833,,,,,,99.55888,99.12358,54.20826
2000-11,100.5258,,,,,,99.52097,99.0697,54.28235
2000-12,100.5396,,,,,,99.49915,99.0387,54.35968
2001-01,100.3888,,,,,,99.49059,99.02653,54.44033
2001-02,99.96658,,,,,,99.48848,99.02354,54.52436
2001-03,99.2224,,,,,,99.48732,99.02188,54.61185
2001-04,98.48599,,,,,,99.4873,99.02187,54.70285
2001-05,97.9594,,,,,,99.49059,99.02654,54.79744
2001-06,97.56624,,,,,,99.49709,99.03577,54.89567
2001-07,97.03939,,,,,,99.49973,99.03952,54.99759
2001-08,96.51352,,,,,,99.4887,99.02384,55.10326
2001-09,96.41975,,,,,,99.45557,98.97676,55.21273
2001-10,96.7495,,,,,,99.39806,98.89504,55.32604
2001-11,97.14807,96.8922,99.30091,99.62609,,55.05564,99.32275,98.78802,55.44323
2001-12,97.42097,97.39516,99.51705,99.74297,,55.29601,99.24904,98.68328,55.56436
2002-01,97.63333,97.47846,99.58907,99.78191,,55.4606,99.21413,98.63367,55.68945
2002-02,97.54156,96.89471,99.61948,99.79836,,55.60614,99.25273,98.68853,55.81854
2002-03,97.73428,96.38833,99.79657,99.89413,,55.83784,99.37386,98.86066,55.95166
2002-04,98.11631,96.43922,100.1921,100.108,,56.19654,99.53161,99.08482,56.08882
2002-05,98.476,97.22906,100.8085,100.4414,,56.68468,99.66096,99.26864,56.23004
2002-06,98.72066,98.24397,101.4698,100.799,,57.20394,99.71068,99.33928,56.37533
2002-07,99.03558,98.64685,101.9686,101.0687,,57.63743,99.67778,99.29253,56.5247
2002-08,99.32033,98.78468,102.28,101.2371,,57.97043,99.58522,99.161,56.67815
2002-09,99.36774,98.59251,102.3814,101.2919,,58.18921,99.46467,98.9897,56.83571
2002-10,99.22763,98.6169,102.2938,101.2445,,58.30477,99.3433,98.81723,56.99738
2002-11,99.03079,98.8911,102.0728,101.125,5.980134,58.34804,99.24297,98.67466,57.16315
2002-12,98.78396,99.1591,101.7277,100.9384,5.475179,58.32357,99.17924,98.58411,57.33304
2003-01,98.54044,98.99443,101.2639,100.6876,5.000432,58.23387,99.15865,98.55485,57.50702
2003-02,98.41503,98.58955,100.8043,100.4391,4.573092,58.14906,99.18208,98.58814,57.68509
2003-03,98.79236,98.18704,100.4672,100.2568,4.118642,58.1376,99.24469,98.67711,57.86721
2003-04,99.35516,98.188,100.3621,100.1999,3.67823,58.26358,99.33222,98.80149,58.05337
2003-05,99.8743,98.65179,100.4975,100.2732,3.261215,58.53329,99.42873,98.93864,58.24353
2003-06,100.2632,99.20311,100.789,100.4308,2.962669,58.8987,99.52208,99.07127,58.43765
2003-07,100.5675,99.53027,101.1719,100.6378,2.92415,59.32283,99.6084,99.19395,58.63569
2003-08,100.7547,99.78354,101.5611,100.8483,3.080287,59.75609,99.68875,99.30812,58.83759
2003-09,101.0447,99.77846,101.89,101.0262,3.385585,60.15925,99.76576,99.41756,59.04331
2003-10,101.199,99.8588,102.1835,101.1849,3.845036,60.54661,99.84047,99.52372,59.2528
2003-11,101.2779,100.2167,102.3925,101.2979,4.354322,60.8887,99.91033,99.62299,59.46598
2003-12,101.9082,100.9337,102.4923,101.3519,4.880937,61.1703,99.96711,99.70367,59.68281
2004-01,102.3697,101.4844,102.4446,101.3261,5.381294,61.36761,99.99477,99.74298,59.90322
2004-02,102.704,101.3529,102.2487,101.2201,5.726895,61.47919,99.9788,99.72028,60.12714
2004-03,102.8329,101.0373,101.9806,101.0752,5.869356,61.5499,99.91727,99.63284,60.35449
2004-04,102.685,100.8276,101.663,100.9034,5.71395,61.59273,99.83445,99.51516,60.58522
2004-05,102.4633,100.7184,101.2997,100.7069,5.255835,61.6097,99.76581,99.41762,60.81926
2004-06,102.1307,100.6646,100.9228,100.5031,4.620205,61.61994,99.74438,99.38717,61.05652
2004-07,101.8226,100.5571,100.5732,100.3141,3.919969,61.64827,99.78615,99.44653,61.29694
2004-08,101.5379,100.3212,100.2863,100.159,3.280917,61.71664,99.89198,99.59691,61.54043
2004-09,101.2949,100.1708,100.1075,100.0623,2.815986,61.85332,100.0445,99.81364,61.7869
2004-10,101.1379,100.3653,100.0563,100.0346,2.518021,62.07119,100.1999,100.0345,62.03625
2004-11,101.0406,100.7416,100.0711,100.0426,2.371503,62.33268,100.31,100.1909,62.28839
2004-12,100.9672,100.9676,100.0959,100.056,2.342456,62.60319,100.3433,100.2382,62.54322
2005-01,100.8789,101.0806,100.0938,100.0548,2.431117,62.85953,100.3099,100.1907,62.80064
2005-02,100.9378,100.8718,100.0314,100.0211,2.604368,63.08034,100.2372,100.0875,63.06056
2005-03,100.951,100.6568,99.96675,99.98615,2.846357,63.30183,100.151,99.96494,63.32288
2005-04,100.6368,100.7434,99.97504,99.99064,3.212895,63.57164,100.0587,99.83378,63.58751
2005-05,100.2113,101.0461,100.0802,100.0475,3.726438,63.90555,99.96009,99.6937,63.85435
2005-06,100.2997,101.5183,100.2665,100.1482,4.339851,64.29416,99.85815,99.54884,64.12329
2005-07,100.5331,101.9488,100.4596,100.2527,4.934295,64.69018,99.76975,99.42323,64.39423
2005-08,100.922,102.1295,100.6298,100.3447,5.440514,65.07434,99.7169,99.34811,64.66706
2005-09,101.2025,101.8755,100.7743,100.4228,5.805929,65.44449,99.7168,99.34799,64.94167
2005-10,101.3719,101.6851,100.9609,100.5237,6.079157,65.84459,99.76957,99.42297,65.21794
2005-11,101.5495,101.7311,101.2217,100.6648,6.358203,66.29591,99.8668,99.56113,65.49574
2005-12,101.7061,102.0224,101.5581,100.8467,6.703442,66.79976,99.99625,99.74509,65.77493
2006-01,102.0475,102.3758,101.9218,101.0434,7.103645,67.32484,100.143,99.95366,66.05537
2006-02,102.4953,102.6466,102.2355,101.213,7.513582,67.81993,100.2937,100.1678,66.33694
2006-03,103.0037,102.9522,102.5052,101.3588,7.877522,68.28844,100.439,100.3743,66.6195
2006-04,103.5911,103.1815,102.7382,101.4849,8.121856,68.73484,100.5763,100.5693,66.90288
2006-05,104.0853,103.3691,102.9614,101.6056,8.24824,69.17664,100.7061,100.7537,67.18695
2006-06,104.3355,103.4221,103.1335,101.6986,8.230295,69.58575,100.8296,100.9292,67.47157
2006-07,104.4089,103.2797,103.2656,101.77,8.160513,69.96923,100.9462,101.0949,67.75658
2006-08,104.482,103.1506,103.3718,101.8275,8.085794,70.33611,101.0548,101.2493,68.04187
2006-09,104.4771,103.032,103.4498,101.8696,8.006649,70.68439,101.1554,101.3923,68.32728
2006-10,104.2847,103.2323,103.5167,101.9058,7.868506,71.02557,101.2513,101.5286,68.61268
2006-11,103.9403,103.4693,103.5363,101.9164,7.599954,71.33437,101.3462,101.6634,68.89794
2006-12,103.6567,103.6293,103.4987,101.8961,7.191223,71.60348,101.4412,101.7984,69.18296
2007-01,103.6108,103.4867,103.3693,101.8262,6.659298,71.8082,101.5326,101.9283,69.4676
2007-02,103.6094,103.2598,103.1793,101.7234,6.118341,71.96939,101.6163,102.0471,69.75176
2007-03,103.4705,103.0334,102.9325,101.5899,5.565609,72.08911,101.6924,102.1553,70.03535
2007-04,103.1697,102.7535,102.6943,101.4611,5.06004,72.21285,101.7709,102.2669,70.31828
2007-05,102.9606,102.443,102.5574,101.3871,4.66826,72.40598,101.863,102.3978,70.60046
2007-06,102.8891,102.4716,102.5913,101.4054,4.502116,72.71859,101.9724,102.5533,70.88183
2007-07,102.7448,102.7184,102.7408,101.4863,4.49274,73.11276,102.0857,102.7143,71.16232
2007-08,102.6037,103.0117,102.9072,101.5762,4.525062,73.51887,102.1818,102.8507,71.44191
2007-09,102.4153,103.3647,103.0014,101.6272,4.51132,73.87319,102.2406,102.9343,71.72055
2007-10,102.2768,103.6607,102.9451,101.5967,4.354867,74.11864,102.2538,102.9531,71.99823
2007-11,102.0969,103.6221,102.7,101.4642,4.054178,74.22639,102.2206,102.9059,72.27495
2007-12,101.6425,103.4763,102.3023,101.2492,3.655711,74.22109,102.1467,102.8009,72.55073
2008-01,100.7549,103.1882,101.7204,100.9345,3.161598,74.07849,102.0475,102.6599,72.82559
2008-02,99.77847,102.9012,101.0518,100.5729,2.638771,73.8685,101.9388,102.5055,73.09961
2008-03,99.05809,102.8429,100.3797,100.2095,2.16725,73.65147,101.8314,102.3529,73.37283
2008-04,98.57088,102.5559,99.73229,99.85937,1.710697,73.4482,101.7249,102.2016,73.64535
2008-05,97.95671,101.9636,99.11389,99.52496,1.182611,73.26226,101.6093,102.0372,73.91725
2008-06,97.4963,101.4751,98.55408,99.22223,0.5464196,73.11594,101.4657,101.8332,74.18864
2008-07,97.23528,101.4407,98.04722,98.94814,-0.1465633,73.00561,101.2691,101.5539,74.45964
2008-08,96.83653,101.243,97.49098,98.64735,-0.9024727,72.85538,100.9988,101.1698,74.73038
2008-09,96.4569,100.773,96.90018,98.32786,-1.620459,72.67611,100.6533,100.6788,75.00101
2008-10,95.82048,100.1491,96.24004,97.97088,-2.262801,72.44149,100.2698,100.1339,75.27168
2008-11,95.31767,99.70747,95.5916,97.62022,-2.713416,72.21233,99.89924,99.60723,75.54254
2008-12,94.90236,99.50061,95.03726,97.32047,-2.923352,72.05135,99.58439,99.15982,75.81379
2009-01,94.54462,99.33008,94.60259,97.08541,-2.834248,71.97893,99.33858,98.81052,76.08557
2009-02,94.7589,98.79806,94.21769,96.87727,-2.606938,71.94279,99.15882,98.55508,76.35805
2009-03,95.11555,98.30163,94.01054,96.76524,-2.185823,72.04157,99.03381,98.37744,76.63138
2009-04,95.42165,98.14297,94.02776,96.77456,-1.545965,72.31271,98.94701,98.2541,76.90571
2009-05,95.89607,98.59393,94.26263,96.90157,-0.6951122,72.75301,98.88267,98.16267,77.18118
2009-06,96.41194,99.08849,94.62679,97.0985,0.2461854,73.29594,98.82906,98.08649,77.45791
2009-07,96.84967,99.50714,95.06526,97.3356,1.225054,73.89996,98.78014,98.01698,77.73604
2009-08,97.07513,99.8598,95.49411,97.56751,2.25789,74.50037,98.7346,97.95226,78.01567
2009-09,97.4367,99.98826,95.87203,97.77187,3.286838,75.06486,98.6946,97.89542,78.29692
2009-10,97.97209,100.015,96.21629,97.95803,4.369255,75.60664,98.66421,97.85223,78.57988
2009-11,98.4265,100.1261,96.53336,98.1295,5.426164,76.13068,98.64752,97.82852,78.86463
2009-12,98.92053,100.0537,96.80924,98.27869,6.348761,76.62572,98.64603,97.8264,79.15125
2010-01,99.56362,100.1512,97.10822,98.44036,7.173812,77.14256,98.65493,97.83905,79.43977
2010-02,99.95283,100.5261,97.49852,98.65142,8.052294,77.73583,98.66737,97.85674,79.73027
2010-03,100.2493,101.0482,97.99857,98.92183,8.855429,78.42117,98.67786,97.87163,80.02277
2010-04,100.4746,101.5834,98.57952,99.23599,9.491673,79.1764,98.68514,97.88198,80.31728
2010-05,100.5368,102.1198,99.21857,99.58157,9.938951,79.98389,98.69248,97.89241,80.61383
2010-06,100.6061,102.6767,99.86591,99.93163,10.24336,80.8039,98.70792,97.91434,80.9124
2010-07,100.6725,103.2128,100.4728,100.2598,10.41543,81.59697,98.74446,97.96627,81.21297
2010-08,100.863,103.7156,100.9729,100.5303,10.48081,82.30862,98.81563,98.06741,81.51553
2010-09,100.7806,103.6673,101.272,100.692,10.38554,82.86075,98.92943,98.22911,81.82002
2010-10,100.5879,103.1484,101.3839,100.7525,10.12648,83.26294,99.07963,98.44255,82.12639
2010-11,100.6161,102.4204,101.3851,100.7531,9.780082,83.57632,99.25429,98.69074,82.43456
2010-12,101.1007,101.7378,101.3157,100.7156,9.405955,83.8331,99.44137,98.95659,82.74446
2011-01,101.5976,101.4558,101.242,100.6757,9.002774,84.08752,99.63251,99.2282,83.056
2011-02,102.0339,101.4424,101.2318,100.6702,8.56767,84.39599,99.82218,99.49773,83.36907
2011-03,102.1526,101.31,101.2927,100.7032,8.089851,84.76532,100.0064,99.75956,83.68358
2011-04,101.9739,101.0656,101.38,100.7504,7.555515,85.15858,100.1815,100.0084,83.9994
2011-05,101.9429,101.2678,101.4714,100.7998,6.967864,85.55706,100.3428,100.2376,84.31644
2011-06,101.8996,101.9945,101.4634,100.7955,6.273485,85.87312,100.484,100.4382,84.63458
2011-07,101.8403,102.3928,101.3219,100.719,5.490052,86.07668,100.5975,100.5994,84.9537
2011-08,101.7633,102.3758,101.1299,100.6151,4.772977,86.23719,100.6754,100.7102,85.27368
2011-09,101.6015,102.2071,100.968,100.5276,4.299002,86.42294,100.7135,100.7643,85.59442
2011-10,101.5041,102.1555,100.8803,100.4802,4.094473,86.67212,100.7164,100.7684,85.91581
2011-11,101.7214,102.4167,100.8422,100.4596,4.053421,86.96403,100.6918,100.7334,86.23774
2011-12,101.8319,102.8265,100.7859,100.4291,4.064402,87.24042,100.6471,100.6699,86.56011
2012-01,101.7371,103.0104,100.6534,100.3575,3.999429,87.45055,100.588,100.5859,86.88284
2012-02,101.5418,102.8324,100.5011,100.2751,3.847162,87.64284,100.5164,100.4843,87.20581
2012-03,101.3018,102.6177,100.3951,100.2178,3.668315,87.87478,100.4301,100.3615,87.52895
2012-04,101.0581,102.5049,100.3545,100.1958,3.528664,88.16354,100.3225,100.2087,87.85215
2012-05,100.8067,102.3345,100.3407,100.1884,3.411395,88.47575,100.1884,100.0181,88.17533
2012-06,100.55,102.0702,100.3062,100.1697,3.372686,88.76936,100.0305,99.7937,88.4984
2012-07,100.3157,101.9506,100.246,100.1371,3.442341,89.03973,99.86798,99.56281,88.82127
2012-08,100.135,101.937,100.1957,100.11,3.572864,89.31833,99.72705,99.36255,89.14385
2012-09,100.0102,102.1842,100.1775,100.1001,3.704888,89.62481,99.63152,99.22678,89.46605
2012-10,99.94743,102.3473,100.1772,100.0999,3.778307,89.94685,99.59259,99.17148,89.78777
2012-11,99.84673,102.2999,100.2044,100.1147,3.828067,90.29307,99.61455,99.20267,90.10889
2012-12,99.61845,102.0507,100.2282,100.1275,3.891841,90.63567,99.69624,99.31877,90.4293
2013-01,99.19852,101.7499,100.2032,100.114,3.982489,90.93326,99.82831,99.50644,90.74888
2013-02,98.73655,101.4051,100.1782,100.1005,4.092689,91.22978,99.99686,99.74594,91.0675
2013-03,98.76192,101.4177,100.2103,100.1179,4.213312,91.57722,100.1836,100.0113,91.38501
2013-04,99.20444,101.7778,100.3248,100.1798,4.350495,91.99909,100.3634,100.2668,91.70128
2013-05,99.4516,102.0428,100.4679,100.2572,4.488212,92.44673,100.5123,100.4784,92.01617
2013-06,99.46639,102.209,100.6035,100.3305,4.638273,92.88672,100.6163,100.6261,92.32953
2013-07,99.42675,101.9501,100.7291,100.3984,4.803409,93.31668,100.6823,100.7199,92.64122
2013-08,99.42181,101.4607,100.8856,100.483,4.988874,93.77431,100.7262,100.7823,92.95113
2013-09,99.6608,101.3968,101.0999,100.5989,5.199516,94.28487,100.7637,100.8356,93.2591
2013-10,99.91407,101.7449,101.3706,100.7453,5.448284,94.84741,100.8027,100.8911,93.56503
2013-11,100.086,102.0582,101.6508,100.8968,5.676271,95.41835,100.845,100.9512,93.86879
2013-12,100.2827,102.17,101.9111,101.0376,5.885372,95.96992,100.8877,101.0118,94.17027
2014-01,100.5024,102.0708,102.1344,101.1583,6.106002,96.48564,100.9245,101.0642,94.46934
2014-02,100.5782,101.6825,102.3478,101.2737,6.314826,96.99078,100.949,101.0989,94.7659
2014-03,100.7132,101.5728,102.5451,101.3805,6.444898,97.47928,100.9572,101.1106,95.05986
2014-04,100.9181,101.7417,102.7294,101.4801,6.472373,97.95361,100.9524,101.1038,95.35113
2014-05,101.0744,102.113,102.907,101.5761,6.461119,98.41982,100.9411,101.0877,95.63962
2014-06,101.3212,102.3618,103.0584,101.658,6.429679,98.85904,100.9303,101.0723,95.92526
2014-07,101.6969,102.3018,103.1698,101.7182,6.366375,99.25757,100.9255,101.0655,96.20798
2014-08,101.6635,101.9948,103.2148,101.7426,6.201347,99.58958,100.9298,101.0717,96.48772
2014-09,101.3763,101.8205,103.2539,101.7637,5.96933,99.91304,100.9429,101.0903,96.76443
2014-10,100.9335,101.9389,103.2745,101.7749,5.659778,100.2156,100.9594,101.1138,97.03806
2014-11,100.4294,102.0484,103.2027,101.7361,5.247153,100.4251,100.9722,101.1319,97.30856
2014-12,100.0838,101.8505,103.0079,101.6307,4.731686,100.5109,100.975,101.1359,97.57592
2015-01,100.0524,101.3317,102.6798,101.4532,4.121182,100.462,100.9666,101.1239,97.84012
2015-02,100.3995,100.6694,102.3001,101.248,3.471256,100.3576,100.9483,101.098,98.10113
