country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1960-02,,,,,,,101.4414,101.1037,21.87736
1960-03,,,,,,,101.0762,100.7851,21.98249
1960-04,,,,,,,100.72,100.4743,22.08813
1960-05,,,,,,,100.3851,100.1821,22.19429
1960-06,,,,,,,100.0844,99.91978,22.30096
1960-07,,,,,,,99.8266,99.69486,22.40816
1960-08,,,,,,,99.6184,99.51322,22.5159
1960-09,,,,,,,99.4644,99.37886,22.62418
1960-10,,,,,,,99.36301,99.29041,22.733
1960-11,,,,,,,99.31055,99.24464,22.84237
1960-12,,,,,,,99.30141,99.23666,22.9523
1961-01,,,,,,,99.32458,99.25688,23.06278
1961-02,,,,,,,99.36868,99.29535,23.17382
1961-03,,,,,,,99.42451,99.34406,23.28541
1961-04,,,,,,,99.48587,99.3976,23.39756
1961-05,,,,,,,99.54979,99.45336,23.51026
1961-06,,,,,,,99.61607,99.51118,23.6235
1961-07,,,,,,,99.68648,99.57261,23.73729
1961-08,,,,,,,99.764,99.64024,23.85161
1961-09,,,,,,,99.85155,99.71662,23.96646
1961-10,,,,,,,99.94995,99.80247,24.08183
1961-11,,,,,,,100.0586,99.89724,24.19771
1961-12,,,,,,,100.175,99.99877,24.31409
1962-01,,,,,,,100.2934,100.1021,24.43096
1962-02,,,,,,,100.4063,100.2006,24.54832
1962-03,,,,,,,100.5054,100.287,24.66614
1962-04,,,,,,,100.5824,100.3542,24.78443
1962-05,,,,,,,100.6272,100.3933,24.90317
1962-06,,,,,,,100.6266,100.3928,25.02235
1962-07,,,,,,,100.566,100.3399,25.14197
1962-08,,,,,,,100.4289,100.2203,25.26201
1962-09,,,,,,,100.2021,100.0225,25.38247
1962-10,,,,,,,99.88496,99.74577,25.50333
1962-11,,,,,,,99.5005,99.41035,25.62461
1962-12,,,,,,,99.11292,99.07222,25.74627
1963-01,,,,,,,98.82617,98.82205,25.86833
1963-02,,,,,,,98.75069,98.75619,25.99077
1963-03,,,,,,,98.94135,98.92254,26.11358
1963-04,,,,,,,99.36624,99.29322,26.23674
1963-05,,,,,,,99.92714,99.78257,26.36023
1963-06,,,,,,,100.5075,100.2889,26.48402
1963-07,,,,,,,101.0105,100.7277,26.6081
1963-08,,,,,,,101.3697,101.0411,26.73244
1963-09,,,,,,,101.5652,101.2116,26.85702
1963-10,,,,,,,101.6289,101.2672,26.98182
1963-11,,,,,,,101.6207,101.26,27.10683
1963-12,,,,,,,101.593,101.236,27.23203
1964-01,,,,,,,101.5619,101.2088,27.35741
1964-02,,,,,,,101.522,101.174,27.48296
1964-03,,,,,,,101.4628,101.1224,27.60868
1964-04,,,,,,,101.3849,101.0544,27.73455
1964-05,,,,,,,101.2925,100.9738,27.86058
1964-06,,,,,,,101.1877,100.8823,27.98677
1964-07,,,,,,,101.0659,100.7761,28.11312
1964-08,,,,,,,100.9197,100.6485,28.23963
1964-09,,,,,,,100.7439,100.4952,28.36631
1964-10,,,,,,,100.5425,100.3194,28.49316
1964-11,,,,,,,100.3287,100.1329,28.6202
1964-12,,,,,,,100.1275,99.95739,28.74743
1965-01,,,,,,,99.97897,99.8278,28.87486
1965-02,,,,,,,99.92194,99.77804,29.0025
1965-03,,,,,,,99.97495,99.82428,29.13037
1965-04,,,,,,,100.1102,99.9423,29.25846
1965-05,,,,,,,100.2814,100.0917,29.3868
1965-06,,,,,,,100.4449,100.2343,29.51538
1965-07,,,,,,,100.5784,100.3507,29.64422
1965-08,,,,,,,100.6728,100.4331,29.77333
1965-09,,,,,,,100.7266,100.48,29.90271
1965-10,,,,,,,100.7421,100.4936,30.03238
1965-11,,,,,,,100.7243,100.478,30.16236
1965-12,,,,,,,100.682,100.4412,30.29264
1966-01,,,,,,,100.6314,100.397,30.42327
1966-02,,,,,,,100.5878,100.359,30.55424
1966-03,,,,,,,100.5593,100.3341,30.68559
1966-04,,,,,,,100.5383,100.3157,30.81732
1966-05,,,,,,,100.51,100.2911,30.94947
1966-06,,,,,,,100.46,100.2474,31.08205
1966-07,,,,,,,100.3819,100.1793,31.21508
1966-08,,,,,,,100.2769,100.0877,31.34859
1966-09,,,,,,,100.1557,99.98196,31.4826
1966-10,,,,,,,100.0412,99.88208,31.61715
1966-11,,,99.90059,99.9253,,31.72069,99.9576,99.80915,31.75225
1966-12,,,99.57608,99.68165,,31.75276,99.91821,99.77478,31.88794
1967-01,,,99.2586,99.44328,,31.7868,99.91147,99.7689,32.02423
1967-02,,,98.93742,99.20213,,31.81942,99.91554,99.77245,32.16116
1967-03,,,98.6089,98.95547,,31.84943,99.91029,99.76787,32.29874
1967-04,,,98.28847,98.71488,,31.88184,99.88811,99.74852,32.43701
1967-05,,,98.00201,98.4998,,31.92512,99.84924,99.71461,32.57598
1967-06,,,97.78665,98.3381,,31.99158,99.79803,99.66993,32.71569
1967-07,,,97.67587,98.25493,,32.09255,99.74031,99.61958,32.85617
1967-08,,,97.6835,98.26066,,32.23304,99.67809,99.56528,32.99742
1967-09,,,97.78671,98.33815,,32.40601,99.60455,99.50113,33.13948
1967-10,,,97.91492,98.43441,,32.58841,99.49934,99.40934,33.28237
1967-11,,,98.03143,98.52189,3.301964,32.76809,99.32536,99.25755,33.42611
1967-12,,,98.13965,98.60314,3.758497,32.94618,99.02778,98.99793,33.57072
1968-01,,,98.25737,98.69154,4.221446,33.12866,98.53832,98.57092,33.71621
1968-02,,,98.42654,98.81854,4.7467,33.32979,97.84053,97.96214,33.86261
1968-03,,,98.65012,98.98641,5.342002,33.55083,97.04545,97.26849,34.00992
1968-04,,,98.91566,99.18579,5.97816,33.78778,96.41149,96.7154,34.15818
1968-05,,,99.20896,99.40601,6.611931,34.03599,96.22548,96.55312,34.30737
1968-06,,,99.59206,99.69364,7.268672,34.31695,96.61118,96.88961,34.45752
1968-07,,,100.0095,100.0071,7.850178,34.61187,97.44801,97.6197,34.60858
1968-08,,,100.4034,100.3028,8.276324,34.90075,98.44828,98.49236,34.76054
1968-09,,,100.7668,100.5757,8.563341,35.18105,99.34083,99.27105,34.91334
1968-10,,,101.1356,100.8526,8.827578,35.46517,99.97755,99.82655,35.06695
1968-11,,,101.4776,101.1094,9.074911,35.74177,100.3363,100.1395,35.22132
1968-12,,,101.7461,101.311,9.251307,35.99414,100.4706,100.2567,35.37643
1969-01,,,101.9094,101.4335,9.303125,36.21066,100.4755,100.261,35.53223
1969-02,,,102.0456,101.5358,9.267756,36.41871,100.4459,100.2352,35.68867
1969-03,,,102.2228,101.6689,9.214956,36.64252,100.444,100.2335,35.84573
1969-04,,,102.448,101.838,9.16587,36.88473,100.4704,100.2565,36.00336
1969-05,,,102.6488,101.9887,9.05916,37.11936,100.4951,100.2781,36.16153
1969-06,,,102.759,102.0715,8.757516,37.32226,100.4861,100.2702,36.32018
1969-07,,,102.7522,102.0663,8.295902,37.48323,100.4374,100.2277,36.47927
1969-08,,,102.6387,101.9811,7.750009,37.60556,100.3599,100.1601,36.63877
1969-09,,,102.4212,101.8178,7.130424,37.6896,100.2741,100.0853,36.79863
1969-10,,,102.1897,101.644,6.493535,37.76812,100.2061,100.026,36.95882
1969-11,,,101.962,101.4731,5.891755,37.84758,100.179,100.0023,37.11929
1969-12,,,101.7436,101.3091,5.378263,37.92999,100.2038,100.0239,37.28
1970-01,,,101.5082,101.1323,4.956864,38.00558,100.2675,100.0796,37.4409
1970-02,,,101.2344,100.9267,4.523462,38.0661,100.348,100.1497,37.60196
1970-03,,,100.9363,100.7029,4.023099,38.11669,100.4254,100.2173,37.76312
1970-04,,,100.615,100.4617,3.450835,38.15756,100.4935,100.2767,37.92434
1970-05,,,100.2931,100.22,2.903701,38.1972,100.5526,100.3283,38.08558
1970-06,,,99.9883,99.99116,2.465149,38.24231,100.6049,100.3738,38.24678
1970-07,,,99.749,99.81149,2.209726,38.31151,100.6487,100.4121,38.40791
1970-08,,,99.62901,99.72139,2.181276,38.42584,100.6786,100.4381,38.56893
1970-09,,,99.6478,99.7355,2.397925,38.59337,100.6841,100.443,38.72978
1970-10,,,99.78214,99.83636,2.747244,38.8057,100.6516,100.4146,38.89042
1970-11,,,99.99777,99.99827,3.176857,39.04995,100.5719,100.3451,39.05082
1970-12,,,100.2251,100.1689,3.609762,39.29918,100.4517,100.2402,39.21093
1971-01,,,100.4001,100.3003,4.006359,39.52822,100.3276,100.1319,39.3707
1971-02,,,100.509,100.3821,4.37456,39.73132,100.2446,100.0595,39.5301
1971-03,,,100.5379,100.4038,4.685314,39.90258,100.2352,100.0513,39.6891
1971-04,,,100.4962,100.3725,4.947407,40.04537,100.2954,100.1039,39.84764
1971-05,,,100.4124,100.3095,5.166489,40.17065,100.4026,100.1974,40.00569
1971-06,,,100.3296,100.2474,5.369051,40.29556,100.5276,100.3064,40.1632
1971-07,,,100.26,100.1951,5.516435,40.42494,100.6437,100.4077,40.32013
1971-08,,,100.1739,100.1305,5.519653,40.54681,100.73,100.483,40.47643
1971-09,,,100.0774,100.058,5.363973,40.66351,100.7754,100.5226,40.63207
1971-10,,,99.98856,99.99135,5.093695,40.78234,100.7847,100.5307,40.78701
1971-11,,,99.95144,99.96349,4.792265,40.92133,100.7675,100.5157,40.94121
1971-12,,,99.98251,99.98681,4.550369,41.08743,100.7294,100.4825,41.09462
1972-01,,,100.0945,100.0709,4.447401,41.28619,100.6653,100.4266,41.24723
1972-02,,,100.281,100.2109,4.490085,41.51529,100.5676,100.3414,41.39898
1972-03,,,100.5254,100.3945,4.675362,41.76817,100.4358,100.2264,41.54984
1972-04,,,100.8261,100.6202,4.99159,42.04427,100.2888,100.0981,41.69979
1972-05,,,101.1747,100.8819,5.401317,42.3404,100.1547,99.98113,41.8488
1972-06,,,101.5364,101.1535,5.823244,42.64207,100.0626,99.90072,41.99683
1972-07,,,101.9009,101.4272,6.233784,42.94495,100.0327,99.8747,42.14384
1972-08,,,102.2512,101.6902,6.646731,43.24185,100.0793,99.91531,42.28981
1972-09,,,102.5685,101.9285,7.036135,43.52465,100.2075,100.0272,42.4347
1972-10,,,102.8335,102.1274,7.362558,43.78497,100.4063,100.2006,42.57849
1972-11,,,103.0334,102.2775,7.565004,44.01702,100.6562,100.4186,42.72113
1972-12,,,103.1887,102.3941,7.646919,44.22936,100.9323,100.6595,42.86258
1973-01,,106.8659,103.3287,102.4992,7.62499,44.43427,101.2034,100.896,43.00282
1973-02,,106.7166,103.4189,102.567,7.470786,44.61681,101.44,101.1024,43.14182
1973-03,,106.5192,103.5123,102.637,7.257842,44.79963,101.6219,101.2611,43.27954
1973-04,,106.3269,103.5965,102.7002,6.976257,44.97739,101.7492,101.3722,43.41595
1973-05,,106.1868,103.6595,102.7476,6.623533,45.14483,101.8326,101.445,43.55106
1973-06,,106.0278,103.6899,102.7704,6.225543,45.29677,101.8881,101.4934,43.68482
1973-07,,105.8007,103.6576,102.7462,5.763127,45.41992,101.9346,101.5339,43.81724
1973-08,,105.6369,103.5364,102.6552,5.227938,45.50251,101.9881,101.5806,43.94831
1973-09,,105.4669,103.3366,102.5051,4.65041,45.54872,102.0574,101.6411,44.07803
1973-10,,105.1837,103.054,102.293,4.045969,45.55649,102.1383,101.7117,44.20641
1973-11,,104.8131,102.6837,102.0149,3.421815,45.52321,102.2202,101.7831,44.33345
1973-12,,104.1874,102.2584,101.6956,2.789772,45.46326,102.2907,101.8446,44.45917
1974-01,,103.3162,101.8242,101.3696,2.166382,45.39688,102.3416,101.889,44.58359
1974-02,,102.7078,101.3769,101.0338,1.581253,45.32232,102.3665,101.9107,44.70675
1974-03,,102.4125,100.919,100.6899,0.984402,45.24064,102.3605,101.9055,44.82868
1974-04,,102.3269,100.4424,100.3321,0.3799322,45.14827,102.322,101.8719,44.94942
1974-05,,102.1842,99.90505,99.92865,-0.2626978,45.02623,102.2442,101.8041,45.06903
1974-06,,101.9447,99.26408,99.4474,-0.9752565,44.85501,102.1094,101.6864,45.18755
1974-07,,101.6339,98.54821,98.9099,-1.700997,44.64733,101.886,101.4916,45.30506
1974-08,,101.2772,97.8093,98.35511,-2.364554,44.42657,101.5434,101.1927,45.42163
1974-09,,100.9064,97.10741,97.82811,-2.916897,44.22011,101.0719,100.7813,45.53732
1974-10,,100.6117,96.51464,97.38304,-3.282522,44.06109,100.5116,100.2925,45.65223
1974-11,,100.6079,96.11508,97.08305,-3.371355,43.98846,99.92264,99.77864,45.76645
1974-12,,100.9203,95.9026,96.92351,-3.218179,44.00017,99.3615,99.28909,45.88005
1975-01,,101.388,95.81731,96.85947,-2.924175,44.0694,98.86143,98.85281,45.99314
1975-02,,101.6565,95.82129,96.86246,-2.522254,44.17917,98.4406,98.48566,46.1058
1975-03,,101.6234,95.88579,96.91089,-2.042487,44.3166,98.10605,98.19379,46.21812
1975-04,,101.4744,96.0322,97.02082,-1.453869,44.49187,97.85213,97.97226,46.33016
1975-05,,101.4121,96.28707,97.21218,-0.6853324,44.71766,97.67169,97.81484,46.44201
1975-06,,101.5005,96.67828,97.50591,0.3396316,45.00735,97.56157,97.71877,46.55373
1975-07,,101.727,97.20934,97.90464,1.603207,45.36312,97.52279,97.68494,46.66539
1975-08,,101.9141,97.87444,98.40402,3.052632,45.78276,97.55954,97.717,46.77703
1975-09,,102.1021,98.64538,98.98286,4.598392,46.25353,97.67307,97.81604,46.88869
1975-10,,102.3618,99.46252,99.59639,6.097716,46.74781,97.85011,97.9705,47.00043
1975-11,,102.6068,100.2284,100.1714,7.345971,47.21984,98.07166,98.16379,47.11226
1975-12,102.5528,102.9427,100.8728,100.6552,8.26402,47.63635,98.31689,98.37774,47.2242
1976-01,102.1477,103.4221,101.3574,101.0191,8.871097,47.97883,98.56401,98.59333,47.33627
1976-02,101.8372,103.7089,101.6731,101.2561,9.196996,48.24233,98.79283,98.79296,47.44848
1976-03,102.0289,103.8173,101.8663,101.4012,9.323535,48.44848,98.98726,98.96259,47.56084
1976-04,102.4448,103.8244,101.9551,101.4679,9.245563,48.6054,99.139,99.09498,47.67334
1976-05,102.6162,103.7622,101.9267,101.4465,8.920438,48.70667,99.2467,99.18893,47.78599
1976-06,102.6508,103.6107,101.7859,101.3409,8.325003,48.75421,99.31804,99.25117,47.89877
1976-07,102.439,103.3597,101.5507,101.1643,7.47985,48.75621,99.37489,99.30077,48.01168
1976-08,101.9931,103.1605,101.2597,100.9457,6.439497,48.73093,99.44178,99.35913,48.12471
1976-09,101.347,102.9677,100.9688,100.7273,5.300406,48.70515,99.53545,99.44085,48.23785
1976-10,100.6897,102.7383,100.6869,100.5157,4.140055,48.68319,99.6536,99.54392,48.35107
1976-11,100.2639,102.6248,100.4337,100.3256,3.080712,48.67455,99.78281,99.65665,48.46436
1976-12,100.0885,102.5951,100.2005,100.1505,2.180614,48.67511,99.90459,99.76289,48.5777
1977-01,99.88483,102.5465,99.94566,99.95914,1.429307,48.6646,100.0006,99.84667,48.69106
1977-02,99.56494,102.3349,99.63261,99.7241,0.7934688,48.62512,100.055,99.89411,48.80442
1977-03,99.06089,101.8237,99.28243,99.46117,0.2440843,48.56673,100.0584,99.89711,48.91776
1977-04,98.58314,101.0951,98.95644,99.21642,-0.1769924,48.51937,100.0152,99.85941,49.03104
1977-05,98.31509,100.657,98.73485,99.05003,-0.3781117,48.5225,99.93587,99.79019,49.14425
1977-06,98.14308,100.6489,98.66158,98.99502,-0.320239,48.59808,99.83303,99.70047,49.25735
1977-07,98.04969,100.975,98.7056,99.02808,-0.05110856,48.73129,99.72005,99.6019,49.37034
1977-08,97.97353,101.3126,98.82794,99.11993,0.3534901,48.90319,99.61199,99.50763,49.48317
1977-09,97.90265,101.6998,98.99463,99.24508,0.8049074,49.09718,99.52752,99.43393,49.59581
1977-10,97.82542,102.1976,99.1836,99.38697,1.271942,49.30242,99.49033,99.40148,49.70823
1977-11,97.80148,102.5028,99.36934,99.52642,1.708629,49.50621,99.52296,99.42995,49.82041
1977-12,97.97713,102.6687,99.57594,99.68154,2.147796,49.72055,99.63725,99.52966,49.9323
1978-01,98.29729,102.7997,99.84623,99.88449,2.676109,49.96692,99.81975,99.68888,50.04387
1978-02,98.82879,102.8851,100.2225,100.167,3.375927,50.26667,100.0428,99.88351,50.15506
1978-03,99.37862,102.9735,100.6556,100.4922,4.177072,50.5954,100.2708,100.0824,50.26585
1978-04,99.71017,103.0862,101.0704,100.8036,4.938225,50.91537,100.4632,100.2503,50.37617
1978-05,99.92816,103.13,101.4282,101.0723,5.532537,51.20702,100.5856,100.357,50.48598
1978-06,100.0854,103.0883,101.7119,101.2853,5.89179,51.46138,100.6234,100.39,50.59525
1978-07,100.3385,102.9775,101.9495,101.4637,6.076436,51.69242,100.6005,100.37,50.70392
1978-08,100.604,102.8888,102.1392,101.6061,6.12584,51.89893,100.556,100.3312,50.81197
1978-09,100.8045,102.7945,102.2741,101.7074,6.069816,52.07729,100.5257,100.3048,50.91934
1978-10,100.9147,102.6363,102.3257,101.7462,5.902985,52.21273,100.5256,100.3047,51.026
1978-11,100.9486,102.4202,102.291,101.7201,5.65005,52.30334,100.5593,100.3341,51.13192
1978-12,100.8486,102.0696,102.1617,101.623,5.27764,52.34463,100.6251,100.3915,51.23706
1979-01,100.7011,101.6415,101.964,101.4746,4.768797,52.34974,100.7187,100.4732,51.34137
1979-02,100.6485,101.373,101.7598,101.3212,4.144864,52.35015,100.8359,100.5754,51.44483
1979-03,100.789,101.1947,101.5806,101.1867,3.491971,52.36218,100.9723,100.6944,51.54741
1979-04,101.0419,101.0006,101.4643,101.0994,2.926378,52.40534,101.1218,100.8248,51.64906
1979-05,101.3189,100.8249,101.4283,101.0723,2.503267,52.48887,101.2766,100.9599,51.74976
1979-06,101.6458,100.7328,101.4567,101.0937,2.221848,52.60477,101.4267,101.0908,51.84948
1979-07,101.8232,100.6909,101.5048,101.1298,2.007052,52.72991,101.5583,101.2057,51.94821
1979-08,101.8477,100.6596,101.5432,101.1586,1.830801,52.84909,101.6594,101.2938,52.04592
1979-09,101.7962,100.6346,101.5472,101.1617,1.67459,52.94937,101.7252,101.3513,52.1426
1979-10,101.8013,100.6788,101.5124,101.1355,1.561955,53.02827,101.7675,101.3882,52.23824
1979-11,101.7288,100.6423,101.4413,101.0821,1.498482,53.08709,101.7993,101.4159,52.33284
1979-12,101.485,100.423,101.3257,100.9953,1.483998,53.12142,101.8219,101.4356,52.4264
1980-01,101.2143,100.0031,101.1631,100.8732,1.490058,53.12978,101.8128,101.4277,52.51894
1980-02,100.8571,99.66829,100.9483,100.7119,1.45024,53.10936,101.7416,101.3655,52.61045
1980-03,100.4203,99.51392,100.688,100.5165,1.33944,53.06354,101.5882,101.2317,52.70097
1980-04,99.89917,99.47531,100.4015,100.3014,1.139454,53.00248,101.3659,101.0378,52.79052
1980-05,99.27845,99.48216,100.1084,100.0814,0.8527253,52.93646,101.1021,100.8076,52.87912
1980-06,98.61783,99.49707,99.88043,99.91016,0.5678535,52.90349,100.8249,100.5658,52.96682
1980-07,97.98663,99.50872,99.75136,99.81326,0.3638133,52.92175,100.5526,100.3282,53.05366
1980-08,97.43838,99.51701,99.69906,99.77399,0.2472418,52.97976,100.2975,100.1057,53.13968
1980-09,97.01942,99.52132,99.69856,99.77361,0.2173685,53.06447,100.0695,99.90681,53.22491
1980-10,96.69472,99.51231,99.7275,99.79534,0.2562241,53.16414,99.87888,99.74047,53.30941
1980-11,96.57979,99.46758,99.75782,99.81811,0.3330702,53.26391,99.73518,99.6151,53.39322
1980-12,96.76634,99.36063,99.78078,99.83534,0.4475122,53.35915,99.64459,99.53607,53.47638
1981-01,96.75106,99.20565,99.79238,99.84406,0.598452,53.44773,99.60345,99.50018,53.55893
1981-02,96.68296,99.16445,99.81735,99.86281,0.8164133,53.54295,99.60423,99.50085,53.64092
1981-03,96.63086,99.39688,99.85989,99.89474,1.099747,53.6471,99.63799,99.5303,53.72238
1981-04,96.71319,99.79745,99.90693,99.93006,1.416522,53.75327,99.69389,99.57908,53.80334
1981-05,96.96311,100.0675,99.9481,99.96098,1.736857,53.85589,99.76212,99.6386,53.88385
1981-06,97.30795,100.2281,99.99138,99.99347,1.995687,53.95928,99.83527,99.70242,53.96393
1981-07,97.75479,100.3507,100.0586,100.044,2.179747,54.07531,99.90887,99.76663,54.04362
1981-08,98.23262,100.3955,100.1641,100.1231,2.325406,54.21175,99.98161,99.83009,54.12294
1981-09,98.70629,100.3942,100.2911,100.2185,2.440916,54.35973,100.0554,99.89445,54.20194
1981-10,99.07257,100.4049,100.4383,100.3291,2.547621,54.51856,100.1356,99.9644,54.28063
1981-11,99.24734,100.5134,100.6175,100.4636,2.686291,54.69473,100.2274,100.0445,54.35905
1981-12,99.23487,100.8229,100.8356,100.6274,2.872952,54.89213,100.332,100.1358,54.43723
1982-01,99.13998,101.3448,101.0564,100.7931,3.074713,55.0911,100.4411,100.231,54.51519
1982-02,99.11887,101.6895,101.2006,100.9014,3.185259,55.24843,100.5421,100.3191,54.59298
1982-03,99.28696,101.7631,101.2337,100.9262,3.165046,55.34506,100.6219,100.3887,54.67061
1982-04,99.42797,101.7267,101.1508,100.864,3.022924,55.37819,100.6717,100.4321,54.74813
1982-05,99.38648,101.6188,100.999,100.75,2.817429,55.37324,100.6873,100.4458,54.82556
1982-06,99.114,101.391,100.8133,100.6106,2.576354,55.34946,100.6716,100.432,54.90294
1982-07,98.71036,101.0168,100.6316,100.4741,2.315754,55.32756,100.6391,100.4037,54.98032
1982-08,98.32238,100.7183,100.501,100.3761,2.069339,55.33358,100.6075,100.3761,55.05774
1982-09,98.17361,100.4278,100.4298,100.3227,1.862604,55.37223,100.5894,100.3603,55.13524
1982-10,98.20449,100.0856,100.4026,100.3022,1.681274,55.43517,100.5854,100.3569,55.21286
1982-11,98.4081,99.93081,100.3938,100.2956,1.487614,55.50838,100.5882,100.3593,55.29066
1982-12,98.61236,99.92962,100.3477,100.261,1.218904,55.56121,100.5861,100.3575,55.36868
1983-01,98.71191,99.93029,100.2489,100.1868,0.8964519,55.58496,100.5658,100.3397,55.44696
1983-02,98.52564,99.66428,100.0918,100.0689,0.5938851,55.57654,100.5159,100.2962,55.52557
1983-03,98.07099,99.05009,99.8881,99.91592,0.3564266,55.54232,100.4317,100.2227,55.60455
1983-04,97.50155,98.15481,99.66679,99.74976,0.2170945,55.49841,100.3215,100.1266,55.68396
1983-05,97.06262,97.50366,99.46689,99.59967,0.1685462,55.46657,100.2004,100.0209,55.76385
1983-06,96.78761,97.14791,99.32268,99.49139,0.2106445,55.46605,100.0849,99.92019,55.8443
1983-07,96.81172,97.01148,99.24902,99.43608,0.3213439,55.50535,99.98944,99.83693,55.92534
1983-08,97.08611,96.94211,99.23397,99.42479,0.4417661,55.57802,99.92516,99.78085,56.00705
1983-09,97.5407,96.84777,99.24772,99.43511,0.5332928,55.66753,99.89752,99.75674,56.08948
1983-10,97.74817,96.76607,99.25175,99.43813,0.5722059,55.75237,99.90161,99.7603,56.17269
1983-11,97.83962,96.654,99.22647,99.41916,0.5642068,55.82156,99.9278,99.78314,56.25673
1983-12,97.86153,96.46967,99.15244,99.36357,0.5451779,55.86412,99.96497,99.81558,56.34165
1984-01,97.87121,96.28435,99.05019,99.2868,0.5515785,55.89156,100.0021,99.84797,56.42752
1984-02,97.97665,96.16224,98.95927,99.21854,0.6291864,55.92622,100.03,99.87228,56.51438
1984-03,98.13987,96.04124,98.89216,99.16814,0.7794174,55.97523,100.0429,99.88356,56.60229
1984-04,98.32007,95.85505,98.82866,99.12047,0.9529147,56.02727,100.0409,99.88182,56.69131
1984-05,98.43574,95.65414,98.75185,99.0628,1.092913,56.07277,100.026,99.86886,56.78149
1984-06,98.55829,95.48745,98.669,99.0006,1.17161,56.1159,99.99969,99.84587,56.87288
1984-07,98.67116,95.29865,98.58565,98.93801,1.179139,56.15984,99.96056,99.81173,56.96553
1984-08,98.67249,95.09286,98.51365,98.88395,1.139619,56.2114,99.90607,99.76419,57.0595
1984-09,98.51094,94.82094,98.42187,98.81504,1.051481,56.25286,99.83445,99.70171,57.15485
1984-10,98.24598,94.58518,98.3434,98.75612,0.9879575,56.30318,99.74778,99.6261,57.25161
1984-11,97.96087,94.60674,98.32362,98.74127,1.015538,56.38845,99.65114,99.54178,57.34986
1984-12,97.71538,95.15681,98.38831,98.78985,1.180722,56.52372,99.55268,99.45589,57.44963
1985-01,97.64397,96.23047,98.53069,98.89674,1.456056,56.70537,99.46428,99.37875,57.55098
1985-02,97.8218,96.99667,98.74451,99.05729,1.795015,56.93011,99.39791,99.32085,57.65395
1985-03,97.92483,97.46561,98.94682,99.20919,2.099234,57.15028,99.36127,99.28889,57.75858
1985-04,98.02412,97.78349,99.1064,99.329,2.357036,57.34785,99.35152,99.28039,57.86493
1985-05,98.18371,97.88534,99.19797,99.39775,2.559703,57.50807,99.36022,99.28797,57.97303
1985-06,98.36127,97.75589,99.20312,99.40162,2.680462,57.62006,99.37597,99.30171,58.08291
1985-07,98.37941,97.38857,99.14535,99.35825,2.737575,57.69725,99.38558,99.3101,58.19461
1985-08,98.36505,97.3109,99.09678,99.32178,2.793234,57.78151,99.37769,99.30321,58.30817
1985-09,98.43216,97.70313,99.11107,99.33251,2.935641,57.90425,99.34653,99.27603,58.42359
1985-10,98.62131,98.56727,99.20605,99.40382,3.148944,58.07614,99.29683,99.23267,58.54092
1985-11,98.8513,99.24345,99.35838,99.5182,3.361233,58.2838,99.23926,99.18244,58.66018
1985-12,98.973,99.70823,99.5555,99.6662,3.531913,58.52009,99.18719,99.13702,58.78137
1986-01,99.02544,100.0811,99.79254,99.84418,3.662724,58.78233,99.15367,99.10777,58.90454
1986-02,99.24496,100.2513,100.034,100.0254,3.723195,59.04972,99.14754,99.10242,59.02967
1986-03,99.41454,100.2354,100.2415,100.1813,3.760925,59.29966,99.16791,99.12019,59.1568
1986-04,99.41074,100.0989,100.383,100.2875,3.77542,59.51297,99.19651,99.14514,59.28591
1986-05,99.35196,100.0637,100.4643,100.3485,3.799107,59.69286,99.20908,99.15611,59.417
1986-06,99.26569,100.1261,100.4955,100.372,3.861654,59.84515,99.1859,99.13589,59.55009
1986-07,99.31561,100.3669,100.4948,100.3714,3.957232,59.98047,99.12316,99.08115,59.68515
1986-08,99.43911,100.4924,100.4562,100.3425,4.003983,60.09508,99.02573,98.99615,59.82218
1986-09,99.44704,100.3859,100.3706,100.2782,3.936037,60.18338,98.90257,98.88869,59.96116
1986-10,99.25528,100.0735,100.2663,100.1999,3.76405,60.26215,98.76428,98.76805,60.10208
1986-11,99.176,99.76965,100.1889,100.1418,3.560066,60.35874,98.62282,98.64464,60.24491
1986-12,99.24947,99.48906,100.1588,100.1192,3.358592,60.48554,98.49199,98.53049,60.38963
1987-01,99.41675,99.16772,100.1757,100.1319,3.164596,60.64256,98.38797,98.43975,60.53619
1987-02,99.5024,99.00452,100.2479,100.1861,3.023304,60.83498,98.3257,98.38542,60.68456
1987-03,99.68276,99.02109,100.3445,100.2586,2.941986,61.04425,98.31315,98.37447,60.83467
1987-04,99.91421,99.1032,100.4215,100.3164,2.907865,61.24353,98.34241,98.39999,60.98649
1987-05,100.0146,99.16694,100.4506,100.3383,2.88572,61.41543,98.40181,98.45182,61.13994
1987-06,100.0673,99.35073,100.4488,100.3369,2.882225,61.57002,98.48483,98.52425,61.29493
1987-07,100.1901,99.647,100.4293,100.3222,2.89214,61.71519,98.59646,98.62164,61.4514
1987-08,100.4078,99.90112,100.385,100.289,2.914357,61.84646,98.74554,98.7517,61.60925
