country,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1990-05,98.01514,96.80415,98.22989,97.85955,0.2022349,44.64141,102.0737,101.7617,45.44586
1990-06,97.77348,96.63876,98.04596,97.63728,0.164264,44.64345,101.8164,101.5381,45.53319
1990-07,97.42668,96.59005,97.85189,97.40277,0.1005451,44.63987,101.5441,101.3015,45.61983
1990-08,97.14632,96.40961,97.65417,97.16383,0.02858484,44.63373,101.2735,101.0664,45.70592
1990-09,97.06208,96.17477,97.47608,96.94863,-0.01333965,44.63581,101.0071,100.835,45.79155
1990-10,97.11084,96.02079,97.35161,96.79821,0.01949394,44.66188,100.7213,100.5866,45.87688
1990-11,97.21803,96.03945,97.30283,96.73927,0.1434462,44.72234,100.3862,100.2955,45.96202
1990-12,97.34589,96.32104,97.34341,96.78831,0.3751229,44.82383,99.98753,99.94907,46.0471
1991-01,97.48335,96.71148,97.48321,96.95724,0.7210787,44.97123,99.55095,99.56974,46.13229
1991-02,97.64074,96.97906,97.71886,97.24202,1.165134,45.16341,99.11916,99.19458,46.21769
1991-03,97.83479,97.32052,98.02721,97.61462,1.681338,45.39,98.7322,98.85837,46.30347
1991-04,98.05389,97.53307,98.36459,98.02232,2.22556,45.63109,98.40775,98.57645,46.38975
1991-05,98.28599,97.68159,98.68597,98.41069,2.743068,45.86596,98.14961,98.35217,46.47667
1991-06,98.52169,97.88605,98.96154,98.74369,3.219644,46.08081,97.95164,98.18016,46.56437
1991-07,98.74415,98.06092,99.18221,99.01035,3.654911,46.27142,97.79658,98.04543,46.65294
1991-08,98.9262,98.15897,99.34461,99.2066,4.03833,46.43619,97.66679,97.93266,46.74253
1991-09,99.0407,98.22053,99.44888,99.3326,4.34476,46.57513,97.55161,97.8326,46.83324
1991-10,99.11127,98.16337,99.51662,99.41446,4.559765,46.69835,97.45277,97.74672,46.92518
1991-11,99.15601,97.9453,99.55814,99.46465,4.669593,46.8107,97.37859,97.68227,47.01845
1991-12,99.17493,97.84541,99.59382,99.50776,4.680416,46.92177,97.33684,97.64599,47.11313
1992-01,99.16348,98.0098,99.63083,99.55247,4.589168,47.03504,97.32571,97.63632,47.20932
1992-02,99.10632,98.43935,99.68153,99.61375,4.412915,47.15643,97.34113,97.64972,47.30709
1992-03,99.00144,98.82539,99.75607,99.70382,4.187867,47.29087,97.38155,97.68483,47.40651
1992-04,98.93017,98.90455,99.84302,99.80889,3.949001,47.43306,97.45049,97.74474,47.50764
1992-05,99.01789,98.63305,99.91372,99.89433,3.714072,47.56945,97.55608,97.83649,47.61053
1992-06,99.36134,98.21966,99.95417,99.94321,3.499422,47.69337,97.70805,97.96851,47.71524
1992-07,99.79684,98.06093,99.97398,99.96714,3.323715,47.80935,97.91187,98.14561,47.8218
1992-08,100.1052,98.2581,99.99986,99.99842,3.217272,47.93017,98.16673,98.36705,47.93024
1992-09,100.1246,98.43966,100.0504,100.0595,3.198368,48.06478,98.45926,98.62122,48.04058
1992-10,99.99085,98.57274,100.1345,100.1611,3.253342,48.21761,98.75308,98.8765,48.15285
1992-11,99.88457,98.44531,100.2502,100.301,3.369183,48.38783,99.0049,99.0953,48.26706
1992-12,99.9322,98.54179,100.3796,100.4573,3.506097,48.56689,99.18012,99.24754,48.38321
1993-01,100.0792,98.93764,100.5006,100.6035,3.633632,48.74412,99.27122,99.3267,48.50132
1993-02,100.2397,99.20297,100.5994,100.723,3.724667,48.91285,99.28504,99.33871,48.62139
1993-03,100.3466,99.4635,100.6878,100.8298,3.780483,49.07869,99.23557,99.29572,48.74343
1993-04,100.3884,99.46285,100.7804,100.9417,3.828002,49.2488,99.14191,99.21434,48.86742
1993-05,100.3489,99.19851,100.8756,101.0567,3.895244,49.4224,99.02705,99.11455,48.99339
1993-06,100.2124,98.81042,100.9811,101.1842,4.004494,49.60325,98.91965,99.02123,49.12132
1993-07,100.0499,98.73325,101.1057,101.3348,4.154895,49.79578,98.85699,98.96678,49.2512
1993-08,99.95364,98.85184,101.2565,101.517,4.325787,50.00352,98.87469,98.98216,49.38303
1993-09,99.99891,99.02651,101.443,101.7423,4.507498,50.2313,98.99322,99.08515,49.51678
1993-10,100.1385,99.5349,101.655,101.9985,4.680024,50.47421,99.19814,99.26319,49.65245
1993-11,100.3208,100.1128,101.873,102.262,4.825082,50.72258,99.45921,99.49004,49.79002
1993-12,100.5141,100.6785,102.0813,102.5137,4.945173,50.96861,99.74277,99.7364,49.92943
1994-01,100.687,101.3152,102.2507,102.7184,5.033473,51.19764,100.0196,99.97695,50.07068
1994-02,100.8036,101.8171,102.3366,102.8223,5.058385,51.38705,100.2664,100.1914,50.21373
1994-03,100.8379,102.1739,102.328,102.8118,4.996441,51.53088,100.4673,100.3659,50.35855
1994-04,100.8455,102.2925,102.2637,102.7341,4.872434,51.64841,100.6167,100.4957,50.50511
1994-05,100.8936,102.3132,102.1677,102.6181,4.712423,51.75139,100.7148,100.5809,50.65339
1994-06,101.0175,102.2662,102.0516,102.4778,4.520621,51.84563,100.7651,100.6247,50.80335
1994-07,101.1374,102.0514,101.9136,102.3111,4.286055,51.93005,100.7765,100.6346,50.95497
1994-08,101.1251,101.7094,101.7406,102.102,3.98834,51.99783,100.7557,100.6165,51.10823
1994-09,100.8764,101.3004,101.5049,101.8172,3.589988,52.0346,100.7035,100.5712,51.26311
1994-10,100.5144,100.9093,101.2085,101.459,3.104172,52.04101,100.6123,100.4919,51.4196
1994-11,100.1915,100.6075,100.8653,101.0443,2.565727,52.02399,100.4735,100.3713,51.57767
1994-12,100.004,100.2824,100.4941,100.5957,2.009718,51.99293,100.2879,100.2101,51.7373
1995-01,99.86894,99.9403,100.1247,100.1493,1.495365,51.96323,100.0784,100.028,51.8985
1995-02,99.66109,99.8068,99.78514,99.73895,1.094313,51.94938,99.87878,99.85458,52.06124
1995-03,99.29905,100.1087,99.49184,99.38452,0.8329972,51.96013,99.72395,99.72005,52.22552
1995-04,98.90331,100.4231,99.2625,99.10738,0.6902881,52.00494,99.63976,99.6469,52.39132
1995-05,98.65646,100.3839,99.1067,98.9191,0.6526055,52.08913,99.63925,99.64646,52.55863
1995-06,98.69714,100.2644,99.01971,98.81398,0.7038714,52.21055,99.71378,99.71121,52.72744
1995-07,98.865,100.1191,98.97292,98.75745,0.8171768,52.35441,99.8177,99.80151,52.89772
1995-08,98.95081,100.0163,98.93355,98.70987,0.9724476,52.50349,99.89812,99.87139,53.06945
1995-09,98.8194,99.95864,98.87952,98.64458,1.175053,52.64603,99.92222,99.89233,53.2426
1995-10,98.61462,99.98583,98.8191,98.57156,1.432238,52.78637,99.90571,99.87798,53.41717
1995-11,98.55734,100.1206,98.78633,98.53197,1.765904,52.94268,99.88358,99.85876,53.59312
1995-12,98.81705,100.3413,98.79807,98.54615,2.175732,53.12416,99.88354,99.85871,53.77044
1996-01,99.23564,100.6714,98.83129,98.5863,2.608324,53.3186,99.89965,99.87272,53.94911
1996-02,99.60012,100.9584,98.86021,98.62125,3.008212,53.51213,99.91029,99.88196,54.12909
1996-03,99.7562,101.2169,98.86733,98.62985,3.339238,53.69521,99.89435,99.86811,54.31036
1996-04,99.77608,101.2286,98.85886,98.61961,3.588343,53.87105,99.84768,99.82756,54.49289
1996-05,99.7552,101.069,98.8557,98.61578,3.766375,54.05099,99.77547,99.76482,54.67667
1996-06,99.7449,100.7589,98.86943,98.63239,3.889714,54.24139,99.68674,99.68773,54.86164
1996-07,99.7261,100.4246,98.90637,98.67702,3.994644,54.44579,99.59048,99.60409,55.0478
1996-08,99.65147,100.2713,98.96909,98.75282,4.118208,54.66569,99.49539,99.52147,55.23511
1996-09,99.496,100.2452,99.05412,98.85557,4.28003,54.89929,99.41013,99.44739,55.42353
1996-10,99.36355,100.2992,99.15579,98.97843,4.465508,55.14354,99.34325,99.38927,55.61303
1996-11,99.41405,100.4184,99.25583,99.09931,4.619368,55.3883,99.30661,99.35744,55.80357
1996-12,99.7677,100.4544,99.3464,99.20876,4.715314,55.62913,99.31735,99.36678,55.99511
1997-01,100.2263,100.5667,99.43465,99.31541,4.785103,55.86995,99.39761,99.43652,56.18761
1997-02,100.5183,100.5136,99.51421,99.41154,4.849331,56.10711,99.56266,99.57992,56.38101
1997-03,100.4397,100.4369,99.59447,99.50854,4.936433,56.34583,99.80392,99.78954,56.57526
1997-04,100.1603,100.2425,99.69942,99.63536,5.065102,56.59967,100.0654,100.0168,56.77032
1997-05,99.90279,100.0132,99.83311,99.79692,5.217365,56.87103,100.2791,100.2024,56.9661
1997-06,99.82182,99.8672,99.98441,99.97976,5.36908,57.15366,100.398,100.3057,57.16257
1997-07,99.86142,99.85089,100.1434,100.1719,5.502957,57.44191,100.4335,100.3366,57.35965
1997-08,99.93344,99.97293,100.2818,100.3391,5.58633,57.71949,100.4219,100.3265,57.5573
1997-09,99.97543,100.1085,100.3743,100.451,5.596375,57.97166,100.3973,100.3051,57.75547
1997-10,99.97603,100.2133,100.4192,100.5052,5.537362,58.19704,100.3677,100.2794,57.95409
1997-11,99.92395,100.3003,100.4192,100.5051,5.431793,58.39688,100.3282,100.245,58.15311
1997-12,99.79838,100.3349,100.3776,100.4549,5.291603,58.5728,100.2742,100.1981,58.35247
1998-01,99.61198,100.4839,100.301,100.3623,5.116178,58.72836,100.2155,100.1471,58.55214
1998-02,99.36791,100.5207,100.1863,100.2238,4.909183,58.86151,100.1701,100.1077,58.75204
1998-03,99.07773,100.3488,100.0415,100.0487,4.668917,58.97657,100.1589,100.098,58.95213
1998-04,98.83681,100.1889,99.88769,99.86287,4.3927,59.08593,100.1994,100.1331,59.15236
1998-05,98.79752,99.96635,99.74653,99.69229,4.099096,59.20223,100.303,100.2232,59.35267
1998-06,99.09292,99.69543,99.65462,99.58122,3.838192,59.34733,100.4703,100.3685,59.55301
1998-07,99.55907,99.70171,99.62517,99.54564,3.633996,59.52935,100.6797,100.5504,59.75332
1998-08,99.99453,99.77238,99.66272,99.59102,3.52021,59.75134,100.8999,100.7418,59.95355
1998-09,100.2492,99.8224,99.76438,99.71387,3.51939,60.01191,101.0986,100.9144,60.15364
1998-10,100.3438,99.93584,99.91404,99.89471,3.616391,60.30167,101.2502,101.0462,60.35355
1998-11,100.297,100.2038,100.0832,100.0992,3.778893,60.60363,101.3358,101.1205,60.55323
1998-12,100.112,100.611,100.2417,100.2906,3.972256,60.89946,101.3459,101.1293,60.75263
1999-01,99.90501,101.216,100.3664,100.4413,4.166103,61.17504,101.2884,101.0793,60.95173
1999-02,99.81876,101.52,100.4632,100.5583,4.3699,61.4337,101.1806,100.9857,61.15049
1999-03,99.95712,101.5427,100.543,100.6548,4.587298,61.682,101.0472,100.8698,61.34888
1999-04,100.1997,101.5182,100.6146,100.7413,4.805218,61.92514,100.9208,100.76,61.54688
1999-05,100.3896,101.4245,100.6755,100.8149,4.9987,62.16158,100.8336,100.6842,61.74449
1999-06,100.4175,101.2314,100.7283,100.8787,5.131602,62.3928,100.8086,100.6625,61.94168
1999-07,100.3574,101.1072,100.7633,100.921,5.179598,62.61273,100.8484,100.6971,62.13844
1999-08,100.3167,101.0506,100.7737,100.9336,5.130768,62.81704,100.9422,100.7785,62.33476
1999-09,100.3741,101.1272,100.765,100.9231,4.994164,63.00901,101.0686,100.8884,62.53064
1999-10,100.4977,101.1903,100.7478,100.9023,4.798315,63.19514,101.194,100.9973,62.72607
1999-11,100.6375,101.1399,100.7211,100.87,4.572576,63.37478,101.2848,101.0762,62.92105
1999-12,100.7506,100.9724,100.6584,100.7942,4.321305,63.53112,101.3194,101.1062,63.11559
2000-01,100.8118,100.8302,100.5485,100.6615,4.057092,63.65697,101.3025,101.0916,63.30969
2000-02,100.7813,100.3854,100.3931,100.4736,3.775273,63.75299,101.2483,101.0445,63.50339
2000-03,100.6256,99.99028,100.1907,100.229,3.463169,63.81815,101.1674,100.9742,63.69669
2000-04,100.4295,99.66541,99.96723,99.95899,3.138572,63.8687,101.056,100.8774,63.88964
2000-05,100.293,99.60661,99.75126,99.69801,2.833397,63.92286,100.9025,100.744,64.08225
2000-06,100.2701,99.94964,99.56652,99.47476,2.569479,63.99596,100.6964,100.565,64.27458
2000-07,100.2459,100.4928,99.41165,99.28762,2.355181,64.08738,100.44,100.3422,64.46667
2000-08,100.0419,100.6899,99.26838,99.11449,2.178459,64.18549,100.1449,100.0858,64.65855
2000-09,99.52141,100.3404,99.12776,98.94456,2.024502,64.28462,99.83241,99.81429,64.85027
2000-10,98.87502,99.95168,99.00333,98.79419,1.896514,64.39364,99.53673,99.55738,65.0419
2000-11,98.36646,99.74461,98.92595,98.70069,1.827317,64.53284,99.29301,99.34563,65.23347
2000-12,98.20399,99.81771,98.91856,98.69176,1.86744,64.71752,99.12479,99.19947,65.42505
2001-01,98.27415,99.90611,98.99516,98.78432,2.042758,64.95732,99.02781,99.1152,65.61667
2001-02,98.45372,99.64461,99.15932,98.9827,2.356189,65.25513,98.98647,99.07928,65.80837
2001-03,98.68915,99.15164,99.39143,99.26318,2.789768,65.59853,98.98491,99.07793,66.00019
2001-04,98.96648,99.06668,99.65798,99.58529,3.283408,65.96577,99.01406,99.10326,66.19216
2001-05,99.30704,99.4743,99.91781,99.89927,3.76531,66.32975,99.07004,99.15189,66.38432
2001-06,99.72119,100.1012,100.1284,100.1538,4.166186,66.66216,99.15027,99.2216,66.57667
2001-07,100.0989,100.4689,100.2875,100.346,4.484247,66.96121,99.24782,99.30637,66.76926
2001-08,100.2713,100.4994,100.4115,100.4958,4.755146,67.2376,99.35444,99.399,66.96207
2001-09,100.109,100.3721,100.5214,100.6286,5.009979,67.50527,99.46235,99.49276,67.15516
2001-10,99.8251,100.1565,100.6291,100.7588,5.246727,67.7722,99.56529,99.58221,67.3485
2001-11,99.70271,100.276,100.7346,100.8862,5.431981,68.03825,99.66034,99.66479,67.54211
2001-12,99.94388,100.715,100.8235,100.9938,5.526062,68.29385,99.74991,99.74261,67.73602
2002-01,100.3569,101.2351,100.8859,101.0691,5.503094,68.53199,99.84434,99.82465,67.93019
2002-02,100.6726,101.4972,100.9079,101.0957,5.34524,68.74318,99.95283,99.91891,68.12466
2002-03,100.6885,101.5494,100.883,101.0656,5.067426,68.92269,100.0739,100.0241,68.31943
2002-04,100.5104,101.341,100.7995,100.9647,4.694055,69.06224,100.1851,100.1207,68.51448
2002-05,100.2787,101.1185,100.6532,100.7879,4.264845,69.15862,100.257,100.1832,68.70983
2002-06,100.0877,100.9614,100.4638,100.559,3.844592,69.22504,100.269,100.1936,68.90547
2002-07,99.95908,100.781,100.2722,100.3275,3.477077,69.28951,100.2266,100.1568,69.10141
2002-08,99.91072,100.5892,100.124,100.1485,3.191679,69.38361,100.1458,100.0866,69.29766
2002-09,99.96294,100.455,100.0461,100.0543,2.993772,69.52622,100.0405,99.99512,69.49422
2002-10,100.0644,100.3599,100.0278,100.0322,2.860005,69.71049,99.91327,99.88454,69.69109
2002-11,100.1625,100.4443,100.0411,100.0483,2.761374,69.91704,99.76196,99.75308,69.88829
2002-12,100.2238,100.5422,100.0569,100.0674,2.682346,70.12573,99.58817,99.60208,70.08582
2003-01,100.2586,100.5451,100.0592,100.0701,2.61675,70.32529,99.40698,99.44466,70.28368
2003-02,100.287,100.304,100.0268,100.031,2.55679,70.50079,99.24177,99.30111,70.48189
2003-03,100.3307,100.2993,99.96542,99.9568,2.514843,70.65599,99.11956,99.19492,70.68044
2003-04,100.4124,100.6486,99.89583,99.87271,2.524161,70.80548,99.06545,99.14791,70.87932
2003-05,100.5662,100.9999,99.8459,99.81238,2.617736,70.969,99.09969,99.17766,71.07854
2003-06,100.81,101.3024,99.82267,99.78431,2.783145,71.15168,99.22987,99.29077,71.27808
2003-07,101.0468,101.4557,99.81827,99.77898,2.970877,71.34801,99.43674,99.47051,71.47791
2003-08,101.133,101.4551,99.82124,99.78258,3.122183,71.5499,99.68877,99.68949,71.67802
2003-09,100.9543,101.4627,99.82648,99.7889,3.20374,71.75366,99.95112,99.91743,71.87839
2003-10,100.6522,101.472,99.82229,99.78384,3.213853,71.95088,100.1912,100.1261,72.07897
2003-11,100.409,101.4119,99.80767,99.76618,3.180481,72.14074,100.3822,100.292,72.27975
2003-12,100.3546,101.4738,99.79128,99.74637,3.142472,72.32941,100.508,100.4013,72.48069
2004-01,100.4166,101.7236,99.78779,99.74215,3.131497,72.52753,100.5715,100.4564,72.68177
2004-02,100.4962,101.8154,99.80171,99.75897,3.173934,72.73844,100.5844,100.4676,72.88297
2004-03,100.5291,101.7504,99.82847,99.79131,3.25931,72.95889,100.5615,100.4477,73.08425
2004-04,100.528,101.673,99.85828,99.82735,3.356059,73.18176,100.5185,100.4104,73.28561
2004-05,100.5224,101.6,99.88763,99.86281,3.431721,73.40446,100.4688,100.3672,73.48704
2004-06,100.5328,101.6094,99.91454,99.89531,3.47686,73.62552,100.4214,100.3261,73.6885
2004-07,100.5489,101.8019,99.94668,99.93416,3.507582,73.8506,100.3803,100.2903,73.89
2004-08,100.5465,101.9551,99.99583,99.99356,3.547936,74.08844,100.3456,100.2602,74.09152
2004-09,100.4985,102.0031,100.057,100.0675,3.598081,74.33542,100.3157,100.2342,74.29305
2004-10,100.4048,101.9958,100.114,100.1363,3.653345,74.5795,100.2873,100.2095,74.49459
2004-11,100.258,102.0509,100.1418,100.17,3.689044,74.80204,100.2571,100.1833,74.69612
2004-12,100.0564,102.1368,100.1244,100.1489,3.679537,74.9908,100.2218,100.1526,74.89764
2005-01,99.86861,102.2416,100.0683,100.0811,3.616425,75.15044,100.1795,100.1159,75.09914
2005-02,99.79079,101.8391,99.99552,99.99319,3.517814,75.29725,100.1307,100.0734,75.30062
2005-03,99.88959,101.1287,99.93708,99.92256,3.42067,75.45457,100.0802,100.0296,75.50208
2005-04,100.0353,100.8776,99.90639,99.88548,3.349041,75.63264,100.04,99.99463,75.70351
2005-05,100.0478,101.002,99.88682,99.86182,3.289359,75.819,100.022,99.97906,75.90491
2005-06,99.79553,101.0424,99.8624,99.83231,3.227189,76.00156,100.0311,99.9869,76.10628
2005-07,99.42757,100.9356,99.83471,99.79885,3.156209,76.18148,100.0553,100.008,76.30761
2005-08,99.15025,100.7501,99.81821,99.77892,3.07927,76.36982,100.0748,100.0249,76.5089
2005-09,99.11929,100.2331,99.82423,99.78618,3.013229,76.57532,100.068,100.019,76.71016
2005-10,99.24128,100.0036,99.84618,99.81271,2.968049,76.79305,100.0197,99.97697,76.91135
2005-11,99.39502,100.1653,99.86889,99.84015,2.953604,77.0114,99.92044,99.89078,77.1125
2005-12,99.49982,100.4236,99.88148,99.85538,2.975256,77.22196,99.77097,99.76091,77.31359
2006-01,99.55206,100.8202,99.87467,99.84714,3.01667,77.41747,99.5885,99.60237,77.51463
2006-02,99.5612,101.027,99.85853,99.82764,3.065721,77.60565,99.39935,99.43802,77.7156
2006-03,99.53826,101.0698,99.83775,99.80254,3.095261,77.79008,99.23378,99.29417,77.9165
2006-04,99.52758,100.8975,99.83376,99.7977,3.113491,77.98746,99.12154,99.19665,78.11732
2006-05,99.58887,100.5636,99.88295,99.85715,3.175181,78.22639,99.08782,99.16735,78.31806
2006-06,99.76715,100.2858,99.99841,99.99668,3.310312,78.51745,99.14544,99.21741,78.51869
2006-07,99.99068,99.99643,100.1566,100.1878,3.492913,78.84243,99.28146,99.33559,78.71918
2006-08,100.1646,99.61929,100.3225,100.3884,3.671921,79.17406,99.47256,99.50164,78.91951
2006-09,100.219,99.69579,100.4732,100.5704,3.811548,79.49402,99.69463,99.69458,79.11963
2006-10,100.2076,99.85687,100.596,100.7188,3.905576,79.79226,99.92833,99.89763,79.31951
2006-11,100.1981,99.97915,100.6845,100.8258,3.963092,80.06343,100.1582,100.0974,79.51911
2006-12,100.2297,100.4721,100.7343,100.886,3.990856,80.30378,100.371,100.2823,79.71838
2007-01,100.2681,101.0353,100.7626,100.9201,4.016215,80.52673,100.5539,100.4412,79.91729
2007-02,100.2558,101.3979,100.7805,100.9417,4.040176,80.74106,100.697,100.5655,80.11579
2007-03,100.1546,101.6521,100.7922,100.9559,4.062217,80.95009,100.7979,100.6532,80.31385
2007-04,100.04,101.8904,100.8059,100.9725,4.068404,81.1603,100.8686,100.7146,80.51143
2007-05,100.0253,102.176,100.8225,100.9925,4.021597,81.37234,100.9248,100.7635,80.7085
2007-06,100.1997,102.1917,100.8381,101.0113,3.904401,81.58308,100.9774,100.8091,80.90505
2007-07,100.4665,101.9637,100.8606,101.0386,3.750022,81.79904,101.0243,100.8499,81.10105
2007-08,100.6942,101.621,100.8892,101.0731,3.593709,82.01935,101.0584,100.8795,81.29648
2007-09,100.777,101.5121,100.9233,101.1143,3.459021,82.24374,101.0753,100.8942,81.49132
2007-10,100.7324,101.4261,100.9399,101.1344,3.335027,82.45335,101.0827,100.9006,81.68558
2007-11,100.5649,101.2631,100.9111,101.0995,3.199701,82.62522,101.0907,100.9076,81.87924
2007-12,100.2554,101.007,100.8197,100.9892,3.040117,82.74511,101.1043,100.9194,82.07233
2008-01,99.87495,100.4409,100.6815,100.8221,2.854616,82.82545,101.1146,100.9284,82.26485
2008-02,99.49962,99.6273,100.5323,100.6418,2.668594,82.89571,101.1076,100.9222,82.4568
2008-03,99.19688,98.91364,100.4035,100.4862,2.509722,82.9817,101.0716,100.891,82.64822
2008-04,99.0067,98.51336,100.2975,100.3581,2.372238,83.08562,101.008,100.8357,82.83914
2008-05,98.9996,98.32298,100.1812,100.2176,2.221533,83.18005,100.9213,100.7604,83.02958
2008-06,99.2221,98.09827,100.0316,100.0367,2.03814,83.24586,100.8131,100.6664,83.21958
2008-07,99.45913,97.98083,99.84481,99.81106,1.810189,83.27976,100.6772,100.5483,83.4092
2008-08,99.40578,98.16246,99.6198,99.53915,1.537798,83.28064,100.5073,100.4007,83.59848
2008-09,98.82449,98.33022,99.34408,99.20596,1.208786,83.23788,100.3083,100.2278,83.78747
2008-10,97.99261,98.26924,99.02938,98.82568,0.8584019,83.16113,100.1082,100.0539,83.97623
2008-11,97.27779,98.36739,98.69872,98.42609,0.5378206,83.0696,99.94188,99.9094,84.16482
2008-12,96.96382,98.55556,98.40598,98.07234,0.3185461,83.00869,99.83426,99.8159,84.3533
2009-01,96.9595,98.54574,98.19667,97.8194,0.2314658,83.01717,99.78165,99.77019,84.54174
2009-02,97.18063,98.42725,98.09264,97.69369,0.26342,83.11407,99.76619,99.75675,84.73019
2009-03,97.62224,98.45248,98.09818,97.70039,0.3880309,83.3037,99.76613,99.75671,84.9187
2009-04,98.20544,98.70716,98.19884,97.82202,0.5882931,83.57441,99.76342,99.75435,85.10733
2009-05,98.89323,99.08502,98.3876,98.05013,0.890565,83.92082,99.74585,99.73909,85.29614
2009-06,99.66455,99.81764,98.64931,98.36639,1.302991,84.33054,99.70947,99.70747,85.48518
2009-07,100.384,100.6483,98.96273,98.74513,1.808437,84.78582,99.6619,99.66615,85.6745
2009-08,100.8459,101.3322,99.30014,99.15287,2.380612,85.26323,99.61459,99.62504,85.86415
2009-09,100.8709,101.814,99.62893,99.55018,2.999819,85.73487,99.57569,99.59124,86.0542
2009-10,100.6595,101.9926,99.92437,99.9072,3.62947,86.17944,99.54306,99.56288,86.24467
2009-11,100.4406,101.9116,100.1798,100.2159,4.239148,86.59104,99.51046,99.53456,86.43563
2009-12,100.357,101.8046,100.3931,100.4736,4.769328,86.96765,99.47321,99.5022,86.62711
2010-01,100.3579,101.8406,100.5649,100.6812,5.170528,87.30959,99.4338,99.46796,86.81916
2010-02,100.3505,101.7819,100.6857,100.8273,5.407523,87.60848,99.39822,99.43704,87.0118
2010-03,100.2666,101.6213,100.7623,100.9198,5.481381,87.8699,99.3725,99.4147,87.20509
2010-04,100.1389,101.3041,100.8014,100.9671,5.414436,88.09949,99.35889,99.40288,87.39905
2010-05,100.0208,100.8889,100.8091,100.9763,5.221114,88.30243,99.35704,99.40126,87.5937
2010-06,99.9518,100.7527,100.7951,100.9594,4.928894,88.48711,99.36414,99.40743,87.78907
2010-07,99.91183,101.1095,100.7739,100.9338,4.576588,88.66612,99.3743,99.41625,87.98518
2010-08,99.87707,101.4744,100.7666,100.925,4.216195,88.85809,99.37883,99.4202,88.18204
2010-09,99.84608,101.5391,100.7756,100.9359,3.88443,89.06519,99.36636,99.40936,88.37968
2010-10,99.86111,101.4797,100.7919,100.9555,3.597222,89.27951,99.32317,99.37183,88.57809
2010-11,99.99827,101.2193,100.783,100.9448,3.327568,89.47241,99.24088,99.30034,88.77728
2010-12,100.3117,100.9361,100.7362,100.8883,3.063975,89.63232,99.12614,99.20065,88.97726
2011-01,100.6555,100.651,100.6394,100.7712,2.79303,89.74818,99.01295,99.10229,89.17801
2011-02,100.8193,100.5111,100.4887,100.5892,2.520147,89.81635,98.94407,99.04244,89.37953
2011-03,100.6327,100.4019,100.298,100.3587,2.252074,89.84879,98.9525,99.04977,89.58182
2011-04,100.2501,100.3121,100.0784,100.0933,1.992924,89.85525,99.03987,99.12569,89.78485
2011-05,99.86163,100.1059,99.86652,99.8373,1.773501,89.86847,99.1919,99.25778,89.98859
2011-06,99.59985,99.72535,99.6909,99.62507,1.612783,89.91422,99.38797,99.42813,90.193
2011-07,99.45255,99.28429,99.56302,99.47054,1.507791,90.00302,99.6058,99.6174,90.39804
2011-08,99.40205,99.11267,99.48125,99.37172,1.435514,90.13366,99.82551,99.8083,90.60367
2011-09,99.45027,99.30117,99.42178,99.29987,1.369302,90.28476,100.0319,99.98762,90.80983
2011-10,99.54685,99.5366,99.38223,99.25206,1.315745,90.4542,100.2166,100.1481,91.01648
2011-11,99.64966,99.69782,99.3658,99.23222,1.310583,90.64503,100.3751,100.2858,91.22356
2011-12,99.73695,99.62038,99.36638,99.23291,1.360435,90.85171,100.5051,100.3988,91.43103
2012-01,99.81336,99.60762,99.38867,99.25986,1.482422,91.07863,100.6066,100.4869,91.63884
2012-02,99.89057,99.61162,99.44675,99.33004,1.695075,91.3388,100.68,100.5508,91.84694
2012-03,99.97886,99.47007,99.54284,99.44615,1.9874,91.63445,100.7262,100.5909,92.05528
2012-04,100.0778,99.35059,99.68123,99.61339,2.353217,91.96973,100.7483,100.6101,92.26384
2012-05,100.1833,99.33186,99.83117,99.79458,2.723962,92.31645,100.7494,100.611,92.47257
2012-06,100.2837,99.41115,99.95582,99.94521,3.032106,92.6405,100.732,100.5959,92.68145
2012-07,100.3492,99.52293,100.0293,100.034,3.238377,92.91766,100.6989,100.5671,92.89045
2012-08,100.327,99.57174,100.05,100.059,3.34213,93.14604,100.6522,100.5266,93.09953
2012-09,100.1711,99.65656,100.0335,100.0391,3.383992,93.33999,100.5931,100.4752,93.30869
2012-10,99.95892,99.79784,99.98042,99.97493,3.366781,93.4996,100.5229,100.4143,93.51791
2012-11,99.78979,99.96484,99.90379,99.88233,3.30075,93.63699,100.443,100.3448,93.72717
2012-12,99.73829,100.0463,99.82221,99.78375,3.21155,93.76945,100.3552,100.2685,93.93646
2013-01,99.76519,100.244,99.74982,99.69627,3.108977,93.91024,100.2637,100.189,94.14577
2013-02,99.8234,100.5425,99.70992,99.64804,3.002668,94.0814,100.174,100.1111,94.35511
2013-03,99.88543,100.624,99.70856,99.64641,2.896749,94.28886,100.0933,100.041,94.56447
2013-04,99.93948,100.3544,99.73074,99.67322,2.77147,94.51865,100.0298,99.98579,94.77383
2013-05,99.98189,100.0375,99.75592,99.70364,2.637575,94.75137,99.99139,99.95242,94.9832
