country,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2013-05,99.15437,100.4007,99.7375,99.81451,4.176504,93.83843,99.80849,99.73592,94.08541
2013-06,99.10369,100.4802,99.79922,99.85851,4.181034,94.13939,99.85622,99.807,94.32878
2013-07,98.98637,100.4815,99.80716,99.86418,4.157914,94.3897,99.89536,99.86529,94.57207
2013-08,98.90224,100.4433,99.78588,99.84901,4.103978,94.61227,99.92624,99.91128,94.81528
2013-09,98.95409,100.4426,99.74413,99.81924,4.012952,94.81519,99.95085,99.94794,95.05842
2013-10,99.03191,100.6626,99.70573,99.79185,3.915338,95.02101,99.97257,99.98029,95.30146
2013-11,99.06087,100.8907,99.68172,99.77473,3.820804,95.24031,99.99448,100.0129,95.54441
2013-12,99.07353,101.0454,99.67326,99.76871,3.720621,95.4743,100.018,100.0479,95.78727
2014-01,99.1434,101.1771,99.66821,99.76511,3.609066,95.71142,100.0412,100.0824,96.03004
2014-02,99.25977,101.2066,99.65018,99.75225,3.45702,95.93592,100.0601,100.1106,96.2727
2014-03,99.33279,101.1747,99.61571,99.72767,3.256865,96.14436,100.0695,100.1246,96.51525
2014-04,99.33963,101.0598,99.56875,99.69418,3.048635,96.34042,100.0644,100.1171,96.7577
2014-05,99.21387,100.8865,99.52481,99.66286,2.878002,96.53911,100.0407,100.0818,97.00004
2014-06,99.02618,100.8405,99.50974,99.65211,2.78962,96.76552,99.99732,100.0171,97.24226
2014-07,98.8851,100.8162,99.54865,99.67986,2.812474,97.04439,99.93903,99.93033,97.48438
2014-08,98.82481,100.86,99.65115,99.75294,2.931134,97.38548,99.87339,99.83258,97.7264
2014-09,98.83376,100.8277,99.80609,99.86341,3.125175,97.77834,99.80827,99.7356,97.96831
2014-10,98.83995,100.6311,99.99786,100.0002,3.353984,98.208,99.75015,99.64904,98.21011
2014-11,98.88952,100.3918,100.205,100.1478,3.583851,98.65358,99.70375,99.57993,98.4518
2014-12,99.02796,100.2419,100.3851,100.2763,3.769754,99.07345,99.67121,99.53148,98.69337
2015-01,99.21316,100.2426,100.5066,100.3629,3.891474,99.436,99.65048,99.5006,98.93483
2015-02,99.36434,100.2902,100.5743,100.4111,3.971155,99.74568,99.63923,99.48384,99.17615
2015-03,99.36436,100.3293,100.5979,100.428,4.022429,100.0117,99.63799,99.482,99.41731
2015-04,99.20841,100.3963,100.588,100.4209,4.052151,100.2443,99.65257,99.50372,99.6583
2015-05,98.85404,100.3209,100.5577,100.3993,4.057573,100.4563,99.68923,99.5583,99.8991
2015-06,98.52708,100.0713,100.5255,100.3764,4.030777,100.6659,99.74866,99.64682,100.1397
2015-07,98.4012,100.0278,100.5228,100.3744,3.977958,100.9048,99.81852,99.75085,100.38
2015-08,98.39999,100.1644,100.5463,100.3912,3.885806,101.1697,99.88164,99.84486,100.62
2015-09,98.43533,100.3827,100.5889,100.4216,3.758898,101.4537,99.9236,99.90735,100.8597
2015-10,98.48362,100.5732,100.6248,100.4472,3.58702,101.7307,99.94067,99.93278,101.099
2015-11,98.47536,100.5646,100.6363,100.4554,3.374609,101.9828,99.936,99.92582,101.3379
2015-12,98.39692,100.3151,100.6173,100.4418,3.159225,102.2034,99.91748,99.89824,101.5764
2016-01,98.33621,100.0118,100.5856,100.4192,2.991477,102.4106,99.89725,99.86812,101.8144
2016-02,98.33626,99.8325,100.5671,100.406,2.892211,102.6305,99.88663,99.85229,102.0518
2016-03,98.45585,99.85267,100.5756,100.4121,2.865383,102.8774,99.8912,99.8591,102.2887
2016-04,98.61956,99.90442,100.6115,100.4377,2.900455,103.1518,99.90531,99.88011,102.5249
2016-05,98.68561,99.8766,100.6773,100.4846,2.986606,103.4565,99.91895,99.90041,102.7605
2016-06,98.69453,99.907,100.7791,100.5572,3.111112,103.7978,99.92387,99.90775,102.9954
2016-07,98.69063,100.0442,100.916,100.6548,3.240975,104.1751,99.91983,99.90174,103.2294
2016-08,98.67564,100.1561,101.076,100.7689,3.366864,104.5759,99.91118,99.88885,103.4627
2016-09,98.65005,100.1286,101.2308,100.8793,3.467335,104.9715,99.90407,99.87826,103.6951
2016-10,98.66563,99.89011,101.3633,100.9737,3.551232,105.3434,99.90414,99.87836,103.9266
2016-11,98.73852,99.42474,101.4862,101.0614,3.650052,105.7052,99.91589,99.89587,104.1572
2016-12,98.83364,99.05589,101.6062,101.147,3.776744,106.0634,99.94156,99.93409,104.3867
2017-01,98.97928,98.92075,101.7182,101.2268,3.907782,106.4126,99.97922,99.99018,104.6151
2017-02,99.13446,99.07984,101.8082,101.291,4.002305,106.7381,100.0258,100.0595,104.8424
2017-03,99.26827,99.53023,101.8619,101.3293,4.031346,107.0247,100.0791,100.139,105.0685
2017-04,99.27962,100.2141,101.8733,101.3374,3.988216,107.2657,100.1396,100.2291,105.2933
2017-05,99.2009,100.9497,101.8432,101.3159,3.871422,107.4617,100.2068,100.329,105.5168
2017-06,99.11154,101.4333,101.785,101.2744,3.688518,107.6264,100.2751,100.4309,105.739
2017-07,99.0669,101.5715,101.6986,101.2128,3.440827,107.7596,100.3302,100.5129,105.9597
2017-08,99.07506,101.4852,101.5844,101.1314,3.141577,107.8613,100.3569,100.5527,106.1789
2017-09,99.10403,101.3866,101.4409,101.0291,2.818216,107.9298,100.3497,100.5419,106.3967
2017-10,99.14857,101.452,101.2654,100.904,2.485688,107.9619,100.3238,100.5034,106.6128
2017-11,99.16367,101.5855,101.0497,100.7501,2.122456,107.9487,100.3021,100.471,106.8274
2017-12,99.13255,101.5817,100.8062,100.5765,1.73473,107.9033,100.3022,100.4712,107.0404
2018-01,99.01402,101.4803,100.5765,100.4127,1.369516,107.8699,100.3245,100.5044,107.2516
2018-02,98.8861,101.3412,100.3757,100.2696,1.055704,107.865,100.3607,100.5583,107.4612
2018-03,98.80212,101.2393,100.1969,100.1421,0.8001999,107.8812,100.4013,100.6188,107.6691
2018-04,98.84364,101.1442,100.0468,100.035,0.6152682,107.9257,100.4418,100.6791,107.8753
2018-05,98.90455,101.0068,99.91881,99.94379,0.4934136,107.992,100.4806,100.7369,108.0797
2018-06,98.91193,100.702,99.80267,99.86098,0.4110051,108.0687,100.5171,100.7913,108.2824
2018-07,98.80269,100.3037,99.70786,99.79338,0.3775199,108.1664,100.5501,100.8403,108.4833
2018-08,98.70354,100.0077,99.63023,99.73801,0.3887461,108.2806,100.5767,100.88,108.6825
2018-09,98.62795,99.84439,99.55412,99.68375,0.4304954,108.3944,100.5927,100.9039,108.8799
2018-10,98.57526,99.68491,99.46899,99.62305,0.4950563,108.4964,100.5924,100.9034,109.0756
2018-11,98.56874,99.52629,99.37895,99.55885,0.5950117,108.591,100.5721,100.8731,109.2697
2018-12,98.5584,99.52912,99.28737,99.49355,0.7216638,108.682,100.5345,100.8171,109.462
2019-01,98.57742,99.65762,99.18955,99.42381,0.8289642,108.7641,100.4949,100.7582,109.6528
2019-02,98.63999,99.8446,99.08138,99.34668,0.897449,108.833,100.4724,100.7246,109.842
2019-03,98.72237,99.96965,98.95139,99.25399,0.9221225,108.876,100.4801,100.7361,110.0297
2019-04,98.77522,99.97716,98.80031,99.14627,0.8969739,108.8938,100.5162,100.7899,110.216
2019-05,98.75377,99.78174,98.65531,99.04288,0.8560417,108.9164,100.5715,100.8723,110.401
2019-06,98.60239,99.55047,98.53622,98.95796,0.8301846,108.9659,100.6355,100.9676,110.5846
2019-07,98.42603,99.33408,98.44104,98.8901,0.8078646,109.0402,100.701,101.0651,110.767
2019-08,98.34168,99.25251,98.38548,98.85048,0.8094425,109.157,100.7581,101.1502,110.9483
2019-09,98.35485,99.48259,98.37546,98.84334,0.8569471,109.3233,100.7881,101.1949,111.1286
2019-10,98.40634,99.82114,98.41537,98.8718,0.965734,109.5442,100.7578,101.1496,111.308
2019-11,98.5091,100.1258,98.48586,98.92205,1.111989,109.7986,100.6304,100.9599,111.4866
2019-12,98.54677,100.2206,98.54903,98.9671,1.25355,110.0443,100.3814,100.5892,111.6646
2020-01,98.43333,99.9264,98.57015,98.98216,1.35954,110.2428,100.0206,100.0517,111.842
2020-02,98.03793,98.90553,98.54927,98.96727,1.434272,110.394,99.58061,99.39655,112.0191
2020-03,97.37334,97.48939,98.50539,98.93598,1.50912,110.519,99.11445,98.7023,112.1959
2020-04,96.76645,96.63203,98.48191,98.91924,1.628225,110.6668,98.69632,98.0796,112.3727
2020-05,96.47303,96.67316,98.50982,98.93914,1.795938,110.8725,98.32397,97.52508,112.5497
2020-06,96.60992,97.11279,98.62766,99.02316,2.0318,111.1798,98.27378,97.45033,112.7268
2020-07,96.99853,97.54604,98.83459,99.17071,2.337055,111.5885,98.29636,97.48395,112.9043
2020-08,97.47781,97.83349,99.10075,99.3605,2.664348,112.0654,98.42768,97.67953,113.0823
2020-09,97.96553,98.00327,99.39377,99.56942,2.97348,112.574,98.6226,97.96982,113.2606
2020-10,98.42892,98.54311,99.68136,99.77448,3.225935,113.078,98.85036,98.30901,113.4395
2020-11,98.73427,98.965,99.95389,99.9688,3.431667,113.5665,99.09102,98.6674,113.6189
2020-12,98.9334,99.01879,100.2176,100.1568,3.636749,114.0464,99.32961,99.02274,113.7988
2021-01,99.22074,99.20052,100.5022,100.3598,3.908403,114.5516,99.54929,99.3499,113.9792
2021-02,99.62168,99.50922,100.8003,100.5723,4.23912,115.0737,99.73422,99.62532,114.16
2021-03,100.1176,99.90566,101.0929,100.781,4.589311,115.5911,99.87389,99.83332,114.3414
2021-04,100.5825,100.3085,101.3555,100.9682,4.88749,116.0756,99.96976,99.9761,114.5232
2021-05,100.7742,100.6708,101.543,101.1019,5.053479,116.4754,100.0301,100.0659,114.7055
2021-06,100.7318,100.8359,101.6355,101.1678,5.025499,116.7672,100.0677,100.1219,114.8882
2021-07,100.5464,100.6332,101.6393,101.1706,4.811475,116.9576,100.1001,100.1702,115.0712
2021-08,100.3288,100.4902,101.5744,101.1243,4.465085,117.0692,100.1446,100.2365,115.2546
2021-09,100.0948,100.5529,101.4603,101.0429,4.041941,117.1242,100.2126,100.3377,115.4384
2021-10,99.98292,100.7216,101.3263,100.9474,3.606364,117.156,100.3041,100.474,115.6225
2021-11,100.0006,100.772,101.1964,100.8548,3.192863,117.1925,100.4131,100.6364,115.8069
2021-12,100.0618,100.643,101.0793,100.7713,,,,,
2022-01,100.1184,100.5243,100.9738,100.696,,,,,
