country,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E
subject,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,2010=100,,
time,,,,,,,,,
1981-09,99.12003,99.34454,2.069508,54.98256,100.0812,0.994056,55.43749,99.93963,55.47069
1981-10,99.1715,99.38484,2.144538,55.0842,100.0753,1.125057,55.50427,99.92672,55.54439
1981-11,99.22571,99.42673,2.178549,55.1876,100.0647,1.219592,55.56721,99.90691,55.61825
1981-12,99.27807,99.46669,2.171135,55.2903,100.0467,1.275321,55.6244,99.87674,55.69236
1982-01,99.32697,99.50293,2.130381,55.39149,100.0162,1.294003,55.67283,99.83077,55.76683
1982-02,99.35487,99.52228,2.062282,55.48145,99.96714,1.277625,55.70914,99.76276,55.8417
1982-03,99.32529,99.49797,1.947212,55.53982,99.89411,1.226785,55.73059,99.66751,55.9171
1982-04,99.21473,99.41313,1.779852,55.5534,99.79639,1.142013,55.73726,99.54492,55.9931
1982-05,99.03577,99.27823,1.585124,55.52916,99.67693,1.025364,55.73147,99.39889,56.06979
1982-06,98.81534,99.11409,1.370663,55.48212,99.5433,0.8845627,55.71832,99.23828,56.14727
1982-07,98.59777,98.9537,1.153682,55.43721,99.41007,0.7394287,55.70704,99.07951,56.22562
1982-08,98.43461,98.8361,0.9850775,55.42352,99.29405,0.6141132,55.70829,98.94145,56.30491
1982-09,98.36308,98.78912,0.8928393,55.46225,99.20946,0.5297495,55.73117,98.84025,56.38523
1982-10,98.39641,98.82276,0.8980837,55.56116,99.16182,0.4957832,55.77945,98.78258,56.46666
1982-11,98.51164,98.91949,0.9852672,55.7076,99.15119,0.515247,55.85352,98.76907,56.54925
1982-12,98.67986,99.05605,1.128471,55.88544,99.17243,0.5863485,55.95055,98.7945,56.63308
1983-01,98.87192,99.20926,1.296971,56.07837,99.21279,0.7001686,56.06264,98.84449,56.71819
1983-02,99.0586,99.35611,1.474972,56.27,99.2585,0.8473852,56.18122,98.90327,56.80476
1983-03,99.2375,99.49377,1.703287,56.4589,99.30051,1.022735,56.30057,98.96056,56.89271
1983-04,99.39188,99.60998,1.993693,56.63559,99.33891,1.226032,56.42061,99.01608,56.98211
1983-05,99.52444,99.70812,2.335802,56.80156,99.37943,1.459451,56.54485,99.07588,57.07297
1983-06,99.65138,99.8009,2.717833,56.96606,99.43011,1.722632,56.67813,99.14851,57.16535
1983-07,99.77062,99.88811,3.09048,57.12794,99.4987,2.006923,56.82504,99.2419,57.25927
1983-08,99.877,99.96712,3.393807,57.28423,99.58921,2.296421,56.98759,99.35958,57.35477
1983-09,99.96144,100.0311,3.578674,57.42971,99.6982,2.569004,57.16291,99.49646,57.45187
1983-10,100.0397,100.0904,3.648265,57.57342,99.80936,2.797117,57.33966,99.63271,57.55058
1983-11,100.1099,100.1433,3.626133,57.71427,99.90096,2.953246,57.50302,99.74252,57.65094
1983-12,100.1535,100.1754,3.524422,57.84159,99.95321,3.018678,57.63951,99.80267,57.75294
1984-01,100.1563,100.176,3.359443,57.94704,99.95663,2.997371,57.74304,99.8028,57.85662
1984-02,100.1198,100.1459,3.163888,58.03157,99.91131,2.906783,57.81428,99.74413,57.96213
1984-03,100.0561,100.0942,2.941562,58.10191,99.83054,2.774639,57.86271,99.64351,58.06935
1984-04,99.97242,100.0277,2.71874,58.16225,99.74583,2.640684,57.9105,99.53925,58.1783
1984-05,99.8855,99.95913,2.512837,58.22224,99.69132,2.541187,57.98175,99.47264,58.28898
1984-06,99.81376,99.90256,2.328435,58.29266,99.68821,2.493774,58.09156,99.46928,58.40143
1984-07,99.77187,99.86903,2.184749,58.38215,99.72679,2.478428,58.23341,99.51764,58.51564
1984-08,99.75967,99.85802,2.088037,58.49071,99.78321,2.462168,58.39072,99.58911,58.63161
1984-09,99.74923,99.84888,2.017735,58.60204,99.83268,2.419771,58.54612,99.65397,58.74936
1984-10,99.72654,99.8318,1.940819,58.7079,99.86143,2.354468,58.68971,99.69542,58.86888
1984-11,99.70115,99.81384,1.868809,58.81388,99.86549,2.28737,58.81832,99.70826,58.99018
1984-12,99.678,99.79879,1.824951,58.9229,99.85062,2.248582,58.93559,99.69883,59.11324
1985-01,99.64938,99.78104,1.816739,59.03038,99.83393,2.268627,59.05302,99.6868,59.23808
1985-02,99.61015,99.75611,1.838675,59.13312,99.83486,2.368767,59.18377,99.69469,59.36455
1985-03,99.57401,99.73294,1.89919,59.23935,99.86504,2.545922,59.33584,99.73563,59.49278
1985-04,99.55305,99.71957,1.998027,59.35629,99.91852,2.753485,59.50506,99.80235,59.62277
1985-05,99.54619,99.7151,2.114434,59.48333,99.98058,2.930938,59.68116,99.87741,59.75451
1985-06,99.54736,99.71526,2.221842,59.6169,100.0349,3.031941,59.85286,99.94179,59.88797
1985-07,99.55679,99.72069,2.305358,59.75714,100.0697,3.05496,60.01242,99.98257,60.02317
1985-08,99.58098,99.73651,2.373852,59.90799,100.0776,3.021366,60.15492,99.9917,60.16008
1985-09,99.61622,99.76057,2.458012,60.06727,100.0554,2.95895,60.27847,99.96632,60.29869
1985-10,99.66151,99.79186,2.567183,60.23441,100.0072,2.889611,60.38561,99.91109,60.43899
1985-11,99.70616,99.82224,2.677575,60.40295,99.94101,2.827699,60.48153,99.835,60.58097
1985-12,99.74667,99.84949,2.779651,60.57078,99.8678,2.778983,60.5734,99.7502,60.72461
1986-01,99.79205,99.88035,2.890584,60.74334,99.80117,2.739096,60.67054,99.672,60.86992
1986-02,99.84956,99.91972,3.025407,60.92513,99.75346,2.699985,60.78172,99.61449,61.01692
1986-03,99.91557,99.96489,3.166018,61.11391,99.73062,2.655407,60.91145,99.58485,61.16555
1986-04,99.97743,100.0068,3.28739,61.30195,99.72667,2.607,61.05636,99.57729,61.31579
1986-05,100.0175,100.0324,3.371957,61.47836,99.73026,2.560539,61.20932,99.58009,61.4676
1986-06,100.0405,100.0456,3.430551,61.64593,99.72977,2.52258,61.3627,99.58083,61.62097
1986-07,100.0427,100.0432,3.457744,61.80226,99.71772,2.497105,61.51099,99.57083,61.77586
1986-08,100.0245,100.0252,3.444348,61.94741,99.6883,2.484492,61.64946,99.54274,61.93225
1986-09,99.98996,99.99496,3.393831,62.08388,99.63567,2.479609,61.77314,99.48886,62.09011
1986-10,99.95058,99.96105,3.324879,62.21864,99.55329,2.468938,61.8765,99.40056,62.2494
1986-11,99.92412,99.9369,3.270599,62.36273,99.43932,2.440273,61.95744,99.27473,62.41009
1986-12,99.93291,99.93898,3.259419,62.53014,99.30379,2.392727,62.02275,99.12244,62.57212
1987-01,99.99752,99.9821,3.303983,62.73391,99.1777,2.34784,62.09498,98.9798,62.73547
1987-02,100.0942,100.0506,3.3681,62.95927,99.09715,2.33466,62.20077,98.88913,62.90004
1987-03,100.2244,100.145,3.458157,63.20732,99.08533,2.374169,62.35759,98.87772,63.06583
1987-04,100.3612,100.2453,3.558695,63.46119,99.13402,2.462466,62.55985,98.93618,63.23277
1987-05,100.4785,100.3319,3.660268,63.70417,99.22168,2.585413,62.79184,99.03938,63.40079
1987-06,100.5614,100.394,3.741205,63.92668,99.32707,2.729612,63.03766,99.16216,63.56981
1987-07,100.5893,100.4161,3.783519,64.11538,99.43988,2.890745,63.28912,99.29166,63.73977
1987-08,100.5648,100.4,3.789527,64.27155,99.55579,3.070432,63.54237,99.42204,63.91056
1987-09,100.5017,100.3554,3.769203,64.40362,99.67101,3.27185,63.79427,99.54853,64.08211
1987-10,100.4104,100.2897,3.720961,64.51799,99.77634,3.493979,64.03844,99.66145,64.25432
1987-11,100.3199,100.2246,3.656883,64.63317,99.86204,3.730007,64.26846,99.75105,64.42709
1987-12,100.2616,100.1836,3.586693,64.7693,99.92324,3.964121,64.48141,99.81316,64.60033
1988-01,100.2602,100.1855,3.515128,64.9425,99.96645,4.16726,64.68264,99.85637,64.77393
1988-02,100.3185,100.2318,3.473207,65.15466,100.0037,4.309487,64.8813,99.89503,64.94779
1988-03,100.4309,100.3182,3.451906,65.40238,100.0467,4.375731,65.0862,99.94281,65.12178
1988-04,100.5828,100.4334,3.464127,65.67635,100.1035,4.384525,65.3028,100.0082,65.29581
1988-05,100.7529,100.5612,3.514921,65.96272,100.1786,4.366641,65.53373,100.0954,65.46976
1988-06,100.9161,100.6832,3.593487,66.24487,100.2723,4.347741,65.77837,100.2032,65.64353
1988-07,101.0624,100.7923,3.711275,66.51626,100.3779,4.33322,66.03157,100.324,65.81701
1988-08,101.1891,100.8866,3.86243,66.77477,100.4864,4.318045,66.28616,100.4469,65.99009
1988-09,101.2929,100.9637,4.028974,67.01804,100.5883,4.296169,66.53497,100.5611,66.16264
1988-10,101.3696,101.0208,4.196231,67.24308,100.6772,4.269891,66.77282,100.659,66.33458
1988-11,101.4214,101.06,4.336217,67.45111,100.7484,4.243589,66.99575,100.7349,66.50578
1988-12,101.438,101.0735,4.405001,67.63493,100.7989,4.217919,67.20119,100.7854,66.67616
1989-01,101.4207,101.0618,4.377719,67.79526,100.8284,4.184204,67.3891,100.8107,66.84559
1989-02,101.3843,101.0362,4.265919,67.9415,100.8387,4.129985,67.56089,100.8137,67.01383
1989-03,101.343,101.007,4.090032,68.08319,100.8347,4.047153,67.72033,100.8003,67.18093
1989-04,101.3146,100.987,3.883879,68.23213,100.8256,3.938075,67.87447,100.7811,67.34679
1989-05,101.2924,100.9714,3.662991,68.38383,100.8223,3.811203,68.03136,100.7681,67.51134
1989-06,101.2704,100.9559,3.447889,68.53422,100.8338,3.678212,68.19785,100.7716,67.67447
1989-07,101.2399,100.934,3.2399,68.67719,100.8645,3.552491,68.37733,100.7965,67.83611
1989-08,101.1907,100.8985,3.031796,68.80579,100.9154,3.446685,68.57083,100.844,67.99619
1989-09,101.1218,100.8496,2.8259,68.91918,100.9842,3.36984,68.7771,100.9124,68.15461
1989-10,101.0577,100.8046,2.651361,69.03387,101.0644,3.323236,68.99184,100.9954,68.31132
1989-11,101.0258,100.7835,2.533592,69.16856,101.147,3.303556,69.20899,101.084,68.46623
1989-12,101.0289,100.7882,2.485769,69.32529,101.2224,3.303886,69.42143,101.1682,68.61929
1990-01,101.0562,100.8105,2.495054,69.4968,101.2816,3.312753,69.62153,101.2368,68.77043
1990-02,101.0876,100.8356,2.526712,69.66919,101.3177,3.318506,69.8029,101.2807,68.9196
1990-03,101.1302,100.8688,2.574791,69.84738,101.3278,3.310421,69.96216,101.2954,69.06676
1990-04,101.1711,100.9005,2.608416,70.02235,101.3182,3.284055,70.10351,101.2871,69.21185
1990-05,101.1804,100.9093,2.604302,70.17347,101.2986,3.238074,70.23426,101.2667,69.35483
1990-06,101.1282,100.8732,2.53817,70.27972,101.2783,3.173036,70.36179,101.2449,69.49569
1990-07,101.0061,100.7859,2.410673,70.33498,101.2634,3.091494,70.49122,101.2291,69.6344
1990-08,100.8126,100.6455,2.230953,70.33786,101.2579,2.997729,70.6264,101.2248,69.77094
1990-09,100.5567,100.4584,2.009477,70.29443,101.2648,2.898658,70.77071,101.2367,69.90529
1990-10,100.2708,100.2481,1.753362,70.22715,101.2875,2.805661,70.92751,101.2694,70.03746
1990-11,99.9905,100.0406,1.468699,70.16077,101.3257,2.728119,71.09709,101.3233,70.16743
1990-12,99.74883,99.86002,1.18334,70.11867,101.3713,2.66658,71.27261,101.3887,70.29523
1991-01,99.57574,99.72787,0.9328539,70.12209,101.403,2.604857,71.43507,101.4384,70.42085
1991-02,99.48955,99.65786,0.7648271,70.18474,101.3979,2.523025,71.56405,101.4431,70.54484
1991-03,99.49223,99.65268,0.6764026,70.30786,101.3397,2.404551,71.64443,101.3822,70.66669
1991-04,99.54384,99.6843,0.6405739,70.46353,101.2381,2.254559,71.68404,101.2671,70.78643
1991-05,99.61121,99.72871,0.6540146,70.62846,101.1151,2.089217,71.70161,101.1243,70.90412
1991-06,99.67415,99.77088,0.7265015,70.78839,100.9963,1.929146,71.71917,100.9847,71.01981
1991-07,99.72147,99.80239,0.8545179,70.93541,100.9039,1.794136,71.75593,100.8751,71.13354
1991-08,99.75246,99.82299,1.037993,71.06902,100.8545,1.698777,71.82618,100.8154,71.24538
1991-09,99.76213,99.82899,1.26187,71.18566,100.8549,1.64646,71.93592,100.8135,71.35539
1991-10,99.74845,99.8185,1.491908,71.28389,100.8953,1.620525,72.07691,100.8577,71.46365
1991-11,99.72395,99.80005,1.707159,71.37265,100.9573,1.59833,72.23346,100.9257,71.57023
1991-12,99.70049,99.78181,1.88971,71.46052,101.0183,1.563336,72.38684,100.9915,71.67519
1992-01,99.69317,99.77426,2.031,71.5584,101.0558,1.516991,72.51874,101.0293,71.77864
1992-02,99.68791,99.76713,2.089546,71.65674,101.0508,1.467961,72.61458,101.0185,71.88107
1992-03,99.65712,99.74049,2.030581,71.73532,100.993,1.425961,72.66605,100.9482,71.98213
1992-04,99.58073,99.68021,1.873124,71.77972,100.8908,1.389824,72.68032,100.8285,72.08193
1992-05,99.43391,99.56877,1.624734,71.77198,100.7592,1.350588,72.67,100.6767,72.18058
1992-06,99.20401,99.39694,1.293507,71.70287,100.612,1.293139,72.6466,100.5087,72.27819
1992-07,98.90311,99.17297,0.9049201,71.58102,100.4557,1.198086,72.61562,100.3319,72.37489
1992-08,98.55891,98.91663,0.4904513,71.42641,100.292,1.047457,72.57853,100.1481,72.47078
1992-09,98.21167,98.6573,0.09853714,71.26828,100.1204,0.8330444,72.53518,99.95699,72.566
1992-10,97.89017,98.41658,-0.2386326,71.12766,99.94246,0.5685986,72.48674,99.75997,72.66068
1992-11,97.61694,98.21225,-0.5112259,71.02113,99.76093,0.2797397,72.43552,99.56017,72.75492
1992-12,97.40723,98.05634,-0.7162464,70.96008,99.58038,-0.002361754,72.38513,99.36243,72.84888
1993-01,97.25651,97.94547,-0.8741307,70.94149,99.4077,-0.2453119,72.34084,99.17384,72.94266
1993-02,97.1673,97.8813,-0.9702224,70.96748,99.25015,-0.4219783,72.30816,99.00175,73.03638
1993-03,97.13845,97.86255,-0.9778908,71.03751,99.11501,-0.5134813,72.29293,98.85392,73.13016
1993-04,97.16146,97.88255,-0.8852237,71.14562,99.00478,-0.5267386,72.29749,98.7333,73.22412
1993-05,97.22559,97.93311,-0.6768107,71.28422,98.92028,-0.4775584,72.32296,98.64121,73.31837
1993-06,97.32655,98.0112,-0.3432837,71.45034,98.86125,-0.3812436,72.36964,98.57779,73.413
1993-07,97.47698,98.1258,0.1173558,71.6535,98.82517,-0.2476827,72.43577,98.54036,73.50812
1993-08,97.67748,98.2773,0.678014,71.89433,98.81048,-0.08025266,72.52029,98.52718,73.6038
1993-09,97.91181,98.45345,1.28038,72.16113,98.81817,0.12264,72.62414,98.5393,73.70012
1993-10,98.16642,98.64462,1.880254,72.44403,98.85181,0.3635848,72.75029,98.58059,73.79716
1993-11,98.44022,98.85075,2.452467,72.74238,98.91548,0.6441491,72.90211,98.65546,73.89498
1993-12,98.74301,99.0792,2.990136,73.06354,99.00996,0.9600962,73.0801,98.76441,73.99363
1994-01,99.07352,99.32919,3.495513,73.4067,99.12651,1.293679,73.2767,98.8971,74.09315
1994-02,99.42432,99.59445,3.958161,73.76672,99.25333,1.62345,73.48205,99.03976,74.19385
1994-03,99.78366,99.86604,4.366559,74.13477,99.38013,1.928904,73.68739,99.1808,74.2955
1994-04,100.1413,100.1354,4.71932,74.50331,99.50221,2.201898,73.8894,99.31565,74.39816
1994-05,100.4839,100.3921,5.013985,74.86234,99.61852,2.440493,74.088,99.44416,74.50183
1994-06,100.8059,100.6321,5.249136,75.20778,99.73006,2.646123,74.28463,99.56823,74.60655
1994-07,101.0987,100.8497,5.401254,75.53323,99.83868,2.823208,74.48078,99.68985,74.71233
1994-08,101.3626,101.0454,5.469739,75.83868,99.94514,2.973594,74.67674,99.80939,74.8192
1994-09,101.577,101.2048,5.451256,76.10872,100.0474,3.092979,74.87038,99.92402,74.92715
1994-10,101.7292,101.3176,5.34793,76.33371,100.1388,3.169233,75.05592,100.026,75.0362
1994-11,101.8085,101.3751,5.150668,76.50539,100.2115,3.18842,75.22655,100.1064,75.14637
1994-12,101.8028,101.3682,4.837499,76.61443,100.26,3.143915,75.37768,100.1591,75.25767
1995-01,101.7145,101.2991,4.413811,76.66235,100.2864,3.049521,75.51128,100.1868,75.3701
1995-02,101.569,101.1869,3.914704,76.66811,100.2956,2.925571,75.63181,100.1955,75.48379
1995-03,101.3921,101.0506,3.379468,76.65105,100.2927,2.790944,75.74397,100.1915,75.59864
1995-04,101.2133,100.9119,2.848136,76.63334,100.2806,2.65391,75.85036,100.1784,75.71468
1995-05,101.0656,100.7971,2.367138,76.63996,100.2598,2.515646,75.95179,100.1572,75.83193
1995-06,100.9124,100.6781,1.904388,76.6434,100.2295,2.373348,76.04766,100.1272,75.9504
1995-07,100.7421,100.5471,1.455969,76.63467,100.1892,2.223435,76.13681,100.0868,76.07012
1995-08,100.5496,100.4005,1.016163,76.60984,100.1379,2.063432,76.21765,100.034,76.1911
1995-09,100.3354,100.2388,0.6058304,76.56935,100.075,1.894432,76.28875,99.96682,76.31337
1995-10,100.1129,100.0718,0.2499665,76.52322,100.0012,1.724299,76.35011,99.88541,76.43694
1995-11,99.89294,99.90787,-0.0307324,76.47986,99.91875,1.564204,76.40324,99.79181,76.56183
1995-12,99.68095,99.75107,-0.2196806,76.4434,99.83208,1.425362,76.45208,99.69122,76.68807
1996-01,99.48434,99.60699,-0.3126207,76.41957,99.74908,1.315204,76.50441,99.59377,76.81567
1996-02,99.31233,99.48187,-0.325222,76.41546,99.67822,1.238698,76.56866,99.51044,76.94459
1996-03,99.1692,99.37907,-0.278262,76.43456,99.62538,1.197541,76.65103,99.44908,77.07489
1996-04,99.05937,99.30156,-0.1961053,76.48038,99.58975,1.187305,76.75093,99.40882,77.20661
1996-05,98.98132,99.24781,-0.1128365,76.5519,99.56726,1.201843,76.86461,99.3847,77.33974
1996-06,98.93435,99.21701,0.007459473,76.6487,99.55267,1.23559,76.9873,99.37049,77.4743
1996-07,98.91277,99.20495,0.1716405,76.76648,99.54068,1.284136,77.11451,99.36035,77.61028
1996-08,98.91128,99.20757,0.3799187,76.90123,99.52711,1.345087,77.24284,99.34984,77.74768
1996-09,98.91673,99.21513,0.6185074,77.04278,99.50967,1.417809,77.37038,99.33651,77.8865
1996-10,98.92633,99.22543,0.8713324,77.18896,99.48879,1.502256,77.49708,99.32034,78.02671
1996-11,98.94404,99.24113,1.130968,77.3429,99.46783,1.599381,77.62522,99.30431,78.16832
1996-12,98.99597,99.28149,1.418594,77.52502,99.45335,1.710712,77.75996,99.29504,78.31129
1997-01,99.09315,99.35461,1.738226,77.74415,99.45538,1.836981,77.90978,99.30336,78.45562
1997-02,99.22311,99.4512,2.067501,77.99061,99.48388,1.978274,78.0834,99.34027,78.60126
1997-03,99.36987,99.55975,2.385319,78.25198,99.54243,2.130301,78.28393,99.40958,78.74819
1997-04,99.52896,99.67671,2.682211,78.52474,99.62247,2.284079,78.50398,99.50182,78.89638
1997-05,99.69129,99.7954,2.950033,78.80176,99.71147,2.430384,78.73271,99.60316,79.04578
1997-06,99.86147,99.91968,3.193396,79.08662,99.79987,2.564768,78.96185,99.70313,79.19633
1997-07,100.0335,100.0449,3.411531,79.37461,99.88718,2.69304,79.19124,99.80164,79.34801
1997-08,100.203,100.1681,3.605255,79.66219,99.97626,2.823263,79.42361,99.90215,79.50077
1997-09,100.3608,100.2825,3.778402,79.94191,100.0675,2.95819,79.65914,100.005,79.65454
1997-10,100.4839,100.3718,3.910176,80.1955,100.1525,3.087547,79.88984,100.1001,79.80929
1997-11,100.5746,100.4376,3.998661,80.42439,100.2196,3.193728,80.10435,100.1735,79.96494
1997-12,100.6448,100.4889,4.029057,80.63811,100.2592,3.257887,80.29329,100.2136,80.12147
1998-01,100.6987,100.5285,3.993699,80.83968,100.2702,3.267658,80.45561,100.2194,80.27879
1998-02,100.7375,100.5575,3.907648,81.03031,100.2557,3.216127,80.59467,100.1951,80.43707
1998-03,100.7455,100.5643,3.770934,81.19688,100.2208,3.105566,80.71509,100.1469,80.59605
1998-04,100.7022,100.5336,3.567129,81.32272,100.1714,2.953512,80.82261,100.082,80.75568
1998-05,100.6043,100.4625,3.302636,81.40489,100.1123,2.780571,80.92193,100.0066,80.91593
1998-06,100.4554,100.3532,2.976811,81.44598,100.0462,2.600973,81.01562,99.92377,81.07675
1998-07,100.2688,100.215,2.610229,81.45645,99.97335,2.41486,81.10359,99.83364,81.23808
1998-08,100.0681,100.0649,2.23268,81.45528,99.89351,2.218365,81.18552,99.73589,81.39987
1998-09,99.88254,99.92511,1.884971,81.46627,99.80904,2.014064,81.26353,99.63322,81.56208
1998-10,99.73035,99.80941,1.609124,81.50427,99.72793,1.822079,81.3455,99.53537,81.72464
1998-11,99.64442,99.74258,1.436503,81.59634,99.65956,1.668295,81.44073,99.45374,81.88751
1998-12,99.62511,99.72514,1.353982,81.74303,99.61038,1.572012,81.55551,99.3959,82.05063
1999-01,99.66383,99.75082,1.347944,81.93754,99.57857,1.531125,81.68748,99.35898,82.21392
1999-02,99.73904,99.80374,1.394346,82.16241,99.56041,1.535602,81.83228,99.33751,82.37739
1999-03,99.84105,99.87723,1.498541,82.4097,99.55612,1.57867,81.98931,99.33088,82.54089
1999-04,99.96301,99.96683,1.673421,82.67377,99.57356,1.662141,82.16599,99.34808,82.70436
1999-05,100.115,100.0798,1.932811,82.96302,99.62376,1.79338,82.37317,99.40218,82.86771
1999-06,100.2922,100.2124,2.268704,83.27344,99.71473,1.979092,82.619,99.50291,83.03085
1999-07,100.4771,100.3516,2.650065,83.59066,99.84307,2.215628,82.90055,99.64659,83.1937
1999-08,100.6637,100.4925,3.045964,83.90934,100.0001,2.49343,83.20982,99.82343,83.35615
1999-09,100.8427,100.6281,3.416045,84.22188,100.1755,2.797754,83.53709,100.0217,83.5181
1999-10,101.0068,100.7533,3.733211,84.52191,100.3586,3.10636,83.87238,100.2295,83.67947
1999-11,101.1594,100.8705,3.966494,84.81216,100.5395,3.395804,84.2063,100.4357,83.84013
1999-12,101.3033,100.9812,4.118552,85.09474,100.7095,3.647503,84.53025,100.6302,84.0
2000-01,101.4423,101.0882,4.202679,85.37278,100.8614,3.85527,84.83676,100.8043,84.15897
2000-02,101.5795,101.1933,4.244798,85.64872,100.9885,4.015952,85.11862,100.9497,84.31697
2000-03,101.7047,101.2889,4.246091,85.91392,101.0861,4.124148,85.37067,101.0606,84.47388
2000-04,101.8047,101.3656,4.200902,86.15693,101.1528,4.168638,85.5912,101.1352,84.62962
2000-05,101.874,101.4196,4.093833,86.37296,101.1894,4.137073,85.78101,101.1748,84.78413
2000-06,101.9118,101.4498,3.92943,86.56114,101.2004,4.024958,85.94437,101.1848,84.9373
2000-07,101.9291,101.4641,3.73724,86.73055,101.1967,3.849948,86.09218,101.1781,85.0891
2000-08,101.9237,101.4606,3.521703,86.87922,101.1915,3.638639,86.23753,101.1702,85.23945
2000-09,101.8882,101.4337,3.284635,87.00065,101.1967,3.418016,86.3924,101.1752,85.38832
2000-10,101.8254,101.3854,3.036315,87.09703,101.2196,3.209762,86.56448,101.2021,85.53565
2000-11,101.7266,101.3096,2.76322,87.1608,101.2622,3.027797,86.7559,101.2533,85.68142
2000-12,101.5827,101.1996,2.452437,87.18398,101.318,2.875151,86.96062,101.3217,85.82559
2001-01,101.3831,101.0477,2.089139,87.1572,101.3695,2.739066,87.16049,101.3862,85.96815
2001-02,101.1399,100.8621,1.682732,87.09049,101.3949,2.601568,87.33305,101.4208,86.10892
2001-03,100.8635,100.6508,1.25454,86.99285,101.379,2.450349,87.46255,101.4073,86.24805
2001-04,100.5684,100.4247,0.833228,86.87661,101.3219,2.287082,87.54874,101.3456,86.38555
2001-05,100.2684,100.1947,0.4378711,86.75367,101.2313,2.119372,87.59903,101.2445,86.52144
2001-06,99.96074,99.95951,0.06608497,86.6217,101.1169,1.953217,87.62305,101.1152,86.65572
2001-07,99.65688,99.72863,-0.2817898,86.49067,100.9873,1.785926,87.62972,100.9683,86.78845
2001-08,99.38017,99.51964,-0.5803033,86.38091,100.8497,1.610529,87.6264,100.8121,86.91966
2001-09,99.14818,99.34579,-0.8047519,86.3079,100.7102,1.420266,87.6194,100.6539,87.04941
2001-10,99.0009,99.23656,-0.9177955,86.30673,100.5754,1.213656,87.61508,100.5009,87.17773
2001-11,98.96003,99.20744,-0.8884412,86.39674,100.4518,0.9959537,87.61995,100.3604,87.30468
2001-12,99.01749,99.25208,-0.7149073,86.57133,100.3458,0.7817417,87.64043,100.2396,87.43034
2002-01,99.14152,99.34647,-0.4173674,86.80312,100.2626,0.598381,87.68204,100.1447,87.55476
2002-02,99.29872,99.46562,-0.04061414,87.063,100.2061,0.4763474,87.74905,100.0805,87.67786
2002-03,99.44404,99.57535,0.3601777,87.31173,100.1766,0.4344309,87.84251,100.0479,87.79987
2002-04,99.53465,99.64352,0.7269942,87.51169,100.1683,0.4660343,87.95675,100.0402,87.92082
2002-05,99.55141,99.65601,1.025546,87.64586,100.1717,0.5521407,88.0827,100.0469,88.04081
2002-06,99.49837,99.61581,1.262739,87.71764,100.1764,0.6697671,88.20992,100.056,88.15988
2002-07,99.40086,99.54185,1.453063,87.74921,100.1717,0.7965226,88.32771,100.0555,88.27811
2002-08,99.27512,99.44655,1.588593,87.75481,100.1473,0.9121231,88.42567,100.0333,88.39558
2002-09,99.12798,99.33548,1.657543,87.74049,100.0948,0.9993116,88.49499,99.97972,88.51234
2002-10,98.96428,99.2131,1.622776,87.71051,100.0105,1.045606,88.53119,99.88957,88.62846
2002-11,98.7961,99.08892,1.473703,87.67563,99.89465,1.042963,88.53379,99.76242,88.74401
2002-12,98.62951,98.96774,1.22541,87.64127,99.753,0.9903352,88.50836,99.6046,88.85907
2003-01,98.48186,98.86179,0.9295604,87.62296,99.60074,0.8996771,88.4709,99.43413,88.97371
2003-02,98.36891,98.78181,0.638527,87.63499,99.45705,0.7897012,88.44201,99.27398,89.0881
2003-03,98.30601,98.7383,0.4140864,87.69112,99.33811,0.6785714,88.43859,99.14315,89.20219
2003-04,98.30912,98.74312,0.3156863,87.80582,99.2538,0.5839188,88.47034,99.05233,89.31606
2003-05,98.37426,98.79431,0.358086,87.97583,99.20923,0.5211507,88.54174,99.00631,89.42973
2003-06,98.50188,98.89281,0.5369681,88.20179,99.20462,0.5015351,88.65233,99.00436,89.54326
2003-07,98.67442,99.02518,0.8081574,88.46822,99.23219,0.5280112,88.79409,99.0373,89.65668
2003-08,98.87717,99.17974,1.140379,88.76207,99.2812,0.6000227,88.95624,99.09293,89.77003
2003-09,99.09104,99.34157,1.507748,89.06634,99.34075,0.7150083,89.12773,99.1588,89.88334
2003-10,99.29422,99.49466,1.88353,89.36143,99.40094,0.8665929,89.29839,99.22357,89.9966
2003-11,99.4675,99.62475,2.235783,89.63002,99.45403,1.046427,89.46024,99.27839,90.10986
2003-12,99.59921,99.72313,2.545822,89.86148,99.49562,1.243376,89.60885,99.31843,90.22308
2004-01,99.68972,99.79086,2.794363,90.05602,99.52615,1.440685,89.74548,99.34511,90.3363
2004-02,99.7531,99.83861,2.977885,90.2265,99.54759,1.618326,89.87329,99.36164,90.44983
2004-03,99.79359,99.86939,3.08333,90.37639,99.56018,1.757579,89.99297,99.36921,90.56332
2004-04,99.82087,99.89017,3.103876,90.51434,99.5609,1.843645,90.10142,99.36446,90.67677
2004-05,99.84376,99.9071,3.053833,90.64832,99.54568,1.866167,90.19408,99.34245,90.79017
