country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
1999-10,99.95506,98.37888,100.4505,100.3065,5.349734,64.60791,99.19388,98.76884,64.31813
1999-11,99.99773,98.32544,100.5579,100.3807,5.604298,64.78646,99.34982,98.97437,64.42703
1999-12,100.0027,98.43986,100.6571,100.4493,5.672412,64.96136,99.51949,99.198,64.53725
2000-01,100.0442,98.6822,100.7646,100.5235,5.593555,65.14313,99.69814,99.43346,64.64881
2000-02,100.1996,98.81138,100.8918,100.6113,5.408083,65.33922,99.88501,99.67975,64.76168
2000-03,100.4404,98.62463,101.029,100.7061,5.124962,65.54346,100.08,99.9368,64.87587
2000-04,100.7492,98.32095,101.1645,100.7998,4.771732,65.74821,100.2798,100.2001,64.99136
2000-05,101.1352,98.13227,101.2961,100.8906,4.401275,65.952,100.4794,100.4632,65.10815
2000-06,101.5135,98.15559,101.4054,100.9661,4.061966,66.1429,100.6739,100.7195,65.22623
2000-07,101.7458,98.19713,101.4601,101.0039,3.757513,66.29972,100.8595,100.9641,65.3456
2000-08,101.6715,98.14041,101.4362,100.9874,3.474559,66.40649,101.0313,101.1905,65.46625
2000-09,101.4563,98.19312,101.3459,100.925,3.201414,66.47092,101.1813,101.3882,65.58817
2000-10,101.2566,98.39879,101.2133,100.8334,2.941979,66.50866,101.2974,101.5412,65.7114
2000-11,101.1786,98.64746,101.0645,100.7306,2.701607,66.53674,101.3647,101.63,65.83592
2000-12,101.222,98.96749,100.9162,100.6282,2.470328,66.56612,101.3697,101.6366,65.96177
2001-01,101.3406,99.34254,100.7589,100.5195,2.221845,66.59051,101.3072,101.5542,66.08898
2001-02,101.314,99.50251,100.559,100.3815,1.910861,66.58776,101.1763,101.3817,66.2176
2001-03,101.0555,99.35498,100.2863,100.1931,1.516769,66.5376,100.9813,101.1247,66.34766
2001-04,100.6901,98.9881,99.92342,99.94242,1.034394,66.42831,100.7367,100.8023,66.47922
2001-05,100.1639,98.44081,99.46902,99.62853,0.4649496,66.25864,100.4616,100.4397,66.61234
2001-06,99.45623,97.81464,98.96336,99.27924,-0.1326222,66.05518,100.1766,100.0641,66.7471
2001-07,98.69603,97.60516,98.48605,98.94952,-0.646648,65.87099,99.90381,99.70452,66.88357
2001-08,98.10114,97.56876,98.13504,98.70705,-0.9556304,65.77189,99.6666,99.39189,67.02181
2001-09,97.85078,97.52665,97.97048,98.59338,-1.011083,65.79884,99.4888,99.15754,67.1619
2001-10,98.11716,97.33887,98.00977,98.62051,-0.818318,65.96441,99.3912,99.02891,67.30392
2001-11,98.95714,97.27987,98.22038,98.76601,-0.4345638,66.24759,99.38831,99.02509,67.4479
2001-12,99.85822,97.45349,98.52574,98.97694,0.04702166,66.59742,99.47906,99.14471,67.59393
2002-01,100.3667,97.67284,98.8454,99.19775,0.55472,66.9599,99.63045,99.34424,67.74204
2002-02,100.5352,97.8968,99.11456,99.38368,1.056345,67.29115,99.80029,99.56809,67.8923
2002-03,100.4488,98.06925,99.29935,99.51133,1.548566,67.56798,99.95553,99.77268,68.04473
2002-04,100.2777,98.17265,99.3837,99.5696,2.033419,67.77908,100.089,99.94865,68.19939
2002-05,99.93761,98.10439,99.36736,99.5583,2.513204,67.92386,100.2066,100.1036,68.35632
2002-06,99.48214,97.93343,99.27936,99.49752,2.977248,68.0218,100.3152,100.2467,68.51556
2002-07,99.10185,97.98009,99.16752,99.42026,3.392149,68.10543,100.4116,100.3738,68.67716
2002-08,99.03327,98.08697,99.07991,99.35974,3.703532,68.20777,100.4851,100.4706,68.84117
2002-09,99.29044,98.29311,99.04283,99.33413,3.872829,68.34712,100.5192,100.5156,69.00764
2002-10,99.80178,98.41978,99.04176,99.33339,3.864712,68.51374,100.4964,100.4856,69.17662
2002-11,100.4432,98.58636,99.04453,99.3353,3.680101,68.68557,100.4007,100.3595,69.34817
2002-12,100.9023,98.75332,98.99006,99.29768,3.337638,68.8202,100.2243,100.127,69.52233
2003-01,100.9247,98.84467,98.84422,99.19693,2.887878,68.89362,99.97913,99.80379,69.69919
2003-02,100.6063,98.90543,98.6271,99.04695,2.419747,68.91943,99.6879,99.41996,69.8788
2003-03,100.0632,99.01415,98.40276,98.89199,2.033825,68.94219,99.38002,99.01418,70.06123
2003-04,99.4775,99.26525,98.22776,98.7711,1.803711,69.00161,99.09055,98.63264,70.24654
2003-05,98.83747,99.53461,98.13046,98.70388,1.758052,69.118,98.85252,98.31892,70.43481
2003-06,98.23328,99.67068,98.15679,98.72208,1.914798,69.32428,98.6881,98.10223,70.62607
2003-07,97.96771,99.56075,98.35798,98.86105,2.278897,69.65749,98.59605,97.98091,70.82037
2003-08,98.37507,99.3603,98.75661,99.13641,2.825116,70.13472,98.56616,97.94151,71.01775
2003-09,99.25014,99.19387,99.29951,99.51144,3.470831,70.71934,98.58791,97.97018,71.21822
2003-10,100.2433,99.19492,99.87816,99.91116,4.117451,71.33476,98.6545,98.05795,71.42178
2003-11,101.0439,99.44538,100.3802,100.258,4.681129,71.90083,98.7646,98.20305,71.62846
2003-12,101.5137,99.84505,100.7288,100.4987,5.146127,72.36177,98.92057,98.40862,71.83823
2004-01,101.621,100.1646,100.9115,100.625,5.5364,72.70784,99.1235,98.67607,72.05109
2004-02,101.5675,100.155,100.9592,100.6579,5.862991,72.96017,99.37135,99.00275,72.26698
2004-03,101.4939,99.90459,100.9261,100.635,6.113754,73.15714,99.65356,99.37471,72.48589
2004-04,101.5841,99.79053,100.8837,100.6058,6.302259,73.35027,99.94183,99.75464,72.70776
2004-05,101.815,99.95508,100.8702,100.5964,6.437106,73.5672,100.2024,100.098,72.93255
2004-06,102.0364,100.015,100.8853,100.6068,6.467557,73.80787,100.4075,100.3684,73.1602
2004-07,102.2016,100.1397,100.9039,100.6197,6.311734,74.05408,100.5493,100.5552,73.39068
2004-08,102.2991,100.4429,100.9007,100.6175,5.920477,74.28703,100.6304,100.6622,73.62392
2004-09,102.427,100.9674,100.8782,100.602,5.358095,74.50854,100.66,100.7012,73.8599
2004-10,102.5415,101.5519,100.8251,100.5653,4.731541,74.71,100.6529,100.6918,74.09857
2004-11,102.5166,101.8969,100.7209,100.4933,4.137648,74.87583,100.6239,100.6536,74.33989
2004-12,102.2865,102.0141,100.5448,100.3717,3.632327,74.99019,100.5846,100.6018,74.58384
2005-01,101.8523,102.1145,100.2837,100.1913,3.211277,75.04269,100.5413,100.5447,74.83038
2005-02,101.4278,102.1421,99.96669,99.97231,2.870472,75.05447,100.4939,100.4822,75.07948
2005-03,101.0362,102.0274,99.6243,99.73579,2.5848,75.04811,100.4343,100.4037,75.33113
2005-04,100.7305,101.7712,99.27911,99.49734,2.30419,75.04041,100.3452,100.2863,75.58529
2005-05,100.4216,101.4422,98.94421,99.266,2.003628,75.04121,100.2114,100.11,75.84195
2005-06,100.0638,101.1882,98.64159,99.05696,1.706376,75.06731,100.0325,99.87409,76.10107
2005-07,99.74283,100.9418,98.40137,98.89103,1.468968,75.14191,99.83824,99.61811,76.36266
2005-08,99.5547,100.6072,98.25174,98.78766,1.346178,75.28706,99.66921,99.39532,76.6267
2005-09,99.53448,100.3419,98.21685,98.76357,1.360241,75.52204,99.55779,99.24847,76.89316
2005-10,99.62239,100.255,98.29213,98.81556,1.518125,75.84418,99.50822,99.18314,77.16202
2005-11,99.80348,100.2623,98.4729,98.94044,1.836278,76.25076,99.50871,99.18378,77.43324
2005-12,100.071,100.4673,98.74718,99.12991,2.324416,76.73328,99.53853,99.22308,77.70679
2006-01,100.3306,100.7784,99.05951,99.34565,2.94035,77.24921,99.57145,99.26648,77.98263
2006-02,100.5256,100.9321,99.35851,99.55219,3.602978,77.75867,99.58508,99.28445,78.2607
2006-03,100.6673,100.9338,99.60828,99.72472,4.244188,78.23329,99.56986,99.26438,78.54095
2006-04,100.743,100.8219,99.78672,99.84799,4.817167,78.65522,99.53914,99.22389,78.82334
2006-05,100.6589,100.6989,99.89056,99.91972,5.303754,79.02121,99.51547,99.1927,79.10779
2006-06,100.5748,100.6475,99.94556,99.95771,5.706476,79.35101,99.5179,99.1959,79.39423
2006-07,100.5441,100.674,100.0012,99.99618,6.044144,79.6836,99.54872,99.23652,79.6826
2006-08,100.5124,100.7591,100.0859,100.0546,6.315078,80.0415,99.6031,99.30818,79.97282
2006-09,100.5874,100.9138,100.2292,100.1536,6.52355,80.44875,99.67632,99.40469,80.2648
2006-10,100.6949,101.1919,100.4389,100.2985,6.681923,80.91203,99.76928,99.52721,80.55845
2006-11,100.9134,101.4866,100.7029,100.4808,6.781839,81.42197,99.88484,99.67952,80.85368
2006-12,101.1622,101.7091,100.9954,100.6829,6.809166,81.95817,100.0227,99.86121,81.15037
2007-01,101.375,101.7723,101.2999,100.8933,6.806528,82.5072,100.1724,100.0586,81.44843
2007-02,101.6783,101.7432,101.6237,101.117,6.837115,83.07512,100.3195,100.2524,81.74774
2007-03,101.9904,101.6498,101.9598,101.3491,6.931673,83.65617,100.4503,100.4248,82.04821
2007-04,102.2651,101.673,102.3021,101.5855,7.107286,84.24548,100.5572,100.5657,82.34972
2007-05,102.4178,101.8319,102.6107,101.7987,7.325507,84.80991,100.6376,100.6716,82.65215
2007-06,102.4956,101.9605,102.8708,101.9784,7.543584,85.33692,100.6941,100.7462,82.95541
2007-07,102.5919,101.9899,103.0805,102.1233,7.706283,85.82424,100.7376,100.8035,83.25941
2007-08,102.6669,102.0483,103.2403,102.2336,7.783747,86.27173,100.7812,100.861,83.56403
2007-09,102.7583,102.1868,103.3702,102.3233,7.765136,86.69571,100.8362,100.9334,83.86918
2007-10,102.8552,102.4511,103.4579,102.3839,7.629775,87.08544,100.9072,101.027,84.17477
2007-11,102.8748,102.7927,103.4902,102.4062,7.377938,87.42923,100.997,101.1453,84.48072
2007-12,102.8557,103.1144,103.4743,102.3953,7.045753,87.73274,101.1091,101.2931,84.78694
2008-01,102.785,103.1737,103.4301,102.3647,6.672087,88.01215,101.2498,101.4785,85.09337
2008-02,102.7023,103.2252,103.3809,102.3307,6.273924,88.28719,101.4206,101.7036,85.39992
2008-03,102.6173,103.1603,103.3058,102.2789,5.837733,88.53979,101.6092,101.9523,85.70654
2008-04,102.6262,102.7505,103.1643,102.1811,5.328931,88.73486,101.7779,102.1745,86.01317
2008-05,102.7579,102.3322,102.882,101.9861,4.713596,88.80751,101.872,102.2986,86.31977
2008-06,102.9307,101.8451,102.3666,101.6301,3.913257,88.67637,101.8317,102.2455,86.62631
2008-07,102.9746,101.5439,101.4791,101.0171,2.789881,88.21864,101.6076,101.9501,86.93278
2008-08,102.7313,101.5061,100.3719,100.2522,1.497416,87.56358,101.1724,101.3765,87.23917
2008-09,101.8741,101.3123,99.07761,99.35815,0.04875299,86.73798,100.544,100.5483,87.54549
2008-10,100.202,100.6555,97.71835,98.41921,-1.42173,85.84732,99.78918,99.55345,87.85179
2008-11,98.12158,100.0414,96.519,97.59074,-2.676323,85.08934,99.00982,98.52625,88.15811
2008-12,96.66324,99.76293,95.68303,97.01326,-3.518909,84.64551,98.30603,97.59866,88.46449
2009-01,96.16385,99.73015,95.30286,96.75065,-3.875476,84.60126,97.74417,96.85813,88.77096
2009-02,96.30833,99.79794,95.37232,96.79863,-3.773921,84.9553,97.36631,96.36012,89.07752
2009-03,96.85088,100.0111,95.81831,97.1067,-3.267912,85.64639,97.18944,96.127,89.38416
2009-04,97.64129,100.275,96.53247,97.60004,-2.427539,86.58079,97.19109,96.12919,89.69084
2009-05,98.47498,100.6491,97.36739,98.17678,-1.327947,87.6282,97.33549,96.3195,89.99747
2009-06,99.29285,101.0992,98.21532,98.7625,0.01799656,88.69233,97.586,96.64967,90.30396
2009-07,100.0304,101.4499,99.00711,99.30946,1.691123,89.71053,97.90732,97.07317,90.61018
2009-08,100.7219,101.6369,99.71058,99.79539,3.528023,90.65284,98.27023,97.55148,90.91597
2009-09,101.4115,101.7644,100.2984,100.2014,5.482461,91.49335,98.65134,98.05378,91.22115
2009-10,101.9738,101.837,100.7549,100.5168,7.419133,92.21645,99.02979,98.55257,91.52554
2009-11,102.3632,101.8766,101.0861,100.7455,9.092667,92.82623,99.38691,99.02325,91.82892
2009-12,102.6325,101.8339,101.3105,100.9006,10.26985,93.33847,99.70583,99.4436,92.13107
2010-01,102.8334,101.8097,101.4441,100.9928,10.83349,93.76653,99.97272,99.79536,92.43176
2010-02,103.0203,101.8042,101.5029,101.0335,10.79283,94.12437,100.1771,100.0648,92.73074
2010-03,103.1176,102.0019,101.4988,101.0307,10.24648,94.42213,100.3161,100.2479,93.02779
2010-04,103.1429,102.3202,101.4481,100.9956,9.347662,94.67406,100.4027,100.362,93.32266
2010-05,103.0925,102.636,101.3942,100.9584,8.321617,94.92028,100.4562,100.4326,93.61511
2010-06,102.9501,102.8598,101.3835,100.951,7.34199,95.20411,100.4964,100.4855,93.9049
2010-07,102.8057,102.9788,101.439,100.9893,6.506129,95.5472,100.5398,100.5428,94.19178
2010-08,102.7416,103.111,101.5633,101.0752,5.84601,95.95241,100.599,100.6207,94.47552
2010-09,102.7379,103.2228,101.7313,101.1913,5.358934,96.39642,100.6807,100.7285,94.75587
2010-10,102.6858,103.307,101.8988,101.3069,5.010621,96.83707,100.7844,100.8651,95.03261
2010-11,102.5786,103.4182,102.0262,101.395,4.751152,97.23654,100.9042,101.0231,95.30549
2010-12,102.4956,103.4255,102.0978,101.4444,4.543458,97.57926,101.0305,101.1895,95.57428
2011-01,102.4364,103.407,102.1112,101.4537,4.367869,97.86213,101.1498,101.3467,95.83876
2011-02,102.455,103.3001,102.0721,101.4267,4.213102,98.08994,101.2467,101.4744,96.0987
2011-03,102.4797,103.0504,101.9862,101.3673,4.072743,98.2677,101.3067,101.5535,96.3539
2011-04,102.3805,102.833,101.8341,101.2622,3.910127,98.37594,101.3207,101.5719,96.60416
2011-05,102.1313,102.7956,101.6073,101.1056,3.672166,98.40591,101.2837,101.5232,96.84927
2011-06,101.7564,102.9497,101.319,100.9064,3.325035,98.36968,101.1975,101.4096,97.08908
2011-07,101.3057,103.0606,101.0039,100.6888,2.881523,98.30042,101.0769,101.2506,97.3234
2011-08,100.9058,102.8694,100.7199,100.4926,2.39909,98.25439,100.9378,101.0673,97.55209
2011-09,100.6641,102.6673,100.5249,100.3579,1.962467,98.28817,100.7895,100.8718,97.77499
2011-10,100.6078,102.7203,100.4433,100.3015,1.6412,98.42636,100.6272,100.6579,97.99197
2011-11,100.6186,102.8822,100.4634,100.3154,1.461833,98.65798,100.4456,100.4186,98.20289
2011-12,100.7103,102.9833,100.5563,100.3796,1.409909,98.95504,100.2531,100.1648,98.40761
2012-01,100.8138,103.0273,100.6717,100.4593,1.436934,99.26834,100.0876,99.94679,98.60603
2012-02,100.7874,103.2869,100.7623,100.5219,1.489661,99.55114,99.9957,99.82565,98.79801
2012-03,100.7232,103.6875,100.7958,100.545,1.529945,99.77114,100.0097,99.84412,98.98344
2012-04,100.6661,104.0049,100.7644,100.5234,1.569763,99.92021,100.1209,99.99069,99.16221
2012-05,100.627,104.0207,100.6916,100.473,1.641374,100.0211,100.2992,100.2257,99.33416
2012-06,100.6055,103.8084,100.6238,100.4262,1.779176,100.1199,100.5059,100.498,99.49918
2012-07,100.6804,103.5714,100.5913,100.4038,1.979657,100.2464,100.7017,100.7562,99.65715
2012-08,100.9115,103.4135,100.5917,100.4041,2.182211,100.3985,100.8551,100.9583,99.80793
2012-09,101.1624,103.3642,100.6014,100.4108,2.303827,100.5526,100.9507,101.0843,99.95141
2012-10,101.3305,103.324,100.5883,100.4017,2.285908,100.6763,101.0021,101.152,100.0875
2012-11,101.3857,103.2281,100.5394,100.368,2.127278,100.7567,101.0366,101.1976,100.2161
2012-12,101.4594,103.119,100.4492,100.3056,1.852175,100.7879,101.0837,101.2596,100.3371
2013-01,101.4983,103.0144,100.3125,100.2112,1.507149,100.7645,101.1645,101.3661,100.4505
2013-02,101.4637,102.8522,100.1407,100.0925,1.15178,100.6978,101.2905,101.5322,100.5563
2013-03,101.4131,102.6773,99.94967,99.96055,0.834327,100.6036,101.46,101.7556,100.6542
2013-04,101.38,102.5913,99.75076,99.82315,0.5735647,100.4933,101.6509,102.0072,100.7444
2013-05,101.2887,102.5192,99.55309,99.68661,0.3549851,100.3762,101.8344,102.249,100.8268
2013-06,101.0897,102.4258,99.36597,99.55735,0.1415778,100.2616,101.9873,102.4505,100.9013
2013-07,100.8337,102.339,99.21842,99.45542,-0.06731237,100.179,102.1051,102.6059,100.9681
2013-08,100.6998,102.3939,99.12902,99.39366,-0.2503563,100.1472,102.1934,102.7222,101.0271
2013-09,100.6204,102.4465,99.07198,99.35426,-0.4099554,100.1403,102.2614,102.8118,101.0784
2013-10,100.534,102.4267,99.00245,99.30624,-0.5592382,100.1133,102.3185,102.8871,101.122
2013-11,100.4818,102.3675,98.91077,99.2429,-0.6951619,100.0563,102.3686,102.9531,101.1581
2013-12,100.4556,102.1959,98.79387,99.16216,-0.8150377,99.9664,102.4054,103.0017,101.1868
2014-01,100.3807,101.956,98.65382,99.06541,-0.9116362,99.84586,102.4092,103.0066,101.2083
2014-02,100.2285,101.7351,98.51358,98.96854,-0.9728996,99.71806,102.3589,102.9403,101.2227
2014-03,100.0053,101.5606,98.3904,98.88345,-0.9968119,99.60073,102.2483,102.7945,101.2301
2014-04,99.63194,101.3764,98.29179,98.81533,-0.9867626,99.50169,102.1048,102.6054,101.2309
2014-05,99.08095,101.1677,98.22784,98.77116,-0.9412025,99.43143,101.969,102.4264,101.2253
2014-06,98.59684,101.0968,98.21519,98.76241,-0.8523156,99.40705,101.8757,102.3035,101.2135
2014-07,98.29077,101.0746,98.23666,98.77724,-0.766132,99.41145,101.8361,102.2512,101.1959
2014-08,98.12966,100.9786,98.24267,98.78139,-0.7513296,99.39472,101.8441,102.2618,101.1727
2014-09,98.15682,100.8545,98.19769,98.75033,-0.8179218,99.32127,101.8803,102.3096,101.1442
2014-10,98.27754,100.5715,98.06957,98.66183,-0.9532626,99.15894,101.9119,102.3512,101.1108
2014-11,98.36845,100.1094,97.85202,98.51155,-1.153815,98.90182,101.9007,102.3365,101.0728
2014-12,98.36171,99.61353,97.55652,98.30742,-1.404871,98.562,101.8121,102.2197,101.0307
2015-01,98.22237,98.97416,97.21725,98.07307,-1.6739,98.17454,101.6274,101.9762,100.9847
2015-02,97.85268,98.42087,96.86802,97.83182,-1.949561,97.774,101.3404,101.5979,100.9353
2015-03,97.24849,98.1164,96.54076,97.60577,-2.216481,97.3931,100.9608,101.0977,100.8829
2015-04,96.69827,98.04039,96.27459,97.4219,-2.442194,97.07166,100.5249,100.5231,100.8279
2015-05,96.26045,97.96713,96.07629,97.28492,-2.629499,96.81689,100.0765,99.93217,100.7708
2015-06,95.97225,97.77027,95.94139,97.19173,-2.799066,96.62459,99.65305,99.37403,100.7121
2015-07,95.91187,97.43073,95.8708,97.14297,-2.932708,96.496,99.27248,98.87244,100.6521
2015-08,95.94039,97.05389,95.85349,97.13101,-2.992495,96.42034,98.9404,98.43475,100.5914
2015-09,96.08652,96.68655,95.88763,97.15459,-2.945171,96.39609,98.65373,98.05693,100.5303
