country,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA
1951-03,,,,,101.628,10.42376,13.46426,101.9854,13.20215
1951-04,,,,,101.7428,9.78543,13.53858,102.1241,13.25699
1951-05,,,,,101.8647,9.138825,13.61413,102.2713,13.31177
1951-06,,,,,101.9782,8.496414,13.68838,102.4084,13.36646
1951-07,,,,,102.0592,7.871192,13.75738,102.5062,13.42102
1951-08,,,,,102.0838,7.276286,13.81714,102.5359,13.47542
1951-09,,,,,102.0391,6.724521,13.86543,102.482,13.52962
1951-10,,,,,101.9384,6.22697,13.90422,102.3603,13.58361
1951-11,,,,,101.8035,5.789459,13.93702,102.1974,13.63734
1951-12,,,,,101.653,5.405783,13.96676,102.0156,13.69081
1952-01,,,,,101.4916,5.047194,13.99422,101.8207,13.74398
1952-02,,,,,101.3196,4.682818,14.01936,101.6128,13.79684
1952-03,,,,,101.1417,4.298054,14.04296,101.398,13.84936
1952-04,,,,,100.9779,3.913157,14.06836,101.2002,13.90152
1952-05,,,,,100.8576,3.572507,14.10049,101.0548,13.95331
1952-06,,,,,100.8126,3.334564,14.14483,101.0005,14.00471
1952-07,,,,,100.8684,3.259527,14.2058,101.0679,14.05571
1952-08,,,,,101.0398,3.394179,14.28612,101.2749,14.10628
1952-09,,,,,101.3196,3.745371,14.38474,101.6129,14.15642
1952-10,,,,,101.6729,4.255134,14.49587,102.0397,14.20611
1952-11,,,,,102.0465,4.831811,14.61043,102.491,14.25533
1952-12,,,,,102.3868,5.387258,14.71918,102.902,14.30408
1953-01,,,,,102.6572,5.870265,14.81571,103.2286,14.35233
1953-02,,,,,102.8307,6.247401,14.8952,103.4382,14.4001
1953-03,,,,,102.8883,6.488573,14.95415,103.5077,14.44737
1953-04,,,,,102.8235,6.559893,14.99123,103.4295,14.49415
1953-05,,,,,102.6344,6.420968,15.00588,103.201,14.54044
1953-06,,,,,102.3236,6.034592,14.99841,102.8257,14.58625
1953-07,,,,,101.9087,5.391359,14.97169,102.3245,14.63158
1953-08,,,,,101.4125,4.504602,14.92966,101.7251,14.67647
1953-09,,,,,100.8628,3.422921,14.87712,101.0611,14.72091
1953-10,,,,,100.2972,2.241147,14.82074,100.3779,14.76494
1953-11,,,,,99.75357,1.073671,14.76729,99.72125,14.80857
1953-12,,,,,99.2625,0.02139458,14.72233,99.12807,14.85183
1954-01,,,,,98.83884,-0.8576791,14.68864,98.61633,14.89473
1954-02,,,,,98.49075,-1.526592,14.66781,98.19586,14.9373
1954-03,,,,,98.22392,-1.960158,14.66103,97.87356,14.97956
1954-04,,,,,98.04071,-2.150509,14.66884,97.65225,15.02151
1954-05,,,,,97.94496,-2.090982,14.69211,97.53659,15.06318
1954-06,,,,,97.94108,-1.777741,14.73178,97.53191,15.10457
1954-07,,,,,98.02697,-1.229596,14.7876,97.63565,15.1457
1954-08,,,,,98.20021,-0.4714239,14.85927,97.84491,15.18656
1954-09,,,,,98.45776,0.4654613,14.94637,98.15602,15.22716
1954-10,,,,,98.7895,1.527584,15.04714,98.55672,15.26749
1954-11,,,,,99.18179,2.653666,15.15917,99.03058,15.30756
1954-12,,,,,99.61583,3.781412,15.27905,99.55487,15.34736
1955-01,,,,,100.0614,4.851158,15.40121,100.0931,15.38688
1955-02,102.8004,102.3121,,15.8581,100.4862,5.807409,15.51963,100.6063,15.42611
1955-03,103.1022,102.5751,,15.9448,100.8642,6.605193,15.62942,101.0628,15.46505
1955-04,103.3139,102.7597,,16.01746,101.1859,7.225161,15.72869,101.4513,15.50368
1955-05,103.4351,102.8654,,16.07589,101.4487,7.65576,15.81691,101.7688,15.542
1955-06,103.4733,102.8986,,16.12115,101.6515,7.887564,15.89375,102.0138,15.58001
1955-07,103.4725,102.8979,,16.16002,101.7932,7.921049,15.95893,102.1849,15.6177
1955-08,103.454,102.8818,,16.19579,101.8704,7.755707,16.01171,102.2782,15.65506
1955-09,103.4234,102.8551,,16.22932,101.8798,7.393273,16.0514,102.2896,15.69211
1955-10,103.3644,102.8037,,16.25803,101.8253,6.854994,16.07862,102.2238,15.72885
1955-11,103.2423,102.6973,,16.27644,101.715,6.172343,16.09484,102.0905,15.76527
1955-12,103.032,102.514,,16.28049,101.5628,5.390576,16.10267,101.9067,15.80139
1956-01,102.7266,102.2478,,16.26904,101.3946,4.582691,16.107,101.7034,15.83722
1956-02,102.3865,101.9522,2.481337,16.25159,101.2368,3.822814,16.11292,101.5129,15.87278
1956-03,102.0533,101.6625,1.818257,16.23472,101.1077,3.164016,16.12393,101.3569,15.90807
1956-04,101.7402,101.3904,1.267964,16.22056,101.0066,2.614975,16.13999,101.2349,15.94312
1956-05,101.4645,101.151,0.8462745,16.21194,100.9272,2.168634,16.15992,101.1389,15.97794
1956-06,101.269,100.9815,0.586735,16.21574,100.8676,1.822291,16.18338,101.0669,16.01254
1956-07,101.1883,100.9119,0.480314,16.23764,100.8394,1.590208,16.21271,101.0329,16.04696
1956-08,101.2232,100.9429,0.5071158,16.27792,100.8575,1.493321,16.25082,101.0547,16.08121
1956-09,101.3182,101.0264,0.6064982,16.32775,100.9269,1.541283,16.29879,101.1385,16.11532
1956-10,101.4159,101.1123,0.7376778,16.37797,101.0273,1.704921,16.35275,101.2598,16.1493
1956-11,101.4717,101.1618,0.8904102,16.42136,101.1279,1.937773,16.40673,101.3813,16.18319
1956-12,101.4425,101.1373,1.046981,16.45094,101.2001,2.18904,16.45517,101.4686,16.21701
1957-01,101.3107,101.0232,1.196921,16.46377,101.2308,2.411667,16.49545,101.5056,16.25078
1957-02,101.1163,100.8548,1.321259,16.46632,101.2167,2.569527,16.52695,101.4886,16.28453
1957-03,100.865,100.6368,1.384334,16.45946,101.1634,2.646886,16.55071,101.4242,16.31831
1957-04,100.5939,100.4016,1.409883,16.44925,101.0859,2.662527,16.56973,101.3307,16.35214
1957-05,100.3305,100.173,1.408016,16.4402,100.9961,2.638568,16.58631,101.2221,16.38605
1957-06,100.0495,99.92906,1.310296,16.42821,100.8909,2.57364,16.59989,101.095,16.42008
1957-07,99.71661,99.64008,1.046991,16.40765,100.7423,2.419139,16.60492,100.9155,16.45428
1957-08,99.31223,99.28896,0.5980436,16.37527,100.5122,2.110542,16.5938,100.6376,16.48867
1957-09,98.8429,98.88122,0.02673238,16.33211,100.1703,1.605243,16.56043,100.2247,16.52331
1957-10,98.35732,98.45908,-0.5601804,16.28622,99.71777,0.9304492,16.5049,99.67801,16.55822
1957-11,97.92686,98.08454,-1.046882,16.24945,99.17764,0.1525954,16.43176,99.02557,16.59345
1957-12,97.60439,97.80357,-1.338865,16.23069,98.59376,-0.6407308,16.34974,98.32029,16.62906
1958-01,97.44856,97.66727,-1.359989,16.23986,98.03528,-1.350263,16.27271,97.64569,16.66506
1958-02,97.494,97.7057,-1.113435,16.28297,97.57446,-1.885436,16.21534,97.08905,16.70152
1958-03,97.73349,97.91272,-0.6099146,16.35907,97.26379,-2.189183,16.18839,96.71379,16.73845
1958-04,98.14122,98.2659,0.0901106,16.46407,97.12756,-2.249423,16.197,96.54924,16.7759
1958-05,98.69825,98.74892,0.9416606,16.59501,97.16423,-2.081089,16.24113,96.59354,16.81389
1958-06,99.35298,99.31701,1.918608,16.74341,97.35619,-1.701459,16.31745,96.8254,16.85244
1958-07,100.0377,99.91133,2.988186,16.89794,97.66618,-1.122134,16.41859,97.19985,16.89158
1958-08,100.7076,100.4931,4.12719,17.05111,98.05391,-0.3452874,16.5365,97.6682,16.93131
1958-09,101.3422,101.0444,5.310493,17.19943,98.48385,0.6256393,16.66404,98.18753,16.97164
1958-10,101.9415,101.5656,6.488156,17.34289,98.92754,1.760152,16.79541,98.72346,17.01259
1958-11,102.4941,102.0463,7.569776,17.4795,99.36408,3.010084,16.92637,99.25079,17.05414
1958-12,102.9913,102.4791,8.484126,17.60772,99.77957,4.307697,17.05403,99.75266,17.09632
1959-01,103.4366,102.8668,9.164123,17.72811,100.1665,5.55592,17.17682,100.22,17.13911
1959-02,103.7881,103.1731,9.521862,17.83342,100.5171,6.646418,17.29308,100.6435,17.18252
1959-03,104.0046,103.3619,9.519633,17.9164,100.8184,7.485048,17.4001,101.0075,17.22654
1959-04,104.0612,103.4117,9.162592,17.97261,101.0497,8.00422,17.49345,101.2869,17.27119
1959-05,103.9503,103.3159,8.469358,18.00051,101.1901,8.173943,17.56867,101.4565,17.31645
1959-06,103.6821,103.0833,7.514832,18.00164,101.2318,8.006846,17.62396,101.5068,17.36234
1959-07,103.2986,102.7505,6.421896,17.98311,101.1982,7.586128,17.66413,101.4663,17.40886
1959-08,102.8742,102.3822,5.317114,17.95774,101.1271,7.017688,17.69699,101.3804,17.45602
1959-09,102.4818,102.0418,4.295532,17.93824,101.0576,6.401226,17.73074,101.2964,17.50382
1959-10,102.1666,101.7683,3.400142,17.93258,101.0202,5.814007,17.7719,101.2512,17.55228
1959-11,101.9357,101.5678,2.646658,17.94212,101.0315,5.303458,17.82405,101.2649,17.60141
1959-12,101.7549,101.4108,2.006266,17.96098,101.0859,4.87893,17.88609,101.3306,17.65122
1960-01,101.5279,101.2136,1.376864,17.9722,101.1433,4.498694,17.94955,101.3999,17.70173
1960-02,101.2207,100.9467,0.7639932,17.96966,101.1535,4.109137,18.00368,101.4123,17.75295
1960-03,100.8821,100.6524,0.2698212,17.96474,101.0756,3.686136,18.04149,101.3131,17.80766
1960-04,100.5635,100.3755,-0.04923772,17.96376,100.9256,3.263803,18.0644,101.1269,17.86309
1960-05,100.2883,100.1361,-0.1643147,17.97093,100.7199,2.886473,18.07579,100.8735,17.91927
1960-06,100.0531,99.93132,-0.08827582,17.98575,100.4735,2.580979,18.07883,100.5708,17.97622
1960-07,99.83691,99.74298,0.1191897,18.00454,100.189,2.320444,18.07401,100.2221,18.03395
1960-08,99.6368,99.56844,0.3845668,18.02679,99.8659,2.057853,18.06116,99.82676,18.09251
1960-09,99.44054,99.39721,0.6249836,18.05035,99.5126,1.755855,18.04207,99.39491,18.1519
1960-10,99.27335,99.25131,0.8211087,18.07982,99.16068,1.416345,18.02361,98.96471,18.21216
1960-11,99.16811,99.15932,0.998655,18.1213,98.85038,1.069547,18.01469,98.58469,18.27331
1960-12,99.16061,99.15233,1.227641,18.18147,98.61632,0.7659187,18.02308,98.29673,18.33538
1961-01,99.27055,99.24744,1.624603,18.26417,98.47067,0.5689022,18.05166,98.11549,18.39838
1961-02,99.51745,99.46162,2.245904,18.37324,98.41422,0.5396281,18.10083,98.04194,18.46233
1961-03,99.88707,99.78252,3.027293,18.50858,98.45976,0.7429445,18.17553,98.08964,18.52951
1961-04,100.328,100.1655,3.868227,18.65864,98.56615,1.109856,18.26489,98.21084,18.59763
1961-05,100.7773,100.5556,4.679078,18.8118,98.71656,1.601682,18.3653,98.38538,18.6667
1961-06,101.1957,100.9188,5.420984,18.96076,98.89592,2.183066,18.4735,98.59512,18.73673
1961-07,101.5556,101.2313,6.085983,19.1003,99.09054,2.835369,18.58648,98.82362,18.80773
1961-08,101.8471,101.4845,6.665739,19.22841,99.28939,3.546854,18.70177,99.05762,18.87969
1961-09,102.055,101.6652,7.156322,19.34209,99.4839,4.297458,18.81742,99.28668,18.95261
1961-10,102.1784,101.7726,7.528534,19.44097,99.66704,5.038721,18.93177,99.50214,19.0265
1961-11,102.225,101.8135,7.753581,19.52635,99.83195,5.709257,19.0432,99.69559,19.10134
1961-12,102.1832,101.7775,7.779081,19.59583,99.97113,6.252049,19.14989,99.85787,19.17715
1962-01,102.0451,101.6578,7.574858,19.64766,100.0764,6.637947,19.24992,99.97932,19.2539
1962-02,101.8288,101.4703,7.140297,19.68515,100.1404,6.854509,19.34155,100.0514,19.33161
1962-03,101.5376,101.2178,6.484201,19.70872,100.1605,6.869339,19.42407,100.0711,19.41026
1962-04,101.1972,100.9224,5.705364,19.72318,100.1443,6.757804,19.49919,100.0479,19.48985
1962-05,100.8524,100.6233,4.919159,19.73718,100.1025,6.555913,19.56932,99.99459,19.57038
1962-06,100.5497,100.3609,4.214536,19.75987,100.0428,6.29375,19.63618,99.92034,19.65183
1962-07,100.3377,100.1771,3.66783,19.80086,99.96605,5.990608,19.69992,99.82619,19.73422
1962-08,100.2285,100.0825,3.299261,19.86281,99.87049,5.658743,19.76005,99.70995,19.81753
1962-09,100.2211,100.0762,3.121023,19.94576,99.75682,5.310246,19.81667,99.57242,19.90176
1962-10,100.3002,100.1449,3.116848,20.04692,99.63425,4.966032,19.87193,99.42472,19.98691
1962-11,100.4458,100.2713,3.25765,20.16245,99.51561,4.651021,19.9289,99.28228,20.07297
1962-12,100.6223,100.4245,3.51889,20.28538,99.41277,4.389452,19.99047,99.15942,20.15993
1963-01,100.7979,100.5768,3.876659,20.40933,99.33188,4.198553,20.05814,99.0634,20.24778
1963-02,100.9528,100.7111,4.293277,20.53029,99.2768,4.091471,20.13291,98.99878,20.33652
1963-03,101.0788,100.8202,4.758149,20.64649,99.2508,4.075267,20.21565,98.96951,20.42614
1963-04,101.1726,100.9012,5.242607,20.75719,99.25607,4.142993,20.30704,98.97852,20.51661
1963-05,101.2157,100.9382,5.681059,20.85847,99.29321,4.282596,20.40739,99.02683,20.60794
1963-06,101.2042,100.928,6.019771,20.94937,99.3581,4.479661,20.51581,99.10975,20.7001
1963-07,101.1604,100.8898,6.229476,21.03435,99.43637,4.714918,20.62876,99.20979,20.79306
1963-08,101.1134,100.8488,6.326218,21.11937,99.51267,4.971046,20.74233,99.30823,20.88682
1963-09,101.09,100.8283,6.33858,21.21004,99.57879,5.23665,20.8544,99.39493,20.98135
1963-10,101.0858,100.8245,6.27808,21.30548,99.64146,5.508584,20.96659,99.47796,21.07662
1963-11,101.0962,100.8332,6.161208,21.4047,99.71215,5.785144,21.08182,99.57115,21.17261
1963-12,101.1344,100.8661,6.039747,21.51057,99.79684,6.058667,21.20162,99.68181,21.2693
1964-01,101.211,100.9325,5.958374,21.62539,99.8851,6.307715,21.32335,99.79735,21.36665
1964-02,101.3021,101.0115,5.91248,21.74413,99.95999,6.505188,21.44259,99.8973,21.46464
1964-03,101.4006,101.097,5.902986,21.86525,100.0075,6.628099,21.55556,99.96445,21.56323
1964-04,101.4952,101.1792,5.921359,21.9863,100.0263,6.670879,21.6617,99.9968,21.66239
1964-05,101.5804,101.2533,5.981102,22.10603,100.0207,6.636892,21.76181,99.99865,21.7621
1964-06,101.6566,101.3195,6.086675,22.22449,99.99458,6.535584,21.85664,99.97404,21.86232
1964-07,101.7196,101.3743,6.210445,22.34068,99.94745,6.385087,21.94592,99.92218,21.96301
1964-08,101.7621,101.4113,6.314405,22.45294,99.87995,6.206244,22.02965,99.84368,22.06414
1964-09,101.8038,101.4476,6.390674,22.5655,99.80027,6.020346,22.1099,99.74836,22.16568
1964-10,101.8504,101.4881,6.449733,22.67962,99.73201,5.849184,22.19297,99.66489,22.26759
1964-11,101.9179,101.5469,6.51335,22.79886,99.70134,5.711779,22.28596,99.6251,22.36983
1964-12,101.9985,101.6171,6.559092,22.92146,99.72349,5.620222,22.3932,99.64777,22.47235
1965-01,102.07,101.6793,6.55268,23.04244,99.78654,5.573125,22.51173,99.71912,22.57514
1965-02,102.1134,101.717,6.499494,23.15739,99.86922,5.565524,22.63598,99.81419,22.67812
1965-03,102.1156,101.7189,6.393682,23.26324,99.95554,5.595537,22.76171,99.91415,22.78127
1965-04,102.0711,101.6801,6.241097,23.35848,100.0478,5.668243,22.88954,100.0219,22.88453
1965-05,101.9968,101.6157,6.065604,23.4469,100.1579,5.794315,23.02275,100.1518,22.98786
1965-06,101.9251,101.5535,5.900033,23.53574,100.2987,5.985585,23.16489,100.3191,23.09122
1965-07,101.8934,101.5263,5.787782,23.63371,100.4733,6.246715,23.31682,100.5272,23.19454
1965-08,101.9226,101.552,5.75773,23.74571,100.6789,6.573681,23.47781,100.7727,23.29779
1965-09,102.0202,101.6372,5.79719,23.87367,100.9084,6.947015,23.64588,101.0468,23.40091
1965-10,102.1759,101.7729,5.889265,24.01529,101.1491,7.319975,23.81749,101.3344,23.50386
1965-11,102.3634,101.9362,5.989984,24.16451,101.3843,7.636714,23.98788,101.6152,23.60658
1965-12,102.5437,102.0931,6.067016,24.31211,101.5939,7.850736,24.15123,101.8651,23.70904
1966-01,102.6695,102.2028,6.094738,24.44682,101.755,7.947599,24.30087,102.0566,23.81117
1966-02,102.6939,102.2242,6.044529,24.55715,101.8471,7.928334,24.43064,102.1649,23.91296
1966-03,102.5903,102.1344,5.902692,24.6364,101.86,7.80094,24.53734,102.1778,24.01434
1966-04,102.362,101.9362,5.678533,24.6849,101.807,7.580033,24.62457,102.1118,24.1153
1966-05,102.0354,101.6526,5.381474,24.70868,101.7107,7.279467,24.69869,101.9941,24.2158
1966-06,101.6719,101.3369,5.0417,24.72234,101.5932,6.911827,24.76601,101.8514,24.31581
1966-07,101.3018,101.0154,4.651981,24.73314,101.47,6.49379,24.83096,101.7024,24.41531
1966-08,100.9447,100.7051,4.211901,24.74586,101.3504,6.041172,24.89615,101.5577,24.51428
1966-09,100.6064,100.4111,3.720741,24.76194,101.2375,5.56802,24.96249,101.4212,24.6127
1966-10,100.2832,100.1301,3.186535,24.78054,101.1298,5.088618,25.02947,101.2906,24.71056
1966-11,99.9873,99.87264,2.649232,24.80469,101.0223,4.618123,25.09567,101.1602,24.80783
1966-12,99.73788,99.65556,2.168169,24.83924,100.9093,4.174125,25.15933,101.0232,24.90452
1967-01,99.55854,99.49937,1.813854,24.89025,100.7861,3.778036,25.21897,100.8734,25.00061
1967-02,99.46623,99.41885,1.649187,24.96214,100.6501,3.450996,25.27374,100.7079,25.0961
1967-03,99.48828,99.43785,1.72781,25.06207,100.5034,3.206986,25.32425,100.5291,25.19098
1967-04,99.62806,99.55933,2.051014,25.19119,100.3557,3.041557,25.37354,100.3492,25.28524
1967-05,99.87234,99.77179,2.581304,25.34649,100.2197,2.943286,25.42564,100.1842,25.37889
1967-06,100.1771,100.0368,3.214473,25.51703,100.1064,2.899453,25.48409,100.0477,25.47193
1967-07,100.5046,100.3217,3.88228,25.69335,100.0199,2.896888,25.55029,99.945,25.56435
1967-08,100.821,100.5967,4.529725,25.86678,99.96307,2.928262,25.62517,99.87923,25.65616
1967-09,101.092,100.8324,5.11493,26.0285,99.94051,2.995411,25.71022,99.85581,25.74734
1967-10,101.304,101.0169,5.626619,26.17485,99.96028,3.110241,25.80794,99.884,25.83792
1967-11,101.4526,101.1464,6.046505,26.3045,100.0306,3.288547,25.92095,99.97331,25.92787
1967-12,101.5409,101.2234,6.356285,26.41809,100.1541,3.540412,26.05008,100.1264,26.0172
1968-01,101.5661,101.2457,6.526731,26.51476,100.3179,3.85591,26.19139,100.3274,26.10591
1968-02,101.5598,101.2406,6.571691,26.60258,100.5021,4.21329,26.3386,100.552,26.194
1968-03,101.5466,101.2293,6.487312,26.68792,100.6844,4.582437,26.48472,100.7734,26.28146
1968-04,101.5408,101.2242,6.285479,26.77458,100.8445,4.925251,26.62325,100.9669,26.3683
1968-05,101.5488,101.2309,5.988059,26.86425,100.9656,5.204202,26.74884,101.1126,26.45452
1968-06,101.5836,101.2606,5.656453,26.96039,101.0383,5.392902,26.85842,101.1993,26.54011
1968-07,101.6584,101.3252,5.344993,27.06666,101.0672,5.491248,26.95332,101.2327,26.6251
1968-08,101.7826,101.4325,5.098555,27.18561,101.064,5.510382,27.03722,101.227,26.70948
1968-09,101.9541,101.581,4.949775,27.31685,101.0443,5.463939,27.11501,101.2008,26.79327
1968-10,102.1249,101.7288,4.862479,27.44759,101.0258,5.364944,27.19253,101.1759,26.87649
1968-11,102.2373,101.826,4.781773,27.56232,101.023,5.221791,27.27449,101.1697,26.95915
1968-12,102.2701,101.8539,4.682557,27.65514,101.0405,5.038069,27.3625,101.1879,27.04128
1969-01,102.227,101.816,4.57161,27.72692,101.0659,4.815619,27.45266,101.2158,27.12289
1969-02,102.1141,101.7176,4.42266,27.77912,101.0805,4.557256,27.53891,101.2311,27.20401
1969-03,101.9395,101.5658,4.21894,27.81387,101.0689,4.272342,27.61623,101.2152,27.28467
1969-04,101.7053,101.3623,3.947663,27.83155,101.03,3.984999,27.68419,101.1668,27.3649
1969-05,101.4183,101.1132,3.609757,27.83399,100.9678,3.720711,27.74409,101.0908,27.44473
1969-06,101.122,100.8562,3.236787,27.83304,100.8848,3.49365,27.79676,100.9902,27.52421
1969-07,100.8542,100.6242,2.854039,27.83916,100.777,3.292845,27.84085,100.8604,27.60336
1969-08,100.6281,100.4283,2.4663,27.85609,100.6381,3.09569,27.8742,100.6935,27.68223
1969-09,100.4233,100.251,2.055654,27.87839,100.465,2.87943,27.89577,100.4859,27.76087
1969-10,100.2059,100.0625,1.636015,27.89664,100.2661,2.632291,27.90831,100.2478,27.83932
1969-11,99.95496,99.84476,1.243473,27.90505,100.0544,2.352938,27.91624,99.99503,27.91763
1969-12,99.66573,99.59374,0.8935988,27.90226,99.84338,2.052165,27.92402,99.74345,27.99584
1970-01,99.34669,99.31676,0.5903819,27.89061,99.64269,1.756924,27.93499,99.50476,28.07402
1970-02,99.03175,99.04327,0.3617724,27.87962,99.4593,1.4982,27.9515,99.28709,28.1522
1970-03,98.74889,98.79772,0.227856,27.87724,99.2973,1.298961,27.97496,99.09502,28.23044
1970-04,98.52351,98.6022,0.2128978,27.8908,99.15659,1.159903,28.0053,98.92797,28.30878
1970-05,98.38435,98.48169,0.3400029,27.92863,99.03366,1.071224,28.04129,98.78125,28.38726
1970-06,98.32481,98.4304,0.5606257,27.98908,98.92074,1.019916,28.08026,98.64513,28.46594
1970-07,98.31684,98.42391,0.8090495,28.06439,98.80375,0.9933866,28.11742,98.50262,28.54484
1970-08,98.35437,98.45684,1.065753,28.15297,98.67274,0.9872437,28.14939,98.34187,28.62401
1970-09,98.45594,98.54528,1.36986,28.26029,98.53249,1.011306,28.17788,98.16883,28.70349
1970-10,98.65604,98.71914,1.791686,28.39646,98.41389,1.094247,28.2137,98.02109,28.78329
1970-11,98.99418,99.01267,2.394178,28.57315,98.35268,1.265178,28.26943,97.94191,28.86346
1970-12,99.46098,99.41777,3.174453,28.78801,98.36671,1.530874,28.3515,97.95288,28.94402
1971-01,99.97277,99.86178,4.03888,29.01708,98.44083,1.860825,28.45481,98.03557,29.02498
1971-02,100.4361,100.2635,4.855418,29.23329,98.54026,2.20298,28.56727,98.14786,29.10636
1971-03,100.7896,100.5697,5.52918,29.41863,98.63113,2.509812,28.67708,98.249,29.18816
1971-04,101.028,100.776,6.025245,29.57129,98.70017,2.765212,28.77971,98.3236,29.27039
1971-05,101.1601,100.8899,6.319561,29.69359,98.7458,2.972415,28.8748,98.37067,29.35306
1971-06,101.2169,100.9385,6.449974,29.79437,98.77143,3.146406,28.96378,98.39528,29.43615
1971-07,101.2386,100.9568,6.488328,29.8853,98.78048,3.309619,29.048,98.4022,29.51966
1971-08,101.2687,100.9827,6.486733,29.97918,98.77836,3.48169,29.12947,98.39842,29.60359
1971-09,101.3529,101.0559,6.472993,30.08957,98.7757,3.669955,29.21199,98.39692,29.68792
1971-10,101.5264,101.2068,6.44667,30.22709,98.79218,3.859203,29.30252,98.42102,29.77262
1971-11,101.8065,101.4506,6.383389,30.39709,98.8499,4.030582,29.40885,98.49672,29.8577
1971-12,102.1767,101.7725,6.27645,30.59487,98.96529,4.180706,29.5368,98.64306,29.94311
1972-01,102.5663,102.1113,6.142503,30.79945,99.13792,4.32719,29.6861,98.85869,30.02882
1972-02,102.9149,102.4145,6.018311,30.99264,99.35762,4.500703,29.853,99.13061,30.11481
1972-03,103.1892,102.6529,5.933638,31.16422,99.60722,4.722078,30.03123,99.43774,30.20104
1972-04,103.3931,102.8301,5.897177,31.31516,99.8619,4.976175,30.21183,99.75029,30.28746
1972-05,103.5517,102.9678,5.924706,31.45285,100.0991,5.235844,30.38663,100.0415,30.37405
1972-06,103.6944,103.0917,6.013653,31.5861,100.3082,5.482372,30.55168,100.2985,30.46074
1972-07,103.8586,103.234,6.159948,31.72622,100.5009,5.725525,30.71115,100.5357,30.54751
