,id,name
0,BSPRFT,Future tendency
1,BVEMTE,Tendency
2,BSSPFT,Future tendency
3,BRODFT,Future tendency
4,BCSPFT,Future tendency
5,BRBUTE,Tendency
6,CSINFT,Future tendency
7,BRVSLV,Level
8,BSOBLV,Level
9,BVDEFT,Future tendency
10,BRCI,Confidence indicators
11,BSEMFT,Future tendency
12,BSFGLV,Level
13,BCOBLV,Level
14,BRBUFT,Future tendency
15,BREMFT,Future tendency
16,BSXRLV,Level
17,BSPRTE,Tendency
18,BCCI,Confidence indicators
19,BSCI,Confidence indicators
20,BVEMFT,Future tendency
21,CSESFT,Future tendency
22,BVBUTE,Tendency
23,BVCI,Confidence indicators
24,BCEMFT,Future tendency
25,BCBUTE,Tendency
26,BVDETE,Tendency
27,CSCICP02,National indicator
