,id,name
0,BCBUTE,Tendency
1,BVEMTE,Tendency
2,BSPRFT,Future tendency
3,BRVSLV,Level
4,BSSPFT,Future tendency
5,BRODFT,Future tendency
6,BCSPFT,Future tendency
7,CSINFT,Future tendency
8,BCOBLV,Level
9,BRCI,Confidence indicators
10,BSFGLV,Level
11,BSOBLV,Level
12,BVDEFT,Future tendency
13,BSPRTE,Tendency
14,BRBUTE,Tendency
15,BSEMFT,Future tendency
16,BVCI,Confidence indicators
17,CSESFT,Future tendency
18,BVBUTE,Tendency
19,BREMFT,Future tendency
20,BSXRLV,Level
21,BVDETE,Tendency
22,CSCICP02,National indicator
23,BCCI,Confidence indicators
24,BRBUFT,Future tendency
25,BCEMFT,Future tendency
26,BSCI,Confidence indicators
27,BVEMFT,Future tendency
