country,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK,SVK
1994-10,5.6,-39.2,-11.7,-66.7,26.8,14.8,-8.9,-3.4,-63.1,38.2,16.2,3.0,-25.7,34.1,-14.4,57.4,22.7,49.6,4.1,,,,,,,,,
1994-11,-19.8,-42.3,-17.9,-66.6,41.3,-13.7,-19.4,-16.8,-52.1,19.4,17.3,4.3,-25.6,36.6,-10.4,60.0,13.4,65.0,-4.7,,,,,,,,,
1994-12,1.7,-39.3,-9.9,-68.6,32.4,8.2,-26.9,-10.8,-55.7,-4.3,13.8,17.6,-24.6,14.8,21.6,45.9,29.9,65.6,1.2,,,,,,,,,
1995-01,15.1,-20.9,16.0,-57.9,49.3,26.3,-19.5,-4.5,-48.3,-6.2,20.2,8.9,-24.6,18.7,-6.7,51.9,-19.6,30.9,-13.4,,,,,,,,,
1995-02,-2.8,-24.8,-3.0,-46.6,42.3,28.7,-24.8,-7.3,-36.3,9.3,25.9,11.5,-23.5,9.8,-10.8,55.2,-17.3,55.0,-11.0,,,,,,,,,
1995-03,25.9,-31.7,-23.2,-40.1,17.2,21.6,-4.4,-1.2,-33.9,30.5,20.8,-7.1,-22.6,33.0,-28.0,39.9,43.8,49.6,-13.6,,,,,,,,,
1995-04,17.6,-42.2,-24.8,-59.6,51.4,22.9,-17.5,-0.7,-19.0,8.8,7.5,13.5,-27.3,19.7,4.6,55.6,-15.5,81.2,6.5,,,,,,,,,
1995-05,17.3,-33.4,-10.0,-56.8,19.9,22.1,-22.7,-2.5,-23.7,7.4,7.0,-13.7,-26.5,37.6,-10.1,6.7,42.8,56.5,3.5,,,,,,,,,
1995-06,32.7,-21.3,-13.5,-29.1,25.5,9.8,-35.1,-8.8,-24.0,17.1,1.1,0.3,-25.7,28.6,3.5,25.9,-2.2,51.6,-0.1,,,,,,,,,
1995-07,3.1,-33.8,-18.9,-48.7,12.0,14.6,-21.6,-2.3,-48.1,20.3,-0.1,6.6,-19.9,25.2,8.9,36.0,-8.5,43.1,3.3,,,,,,,,,
1995-08,33.5,-29.2,-2.0,-56.4,14.8,23.6,-23.2,-5.9,-37.5,-2.1,18.0,5.8,-19.4,15.0,10.2,22.1,6.2,41.1,6.3,,,,,,,,,
1995-09,18.5,-22.9,-6.3,-39.4,13.7,19.8,-8.1,0.7,-55.5,16.6,9.5,11.5,-19.0,19.8,-2.8,57.0,1.6,34.1,-11.3,,,,,,,,,
1995-10,10.5,-27.3,-9.0,-45.7,17.9,41.7,-26.7,3.3,-28.3,6.2,5.2,8.7,-16.4,21.1,15.6,31.6,8.2,36.8,-3.1,,,,,,,,,
1995-11,26.2,-26.1,-9.6,-42.6,9.4,47.9,-9.7,9.0,-23.0,5.4,11.3,-4.2,-16.7,31.1,-3.4,21.8,-8.7,19.1,-12.7,,,,,,,,,
1995-12,5.0,-20.7,-19.0,-22.4,21.1,20.3,5.5,6.7,-4.7,26.6,5.8,-22.4,-15.7,22.7,-32.7,-11.8,-27.7,37.6,-22.4,,,,,,,,,
1996-01,6.9,-29.5,-35.3,-23.7,16.8,5.7,-2.5,-1.7,-8.0,10.9,8.2,-4.2,-9.5,35.6,-20.3,43.4,22.8,50.3,-20.2,,,,,,,,,
1996-02,15.0,-21.2,-0.7,-41.7,29.2,37.4,-9.2,9.4,-33.1,28.7,-0.1,-9.9,-8.4,41.3,-17.5,29.2,15.7,49.3,-15.9,,,,,,,,,
1996-03,13.0,-10.6,9.7,-31.0,38.1,32.7,-8.1,9.3,-37.9,-18.8,-3.2,19.2,-7.2,-4.7,17.8,35.1,-22.2,60.3,-21.5,,,,,,,,,
1996-04,28.8,5.3,21.2,-10.5,33.1,40.0,-1.0,10.2,-36.0,39.1,8.2,16.0,0.5,-4.6,24.2,19.1,20.9,43.2,-11.6,,,,,,,,,
1996-05,23.3,-5.6,11.1,-22.2,35.8,33.4,19.5,12.7,-15.7,31.4,14.8,25.8,1.0,-13.4,20.7,43.4,-23.0,19.5,-29.0,,,,,,,,,
1996-06,26.6,-4.6,21.1,-30.3,39.3,47.3,22.9,19.1,-28.0,29.6,13.1,-5.9,1.5,26.3,-24.6,33.1,4.5,29.4,-26.9,,,,,,,,,
1996-07,26.6,2.5,24.4,-19.4,64.6,44.3,16.5,14.8,-1.7,42.8,16.5,3.6,-11.8,23.0,-4.1,37.8,4.7,41.1,-5.8,,,,,,,,,
1996-08,28.0,6.6,19.8,-6.5,74.1,29.0,17.0,11.7,-9.1,42.2,10.9,4.3,-11.5,15.9,-12.3,41.2,57.6,43.9,-21.9,,,,,,,,,
1996-09,29.1,-0.7,16.1,-17.5,75.2,33.3,22.6,15.8,0.3,49.6,8.6,-6.6,-11.2,13.6,-19.1,12.8,-4.7,55.4,-26.6,,,,,,,,,
1996-10,16.9,6.3,18.5,-5.9,76.1,29.5,27.1,18.1,6.8,55.7,2.3,2.7,-24.0,10.1,4.0,14.2,21.5,52.3,-15.0,,,,,,,,,
1996-11,31.9,3.0,22.4,-16.5,81.7,59.6,10.9,20.5,1.4,67.6,9.1,-16.1,-22.8,36.1,-17.1,4.9,-1.6,32.6,-28.5,,,,,,,,,
1996-12,3.2,-4.3,16.9,-25.4,72.3,60.0,11.3,20.8,-14.4,52.2,8.8,3.1,-22.3,23.5,-25.9,58.8,-30.3,22.9,-27.2,,,,,,,,,
1997-01,-4.2,5.2,40.5,-30.0,65.0,44.3,31.3,26.7,-29.7,40.5,-4.4,2.5,-28.5,14.0,-16.2,37.8,-0.4,50.9,-21.9,,,,,,,,,
1997-02,26.3,10.3,34.9,-14.4,81.5,9.8,22.1,7.5,3.0,30.3,9.4,-1.7,-28.2,7.6,-15.5,17.9,11.7,25.4,-16.2,,,,,,,,,
1997-03,17.4,17.5,39.5,-4.5,88.4,15.9,25.8,11.0,-8.3,51.8,8.7,-6.3,-28.1,17.4,-33.2,31.8,2.9,11.4,-21.9,,,,,,,,,
1997-04,10.7,7.1,26.4,-12.1,72.8,20.3,36.2,12.8,-15.8,29.4,18.0,-17.1,-18.0,32.8,-38.2,19.7,35.6,40.2,-25.2,,,,,,,,,
1997-05,12.8,1.0,27.1,-25.2,80.5,28.6,32.1,14.8,-15.5,32.9,16.2,1.5,-17.2,11.8,-39.5,55.8,-0.9,26.9,-24.5,,,,,,,,,
1997-06,15.7,1.9,25.0,-21.3,93.3,20.0,32.5,14.7,-5.6,24.7,8.3,3.6,-16.4,-3.4,-19.0,26.4,30.0,43.2,-21.1,,,,,,,,,
1997-07,32.6,13.2,31.0,-4.6,85.7,17.0,32.0,11.0,10.2,13.0,16.1,10.8,-29.7,3.4,-1.2,37.0,36.0,51.0,0.8,,,,,,,,,
1997-08,16.5,8.5,25.7,-8.7,84.7,14.2,37.7,14.6,9.5,24.2,8.2,10.3,-29.6,18.9,11.1,38.6,4.2,56.1,6.2,,,,,,,,,
1997-09,23.3,7.1,23.4,-9.3,87.1,26.8,39.5,18.6,9.3,31.5,10.5,-2.7,-29.5,14.4,-13.4,19.7,29.5,47.7,-17.2,,,,,,,,,
1997-10,20.6,-2.2,10.9,-15.3,90.4,23.3,23.7,13.8,3.2,23.1,5.5,3.7,-23.7,12.4,3.5,20.1,-18.1,34.1,-14.2,,,,,,,,,
1997-11,16.4,0.3,15.5,-14.8,82.3,45.7,18.7,18.1,-8.6,57.8,10.0,4.7,-23.2,9.9,-0.9,24.9,4.2,47.7,-1.0,,,,,,,,,
1997-12,44.6,-9.0,0.7,-18.7,76.8,43.5,4.0,12.4,1.9,29.9,10.4,7.9,-22.7,28.7,-9.5,62.0,-13.9,35.9,-14.8,,,,,,,,,
1998-01,17.5,-12.9,-2.3,-23.5,73.1,31.6,6.3,9.4,4.1,45.6,9.6,2.9,-30.5,4.6,-15.8,29.1,2.3,36.8,-13.2,,,,,,,,,
1998-02,4.2,-7.9,2.4,-18.2,75.2,25.0,20.2,12.3,-2.6,30.2,8.4,9.1,-30.3,3.0,-18.2,48.5,2.1,15.1,-20.6,,,,,,,,,
1998-03,7.0,-17.4,-0.1,-34.7,86.0,27.6,30.5,17.5,5.9,42.0,5.6,-0.8,-30.2,16.4,-18.8,32.8,21.6,10.1,-10.0,,,,,,,,,
1998-04,15.1,-13.3,-4.9,-21.7,72.4,19.3,20.3,9.4,-4.3,26.4,11.3,4.1,-31.1,10.7,-9.7,32.5,31.3,10.1,-1.4,,,,,,,,,
1998-05,5.4,-16.1,-14.0,-18.3,81.6,21.2,23.3,13.4,23.3,37.9,4.4,1.1,-30.5,11.6,-28.3,43.3,11.8,11.5,-17.0,,,,,,,,,
1998-06,17.9,-11.8,0.8,-24.5,85.1,25.6,29.3,15.3,8.5,29.7,9.1,11.6,-29.5,0.0,-12.9,47.7,10.6,-18.1,-14.7,,,,,,,,,
1998-07,20.1,-2.3,11.5,-16.1,78.4,20.3,25.8,11.8,17.7,33.8,10.7,6.1,-22.1,-6.7,-2.0,13.8,54.3,-14.5,-4.7,,,,,,,,,
1998-08,10.3,-6.9,1.4,-15.2,74.1,26.0,23.1,13.7,17.1,47.7,8.0,11.0,-21.6,-8.4,-16.9,41.6,-28.3,-13.1,-27.7,,,,,,,,,
1998-09,17.9,-7.1,2.5,-16.8,75.6,34.3,24.6,17.8,6.1,28.9,5.4,10.5,-21.2,-11.5,-16.1,36.2,10.8,-2.2,-14.5,,,,,,,,,
1998-10,-3.1,-16.4,-1.5,-31.4,86.8,20.1,44.9,20.0,-16.5,33.4,4.9,7.6,-28.5,-13.8,-5.0,14.0,7.3,13.5,-9.3,,,,,,,,,
1998-11,-1.0,-23.2,-12.8,-33.7,79.5,47.1,57.9,34.4,2.9,45.7,1.9,7.5,-28.2,-6.9,0.2,15.4,1.6,-1.0,-8.8,,,,,,,,,
1998-12,-26.2,-46.8,-36.7,-56.9,72.7,30.1,39.5,22.4,-22.6,26.4,2.4,6.0,-27.8,-4.7,-25.8,39.2,4.6,9.6,-29.1,,,,,,,,,
1999-01,-21.5,-40.7,-24.6,-56.7,77.1,38.9,7.5,13.8,-12.7,36.1,5.0,2.1,-41.9,-9.0,-22.5,19.7,-2.2,11.7,-31.4,,,,,,,,,
1999-02,-25.8,-61.6,-59.5,-63.8,68.1,15.3,3.2,3.6,-12.5,23.1,7.7,-4.4,-42.9,-11.2,-41.9,17.6,-1.9,23.2,-51.3,,,,,,,,,
1999-03,-28.1,-76.9,-77.1,-76.7,71.2,24.9,0.7,7.3,-3.2,48.0,3.6,-20.0,-43.8,3.4,-69.6,13.2,17.5,14.8,-56.6,,,,,,,,,
1999-04,-20.5,-73.5,-64.8,-82.2,74.7,13.0,5.1,3.3,-10.4,29.8,8.2,-17.6,-54.0,4.3,-44.6,-4.0,-8.4,21.4,-23.5,,,,,,,-30.2,-39.7,62.8
1999-05,-24.7,-74.6,-66.5,-82.8,81.1,16.5,0.8,3.3,-8.1,12.2,7.5,-20.1,-54.7,27.4,-45.6,12.6,-16.2,38.6,-28.2,,,,,,,-31.9,-41.3,64.5
1999-06,-43.4,-83.6,-81.5,-85.7,78.6,9.9,-1.6,-1.0,-18.4,19.0,11.3,-7.3,-55.6,-2.9,-32.5,7.5,-8.9,44.4,-29.5,,,,,,,-30.7,-40.2,61.4
1999-07,-37.9,-86.1,-85.9,-86.2,72.0,7.8,-3.9,0.7,-9.6,32.0,1.8,1.2,-46.0,-11.5,-19.5,11.7,7.7,29.5,-19.7,,,,,,,-40.1,-47.6,69.6
1999-08,-36.4,-81.4,-76.4,-86.4,62.6,17.6,-4.6,3.8,-6.2,28.4,1.4,1.6,-46.5,-1.3,-20.4,23.9,24.2,35.3,-20.8,,,,,,,-40.9,-47.7,73.3
1999-09,-30.9,-68.9,-48.9,-88.8,73.9,15.5,-2.7,2.8,-11.7,33.1,4.4,-3.2,-46.8,-7.1,-30.0,13.3,22.2,44.0,-31.3,,,,,,,-42.0,-50.5,69.8
1999-10,-25.9,-69.3,-50.7,-87.8,77.2,9.5,-0.5,2.4,2.7,35.8,1.7,0.1,-47.6,-11.7,-20.6,9.2,13.3,57.5,-15.8,,,,,,,-40.5,-46.6,54.1
1999-11,-8.5,-60.2,-40.4,-80.0,71.3,-11.4,37.6,8.5,6.3,11.2,0.8,15.6,-47.8,-16.5,-17.7,47.9,34.2,49.4,-20.4,,,,,,,-37.4,-42.6,48.8
1999-12,0.4,-57.0,-38.8,-75.1,69.3,3.5,4.6,0.7,-21.0,-11.0,6.1,15.8,-47.8,-13.1,-10.6,44.9,21.9,32.9,-12.0,,,,,,,-34.6,-38.4,45.5
2000-01,-23.4,-51.2,-35.4,-67.1,76.1,8.2,1.7,0.7,-4.0,11.2,7.8,7.7,-27.2,-9.3,-10.8,24.5,-7.7,14.8,-12.0,,,,,,,-33.0,-36.0,53.6
2000-02,-1.1,-43.7,-23.3,-64.1,73.6,2.2,1.1,-0.5,-5.5,32.5,4.8,0.0,-26.7,-5.8,-5.5,-0.4,43.9,50.4,-8.6,,,,,,,-31.2,-32.8,58.8
2000-03,-12.0,-54.8,-37.2,-72.4,72.6,11.2,18.0,8.5,13.5,63.7,3.8,2.8,-26.3,-0.7,-7.5,15.1,23.1,-2.6,-3.9,,,,,,,-30.2,-31.0,59.7
2000-04,-22.5,-55.7,-38.1,-73.3,60.9,11.7,11.6,7.2,2.4,59.1,1.7,4.6,-26.6,0.4,-15.9,30.0,-5.7,-3.0,-7.1,,,,,,,-36.5,-36.3,48.4
2000-05,-15.6,-51.0,-39.0,-63.0,68.5,24.7,17.1,13.4,-15.2,47.5,1.5,2.2,-26.4,1.6,-14.4,22.6,29.7,56.2,-9.0,,,,,,,-32.0,-31.1,47.6
2000-06,-16.8,-60.2,-50.8,-69.5,69.5,19.7,13.2,12.5,-20.0,49.6,-4.7,12.4,-26.4,-11.8,-6.6,32.1,37.0,52.0,-5.0,,,,,,,-30.9,-29.8,49.2
2000-07,-30.9,-57.4,-48.3,-66.6,69.3,16.1,12.6,10.3,-22.8,49.6,-2.2,9.9,-18.0,-3.6,-13.1,39.0,2.0,30.5,-11.9,,,,,,,-28.2,-30.9,47.7
2000-08,-19.2,-48.3,-33.6,-63.0,-20.6,11.6,17.2,8.7,0.6,43.4,2.8,11.7,-17.3,-8.8,-3.1,29.6,-7.8,33.4,-1.3,,,,,,,-24.7,-29.0,45.9
2000-09,-20.9,-39.9,-22.3,-57.5,61.4,11.6,10.0,5.8,-5.5,39.5,4.3,15.4,-16.7,-16.9,-6.4,35.7,19.5,39.2,-11.1,,,,,,,-27.9,-28.7,44.1
2000-10,4.8,-38.0,-20.8,-55.2,-14.6,-3.8,16.2,2.9,1.9,42.6,3.7,15.4,-19.0,-10.9,-9.3,44.7,24.4,30.8,-9.4,,,,,,,-25.9,-23.4,44.3
2000-11,-11.0,-37.6,-15.9,-59.3,57.3,-6.7,11.9,0.4,13.3,43.6,3.9,10.9,-18.8,-16.6,-8.8,24.9,18.1,24.6,-9.2,,,,,,,-26.9,-25.0,46.4
2000-12,-19.9,-29.7,-10.3,-49.2,62.0,19.8,17.5,11.2,18.6,70.3,3.8,19.0,-18.5,-25.6,-13.8,45.3,5.3,22.1,-15.1,,,,,,,-33.1,-38.5,55.0
2001-01,-3.7,-31.7,-13.5,-49.8,68.7,15.0,22.9,9.4,24.0,55.7,9.8,17.5,-4.4,-16.0,-5.4,41.8,17.2,43.8,3.9,,,,,,,-29.9,-33.9,51.3
2001-02,11.5,-29.7,-14.5,-44.8,71.8,25.7,26.7,13.7,21.5,52.4,11.3,17.3,-3.6,-27.1,-9.8,34.6,12.8,34.6,-12.0,,,,,,,-32.7,-38.0,53.0
2001-03,16.0,-25.7,-6.2,-45.2,70.2,16.5,26.4,10.8,16.2,50.3,10.5,3.7,-3.0,3.6,-2.4,17.1,14.4,-32.9,-1.8,,,,,,,-35.0,-42.9,54.8
2001-04,11.7,-29.2,-10.8,-47.6,70.0,28.1,24.6,13.9,20.7,41.2,10.8,0.5,-17.3,9.2,-10.2,20.9,9.9,-16.5,-5.4,,,,,,,-31.6,-37.8,54.0
2001-05,9.8,-37.6,-29.6,-45.7,70.6,31.4,25.6,16.1,6.8,48.8,8.6,12.9,-17.8,-5.3,0.8,32.6,25.1,-4.2,6.1,,,,,,,-32.1,-39.5,52.3
2001-06,3.4,-42.0,-31.1,-53.0,71.4,33.9,35.3,20.3,5.6,59.4,8.2,12.5,-18.5,-7.0,10.4,20.2,42.7,19.0,12.7,,,,,,,-32.1,-36.4,48.2
2001-07,-7.6,-42.3,-31.1,-53.6,53.6,35.1,36.7,20.7,9.3,65.1,9.6,9.7,-14.4,-8.0,-9.6,30.8,22.4,23.0,-8.8,,,,,,,-26.6,-28.9,43.1
2001-08,3.3,-37.1,-18.7,-55.4,78.4,27.5,38.8,18.9,7.0,49.2,9.6,5.4,-14.5,-13.0,-2.0,5.2,8.6,24.2,0.4,,,,,,,-28.5,-29.0,34.3
2001-09,-6.3,-38.2,-21.5,-55.0,57.9,27.7,35.5,17.5,14.9,26.5,10.5,3.4,-14.8,-4.3,-6.5,12.3,33.0,23.0,-6.9,,,,,,,-24.9,-28.7,42.4
2001-10,-5.3,-39.4,-22.4,-56.3,79.4,23.6,49.3,19.3,18.2,40.4,15.1,2.4,-18.2,2.1,-7.2,16.5,11.5,9.7,-8.0,,,,,,,-26.7,-36.1,49.5
2001-11,-11.3,-35.9,-24.5,-47.3,38.8,21.7,38.3,15.4,18.3,31.6,13.7,-6.9,-18.8,3.5,-14.8,-2.4,31.2,42.1,-14.2,,,,,,,-20.8,-26.4,44.4
2001-12,-13.2,-35.2,-19.0,-51.4,57.2,25.2,54.4,23.3,14.2,69.2,9.8,2.0,-20.1,1.1,-14.0,21.0,34.8,25.6,-12.5,,,,,,,-19.0,-21.1,38.8
2002-01,-28.9,-34.8,-16.0,-53.5,53.8,51.4,29.6,24.1,31.2,79.8,8.7,7.5,-13.1,2.0,-15.6,40.2,36.8,21.6,-18.3,57.8,51.1,85.5,10.1,-35.4,-6.3,-21.3,-23.4,37.3
2002-02,10.0,-24.7,-10.8,-38.5,54.4,53.3,32.5,25.4,22.2,65.0,9.5,-0.4,-10.2,11.6,1.0,9.4,51.8,25.7,3.3,53.5,57.5,64.5,54.4,-49.8,-18.9,-20.4,-25.1,36.0
2002-03,4.0,-22.2,-4.3,-40.2,58.1,37.6,28.1,17.5,12.3,41.0,13.1,13.7,-7.9,-3.5,4.4,33.3,12.2,74.0,2.9,57.3,62.6,71.3,59.4,-17.8,-1.4,-19.1,-23.8,36.0
2002-04,8.8,-22.3,-7.6,-37.0,49.0,19.9,28.6,9.2,26.6,55.4,20.9,0.1,-7.6,12.3,-4.5,17.2,41.5,64.6,-4.6,53.1,60.5,68.9,59.6,-17.2,-3.9,-21.9,-29.6,47.6
2002-05,6.6,-19.9,-6.7,-33.1,48.5,16.8,24.8,7.3,28.2,57.5,19.7,6.8,-6.2,3.9,-7.8,32.2,33.6,48.7,-11.3,38.0,51.4,57.4,58.7,-20.6,-1.3,-23.6,-30.7,50.0
2002-06,15.3,-17.6,-6.8,-28.5,51.5,14.6,30.4,9.2,27.3,57.3,17.4,0.9,-7.4,23.1,-10.6,36.3,30.6,34.6,-10.1,39.2,48.3,53.8,51.8,-18.0,-8.0,-25.0,-34.0,54.0
2002-07,22.1,-14.5,-3.4,-25.6,59.9,18.8,37.8,13.4,22.7,37.6,16.3,2.2,-10.9,21.7,-8.1,36.3,47.9,48.8,-9.2,37.3,42.6,53.3,37.0,-15.8,1.2,-23.4,-31.4,49.4
2002-08,19.7,-18.6,-7.2,-30.1,78.3,16.6,28.7,7.5,22.6,28.7,22.8,4.3,-8.8,11.7,-6.2,30.9,38.9,24.9,-7.1,60.2,51.2,54.6,39.0,-49.2,-9.2,-22.4,-29.7,56.8
2002-09,8.9,-15.7,-3.6,-27.7,52.8,0.6,11.4,-3.0,32.7,26.7,21.1,8.8,-6.3,10.2,-3.7,40.3,31.6,25.8,-6.3,46.9,55.4,65.8,53.6,-39.5,-10.0,-21.2,-24.3,50.4
2002-10,-5.7,-21.3,-10.9,-31.6,72.7,20.6,13.3,4.4,26.5,34.4,20.8,8.4,1.3,16.3,-3.9,45.4,35.3,24.4,-5.2,61.0,59.9,60.8,58.0,-38.4,-10.4,-23.3,-26.7,62.6
2002-11,-9.8,-21.4,-11.0,-31.9,69.1,2.8,11.0,-2.6,22.2,50.0,21.5,9.6,-1.9,7.7,-1.5,37.9,25.4,9.2,-2.6,60.4,59.8,62.3,56.6,-36.0,-33.3,-34.4,-43.2,77.6
2002-12,-25.0,-19.2,-3.3,-35.1,65.3,6.7,16.9,0.9,24.0,56.2,21.0,8.2,-5.2,10.2,0.0,34.9,38.6,55.4,0.2,60.3,53.3,51.8,47.8,-15.3,-3.5,-31.5,-36.8,73.6
2003-01,23.3,-23.0,-7.4,-38.5,61.1,-13.6,22.3,6.6,12.1,29.6,-11.0,-1.1,-20.6,15.0,-20.1,32.0,49.6,29.3,-25.5,55.0,57.5,53.8,63.7,-27.4,-37.1,-34.7,-43.0,71.9
2003-02,-10.6,-19.7,-1.6,-37.8,54.5,17.3,46.4,17.1,17.9,53.8,12.5,1.9,-15.2,14.3,-10.9,31.0,-3.9,28.3,-20.0,55.5,53.6,51.5,53.7,-35.8,-23.9,-33.4,-38.4,61.9
2003-03,-35.2,-19.4,-0.4,-38.4,54.9,27.4,17.0,8.1,26.6,41.9,20.2,3.5,-10.1,6.8,-20.0,37.4,13.0,60.0,-23.7,57.2,53.9,57.0,47.4,-38.7,-41.3,-35.5,-38.6,57.7
2003-04,-10.4,-12.0,14.2,-38.2,55.4,43.0,9.8,15.4,17.1,61.6,6.7,14.3,-11.9,-1.5,-11.6,52.9,57.0,36.8,-13.9,46.2,51.6,61.7,46.7,-42.0,-32.9,-34.5,-38.1,65.9
2003-05,3.9,-12.7,11.7,-37.2,52.9,48.3,12.5,16.6,14.4,53.6,11.1,7.4,-16.0,11.3,-14.2,47.8,19.3,16.3,-17.7,58.1,58.5,65.4,51.9,-46.7,-32.4,-31.7,-34.4,62.8
2003-06,34.5,-15.5,10.5,-41.5,48.6,26.4,15.3,10.9,13.3,40.4,8.8,11.9,-16.3,14.9,-11.1,61.8,17.4,26.2,-22.4,63.2,59.7,62.8,53.2,-47.8,-45.0,-35.3,-40.9,68.5
2003-07,25.4,-19.7,4.3,-43.6,50.2,33.8,10.7,12.0,20.0,28.3,8.6,2.7,-25.1,13.4,-18.9,40.5,60.2,19.2,-19.2,51.7,57.8,56.3,65.5,-50.3,-55.8,-33.7,-39.6,64.8
2003-08,34.2,-19.8,-1.4,-38.2,78.6,11.2,16.4,8.9,7.9,36.8,0.9,3.3,-29.1,6.7,-19.6,36.3,45.4,0.0,-20.5,48.2,55.8,59.5,59.7,-49.2,-36.4,-36.6,-44.4,69.8
2003-09,39.9,-16.8,5.1,-38.8,46.1,15.4,12.3,7.7,10.2,39.1,4.7,5.3,-30.8,8.6,-20.0,44.6,15.8,4.6,-23.9,55.0,55.3,52.7,58.1,-53.5,-40.2,-35.0,-44.6,63.1
2003-10,40.8,-18.3,-0.4,-36.1,61.8,34.5,31.8,19.7,5.8,43.7,7.1,13.0,-12.2,-7.6,-17.1,48.5,26.9,-3.0,-19.8,52.0,50.0,49.8,48.1,-49.8,-40.4,-34.6,-41.0,66.2
2003-11,39.4,-20.7,-3.7,-37.7,45.0,38.8,11.8,12.9,0.4,46.5,11.8,15.7,-15.4,-14.9,-14.9,47.0,33.1,25.5,-8.5,31.5,41.7,52.3,41.3,-53.3,-33.3,-35.6,-41.5,60.9
