,id,name
0,BSSPFT,Future tendency
1,BSCURT,Rate of capacity utilisation
2,BSBUCT,Current
3,BCEMFT,Future tendency
4,BRBUFT,Future tendency
5,CSCICP02,National indicator
6,BSEMFT,Future tendency
7,BREMFT,Future tendency
8,BVEMFT,Future tendency
9,BVEMTE,Tendency
10,BCSPFT,Future tendency
11,BRVSLV,Level
12,BSCI,Confidence indicators
13,BSFGLV,Level
14,BCBUTE,Tendency
15,BVBUTE,Tendency
16,BRBUTE,Tendency
17,BRCI,Confidence indicators
